stage,execution_class,execution_profile,outer_split_id,policy_id,fold,batch_index,structural_row_id,candidate_sha256,boosting_round,feature_count,train_rows,validation_rows,output_rows,wall_seconds,cpu_seconds,rss_before_mib,rss_after_mib,peak_rss_mib,execution_dtype,thread_count,cache_hit,dataset_identity_sha256,cache_key,repeat,input_date_count,cache_status
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239406.0,,,4.58187579999867,36.5,2262.30078125,2262.47265625,2262.47265625,float64,8.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,current_plus_existing_conditional_signal,,,structure_04,,,,239406.0,,,1.8067903999999544,14.140625,2264.984375,1861.359375,2264.984375,float64,8.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239406.0,,,6.463376900001094,51.359375,1861.41796875,1871.28125,1871.28125,float64,8.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,current_plus_existing_conditional_signal,,,structure_01,,,,239406.0,,,1.8636282999996183,14.234375,1783.4765625,2266.3984375,2266.3984375,float64,8.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,current_plus_existing_conditional_signal,,,structure_01,,200.0,,239406.0,,,4.614831899998535,36.90625,2266.4296875,2266.58984375,2266.58984375,float64,8.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,current_plus_existing_conditional_signal,,,structure_04,,,,239406.0,,,1.819246100001692,14.296875,2269.11328125,1866.7578125,2269.11328125,float64,8.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,current_plus_existing_conditional_signal,,,structure_04,,200.0,,239406.0,,,6.48261679999996,51.640625,1866.81640625,1876.78125,1876.78125,float64,8.0,,,,1.0,,
feature_loading,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,,,,,,,,5.35914540000158,5.296875,836.8125,838.015625,838.015625,float64,,,,,,,
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,,,,,,,,,0.0001480999999330379,0.0,838.02734375,838.02734375,838.02734375,float64,,False,,0786c5baa009429587a67641e4cf4d70c3ee31e70d6283a25a9fa579bcb24f40,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,0.0,,,,,,,79998.0,10.504084799998964,17.625,838.02734375,1278.55078125,1278.55078125,float64,,,,,,40.0,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,0.0,,,,,,,79998.0,0.32929630000035104,0.34375,1278.55078125,1528.359375,1528.359375,float64,,,,,,40.0,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,0.0,,,,,,,79793.0,3.8102811999997357,3.90625,1773.08203125,1319.9453125,1773.08203125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,1.0,,,,,,,79995.0,11.636714000000211,27.03125,1319.9453125,1975.06640625,1975.06640625,float64,,,,,,40.0,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,1.0,,,,,,,79995.0,0.41342900000017835,0.4375,1975.06640625,1982.2890625,1982.2890625,float64,,,,,,40.0,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,1.0,,,,,,,79771.0,3.8609197000005224,4.03125,1981.25390625,1343.0,1981.25390625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,2.0,,,,,,,79984.0,10.617023599999811,18.734375,1343.0,1737.453125,1737.453125,float64,,,,,,40.0,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,2.0,,,,,,,79984.0,0.4060998999993899,0.40625,1737.453125,1745.53515625,1745.53515625,float64,,,,,,40.0,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,2.0,,,,,,,79842.0,3.7673539000006713,4.0,1745.74609375,1348.58203125,1745.74609375,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,,,,,,,,239406.0,1.7700000171316788e-05,0.0,551.55859375,551.55859375,551.55859375,float64,,False,,0786c5baa009429587a67641e4cf4d70c3ee31e70d6283a25a9fa579bcb24f40,,,miss
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,,,,,,,,,0.00012130000141041819,0.0,547.5859375,547.5859375,547.5859375,float64,,False,,d3eb21374793b8d704c34c82d34e36535936d4ca93edd13e47f957149a653d80,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,0.0,,,,,,,79982.0,8.330645500000173,15.0,547.5859375,1224.359375,1224.359375,float64,,,,,,40.0,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,0.0,,,,,,,79982.0,0.2615785000016331,0.296875,1224.359375,1466.265625,1466.265625,float64,,,,,,40.0,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,0.0,,,,,,,79751.0,3.955598900000041,4.09375,1707.734375,1335.66015625,1707.734375,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,1.0,,,,,,,74000.0,7.661933499999577,14.078125,1335.66015625,1708.6484375,1708.6484375,float64,,,,,,37.0,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,1.0,,,,,,,74000.0,0.24326280000059342,0.234375,1708.6484375,1690.578125,1708.6484375,float64,,,,,,37.0,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,1.0,,,,,,,73797.0,3.3953976000011608,3.484375,1670.13671875,1279.49609375,1670.13671875,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,,,,,,,,153548.0,2.809999932651408e-05,0.0,524.4296875,524.4296875,524.4296875,float64,,False,,d3eb21374793b8d704c34c82d34e36535936d4ca93edd13e47f957149a653d80,,,miss
preprocessing_fit,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,,,,,,,,,19.420843899999454,23.453125,524.4296875,714.296875,714.296875,float64,,,,,,,
train_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,train,,,,,,,,,4.434120700001586,6.53125,714.296875,2252.21875,2252.21875,float64,,,,,,,
validation_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,validation,,,,,,,,,3.2771855000009964,4.765625,2252.21875,3073.02734375,3073.02734375,float64,,,,,,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,4.973219000001336,34.59375,2971.34765625,3631.40625,3631.40625,float64,1.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,39.33224480000172,40.0625,3631.42578125,3631.4921875,3631.4921875,float64,1.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,4.518427000000884,34.125,2972.66015625,3637.25390625,3637.25390625,float64,1.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,52.69568590000017,53.0,3637.2734375,3637.36328125,3637.36328125,float64,1.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,4.55384100000083,34.078125,2975.796875,3653.4296875,3653.4296875,float64,1.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,39.185803999998825,40.1875,3653.44921875,3653.26171875,3653.44921875,float64,1.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,4.377109200000632,33.90625,3580.58203125,3670.8828125,3670.8828125,float64,1.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,52.60561370000141,53.328125,3670.90234375,3671.125,3671.125,float64,1.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,4.536314999999377,32.875,2981.57421875,3684.74609375,3684.74609375,float64,2.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,28.097075400000904,56.453125,3684.7734375,3683.953125,3684.7734375,float64,2.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,4.487175000000207,34.53125,2984.1796875,3703.1640625,3703.1640625,float64,2.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,32.913031500000216,65.15625,3703.18359375,3703.09375,3703.18359375,float64,2.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,4.677531699999236,34.65625,2987.26171875,3698.7734375,3698.7734375,float64,2.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,20.387487099998907,40.4375,3698.79296875,3698.61328125,3698.79296875,float64,2.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,4.830928000001222,34.75,2987.9609375,3713.08203125,3713.08203125,float64,2.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,26.905999900000097,54.140625,3713.1015625,3712.90625,3713.1015625,float64,2.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,4.740310600000157,34.640625,2991.64453125,3728.1953125,3728.1953125,float64,4.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,11.323371399999814,45.421875,3728.21484375,3728.37109375,3728.37109375,float64,4.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,5.537116400000741,37.90625,2996.0859375,3733.765625,3733.765625,float64,4.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,22.763091000000713,90.90625,3733.78515625,3731.61328125,3733.78515625,float64,4.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,5.3390557000002445,35.703125,2998.0234375,3741.0390625,3741.0390625,float64,4.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,15.816170000000056,63.046875,3741.05859375,3740.83984375,3741.05859375,float64,4.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,8.187248199999885,36.953125,2996.98828125,3756.9921875,3756.9921875,float64,4.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,17.96772830000009,71.0,3757.01953125,3756.84375,3757.01953125,float64,4.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,6.260217299999567,35.328125,3001.078125,3763.76953125,3763.76953125,float64,8.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,9.560402499999327,76.171875,3763.7890625,3763.75,3763.7890625,float64,8.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,5.024406999998973,34.859375,3007.53515625,3767.93359375,3767.93359375,float64,8.0,,,,0.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,12.615232400001332,100.28125,3767.953125,3767.8984375,3767.953125,float64,8.0,,,,0.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,,,239406.0,,,5.438532500000292,34.390625,3006.8828125,3782.84375,3782.84375,float64,8.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_01,,200.0,,239406.0,,,9.40888620000078,74.90625,3782.86328125,3782.78515625,3782.86328125,float64,8.0,,,,1.0,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,,,239406.0,,,4.876617599999008,35.375,3008.3203125,3786.84375,3786.84375,float64,8.0,,,,1.0,,
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_002,broad_data_qualified,,,structure_04,,200.0,,239406.0,,,12.616920399999799,100.296875,3786.86328125,3773.58203125,3786.86328125,float64,8.0,,,,1.0,,
