canonical_count,mature,mature_label_count,common_count,common_coverage,common_over_finite_label,finite_B,finite_S,finite_R,finite_C,finite_H,scoreable,reason,IC_B,IC_S,IC_R,IC_C,IC_H,S-B,R-B,C-B,H-B,C-R,H-C,datetime,fold,common_keys_sha256
2000,True,1757,1757,0.8785,1.0,2000,2000,2000,2000,2000,True,scoreable,0.15330692288772182,0.14884644485881038,0.1447840550608055,0.23922175545124308,0.1968887643895544,-0.0044604780289114465,-0.00852286782691633,0.08591483256352125,0.043581841501832586,0.09443770039043758,-0.04233299106168867,2015-02-03,annual_2015,322aa6ae75bd271a63bbd544a371660dc8e121ce21ade8ce7e68668e7cdd25f6
2000,True,1754,1754,0.877,1.0,2000,2000,2000,2000,2000,True,scoreable,0.13588871337938416,0.12581397621505783,0.13521849375764813,0.19509804497081776,0.16911142310814536,-0.01007473716432633,-0.0006702196217360235,0.0592093315914336,0.03322270972876121,0.059879551213169624,-0.025986621862672393,2015-02-04,annual_2015,54be665a27561a4dc6e7bd41820e7e117061d446f094981d28522a3659d7e687
2000,True,1748,1748,0.874,1.0,2000,2000,2000,2000,2000,True,scoreable,0.10240825146956697,0.09072926935762354,0.09651018620017976,0.18051582651239834,0.1430654902495571,-0.011678982111943431,-0.005898065269387215,0.07810757504283136,0.04065723877999011,0.08400564031221858,-0.03745033626284125,2015-02-05,annual_2015,fde43bf33a2c90c684fb2105337374c2f8883f0981213ab2d2a349517f5258bc
2000,True,1739,1739,0.8695,1.0,2000,2000,2000,2000,2000,True,scoreable,0.06443139089772444,0.046657761815426926,0.060133490577200924,0.15870611457967204,0.12316219700926255,-0.017773629082297515,-0.004297900320523518,0.0942747236819476,0.05873080611153811,0.09857262400247112,-0.03554391757040949,2015-02-06,annual_2015,b8a4e43fc6298a7eb041bbd2731c7d04429c1c1eb40404bd1fedd50c4b0c668f
2000,True,1738,1738,0.869,1.0,2000,2000,2000,2000,2000,True,scoreable,0.103562586193725,0.09150000079773289,0.10362344132763929,0.195376144020402,0.15884269062514406,-0.012062585395992115,6.085513391428099e-05,0.09181355782667698,0.05528010443141905,0.0917527026927627,-0.03653345339525793,2015-02-09,annual_2015,44381aef91ee79aab793122f6f77393d7e4d1220d2b66df00cfa5265af597891
2000,True,1746,1746,0.873,1.0,2000,2000,2000,2000,2000,True,scoreable,0.10325753061376747,0.09778227169146489,0.10368841135184265,0.1989493608033126,0.16565273901417005,-0.005475258922302578,0.0004308807380751789,0.09569183018954514,0.06239520840040258,0.09526094945146996,-0.033296621789142555,2015-02-10,annual_2015,7ef6de08c20171ec6914354aeaecb57d7a931fe038beec05683d55e85e9d6399
2000,True,1736,1736,0.868,1.0,2000,2000,2000,2000,2000,True,scoreable,0.07791258490006094,0.07231337569836253,0.0799819355517431,0.17011377757554483,0.1348287224750222,-0.005599209201698402,0.002069350651682164,0.09220119267548389,0.056916137574961265,0.09013184202380173,-0.03528505510052263,2015-02-11,annual_2015,8cb975345390d4905edecf33ba0759b0278668a2b8807285ddf06108a6dcaf6a
2000,True,1738,1738,0.869,1.0,2000,2000,2000,2000,2000,True,scoreable,0.08687779582807821,0.07531781068513463,0.08861587289473095,0.1711904037176291,0.1379349925258285,-0.011559985142943582,0.0017380770666527434,0.0843126078895509,0.05105719669775029,0.08257453082289816,-0.033255411191800616,2015-02-12,annual_2015,5a8aa94bb17fc7c583a2ad0644dc9c5149c9618f4a6d8d93190ae76b1c200580
2000,True,1731,1731,0.8655,1.0,2000,2000,2000,2000,2000,True,scoreable,0.08452089411469267,0.07740641554086945,0.08456382546532408,0.155556059845456,0.13333676210363654,-0.007114478573823219,4.293135063140885e-05,0.07103516573076334,0.04881586798894387,0.07099223438013193,-0.022219297741819466,2015-02-13,annual_2015,b341d94fb7f6ce8e642f57d9c85b5ce8fc5527c42c6210bc13fc669537fe9826
2000,True,1742,1742,0.871,1.0,2000,2000,2000,2000,2000,True,scoreable,0.03149455766667285,0.04828397412093114,0.034595577094066854,0.12195273696286159,0.08744636519972157,0.016789416454258292,0.0031010194273940056,0.09045817929618874,0.05595180753304872,0.08735715986879473,-0.03450637176314002,2015-02-16,annual_2015,1e644fa69340c21a24182826905d3443e1f070ffb8d788c3c67ddf27144ad236
2000,True,1730,1730,0.865,1.0,2000,2000,2000,2000,2000,True,scoreable,0.022029103607347382,0.03727819475551601,0.025467731861741866,0.13760862961196624,0.10027458589889736,0.01524909114816863,0.0034386282543944838,0.11557952600461885,0.07824548229154998,0.11214089775022437,-0.03733404371306888,2015-02-17,annual_2015,8fed791ee833adbd0bca3ebf77d42f54e94d218dac467da7cba3d34dcf7106ee
2000,True,1723,1723,0.8615,1.0,2000,2000,2000,2000,2000,True,scoreable,0.08061551908518132,0.09163516091462906,0.07996019113800606,0.1763738866602151,0.15538708539649818,0.011019641829447743,-0.0006553279471752521,0.0957583675750338,0.07477156631131686,0.09641369552220905,-0.020986801263716937,2015-02-25,annual_2015,62798de0e1f22da7037c5afc89e805bbf7c1b0f0624dba92180c3103a0621b71
2000,True,1724,1724,0.862,1.0,2000,2000,2000,2000,2000,True,scoreable,0.14206566735013149,0.15145403331848842,0.1475522690442863,0.22248619428082494,0.19494909507837055,0.009388365968356932,0.005486601694154825,0.08042052693069346,0.05288342772823906,0.07493392523653863,-0.027537099202454396,2015-02-26,annual_2015,a91caa098b66b8b3f166dadd536bf75c9edfdab0adddebbbbe02a2fd1a655725
2000,True,1708,1708,0.854,1.0,2000,2000,2000,2000,2000,True,scoreable,0.15718382175024176,0.15534156809880006,0.16125423061495206,0.19661603715065767,0.1831265708630867,-0.0018422536514416943,0.004070408864710301,0.039432215400415915,0.025942749112844943,0.035361806535705614,-0.013489466287570973,2015-02-27,annual_2015,e0a2ede9aa23eed6de1e414f16e46bc6b406577119bbb5ac659e37ad1ead60a4
2000,True,1729,1729,0.8645,1.0,2000,2000,2000,2000,2000,True,scoreable,0.12832821053338314,0.1464020514111373,0.13108418919859233,0.18488616910691183,0.16107263926577672,0.018073840877754155,0.0027559786652091856,0.05655795857352869,0.03274442873239358,0.0538019799083195,-0.023813529841135106,2015-03-02,annual_2015,3c1b4b88343ef538660a86eb73ac256f5c8d426ccff44781cb9b9ccf38f57794
2000,True,1728,1728,0.864,1.0,2000,2000,2000,2000,2000,True,scoreable,0.11512672189611373,0.1374947978436698,0.1199643945654259,0.17553004015336227,0.1483281242590707,0.022368075947556076,0.004837672669312176,0.06040331825724854,0.03320140236295696,0.05556564558793636,-0.02720191589429158,2015-03-03,annual_2015,da4fb9c2016751d2a5ea6800b2818480acb78f1decbd8ad01333b1576c3682ba
2000,True,1719,1719,0.8595,1.0,2000,2000,2000,2000,2000,True,scoreable,0.12402413449042844,0.1354795377208232,0.12687664842712545,0.17393811005061885,0.14946282662680874,0.011455403230394748,0.0028525139366970126,0.04991397556019041,0.025438692136380295,0.047061461623493395,-0.024475283423810112,2015-03-04,annual_2015,394e7984242f750fc5346ceafeb491227352725e32200b38ba0eb990abbe552d
2000,True,1721,1721,0.8605,1.0,2000,2000,2000,2000,2000,True,scoreable,0.0843643687912035,0.08738157861594081,0.08792281291346415,0.16240624575207474,0.12993347924224868,0.003017209824737313,0.003558444122260654,0.07804187696087124,0.04556911045104518,0.07448343283861059,-0.032472766509826057,2015-03-05,annual_2015,da39e10c24ffcca0808808490ae384046a1ef9f21b5fc36259ee46cf66f4c43c
2000,True,1706,1706,0.853,1.0,2000,2000,2000,2000,2000,True,scoreable,0.09998404487907225,0.11201922627719889,0.10943252794529147,0.16655847691149694,0.1363161091579204,0.012035181398126635,0.009448483066219218,0.06657443203242469,0.036332064278848136,0.05712594896620547,-0.030242367753576554,2015-03-06,annual_2015,aa1108034b1fe4e7c8d686e62964e71e4837e3bcc2e51ae255b1609ed4244c28
2000,True,1712,1712,0.856,1.0,2000,2000,2000,2000,2000,True,scoreable,0.12257010127968061,0.12446954179165486,0.13248751404161618,0.14174880603585235,0.12847477685123265,0.001899440511974243,0.00991741276193557,0.01917870475617174,0.00590467557155204,0.00926129199423617,-0.013274029184619701,2015-03-09,annual_2015,f8d2836a0563c3b592ebce823583dda97c9c834b3548d98cf08411ef44becd69
2000,True,1706,1706,0.853,1.0,2000,2000,2000,2000,2000,True,scoreable,0.10995629876982747,0.10676800559093616,0.11167674474988501,0.1139143950544012,0.10739822042095871,-0.0031882931788913133,0.0017204459800575361,0.00395809628457372,-0.0025580783488687586,0.002237650304516184,-0.006516174633442479,2015-03-10,annual_2015,c716cbc6a8b46d4e2130eea2cdd3706a71a2108d7d00c75e8ab35d0a491d809a
2000,True,1703,1703,0.8515,1.0,2000,2000,2000,2000,2000,True,scoreable,0.13652473535167012,0.1263822688410909,0.1436022122241866,0.16722585408962198,0.14400693991328847,-0.010142466510579207,0.007077476872516475,0.030701118737951866,0.007482204561618355,0.02362364186543539,-0.02321891417633351,2015-03-11,annual_2015,fc14f0b8cabd9bb4b5d34202cc2c00985bf45dd07f7ece09252dc2e367f794da
2000,True,1697,1697,0.8485,1.0,2000,2000,2000,2000,2000,True,scoreable,0.1875258895519447,0.16941164174426057,0.1908286829105596,0.200563874510417,0.18101285958473254,-0.018114247807684142,0.003302793358614886,0.013037984958472276,-0.006513029967212175,0.00973519159985739,-0.01955101492568445,2015-03-12,annual_2015,6aaf43730e314bc6281b988620294bb2282fb6b5d4b6814827a688ca5c712ea5
2000,True,1695,1695,0.8475,1.0,2000,2000,2000,2000,2000,True,scoreable,0.18239889174821156,0.16393345021255695,0.18715067202498,0.18520016205576043,0.17914875517939516,-0.018465441535654603,0.0047517802767684525,0.00280127030754887,-0.0032501365688163975,-0.0019505099692195826,-0.006051406876365267,2015-03-13,annual_2015,eba1a583a1a92258dfa1e07ad4c190b67c135d64215a26fe92d6f4826e9453f5
2000,True,1688,1688,0.844,1.0,2000,2000,2000,2000,2000,True,scoreable,0.1622164387626485,0.1548154834491323,0.16870295778075242,0.17406347015419416,0.17384060760337686,-0.0074009553135162,0.006486519018103931,0.011847031391545665,0.011624168840728366,0.005360512373441734,-0.00022286255081729878,2015-03-16,annual_2015,c4d781f417ab62bd5d965fc23909566b4a0db4d0efa85d740966a4257af13e3c
2000,True,1694,1694,0.847,1.0,2000,2000,2000,2000,2000,True,scoreable,0.1685456781251214,0.15359870767482914,0.17279697181913173,0.17358721749538944,0.17754905815485053,-0.014946970450292252,0.0042512936940103385,0.00504153937026805,0.009003380029729141,0.0007902456762577115,0.003961840659461091,2015-03-17,annual_2015,095aa322ed63b9e5fb9f7eb40d3d4013197c5fc9ad7f835ce6b3d86441fa2fa9
2000,True,1692,1692,0.846,1.0,2000,2000,2000,2000,2000,True,scoreable,0.14970016911894235,0.1188131348172579,0.15179483984900902,0.12817375893617441,0.14134959747174533,-0.03088703430168445,0.0020946707300666667,-0.021526410182767935,-0.00835057164719702,-0.023621080912834602,0.013175838535570916,2015-03-18,annual_2015,ef9ef8bd33313ea64458ce58e4ad610757a4c7e907774a275c1830e71b2ccfdd
2000,True,1690,1690,0.845,1.0,2000,2000,2000,2000,2000,True,scoreable,0.12371492453105457,0.07562496844226084,0.12206911612311303,0.09372060454030844,0.11469249966492913,-0.048089956088793726,-0.0016458084079415403,-0.02999431999074613,-0.009022424866125436,-0.02834851158280459,0.020971895124620693,2015-03-19,annual_2015,4c8b48ea9836c75d8babca5e8fbdb8c2b4925cb563de0d16eb3766fee774ee6e
2000,True,1687,1687,0.8435,1.0,2000,2000,2000,2000,2000,True,scoreable,0.16478594241110964,0.10448768375719981,0.16214715852080647,0.12959089240123595,0.15133003686798868,-0.06029825865390982,-0.00263878389030317,-0.03519505000987369,-0.013455905543120955,-0.03255626611957052,0.021739144466752736,2015-03-20,annual_2015,83c1a5b60392686c6441207aa8f724d5b49347627b39cd11c69e7710b8ccdfb7
2000,True,1689,1689,0.8445,1.0,2000,2000,2000,2000,2000,True,scoreable,0.1831491440547559,0.12305593550136953,0.18630146256887192,0.17901270478478462,0.1898930066530291,-0.060093208553386374,0.003152318514116015,-0.004136439269971287,0.006743862598273198,-0.007288757784087302,0.010880301868244485,2015-03-23,annual_2015,b7c6c768b4b2cc609c1cdf43e3f0af42591803d1605056092e0516264142d337
2000,True,1682,1682,0.841,1.0,2000,2000,2000,2000,2000,True,scoreable,0.15183906009142842,0.10852653446837329,0.15470946764658142,0.1454776340069334,0.14730628185370964,-0.043312525623055126,0.0028704075551529984,-0.0063614260844950254,-0.004532778237718776,-0.009231833639648024,0.001828647846776249,2015-03-24,annual_2015,fddcb74c8e13c0f52df3ea198c0e60b15748d49e182a2d66de9a13e21fae8175
2000,True,1678,1678,0.839,1.0,2000,2000,2000,2000,2000,True,scoreable,0.09826182336111007,0.05490801819654995,0.09883498923167355,0.11965152519320563,0.10017661651778863,-0.04335380516456012,0.0005731658705634829,0.021389701832095556,0.001914793156678557,0.020816535961532073,-0.019474908675417,2015-03-25,annual_2015,224103218d3ab63ee4aeaaf480cda575b7193d76a20d518a1a26eee902d5c0d1
2000,True,1676,1676,0.838,1.0,2000,2000,2000,2000,2000,True,scoreable,0.12478962120976164,0.07885731984013905,0.12487053471368793,0.11355863492972201,0.11641084486440878,-0.04593230136962259,8.091350392629149e-05,-0.011230986280039629,-0.008378776345352862,-0.01131189978396592,0.002852209934686767,2015-03-26,annual_2015,22b6d9dc7c080fa3f1d42d5ef9f896ef381ae56cfc1b48f88346fa89a466f08e
2000,True,1670,1670,0.835,1.0,2000,2000,2000,2000,2000,True,scoreable,0.11521400044092475,0.08438316143050992,0.11356515453956058,0.12306063952782396,0.12191119745242586,-0.030830839010414834,-0.0016488459013641737,0.007846639086899213,0.006697197011501108,0.009495484988263386,-0.001149442075398105,2015-03-27,annual_2015,11f00e10848cb2e11fea8872c07c5a0a6e16bde184aac6fcfb2a85964536ac0e
2000,True,1678,1678,0.839,1.0,2000,2000,2000,2000,2000,True,scoreable,0.09124822990315616,0.07187626200440708,0.09108816568149382,0.11732896411586018,0.11986270113364196,-0.01937196789874908,-0.0001600642216623427,0.026080734212704015,0.0286144712304858,0.026240798434366358,0.002533737017781784,2015-03-30,annual_2015,515de4b6b4df086bcef3367e455771ffe0cf45c1fe4f12959b88506d7c424678
2000,True,1670,1670,0.835,1.0,2000,2000,2000,2000,2000,True,scoreable,0.08551578639871335,0.07032078357824226,0.08782816630782085,0.12857955009274089,0.125058142431249,-0.015195002820471093,0.002312379909107501,0.043063763694027535,0.03954235603253564,0.040751383784920034,-0.003521407661491893,2015-03-31,annual_2015,4c4b26f542d8e3ad8f5dbb1b4a920ead554ed3f944db601db740cee914041446
2000,True,1692,1692,0.846,1.0,2000,2000,2000,2000,2000,True,scoreable,0.08417695848099607,0.0703088641994798,0.07175722585813404,0.0890012493122926,0.10664323029189433,-0.013868094281516266,-0.012419732622862029,0.004824290831296527,0.02246627181089826,0.017244023454158555,0.017641980979601735,2015-04-01,annual_2015,84c998ffe88b12c75df6a38c91cc9bb1180724d3dcfc75636c939736d80fb1b2
2000,True,1686,1686,0.843,1.0,2000,2000,2000,2000,2000,True,scoreable,0.08331686111570298,0.08110871386459605,0.07484759358408608,0.09045954268486725,0.10054772217467367,-0.0022081472511069344,-0.008469267531616906,0.007142681569164269,0.01723086105897069,0.015611949100781175,0.01008817948980642,2015-04-02,annual_2015,5592e7161ce5fdbe7d73f1fe1dbb4ed63933b695bc03f6880e5a5f4f7f8352fd
2000,True,1678,1678,0.839,1.0,2000,2000,2000,2000,2000,True,scoreable,0.08354384746624638,0.0777492833528041,0.08176901064376728,0.07738171586598956,0.07980216990132687,-0.005794564113442285,-0.0017748368224791006,-0.006162131600256818,-0.0037416775649195128,-0.004387294777777717,0.002420454035337305,2015-04-03,annual_2015,d6187852d3ac73c2fb5fff3ad7e6cd1562a45515f717019266cab88a7d9ddb96
2000,True,1677,1677,0.8385,1.0,2000,2000,2000,2000,2000,True,scoreable,0.1412706558050841,0.1224330710807613,0.1418291856894957,0.11972694462061635,0.12356687287923822,-0.0188375847243228,0.0005585298844116016,-0.021543711184467754,-0.017703782925845887,-0.022102241068879355,0.0038399282586218664,2015-04-07,annual_2015,f8cc668b1b2dc9c83492401314ed7ea5a3293096d0c2352850b75388ecc1e0d4
2000,True,1673,1673,0.8365,1.0,2000,2000,2000,2000,2000,True,scoreable,0.13479788330733317,0.13344876545477963,0.13849097134925356,0.15818946584676716,0.13612653563488714,-0.0013491178525535386,0.003693088041920395,0.02339158253943399,0.0013286523275539697,0.019698494497513597,-0.022062930211880022,2015-04-08,annual_2015,59efc295a43407a18aa608dacc5944b0326f7f1c4634bd50d4af150b6d502874
2000,True,1681,1681,0.8405,1.0,2000,2000,2000,2000,2000,True,scoreable,0.13233166375969574,0.12728438578465268,0.1294612234176197,0.1445307456408235,0.12237116638892677,-0.005047277975043063,-0.002870440342076036,0.012199081881127755,-0.00996049737076897,0.01506952222320379,-0.022159579251896724,2015-04-09,annual_2015,11c399b119aa13ff1d1743424022c14c1f4d7e89797a4b3564cc6aca0a3a5cf3
2000,True,1682,1682,0.841,1.0,2000,2000,2000,2000,2000,True,scoreable,0.0827273292713942,0.07075977510156631,0.07374282961010382,0.10930257966758587,0.07381253226546172,-0.011967554169827893,-0.008984499661290377,0.02657525039619167,-0.008914797005932479,0.03555975005748205,-0.03549004740212415,2015-04-10,annual_2015,e4ecfb686e82e122c03441bd9ca740ad90a4e6235222f6e0d5fed423013160b3
2000,True,1676,1676,0.838,1.0,2000,2000,2000,2000,2000,True,scoreable,0.05043495166427189,0.07350297774484507,0.04716747630671644,0.06982075568067828,0.03483641784046799,0.02306802608057318,-0.0032674753575554563,0.019385804016406383,-0.015598533823803905,0.02265327937396184,-0.03498433784021029,2015-04-13,annual_2015,4d61e6b510be2e904593538c8dd9c8c6717c1cd2f77a3d7e7961bac4a229bc38
2000,True,1668,1668,0.834,1.0,2000,2000,2000,2000,2000,True,scoreable,0.05039152896394725,0.0607442969855676,0.043298957460101255,0.09696104549576723,0.04517101909102301,0.01035276802162035,-0.0070925715038459985,0.046569516531819975,-0.005220509872924245,0.053662088035665974,-0.05179002640474422,2015-04-14,annual_2015,c55d2d129bd544cf7de6164ac912575c1b452286278d519166f3adf7587e147b
2000,True,1665,1665,0.8325,1.0,2000,2000,2000,2000,2000,True,scoreable,0.10097873362049957,0.0728375836728111,0.09590935269106259,0.15454680462952697,0.10306342534813227,-0.028141149947688474,-0.005069380929436984,0.0535680710090274,0.0020846917276327037,0.05863745193846438,-0.051483379281394695,2015-04-15,annual_2015,5e186a6ffc563e43ee3b8400fe4d8a385c160b0fd541381093c7d289a980e071
2000,True,1658,1658,0.829,1.0,2000,2000,2000,2000,2000,True,scoreable,0.12494014126148881,0.07333254752983014,0.11885860506203105,0.20422051912665895,0.14005539127472288,-0.05160759373165867,-0.006081536199457754,0.07928037786517014,0.015115250013234077,0.0853619140646279,-0.06416512785193607,2015-04-16,annual_2015,64e42b4639ac16cd80342ba40d3cecc0f219516493bf87ff3adeefd618d4046e
