source,target,edge_type
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1/current/protocol_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1/current/readiness_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1/current/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1/current/split_input_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1/current/target_transform_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/access_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/environment_lock.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/feature_order_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/metric_registry.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/parent_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/partition_source_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/prediction_schema.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/preprocessing_protocol.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/protocol_binding.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/protocol_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/readiness_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/resource_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/sample_eligibility_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/split_input_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/superseded_artifacts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/target_transform_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/canary/validation_transform_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/access_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/environment_lock.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/feature_order_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/metric_registry.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/parent_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/partition_source_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/prediction_schema.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/preprocessing_protocol.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/protocol_binding.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/protocol_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/readiness_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/resource_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/sample_eligibility_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/split_input_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/superseded_artifacts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/target_transform_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/current/validation_transform_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/access_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/environment_lock.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/feature_order_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/metric_registry.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/parent_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/partition_source_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/prediction_schema.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/preprocessing_protocol.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/protocol_binding.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/protocol_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/readiness_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/resource_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/sample_eligibility_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/split_input_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/superseded_artifacts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/target_transform_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_dry_run/validation_transform_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/access_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/environment_lock.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/feature_order_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/metric_registry.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/parent_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/partition_source_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/prediction_schema.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/preprocessing_protocol.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/protocol_binding.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/protocol_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/readiness_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/resource_summary.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/sample_eligibility_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/split_input_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/superseded_artifacts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/target_transform_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_model_protocol_v1_1/development_smoke/validation_transform_receipt.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/business_payload_hashes.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/closure_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/date_assignments.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/factor_weights_by_split.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/legacy_evidence_inventory.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/mutation_contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/split_allowlist_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/transparent_score_policy.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/research_selection_lineage_closure_v1/current/weight_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v1/full_research_669/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v1/full_research_669/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v1/full_research_669/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v1/full_research_669/projection_inventory.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v1/full_research_669/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v1/full_research_669/selection_input_projection_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v2/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v2/current/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v2/current/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v2/current/projection_inventory.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v2/current/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_input_projection_v2/current/selection_input_projection_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/canary/business_payload_hashes.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/canary/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/canary/mutation_contract_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/canary/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/canary/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/full_research_669/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/full_research_669/business_payload_hashes.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/full_research_669/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/full_research_669/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/full_research_669/mutation_contract_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/full_research_669/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v1/full_research_669/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/canary/business_payload_hashes.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/canary/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/canary/mutation_contract_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/canary/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/canary/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/current/business_payload_hashes.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/current/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/current/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/current/mutation_contract_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/current/mutation_results.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/selection_mutation_contract_v2/current/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/selection_date_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/selection_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/split_allowlist.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/split_allowlist_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669/split_allowlist_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/selection_date_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/selection_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/split_allowlist.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/split_allowlist_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v1/full_research_669_canary/split_allowlist_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/selection_date_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/selection_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/split_allowlist.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/split_allowlist_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/canary/split_allowlist_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/selection_date_audit.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/selection_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/split_allowlist.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/split_allowlist_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_specific_allowlist_v2/current/split_allowlist_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/daily_factor_component_count.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/factor_partition_inventory.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/score_artifact.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/score_diagnostics.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/score_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/score_sample.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/canary_preflight/test_release_index.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/daily_factor_component_count.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/factor_partition_inventory.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/score_artifact.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/score_diagnostics.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/score_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/score_sample.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/test_release_index.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/test_release_receipts/split_001.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/test_release_receipts/split_002.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v1/full_research_669/test_release_receipts/split_003.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/daily_factor_component_count.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/factor_partition_inventory.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/score_artifact.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/score_diagnostics.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/score_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/canary/score_sample.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/daily_factor_component_count.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/factor_partition_inventory.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/score_artifact.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/score_diagnostics.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/score_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_score_v2/current/score_sample.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/canary/factor_weights_by_split.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/canary/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/canary/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/canary/transparent_weights_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/canary/weight_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/full_research_669/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/full_research_669/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/full_research_669/factor_weights_by_split.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/full_research_669/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/full_research_669/resolved_config.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/full_research_669/transparent_weights_report.md,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v1/full_research_669/weight_manifest.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v2/canary/artifact_manifest.json,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v2/canary/contract_status.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v2/canary/factor_weights_by_split.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v2/canary/input_receipts.csv,path_string
reports/repository_consolidation_v1/file_inventory.csv,outputs/split_transparent_weights_v2/canary/resolved_config.json,path_string
