path,classification,reason
.gitattributes,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/post_model_diagnostics_v1/gated/post_model_diagnostics_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/ablation_results.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/capacity_sensitivity.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/common_period_method_comparison.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/cost_sensitivity.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/exposure_diagnostics.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/final_portfolio_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/method_comparison.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/native_period_method_comparison.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/regime_performance.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_model_diagnostics_v1/local_reference/rolling_performance.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/canary/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/canary/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/canary/input_receipts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/canary/pre_test_freeze_index.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/canary/pre_test_freeze_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/canary/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/canary/split_001/pre_test_freeze_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/input_receipts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/pre_test_freeze_index.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/pre_test_freeze_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/split_001/pre_test_freeze_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/split_002/pre_test_freeze_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/pre_test_freeze_v1/full_research_669/split_003/pre_test_freeze_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/access_audit.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/canary_results.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/parent_receipts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/readiness_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/resource_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/run_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/canary/run_review_bundle.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/access_audit.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/candidate_model_receipt.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/feature_importance.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/forward_candidate_freeze.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/parent_receipts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/readiness_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/resource_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/run_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_candidate_v1/current/sample_eligibility_receipt.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/durable_storage_receipt.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/forward_candidate_freeze.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/parent_receipts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/prediction_freeze_schema.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/readiness_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_hardening_v1/current/run_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/candidate_spec.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/data_availability_audit.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/forward_protocol_freeze.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/parent_receipts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/quarantined_date_inventory.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/readiness_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/run_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/prospective_forward_protocol_v1/current/temporal_boundary.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/embargoed_dates.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/leakage_audit.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/purged_dates.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/purged_walk_forward_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/sample_counts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/split_date_ranges.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research/split_manifest.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/date_assignments.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/embargoed_dates.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/label_intervals.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/leakage_audit.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/purged_dates.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/purged_walk_forward_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/sample_counts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/split_date_ranges.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/full_research_669/split_manifest.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/embargoed_dates.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/leakage_audit.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/purged_dates.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/purged_walk_forward_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/sample_counts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/split_date_ranges.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/purged_walk_forward_v1/local_reference/split_manifest.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_environment_v1/current/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_environment_v1/current/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_environment_v1/current/environment_audit.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_environment_v1/current/environment_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_environment_v1/current/environment_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_environment_v1/current/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_readiness_v1/current/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_readiness_v1/current/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_readiness_v1/current/lineage_issues.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_readiness_v1/current/qlib_exchange_readiness_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_readiness_v1/current/readiness_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/daily_accounting.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/execution_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/execution_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/execution_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/input_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/orders_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/partial_fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/positions_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/rejected_orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/signal_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/tradability_diagnostics.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/canary/transaction_costs_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/daily_accounting.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/execution_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/execution_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/execution_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/input_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/orders_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/partial_fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/positions_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/rejected_orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/signal_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/tradability_diagnostics.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_split_transparent_v1/full_research_669/transaction_costs_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/daily_accounting.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/execution_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/execution_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/execution_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/input_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/orders_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/partial_fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/positions_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/rejected_orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/signal_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/tradability_diagnostics.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research/transaction_costs_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/daily_accounting.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/execution_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/execution_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/execution_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/input_artifacts.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/orders_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/partial_fills_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/positions_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/rejected_orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/signal_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/tradability_diagnostics.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/full_research_669/transaction_costs_sample.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/daily_accounting.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/execution_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/execution_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/fills.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/market_input.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/partial_fills.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/positions.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/rejected_orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/selected_instruments.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/signal_input.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/tradability_diagnostics.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/local_reference/transaction_costs.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/daily_accounting.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/execution_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/execution_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/fills.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/market_input.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/partial_fills.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/positions.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/rejected_orders.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/signal_input.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/target_positions.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/tradability_diagnostics.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/qlib_exchange_v1/synthetic/transaction_costs.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/raw_market_data_snapshot_v1/full_research_669/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/raw_market_data_snapshot_v1/full_research_669/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/raw_market_data_snapshot_v1/full_research_669/field_schema.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/raw_market_data_snapshot_v1/full_research_669/provider_file_inventory.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/raw_market_data_snapshot_v1/full_research_669/raw_market_data_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/raw_market_data_snapshot_v1/full_research_669/raw_market_data_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/raw_market_data_snapshot_v1/full_research_669/resolved_config.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/artifact_manifest.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/consistency_audit_report.md,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/contract_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/inconsistency_inventory.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/stage_consistency_status.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/stale_artifact_inventory.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/unexpected_clustering_factors.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/unexpected_execution_methods.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reference_pipeline_consistency_v1/current/unexpected_score_factors.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reports/baseline_summary.csv,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
outputs/reports/data_snapshot_community_20260609.json,PINNED_REFERENCE,reachable or evidence-sensitive; retained in place
