outer_split_id,cohort,sw_l1_code,sw_l1_name,mean_share,mean_universe_share,mean_active_share,industry_hhi
split_001,Universe,801970.SI,环保,0.007725562969172276,0.007725562969172276,0.0,0.061773814503651686
split_001,Universe,801980.SI,美容护理,0.0033335960522803956,0.0033335960522803956,0.0,0.061773814503651686
split_001,Top10,801010.SI,农林牧渔,0.011666666666666665,0.013617792605011218,-0.0019511259383445472,0.056749999999999995
split_001,Top10,801030.SI,基础化工,0.07250000000000001,0.04209031484586137,0.030409685154138635,0.056749999999999995
split_001,Top10,801040.SI,钢铁,0.011666666666666665,0.008075562969172277,0.00359110369749439,0.056749999999999995
split_001,Top10,801050.SI,有色金属,0.0325,0.038223610647916545,-0.005723610647916552,0.056749999999999995
split_001,Top10,801080.SI,电子,0.07333333333333332,0.13100138726770794,-0.05766805393437459,0.056749999999999995
split_001,Top10,801110.SI,家用电器,0.020833333333333332,0.01315506741734231,0.0076782659159910305,0.056749999999999995
split_001,Top10,801120.SI,食品饮料,0.007500000000000001,0.019289038782404216,-0.011789038782404214,0.056749999999999995
split_001,Top10,801130.SI,纺织服饰,0.008333333333333333,0.007308858771227458,0.001024474562105876,0.056749999999999995
split_001,Top10,801140.SI,轻工制造,0.004166666666666667,0.008217154573282637,-0.00405048790661597,0.056749999999999995
split_001,Top10,801150.SI,医药生物,0.09833333333333334,0.08441910550495467,0.013914227828378657,0.056749999999999995
split_001,Top10,801160.SI,公用事业,0.075,0.025822634834684617,0.049177365165315394,0.056749999999999995
split_001,Top10,801170.SI,交通运输,0.06416666666666666,0.024722634834684613,0.039444031831982064,0.056749999999999995
split_001,Top10,801180.SI,房地产,0.006666666666666667,0.016093205449070887,-0.009426538782404216,0.056749999999999995
split_001,Top10,801200.SI,商贸零售,0.006666666666666667,0.011121734084008971,-0.004455067417342305,0.056749999999999995
split_001,Top10,801210.SI,社会服务,0.005833333333333334,0.015334421740399735,-0.009501088407066397,0.056749999999999995
split_001,Top10,801230.SI,综合,0.0,0.0005000375312781518,-0.0005000375312781518,0.056749999999999995
split_001,Top10,801710.SI,建筑材料,0.009166666666666667,0.009254842229673396,-8.817556300672649e-05,0.056749999999999995
split_001,Top10,801720.SI,建筑装饰,0.04416666666666667,0.018209834584459402,0.02595683208220727,0.056749999999999995
split_001,Top10,801730.SI,电力设备,0.052500000000000005,0.08048528426500538,-0.02798528426500537,0.056749999999999995
split_001,Top10,801740.SI,国防军工,0.021666666666666667,0.039569519043806185,-0.017902852377139518,0.056749999999999995
split_001,Top10,801750.SI,计算机,0.0575,0.1017952814808305,-0.044295281480830506,0.056749999999999995
split_001,Top10,801760.SI,传媒,0.015833333333333335,0.04731614053398069,-0.03148280720064736,0.056749999999999995
split_001,Top10,801770.SI,通信,0.015000000000000001,0.03816114817919469,-0.023161148179194697,0.056749999999999995
split_001,Top10,801780.SI,银行,0.08083333333333333,0.01900563038651458,0.061827702946818754,0.056749999999999995
split_001,Top10,801790.SI,非银金融,0.03583333333333334,0.035319293856137274,0.0005140394771960574,0.056749999999999995
split_001,Top10,801880.SI,汽车,0.05666666666666667,0.053625074367764466,0.0030415922989022095,0.056749999999999995
split_001,Top10,801890.SI,机械设备,0.05999999999999999,0.0642670037533782,-0.004267003753378191,0.056749999999999995
split_001,Top10,801950.SI,煤炭,0.02666666666666667,0.011759234084008972,0.014907432582657696,0.056749999999999995
split_001,Top10,801960.SI,石油石化,0.0125,0.00992575062556303,0.0025742493744369695,0.056749999999999995
split_001,Top10,801970.SI,环保,0.011666666666666667,0.007725562969172276,0.003941103697494391,0.056749999999999995
split_001,Top10,801980.SI,美容护理,0.0008333333333333334,0.0033335960522803956,-0.0025002627189470625,0.056749999999999995
split_001,Top20,801010.SI,农林牧渔,0.014583333333333334,0.013617792605011218,0.0009655407283221207,0.05481597222222223
split_001,Top20,801030.SI,基础化工,0.07041666666666667,0.04209031484586137,0.028326351820805295,0.05481597222222223
split_001,Top20,801040.SI,钢铁,0.010416666666666666,0.008075562969172277,0.002341103697494392,0.05481597222222223
split_001,Top20,801050.SI,有色金属,0.030416666666666665,0.038223610647916545,-0.007806943981249883,0.05481597222222223
split_001,Top20,801080.SI,电子,0.07250000000000001,0.13100138726770794,-0.05850138726770793,0.05481597222222223
split_001,Top20,801110.SI,家用电器,0.01875,0.01315506741734231,0.005594932582657698,0.05481597222222223
split_001,Top20,801120.SI,食品饮料,0.008333333333333333,0.019289038782404216,-0.01095570544907088,0.05481597222222223
split_001,Top20,801130.SI,纺织服饰,0.010000000000000002,0.007308858771227458,0.002691141228772544,0.05481597222222223
split_001,Top20,801140.SI,轻工制造,0.0037500000000000007,0.008217154573282637,-0.004467154573282637,0.05481597222222223
split_001,Top20,801150.SI,医药生物,0.09541666666666668,0.08441910550495467,0.010997561161711992,0.05481597222222223
split_001,Top20,801160.SI,公用事业,0.07333333333333333,0.025822634834684617,0.04751069849864874,0.05481597222222223
split_001,Top20,801170.SI,交通运输,0.059583333333333335,0.024722634834684613,0.03486069849864872,0.05481597222222223
split_001,Top20,801180.SI,房地产,0.005416666666666667,0.016093205449070887,-0.010676538782404217,0.05481597222222223
split_001,Top20,801200.SI,商贸零售,0.010000000000000002,0.011121734084008971,-0.001121734084008971,0.05481597222222223
split_001,Top20,801210.SI,社会服务,0.009166666666666667,0.015334421740399735,-0.006167755073733063,0.05481597222222223
split_001,Top20,801230.SI,综合,0.0,0.0005000375312781518,-0.0005000375312781518,0.05481597222222223
split_001,Top20,801710.SI,建筑材料,0.005833333333333333,0.009254842229673396,-0.0034215088963400605,0.05481597222222223
split_001,Top20,801720.SI,建筑装饰,0.03958333333333334,0.018209834584459402,0.021373498748873933,0.05481597222222223
split_001,Top20,801730.SI,电力设备,0.05875,0.08048528426500538,-0.021735284265005372,0.05481597222222223
split_001,Top20,801740.SI,国防军工,0.024583333333333332,0.039569519043806185,-0.014986185710472852,0.05481597222222223
split_001,Top20,801750.SI,计算机,0.05666666666666667,0.1017952814808305,-0.045128614814163845,0.05481597222222223
split_001,Top20,801760.SI,传媒,0.020833333333333332,0.04731614053398069,-0.026482807200647367,0.05481597222222223
split_001,Top20,801770.SI,通信,0.01625,0.03816114817919469,-0.0219111481791947,0.05481597222222223
split_001,Top20,801780.SI,银行,0.075,0.01900563038651458,0.05599436961348541,0.05481597222222223
split_001,Top20,801790.SI,非银金融,0.034166666666666665,0.035319293856137274,-0.0011526271894706105,0.05481597222222223
split_001,Top20,801880.SI,汽车,0.05916666666666668,0.053625074367764466,0.0055415922989022065,0.05481597222222223
split_001,Top20,801890.SI,机械设备,0.06041666666666667,0.0642670037533782,-0.003850337086711524,0.05481597222222223
split_001,Top20,801950.SI,煤炭,0.02333333333333333,0.011759234084008972,0.011574099249324364,0.05481597222222223
split_001,Top20,801960.SI,石油石化,0.014583333333333334,0.00992575062556303,0.004657582707770303,0.05481597222222223
split_001,Top20,801970.SI,环保,0.017499999999999998,0.007725562969172276,0.009774437030827726,0.05481597222222223
split_001,Top20,801980.SI,美容护理,0.0012500000000000002,0.0033335960522803956,-0.0020835960522803953,0.05481597222222223
split_001,Top50,801010.SI,农林牧渔,0.014166666666666666,0.013617792605011218,0.000548874061655453,0.05328847222222222
split_001,Top50,801030.SI,基础化工,0.06433333333333334,0.04209031484586137,0.022243018487471965,0.05328847222222222
split_001,Top50,801040.SI,钢铁,0.0115,0.008075562969172277,0.0034244370308277256,0.05328847222222222
split_001,Top50,801050.SI,有色金属,0.03333333333333333,0.038223610647916545,-0.004890277314583217,0.05328847222222222
split_001,Top50,801080.SI,电子,0.06733333333333333,0.13100138726770794,-0.06366805393437461,0.05328847222222222
split_001,Top50,801110.SI,家用电器,0.014999999999999998,0.01315506741734231,0.001844932582657696,0.05328847222222222
split_001,Top50,801120.SI,食品饮料,0.009333333333333334,0.019289038782404216,-0.00995570544907088,0.05328847222222222
split_001,Top50,801130.SI,纺织服饰,0.011000000000000001,0.007308858771227458,0.003691141228772545,0.05328847222222222
split_001,Top50,801140.SI,轻工制造,0.008333333333333333,0.008217154573282637,0.00011617876005069622,0.05328847222222222
split_001,Top50,801150.SI,医药生物,0.09666666666666669,0.08441910550495467,0.01224756116171199,0.05328847222222222
split_001,Top50,801160.SI,公用事业,0.06933333333333333,0.025822634834684617,0.04351069849864873,0.05328847222222222
split_001,Top50,801170.SI,交通运输,0.059833333333333336,0.024722634834684613,0.035110698498648715,0.05328847222222222
split_001,Top50,801180.SI,房地产,0.009833333333333333,0.016093205449070887,-0.006259872115737548,0.05328847222222222
split_001,Top50,801200.SI,商贸零售,0.007833333333333333,0.011121734084008971,-0.003288400750675638,0.05328847222222222
split_001,Top50,801210.SI,社会服务,0.011166666666666667,0.015334421740399735,-0.004167755073733063,0.05328847222222222
split_001,Top50,801230.SI,综合,0.0,0.0005000375312781518,-0.0005000375312781518,0.05328847222222222
split_001,Top50,801710.SI,建筑材料,0.007333333333333333,0.009254842229673396,-0.0019215088963400614,0.05328847222222222
split_001,Top50,801720.SI,建筑装饰,0.03666666666666667,0.018209834584459402,0.01845683208220727,0.05328847222222222
split_001,Top50,801730.SI,电力设备,0.06966666666666667,0.08048528426500538,-0.01081861759833871,0.05328847222222222
split_001,Top50,801740.SI,国防军工,0.024,0.039569519043806185,-0.015569519043806188,0.05328847222222222
split_001,Top50,801750.SI,计算机,0.0555,0.1017952814808305,-0.04629528148083051,0.05328847222222222
