factor,valid_rows,total_rows,coverage,missing_rate,min,max,mean
alpha360_LOW10,88218,88797,0.9934795094428865,0.006520490557113456,0.44596579670906067,2.878980875015259,0.9851775169372559
alpha360_LOW9,88231,88797,0.9936259107852743,0.006374089214725709,0.44054707884788513,2.605095624923706,0.9848592877388
alpha360_LOW8,88245,88797,0.9937835737693841,0.006216426230615912,0.45477014780044556,2.3376622200012207,0.9845107793807983
alpha360_LOW7,88259,88797,0.9939412367534939,0.006058763246506116,0.47973164916038513,2.112149477005005,0.9841210246086121
alpha360_LOW6,88273,88797,0.9940988997376038,0.005901100262396208,0.5072949528694153,1.911214828491211,0.9838579893112183
alpha360_LOW5,88287,88797,0.9942565627217136,0.005743437278286412,0.5558512210845947,1.71848726272583,0.983596920967102
alpha360_LOW4,88300,88797,0.9944029640641012,0.005597035935898775,0.5987240076065063,1.545454502105713,0.9834279417991638
alpha360_LOW3,88315,88797,0.9945718886899332,0.005428111310066819,0.6586833000183105,1.386440634727478,0.9833080768585205
alpha360_LOW2,88335,88797,0.9947971215243758,0.005202878475624173,0.7148414850234985,1.251082181930542,0.9832538366317749
alpha360_LOW1,88357,88797,0.9950448776422627,0.004955122357737318,0.7772390246391296,1.125541090965271,0.9831777811050415
alpha360_LOW0,88438,88797,0.9959570706217552,0.004042929378244797,0.8246753215789795,1.0,0.9831500053405762
alpha360_VWAP59,88183,88797,0.993085351982612,0.006914648017387948,0.23526525497436523,5.993516445159912,1.0287519693374634
alpha360_VWAP58,88183,88797,0.993085351982612,0.006914648017387948,0.24370841681957245,5.7595534324646,1.0281059741973877
alpha360_VWAP57,88186,88797,0.9931191369077784,0.0068808630922215785,0.2558884620666504,5.873963356018066,1.0274239778518677
alpha360_VWAP56,88189,88797,0.9931529218329448,0.0068470781670552094,0.26601749658584595,5.9384846687316895,1.0267364978790283
alpha360_VWAP55,88193,88797,0.9931979683998333,0.00680203160016668,0.2711668312549591,5.690788269042969,1.026098608970642
alpha360_VWAP54,88198,88797,0.993254276608444,0.006745723391555991,0.26355600357055664,5.509857177734375,1.0255905389785767
alpha360_VWAP53,88202,88797,0.9932993231753325,0.006700676824667462,0.27291029691696167,5.576381683349609,1.025219440460205
alpha360_VWAP52,88207,88797,0.9933556313839431,0.006644368616056884,0.28256842494010925,5.865693092346191,1.0246851444244385
alpha360_VWAP51,88210,88797,0.9933894163091096,0.006610583690890404,0.2878440320491791,5.947327613830566,1.0240575075149536
alpha360_VWAP50,88212,88797,0.9934119395925538,0.006588060407446195,0.27861160039901733,5.584685325622559,1.0233993530273438
alpha360_VWAP49,88216,88797,0.9934569861594423,0.0065430138405576654,0.2798537611961365,5.508028984069824,1.0228503942489624
alpha360_VWAP48,88221,88797,0.993513294368053,0.006486705631946976,0.2785975933074951,5.584685325622559,1.0224318504333496
alpha360_VWAP47,88223,88797,0.9935358176514972,0.006464182348502767,0.28908902406692505,5.264098644256592,1.0221375226974487
alpha360_VWAP46,88226,88797,0.9935696025766636,0.006430397423336398,0.2962208688259125,5.264098644256592,1.0217499732971191
alpha360_VWAP45,88227,88797,0.9935808642183858,0.006419135781614238,0.2963450849056244,5.264098644256592,1.021318793296814
alpha360_VWAP44,88229,88797,0.99360338750183,0.006396612498170029,0.3072957396507263,5.043724060058594,1.0207335948944092
alpha360_VWAP43,88228,88797,0.9935921258601079,0.006407874139892078,0.3147462010383606,5.004854679107666,1.0201555490493774
alpha360_VWAP42,88226,88797,0.9935696025766636,0.006430397423336398,0.3083173632621765,4.997413158416748,1.0193517208099365
alpha360_VWAP41,88223,88797,0.9935358176514972,0.006464182348502767,0.3086237907409668,4.997413158416748,1.0185108184814453
alpha360_VWAP40,88217,88797,0.9934682478011645,0.006531752198835505,0.31627359986305237,5.004854679107666,1.0176808834075928
alpha360_VWAP39,88208,88797,0.9933668930256653,0.006633106974334724,0.326582133769989,4.9361572265625,1.0167758464813232
alpha360_VWAP38,88207,88797,0.9933556313839431,0.006644368616056884,0.31825491786003113,5.004854679107666,1.0159540176391602
alpha360_VWAP37,88206,88797,0.9933443697422211,0.006655630257778933,0.3226067125797272,5.004854679107666,1.015120267868042
alpha360_VWAP36,88205,88797,0.9933331081004989,0.006666891899501093,0.33604273200035095,5.004854679107666,1.0143095254898071
alpha360_VWAP35,88201,88797,0.9932880615336104,0.006711938466389622,0.3322918713092804,4.5341010093688965,1.0136995315551758
alpha360_VWAP34,88200,88797,0.9932767998918882,0.006723200108111782,0.3257316052913666,4.320228576660156,1.0130366086959839
alpha360_VWAP33,88200,88797,0.9932767998918882,0.006723200108111782,0.3384321331977844,3.9648847579956055,1.0123969316482544
alpha360_VWAP32,88196,88797,0.9932317533249997,0.006768246675000311,0.3349336087703705,3.588744640350342,1.0116621255874634
alpha360_VWAP31,88193,88797,0.9931979683998333,0.00680203160016668,0.33981743454933167,3.1884617805480957,1.010870337486267
alpha360_VWAP30,88187,88797,0.9931303985495006,0.0068696014504994185,0.3543742597103119,2.8801522254943848,1.010082483291626
alpha360_VWAP29,88184,88797,0.9930966136243341,0.006903386375665899,0.36017629504203796,4.818181991577148,1.0094667673110962
alpha360_VWAP28,88187,88797,0.9931303985495006,0.0068696014504994185,0.3617998957633972,4.52439022064209,1.0088121891021729
alpha360_VWAP27,88188,88797,0.9931416601912226,0.0068583398087773695,0.3761191666126251,4.264368057250977,1.0081844329833984
alpha360_VWAP26,88189,88797,0.9931529218329448,0.0068470781670552094,0.375405877828598,4.52439022064209,1.0075865983963013
alpha360_VWAP25,88191,88797,0.9931754451163891,0.006824554883610889,0.37853217124938965,4.264368057250977,1.0070922374725342
alpha360_VWAP24,88193,88797,0.9931979683998333,0.00680203160016668,0.39929327368736267,4.264368057250977,1.0066806077957153
alpha360_VWAP23,88195,88797,0.9932204916832776,0.00677950831672236,0.3807985484600067,4.05464506149292,1.0062137842178345
alpha360_VWAP22,88197,88797,0.9932430149667218,0.006756985033278151,0.3890202045440674,4.05464506149292,1.0056596994400024
alpha360_VWAP21,88199,88797,0.9932655382501661,0.006734461749833942,0.40871742367744446,4.05464506149292,1.0051637887954712
alpha360_VWAP20,88200,88797,0.9932767998918882,0.006723200108111782,0.4296112656593323,3.844559669494629,1.00468111038208
alpha360_VWAP19,88201,88797,0.9932880615336104,0.006711938466389622,0.4432867169380188,3.844559669494629,1.0042170286178589
alpha360_VWAP18,88202,88797,0.9932993231753325,0.006700676824667462,0.4418393075466156,4.05464506149292,1.00388503074646
alpha360_VWAP17,88203,88797,0.9933105848170546,0.006689415182945413,0.41938602924346924,3.844559669494629,1.003531813621521
alpha360_VWAP16,88204,88797,0.9933218464587767,0.006678153541223253,0.446942538022995,4.05464506149292,1.003251552581787
alpha360_VWAP15,88207,88797,0.9933556313839431,0.006644368616056884,0.4420545995235443,4.201680660247803,1.0030099153518677
alpha360_VWAP14,88212,88797,0.9934119395925538,0.006588060407446195,0.41959038376808167,4.201680660247803,1.0028431415557861
alpha360_VWAP13,88212,88797,0.9934119395925538,0.006588060407446195,0.445372611284256,3.8759689331054688,1.0027419328689575
alpha360_VWAP12,88214,88797,0.993434462875998,0.0065655371240019855,0.4751475751399994,3.503875970840454,1.0025672912597656
alpha360_VWAP11,88216,88797,0.9934569861594423,0.0065430138405576654,0.46245867013931274,3.21212100982666,1.0023051500320435
alpha360_VWAP10,88218,88797,0.9934795094428865,0.006520490557113456,0.45416224002838135,2.878980875015259,1.002000093460083
alpha360_VWAP9,88231,88797,0.9936259107852743,0.006374089214725709,0.4574250280857086,2.605095624923706,1.0016891956329346
alpha360_VWAP8,88245,88797,0.9937835737693841,0.006216426230615912,0.477474182844162,2.3376622200012207,1.0013302564620972
alpha360_VWAP7,88259,88797,0.9939412367534939,0.006058763246506116,0.5101264715194702,2.112149477005005,1.000954508781433
alpha360_VWAP6,88273,88797,0.9940988997376038,0.005901100262396208,0.553384006023407,1.911214828491211,1.0007059574127197
alpha360_VWAP5,88287,88797,0.9942565627217136,0.005743437278286412,0.5893388986587524,1.7337353229522705,1.0004640817642212
alpha360_VWAP4,88300,88797,0.9944029640641012,0.005597035935898775,0.6385201215744019,1.6072381734848022,1.0003029108047485
alpha360_VWAP3,88315,88797,0.9945718886899332,0.005428111310066819,0.7024648189544678,1.4789555072784424,1.0001927614212036
alpha360_VWAP2,88335,88797,0.9947971215243758,0.005202878475624173,0.7674340009689331,1.330674409866333,1.0001499652862549
alpha360_VWAP1,88357,88797,0.9950448776422627,0.004955122357737318,0.8440355062484741,1.231985330581665,1.0000780820846558
alpha360_VWAP0,88438,88797,0.9959570706217552,0.004042929378244797,0.9201347827911377,1.1119790077209473,1.0000673532485962
alpha360_VOLUME59,88183,88797,0.993085351982612,0.006914648017387948,0.009889617562294006,9886.7177734375,1.9612109661102295
alpha360_VOLUME58,88183,88797,0.993085351982612,0.006914648017387948,0.008708599954843521,9510.6474609375,1.956994652748108
alpha360_VOLUME57,88186,88797,0.9931191369077784,0.0068808630922215785,0.01032510120421648,6827.5517578125,1.900253415107727
alpha360_VOLUME56,88189,88797,0.9931529218329448,0.0068470781670552094,0.008274638094007969,6552.67822265625,1.8662028312683105
alpha360_VOLUME55,88193,88797,0.9931979683998333,0.00680203160016668,0.008587890304625034,8192.927734375,1.8478385210037231
alpha360_VOLUME54,88198,88797,0.993254276608444,0.006745723391555991,0.010539938695728779,5604.10107421875,1.79108726978302
alpha360_VOLUME53,88202,88797,0.9932993231753325,0.006700676824667462,0.007737395353615284,6085.46826171875,1.7894028425216675
alpha360_VOLUME52,88207,88797,0.9933556313839431,0.006644368616056884,0.00918854121118784,3952.73291015625,1.7450590133666992
alpha360_VOLUME51,88210,88797,0.9933894163091096,0.006610583690890404,0.010297449305653572,4423.5498046875,1.7484626770019531
alpha360_VOLUME50,88212,88797,0.9934119395925538,0.006588060407446195,0.006368420086801052,4366.93994140625,1.7250375747680664
alpha360_VOLUME49,88216,88797,0.9934569861594423,0.0065430138405576654,0.008945418521761894,3834.165771484375,1.7071846723556519
alpha360_VOLUME48,88221,88797,0.993513294368053,0.006486705631946976,0.00902971439063549,7625.70458984375,1.7278861999511719
alpha360_VOLUME47,88223,88797,0.9935358176514972,0.006464182348502767,0.007227096240967512,4853.93994140625,1.6909929513931274
alpha360_VOLUME46,88226,88797,0.9935696025766636,0.006430397423336398,0.007529215421527624,5624.5400390625,1.7135857343673706
alpha360_VOLUME45,88227,88797,0.9935808642183858,0.006419135781614238,0.007408516947180033,9118.76953125,1.742382526397705
alpha360_VOLUME44,88229,88797,0.99360338750183,0.006396612498170029,0.010579755529761314,6456.669921875,1.713189721107483
alpha360_VOLUME43,88228,88797,0.9935921258601079,0.006407874139892078,0.010020103305578232,5833.0869140625,1.7167457342147827
alpha360_VOLUME42,88226,88797,0.9935696025766636,0.006430397423336398,0.007848933339118958,4767.388671875,1.6928364038467407
alpha360_VOLUME41,88223,88797,0.9935358176514972,0.006464182348502767,0.008253652602434158,5225.01806640625,1.6807535886764526
alpha360_VOLUME40,88217,88797,0.9934682478011645,0.006531752198835505,0.006543490570038557,4902.00048828125,1.6473102569580078
alpha360_VOLUME39,88208,88797,0.9933668930256653,0.006633106974334724,0.008463835343718529,3876.966064453125,1.6190205812454224
alpha360_VOLUME38,88207,88797,0.9933556313839431,0.006644368616056884,0.003023012774065137,4870.984375,1.6105772256851196
alpha360_VOLUME37,88206,88797,0.9933443697422211,0.006655630257778933,0.0018902253359556198,4480.041015625,1.5895391702651978
alpha360_VOLUME36,88205,88797,0.9933331081004989,0.006666891899501093,0.0017426046542823315,9799.75390625,1.643261432647705
alpha360_VOLUME35,88201,88797,0.9932880615336104,0.006711938466389622,0.004876675549894571,14049.5771484375,1.6871343851089478
alpha360_VOLUME34,88200,88797,0.9932767998918882,0.006723200108111782,0.002413980197161436,11066.6923828125,1.6851027011871338
alpha360_VOLUME33,88200,88797,0.9932767998918882,0.006723200108111782,0.002225455828011036,11533.9931640625,1.7259960174560547
alpha360_VOLUME32,88196,88797,0.9932317533249997,0.006768246675000311,0.00837791245430708,9421.890625,1.7067749500274658
alpha360_VOLUME31,88193,88797,0.9931979683998333,0.00680203160016668,0.0038358650635927916,7529.54931640625,1.6764299869537354
alpha360_VOLUME30,88187,88797,0.9931303985495006,0.0068696014504994185,0.0035362958442419767,11375.6435546875,1.6874791383743286
alpha360_VOLUME29,88184,88797,0.9930966136243341,0.006903386375665899,8.613472891738638e-05,14571.76171875,1.7016597986221313
alpha360_VOLUME28,88187,88797,0.9931303985495006,0.0068696014504994185,6.728355947416276e-05,28278.728515625,1.8595434427261353
alpha360_VOLUME27,88188,88797,0.9931416601912226,0.0068583398087773695,4.3028081563534215e-05,21334.107421875,1.8065749406814575
alpha360_VOLUME26,88189,88797,0.9931529218329448,0.0068470781670552094,5.9704543673433363e-05,18255.69140625,1.8603332042694092
alpha360_VOLUME25,88191,88797,0.9931754451163891,0.006824554883610889,2.287090683239512e-05,11339.8134765625,1.6827976703643799
alpha360_VOLUME24,88193,88797,0.9931979683998333,0.00680203160016668,3.173502045683563e-05,9703.5283203125,1.6464815139770508
alpha360_VOLUME23,88195,88797,0.9932204916832776,0.00677950831672236,3.375751111889258e-05,6205.44189453125,1.512475609779358
alpha360_VOLUME22,88197,88797,0.9932430149667218,0.006756985033278151,4.520782385952771e-05,4847.3388671875,1.4132261276245117
alpha360_VOLUME21,88199,88797,0.9932655382501661,0.006734461749833942,4.313261160859838e-05,482.41937255859375,1.3492878675460815
alpha360_VOLUME20,88200,88797,0.9932767998918882,0.006723200108111782,7.847166853025556e-05,191.8747100830078,1.33464777469635
alpha360_VOLUME19,88201,88797,0.9932880615336104,0.006711938466389622,5.0182923587271944e-05,238.30490112304688,1.325927734375
alpha360_VOLUME18,88202,88797,0.9932993231753325,0.006700676824667462,4.655759039451368e-05,192.40451049804688,1.319061517715454
alpha360_VOLUME17,88203,88797,0.9933105848170546,0.006689415182945413,2.6673951651901007e-05,320.4690246582031,1.317124843597412
alpha360_VOLUME16,88204,88797,0.9933218464587767,0.006678153541223253,8.381267980439588e-05,408.8038635253906,1.3108006715774536
alpha360_VOLUME15,88207,88797,0.9933556313839431,0.006644368616056884,5.359851638786495e-05,263.1798400878906,1.3014987707138062
alpha360_VOLUME14,88212,88797,0.9934119395925538,0.006588060407446195,8.423962572123855e-05,311.233642578125,1.2925946712493896
alpha360_VOLUME13,88212,88797,0.9934119395925538,0.006588060407446195,2.848945587174967e-05,397.0228271484375,1.2869844436645508
alpha360_VOLUME12,88214,88797,0.993434462875998,0.0065655371240019855,2.4872409994713962e-05,290.77874755859375,1.2788329124450684
alpha360_VOLUME11,88216,88797,0.9934569861594423,0.0065430138405576654,1.590599822520744e-05,260.34722900390625,1.2702268362045288
alpha360_VOLUME10,88218,88797,0.9934795094428865,0.006520490557113456,2.6380896088085137e-05,211.64659118652344,1.2582520246505737
alpha360_VOLUME9,88231,88797,0.9936259107852743,0.006374089214725709,8.45458544063149e-06,444.1096496582031,1.2538865804672241
alpha360_VOLUME8,88245,88797,0.9937835737693841,0.006216426230615912,0.00010063237277790904,566.5250854492188,1.2462540864944458
alpha360_VOLUME7,88259,88797,0.9939412367534939,0.006058763246506116,6.563554052263498e-05,474.2182312011719,1.2327426671981812
alpha360_VOLUME6,88273,88797,0.9940988997376038,0.005901100262396208,0.00027425840380601585,332.0827331542969,1.2225009202957153
alpha360_VOLUME5,88287,88797,0.9942565627217136,0.005743437278286412,0.0006447810446843505,423.6188049316406,1.2135934829711914
alpha360_VOLUME4,88300,88797,0.9944029640641012,0.005597035935898775,0.00037723593413829803,292.9918212890625,1.1955738067626953
alpha360_VOLUME3,88315,88797,0.9945718886899332,0.005428111310066819,0.000369415181921795,188.92576599121094,1.176537036895752
alpha360_VOLUME2,88335,88797,0.9947971215243758,0.005202878475624173,0.004019198007881641,294.129150390625,1.1467230319976807
alpha360_VOLUME1,88357,88797,0.9950448776422627,0.004955122357737318,0.00658791558817029,66.40345001220703,1.0903761386871338
