datetime,portfolio_id,outer_split_id,return,benchmark_return,excess_return,turnover,implementation_cost,drawdown
2024-11-04,P02,split_001,0.0156773492319584,0.01686716,-0.0011898115651607,0.0,0.0,-0.0160081710382784
2024-11-05,P02,split_001,0.0170142302356845,0.029190063,-0.0121758332408779,1.3268231364945824,32662.902817345886,-0.000316448338853
2024-11-06,P02,split_001,0.0077044518405422,0.0006918907,0.0070125611239895,0.0,0.0,0.0
2024-11-07,P02,split_001,0.0243686638575704,0.025292039,-0.000923375059971,0.0,0.0,0.0
2024-11-08,P02,split_001,-0.0073440267375167,-0.004394889,-0.002949137859648,0.0,0.0,-0.0073440267375166
2024-11-11,P02,split_001,0.0103427419519435,0.013631105,-0.00328836347103,0.0,0.0,0.0
2024-11-12,P02,split_001,-0.006710495315698,-0.011560559,0.004850063957068,1.4579927359026232,37769.33493671192,-0.0078845178412056
2024-11-13,P02,split_001,0.0046431551502582,0.002619028,0.0020241270588275,0.0,0.0,-0.003277971730569
2024-11-14,P02,split_001,-0.0164903771139429,-0.024270773,0.007780395820017,0.0,0.0,-0.019714293854506
2024-11-15,P02,split_001,-0.0054732694553531,-0.02053243,0.0150591597629391,0.0,0.0,-0.0250796616674715
2024-11-18,P02,split_001,-0.000961424740315,-0.013814986,0.0128535610117906,0.0,0.0,-0.0260169742005808
2024-11-19,P02,split_001,0.0064283696996,0.015424728,-0.0089963586939546,1.457288015788056,36733.29318068791,-0.0208962980689577
2024-11-20,P02,split_001,0.0108051212398593,0.010794282,1.0839280325660589e-05,0.0,0.0,-0.0103169638631976
2024-11-21,P02,split_001,9.001680088981894e-05,0.0011962652,-0.0011062484197522,0.0,0.0,-0.0102278757623898
2024-11-22,P02,split_001,-0.0306648488066448,-0.033851206,0.0031863574959979,0.0,0.0,-0.0405790883051677
2024-11-25,P02,split_001,0.0008494706031669,0.0005835295,0.0002659411308158,0.0,0.0,-0.0397640884446193
2024-11-26,P02,split_001,-0.0016914117350256,-0.0063779354,0.0046865236745202,0.9740674696293624,24283.406122646156,-0.0421451372315925
2024-11-27,P02,split_001,0.0132903810172959,0.018602014,-0.0053116325706556,0.0,0.0,-0.0294148811461306
2024-11-28,P02,split_001,-0.0065656218881441,-0.0057545304,-0.000811091458304,0.0,0.0,-0.0357873760467846
2024-11-29,P02,split_001,0.0090264174147984,0.014005184,-0.0049787667587855,0.0,0.0,-0.0270839904263647
2024-12-02,P02,split_001,0.0085990170798631,0.014736056,-0.0061370392479566,0.0,0.0,-0.0187178690427687
2024-12-03,P02,split_001,0.0038223597027564,0.0007748604,0.0030474993206763,1.1419200624074772,29059.883113186344,-0.0158715972432209
2024-12-04,P02,split_001,-0.0044541940437134,-0.009349465,0.0048952713264647,0.0,0.0,-0.0202550961130295
2024-12-05,P02,split_001,-0.0004902897507515,0.004732251,-0.0052225409180489,0.0,0.0,-0.0207354549977561
2024-12-06,P02,split_001,0.012526885849645,0.011920691,0.000606195313146,0.0,0.0,-0.0084683198259086
2024-12-09,P02,split_001,0.0014105633496582,-0.0032945871,0.0047051504849732,0.0,0.0,-0.0070697015778299
2024-12-10,P02,split_001,-0.0005552162993824,0.0076088905,-0.0081641068328297,1.0935911053023262,28252.295330256373,-0.0085039276075297
2024-12-11,P02,split_001,0.0055544707037764,0.0057997704,-0.0002452996514481,0.0,0.0,-0.0029966917205164
2024-12-12,P02,split_001,0.0100360993519053,0.009253502,0.0007825974598154,0.0,0.0,0.0
2024-12-13,P02,split_001,-0.0167493855434325,-0.02090615,0.0041567647976014,0.0,0.0,-0.0167493855434325
2024-12-16,P02,split_001,0.0005153457283589,-0.007838547,0.0083538929581258,0.0,0.0,-0.0162426715393659
2024-12-17,P02,split_001,-0.0128980834269256,-0.012869179,-2.890417811586901e-05,1.3514235429466623,34555.01256304936,-0.0299930583439118
2024-12-18,P02,split_001,0.0054657831429627,0.00630486,-0.0008390769720884,0.0,0.0,-0.0246912107536511
2024-12-19,P02,split_001,-0.0022857866612488,0.000877738,-0.0031635246602112,0.0,0.0,-0.026920558574709
2024-12-20,P02,split_001,0.0005645816760396,0.0023092031,-0.0017446214718485,0.0,0.0,-0.0263711757527495
2024-12-23,P02,split_001,-0.0129257806714141,-0.016158462,0.0032326808993256,0.0,0.0,-0.0389560883903361
2024-12-24,P02,split_001,0.0092870877429862,0.0114763975,-0.002189309771357,1.258209934202091,31563.32456220421,-0.0310058269582904
2024-12-25,P02,split_001,-0.010865833695825,-0.0078004003,-0.0030654334387144,0.0,0.0,-0.0415347564947853
2024-12-26,P02,split_001,0.0046612861597561,0.005793214,-0.0011319276845431,0.0,0.0,-0.0370670757206269
2024-12-27,P02,split_001,0.0048585580100679,0.0013257265,0.0035328315009736,0.0,0.0,-0.0323886102482113
2024-12-30,P02,split_001,0.0015986970361355,-0.0009024739,0.0025011709626796,0.0,0.0,-0.0308416927872843
2024-12-31,P02,split_001,-0.0236323822059764,-0.022453666,-0.001178716472639,1.1700596789372335,29598.41214110667,-0.0546594972266085
2025-01-02,P02,split_001,-0.0223823188248994,-0.026429951,0.004047632366049,0.0,0.0,-0.0758184097577733
2025-01-03,P02,split_001,-0.0201689120709844,-0.022051334,0.001882422310119,0.0,0.0,-0.0944581469889913
2025-01-06,P02,split_001,0.0059285095558291,-0.0029161572,0.0088446668014651,0.0,0.0,-0.0890896334602124
2025-01-07,P02,split_001,0.0095855817591308,0.012789488,-0.0032039060796143,0.0,0.0,-0.0803580276665054
2025-01-08,P02,split_001,-0.0028024088880175,-0.001876235,-0.0009261738797778,1.3497682863028608,32462.643230874968,-0.0839403912151397
2025-01-09,P02,split_001,0.0069075724272238,-0.00011622906,0.0070238014845358,0.0,0.0,-0.0776126431198039
2025-01-10,P02,split_001,-0.0302095248594044,-0.018185794,-0.0120237305059193,0.0,0.0,-0.1054775269074766
2025-01-13,P02,split_001,0.0109039240450245,-0.0006724596,0.0115763836473804,0.0,0.0,-0.0957237218043083
2025-01-14,P02,split_001,0.0479082602108589,0.035690546,0.0122177141750923,0.0,0.0,-0.0524014185660021
2025-01-15,P02,split_001,-0.0028937587294216,-0.006068349,0.0031745901551608,1.163983113251987,28729.28926807824,-0.0560286759873247
2025-01-16,P02,split_001,0.0047553096556053,0.0035229921,0.0012323175215111,0.0,0.0,-0.0515398000356328
2025-01-17,P02,split_001,-3.254942733562828e-05,0.003404498,-0.0034370475276163,0.0,0.0,-0.0515706718719921
2025-01-20,P02,split_001,0.0092869001267338,0.0059230328,0.0033638673661137,0.0,0.0,-0.0427627034244021
2025-01-21,P02,split_001,-0.00983041634614,0.0016146898,-0.0114451061731053,0.0,0.0,-0.0521727445917937
2025-01-22,P02,split_001,-0.0117235511662502,-0.009222746,-0.0025008052708645,1.3296424455714329,32840.74079230706,-0.0642970090869476
2025-01-23,P02,split_001,0.0021300777282272,-0.00093990564,0.0030699833716904,0.0,0.0,-0.0623038889857682
2025-01-24,P02,split_001,0.0088975419727569,0.01094377,-0.0020462284358734,0.0,0.0,-0.053960698480328
2025-01-27,P02,split_001,-0.0027412583821234,-0.008891344,0.006150085688311,0.0,0.0,-0.0565540366454372
2025-02-06,P02,split_002,0.0166353729684984,0.019266248,-0.0026308747808301,0.9435358951346248,12256.54070373066,0.0
2025-02-07,P02,split_002,0.0182556832723989,0.014266491,0.0039891923361196,0.0,0.0,0.0
2025-02-10,P02,split_002,0.0163372991146285,0.009122014,0.0072152850689132,0.0,0.0,0.0
2025-02-11,P02,split_002,-0.0071662180858858,-0.004202664,-0.0029635541874177,0.0,0.0,-0.0071662180858859
2025-02-12,P02,split_002,0.0080095196696173,0.011791825,-0.0037823056248773,0.0,0.0,0.0
2025-02-13,P02,split_002,-0.003952567806659,-0.0064864755,0.0025339076610228,1.3025838881540333,24797.06021155529,-0.0050056827480892
2025-02-14,P02,split_002,0.0005993873815826,0.006279111,-0.0056797235269256,0.0,0.0,-0.0044092957095821
2025-02-17,P02,split_002,0.0043006233072025,0.005078912,-0.0007782884741085,0.0,0.0,-0.0001276351222765
2025-02-18,P02,split_002,-0.0107946479656789,-0.01625365,0.005459002222767,0.0,0.0,-0.0109209053117425
2025-02-19,P02,split_002,0.0056635759426288,0.015190244,-0.0095266677783794,0.0,0.0,-0.0053191807457088
2025-02-20,P02,split_002,-0.0047972904778548,0.002513647,-0.0073109375573225,1.0634828946404309,20180.89497063052,-0.0109502949979635
2025-02-21,P02,split_002,0.0013838605204813,0.013739109,-0.0123552485188253,0.0,0.0,-0.0095815881584174
2025-02-24,P02,split_002,0.0018528803936699,-0.0003719926,0.0022248729817131,0.0,0.0,-0.0077464613015865
2025-02-25,P02,split_002,-0.0103260671241559,-0.0082393885,-0.0020866786582746,0.0,0.0,-0.0179925379463674
2025-02-26,P02,split_002,0.0125884082424577,0.011478066,0.0011103417980607,0.0,0.0,-0.0056306271168967
2025-02-27,P02,split_002,-0.0014716829414659,-0.0007480383,-0.0007236446495347,1.0619498633408402,20140.730456342568,-0.0079514037915594
2025-02-28,P02,split_002,-0.013556299999546,-0.027241647,0.0136853472439536,0.0,0.0,-0.0213999121758895
2025-03-03,P02,split_002,0.003657439893522,0.0011943579,0.0024630820215128,0.0,0.0,-0.0178207411748776
2025-03-04,P02,split_002,0.0059897386191647,0.0060269833,-3.724464194360729e-05,0.0,0.0,-0.0119377441373501
2025-03-05,P02,split_002,-0.0014843236253687,0.0046247244,-0.0061090480134912,0.0,0.0,-0.0134043482870621
2025-03-06,P02,split_002,0.0028521804270659,0.016501427,-0.0136492462697113,1.1412564880161749,21457.94643282452,-0.0115029261093524
2025-03-07,P02,split_002,-0.0025946903017751,-0.0042518973,0.0016572070332773,0.0,0.0,-0.0140677698803096
2025-03-10,P02,split_002,0.0007192209091362,-0.00064253807,0.0013617589798149,0.0,0.0,-0.0133586668054163
2025-03-11,P02,split_002,0.0050443120262749,0.0037386417,0.0013056702873833,0.0,0.0,-0.0083817400627627
2025-03-12,P02,split_002,0.0016550901268884,-5.221367e-05,0.0017073037957116,0.0,0.0,-0.0067405224710984
2025-03-13,P02,split_002,0.000117377536427,-0.008815467,0.0089328448940625,1.0030707751514365,19013.142331321837,-0.0074338583553119
2025-03-14,P02,split_002,0.0093565718247552,0.02051878,-0.0111622079298834,0.0,0.0,0.0
2025-03-17,P02,split_002,0.0032135813291071,0.0011097193,0.0021038620526789,0.0,0.0,0.0
2025-03-18,P02,split_002,-0.0010411368794818,0.0035892725,-0.0046304093785663,0.0,0.0,-0.0010411368794817
2025-03-19,P02,split_002,0.001769488985507,-0.0030547976,0.0048242866348905,0.0,0.0,0.0
2025-03-20,P02,split_002,-0.0033481817800242,-0.0059934855,0.0026453036707203,1.0878649802590514,20854.60506023615,-0.0042300542911604
2025-03-21,P02,split_002,-0.0045038717889839,-0.016633332,0.0121294599866813,0.0,0.0,-0.0087148744579564
2025-03-24,P02,split_002,0.0026673711815032,-0.0026723742,0.0053397454300078,0.0,0.0,-0.0060707490814329
2025-03-25,P02,split_002,0.0070305895089105,-0.0039075613,0.0109381508110956,0.0,0.0,0.0
2025-03-26,P02,split_002,-0.0008304699793779,0.001234889,-0.0020653590098344,0.0,0.0,-0.0008304699793779
2025-03-27,P02,split_002,-0.0016789025070178,0.00028133392,-0.0019602364303576,0.9915263983579348,19013.491793812285,-0.003311470250248
2025-03-28,P02,split_002,-0.0069553122412503,-0.007764697,0.0008093848336397,0.0,0.0,-0.0102437501819303
2025-03-31,P02,split_002,-0.0067610757292862,-0.008603871,0.0018427951393966,0.0,0.0,-0.0169355671404846
2025-04-01,P02,split_002,0.0104057212058868,0.003660798,0.0067449231330718,0.0,0.0,-0.0067060727247252
2025-04-02,P02,split_002,0.0015453096664989,0.00062549114,0.0009198185242259,0.0,0.0,-0.0051711260172321
2025-04-03,P02,split_002,0.003112690353856,-0.0078038573,0.0109165476803635,1.0189056830540952,19471.238682223408,-0.0028982873091858
2025-04-07,P02,split_002,-0.0637263925819253,-0.09242731,0.0287009207458639,0.0,0.0,-0.0664399824962307
2025-04-08,P02,split_002,0.0257091190803105,0.010263085,0.0154460337150151,0.0,0.0,-0.0424389768376094
2025-04-09,P02,split_002,0.0079293518243746,0.017344713,-0.0094153613866849,0.0,0.0,-0.0348461385916466
2025-04-10,P02,split_002,0.0079165790554505,0.018945813,-0.0110292341235655,0.0,0.0,-0.0272054217471341
2025-04-11,P02,split_002,0.0197015800632843,0.0069036484,0.0127979316868194,1.8308698862288648,34050.55014709832,-0.0094719193681412
2025-04-14,P02,split_002,0.0206018938529561,0.008698583,0.0119033112037252,0.0,0.0,0.0
2025-04-15,P02,split_002,-0.0046869556538932,-0.0013051629,-0.0033817927472465,0.0,0.0,-0.0046869556538933
2025-04-16,P02,split_002,-0.0214301354429549,-0.0052382946,-0.0161918408415145,0.0,0.0,-0.0260166490023702
2025-04-17,P02,split_002,-0.0008356839179702,0.00111866,-0.0019543438911147,0.0,0.0,-0.0268305912251696
2025-04-18,P02,split_002,0.0006690194404473,-0.00022524595,0.0008942653930535,1.5637305174511449,29345.88958461059,-0.0273970121450087
2025-04-21,P02,split_002,0.0163050987877092,0.011278391,0.0050267079033098,0.0,0.0,-0.0115386243468119
2025-04-22,P02,split_002,-0.0092702844647975,-0.00077968836,-0.0084905961064906,0.0,0.0,-0.020701942481582
2025-04-23,P02,split_002,0.0177718428469448,0.0033888817,0.0143829611635952,0.0,0.0,-0.0032980113030464
2025-04-24,P02,split_002,-0.0188943298293101,-0.0048065186,-0.0140878112746226,0.0,0.0,-0.022130027419016
2025-04-25,P02,split_002,0.00163309469339,0.0019276142,-0.000294519518646,1.3603506398094474,25721.92742582351,-0.0216038115971839
2025-04-28,P02,split_002,-0.0087811121020532,-0.0059260726,-0.0028550395045495,0.0,0.0,-0.0301952182077706
2025-04-29,P02,split_002,0.0033693476262045,0.0019699335,0.0013994141163779,0.0,0.0,-0.0269276087683572
2025-04-30,P02,split_002,0.0147209597191801,0.0038200617,0.0109008980355253,0.0,0.0,-0.0126030492931897
2025-05-06,P02,split_002,0.0282409994401911,0.018213749,0.0100272505083064,0.0,0.0,0.0
2025-05-07,P02,split_002,0.0051997904225475,0.0050401688,0.0001596216603404,1.503210504857026,29562.85227103897,0.0
2025-05-08,P02,split_002,0.004627779350973,0.0066250563,-0.0019972769158115,0.0,0.0,0.0
2025-05-09,P02,split_002,-0.0038704699707281,-0.0070848465,0.0032143765258538,0.0,0.0,-0.0038704699707281
2025-05-12,P02,split_002,0.0087781088844876,0.012756228,-0.0039781195624728,0.0,0.0,0.0
2025-05-13,P02,split_002,0.0010445166937285,-0.00061649084,0.0016610075346404,0.0,0.0,0.0
2025-05-14,P02,split_002,0.0080893024070269,0.006880164,0.0012091382606036,1.0212159837455796,20351.21615034916,0.0
2025-05-15,P02,split_002,-0.0055486144113542,-0.011734009,0.0061853943777082,0.0,0.0,-0.0055486144113543
2025-05-16,P02,split_002,-0.0031958339161602,-0.0004222989,-0.0027735350079266,0.0,0.0,-0.008726715877391
2025-05-19,P02,split_002,0.001380505129979,0.0013900995,-9.594395472637416e-06,0.0,0.0,-0.0073582580234484
2025-05-20,P02,split_002,0.004533588261296,0.006550193,-0.0020166045716506,0.0,0.0,-0.0028580290743511
2025-05-21,P02,split_002,0.0006555708069791,0.0006606579,-5.087075711239985e-06,1.1834697355889103,23702.95574201231,-0.0031565972318697
2025-05-22,P02,split_002,-0.0087653435454129,-0.0061463714,-0.0026189721808194,0.0,0.0,-0.0118942721181108
2025-05-23,P02,split_002,-0.008333110202616,-0.00941664,0.001083529602224,0.0,0.0,-0.0201282660403868
2025-05-26,P02,split_002,0.0021795100819643,0.00095558167,0.0012239284169252,0.0,0.0,-0.0179926257171899
2025-05-27,P02,split_002,-0.0010811741145324,-0.0031635761,0.0020824020115661,0.0,0.0,-0.0190543466705445
2025-05-28,P02,split_002,-0.0014186810256025,-0.0021129847,0.000694303631685,1.2674227625296226,24964.66284416084,-0.0214485826450852
2025-05-29,P02,split_002,0.0074903120205857,0.011502862,-0.0040125499560377,0.0,0.0,-0.0141189272009104
2025-05-30,P02,split_002,0.0007727298692122,-0.008544147,0.0093168768838302,0.0,0.0,-0.0133571074484675
2025-06-03,P02,split_002,0.0074666897319747,0.004988909,0.0024777809642745,0.0,0.0,-0.0059901510935271
2025-06-04,P02,split_002,0.0051717765983481,0.006837368,-0.0016655914131264,0.0,0.0,-0.0008493542184252
2025-06-05,P02,split_002,-0.0026534025292051,0.00393486,-0.0065882627586973,1.216094251139614,24428.17224712489,-0.004483037957818
2025-06-06,P02,split_002,0.0025247010548035,-0.001078546,0.0036032471020142,0.0,0.0,-0.0019696552336753
2025-06-09,P02,split_002,0.004411690778454,0.0073570013,-0.0029453105261724,0.0,0.0,0.0
2025-06-10,P02,split_002,-0.0033865337587487,-0.0069316626,0.0035451288007605,0.0,0.0,-0.0033865337587487
2025-06-11,P02,split_002,0.004917925154679,0.006132245,-0.0012143199091026,0.0,0.0,0.0
2025-06-12,P02,split_002,-0.0016994298864784,0.0005322695,-0.0022316993643226,1.1567636037459312,23330.811625907165,-0.0026332813181502
2025-06-13,P02,split_002,-0.0045865963256271,-0.011444032,0.006857435866603,0.0,0.0,-0.0072077998453593
2025-06-16,P02,split_002,0.0014704561667658,0.005200267,-0.0037298106713078,0.0,0.0,-0.0057479424323247
2025-06-17,P02,split_002,0.0042423255868249,-0.0012773275,0.0055196531243615,0.0,0.0,-0.001530001488752
2025-06-18,P02,split_002,-0.0009086853336659,-0.00023180246,-0.0006768828701344,0.0,0.0,-0.0024372965325047
2025-06-19,P02,split_002,-0.0130896463225419,-0.01216954,-0.0009201063941056,1.1779840240799582,23724.57821477951,-0.016445825940305
2025-06-20,P02,split_002,-0.0010433530983197,-0.0036273003,0.0025839471641314,0.0,0.0,-0.0174720202351758
2025-06-23,P02,split_002,0.0036394189337161,0.008267403,-0.0046279837152096,0.0,0.0,-0.0138961893027136
2025-06-24,P02,split_002,0.0131536354035625,0.015423059,-0.0022694240599384,0.0,0.0,-0.0009253393067378
2025-06-25,P02,split_002,0.0103105337794403,0.013456941,-0.0031464068714996,0.0,0.0,0.0
2025-06-26,P02,split_002,-0.0043762452771975,-0.0034518242,-0.000924421088965,0.9524843186096604,19443.777009375422,-0.0051498817276833
2025-06-27,P02,split_002,0.0034806893490408,-0.00058984756,0.0040705369137381,0.0,0.0,-0.0016871175171208
2025-06-30,P02,split_002,-0.0004660037182517,0.008256555,-0.0087225583218283,0.0,0.0,-0.0021523350323365
2025-07-01,P02,split_002,0.0032717152935541,0.0025413036,0.0007304116589106,0.0,0.0,0.0
2025-07-02,P02,split_002,0.0061795942402113,-0.0039622784,0.0101418726063002,0.0,0.0,0.0
2025-07-03,P02,split_002,0.0022876857579368,0.00596714,-0.003679454439817,1.1967600326773653,24538.13690391104,0.0
2025-07-04,P02,split_002,-0.0010408604066519,-0.0014969707,0.0004561102468819,0.0,0.0,-0.0010408604066519
2025-07-07,P02,split_002,0.0039700797122026,-0.0006259084,0.0045959880869889,0.0,0.0,0.0
2025-07-08,P02,split_002,0.004977931653146,0.010609984,-0.0056320527447421,0.0,0.0,0.0
2025-07-09,P02,split_002,0.0004189911770044,-0.0020503402,0.0024693313526331,0.0,0.0,0.0
2025-07-10,P02,split_002,0.0073631890518107,0.003591895,0.0037712939483561,1.2720636419494349,26301.57500062412,0.0
2025-07-11,P02,split_002,0.004218078520521,0.0038337708,0.0003843077685679,0.0,0.0,0.0
2025-07-14,P02,split_002,0.0035498928425592,0.0014208555,0.0021290373204034,0.0,0.0,0.0
2025-07-15,P02,split_002,-0.0075922366343536,-0.0020344257,-0.00555781089888,0.0,0.0,-0.0075922366343537
2025-07-16,P02,split_002,0.0015382483750996,0.00029349327,0.0012447551042256,0.0,0.0,-0.0060656670049202
2025-07-17,P02,split_002,0.0053034635576635,0.009256363,-0.0039528993573755,1.2159561788187006,25358.53093659181,-0.001768343678114
2025-07-18,P02,split_002,0.0037613368390163,0.0038559437,-9.460684079323592e-05,0.0,0.0,0.0
2025-07-21,P02,split_002,0.0128538301925442,0.009053946,0.0037998846511624,0.0,0.0,0.0
2025-07-22,P02,split_002,0.0111990129644702,0.0061182976,0.0050807153875659,0.0,0.0,0.0
2025-07-23,P02,split_002,-0.0048786121180033,-0.0028526187,-0.0020259934236979,0.0,0.0,-0.0048786121180032
2025-07-24,P02,split_002,0.0097313460610255,0.010753036,-0.0010216894843235,1.2584301218476506,26997.48942426935,0.0
2025-07-25,P02,split_002,-0.0007277828094739,-0.0015586019,0.0008308190467577,0.0,0.0,-0.0007277828094739
2025-07-28,P02,split_002,-0.0028372145904646,0.0034189224,-0.006256137014781,0.0,0.0,-0.003562932523933
2025-07-29,P02,split_002,-0.0004610592608566,0.0044896603,-0.0049507195239181,0.0,0.0,-0.0040223490617535
2025-07-30,P02,split_002,-0.0001916810964194,-0.003988743,0.0037970617319497,0.0,0.0,-0.0042132591498946
2025-07-31,P02,split_002,-0.0152956703445488,-0.0138475895,-0.001448080851751,1.1522507330639358,24793.110577150263,-0.0203685778350991
2025-08-01,P02,split_002,0.0040981912079527,-0.0014820099,0.005580201095648,0.0,0.0,-0.0163538609537488
2025-08-04,P02,split_002,0.0034686169089759,0.007455826,-0.003987208896688,0.0,0.0,-0.012941969323404
2024-08-02,P03,split_001,-0.0066258425540846,,,0.9423676874559808,12241.365674314797,-0.0069085528603214
2024-08-05,P03,split_001,-0.0161307728204656,,,0.0,0.0,-0.022927885384079
2024-08-06,P03,split_001,0.0107891332675904,,,0.0,0.0,-0.0123861241274414
2024-08-07,P03,split_001,-0.0011706594638857,,,0.0,0.0,-0.0135422836578965
2024-08-08,P03,split_001,-0.0013558224106499,,,0.0,0.0,-0.0148797451368717
2024-08-09,P03,split_001,-0.007585676995979,,,1.1958883338120634,21424.915192558263,-0.0233169413032744
2024-08-12,P03,split_001,-0.0061937316140461,,,0.0,0.0,-0.0293662540408276
2024-08-13,P03,split_001,0.0057852225860225,,,0.0,0.0,-0.0237509217709489
2024-08-14,P03,split_001,-0.0031578555312823,,,0.0,0.0,-0.0268337753225438
2024-08-15,P03,split_001,0.0093771089539427,,,0.0,0.0,-0.0177082896034462
2024-08-16,P03,split_001,-0.0021788018015443,,,0.9770295559097512,17476.2840160137,-0.0206364071080275
2024-08-19,P03,split_001,-0.0001329531169548,,,0.0,0.0,-0.0207666165503345
2024-08-20,P03,split_001,-0.014351620396258,,,0.0,0.0,-0.0348202023489475
2024-08-21,P03,split_001,-0.0030167441809022,,,0.0,0.0,-0.0377319028870357
2024-08-22,P03,split_001,-0.0100729710900994,,,0.0,0.0,-0.0474248016101795
2024-08-23,P03,split_001,-0.0036703086241374,,,1.180500304801588,20459.167370678428,-0.0518424368756494
2024-08-26,P03,split_001,0.0116306118390054,,,0.0,0.0,-0.0408147842967329
2024-08-27,P03,split_001,-0.0120042647551966,,,0.0,0.0,-0.0523290975753053
2024-08-28,P03,split_001,0.0033966679601386,,,0.0,0.0,-0.0491101741842837
2024-08-29,P03,split_001,0.0134634948768029,,,0.0,0.0,-0.0363078738860098
2024-08-30,P03,split_001,0.0196139426180655,,,1.0670650920676474,18663.6710128498,-0.0182441220853359
2024-09-02,P03,split_001,-0.0170984862946513,,,0.0,0.0,-0.0350306615085532
2024-09-03,P03,split_001,0.0110904187709356,,,0.0,0.0,-0.0243287474435703
2024-09-04,P03,split_001,-0.0033203214075555,,,0.0,0.0,-0.0275682895901701
2024-09-05,P03,split_001,0.0089729025210727,0.004441023,0.0045318796481479,0.0,0.0,-0.0188427546442625
2024-09-06,P03,split_001,-0.0180643101358018,-0.012091994,-0.0059723158502183,1.2196248229839637,21721.60724189733,-0.0375422019132116
2024-09-09,P03,split_001,-0.0034193803165109,-0.008618534,0.0051991532947866,0.0,0.0,-0.0408332111634621
2024-09-10,P03,split_001,0.0076484150244239,0.0019271374,0.0057212776495459,0.0,0.0,-0.0334971054847963
2024-09-11,P03,split_001,-0.0042513662204736,-0.0024216175,-0.001829748712539,0.0,0.0,-0.0376060632425282
2024-09-12,P03,split_001,-0.0004075512818224,-0.0036681294,0.0032605781622998,0.0,0.0,-0.0379982881250718
2024-09-13,P03,split_001,-0.013960401756988,-0.0077703,-0.006190101845489,0.9763328920346068,17095.08677969421,-0.0521984883707542
2024-09-18,P03,split_001,-0.0048721227991529,0.0007388592,-0.0056109819757887,0.0,0.0,-0.0568162937246347
2024-09-19,P03,split_001,0.0195277033892031,0.012855053,0.006672650441205,0.0,0.0,-0.03839808206696
2024-09-20,P03,split_001,0.000797960154889,-0.0009942055,0.0017921656297426,0.0,0.0,-0.0376307620515845
2024-09-23,P03,split_001,0.0042925692508834,0.0023498535,0.0019427157352584,0.0,0.0,-0.033499725452771
2024-09-24,P03,split_001,0.0317332426504128,0.040580034,-0.0088467916055685,1.0545976537094006,18542.274774160665,-0.0036644992529548
2024-09-25,P03,split_001,0.0130683207078182,0.012697339,0.0003709816498958,0.0,0.0,0.0
2024-09-26,P03,split_001,0.0336621478300699,0.040296435,-0.0066342875260702,0.0,0.0,0.0
2024-09-27,P03,split_001,0.0501883266292805,0.04806125,0.0021270749889607,0.0,0.0,0.0
2024-09-30,P03,split_001,0.1031503957809618,0.096354365,0.0067960304321459,0.0,0.0,0.0
2024-10-08,P03,split_001,0.0972588370645485,0.07016277,0.0270960639322242,1.206667824868507,30738.456178151868,0.0
2024-10-09,P03,split_001,-0.022063637642282,-0.07450849,0.0524448505359711,0.0,0.0,-0.022063637642282
2024-10-10,P03,split_001,0.0022563637963387,0.0018556118,0.0004007519951912,0.0,0.0,-0.0198570574391349
2024-10-11,P03,split_001,-0.0078140923280075,-0.033438623,0.0256245306235,0.0,0.0,-0.0275159848869505
2024-10-14,P03,split_001,0.0055795844573484,0.025546074,-0.0199664894562257,0.0,0.0,-0.0220899281912059
2024-10-15,P03,split_001,-0.0178460256579355,-0.02264595,0.0047999246594473,1.0005825079794386,18952.46500393562,-0.0399946554812056
2024-10-16,P03,split_001,0.0028013297769906,-0.0020421743,0.004843504116285,0.0,0.0,-0.037305363923535
2024-10-17,P03,split_001,-0.0116060460657183,-0.007653713,-0.0039523328393999,0.0,0.0,-0.0484784422170584
2024-10-18,P03,split_001,0.0199672377534038,0.037142277,-0.0171750390105122,0.0,0.0,-0.0294791850453172
2024-10-21,P03,split_001,0.0048594193002138,0.01065135,-0.0057919307211484,0.0,0.0,-0.024763017465867
2024-10-22,P03,split_001,0.0173664291396189,0.006736517,0.0106299121871043,1.120958262003927,26249.435892573634,-0.0087150315651219
2024-10-23,P03,split_001,0.0047171852229956,0.0034600496,0.0012571355937842,0.0,0.0,-0.0040389567602432
2024-10-24,P03,split_001,-0.0066347328521981,-0.008181632,0.0015468987128958,0.0,0.0,-0.0106468922133357
2024-10-25,P03,split_001,0.0163612466545663,0.013057828,0.0033034187050424,0.0,0.0,0.0
2024-10-28,P03,split_001,0.0204222553179798,0.011549234,0.008873020927721,0.0,0.0,0.0
2024-10-29,P03,split_001,-0.0166215580486302,-0.01216799,-0.0044535678409581,1.1985267697630428,29593.075030488755,-0.0176002616750504
2024-10-30,P03,split_001,-0.0024937314159887,-0.0016457438,-0.0008479875690953,0.0,0.0,-0.0200501027655704
2024-10-31,P03,split_001,0.0047849313690106,0.008025765,-0.0032408340499957,0.0,0.0,-0.0153611097622348
2024-11-01,P03,split_001,-0.0126099128802525,-0.014768004,0.0021580915371669,0.0,0.0,-0.0277773203866413
2024-11-04,P03,split_001,0.0161585087477769,0.01686716,-0.0007086520493421,0.0,0.0,-0.0120676517133218
2024-11-05,P03,split_001,0.0193355796804732,0.029190063,-0.0098544837960892,1.0919235022591671,26651.778822221742,0.0
2024-11-06,P03,split_001,0.0046665464178329,0.0006918907,0.0039746557012802,0.0,0.0,0.0
