datetime,nav,return,total_turnover,turnover,total_cost,cost,value,cash,bench,calendar_complete,stock_value,accounting_error,benchmark_close,benchmark_return,portfolio_id,outer_split_id,implementation_cost,cumulative_cost,net_cumulative,gross_cumulative_approx,benchmark_cumulative,excess_return,drawdown
2024-10-09,13175194.386695823,-0.018693637253316655,113630340.50546877,0.0,91641.95209081627,0.0,3017702.4861777495,10157491.900518073,0.0,True,3017702.486177749,9.313225746154785e-10,4.735585,-0.07450849,P02,split_001,0.0,205272.65536083444,1.3175194386695823,1.3380467042056656,1.2308601,0.055814850924936515,-0.01869363725331663
2024-10-10,13200134.660504477,0.001892971980272172,113630340.50546877,0.0,91641.95209081627,0.0,3042642.759986405,10157491.900518073,0.0,True,3042642.759986405,-4.656612873077393e-10,4.7443724,0.0018556118,P02,split_001,0.0,205272.65536083444,1.3200134660504477,1.3405407315865312,1.2331442,3.736017912471111e-05,-0.01683605180457437
2024-10-11,13117402.564906867,-0.006267519061388731,113630340.50546877,0.0,91641.95209081627,0.0,2959910.6643887945,10157491.900518073,0.0,True,2959910.6643887945,0.0,4.585727,-0.033438623,P02,split_001,0.0,205272.65536083444,1.3117402564906868,1.3322675220267701,1.1919096,0.02717110389011884,-0.02299805059035931
2024-10-14,13177003.165582828,0.004543628235929204,113630340.50546877,0.0,91641.95209081627,0.0,3019511.2650647564,10157491.900518073,0.0,True,3019511.2650647573,-1.862645149230957e-09,4.7028747,0.025546074,P02,split_001,0.0,205272.65536083444,1.3177003165582828,1.3382275820943663,1.2223581,-0.021002445677645015,-0.018558916946463944
2024-10-15,12935940.45773705,-0.01782550856021984,127250139.2723979,1.0336036650960858,97817.87721045478,0.00046868965894836305,12224452.270148313,711488.187588736,0.0,True,12224452.270148309,3.725290298461914e-09,4.5963736,-0.02264595,P02,split_001,19786.297669151434,225058.9530299859,1.293594045773705,1.3160999410767036,1.1946766,0.004820441757162973,-0.03651359466028037
2024-10-16,12958846.553611439,0.0017707329396904718,127250139.2723979,0.0,97817.87721045478,0.0,12247358.366022702,711488.187588736,0.0,True,12247358.366022702,0.0,4.586987,-0.0020421743,P02,split_001,0.0,225058.9530299859,1.2958846553611438,1.3183905506641425,1.1922369,0.0038129072789849054,-0.034807517545401456
2024-10-17,12827921.214133432,-0.010103163035102043,127250139.2723979,0.0,97817.87721045478,0.0,12116433.026544696,711488.187588736,0.0,True,12116433.026544698,-1.862645149230957e-09,4.5518794,-0.007653713,P02,split_001,0.0,225058.9530299859,1.2827921214133433,1.305298016716342,1.1831119,-0.0024494498087836835,-0.04455901455589506
2024-10-18,13086935.985645667,0.020191484433725676,127250139.2723979,0.0,97817.87721045478,0.0,12375447.79805693,711488.187588736,0.0,True,12375447.79805693,0.0,4.720947,0.037142277,P02,split_001,0.0,225058.9530299859,1.3086935985645667,1.3311994938675653,1.2270554,-0.01695079233019034,-0.025267242770956932
2024-10-21,13165376.17238038,0.005993777827044489,127250139.2723979,0.0,97817.87721045478,0.0,12453887.984791644,711488.187588736,0.0,True,12453887.984791644,0.0,4.771231,0.01065135,P02,split_001,0.0,225058.9530299859,1.316537617238038,1.3390435125410367,1.2401252,-0.004657572194317816,-0.01942491118338352
2024-10-22,13402357.506057784,0.01901215458270278,143768651.73783034,1.2546935422997327,111138.71046177883,0.00101180802408592,12721705.078007434,680652.4280503513,0.0,True,12721705.078007428,5.587935447692871e-09,4.8033724,0.006736517,P02,split_001,29839.344720340556,254898.29775032646,1.3402357506057785,1.365725580380811,1.2484792,0.012275637630188133,-0.0017742197579379004
2024-10-23,13444629.895271163,0.0031541010000869334,143768651.73783034,0.0,111138.71046177883,0.0,12763977.467220813,680652.4280503513,0.0,True,12763977.467220811,1.862645149230957e-09,4.819992,0.0034600496,P02,split_001,0.0,254898.29775032646,1.3444629895271163,1.3699528193021488,1.252799,-0.0003059486291244924,0.0
2024-10-24,13405991.20989298,-0.0028739121626377337,143768651.73783034,0.0,111138.71046177883,0.0,12725338.78184263,680652.4280503513,0.0,True,12725338.781842638,-7.450580596923828e-09,4.7805567,-0.008181632,P02,split_001,0.0,254898.29775032646,1.340599120989298,1.3660889507643306,1.2425491,0.00530771940245626,-0.0028739121626377706
2024-10-25,13613408.902815443,0.015472014689178479,143768651.73783034,0.0,111138.71046177883,0.0,12932756.474765092,680652.4280503513,0.0,True,12932756.474765096,-3.725290298461914e-09,4.8429804,0.013057828,P02,split_001,0.0,254898.29775032646,1.3613408902815443,1.3868307200565768,1.258774,0.0024141867396545533,0.0
2024-10-28,13865337.27503749,0.018505899148445103,143768651.73783034,0.0,111138.71046177883,0.0,13184684.84698714,680652.4280503513,0.0,True,13184684.846987141,-1.862645149230957e-09,4.898913,0.011549234,P02,split_001,0.0,254898.29775032646,1.386533727503749,1.4120235572787816,1.273312,0.006956664758186314,0.0
2024-10-29,13595335.7304421,-0.018303503043546682,163886349.58664078,1.450934618448078,127356.01204371943,0.0011696290728634114,12867021.087847766,728314.6425943328,0.0,True,12867021.087847767,-1.862645149230957e-09,4.839303,-0.01216799,P02,split_001,36335.083428047816,291233.3811783743,1.35953357304421,1.3886569111620473,1.2578183,-0.006135512835874563,-0.019473132116410108
2024-10-30,13534973.297434974,-0.004439936916891564,163886349.58664078,0.0,127356.01204371943,0.0,12806658.65484064,728314.6425943328,0.0,True,12806658.654840644,-3.725290298461914e-09,4.831339,-0.0016457438,P02,split_001,0.0,291233.3811783743,1.3534973297434973,1.3826206678613349,1.2557483,-0.0027941930699982532,-0.023826609555130607
2024-10-31,13558714.63684627,0.0017540736054348326,163886349.58664078,0.0,127356.01204371943,0.0,12830399.994251939,728314.6425943328,0.0,True,12830399.994251944,-7.450580596923828e-09,4.870114,0.008025765,P02,split_001,0.0,291233.3811783743,1.355871463684627,1.3849948018024645,1.2658266,-0.006271691813571515,-0.022114329576623404
2024-11-01,13432788.074630406,-0.009287500001929011,163886349.58664078,0.0,127356.01204371943,0.0,12704473.432036074,728314.6425943328,0.0,True,12704473.432036074,-1.862645149230957e-09,4.798192,-0.014768004,P02,split_001,0.0,291233.3811783743,1.3432788074630406,1.372402145580878,1.2471329,0.005480504415490422,-0.031196442742566832
2024-11-04,13643378.584435273,0.015677349231958418,163886349.58664078,0.0,127356.01204371943,0.0,12915063.94184094,728314.6425943328,0.0,True,12915063.941840937,1.862645149230957e-09,4.879124,0.01686716,P02,split_001,0.0,291233.3811783743,1.3643378584435273,1.3934611965613646,1.2681684,-0.0011898115651607227,-0.01600817103827845
2024-11-05,13860949.612089168,0.017014230235684536,181988699.9524242,1.3268231364945824,141916.5688180136,0.0010672251513203065,13169620.603387265,691329.0087019043,0.0,True,13169620.603387265,0.0,5.021546,0.029190063,P02,split_001,32662.902817345886,323896.28399572015,1.3860949612089168,1.4184845896084888,1.3051864,-0.012175833240877964,-0.0003164483388530259
2024-11-06,13967740.630839692,0.007704451840542277,181988699.9524242,0.0,141916.5688180136,0.0,13276411.622137789,691329.0087019043,0.0,True,13276411.622137789,0.0,5.02502,0.0006918907,P02,split_001,0.0,323896.28399572015,1.3967740630839693,1.4291636914835413,1.3060894,0.007012561123989542,0.0
2024-11-07,14308115.807122353,0.024368663857570416,181988699.9524242,0.0,141916.5688180136,0.0,13616786.79842045,691329.0087019043,0.0,True,13616786.798420455,-5.587935447692871e-09,5.152113,0.025292039,P02,split_001,0.0,323896.28399572015,1.4308115807122352,1.4632012091118074,1.339123,-0.0009233750599710877,0.0
2024-11-08,14203036.622071361,-0.007344026737516727,181988699.9524242,0.0,141916.5688180136,0.0,13511707.613369457,691329.0087019043,0.0,True,13511707.613369457,0.0,5.12947,-0.004394889,P02,split_001,0.0,323896.28399572015,1.420303662207136,1.452693290606708,1.3332378,-0.002949137859648075,-0.007344026737516662
2024-11-11,14349934.96478745,0.010342741951943582,181988699.9524242,0.0,141916.5688180136,0.0,13658605.956085546,691329.0087019043,0.0,True,13658605.956085548,-1.862645149230957e-09,5.1993904,0.013631105,P02,split_001,0.0,323896.28399572015,1.434993496478745,1.467383124878317,1.3514112,-0.0032883634710300508,0.0
2024-11-12,14236792.646537442,-0.006710495315698093,202910800.89175937,1.4579927359026232,158763.71570624306,0.0011740225255075928,13496123.824572483,740668.8219649588,0.0,True,13496123.824572483,0.0,5.1392827,-0.011560559,P02,split_001,37769.33493671192,361665.6189324321,1.4236792646537442,1.4598458265469874,1.3357881,0.00485006395706802,-0.007884517841205696
2024-11-13,14302896.28363737,0.004643155150258253,202910800.89175937,0.0,158763.71570624306,0.0,13562227.461672412,740668.8219649588,0.0,True,13562227.461672414,-1.862645149230957e-09,5.152743,0.002619028,P02,split_001,0.0,361665.6189324321,1.4302896283637372,1.4664561902569802,1.3392866,0.002024127058827589,-0.003277971730569096
2024-11-14,14067036.130098578,-0.016490377113942946,202910800.89175937,0.0,158763.71570624306,0.0,13326367.308133619,740668.8219649588,0.0,True,13326367.30813362,-1.862645149230957e-09,5.027682,-0.024270773,P02,split_001,0.0,361665.6189324321,1.4067036130098578,1.442870174903101,1.306781,0.007780395820017015,-0.01971429385450607
2024-11-15,13990043.45092036,-0.005473269455353129,202910800.89175937,0.0,158763.71570624306,0.0,13249374.628955401,740668.8219649588,0.0,True,13249374.628955403,-1.862645149230957e-09,4.9244514,-0.02053243,P02,split_001,0.0,361665.6189324321,1.399004345092036,1.4351709069852792,1.2799497,0.015059159762939107,-0.025079661667471553
2024-11-18,13976593.077028563,-0.0009614247403150174,202910800.89175937,0.0,158763.71570624306,0.0,13235924.255063605,740668.8219649588,0.0,True,13235924.255063612,-7.450580596923828e-09,4.85642,-0.013814986,P02,split_001,0.0,361665.6189324321,1.3976593077028563,1.4338258695960995,1.2622672,0.012853561011790696,-0.0260169742005808
2024-11-19,14050074.446493093,0.006428369699600052,223278722.4844594,1.457288015788056,175129.05368172366,0.0011709103846185582,13312526.408950517,737548.0375425769,0.0,True,13312526.408950517,-1.862645149230957e-09,4.931329,0.015424728,P02,split_001,36733.293180687906,398398.91211311996,1.4050074446493093,1.4448473358606213,1.2817373,-0.008996358693954636,-0.020896298068957764
2024-11-20,14201887.2043165,0.010805121239859352,223278722.4844594,0.0,175129.05368172366,0.0,13464339.166773923,737548.0375425769,0.0,True,13464339.166773925,-1.862645149230957e-09,4.984559,0.010794282,P02,split_001,0.0,398398.91211311996,1.4201887204316501,1.4600286116429622,1.2955728,1.0839280325660589e-05,-0.010316963863197692
2024-11-21,14203165.612769231,9.001680088981894e-05,223278722.4844594,0.0,175129.05368172366,0.0,13465617.575226653,737548.0375425769,0.0,True,13465617.575226655,-1.862645149230957e-09,4.990522,0.0011962652,P02,split_001,0.0,398398.91211311996,1.420316561276923,1.4601564524882351,1.2971226,-0.001106248419752271,-0.010227875762389815
2024-11-22,13767627.686677925,-0.030664848806644864,223278722.4844594,0.0,175129.05368172366,0.0,13030079.64913535,737548.0375425769,0.0,True,13030079.649135344,3.725290298461914e-09,4.8215866,-0.033851206,P02,split_001,0.0,398398.91211311996,1.3767627686677926,1.4166026598791046,1.2532134,0.0031863574959979588,-0.040579088305167765
2024-11-25,13779322.881673105,0.0008494706031669119,223278722.4844594,0.0,175129.05368172366,0.0,13041774.844130527,737548.0375425769,0.0,True,13041774.84413053,-1.862645149230957e-09,4.8244004,0.0005835295,P02,split_001,0.0,398398.91211311996,1.3779322881673106,1.4177721793786227,1.2539446,0.00026594113081583766,-0.03976408844461932
2024-11-26,13745154.986432055,-0.001691411735025614,236700712.6570167,0.9740674696293623,185990.44050000486,0.0007882380659449642,13002758.54654352,742396.439888535,0.0,True,13002758.546543524,-3.725290298461914e-09,4.7936306,-0.0063779354,P02,split_001,24283.406122646153,422682.31823576614,1.3745154986432055,1.416783730466782,1.245947,0.004686523674520285,-0.04214513723159252
2024-11-27,13927833.333343523,0.013290381017295969,236700712.6570167,0.0,185990.44050000486,0.0,13185436.893454988,742396.439888535,0.0,True,13185436.893454991,-3.725290298461914e-09,4.8828015,0.018602014,P02,split_001,0.0,422682.31823576614,1.3927833333343522,1.435051565157929,1.2691242,-0.005311632570655691,-0.029414881146130667
2024-11-28,13836388.4459557,-0.006565621888144106,236700712.6570167,0.0,185990.44050000486,0.0,13093992.006067164,742396.439888535,0.0,True,13093992.006067164,0.0,4.8547034,-0.0057545304,P02,split_001,0.0,422682.31823576614,1.3836388445955699,1.4259070764191466,1.2618209,-0.0008110914583040179,-0.035787376046784614
2024-11-29,13961281.46358219,0.00902641741479844,236700712.6570167,0.0,185990.44050000486,0.0,13218885.023693655,742396.439888535,0.0,True,13218885.023693658,-3.725290298461914e-09,4.922694,0.014005184,P02,split_001,0.0,422682.31823576614,1.396128146358219,1.4383963781817957,1.279493,-0.004978766758785544,-0.02708399042636478
2024-12-02,14081334.76134431,0.008599017079863156,236700712.6570167,0.0,185990.44050000486,0.0,13338938.321455775,742396.439888535,0.0,True,13338938.321455777,-1.862645149230957e-09,4.9952354,0.014736056,P02,split_001,0.0,422682.31823576614,1.408133476134431,1.4504017079580076,1.2983477,-0.006137039247956668,-0.01871786904276873
2024-12-03,14122178.57655993,0.003822359702756403,252780471.32647157,1.1419200624074772,198970.55183717102,0.0009217955227368647,13395735.454072211,726443.1224877187,0.0,True,13395735.454072213,-1.862645149230957e-09,4.999106,0.0007748604,P02,split_001,29059.883113186344,451742.2013489525,1.412217857655993,1.4573920777908882,1.2993537,0.003047499320676325,-0.01587159724322096
2024-12-04,14059275.652859958,-0.004454194043713475,252780471.32647157,0.0,198970.55183717102,0.0,13332832.53037224,726443.1224877187,0.0,True,13332832.53037224,0.0,4.952367,-0.009349465,P02,split_001,0.0,451742.2013489525,1.4059275652859957,1.4511017854208912,1.2872055,0.004895271326464747,-0.020255096113029558
2024-12-05,14052382.53410437,-0.0004902897507515687,252780471.32647157,0.0,198970.55183717102,0.0,13325939.411616651,726443.1224877187,0.0,True,13325939.41161665,1.862645149230957e-09,4.9758024,0.004732251,P02,split_001,0.0,451742.2013489525,1.405238253410437,1.4504124735453323,1.2932968,-0.005222540918048932,-0.020735454997756197
2024-12-06,14228415.126024641,0.012526885849645068,252780471.32647157,0.0,198970.55183717102,0.0,13501972.003536923,726443.1224877187,0.0,True,13501972.00353693,-7.450580596923828e-09,5.0351176,0.011920691,P02,split_001,0.0,451742.2013489525,1.422841512602464,1.4680157327373593,1.3087138,0.0006061953131460442,-0.008468319825908677
2024-12-09,14248485.206925135,0.0014105633496582907,252780471.32647157,0.0,198970.55183717102,0.0,13522042.084437417,726443.1224877187,0.0,True,13522042.084437419,-1.862645149230957e-09,5.018529,-0.0032945871,P02,split_001,0.0,451742.2013489525,1.4248485206925134,1.470022740827409,1.3044021,0.004705150484973232,-0.007069701577829934
2024-12-10,14227904.156674137,-0.0005552162993824768,268362488.01279667,1.0935911053023262,211640.61085977385,0.000889221474325204,13310092.000070617,917812.1566035214,0.0,True,13310092.000070618,-1.862645149230957e-09,5.0567145,0.0076088905,P02,split_001,28252.295330256373,479994.4966792089,1.4227904156674138,1.4707898653353346,1.3143271,-0.008164106832829742,-0.008503927607529715
2024-12-11,14306932.633488523,0.005554470703776438,268362488.01279667,0.0,211640.61085977385,0.0,13389120.476885002,917812.1566035214,0.0,True,13389120.476885,1.862645149230957e-09,5.0860424,0.0057997704,P02,split_001,0.0,479994.4966792089,1.4306932633488523,1.4786927130167733,1.32195,-0.0002452996514481715,-0.00299669172051642
2024-12-12,14450518.43081923,0.010036099351905326,268362488.01279667,0.0,211640.61085977385,0.0,13532706.27421571,917812.1566035214,0.0,True,13532706.274215713,-3.725290298461914e-09,5.133106,0.009253502,P02,split_001,0.0,479994.4966792089,1.445051843081923,1.4930512927498438,1.3341826,0.000782597459815482,0.0
2024-12-13,14208481.126318961,-0.01674938554343252,268362488.01279667,0.0,211640.61085977385,0.0,13290668.96971544,917812.1566035214,0.0,True,13290668.969715439,1.862645149230957e-09,5.0257926,-0.02090615,P02,split_001,0.0,479994.4966792089,1.4208481126318961,1.468847562299817,1.30629,0.004156764797601416,-0.016749385543432527
2024-12-16,14215803.406373879,0.0005153457283589725,268362488.01279667,0.0,211640.61085977385,0.0,13297991.249770358,917812.1566035214,0.0,True,13297991.24977035,7.450580596923828e-09,4.9863977,-0.007838547,P02,split_001,0.0,479994.4966792089,1.421580340637388,1.4695797903053087,1.2960507,0.008353892958125818,-0.016242671539365983
2024-12-17,14017103.188423896,-0.012898083426925683,287574059.4180717,1.3514235429466623,226984.21049357197,0.001079333977488643,13292322.066683546,724781.1217403506,0.0,True,13292322.066683544,1.862645149230957e-09,4.922227,-0.012869179,P02,split_001,34555.01256304936,514549.50924225827,1.4017103188423896,1.4531652697666155,1.2793715,-2.890417811586901e-05,-0.02999305834391186
2024-12-18,14093717.634744354,0.005465783142962795,287574059.4180717,0.0,226984.21049357197,0.0,13368936.513004003,724781.1217403506,0.0,True,13368936.513004001,1.862645149230957e-09,4.953261,0.00630486,P02,split_001,0.0,514549.50924225827,1.4093717634744354,1.4608267143986613,1.2874378,-0.0008390769720884742,-0.024691210753651105
2024-12-19,14061502.402967447,-0.002285786661248839,287574059.4180717,0.0,226984.21049357197,0.0,13336721.281227097,724781.1217403506,0.0,True,13336721.281227104,-7.450580596923828e-09,4.9576087,0.000877738,P02,split_001,0.0,514549.50924225827,1.4061502402967447,1.4576051912209707,1.2885678,-0.003163524660211241,-0.026920558574709097
2024-12-20,14069441.26956175,0.0005645816760396835,287574059.4180717,0.0,226984.21049357197,0.0,13344660.1478214,724781.1217403506,0.0,True,13344660.1478214,0.0,4.969057,0.0023092031,P02,split_001,0.0,514549.50924225827,1.406944126956175,1.458399077880401,1.2915434,-0.0017446214718485,-0.0263711757527495
2024-12-23,13887582.757542053,-0.012925780671414132,287574059.4180717,0.0,226984.21049357197,0.0,13162801.635801703,724781.1217403506,0.0,True,13162801.635801703,0.0,4.888765,-0.016158462,P02,split_001,0.0,514549.50924225827,1.3887582757542054,1.4402132266784313,1.270674,0.003232680899325614,-0.03895608839033615
2024-12-24,14002468.156895662,0.009287087742986255,305047554.00566477,1.258209934202091,241074.01074723955,0.0010145610290614258,13279529.415081698,722938.7418139629,0.0,True,13279529.4150817,-1.862645149230957e-09,4.94487,0.0114763975,P02,split_001,31563.32456220421,546112.8338044625,1.4002468156895662,1.4548580990700124,1.2852567,-0.0021893097713570064,-0.03100582695829046
2024-12-25,13850319.666571748,-0.010865833695825054,305047554.00566477,0.0,241074.01074723955,0.0,13127380.924757784,722938.7418139629,0.0,True,13127380.924757786,-1.862645149230957e-09,4.906298,-0.0078004003,P02,split_001,0.0,546112.8338044625,1.3850319666571747,1.439643250037621,1.2752312,-0.003065433438714458,-0.04153475649478533
2024-12-26,13914879.969941737,0.004661286159756173,305047554.00566477,0.0,241074.01074723955,0.0,13191941.228127774,722938.7418139629,0.0,True,13191941.228127774,0.0,4.9347215,0.005793214,P02,split_001,0.0,546112.8338044625,1.3914879969941738,1.44609928037462,1.2826189,-0.0011319276845431431,-0.03706707572062695
2024-12-27,13982486.221478831,0.004858558010067906,305047554.00566477,0.0,241074.01074723955,0.0,13259547.479664868,722938.7418139629,0.0,True,13259547.479664862,5.587935447692871e-09,4.9412637,0.0013257265,P02,split_001,0.0,546112.8338044625,1.3982486221478831,1.4528599055283293,1.2843193,0.003532831500973668,-0.03238861024821138
2024-12-30,14004839.980758915,0.001598697036135502,305047554.00566477,0.0,241074.01074723955,0.0,13281901.238944951,722938.7418139629,0.0,True,13281901.238944955,-3.725290298461914e-09,4.9368043,-0.0009024739,P02,split_001,0.0,546112.8338044625,1.4004839980758914,1.4550952814563376,1.2831602,0.0025011709626796916,-0.030841692787284325
2024-12-31,13660660.35872681,-0.023632382205976417,321434052.5771189,1.1700596789372335,254285.90162050957,0.0009433803521797953,12944623.645123906,716036.713602905,0.0,True,12944623.645123908,-1.862645149230957e-09,4.825955,-0.022453666,P02,split_001,29598.41214110667,575711.2459455691,1.366066035872681,1.423637160467238,1.2543485,-0.0011787164726390145,-0.05465949722660857
2025-01-02,13354903.103219122,-0.022382318824899466,321434052.5771189,0.0,254285.90162050957,0.0,12638866.389616217,716036.713602905,0.0,True,12638866.389616217,0.0,4.6984053,-0.026429951,P02,split_001,0.0,575711.2459455691,1.3354903103219122,1.3930614349164692,1.2211962,0.00404763236604902,-0.07581840975777332
2025-01-03,13085549.236813778,-0.020168912070984434,321434052.5771189,0.0,254285.90162050957,0.0,12369512.523210874,716036.713602905,0.0,True,12369512.52321088,-5.587935447692871e-09,4.594799,-0.022051334,P02,split_001,0.0,575711.2459455691,1.3085549236813778,1.3661260482759348,1.1942672,0.0018824223101190814,-0.09445814698899135
2025-01-06,13163127.040507501,0.00592850955582912,321434052.5771189,0.0,254285.90162050957,0.0,12447090.326904597,716036.713602905,0.0,True,12447090.326904591,5.587935447692871e-09,4.5814,-0.0029161572,P02,split_001,0.0,575711.2459455691,1.31631270405075,1.373883828645307,1.1907845,0.008844666801465107,-0.08908963346021248
2025-01-07,13289303.270960111,0.009585581759130806,321434052.5771189,0.0,254285.90162050957,0.0,12573266.557357207,716036.713602905,0.0,True,12573266.557357209,-1.862645149230957e-09,4.6399937,0.012789488,P02,split_001,0.0,575711.2459455691,1.328930327096011,1.386501451690568,1.206014,-0.003203906079614311,-0.08035802766650546
2025-01-08,13237536.260474676,-0.0028024088880175602,339371532.6793217,1.3497682863028608,268810.850503845,0.0010929804661073156,12339716.852558201,897819.4079164757,0.0,True,12339716.852558205,-3.725290298461914e-09,4.631288,-0.001876235,P02,split_001,32462.643230874968,608173.8891764442,1.3237536260474676,1.384571014965112,1.2037513,-0.0009261738797778142,-0.08394039121513974
2025-01-09,13328975.500951907,0.00690757242722382,339371532.6793217,0.0,268810.850503845,0.0,12431156.093035432,897819.4079164757,0.0,True,12431156.093035432,0.0,4.6307497,-0.00011622906,P02,split_001,0.0,608173.8891764442,1.3328975500951907,1.3937149390128352,1.2036114,0.007023801484535832,-0.07761264311980398
2025-01-10,12926313.484205507,-0.03020952485940448,339371532.6793217,0.0,268810.850503845,0.0,12028494.076289032,897819.4079164757,0.0,True,12028494.076289035,-3.725290298461914e-09,4.546536,-0.018185794,P02,split_001,0.0,608173.8891764442,1.2926313484205507,1.353448737338195,1.1817228,-0.012023730505919372,-0.10547752690747669
2025-01-13,13067261.02461946,0.01090392404502454,339371532.6793217,0.0,268810.850503845,0.0,12169441.616702985,897819.4079164757,0.0,True,12169441.616702983,1.862645149230957e-09,4.5434785,-0.0006724596,P02,split_001,0.0,608173.8891764442,1.306726102461946,1.3675434913795903,1.1809281,0.011576383647380497,-0.09572372180430833
2025-01-14,13693290.766030144,0.04790826021085891,339371532.6793217,0.0,268810.850503845,0.0,12795471.358113669,897819.4079164757,0.0,True,12795471.358113667,1.862645149230957e-09,4.705638,0.035690546,P02,split_001,0.0,608173.8891764442,1.3693290766030144,1.4301464655206588,1.2230761,0.012217714175092306,-0.05240141856600211
2025-01-15,13640875.015809994,-0.0028937587294216322,355310291.89583015,1.1639831132519867,281601.5210352864,0.0009340830301487547,12912264.767883,728610.2479269933,0.0,True,12912264.767882997,3.725290298461914e-09,4.6770825,-0.006068349,P02,split_001,28729.289268078242,636903.1784445224,1.3640875015809995,1.4277778194254518,1.215654,0.0031745901551608873,-0.05602867598732475
2025-01-16,13705741.600483581,0.0047553096556053635,355310291.89583015,0.0,281601.5210352864,0.0,12977131.352556588,728610.2479269933,0.0,True,12977131.352556594,-5.587935447692871e-09,4.6935596,0.0035229921,P02,split_001,0.0,636903.1784445224,1.370574160048358,1.4342644778928104,1.2199367,0.0012323175215111252,-0.051539800035632855
2025-01-17,13705295.486443276,-3.254942733562828e-05,355310291.89583015,0.0,281601.5210352864,0.0,12976685.238516282,728610.2479269933,0.0,True,12976685.238516277,5.587935447692871e-09,4.709539,0.003404498,P02,split_001,0.0,636903.1784445224,1.3705295486443276,1.4342198664887797,1.22409,-0.00343704752761639,-0.05157067187199216
2025-01-20,13832575.196833251,0.00928690012673389,355310291.89583015,0.0,281601.5210352864,0.0,13103964.948906258,728610.2479269933,0.0,True,13103964.948906261,-3.725290298461914e-09,4.737434,0.0059230328,P02,split_001,0.0,636903.1784445224,1.383257519683325,1.4469478375277773,1.2313403,0.0033638673661137725,-0.04276270342440214
2025-01-21,13696595.22350909,-0.00983041634614005,355310291.89583015,0.0,281601.5210352864,0.0,12967984.975582097,728610.2479269933,0.0,True,12967984.975582099,-1.862645149230957e-09,4.7450833,0.0016146898,P02,split_001,0.0,636903.1784445224,1.369659522350909,1.433349840195361,1.2333286,-0.011445106173105382,-0.052172744591793774
2025-01-22,13521393.31596174,-0.01172355116625029,373521866.2648188,1.3296424455714329,296230.6936764074,0.0010680882659079524,12831841.609982738,689551.7059790023,0.0,True,12831841.609982736,1.862645149230957e-09,4.7013206,-0.009222746,P02,split_001,32840.74079230706,669743.9192368295,1.352139331596174,1.419113723519857,1.2219539,-0.002500805270864548,-0.06429700908694769
2025-01-23,13550194.934718672,0.0021300777282272773,373521866.2648188,0.0,296230.6936764074,0.0,12860643.22873967,689551.7059790023,0.0,True,12860643.228739664,5.587935447692871e-09,4.696902,-0.00093990564,P02,split_001,0.0,669743.9192368295,1.3550194934718671,1.4219938853955503,1.2208054,0.003069983371690412,-0.06230388898576822
2025-01-24,13670758.36288937,0.008897541972756932,373521866.2648188,0.0,296230.6936764074,0.0,12981206.656910367,689551.7059790023,0.0,True,12981206.656910362,5.587935447692871e-09,4.7483034,0.01094377,P02,split_001,0.0,669743.9192368295,1.367075836288937,1.43405022821262,1.2341657,-0.0020462284358734387,-0.05396069848032803
2025-01-27,13633283.281937115,-0.0027412583821234734,373521866.2648188,0.0,296230.6936764074,0.0,12943731.575958112,689551.7059790023,0.0,True,12943731.575958109,3.725290298461914e-09,4.7060847,-0.008891344,P02,split_001,0.0,669743.9192368295,1.3633283281937114,1.4303027201173943,1.2231923,0.006150085688311097,-0.05655403664543723
2025-02-06,10163523.12199958,0.01663537296849843,9435358.951346248,0.9435358951346249,2830.607685403876,0.0002830607685403876,9601712.681031227,561810.4409683542,0.0,True,9601712.681031227,0.0,4.803515,0.019266248,P02,split_002,12256.540703730661,12256.540703730661,1.016352312199958,1.017577966270331,1.0192662,-0.0026308747808301836,0.0
2025-02-07,10349065.181046508,0.018255683272398963,9435358.951346248,0.0,2830.607685403876,0.0,9787254.740078155,561810.4409683542,0.0,True,9787254.740078155,0.0,4.872044,0.014266491,P02,split_002,0.0,12256.540703730661,1.0349065181046508,1.0361321721750238,1.0338076,0.003989192336119666,0.0
2025-02-10,10518140.954466052,0.016337299114628532,9435358.951346248,0.0,2830.607685403876,0.0,9956330.513497699,561810.4409683542,0.0,True,9956330.5134977,-1.862645149230957e-09,4.916487,0.009122014,P02,split_002,0.0,12256.540703730661,1.0518140954466053,1.0530397495169783,1.043238,0.0072152850689132,0.0
2025-02-11,10442765.662528262,-0.007166218085885806,9435358.951346248,0.0,2830.607685403876,0.0,9880955.221559906,561810.4409683542,0.0,True,9880955.221559908,0.0,4.895825,-0.004202664,P02,split_002,0.0,12256.540703730661,1.0442765662528262,1.0455022203231992,1.0388536,-0.002963554187417788,-0.0071662180858859115
2025-02-12,10526407.199507486,0.008009519669617328,9435358.951346248,0.0,2830.607685403876,0.0,9964596.75853913,561810.4409683542,0.0,True,9964596.758539135,-1.862645149230957e-09,4.9535556,0.011791825,P02,split_002,0.0,12256.540703730661,1.0526407199507486,1.0538663740211216,1.0511036,-0.0037823056248773006,0.0
2025-02-13,10473715.344589548,-0.003952567806659008,23146887.369573317,1.3025838881540333,13916.124386784866,0.0010531149414303167,9921610.016015101,552105.3285744477,0.0,True,9921610.0160151,1.862645149230957e-09,4.9214244,-0.0064864755,P02,split_002,24797.06021155529,37053.60091528595,1.047371534458955,1.0510768945504836,1.0442857,0.0025339076610228764,-0.005005682748089213
