datetime,instrument,open,close,volume,amount,can_buy,can_sell,limit_up,limit_down,suspended,factor,change,execution_price
2026-03-05,SH600031,22.26,22.079998,649321.0,1446539.8,True,True,False,False,False,2.5183287,0.0031803725,22.26
2026-03-05,SH600032,8.41,8.35,188705.83,158609.86,True,True,False,False,False,0.20465998,0.0,8.41
2026-03-05,SH600033,3.75,3.74,339113.5,127123.61,True,True,False,False,False,1.002145,0.0,3.75
2026-03-05,SH600035,3.9599998,3.95,119222.96,47167.08,True,True,False,False,False,0.6040199,0.002538071,3.9599998
2026-03-05,SH600036,38.660004,39.15,783369.75,3058464.0,True,True,False,False,False,0.6081387,0.014248705,38.660004
2026-03-05,SH600037,7.59,7.55,156642.98,118440.47,True,True,False,False,False,0.19827977,0.008010681,7.59
2026-03-06,SH600000,9.74,9.89,727260.25,714778.1,True,True,False,False,False,0.64898473,0.011247444,9.74
2026-03-06,SH600004,9.059999,9.139999,97295.805,88567.42,True,True,False,False,False,0.3068459,0.008830022,9.059999
2026-03-06,SH600006,6.7499995,6.78,97885.6,66420.695,True,True,False,False,False,0.75726676,0.0,6.7499995
2026-03-06,SH600007,19.710001,19.89,19407.0,38382.348,True,True,False,False,False,0.30866143,0.010670732,19.710001
2026-03-06,SH600008,3.1399999,3.1899998,890651.8,281957.47,True,True,False,False,False,0.5866496,0.015923567,3.1399999
2026-03-06,SH600009,29.49,29.69,84273.914,248689.44,True,True,False,False,False,0.21363614,0.010551396,29.49
2026-03-06,SH600010,3.07,3.06,13110516.0,3993949.5,True,True,False,False,False,1.3122958,-0.012903226,3.07
2026-03-06,SH600011,7.45,7.6099997,1106836.9,837734.3,True,True,False,False,False,0.3878598,0.017379679,7.45
2026-03-06,SH600012,14.380001,14.610001,41645.86,60537.926,True,True,False,False,False,0.69284064,0.013879251,14.380001
2026-03-06,SH600015,6.84,6.86,544467.2,372834.88,True,True,False,False,False,0.8660727,0.0029239766,6.84
2026-03-06,SH600016,3.87,3.8799999,2230495.5,860633.3,True,True,False,False,False,1.9772874,0.0,3.87
2026-03-06,SH600017,3.11,3.18,488463.66,153656.5,True,True,False,False,False,0.56262493,0.01923077,3.11
2026-03-06,SH600018,5.08,5.1299996,549786.2,280207.2,True,True,False,False,False,0.4459257,0.007858546,5.08
2026-03-06,SH600019,7.11,7.1,1328564.0,939942.6,True,True,False,False,False,0.5622239,-0.0028089888,7.11
2026-03-06,SH600020,4.0299997,4.08,154911.19,62950.36,True,True,False,False,False,0.6095286,0.012406948,4.0299997
2026-03-06,SH600021,21.88,21.75,669422.9,1458743.5,True,True,False,False,False,0.27236208,-0.010914052,21.88
2026-03-06,SH600022,1.68,1.7,1554079.0,262064.03,True,True,False,False,False,0.9433962,0.011904762,1.68
2026-03-06,SH600023,5.49,5.48,823853.1,451461.2,True,True,False,False,False,0.22522523,-0.0018214936,5.49
2026-03-06,SH600025,10.09,10.3,632974.3,647443.7,True,True,False,False,False,0.39488423,0.01980198,10.09
2026-03-06,SH600026,24.490002,25.24,1927675.5,4814137.5,True,True,False,False,False,0.42644665,0.010408327,24.490002
2026-03-06,SH600027,5.18,5.2300005,1299306.0,677933.7,True,True,False,False,False,0.5083244,0.007707129,5.18
2026-03-06,SH600028,6.94,6.88,5751864.0,3927505.0,True,True,False,False,False,1.0434446,-0.021337127,6.94
2026-03-06,SH600029,6.57,6.63,895669.6,589677.75,True,True,False,False,False,0.43888292,0.010670732,6.57
2026-03-06,SH600030,26.180002,26.429998,776733.3,2046673.1,True,True,False,False,False,1.3247058,0.008393743,26.180002
2026-03-06,SH600031,22.119999,22.029999,659719.3,1450350.1,True,True,False,False,False,2.518333,-0.0022644927,22.119999
2026-03-06,SH600032,8.33,8.45,181288.0,153002.23,True,True,False,False,False,0.20481575,0.011976048,8.33
2026-03-06,SH600033,3.73,3.81,368956.2,139279.28,True,True,False,False,False,1.0021205,0.018716577,3.73
2026-03-06,SH600035,3.9500003,4.0,125342.0,49813.215,True,True,False,False,False,0.60426927,0.012658228,3.9500003
2026-03-06,SH600036,39.1,39.2,465956.7,1822138.8,True,True,False,False,False,0.60815275,0.0012771392,39.1
2026-03-06,SH600037,7.53,7.6600003,146462.0,111522.195,True,True,False,False,False,0.1982774,0.014569537,7.53
2026-03-09,SH600000,9.83,9.85,1168405.0,1156617.4,True,True,False,False,False,0.64899975,-0.0040444895,9.83
2026-03-09,SH600004,9.049999,9.049999,131410.14,118741.164,True,True,False,False,False,0.30686662,-0.009846827,9.049999
2026-03-09,SH600006,6.75,6.7099996,139484.11,93438.51,True,True,False,False,False,0.7571029,-0.010324484,6.75
2026-03-09,SH600007,19.890001,19.789999,31572.37,62033.367,True,True,False,False,False,0.30867282,-0.0050276523,19.890001
2026-03-09,SH600008,3.17,3.18,1203655.9,383925.88,True,True,False,False,False,0.5865087,-0.0031347962,3.17
2026-03-09,SH600009,29.369999,29.13,123957.875,361357.4,True,True,False,False,False,0.213633,-0.01886157,29.369999
2026-03-09,SH600010,3.0,3.0399997,11834767.0,3555293.2,True,True,False,False,False,1.3127056,-0.006535948,3.0
2026-03-09,SH600011,7.54,7.58,1116274.6,847961.1,True,True,False,False,False,0.38784733,-0.0039421814,7.54
2026-03-09,SH600012,14.620001,14.630001,70428.73,103807.98,True,True,False,False,False,0.69284064,0.0013689254,14.620001
2026-03-09,SH600015,6.85,6.83,639461.5,437646.72,True,True,False,False,False,0.8661909,-0.004373178,6.85
2026-03-09,SH600016,3.8600001,3.8799999,3133399.2,1215624.0,True,True,False,False,False,1.9772874,0.0,3.8600001
2026-03-09,SH600017,3.18,3.1599998,454832.0,143826.06,True,True,False,False,False,0.5622608,-0.006289308,3.18
2026-03-09,SH600018,5.1,5.09,827483.2,422639.75,True,True,False,False,False,0.44631982,-0.007797271,5.1
2026-03-09,SH600019,7.04,7.05,1628427.4,1150747.9,True,True,False,False,False,0.5622518,-0.0070422534,7.04
2026-03-09,SH600020,4.0699997,4.08,131297.61,53533.78,True,True,False,False,False,0.6095286,0.0,4.0699997
2026-03-09,SH600021,21.5,21.81,716971.1,1560941.2,True,True,False,False,False,0.2723532,0.0027586208,21.5
2026-03-09,SH600022,1.7,1.69,1692322.4,285658.8,True,True,False,False,False,0.9433962,-0.005882353,1.7
2026-03-09,SH600023,5.4700003,5.5,1146411.6,633038.2,True,True,False,False,False,0.22522523,0.003649635,5.4700003
2026-03-09,SH600025,10.3,10.370001,529679.44,551695.6,True,True,False,False,False,0.3946913,0.0067961165,10.3
2026-03-09,SH600026,26.12,22.72,2080140.4,5003102.0,True,False,False,True,False,0.4264608,-0.09984152,26.12
2026-03-09,SH600027,5.2,5.19,1484157.0,774894.6,True,True,False,False,False,0.5083971,-0.0076481835,5.2
2026-03-09,SH600028,7.4499993,7.0,10779225.0,7711711.0,True,True,False,False,False,1.043578,0.017441861,7.4499993
2026-03-09,SH600029,6.3599997,6.32,2120098.2,1320815.6,True,True,False,False,False,0.43879682,-0.046757165,6.3599997
2026-03-09,SH600030,26.01,25.88,1269465.2,3279905.5,True,True,False,False,False,1.3247076,-0.020809686,26.01
2026-03-09,SH600031,21.67,21.27,888106.44,1881735.8,True,True,False,False,False,2.5183477,-0.034498412,21.67
2026-03-09,SH600032,8.5,8.63,271457.0,233248.73,True,True,False,False,False,0.204674,0.021301774,8.5
2026-03-09,SH600033,3.7699997,3.76,332208.06,125325.555,True,True,False,False,False,1.0022238,-0.0131233595,3.7699997
2026-03-09,SH600035,3.99,3.9799998,171236.72,68316.32,True,True,False,False,False,0.6040053,-0.005,3.99
2026-03-09,SH600036,38.9,38.79,766774.9,2983734.0,True,True,False,False,False,0.60814786,-0.010459184,38.9
2026-03-09,SH600037,7.5799994,7.7799997,211636.95,162115.52,True,True,False,False,False,0.19829133,0.015665796,7.5799994
2026-03-10,SH600000,9.83,9.96,649163.94,643507.1,True,True,False,False,False,0.6489784,0.011167512,9.83
2026-03-10,SH600004,9.13,9.13,103296.766,94234.1,True,True,False,False,False,0.30680645,0.008839779,9.13
2026-03-10,SH600006,6.73,6.8799996,234254.67,160250.02,True,True,False,False,False,0.7573286,0.025335321,6.73
2026-03-10,SH600007,19.72,19.9,19029.83,37586.68,True,True,False,False,False,0.3086463,0.0055583627,19.72
2026-03-10,SH600008,3.1800003,3.16,901336.7,285931.88,True,True,False,False,False,0.5865875,-0.006289308,3.1800003
2026-03-10,SH600009,29.310001,29.400002,77028.1,226303.77,True,True,False,False,False,0.21363783,0.009268795,29.310001
2026-03-10,SH600010,3.07,3.03,12298072.0,3740403.8,True,True,False,False,False,1.3123969,-0.0032894737,3.07
2026-03-10,SH600011,7.5799994,7.52,1105706.5,834379.6,True,True,False,False,False,0.38782212,-0.007915568,7.5799994
2026-03-10,SH600012,14.67,14.42,72001.33,103890.72,True,True,False,False,False,0.69284064,-0.014354067,14.67
2026-03-10,SH600015,6.82,6.92,688014.0,473571.56,True,True,False,False,False,0.8660415,0.013177159,6.82
2026-03-10,SH600016,3.88,3.94,3475271.2,1363452.2,True,True,False,False,False,1.9772613,0.0154639175,3.88
2026-03-10,SH600017,3.17,3.18,366151.0,116356.22,True,True,False,False,False,0.56262493,0.006329114,3.17
2026-03-10,SH600018,5.09,5.11,488101.0,248324.16,True,True,False,False,False,0.446122,0.003929273,5.09
2026-03-10,SH600019,7.07,7.0,1760501.1,1235225.5,True,True,False,False,False,0.56228006,-0.0070921984,7.07
2026-03-10,SH600020,4.08,4.0899997,113678.94,46447.42,True,True,False,False,False,0.6096426,0.0024509805,4.08
2026-03-10,SH600021,21.859999,21.59,712880.94,1544696.5,True,True,False,False,False,0.27235046,-0.010087116,21.859999
2026-03-10,SH600022,1.69,1.67,2048876.4,344515.84,True,True,False,False,False,0.9433962,-0.01183432,1.69
2026-03-10,SH600023,5.5,5.46,771614.56,422174.12,True,True,False,False,False,0.22522523,-0.0072727273,5.5
2026-03-10,SH600025,10.31,10.370001,401029.38,414236.84,True,True,False,False,False,0.3946913,0.0,10.31
2026-03-10,SH600026,21.6,23.26,1970664.0,4694713.5,True,True,False,False,False,0.42643675,0.023767605,21.6
2026-03-10,SH600027,5.2,5.1499996,1161154.4,600285.56,True,True,False,False,False,0.50847095,-0.007707129,5.2
2026-03-10,SH600028,6.5,6.56,6425512.5,4201781.5,True,True,False,False,False,1.0436479,-0.06285714,6.5
2026-03-10,SH600029,6.55,6.47,1701432.9,1109411.6,True,True,False,False,False,0.43898088,0.023734177,6.55
2026-03-10,SH600030,26.1,26.13,908377.44,2371463.2,True,True,False,False,False,1.3247137,0.009659969,26.1
2026-03-10,SH600031,21.65,22.06,769123.7,1687923.1,True,True,False,False,False,2.5183346,0.037141513,21.65
2026-03-10,SH600032,8.6,8.6,231956.98,199014.6,True,True,False,False,False,0.2046972,-0.0034762456,8.6
2026-03-10,SH600033,3.7700002,3.7700002,272687.47,102959.77,True,True,False,False,False,1.0022628,0.0026595744,3.7700002
2026-03-10,SH600035,3.99,3.9799998,87007.01,34611.863,True,True,False,False,False,0.6040053,0.0,3.99
2026-03-10,SH600036,38.94,39.219997,613717.06,2399803.8,True,True,False,False,False,0.6081536,0.011085331,38.94
2026-03-10,SH600037,7.82,7.93,239611.44,190022.69,True,True,False,False,False,0.19830813,0.019280206,7.82
2026-03-11,SH600000,9.969999,10.07,1008845.7,1010756.0,True,True,False,False,False,0.64899635,0.011044176,9.969999
2026-03-11,SH600004,9.17,9.150001,81666.9,74547.6,True,True,False,False,False,0.30688524,0.0021905806,9.17
2026-03-11,SH600006,6.93,6.9900002,238740.23,165867.2,True,True,False,False,False,0.75716525,0.015988372,6.93
2026-03-11,SH600007,19.91,20.0,18462.498,36939.633,True,True,False,False,False,0.3086351,0.0050251256,19.91
2026-03-11,SH600008,3.1599998,3.24,1559292.0,498290.1,True,True,False,False,False,0.5866324,0.025316456,3.1599998
2026-03-11,SH600009,29.4,29.33,77780.125,228128.64,True,True,False,False,False,0.21363746,-0.0023809525,29.4
2026-03-11,SH600010,3.0,2.96,12417875.0,3682075.2,True,True,False,False,False,1.3122889,-0.02310231,3.0
2026-03-11,SH600011,7.5299997,7.7099996,1388851.1,1054136.6,True,True,False,False,False,0.3878689,0.025265958,7.5299997
2026-03-11,SH600012,14.42,14.74,62648.1,91298.27,True,True,False,False,False,0.69284064,0.022191402,14.42
2026-03-11,SH600015,6.92,6.9600005,488540.06,339393.56,True,True,False,False,False,0.8660879,0.0057803467,6.92
2026-03-11,SH600016,3.93,3.97,2849645.8,1127076.0,True,True,False,False,False,1.9772485,0.007614213,3.93
2026-03-11,SH600017,3.1799998,3.24,560643.0,178637.7,True,True,False,False,False,0.5622548,0.018867925,3.1799998
2026-03-11,SH600018,5.0999994,5.1499996,635919.1,325208.53,True,True,False,False,False,0.44624332,0.007827789,5.0999994
2026-03-11,SH600019,7.0099998,7.0399995,1177930.5,823415.6,True,True,False,False,False,0.56235075,0.0057142857,7.0099998
2026-03-11,SH600020,4.0899997,4.1299996,165387.14,67739.72,True,True,False,False,False,0.60945773,0.009779952,4.0899997
2026-03-11,SH600021,21.59,21.25,558126.0,1185212.2,True,True,False,False,False,0.27236584,-0.015748031,21.59
2026-03-11,SH600022,1.6600001,1.68,2212222.2,365710.6,True,True,False,False,False,0.9433962,0.005988024,1.6600001
2026-03-11,SH600023,5.45,5.5299997,861781.2,470016.28,True,True,False,False,False,0.22522523,0.012820513,5.45
2026-03-11,SH600025,10.320001,10.550001,461587.8,481966.3,True,True,False,False,False,0.3946409,0.017357763,10.320001
2026-03-11,SH600026,23.17,22.76,1393857.0,3142135.8,True,True,False,False,False,0.426404,-0.02149613,23.17
2026-03-11,SH600027,5.1699996,5.2799997,1806658.6,940114.0,True,True,False,False,False,0.50855005,0.025242718,5.1699996
2026-03-11,SH600028,6.5,6.51,4601433.0,2971860.8,True,True,False,False,False,1.0435604,-0.0076219514,6.5
2026-03-11,SH600029,6.5299997,6.3599997,1292646.9,822260.06,True,True,False,False,False,0.43887377,-0.017001545,6.5299997
2026-03-11,SH600030,26.14,26.1,884026.0,2304795.5,True,True,False,False,False,1.3247069,-0.0011481056,26.14
2026-03-11,SH600031,22.3,22.25,637708.0,1408130.8,True,True,False,False,False,2.518331,0.008612874,22.3
2026-03-11,SH600032,8.59,9.110001,551069.25,488416.72,True,True,False,False,False,0.20475812,0.059302326,8.59
2026-03-11,SH600033,3.78,3.81,468035.3,177074.19,True,True,False,False,False,1.0021205,0.010610079,3.78
2026-03-11,SH600035,3.9800003,4.0,118114.56,47004.918,True,True,False,False,False,0.60426927,0.0050251256,3.9800003
2026-03-11,SH600036,39.3,39.5,689407.06,2710371.0,True,True,False,False,False,0.6081412,0.007139215,39.3
2026-03-11,SH600037,7.9199996,7.97,159781.55,126988.53,True,True,False,False,False,0.1982831,0.005044136,7.9199996
2026-03-12,SH600000,10.04,10.18,894183.25,905889.2,True,True,False,False,False,0.6490139,0.010923536,10.04
2026-03-12,SH600004,9.12,9.17,106013.38,97032.4,True,True,False,False,False,0.30683908,0.0021857924,9.12
2026-03-12,SH600006,7.0000005,6.94,140442.42,97573.02,True,True,False,False,False,0.75713384,-0.0071530757,7.0000005
2026-03-12,SH600007,20.06,19.89,11757.33,23416.475,True,True,False,False,False,0.30866143,-0.0055,20.06
2026-03-12,SH600008,3.2399998,3.27,1379032.0,450291.88,True,True,False,False,False,0.586517,0.009259259,3.2399998
2026-03-12,SH600009,29.33,29.37,61652.09,180644.78,True,True,False,False,False,0.21362443,0.0013637913,29.33
2026-03-12,SH600010,2.95,2.95,8245922.5,2428306.0,True,True,False,False,False,1.3125,-0.0033783785,2.95
2026-03-12,SH600011,7.7099996,7.8799996,1438440.2,1123557.9,True,True,False,False,False,0.38787457,0.022049287,7.7099996
2026-03-12,SH600012,14.7,14.95,58520.04,87192.8,True,True,False,False,False,0.69284064,0.014246947,14.7
2026-03-12,SH600015,6.96,7.04,636290.7,445889.56,True,True,False,False,False,0.8661793,0.011494253,6.96
2026-03-12,SH600016,3.97,3.99,3415291.0,1362434.4,True,True,False,False,False,1.9773302,0.005037783,3.97
2026-03-12,SH600017,3.23,3.3000002,773720.6,254275.25,True,True,False,False,False,0.56236786,0.018518519,3.23
2026-03-12,SH600018,5.15,5.21,835045.9,433744.44,True,True,False,False,False,0.44616857,0.011650485,5.15
2026-03-12,SH600019,7.03,7.09,1472707.2,1042583.8,True,True,False,False,False,0.5623221,0.007102273,7.03
2026-03-12,SH600020,4.1200004,4.2,256186.53,107026.23,True,True,False,False,False,0.6096113,0.016949153,4.1200004
2026-03-12,SH600021,21.2,21.85,844618.8,1813560.2,True,True,False,False,False,0.27238247,0.028235294,21.2
2026-03-12,SH600022,1.68,1.74,2901943.2,498632.12,True,True,False,False,False,0.9433962,0.035714287,1.68
2026-03-12,SH600023,5.5299997,5.65,1268243.9,710368.4,True,True,False,False,False,0.22522523,0.02169982,5.5299997
2026-03-12,SH600025,10.579999,10.579999,356002.4,375677.38,True,True,False,False,False,0.39473367,0.0028436019,10.579999
2026-03-12,SH600026,22.56,22.470001,1189412.2,2643662.5,True,True,False,False,False,0.42639434,-0.012741652,22.56
2026-03-12,SH600027,5.2799997,5.41,1944424.0,1042488.4,True,True,False,False,False,0.5082155,0.024621213,5.2799997
2026-03-12,SH600028,6.56,6.46,4909668.5,3197303.2,True,True,False,False,False,1.0434715,-0.0076804915,6.56
2026-03-12,SH600029,6.28,6.32,1019827.9,642058.5,True,True,False,False,False,0.43879682,-0.006289308,6.28
2026-03-12,SH600030,25.999998,25.93,918617.5,2381053.2,True,True,False,False,False,1.3246934,-0.00651341,25.999998
2026-03-12,SH600031,22.099998,21.509998,1037122.7,2227862.8,True,True,False,False,False,2.5183396,-0.033258427,22.099998
2026-03-12,SH600032,9.0199995,9.24,927044.2,851735.0,True,True,False,False,False,0.20466332,0.014270033,9.0199995
2026-03-12,SH600033,3.7999997,3.86,607938.44,233999.52,True,True,False,False,False,1.0020199,0.0131233595,3.7999997
2026-03-12,SH600035,3.99,4.03,179724.55,72397.54,True,True,False,False,False,0.604253,0.0075,3.99
2026-03-12,SH600036,39.449997,39.5,527723.3,2081987.1,True,True,False,False,False,0.6081412,0.0,39.449997
2026-03-12,SH600037,7.92,8.01,179548.64,143958.67,True,True,False,False,False,0.19830221,0.0050188205,7.92
2026-03-13,SH600000,10.159999,10.259999,996767.1,1024835.94,True,True,False,False,False,0.64898485,0.007858546,10.159999
2026-03-13,SH600004,9.150001,9.200001,121748.25,112114.97,True,True,False,False,False,0.30683228,0.0032715376,9.150001
2026-03-13,SH600006,6.8999996,6.8999996,148760.23,103134.98,True,True,False,False,False,0.7571665,-0.0057636886,6.8999996
2026-03-13,SH600007,19.89,20.07,16952.451,34038.727,True,True,False,False,False,0.30866897,0.009049774,19.89
2026-03-13,SH600008,3.2700002,3.2300003,936278.0,304544.12,True,True,False,False,False,0.5866713,-0.012232416,3.2700002
2026-03-13,SH600009,29.260002,29.27,77603.47,227497.98,True,True,False,False,False,0.21363379,-0.0034048348,29.260002
2026-03-13,SH600010,2.93,2.8700001,14454089.0,4227243.5,True,True,False,False,False,1.3126088,-0.027118644,2.93
2026-03-13,SH600011,7.9500003,7.85,1763220.9,1394451.5,True,True,False,False,False,0.3878626,-0.0038071065,7.9500003
2026-03-13,SH600012,14.900001,15.130001,76080.0,115224.016,True,True,False,False,False,0.69284064,0.012040134,14.900001
2026-03-13,SH600015,7.0299997,7.16,1087687.8,777473.0,True,True,False,False,False,0.8661171,0.017045455,7.0299997
2026-03-13,SH600016,3.99,3.96,3390901.2,1350436.5,True,True,False,False,False,1.9773434,-0.007518797,3.99
2026-03-13,SH600017,3.29,3.28,568938.3,187099.69,True,True,False,False,False,0.5624882,-0.006060606,3.29
2026-03-13,SH600018,5.21,5.18,581198.6,302035.75,True,True,False,False,False,0.44620574,-0.0057581575,5.21
2026-03-13,SH600019,7.1000004,7.11,1573110.0,1123510.0,True,True,False,False,False,0.56235695,0.0028208746,7.1000004
2026-03-13,SH600020,4.19,4.19,138026.72,57961.055,True,True,False,False,False,0.60950017,-0.0023809525,4.19
2026-03-13,SH600021,21.859999,21.199999,552338.7,1184787.4,True,True,False,False,False,0.27235535,-0.029748283,21.859999
2026-03-13,SH600022,1.72,1.74,2527480.5,444104.6,True,True,False,False,False,0.9433962,0.0,1.72
2026-03-13,SH600023,5.68,5.57,910045.6,509764.7,True,True,False,False,False,0.22522523,-0.014159292,5.68
2026-03-13,SH600025,10.580001,10.49,364200.66,384353.9,True,True,False,False,False,0.39475936,-0.008506617,10.580001
2026-03-13,SH600026,22.559998,22.109999,858286.94,1920295.2,True,True,False,False,False,0.42641014,-0.016021362,22.559998
2026-03-13,SH600027,5.42,5.32,1705471.2,914165.9,True,True,False,False,False,0.5084774,-0.01663586,5.42
2026-03-13,SH600028,6.49,6.33,4759634.0,3036060.5,True,True,False,False,False,1.0435237,-0.02012384,6.49
2026-03-13,SH600029,6.2700005,6.29,1191937.8,753818.9,True,True,False,False,False,0.4388409,-0.004746835,6.2700005
2026-03-13,SH600030,25.73,25.75,806477.44,2080610.9,True,True,False,False,False,1.3247292,-0.0069417665,25.73
2026-03-13,SH600031,21.390001,21.29,568707.1,1222612.2,True,True,False,False,False,2.5183415,-0.010227801,21.390001
2026-03-13,SH600032,9.240001,8.99,586479.94,532131.3,True,True,False,False,False,0.2046278,-0.027056277,9.240001
2026-03-13,SH600033,3.86,3.84,478566.72,184331.4,True,True,False,False,False,1.0022364,-0.005181347,3.86
2026-03-13,SH600035,4.03,4.02,172579.62,69577.695,True,True,False,False,False,0.6041222,-0.0024813896,4.03
2026-03-13,SH600036,39.46,39.76,765276.7,3041556.0,True,True,False,False,False,0.60815173,0.0065822783,39.46
2026-03-13,SH600037,8.009999,7.84,143864.02,114098.94,True,True,False,False,False,0.19829813,-0.02122347,8.009999
2026-03-16,SH600000,10.219999,10.289999,664904.7,683009.1,True,True,False,False,False,0.6489931,0.0029239766,10.219999
2026-03-16,SH600004,9.22,9.200001,95592.51,87915.586,True,True,False,False,False,0.30683228,0.0,9.22
2026-03-16,SH600006,6.9,6.98,186480.0,129419.69,True,True,False,False,False,0.7571016,0.011594203,6.9
2026-03-16,SH600007,20.07,20.26,25675.998,51756.855,True,True,False,False,False,0.3086615,0.009466866,20.07
2026-03-16,SH600008,3.25,3.24,1019937.94,330516.3,True,True,False,False,False,0.5866324,0.0030959751,3.25
2026-03-16,SH600009,29.269999,29.39,74887.86,219441.47,True,True,False,False,False,0.21364109,0.0040997607,29.269999
2026-03-16,SH600010,2.85,2.82,12937339.0,3604420.8,True,True,False,False,False,1.3126109,-0.017421603,2.85
2026-03-16,SH600011,7.83,7.6400003,1514816.6,1166664.0,True,True,False,False,False,0.38787213,-0.026751593,7.83
2026-03-16,SH600012,15.140001,15.390001,65928.375,101007.33,True,True,False,False,False,0.69284064,0.0171844,15.140001
2026-03-16,SH600015,7.1699996,7.1499996,865866.06,622564.4,True,True,False,False,False,0.86615485,-0.001396648,7.1699996
2026-03-16,SH600016,3.96,3.9299998,2419610.2,951834.4,True,True,False,False,False,1.977357,-0.007575758,3.96
2026-03-16,SH600017,3.27,3.28,430107.03,141064.7,True,True,False,False,False,0.5624882,0.0,3.27
2026-03-16,SH600018,5.1899996,5.2000003,634535.06,330105.03,True,True,False,False,False,0.44601178,0.0038610038,5.1899996
2026-03-16,SH600019,7.12,6.8799996,2984182.5,2071165.9,True,True,False,False,False,0.56230193,-0.032348804,7.12
2026-03-16,SH600020,4.18,4.18,142527.0,59805.47,True,True,False,False,False,0.60938853,-0.002386635,4.18
2026-03-16,SH600021,21.02,20.37,561755.6,1150278.4,True,True,False,False,False,0.27235475,-0.039150942,21.02
2026-03-16,SH600022,1.73,1.67,2487775.2,420039.47,True,True,False,False,False,0.9433962,-0.040229887,1.73
2026-03-16,SH600023,5.57,5.48,767981.2,422897.9,True,True,False,False,False,0.22522523,-0.016157988,5.57
2026-03-16,SH600025,10.459999,10.419999,351927.66,369161.22,True,True,False,False,False,0.39464295,-0.0066730217,10.459999
2026-03-16,SH600026,21.979998,23.769999,1280741.5,2935400.0,True,True,False,False,False,0.42647824,0.07507915,21.979998
2026-03-16,SH600027,5.3099995,5.2799997,1622118.8,860745.0,True,True,False,False,False,0.50855005,-0.007518797,5.3099995
2026-03-16,SH600028,6.35,6.33,2864215.2,1818960.2,True,True,False,False,False,1.0435237,0.0,6.35
2026-03-16,SH600029,6.2799997,6.17,1522406.8,941681.7,True,True,False,False,False,0.43860382,-0.0190779,6.2799997
2026-03-16,SH600030,25.659998,25.499998,1156698.0,2943468.2,True,True,False,False,False,1.3247231,-0.009708738,25.659998
2026-03-16,SH600031,21.27,20.85,718456.7,1499489.8,True,True,False,False,False,2.5183458,-0.02066698,21.27
2026-03-16,SH600032,8.96,8.63,438599.75,381657.8,True,True,False,False,False,0.204674,-0.040044494,8.96
2026-03-16,SH600033,3.84,3.86,388400.0,149235.23,True,True,False,False,False,1.0020199,0.0052083335,3.84
2026-03-16,SH600035,4.02,4.02,128261.83,51644.38,True,True,False,False,False,0.6041222,0.0,4.02
2026-03-16,SH600036,39.77,39.91,610944.5,2435209.0,True,True,False,False,False,0.608146,0.0037726357,39.77
2026-03-16,SH600037,7.84,7.86,134125.1,105460.52,True,True,False,False,False,0.19828546,0.0025510204,7.84
2026-03-17,SH600000,10.2699995,10.379999,762600.75,791761.94,True,True,False,False,False,0.6489798,0.008746356,10.2699995
2026-03-17,SH600004,9.22,9.21,86197.48,79647.27,True,True,False,False,False,0.3068714,0.0010869565,9.22
2026-03-17,SH600006,7.0,6.95,198342.02,139107.22,True,True,False,False,False,0.75719786,-0.004297994,7.0
2026-03-17,SH600007,20.279999,20.509998,22154.74,45295.9,True,True,False,False,False,0.308634,0.012339585,20.279999
2026-03-17,SH600008,3.24,3.2199998,699625.2,226730.98,True,True,False,False,False,0.58653224,-0.0061728396,3.24
2026-03-17,SH600009,29.44,29.490002,92284.17,273322.84,True,True,False,False,False,0.21363173,0.0034025179,29.44
2026-03-17,SH600010,2.82,2.78,8083774.0,2279511.5,True,True,False,False,False,1.3123876,-0.014184397,2.82
2026-03-17,SH600011,7.6199994,7.4900002,965334.1,731928.94,True,True,False,False,False,0.38780937,-0.019633507,7.6199994
2026-03-17,SH600012,15.34,15.54,59096.34,91627.83,True,True,False,False,False,0.69284064,0.009746589,15.34
2026-03-17,SH600015,7.1499996,7.2599998,804168.1,583137.1,True,True,False,False,False,0.8661311,0.015384615,7.1499996
2026-03-17,SH600016,3.93,3.92,2255639.0,888805.7,True,True,False,False,False,1.9773157,-0.0025445293,3.93
2026-03-17,SH600017,3.2799997,3.24,383349.03,125295.5,True,True,False,False,False,0.5622548,-0.0121951215,3.2799997
2026-03-17,SH600018,5.19,5.19,447062.72,232813.78,True,True,False,False,False,0.44585437,-0.0019230769,5.19
2026-03-17,SH600019,6.89,6.8399997,1873604.0,1296250.6,True,True,False,False,False,0.56222934,-0.0058139535,6.89
2026-03-17,SH600020,4.18,4.19,132091.84,55641.684,True,True,False,False,False,0.60950017,0.0023923444,4.18
2026-03-17,SH600021,20.369999,20.45,360524.97,735267.06,True,True,False,False,False,0.27236092,0.003927344,20.369999
2026-03-17,SH600022,1.67,1.71,3132297.0,538897.56,True,True,False,False,False,0.9433962,0.023952097,1.67
2026-03-17,SH600023,5.4700003,5.44,671420.2,368469.6,True,True,False,False,False,0.22522523,-0.00729927,5.4700003
2026-03-17,SH600025,10.42,10.309999,311532.97,323640.66,True,True,False,False,False,0.3948121,-0.0105566215,10.42
2026-03-17,SH600026,23.97,23.22,1041974.5,2470397.0,True,True,False,False,False,0.4263954,-0.02313841,23.97
2026-03-17,SH600027,5.25,5.2300005,1119230.4,590005.56,True,True,False,False,False,0.5083244,-0.009469697,5.25
