datetime,factor,quantile,mean_label,count
2017-01-24,rev_5,5,0.009299607,92
2017-01-25,rev_5,1,-0.003960471,93
2017-01-25,rev_5,2,-0.0058715018,92
2017-01-25,rev_5,3,-0.0016679033,93
2017-01-25,rev_5,4,-0.0025156548,92
2017-01-25,rev_5,5,-0.00020790804,93
2017-01-26,rev_5,1,0.008244282,93
2017-01-26,rev_5,2,0.010317294,92
2017-01-26,rev_5,3,0.008065646,93
2017-01-26,rev_5,4,0.009241128,92
2017-01-26,rev_5,5,0.010818346,93
2017-02-03,rev_5,1,9.098425e-05,93
2017-02-03,rev_5,2,-0.0009403235,92
2017-02-03,rev_5,3,-0.0022068934,93
2017-02-03,rev_5,4,-0.0004675181,92
2017-02-03,rev_5,5,0.0009862967,93
2017-02-06,rev_5,1,0.0061166086,93
2017-02-06,rev_5,2,0.006766695,93
2017-02-06,rev_5,3,0.006014279,93
2017-02-06,rev_5,4,0.008193385,93
2017-02-06,rev_5,5,0.005298591,93
2017-02-07,rev_5,1,0.0034683277,93
2017-02-07,rev_5,2,0.0054771714,93
2017-02-07,rev_5,3,0.008387602,93
2017-02-07,rev_5,4,0.010409281,93
2017-02-07,rev_5,5,0.012044451,93
2017-02-08,rev_5,1,0.00096682727,94
2017-02-08,rev_5,2,-0.0026232991,93
2017-02-08,rev_5,3,0.0029159272,93
2017-02-08,rev_5,4,0.0013884582,93
2017-02-08,rev_5,5,0.005253184,93
2017-02-09,rev_5,1,0.0020791711,94
2017-02-09,rev_5,2,0.0065773944,93
2017-02-09,rev_5,3,0.0064894217,93
2017-02-09,rev_5,4,0.0058113206,93
2017-02-09,rev_5,5,0.009202967,93
2017-02-10,rev_5,1,0.005783064,94
2017-02-10,rev_5,2,0.0009792588,93
2017-02-10,rev_5,3,-0.0020112991,93
2017-02-10,rev_5,4,-1.0526309e-05,93
2017-02-10,rev_5,5,-0.0004267007,93
2017-02-13,rev_5,1,-0.0171226,94
2017-02-13,rev_5,2,-0.009059175,93
2017-02-13,rev_5,3,-0.008385438,93
2017-02-13,rev_5,4,-0.0065748794,93
2017-02-13,rev_5,5,-0.01158734,93
2017-02-14,rev_5,1,0.014668776,94
2017-02-14,rev_5,2,0.0096701365,93
2017-02-14,rev_5,3,0.005783584,93
2017-02-14,rev_5,4,0.005682581,93
2017-02-14,rev_5,5,0.005313269,93
2017-02-15,rev_5,1,-0.010451562,94
2017-02-15,rev_5,2,-0.009972888,93
2017-02-15,rev_5,3,-0.012167049,93
2017-02-15,rev_5,4,-0.008250741,93
2017-02-15,rev_5,5,-0.001370496,93
2017-02-16,rev_5,1,0.014840875,92
2017-02-16,rev_5,2,0.017377758,92
2017-02-16,rev_5,3,0.012619995,91
2017-02-16,rev_5,4,0.011526872,92
2017-02-16,rev_5,5,0.011188966,92
2017-02-17,rev_5,1,0.0047503873,92
2017-02-17,rev_5,2,0.006888442,92
2017-02-17,rev_5,3,0.007995258,91
2017-02-17,rev_5,4,0.011094706,92
2017-02-17,rev_5,5,0.012131409,92
2017-02-20,rev_5,1,0.009143413,92
2017-02-20,rev_5,2,0.00587395,91
2017-02-20,rev_5,3,0.004065673,92
2017-02-20,rev_5,4,0.005701781,91
2017-02-20,rev_5,5,0.007710517,92
2017-02-21,rev_5,1,-0.003549172,92
2017-02-21,rev_5,2,-0.0014176167,92
2017-02-21,rev_5,3,-0.0035141844,91
2017-02-21,rev_5,4,0.0034683445,92
2017-02-21,rev_5,5,0.0012878594,92
2017-02-22,rev_5,1,-0.0039581466,93
2017-02-22,rev_5,2,-0.0013305868,92
2017-02-22,rev_5,3,0.002131109,92
2017-02-22,rev_5,4,0.0038647593,92
2017-02-22,rev_5,5,0.0042219968,92
2017-02-23,rev_5,1,-0.010763079,93
2017-02-23,rev_5,2,-0.011957015,93
2017-02-23,rev_5,3,-0.0070834723,92
2017-02-23,rev_5,4,-0.00818763,93
2017-02-23,rev_5,5,-0.005591363,93
2017-02-24,rev_5,1,0.004296369,93
2017-02-24,rev_5,2,0.0032844967,93
2017-02-24,rev_5,3,0.0046282797,93
2017-02-24,rev_5,4,0.00486075,93
2017-02-24,rev_5,5,0.0063016736,93
2017-02-27,rev_5,1,0.0015231404,93
2017-02-27,rev_5,2,0.004258255,92
2017-02-27,rev_5,3,0.0011288233,92
2017-02-27,rev_5,4,0.0013393157,92
2017-02-27,rev_5,5,0.0052798274,92
2017-02-28,rev_5,1,-0.0054817917,93
