signal_date,instrument,score,liquidity_bucket,tradability_score
2021-06-04,SH600416,1.132983882512365,3.0,100.0
2021-06-04,SZ002324,1.126965663262776,3.0,100.0
2021-06-04,SH600383,1.1061736004693168,3.0,100.0
2021-06-04,SH600707,1.079155605818544,5.0,100.0
2021-06-04,SZ002468,1.0440423576427358,3.0,100.0
2021-06-04,SZ300185,1.0373411838497435,3.0,100.0
2021-06-04,SZ002505,1.0322696337742465,3.0,100.0
2021-06-04,SH600835,1.0227917124118124,3.0,100.0
2021-06-04,SZ002222,1.0191886935915266,4.0,100.0
2021-06-04,SH601186,1.0187142193317413,4.0,100.0
2021-06-04,SZ002157,0.9988935613239717,4.0,100.0
2021-06-04,SH600260,0.9934508087379592,4.0,100.0
2021-06-04,SZ000708,0.990463810307639,3.0,100.0
2021-06-04,SH600739,0.98927689237254,4.0,100.0
2021-06-04,SZ300476,0.983947713460241,3.0,100.0
2021-06-04,SZ000725,0.9770972622292382,5.0,100.0
2021-06-04,SH600138,0.9749918111733028,3.0,100.0
2021-06-04,SZ002610,0.9670393977846418,3.0,100.0
2021-06-04,SZ000690,0.9658046162554196,3.0,100.0
2021-06-04,SH600516,0.9623830573899406,5.0,100.0
2021-06-04,SH600529,0.9590086447341102,4.0,100.0
2021-06-04,SH600201,0.9418888794524329,4.0,100.0
2021-06-04,SZ000878,0.9215188718267849,5.0,100.0
2021-06-04,SZ002488,0.9189506492444447,3.0,100.0
2021-06-04,SZ002701,0.9145184414727348,3.0,100.0
2021-06-04,SZ000998,0.9131170170647758,4.0,100.0
2021-06-04,SH603377,0.9007015611444201,3.0,100.0
2021-06-04,SH600079,0.8963816235108035,5.0,100.0
2021-06-04,SH601618,0.8920715749263763,4.0,100.0
2021-06-04,SZ002024,0.8906112057822091,4.0,100.0
2021-06-04,SZ300315,0.8884159922599792,4.0,100.0
2021-06-04,SH600787,0.8849810936621257,3.0,100.0
2021-06-04,SZ000026,0.8830425177833864,3.0,100.0
2021-06-04,SZ300144,0.8826366492680141,4.0,100.0
2021-06-04,SZ300418,0.8774891727204833,4.0,100.0
2021-06-04,SZ002028,0.8716331093039896,4.0,100.0
2021-06-04,SZ002237,0.8712940893269011,3.0,100.0
2021-06-04,SZ002537,0.8699470212949174,3.0,100.0
2021-06-04,SZ300468,0.8683828668934959,3.0,100.0
2021-06-04,SZ000758,0.8664284689085824,4.0,100.0
2021-06-04,SH600323,0.8647576748127384,4.0,100.0
