view,pair_id,expected_dates,valid_dates,valid_date_fraction,insufficient_dates,constant_dates,positive_fraction,negative_fraction,zero_fraction,sign_consistency,dominant_sign,mean_signed_rho,median_signed_rho,q10_signed_rho,mean_abs_rho,median_abs_rho,q10_abs_rho,mean_n_common,median_n_common,q10_n_common,min_n_common,mean_common_coverage,median_common_coverage,q10_common_coverage,mean_jaccard,median_jaccard,q10_jaccard,comparable,factor,control,self_comparison,interpretation,exposure_role
Full,39435.0,3382.0,3382.0,1.0,0.0,0.0,0.33560023654642224,0.6643997634535778,0.0,0.6643997634535778,-1.0,-0.06074023964963199,-0.0571625485453395,-0.23352085864861527,0.11604437172952657,0.09557089665165956,0.017527177386933736,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9240740999466843,0.9517625198025672,0.7944995914316262,True,alpha360_CLOSE12,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,39840.0,3382.0,3382.0,1.0,0.0,0.0,0.309284447072738,0.6907155529272619,0.0,0.6907155529272619,-1.0,-0.07165280412859074,-0.0672144398911952,-0.24519837449097395,0.12013500484810984,0.09903899345796843,0.019358206547192978,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9243855484166635,0.9521683715777394,0.7949129389961805,True,alpha360_CLOSE13,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,40244.0,3382.0,3382.0,1.0,0.0,0.0,0.2808988764044944,0.7191011235955056,0.0,0.7191011235955056,-1.0,-0.08287839863560612,-0.07910086814955664,-0.25987721676734415,0.12484777802346231,0.1034856129636827,0.01816009654399222,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9246907919947893,0.952713090444901,0.7956002358490567,True,alpha360_CLOSE14,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,40647.0,3382.0,3382.0,1.0,0.0,0.0,0.24630396215257244,0.7536960378474276,0.0,0.7536960378474276,-1.0,-0.09429412326152745,-0.08999645098709924,-0.26943500049942504,0.13033077742172655,0.10956616361877239,0.019843179289430617,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9249801188566643,0.953290337303428,0.7969671618670668,True,alpha360_CLOSE15,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,41049.0,3382.0,3382.0,1.0,0.0,0.0,0.2232406859846245,0.7767593140153756,0.0,0.7767593140153756,-1.0,-0.10605179515729296,-0.1016583867381419,-0.2850317205684561,0.13627656160798193,0.11450450401921555,0.02107027098983656,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9252427652507269,0.9537063571990814,0.7970375292273472,True,alpha360_CLOSE16,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,41450.0,3382.0,3382.0,1.0,0.0,0.0,0.19012418687167357,0.8098758131283265,0.0,0.8098758131283265,-1.0,-0.11830419026808633,-0.11061670521802361,-0.2974975443896032,0.1432963243291093,0.12236434246327271,0.021002942274819983,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9255076722936174,0.9540908421130185,0.7967254893500741,True,alpha360_CLOSE17,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,41850.0,3382.0,3382.0,1.0,0.0,0.0,0.15641632170313424,0.8435836782968658,0.0,0.8435836782968658,-1.0,-0.13095236716788705,-0.12299538846909408,-0.31083897522015436,0.15159594300235746,0.1297835929509212,0.024358738916294028,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9257677737016042,0.9543694103786216,0.7969405881474847,True,alpha360_CLOSE18,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,42249.0,3382.0,3382.0,1.0,0.0,0.0,0.128622117090479,0.871377882909521,0.0,0.871377882909521,-1.0,-0.14424961927205757,-0.1376431624214765,-0.32444998864065167,0.1610792429303573,0.14224262330983622,0.028153287638342624,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9260419333993553,0.9546538684627585,0.796747138253395,True,alpha360_CLOSE19,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,42647.0,3382.0,3382.0,1.0,0.0,0.0,0.10348905972797161,0.8965109402720284,0.0,0.8965109402720284,-1.0,-0.1583061486182351,-0.15221489114230713,-0.3368182383759796,0.17190738503885267,0.15507170378195567,0.03178010343557379,1739.5413956238913,1806.0,1293.1,745.0,0.8827284481437704,0.903,0.7425238589211619,0.9203386537393949,0.9520267337036373,0.7790041315938352,True,alpha360_CLOSE20,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,43044.0,3382.0,3382.0,1.0,0.0,0.0,0.08693081017149616,0.9130691898285038,0.0,0.9130691898285038,-1.0,-0.17051013435825857,-0.16603283515625153,-0.35065723577609736,0.1819164007275076,0.1679096951678668,0.0371307373187797,1737.6490242460084,1803.0,1289.0,756.0,0.8817698772567013,0.9015,0.7411269390695938,0.9185390142474638,0.9498495486459378,0.7771523092890503,True,alpha360_CLOSE21,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,43440.0,3382.0,3382.0,1.0,0.0,0.0,0.07599053814311059,0.9240094618568894,0.0,0.9240094618568894,-1.0,-0.18082983965978122,-0.17630401341818194,-0.36193033296912663,0.19067730854239692,0.17844772142965687,0.042870753840463315,1736.0008870490833,1801.0,1285.0,746.0,0.8809373694065178,0.9005,0.7399719696300874,0.9170025367853798,0.9478710073054978,0.7767669155085037,True,alpha360_CLOSE22,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,43835.0,3382.0,3382.0,1.0,0.0,0.0,0.06505026611472502,0.934949733885275,0.0,0.934949733885275,-1.0,-0.18990709778265133,-0.18405473500072556,-0.3703527829116051,0.19861295474883384,0.18653130417124258,0.04588123266735427,1734.5369603784743,1799.0,1284.2,747.0,0.8801982126902927,0.8995,0.7393330101449618,0.9156772113140763,0.946258161727775,0.774838888242895,True,alpha360_CLOSE23,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,44229.0,3382.0,3382.0,1.0,0.0,0.0,0.05943228858663513,0.9405677114133649,0.0,0.9405677114133649,-1.0,-0.19802624764060003,-0.19179624262538894,-0.37906234547655154,0.2058355458496864,0.19281388399065646,0.04893474552907686,1733.2418687167356,1797.0,1281.0,738.0,0.879545944056742,0.8985,0.7389,0.9145164866230598,0.944861484546484,0.7733161663635436,True,alpha360_CLOSE24,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,44622.0,3382.0,3382.0,1.0,0.0,0.0,0.054109994086339444,0.9458900059136606,0.0,0.9458900059136606,-1.0,-0.20527502399000377,-0.19846185220410645,-0.38485046413947765,0.21232335192711618,0.2003912160086555,0.05231081025628018,1732.2421643997634,1796.0,1282.1,755.0,0.8790425686824473,0.898,0.7378,0.9136661067627656,0.9436359296575326,0.7739188360834157,True,alpha360_CLOSE25,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,45014.0,3382.0,3382.0,1.0,0.0,0.0,0.052335895919574216,0.9476641040804258,0.0,0.9476641040804258,-1.0,-0.2118519801721237,-0.20486780393837112,-0.39104352395074593,0.21844810419661,0.2065978391950615,0.055664196100705284,1731.3758131283264,1795.0,1283.0,779.0,0.8786074191950082,0.8975,0.7392857142857143,0.912937399571798,0.9428059856928421,0.7739999470504176,True,alpha360_CLOSE26,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,45405.0,3382.0,3382.0,1.0,0.0,0.0,0.047900650502661145,0.9520993494973389,0.0,0.9520993494973389,-1.0,-0.2179611560111665,-0.21064933018324145,-0.3968077424040909,0.22416191291282928,0.21280579897899768,0.05911165267489429,1730.561797752809,1793.0,1280.2,767.0,0.878198126298545,0.8965,0.7387979591836734,0.9122643072442751,0.9417378201908588,0.7752096545468943,True,alpha360_CLOSE27,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,45795.0,3382.0,3382.0,1.0,0.0,0.0,0.04080425783560024,0.9591957421643997,0.0,0.9591957421643997,-1.0,-0.2236541453630511,-0.21648320063962612,-0.40132758626013,0.22948747776721057,0.21780402635897728,0.06427799267968733,1729.791543465405,1792.0,1282.1,758.0,0.8778098425106051,0.896,0.738695424198455,0.9116315276648134,0.9407630522088354,0.7740268704963298,True,alpha360_CLOSE28,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,46184.0,3382.0,3382.0,1.0,0.0,0.0,0.03784742755765819,0.9621525724423418,0.0,0.9621525724423418,-1.0,-0.22882207783141764,-0.2212561333951945,-0.4060297575657468,0.2344424699898079,0.2223239975636021,0.06667430310930139,1729.0706682436428,1791.0,1281.0,757.0,0.8774475080240105,0.8955,0.7377795918367347,0.9110477979935903,0.9398849973863043,0.7742056149947711,True,alpha360_CLOSE29,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,46572.0,3382.0,3382.0,1.0,0.0,0.0,0.5674157303370787,0.43258426966292135,0.0,0.5674157303370787,1.0,0.016853976816774027,0.0230878353215993,-0.14946277854631815,0.10287104365116177,0.0888667848049415,0.016494211204421235,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9193318790272106,0.946200048563423,0.7917525773195876,True,alpha360_CLOSE3,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,46959.0,3382.0,3382.0,1.0,0.0,0.0,0.03784742755765819,0.9621525724423418,0.0,0.9621525724423418,-1.0,-0.2335952456773948,-0.22727481101238062,-0.4102114364045391,0.23909687084877648,0.22879551954711475,0.06919354284684415,1728.5189237137788,1789.0,1280.0,766.0,0.8771701673077079,0.8947237368684342,0.7380702201622248,0.9106324463298666,0.939262021909628,0.7736299668395938,True,alpha360_CLOSE30,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,47345.0,3382.0,3382.0,1.0,0.0,0.0,0.039621525724423415,0.9603784742755765,0.0,0.9603784742755765,-1.0,-0.2380475711128126,-0.2349448637227698,-0.4156103043357068,0.24348547620954414,0.23561759381371786,0.07249308050026193,1727.981371969249,1788.0,1281.2,772.0,0.8768995242430584,0.894,0.7381094859241126,0.9102303895900387,0.938698304083742,0.7730060245933822,True,alpha360_CLOSE31,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,47730.0,3382.0,3382.0,1.0,0.0,0.0,0.03636901241868717,0.9636309875813128,0.0,0.9636309875813128,-1.0,-0.24220478548545815,-0.23817763123628882,-0.419206108554272,0.24761475273388608,0.2394644534486549,0.07530823874799442,1727.4387936132466,1788.0,1279.0,772.0,0.8766251318370045,0.894,0.735,0.90981551838881,0.9378950211578284,0.7727247061641317,True,alpha360_CLOSE32,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,48114.0,3382.0,3382.0,1.0,0.0,0.0,0.03636901241868717,0.9636309875813128,0.0,0.9636309875813128,-1.0,-0.2459966613207339,-0.24274893889068042,-0.4230935858255182,0.25129945551859884,0.24371465475573623,0.0791735349125749,1726.9015375517445,1787.5,1279.0,770.0,0.8763527688353628,0.8939734867433717,0.7352639391650824,0.9094046967463573,0.9374159622882133,0.7736562672063572,True,alpha360_CLOSE33,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,48497.0,3382.0,3382.0,1.0,0.0,0.0,0.03725606150206978,0.9627439384979303,0.0,0.9627439384979303,-1.0,-0.2495272705931666,-0.24695661232176436,-0.4261196959143701,0.25470396484504376,0.24760793390183342,0.08125776001430868,1726.3897102306328,1787.0,1281.0,775.0,0.8760942191662113,0.8935,0.7334551662927442,0.9090104231123003,0.9369251942244643,0.7716042245319458,True,alpha360_CLOSE34,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,48879.0,3382.0,3382.0,1.0,0.0,0.0,0.037551744529863984,0.962448255470136,0.0,0.962448255470136,-1.0,-0.2528635268260143,-0.2495568503855783,-0.4293110967672643,0.25791556762225093,0.2506153865527171,0.0835738258715486,1725.9071555292726,1786.0,1278.0,766.0,0.8758500673924731,0.893,0.7332031211750306,0.9086488077829239,0.93649113077382,0.7723745973668574,True,alpha360_CLOSE35,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,49260.0,3382.0,3382.0,1.0,0.0,0.0,0.03518628030751035,0.9648137196924896,0.0,0.9648137196924896,-1.0,-0.2559468529678964,-0.2540450522368207,-0.4314852799932546,0.26094533620693117,0.2546530125542933,0.08512086471881124,1725.422531046718,1785.5,1278.1,765.0,0.875604073100541,0.8929732366183092,0.7318564401692255,0.9082880818692625,0.935893772260374,0.7722272216782814,True,alpha360_CLOSE36,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,49640.0,3382.0,3382.0,1.0,0.0,0.0,0.035777646363098756,0.9642223536369012,0.0,0.9642223536369012,-1.0,-0.2588430966839448,-0.25721053801033367,-0.4349051514158407,0.26382047464304853,0.25790736589904517,0.08775003103111088,1724.9630396215257,1785.0,1278.2,771.0,0.8753716562357355,0.8925,0.7323651452282157,0.9079474179500008,0.9353144541343132,0.7718811122893837,True,alpha360_CLOSE37,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,50019.0,3382.0,3382.0,1.0,0.0,0.0,0.035777646363098756,0.9642223536369012,0.0,0.9642223536369012,-1.0,-0.2614833560175778,-0.26043264531340166,-0.43514863836843315,0.26636925832689795,0.2613984041699726,0.09070030432300971,1724.5168539325844,1784.5,1280.1,762.0,0.8751454135817347,0.8924731115557778,0.7319478777355973,0.9076194157335952,0.9349110833246501,0.7709422202929338,True,alpha360_CLOSE38,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,50397.0,3382.0,3382.0,1.0,0.0,0.0,0.033707865168539325,0.9662921348314607,0.0,0.9662921348314607,-1.0,-0.26391497171841405,-0.26387414296173783,-0.43766618562747034,0.26875029919207183,0.2646213352671116,0.09063227068941844,1724.0916617386163,1783.0,1280.0,770.0,0.8749301263416058,0.8915,0.7316784869976359,0.9073120913666194,0.934533631934622,0.7707574695142312,True,alpha360_CLOSE39,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,50774.0,3382.0,3382.0,1.0,0.0,0.0,0.5532229450029569,0.4467770549970432,0.0,0.5532229450029569,1.0,0.011458412730638795,0.018615203582590126,-0.1545704238722322,0.1035694290199729,0.09062441126066331,0.017762369534465725,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9201975722253086,0.9471523036840457,0.793290636687543,True,alpha360_CLOSE4,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,51150.0,3382.0,3382.0,1.0,0.0,0.0,0.0319337670017741,0.9680662329982259,0.0,0.9680662329982259,-1.0,-0.26614561910120565,-0.26576893048047956,-0.43966797346568476,0.2709671866770375,0.26635905306142704,0.09083185254983528,1723.7010644589,1784.0,1280.2,778.0,0.8747332624503225,0.892,0.7299148936170213,0.9070335533142914,0.9341444190071782,0.7709142766418309,True,alpha360_CLOSE40,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,51525.0,3382.0,3382.0,1.0,0.0,0.0,0.03075103489059728,0.9692489651094027,0.0,0.9692489651094027,-1.0,-0.26822541695183577,-0.26689586941699406,-0.44125264730747593,0.2730243379408176,0.2673291448424232,0.09254956025507992,1723.3208160851568,1784.0,1279.0,774.0,0.8745406410536052,0.892,0.7308282157676348,0.9067614593473111,0.9340571415746476,0.7699507905560601,True,alpha360_CLOSE41,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,51899.0,3382.0,3382.0,1.0,0.0,0.0,0.03134240094618569,0.9686575990538143,0.0,0.9686575990538143,-1.0,-0.27019123888897006,-0.2685215591205764,-0.4424775476955972,0.27493620262805885,0.2689274823646167,0.0918324764955771,1722.9509166173862,1784.0,1280.0,772.0,0.8743539925668486,0.892,0.731888776080751,0.9064925037920335,0.9336666334059525,0.7701254433296992,True,alpha360_CLOSE42,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,52272.0,3382.0,3382.0,1.0,0.0,0.0,0.03015966883500887,0.9698403311649911,0.0,0.9698403311649911,-1.0,-0.2719935708471176,-0.2715692485165785,-0.44334761252249594,0.2766422507778082,0.2718211902252329,0.0923481087010019,1722.5946185688942,1783.0,1279.0,766.0,0.8741740142465396,0.8915,0.7308170908453229,0.9062394501098018,0.9335070200890248,0.770012932974559,True,alpha360_CLOSE43,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,52644.0,3382.0,3382.0,1.0,0.0,0.0,0.03075103489059728,0.9692489651094027,0.0,0.9692489651094027,-1.0,-0.27369311023448906,-0.27523193896462705,-0.44538906244215865,0.2782717650184681,0.27523193896462705,0.09078337103530462,1722.238320520402,1782.5,1275.2,767.0,0.8739938488422411,0.89125,0.7300809128630705,0.9059861572407795,0.9332645267486981,0.7692988597271202,True,alpha360_CLOSE44,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,53015.0,3382.0,3382.0,1.0,0.0,0.0,0.028681253696037846,0.9713187463039622,0.0,0.9713187463039622,-1.0,-0.27524280314926625,-0.2755182904850443,-0.44773712256612375,0.2797511765579444,0.2755182904850443,0.09240879330163436,1721.9104080425784,1782.0,1275.1,779.0,0.8738283670923749,0.891,0.7286901529636712,0.9057589492302145,0.9330045261562199,0.7700562123128994,True,alpha360_CLOSE45,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,53385.0,3382.0,3382.0,1.0,0.0,0.0,0.028089887640449437,0.9719101123595506,0.0,0.9719101123595506,-1.0,-0.2767166019227427,-0.2770592316312447,-0.4503070051849195,0.28112043046059754,0.2770592316312447,0.09354578414664415,1721.5907746895327,1782.0,1275.2,780.0,0.8736685977389267,0.891,0.7301800560699249,0.905538673921167,0.9328631713020907,0.7695739791765305,True,alpha360_CLOSE46,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,53754.0,3382.0,3382.0,1.0,0.0,0.0,0.027202838557066823,0.9727971614429332,0.0,0.9727971614429332,-1.0,-0.2780968860925056,-0.27961835747267055,-0.45239463606388164,0.2823946371491242,0.27961835747267055,0.09444285552075671,1721.2868125369603,1782.0,1274.0,777.0,0.8735160033676783,0.891,0.7305277213737089,0.9053313819586128,0.9327073552425665,0.7687153483530276,True,alpha360_CLOSE47,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,54122.0,3382.0,3382.0,1.0,0.0,0.0,0.027202838557066823,0.9727971614429332,0.0,0.9727971614429332,-1.0,-0.27943012928852534,-0.28094187889922145,-0.4536002666662573,0.2836507729455732,0.28094187889922145,0.09392268940438284,1720.9869899467772,1782.0,1274.1,778.0,0.8733658363792581,0.891,0.7297326530612245,0.905128669039638,0.9324183728087783,0.7685972333496485,True,alpha360_CLOSE48,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,54489.0,3382.0,3382.0,1.0,0.0,0.0,0.027794204612655235,0.9722057953873448,0.0,0.9722057953873448,-1.0,-0.2807462129152216,-0.2829510779338853,-0.4543393332103536,0.2849185876568942,0.2829510779338853,0.09470008052484638,1720.6984033116498,1781.0,1275.0,780.0,0.8732211871837344,0.8905,0.7303114107883817,0.9049287967832115,0.9323268947277141,0.768238627175557,True,alpha360_CLOSE49,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,54855.0,3382.0,3382.0,1.0,0.0,0.0,0.5348905972797161,0.46510940272028384,0.0,0.5348905972797161,1.0,0.004853881808765531,0.012404510331325516,-0.1653986149983829,0.10360122165295313,0.08876582915642905,0.016321024467697853,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9209676720383455,0.948172601245227,0.7945818021285735,True,alpha360_CLOSE5,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,55220.0,3382.0,3382.0,1.0,0.0,0.0,0.02690715552927262,0.9730928444707274,0.0,0.9730928444707274,-1.0,-0.28199558220148985,-0.2852088404609898,-0.4573388677484532,0.2860918739661217,0.2852088404609898,0.09299005775850266,1720.4145476049675,1781.0,1277.1,775.0,0.873078831454342,0.8905,0.730631865585168,0.9047339688281142,0.9322207998869164,0.7677099062042085,True,alpha360_CLOSE50,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,55584.0,3382.0,3382.0,1.0,0.0,0.0,0.025133057362507392,0.9748669426374926,0.0,0.9748669426374926,-1.0,-0.2832167844997365,-0.2855280791445265,-0.45994069610717697,0.2872292067073163,0.2855280791445265,0.09304695781410585,1720.1404494382023,1780.0,1275.1,781.0,0.8729420235617438,0.89,0.7302672467371037,0.9045462714642174,0.9319385408770884,0.7672629010580115,True,alpha360_CLOSE51,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,55947.0,3382.0,3382.0,1.0,0.0,0.0,0.024541691306918984,0.975458308693081,0.0,0.975458308693081,-1.0,-0.2843962733368019,-0.28778689317507705,-0.4604351694023446,0.28834448022239434,0.28778689317507705,0.09384897941038155,1719.8625073920757,1780.0,1272.0,777.0,0.8728024540805964,0.89,0.7292592429102538,0.904356237518654,0.9316640584246219,0.767460158490933,True,alpha360_CLOSE52,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,56309.0,3382.0,3382.0,1.0,0.0,0.0,0.024541691306918984,0.975458308693081,0.0,0.975458308693081,-1.0,-0.28553628406356896,-0.288289084486378,-0.4622201289101431,0.28945219735797534,0.288289084486378,0.09381218799451829,1719.5869308101715,1779.5,1271.4,775.0,0.8726629249856113,0.88975,0.7287609958506224,0.9041705049330578,0.9311760958424398,0.7679383904830239,True,alpha360_CLOSE53,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,56670.0,3382.0,3382.0,1.0,0.0,0.0,0.025133057362507392,0.9748669426374926,0.0,0.9748669426374926,-1.0,-0.28662678397948804,-0.28897152207458915,-0.46508089249844714,0.2904803933532138,0.28897152207458915,0.09032407479654579,1719.316085156712,1779.0,1273.0,781.0,0.8725263251276608,0.8895,0.7290024238657551,0.9039787378777209,0.9307814510458405,0.7675028400030102,True,alpha360_CLOSE54,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,57030.0,3382.0,3382.0,1.0,0.0,0.0,0.02631578947368421,0.9736842105263158,0.0,0.9736842105263158,-1.0,-0.2876773079099082,-0.29052082170278437,-0.467057784854825,0.2914967265037055,0.29052082170278437,0.09257119083111777,1719.048787699586,1779.0,1271.3000000000002,773.0,0.872391729745495,0.8895,0.7277518399452718,0.9037866576071889,0.9304571861664082,0.766506736512094,True,alpha360_CLOSE55,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,57389.0,3382.0,3382.0,1.0,0.0,0.0,0.0254287403903016,0.9745712596096984,0.0,0.9745712596096984,-1.0,-0.288645218090037,-0.291387410792483,-0.46849446247570287,0.29245311843729904,0.291387410792483,0.0930610093619106,1718.8018923713778,1778.5,1269.3000000000002,764.0,0.87226755738087,0.88925,0.727665369870552,0.9036105753012418,0.9300336309619744,0.7663898824731733,True,alpha360_CLOSE56,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,57747.0,3382.0,3382.0,1.0,0.0,0.0,0.025133057362507392,0.9748669426374926,0.0,0.9748669426374926,-1.0,-0.2896117428024219,-0.2936600660221124,-0.4714961780503053,0.29339701875924523,0.2936600660221124,0.09511446431700489,1718.5674157303372,1779.0,1271.0,774.0,0.8721492788792597,0.8895,0.7287510638297872,0.9034410623276363,0.930080871838936,0.7663624992049526,True,alpha360_CLOSE57,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,58104.0,3382.0,3382.0,1.0,0.0,0.0,0.023063276167947958,0.976936723832052,0.0,0.976936723832052,-1.0,-0.29052440152906567,-0.29323203378048535,-0.47221756977264034,0.29426006769191765,0.29323203378048535,0.09523914937418178,1718.3394441159078,1778.0,1273.0,766.0,0.872034822870957,0.889,0.7287510638297872,0.9032830208951396,0.9301885432587002,0.7666994577410613,True,alpha360_CLOSE58,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,58460.0,3382.0,3382.0,1.0,0.0,0.0,0.023358959195742164,0.9766410408042578,0.0,0.9766410408042578,-1.0,-0.29141635303274305,-0.2953972941420134,-0.4727012770476243,0.2951231763691345,0.2953972941420134,0.09622159020501259,1718.1203429923123,1778.0,1274.1,776.0,0.8719245078010317,0.889,0.7281323877068558,0.9031236322002889,0.9300161020561631,0.7657912685168785,True,alpha360_CLOSE59,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,58815.0,3382.0,3382.0,1.0,0.0,0.0,0.5073920756948551,0.4926079243051449,0.0,0.5073920756948551,1.0,-0.003000182685444999,0.002512143963435377,-0.17681646713974067,0.10457721434496486,0.08885494846561247,0.01810858192843874,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9215582202097882,0.9487640234197046,0.7924183806101385,True,alpha360_CLOSE6,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,59169.0,3382.0,3382.0,1.0,0.0,0.0,0.48373743347131876,0.5162625665286813,0.0,0.5162625665286813,-1.0,-0.01144811764793605,-0.006037349999146709,-0.18472369868859423,0.10569271986358575,0.08827653447121075,0.019185524563365326,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9220769117165944,0.9493799683257222,0.7931783608379102,True,alpha360_CLOSE7,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,59522.0,3382.0,3382.0,1.0,0.0,0.0,0.4603784742755766,0.5396215257244235,0.0,0.5396215257244235,-1.0,-0.02038640415566155,-0.015617053679657785,-0.195075989728913,0.10672378873134611,0.08972720900951543,0.017949964501470014,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9225589771935655,0.9498846007423623,0.7922947138314785,True,alpha360_CLOSE8,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,59874.0,3382.0,3382.0,1.0,0.0,0.0,0.42785334121821406,0.5721466587817859,0.0,0.5721466587817859,-1.0,-0.029702671441400912,-0.026050165447522724,-0.20212895154927915,0.1083526562834063,0.09034689573425869,0.01806348213417018,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9230153511005321,0.9504970599310605,0.793736407332595,True,alpha360_CLOSE9,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
Full,60225.0,3382.0,3382.0,1.0,0.0,0.0,0.48255470136014195,0.5174452986398581,0.0,0.5174452986398581,-1.0,-0.011215748449770552,-0.007459516994620255,-0.1802306239933534,0.10595895387392336,0.08817837360528447,0.018310653916108366,1745.3063276167948,1809.0,1311.0,791.0,0.8858126128172459,0.9045,0.75,0.9234419680849851,0.9508542262066587,0.7947542515541794,True,alpha360_HIGH10,amount_mean_20,False,marginal_exposure_annotation_only,unresolved_or_not_dominant
