datetime,instrument,ta_momentum_ao,ta_momentum_kama,ta_momentum_ppo,ta_momentum_ppo_hist,ta_momentum_ppo_signal,ta_momentum_pvo,ta_momentum_pvo_hist,ta_momentum_pvo_signal,ta_momentum_roc,ta_momentum_rsi,ta_momentum_stoch,ta_momentum_stoch_rsi,ta_momentum_stoch_rsi_d,ta_momentum_stoch_rsi_k,ta_momentum_stoch_signal,ta_momentum_tsi,ta_momentum_uo,ta_momentum_wr,ta_trend_adx,ta_trend_adx_neg,ta_trend_adx_pos,ta_trend_aroon_down,ta_trend_aroon_ind,ta_trend_aroon_up,ta_trend_cci,ta_trend_dpo,ta_trend_ema_fast,ta_trend_ema_slow,ta_trend_ichimoku_a,ta_trend_ichimoku_b,ta_trend_ichimoku_base,ta_trend_ichimoku_conv,ta_trend_kst,ta_trend_kst_diff,ta_trend_kst_sig,ta_trend_macd,ta_trend_macd_diff,ta_trend_macd_signal,ta_trend_mass_index,ta_trend_psar_down,ta_trend_psar_down_indicator,ta_trend_psar_up,ta_trend_psar_up_indicator,ta_trend_sma_fast,ta_trend_sma_slow,ta_trend_stc,ta_trend_trix,ta_trend_vortex_ind_diff,ta_trend_vortex_ind_neg,ta_trend_vortex_ind_pos,ta_volatility_atr,ta_volatility_bbh,ta_volatility_bbhi,ta_volatility_bbl,ta_volatility_bbli,ta_volatility_bbm,ta_volatility_bbp,ta_volatility_bbw,ta_volatility_dch,ta_volatility_dcl,ta_volatility_dcm,ta_volatility_dcp,ta_volatility_dcw,ta_volatility_kcc,ta_volatility_kch,ta_volatility_kchi,ta_volatility_kcl,ta_volatility_kcli,ta_volatility_kcp,ta_volatility_kcw,ta_volatility_ui,ta_volume_adi,ta_volume_cmf,ta_volume_em,ta_volume_fi,ta_volume_mfi,ta_volume_obv,ta_volume_sma_em,ta_volume_vwap
2020-12-28,SH600000,-0.10681463970857585,5.080818790801234,-0.5583907374103348,-0.45216483778972827,-0.10622589962060655,-19.96632341141433,-4.842956212538315,-15.123367198876014,-2.5444329,40.84970922962885,14.788902615888704,0.10541459302299017,0.03659244128348447,0.07245776076239173,13.770945859261511,-4.741645348958419,47.75471971270878,-85.2110973841113,22.276138741546976,20.824875708056652,14.727634908544829,88.0,-68.0,20.0,-87.0689466559743,-0.06838111877441388,5.071910083158197,5.1003901895484205,5.149028897285461,5.177929639816284,5.246050834655762,5.052006959915161,-4.188766297108182,-19.897673502823128,15.708907205714947,-0.028480106390223803,-0.023120363039643488,-0.005359743350580316,25.596487026789102,5.083924293518066,0.0,,0.0,5.066353797912598,5.170888350560115,,-0.004827093540253152,-0.4012918378332677,1.1957372665432016,0.7944454287099338,0.08361136684684824,5.406451118219476,0.0,4.902387344610114,0.0,5.154419231414795,0.22934060511756726,9.779254480063033,5.447671413421631,4.97072696685791,5.2091991901397705,0.09909470369166938,9.253117085565584,5.057699298858642,5.133203029632568,0.0,4.982195472717285,0.0,0.2370355727980243,2.9856966180128786,5.1471746189566225,-5154036.5,-0.027755839006990538,0.02943403,-8497.491638716336,33.777834647514055,-1111284.1,-0.19100403200302804,5.090456669331389
2020-12-29,SH600000,-0.116111530977137,5.073748830779993,-0.6353469546596959,-0.4232968440312715,-0.21205011062842444,-17.632083869544502,-2.0069733365347897,-15.625110533009712,-1.753165,39.02033022054891,10.38786096722734,0.0,0.06074502820428171,0.07245776076239173,13.852218439621778,-6.585036312163914,44.60512891475803,-89.61213903277266,21.9099830066038,19.895070634927283,14.070064133807177,84.0,-68.0,16.0,-86.10784957561944,-0.021998548507690785,5.060365681350017,5.092722136352614,5.149028897285461,5.177929639816284,5.246050834655762,5.052006959915161,-8.631300613439329,-19.167584748248807,10.53628413480948,-0.03235645500259654,-0.021597369321612978,-0.010759085680983561,25.31834634415791,5.063548564910889,0.0,,0.0,5.058923244476318,5.163427683023306,,-0.02205972635113514,-0.417027990855085,1.2228274206219603,0.8057994297668752,0.08049353155376497,5.3682207314968995,0.0,4.900257948160084,0.0,5.134239339828492,0.20645557015462093,9.11454944662646,5.447671413421631,4.97072696685791,5.2091991901397705,0.05481666625009373,9.289486036692105,5.051070594787598,5.124477100372315,0.0,4.977663898468018,0.0,0.13083001179643386,2.9065759258205404,5.108067364215382,-5827667.0,-0.16068082333301234,0.015422154,-9823.893223810432,33.89301136524438,-1953322.4,-0.19195592336888825,5.07259824813334
2020-12-30,SH600000,-0.12360540838802603,5.067240117436262,-0.713402100142318,-0.4010815916111148,-0.3123205085312032,-13.561975907873943,1.6505077001086157,-15.21248360798256,-2.5627298,37.67438906200593,13.639784168199954,0.0,0.0600179063997045,0.03513819767433005,12.938849250438665,-8.53373464078743,43.40274670462859,-86.36021583180005,22.170909169677753,22.644997040472724,13.424555592027081,100.0,-88.0,12.0,-108.49624124905763,-0.023464775085448863,5.048190634181685,5.084463302160262,5.1384910345077515,5.177929639816284,5.2355711460113525,5.04141092300415,-12.736740757245569,-18.27388056139979,5.53713980415422,-0.036272667978576756,-0.020410865838074554,-0.0158618021405022,25.038391448370756,5.049450397491455,0.0,,0.0,5.04800550142924,5.15637313402616,,-0.038422960958336465,-0.3774321845755917,1.208862415332191,0.8314302307565993,0.07768757515742167,5.329906652007084,0.0,4.899268152680415,0.0,5.11458740234375,0.19032139997606698,8.41980917423231,5.390155792236328,4.949767589569092,5.16996169090271,0.0714376202546448,8.610434586872625,5.040762901306152,5.112072086334228,0.0,4.969453477859497,0.0,0.08255862977690001,2.829306025041878,5.008908795370033,-5618319.5,-0.11400910039855588,-0.20968516,-10759.768829114299,33.043231454643404,-3000078.0,-0.13402074189590557,5.05666727923301
2020-12-31,SH600000,-0.126496382320628,5.06748157575849,-0.6178245630406597,-0.24440324360756516,-0.37342131943309453,-8.306637733021239,5.524676699969058,-13.831314432990297,-0.30727205,49.07227203533649,66.62336907490568,1.0,0.14697643059001836,0.3333333333333333,30.217004736777657,-7.34022016356793,53.74650664064633,-33.376630925094325,20.886607278350287,20.608622276972092,18.950811915570785,96.0,-88.0,8.0,-53.3378499935332,-0.040066313743591486,5.052388849016677,5.0837978005638815,5.13590931892395,5.177929639816284,5.2355711460113525,5.036247491836548,-15.416306620463729,-16.322563523944055,0.9062569034803247,-0.03140895154720447,-0.01243771952536181,-0.018971232021842657,24.827464278150597,,0.0,4.949767589569092,1.0,5.046701868375142,5.153755884904128,,-0.04984787446302991,-0.19805886180812926,1.091162421484514,0.8931035596763847,0.08040532505745099,5.281125602885459,0.0,4.918678846195962,0.0,5.099902224540711,0.4326157746460323,7.106935402514281,5.3743672370910645,4.949767589569092,5.162067413330078,0.2960705261384693,8.325642901128589,5.035681343078613,5.106990194320678,0.0,4.964372158050537,0.0,0.7790520432362402,2.832149744069197,4.767468116855783,-4485569.5,-0.06460098715186978,0.43579668,7723.8655571877425,43.66493728026312,-1741465.6,-0.07253404214446034,5.0501644121889395
2021-01-04,SH600000,-0.12160538505105478,5.067766219241846,-0.5278752688826766,-0.12356315955966563,-0.4043121093230109,-4.778107173531514,7.242565807567028,-12.020672981098542,0.40964088,49.607611622267434,71.27066942432211,1.0,0.3450460658914433,0.6666666666666666,50.51127422247591,-6.214853567615331,58.04558647242816,-28.729330575677896,19.440214027292406,18.956447531039114,19.19954000049864,92.0,-88.0,4.0,-28.315556772536386,0.03549101352691686,5.0567233443048645,5.083558190773216,5.133257985115051,5.177929639816284,5.2355711460113525,5.03094482421875,-17.151830976363268,-13.740630468474354,-3.411200507888915,-0.026834846468351436,-0.006290891557207023,-0.020543954911144413,24.643981113202152,,0.0,4.949767589569092,0.0,5.0484291315078735,5.147904671155489,,-0.05718621188968179,-0.09890546942811929,1.0295068207734182,0.9306013513452989,0.08180235358686214,5.233833771994085,0.0,4.940784901330499,0.0,5.087309336662292,0.4769790333703619,5.760390243064152,5.332551002502441,4.949767589569092,5.141159296035767,0.3416957851399244,7.524280274737295,5.030956554412842,5.1064598083496096,0.0,4.955452966690063,0.0,0.8285061810768635,3.0015532836810617,4.554414466304593,-3819008.8,-0.03351477596038655,0.20496783,7491.863557946637,52.55974240019028,-541661.1,-0.04353387161557164,5.047704315224846
2021-01-05,SH600000,-0.11974461218890031,5.0679340442413245,-0.4593957296359246,-0.044066896250330945,-0.4153288333855937,-3.498649879075776,6.817618481618213,-10.31626836069399,-0.92373925,49.052322309986245,68.5003689576686,0.9534669441153019,0.6614963271239224,0.9844889813717673,68.79813581896546,-5.421348189179346,65.35345694595915,-31.499631042331398,18.264853338945887,18.847003323738043,17.754391518502704,88.0,-88.0,0.0,-39.223400099715306,0.03815002441406268,5.059608834505521,5.082959734464765,5.130611300468445,5.177929639816284,5.2355711460113525,5.025651454925537,-19.021071998868138,-11.834400062949431,-7.186671935918706,-0.023350899959244664,-0.002245556038480201,-0.021105343920764463,24.270629587562336,,0.0,4.955838203430176,0.0,5.044485688209534,5.1374206359569845,,-0.061554323228767756,-0.06813472203675708,1.024348152449788,0.9562134304130309,0.08251975654909878,5.208329560288984,0.0,4.950020049086016,0.0,5.0791748046875,0.48569245839552155,5.085659012258808,5.290308952331543,4.949767589569092,5.120038270950317,0.36915175302135217,6.704659238114235,5.025882244110107,5.103482723236084,0.0,4.948281335830688,0.0,0.8195654491553884,3.0880426533526144,4.296504664992008,-2791801.5,0.05255154246209108,-0.16999398,5675.545926342654,51.32002189801544,-1568868.2,-0.029915748297103813,5.045779572769066
2021-01-06,SH600000,-0.10486464219934799,5.07590154941424,-0.28479762155125576,0.10442496946747032,-0.3892225910187261,-1.1949053094502788,7.297090440994969,-8.491995750445248,0.619029,56.61555194474648,97.4355386721328,1.0,0.8785482098034004,0.9844889813717673,79.06885901804117,-2.5307932924887515,70.01648709292759,-2.5644613278672086,17.95279431640948,17.12874388526612,22.657443193298313,84.0,-80.0,4.0,61.794988660138415,0.03725059032440203,5.073361714125051,5.087851795025336,5.125363230705261,5.177929639816284,5.198719501495361,5.052006959915161,-17.867633951051783,-7.6660718897323115,-10.201562061319471,-0.01449008090028503,0.005292210416383548,-0.019782291316668577,23.98417097497182,,0.0,4.961666107177734,0.0,5.047125498453776,5.132577217542208,,-0.060820854561193925,0.014205076814575945,0.9717061020956917,0.9859111789102677,0.08527890455141547,5.188446902093769,0.0,4.961533499899028,0.0,5.074990200996399,0.8261700292720181,4.4712086764264125,5.290308952331543,4.949767589569092,5.120038270950317,0.5850536359142889,6.7101875919995075,5.032191801071167,5.11031699180603,1.0,4.954066181182862,0.0,1.2475863009743913,3.10502494340356,3.951989181410997,-1724028.6,0.12274547897538268,0.6125907,17260.599633293703,52.44925205273911,-388689.12,0.0017286194488406181,5.050051836023292
2021-01-07,SH600000,-0.07423002860125383,5.086977004650638,-0.15356455736252297,0.1885264269249625,-0.34209098428748547,-0.15921261738919232,6.666226506444845,-6.8254391238340375,0.6119961,55.949474203269396,75.48765354120069,0.9648343797262827,0.9805816902302432,0.9727671079471949,80.47452039033402,-0.3375245679673101,67.48039740935806,-24.512346458799314,18.307159481359268,15.20895187005813,24.250699551659864,80.0,-80.0,0.0,110.88018158020677,-0.033652663230895996,5.084156451610732,5.091975921896198,5.138412952423096,5.177929639816284,5.198719501495361,5.07810640335083,-15.931777720494814,-3.535935354022378,-12.395842366472436,-0.007819470285466146,0.009570256824961945,-0.01738972711042809,23.926493449847552,,0.0,4.9732208251953125,0.0,5.0497327248255415,5.122694840798011,,-0.0567842139419064,0.095467783376183,0.9317553333081399,1.0272231166843229,0.09090749870015577,5.176576490941261,0.0,4.968163375315453,0.0,5.072369933128357,0.8414256076924846,4.108791716168661,5.222410202026367,4.949767589569092,5.0860888957977295,0.7106736414626084,5.375053792441446,5.044927597045898,5.12881989479065,1.0,4.961034917831421,0.0,1.087657508186247,3.325815360709563,3.705503773876391,-1603044.4,0.1775285235004887,0.47418153,13943.150132108889,53.55750675308469,-1477547.4,0.04515918517219169,5.054961063423059
2021-01-08,SH600000,-0.05295089553384269,5.098573520267312,-0.032605762554476066,0.24758817738640754,-0.2801939399408836,0.4464133952687978,5.817482015282269,-5.371068620013471,2.2896566,57.00017503655921,79.60140592838088,1.0,0.9818447386314633,0.9882781265754276,84.17486604723813,1.7861366444970521,69.71620292912452,-20.398594071619122,18.636212848812644,14.1347340720472,22.537857450824873,76.0,-76.0,0.0,130.86814115516543,-0.06519358158111555,5.094914934411117,5.096576712112275,5.12403404712677,5.177929639816284,5.16996169090271,5.07810640335083,-14.142543447669595,-0.24387984959132858,-13.898663598078267,-0.0016617777011580515,0.012582359527416032,-0.014244137228574084,23.96597082987345,,0.0,4.991878986358643,0.0,5.059346834818522,5.11422637792734,,-0.05018835299172214,0.06647326618642513,0.9468852904970988,1.013358556683524,0.0907302181447154,5.177599174701801,0.0,4.967649095332988,0.0,5.072624135017395,0.888008687783037,4.138884998781661,5.206445217132568,4.949767589569092,5.07810640335083,0.7960140592838088,5.06005611162035,5.0578454494476315,5.142786073684692,1.0,4.972904443740845,0.0,1.0665199417516507,3.358774633226492,3.4303475451756316,-1415236.6,0.20252629767488503,0.088435285,13556.64263555762,55.29052366523409,-413288.38,0.03547268267720938,5.060234270726115
2021-01-11,SH600000,-0.035658816730275156,5.098012964817062,-0.05266644919905732,0.18202199259346102,-0.23468844179251835,3.8652062764513486,7.389019917171856,-3.5238136407205074,1.4604799,48.351953196875556,49.94610224549699,0.5525034867367892,0.9333859522256599,0.8391126221543573,68.34505390502619,1.250034368142922,60.105837957986914,-50.05389775450301,18.43482496139507,14.674860594741515,20.189239441971047,72.0,-72.0,0.0,87.30617620391669,-0.06491982936859131,5.092706955023236,5.095390516280987,5.121385812759399,5.177929639816284,5.162067413330078,5.080704212188721,-13.481458808528258,1.4497261797077936,-14.931184988236051,-0.0026835612577507106,0.0092484607766587,-0.01193202203440941,24.08732327132257,,0.0,5.009044170379639,0.0,5.065441211064656,5.103125627224262,,-0.04486670498248701,0.0829869810968984,0.9252061061065613,1.0081930872034597,0.09528925542753389,5.177212566499145,0.0,4.967488199110596,0.0,5.072350382804871,0.5391594247596733,4.134658522398399,5.21164083480835,4.949767589569092,5.080704212188721,0.49946102245496987,5.162759381272259,5.068487882614136,5.161817407608032,0.0,4.975158166885376,0.0,0.564691579674485,3.6827401987668145,3.196044204604567,-2752984.2,0.16785100294743366,-0.025786325,-3601.702517736325,51.775523419847666,-1862508.6,0.04510959676866021,5.065238593361901
2021-01-12,SH600000,-0.02351051498861878,5.0999209386803885,0.006304645226684922,0.19279446961536265,-0.18648982438867773,3.6552337437515696,5.743237907577662,-2.0880041638260924,2.4055018,53.2666095110127,68.0164169646824,0.8068091238067842,0.8712760951925476,0.7864375368478579,65.85464171285342,2.2392111471155878,62.245172706965526,-31.983583035317597,17.33848306637642,17.402958535778815,18.511285921997185,68.0,-68.0,0.0,44.832665603244386,-0.050058412551879705,5.098118867784272,5.09779746973943,5.110931754112244,5.177929639816284,5.141159296035767,5.080704212188721,-12.27134103149486,3.0642928920806973,-15.335633923575557,0.00032139804484199175,0.009802736063401122,-0.00948133801855913,24.155295197904735,5.21164083480835,1.0,,0.0,5.075479030609131,5.09525884114779,,-0.03873243041440531,0.029100106767569467,0.9793507218416103,1.0084508286091798,0.09677116743971213,5.179397263058459,0.0,4.966867862216199,0.0,5.073132562637329,0.7576200051176852,4.18931297808971,5.21164083480835,4.949767589569092,5.080704212188721,0.680164169646824,5.1619633827017495,5.076331424713135,5.173855352401733,0.0,4.978807401657105,0.0,0.764309421061536,3.8423013476833967,2.74359002137222,-1774014.2,0.21174561553717194,-0.665594,4227.488243726006,51.2815172052597,-780488.25,0.022164546086319854,5.068485923498148
2021-01-13,SH600000,-0.014097895341761202,5.106615317673749,0.10189467630673275,0.23070760055632838,-0.12881292424959565,3.506588819776929,4.475674386882417,-0.9690855671054883,2.7172196,56.26669313608095,80.11300319744787,0.9620464646848489,0.7997788391372298,0.7737863584094741,66.02517413587576,3.9671964136240896,62.62168124988052,-19.886996802552133,16.991265353902346,16.291909009157816,20.937139353935,64.0,-60.0,4.0,112.43318929958573,-0.05856490135192871,5.1075716744175965,5.102372628343982,5.1068936586380005,5.177929639816284,5.120038270950317,5.093749046325684,-9.34648861992173,5.612450621728955,-14.958939241650686,0.005199046073614433,0.011744307273738852,-0.006545261200124419,24.24662853989505,5.21164083480835,0.0,,0.0,5.08685302734375,5.0922354734860935,,-0.031028917928312763,0.19931516336105104,0.8963181633425583,1.0956333267036094,0.09548357134088252,5.189136204083605,0.0,4.963972869555311,0.0,5.076554536819458,0.8686549333412472,4.435357345128842,5.21164083480835,4.949767589569092,5.080704212188721,0.8011300319744787,5.158483836624467,5.089804029464721,5.190474176406861,0.0,4.9891337871551515,0.0,0.8464686314511066,3.9557591625562742,2.207741757316915,-1229092.2,0.21414200758319094,0.46583933,8555.50052587229,57.84860278178601,309349.38,0.09365431019770247,5.07759993793567
2021-01-14,SH600000,-0.007012263466330104,5.116890662248671,0.19987598742534146,0.2629511293399497,-0.06307514191460822,3.093238747598486,3.2498594517631796,-0.15662070416469343,3.1330395,57.7104473364347,82.69061919537134,1.0,0.8277252526959588,0.9229518628305443,76.9400131191672,5.810722663702015,60.34930741839389,-17.30938080462866,17.19630100726462,15.002583187467208,22.439177525244233,60.0,-60.0,0.0,131.33337250318522,-0.08545153141021711,5.117976836924565,5.107767635926864,5.11351466178894,5.193530321121216,5.120038270950317,5.1069910526275635,-5.387822267366573,8.456840935051096,-13.844663202417669,0.01020920099770084,0.013403569758260207,-0.003194368760559367,24.348845482171775,,0.0,5.023019313812256,1.0,5.09995432694753,5.090024342903724,,-0.021944016243185302,0.22358912130240316,0.8740996102285609,1.097688731530964,0.09642191235742903,5.202456347037878,0.0,4.962189658592615,0.0,5.082323002815246,0.8865797148105456,4.727497412348111,5.222395420074463,4.949767589569092,5.086081504821777,0.8269061919537134,5.3642365972086905,5.1092017650604244,5.215115213394165,0.0,5.003288221359253,0.0,0.811591609275663,4.145989956464502,1.8676586945004015,-1123553.1,0.2602292496482373,0.31173646,9691.82355342625,59.61265788523931,1364750.2,0.10039650129952601,5.086371849190451
2021-01-15,SH600000,0.020351760527667295,5.125672943781507,0.31494362537633297,0.30241501383275293,0.01252861154358001,13.901700557091209,11.246657009004721,2.6550435480864873,4.0932903,60.087283432348165,60.75566971023719,1.0,0.8946956809338782,0.9873488215616163,74.51976403435212,8.06057554826806,49.69514853729452,-39.24433028976281,18.732112899981274,13.007307840206513,29.429275927077104,56.00000000000001,43.99999999999999,100.0,201.3483928721449,-0.10502550601959193,5.130812386535141,5.1147039524799345,5.167314410209656,5.193530321121216,5.156859636306763,5.177769184112549,-3.058457646596555,9.220275185847035,-12.27873283244359,0.0161084340552069,0.015442242252613014,0.0006661918025938859,24.530792669054794,,0.0,5.02700662612915,0.0,5.11699903011322,5.090234921528743,,-0.011277667966402321,0.3788120712929769,0.7500452260516771,1.128857297344654,0.10565436635484042,5.216171773527702,0.0,4.956334988023201,0.0,5.086253380775451,0.9431802386805032,5.108608754856914,5.363951683044434,4.949767589569092,5.156859636306763,0.6075566971023719,8.143206058920233,5.130358695983887,5.242040061950684,0.0,5.018677377700806,0.0,0.8180888956728428,4.3537440067247,1.53031846794852,-3852104.0,0.07164135298346108,0.6714768,18520.8978672225,67.8604909170458,4093301.2,0.15991580712475947,5.115719753998958
2021-01-18,SH600000,0.044398170358994626,5.150544043959698,0.5309399474647545,0.4147290687369396,0.11621087872781491,15.703017722756876,10.438379339736311,5.264638383020565,6.1003356,66.55334306936302,80.96204612672935,1.0,0.9701002281307202,1.0,74.80277834411262,12.211346562382287,53.14257185456471,-19.037953873270652,19.711395467524888,13.653630288948367,26.766880095663904,52.0,44.0,96.0,170.95228097952156,-0.019163084030151545,5.154548866510993,5.127325845361285,5.175172567367554,5.206631660461426,5.156859636306763,5.193485498428345,0.01776954353166077,10.181075537930827,-10.163305994399167,0.027223021149707982,0.021245463477691278,0.005977557672016705,24.70982051817456,,0.0,5.040484428405762,0.0,5.142321666081746,5.095469419772808,,0.003213329011099692,0.3024557778401926,0.8066314744755199,1.1090872523157125,0.1081968017286337,5.250565732815626,1.0,4.938718496462939,0.0,5.094642114639282,1.1107393926797273,6.121082292642391,5.363951683044434,4.949767589569092,5.156859636306763,0.8096204612672935,8.129797621803458,5.149588918685913,5.264940595626831,1.0,5.034237289428711,0.0,1.0873802421107541,4.480033452009815,1.2264327696235828,-2602004.2,0.1137735242488677,-0.30051145,37854.709332619284,59.61938079917173,5931689.0,0.13634827280683176,5.133591889452932
2021-01-19,SH600000,0.08918449457953948,5.183927009639816,0.7582473791731403,0.5136292003562604,0.24461817881688,15.340921749540312,8.061026693215798,7.279895056324515,4.962246,69.25998773142216,91.1597534903587,1.0,0.9957829405205388,1.0,77.62582310910841,16.5789725818244,55.92279207629917,-8.840246509641299,21.047233239596892,12.48577599618832,28.06109652987077,48.0,44.0,92.0,181.87172114899633,-0.024833846092223943,5.181131623690454,5.142141470755078,5.175172567367554,5.206631660461426,5.156859636306763,5.193485498428345,4.271752859543389,11.975126986098648,-7.703374126555259,0.038990152935375555,0.02641007621068708,0.012580076724688475,24.926754824335806,,0.0,5.053422927856445,0.0,5.163309812545776,5.104750138062697,100.0,0.021250658673041285,0.3559212727046316,0.7785198130644874,1.134441085769119,0.10996137868162484,5.2914531730734025,1.0,4.919340655890831,0.0,5.1053969144821165,1.0964321635181167,7.288610923217876,5.363951683044434,4.949767589569092,5.156859636306763,0.911597534903587,8.112671755264616,5.175473737716675,5.2950204372406,1.0,5.055927085876465,0.0,1.1351620643255473,4.619738471895314,0.9384035214804165,-1812295.2,0.12575779794213737,0.4409553,41976.97630295939,65.74491652058722,7511113.0,0.16674349829554558,5.15372352095714
2021-01-20,SH600000,0.12083641781526477,5.1855326324644615,0.7810537948734965,0.42914849284529316,0.3519053020282033,13.142318276055963,4.68993857578516,8.452379700270804,2.9943838,57.9446995329772,66.17909233769058,0.4588067003740322,0.9398674111526703,0.8196022334580109,79.43363065159288,16.640157359743373,55.79025124607004,-33.820907662309416,22.099492913555313,12.239040530488268,25.87626599861572,44.0,44.0,88.0,125.58161939947384,-0.039616751670837225,5.189064393254152,5.148849111873553,5.175172567367554,5.206674575805664,5.156859636306763,5.193485498428345,6.566667973141496,11.770214800403831,-5.203546827262336,0.04021528138059871,0.022108163724728187,0.018107117655870524,25.130988515295506,,0.0,5.0658440589904785,0.0,5.175987442334493,5.109382977852454,100.0,0.03721870358774983,0.37397447283436747,0.7744061749182674,1.1483806477526348,0.11050026545640668,5.306387093317581,0.0,4.923804471242355,0.0,5.115095782279968,0.8073815609727327,7.479481095947267,5.363951683044434,4.949767589569092,5.156859636306763,0.6830948864100795,8.097289104735516,5.190309667587281,5.310380220413208,0.0,5.070239067077637,0.0,0.6765002854377126,4.626721115220107,0.7486727264935459,-2851701.5,0.09571084613457914,-0.1452159,18804.182813250907,64.75190006736659,6240722.0,0.17134844564965793,5.17088231894693
2021-01-21,SH600000,0.1389049389783077,5.186927994417399,0.7820321728310193,0.34410149664225276,0.4379306761887666,9.831408766324948,1.1032232528433141,8.728185513481634,2.9973834,57.40217379398178,63.38509372446876,0.4328585062432547,0.8167191007768132,0.6305550688724291,73.57464651750601,16.511849928151573,50.437787720332324,-36.61490627553124,22.79688973512372,12.693584350363349,24.56544780526172,40.0,44.0,84.0,93.83243806918937,0.022897768020629705,5.194994577072548,5.154683295295789,5.175172567367554,5.206674575805664,5.156859636306763,5.193485498428345,9.450592796395844,12.032680040984243,-2.582087244588398,0.040311281776759245,0.017763331296710975,0.02254795048004827,25.260764421877944,,0.0,5.077768325805664,0.0,5.18866507212321,5.114632514806894,100.0,0.05083816040893406,0.26986261655931365,0.855307134370932,1.1251697509302456,0.10679095622643983,5.316685814563491,0.0,4.935523753460191,0.0,5.126104784011841,0.766306157984543,7.435705612029868,5.363951683044434,4.949767589569092,5.156859636306763,0.6708200601652992,8.07989908374813,5.20029091835022,5.3135457038879395,0.0,5.0870361328125,0.0,0.6206115467606969,4.355709606094481,0.8659484104420805,-3289989.8,0.07973061881519346,-0.2622988,15375.103265152564,58.856891251077954,5218036.0,0.12148448345916611,5.183112350473387
2021-01-22,SH600000,0.1212958167580993,5.186505725355169,0.6289121815806729,0.15278520431352494,0.4761269772671479,8.0340733979072,-0.5552896924595476,8.589363090366747,-0.30380875,48.36205780313545,38.07359656603996,0.00048328819445931135,0.5825133779781185,0.2973828316039155,55.87926087606643,13.24547792449407,45.01094262212698,-61.92640343396004,22.024417780085336,17.847835832775154,22.707262191248436,36.0,44.0,80.0,25.37194792199269,0.011126279830932617,5.185512247095304,5.153103749882801,5.175172567367554,5.206674575805664,5.156859636306763,5.193485498428345,10.032652452355252,10.002060667956593,0.03059178439865838,0.032408497212503384,0.007888437385964092,0.024520059826539292,25.341034432126328,,0.0,5.0892157554626465,0.0,5.187361478805542,5.1174603425539456,95.88840819371826,0.058590282449374316,0.14704775730283826,0.9021487823665343,1.0491965396693725,0.10712312731216986,5.315038463378541,0.0,4.949763992523558,0.0,5.13240122795105,0.5026232445622777,7.117028747980549,5.363951683044434,4.949767589569092,5.156859636306763,0.443261451956984,8.069986641334582,5.201364231109619,5.316716861724854,0.0,5.086011600494385,0.0,0.20523082773901177,4.435475982447241,1.2838684281513069,-4132939.8,0.051574803715313255,-0.6592514,-2711.1402816549435,52.57368106508852,4037906.0,0.05975453928112984,5.189342509716183
2021-01-25,SH600000,0.09781386151033367,5.185860168639217,0.44504431151212615,-0.024866132604017432,0.4699104441161436,5.324387851600139,-2.611980191013288,7.936368042613426,-0.91240567,45.36133555222616,21.581511272232923,0.0,0.35746172176297203,0.14444726481257142,41.01340052091388,9.586506642358794,43.03346206677744,-78.41848872776708,20.67242180348791,20.39310603747857,21.696396588356265,32.0,44.0,76.0,-31.593730432089124,0.018009185791015625,5.171833081620456,5.148918114447689,5.1870129108428955,5.206674575805664,5.156859636306763,5.217166185379028,10.629857882546881,8.054688441032473,2.5751694415144075,0.022914967172766865,-0.0012840741230179427,0.024199041295784807,25.39513080134681,5.363951683044434,1.0,,0.0,5.183450659116109,5.116452547220083,72.88718274640688,0.060561460665971845,0.08296267343676178,0.9469011066046068,1.0298637800413686,0.10270868903163648,5.312622581306754,0.0,4.95953222673768,0.0,5.136077404022217,0.3881880175922382,6.874708591668785,5.363951683044434,4.949767589569092,5.156859636306763,0.3545043961193037,8.064210503349925,5.198948001861572,5.306436252593994,0.0,5.091459655761719,0.0,0.02390034926024361,4.135001864902269,1.7109458112650981,-4222584.5,0.03982270350615988,-0.42970213,-7502.551603025666,52.65925601938718,3051799.2,0.04120395705103874,5.1923482249608295
