window,sample,label,factor_a,factor_b,spearman_corr
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__liquidity_bucket_zscore,0.062140158651228405
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__volatility_bucket_zscore,-0.005148926671931231
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__amount_proxy_residual,-0.005485375085451684
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__liquidity_volatility_residual,0.032795913686702385
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_20_exclude_5__raw,-0.22957234430228163
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_20_exclude_5__cs_rank,-0.24763552632841151
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_20_exclude_5__cs_zscore,-0.2474962938010683
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_20_exclude_5__liquidity_bucket_zscore,-0.2227192223371531
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_20_exclude_5__volatility_bucket_zscore,-0.023500696321242763
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_20_exclude_5__amount_proxy_residual,-0.20842701174591205
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_20_exclude_5__liquidity_volatility_residual,0.05410346796772222
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__raw,0.8218714854082189
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__cs_rank,0.9032363990012713
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__cs_zscore,0.9022815966205691
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__liquidity_bucket_zscore,0.847645996432672
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__volatility_bucket_zscore,0.12784123846040732
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__amount_proxy_residual,0.80350969545035
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__liquidity_volatility_residual,-0.043746726194376036
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,downside_std_20__raw,0.6730902071103273
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,downside_std_20__cs_rank,0.7635468978602875
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,downside_std_20__cs_zscore,0.7622696441420015
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,downside_std_20__liquidity_bucket_zscore,0.7164554059967809
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,downside_std_20__volatility_bucket_zscore,0.07665731390827135
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,downside_std_20__amount_proxy_residual,0.6612856004802699
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,downside_std_20__liquidity_volatility_residual,-0.00811654039286114
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,max_drawdown_20__raw,0.4707823037177995
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,max_drawdown_20__cs_rank,0.5341422366821623
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,max_drawdown_20__cs_zscore,0.5322488326152707
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,max_drawdown_20__liquidity_bucket_zscore,0.5022534828890508
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,max_drawdown_20__volatility_bucket_zscore,0.041011142299747554
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,max_drawdown_20__amount_proxy_residual,0.43162517021347285
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,max_drawdown_20__liquidity_volatility_residual,-0.021947732243538385
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__raw,0.8916877528946734
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__cs_zscore,0.9989195725593835
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__liquidity_bucket_zscore,0.9496470482191125
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__volatility_bucket_zscore,0.2983455333925018
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__liquidity_volatility_residual,-0.09390340611161513
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,corr_ret_amount_20__raw,0.00882259519669938
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,corr_ret_amount_20__cs_rank,0.010349319703216488
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,corr_ret_amount_20__cs_zscore,0.009543239710490052
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,corr_ret_amount_20__liquidity_bucket_zscore,-0.009358785265091716
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,corr_ret_amount_20__volatility_bucket_zscore,0.005906651432326531
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,corr_ret_amount_20__amount_proxy_residual,0.022698130016839135
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,corr_ret_amount_20__liquidity_volatility_residual,-0.022627276815613807
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__raw,0.1962292351331183
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__cs_rank,0.2182356784513291
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__cs_zscore,0.2181302658230023
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__liquidity_bucket_zscore,0.1794529473876622
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__volatility_bucket_zscore,0.018710036754263023
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__amount_proxy_residual,0.20201427313214948
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__liquidity_volatility_residual,-0.04719894822968152
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__raw,0.027080087633499665
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__cs_rank,0.03247921009577155
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__cs_zscore,0.03267654040097999
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__liquidity_bucket_zscore,0.06181420393016976
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__volatility_bucket_zscore,-0.005104806859059706
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__amount_proxy_residual,-0.0063852351917703205
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__liquidity_volatility_residual,0.03233122529395839
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_20_exclude_5__raw,-0.2272865983299603
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_20_exclude_5__cs_rank,-0.24749637319431753
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_20_exclude_5__cs_zscore,-0.2473537764392047
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_20_exclude_5__liquidity_bucket_zscore,-0.2225616084223851
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_20_exclude_5__volatility_bucket_zscore,-0.02317989229077862
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_20_exclude_5__amount_proxy_residual,-0.20845320334301207
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_20_exclude_5__liquidity_volatility_residual,0.05418933583254862
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__raw,0.8154560392032845
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__cs_rank,0.9026507217778662
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__cs_zscore,0.9031336289561195
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__liquidity_bucket_zscore,0.8478972071513021
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__volatility_bucket_zscore,0.1269152508175436
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__amount_proxy_residual,0.8031052137367675
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__liquidity_volatility_residual,-0.04345829052005623
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,downside_std_20__raw,0.6668431158650995
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,downside_std_20__cs_rank,0.7628821970522218
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,downside_std_20__cs_zscore,0.7625030018287533
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,downside_std_20__liquidity_bucket_zscore,0.7165699296936765
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,downside_std_20__volatility_bucket_zscore,0.07600783391272095
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,downside_std_20__amount_proxy_residual,0.6606526623679186
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,downside_std_20__liquidity_volatility_residual,-0.008345918257799666
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,max_drawdown_20__raw,0.4675772783024452
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,max_drawdown_20__cs_rank,0.5333379372199888
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,max_drawdown_20__cs_zscore,0.5315538690698505
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,max_drawdown_20__liquidity_bucket_zscore,0.5015466559384781
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,max_drawdown_20__volatility_bucket_zscore,0.040319502240127626
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,max_drawdown_20__amount_proxy_residual,0.43135710280758655
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,max_drawdown_20__liquidity_volatility_residual,-0.02188700744733776
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__raw,0.884726994597283
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__liquidity_bucket_zscore,0.9499901782051492
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__volatility_bucket_zscore,0.2970254994219998
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__liquidity_volatility_residual,-0.09410517405055598
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,corr_ret_amount_20__raw,0.010222675421821746
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,corr_ret_amount_20__cs_rank,0.011091736146634676
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,corr_ret_amount_20__cs_zscore,0.010157336188479707
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,corr_ret_amount_20__liquidity_bucket_zscore,-0.008910890873264105
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,corr_ret_amount_20__volatility_bucket_zscore,0.005893849860530624
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,corr_ret_amount_20__amount_proxy_residual,0.023568629761911774
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,corr_ret_amount_20__liquidity_volatility_residual,-0.022167283302309822
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__raw,0.1627276531688974
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__cs_rank,0.1805875794753656
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__cs_zscore,0.18034927167018855
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__liquidity_bucket_zscore,0.18387365127313265
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__volatility_bucket_zscore,-0.005673048506549737
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__amount_proxy_residual,0.17741573756101262
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__liquidity_volatility_residual,-0.028578063498242254
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__raw,0.05897063204351076
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__cs_rank,0.06771399938213339
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__cs_zscore,0.06797803189762525
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__liquidity_bucket_zscore,0.07080130259429043
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__volatility_bucket_zscore,0.02932079335286321
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__amount_proxy_residual,0.05393729314486947
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__liquidity_volatility_residual,0.019930732813754817
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_20_exclude_5__raw,-0.21085034285570903
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_20_exclude_5__cs_rank,-0.22873500715660283
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_20_exclude_5__cs_zscore,-0.22865043554038544
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_20_exclude_5__liquidity_bucket_zscore,-0.23042860350670058
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_20_exclude_5__volatility_bucket_zscore,-0.019509732079518696
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_20_exclude_5__amount_proxy_residual,-0.21867279151682775
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_20_exclude_5__liquidity_volatility_residual,0.03554226233150597
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__raw,0.766167577059923
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__cs_rank,0.8487408341399386
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__cs_zscore,0.8488198940868805
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__liquidity_bucket_zscore,0.893173793348727
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__volatility_bucket_zscore,0.10962232645449085
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__amount_proxy_residual,0.8370221790512054
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__liquidity_volatility_residual,-0.014716852768289582
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,downside_std_20__raw,0.6388563219316211
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,downside_std_20__cs_rank,0.7314299463650921
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,downside_std_20__cs_zscore,0.7309737107578677
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,downside_std_20__liquidity_bucket_zscore,0.75054136589746
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,downside_std_20__volatility_bucket_zscore,0.08352454560255732
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,downside_std_20__amount_proxy_residual,0.7123090248419711
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,downside_std_20__liquidity_volatility_residual,0.007746989057191572
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,max_drawdown_20__raw,0.45557625774516436
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,max_drawdown_20__cs_rank,0.5205768250219346
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,max_drawdown_20__cs_zscore,0.5189843850883932
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,max_drawdown_20__liquidity_bucket_zscore,0.5246699131207492
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,max_drawdown_20__volatility_bucket_zscore,0.05351804758085619
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,max_drawdown_20__amount_proxy_residual,0.48440066614741856
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,max_drawdown_20__liquidity_volatility_residual,-0.014109854871400125
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,amplitude_20__raw,0.8411555171840674
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,amplitude_20__volatility_bucket_zscore,0.29135625693692385
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,amplitude_20__liquidity_volatility_residual,-0.0420728811253354
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,corr_ret_amount_20__raw,-0.010714232996502043
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,corr_ret_amount_20__cs_rank,-0.010889241392427858
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,corr_ret_amount_20__cs_zscore,-0.011758611245185983
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,corr_ret_amount_20__liquidity_bucket_zscore,-0.013033883193993633
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,corr_ret_amount_20__volatility_bucket_zscore,-0.01886724085002414
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,corr_ret_amount_20__amount_proxy_residual,-0.0038839919322462657
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,corr_ret_amount_20__liquidity_volatility_residual,-0.025138739335149964
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__raw,0.07289920222952519
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__cs_rank,0.07931706434373093
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__cs_zscore,0.07913476274492338
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__liquidity_bucket_zscore,0.06899756704822323
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__volatility_bucket_zscore,0.06644460801484083
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__amount_proxy_residual,0.07522418469926341
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__liquidity_volatility_residual,0.06970752520567171
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__raw,0.01290889582464691
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__cs_rank,0.015156078716056117
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__cs_zscore,0.015173036475898934
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__liquidity_bucket_zscore,0.022397079657706757
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__volatility_bucket_zscore,0.009994276003321027
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__amount_proxy_residual,0.0033082100552099003
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__liquidity_volatility_residual,0.0017595495045775675
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_20_exclude_5__raw,-0.08402178804046218
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_20_exclude_5__cs_rank,-0.08960853876152831
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_20_exclude_5__cs_zscore,-0.08924937651891661
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_20_exclude_5__liquidity_bucket_zscore,-0.0825046698760223
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_20_exclude_5__volatility_bucket_zscore,-0.07520122626304025
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_20_exclude_5__amount_proxy_residual,-0.07972528161319907
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_20_exclude_5__liquidity_volatility_residual,-0.07196965336578248
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__raw,0.27249181158565683
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__cs_rank,0.28580135661720374
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__cs_zscore,0.284141917184349
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__liquidity_bucket_zscore,0.275561768201076
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__volatility_bucket_zscore,0.49524333772847084
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__amount_proxy_residual,0.2657734399640063
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__liquidity_volatility_residual,0.4351725176289992
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,downside_std_20__raw,0.24068218156365312
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,downside_std_20__cs_rank,0.26195337757309595
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,downside_std_20__cs_zscore,0.2607439544454629
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,downside_std_20__liquidity_bucket_zscore,0.2510231972025988
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,downside_std_20__volatility_bucket_zscore,0.3322067426530393
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,downside_std_20__amount_proxy_residual,0.23782889605618926
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,downside_std_20__liquidity_volatility_residual,0.3046614061374697
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,max_drawdown_20__raw,0.1842549881786771
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,max_drawdown_20__cs_rank,0.20383343231035722
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,max_drawdown_20__cs_zscore,0.20306469238136618
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,max_drawdown_20__liquidity_bucket_zscore,0.19465434291245107
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,max_drawdown_20__volatility_bucket_zscore,0.19587400605830363
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,max_drawdown_20__amount_proxy_residual,0.17339996524714515
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,max_drawdown_20__liquidity_volatility_residual,0.17232730155816525
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,corr_ret_amount_20__raw,0.0014387272379157653
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,corr_ret_amount_20__cs_rank,0.002279801308440551
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,corr_ret_amount_20__cs_zscore,0.0018637158602144883
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,corr_ret_amount_20__liquidity_bucket_zscore,-0.004623721766814372
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,corr_ret_amount_20__volatility_bucket_zscore,-0.0015916417661329368
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,corr_ret_amount_20__amount_proxy_residual,0.004913617820484309
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,corr_ret_amount_20__liquidity_volatility_residual,0.0022229791632812483
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__raw,0.22761467150096165
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__cs_rank,0.24697899184719324
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__cs_zscore,0.24675158086994717
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__liquidity_bucket_zscore,0.25455986487275517
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__volatility_bucket_zscore,0.07047156061375717
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__amount_proxy_residual,0.2580872812308077
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__liquidity_volatility_residual,0.002776183193455845
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__raw,-0.026515395248796925
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__cs_rank,-0.02419406659398086
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__cs_zscore,-0.02413569258015329
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__liquidity_bucket_zscore,-0.02723171424070901
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__volatility_bucket_zscore,-0.06424367405169498
