batch_id,factor,ic_days,mean_rank_ic,std_rank_ic,min_cross_section,median_cross_section,rank_ic_ir
alpha360_002,alpha360_CLOSE32,1273,0.07749201946156169,0.1713329804742862,0,1991.0,0.45228898281607705
alpha360_002,alpha360_CLOSE33,1273,0.07763920432620956,0.17172576971529746,0,1991.0,0.45211155236006145
alpha360_002,alpha360_CLOSE34,1273,0.07798761246463698,0.1721266766910624,0,1991.0,0.4530826596077913
alpha360_002,alpha360_CLOSE35,1273,0.0783742090516603,0.17221886172786016,0,1991.0,0.45508493242457404
alpha360_002,alpha360_CLOSE36,1273,0.07879226873307539,0.17202433684386054,0,1991.0,0.45802977752265317
alpha360_002,alpha360_CLOSE37,1273,0.07907481699970442,0.17211192600440342,0,1991.0,0.45943833664194383
alpha360_002,alpha360_CLOSE38,1273,0.07891045276544313,0.17195656726643183,0,1991.0,0.4588975810570713
alpha360_002,alpha360_CLOSE39,1273,0.07835604421851593,0.17163886846057302,0,1991.0,0.4565169004042637
alpha360_002,alpha360_CLOSE4,1273,0.02418197954672558,0.15112674596336984,0,1993.0,0.16001125011046569
alpha360_002,alpha360_CLOSE40,1273,0.07759551925442407,0.17163837742258978,0,1991.0,0.4520872337506234
alpha360_002,alpha360_CLOSE41,1273,0.07684625659512695,0.17162496161723115,0,1991.0,0.4477568756374398
alpha360_002,alpha360_CLOSE42,1273,0.07632196483259612,0.17128764437093735,0,1991.0,0.44557775963872026
alpha360_002,alpha360_CLOSE43,1273,0.075859611930519,0.17095627127401994,0,1991.0,0.44373693556363447
alpha360_002,alpha360_CLOSE44,1273,0.07526011015049004,0.17064982275057705,0,1991.0,0.4410207343753924
alpha360_002,alpha360_CLOSE45,1273,0.07447888142320279,0.1699559728097696,0,1991.0,0.4382245601133796
alpha360_002,alpha360_CLOSE46,1273,0.07385725660296678,0.16966204547919356,0,1991.0,0.4353198524417427
alpha360_002,alpha360_CLOSE47,1273,0.07311040925008433,0.1695167028146057,0,1991.0,0.4312873483036214
alpha360_002,alpha360_CLOSE48,1273,0.07242750244483544,0.16941848096900314,0,1991.0,0.42750650360326864
alpha360_002,alpha360_CLOSE49,1273,0.07189940218846651,0.1689731519364767,0,1991.0,0.42550784763425714
alpha360_002,alpha360_CLOSE5,1273,0.027159696644037112,0.15049172519341142,0,1992.0,0.18047302341129765
alpha360_002,alpha360_CLOSE50,1273,0.07168885560933101,0.16835426061236164,0,1991.0,0.42582145143564704
alpha360_002,alpha360_CLOSE51,1273,0.07145804455931086,0.16776524233761952,0,1991.0,0.4259406988218988
alpha360_002,alpha360_CLOSE52,1273,0.070988432962925,0.16731332223254167,0,1991.0,0.42428440255499317
alpha360_002,alpha360_CLOSE53,1273,0.07039632749174952,0.16734736821608578,0,1991.0,0.4206599018686144
alpha360_002,alpha360_CLOSE54,1273,0.06971812131997981,0.16740539554661474,0,1991.0,0.4164628092919891
alpha360_003,alpha360_CLOSE55,1273,0.06898279805721624,0.167746832363655,0,1991.0,0.4112315987444092
alpha360_003,alpha360_CLOSE56,1273,0.06816822281379908,0.16855044544476208,0,1991.0,0.40443810536317687
alpha360_003,alpha360_CLOSE57,1273,0.06744436269647998,0.16955687697930744,0,1991.0,0.39776837069670035
alpha360_003,alpha360_CLOSE58,1273,0.06692355326782319,0.17027511031581413,0,1991.0,0.39303191842717444
alpha360_003,alpha360_CLOSE59,1273,0.06677364299137417,0.17084691261294802,0,1991.0,0.3908390381197534
alpha360_003,alpha360_CLOSE6,1273,0.030785868957952458,0.14986565507812175,0,1992.0,0.20542311006417344
alpha360_003,alpha360_CLOSE7,1273,0.03470006054907416,0.14977301232694723,0,1992.0,0.23168433357890678
alpha360_003,alpha360_CLOSE8,1273,0.037770641149645505,0.15031685860175922,0,1992.0,0.2512734865602324
alpha360_003,alpha360_CLOSE9,1273,0.04083712227754812,0.1511814723248911,0,1992.0,0.2701198873747477
alpha360_003,alpha360_HIGH0,1273,-0.03644593274871599,0.15675849338448425,0,1994.0,-0.23249734009196188
alpha360_003,alpha360_HIGH1,1273,-0.010354764180247061,0.15223954906355133,0,1993.0,-0.06801625624839797
alpha360_003,alpha360_HIGH10,1273,0.03629878991200604,0.1506610704342018,0,1992.0,0.24093012088254614
alpha360_003,alpha360_HIGH11,1273,0.039475845563921724,0.15105767175274262,0,1992.0,0.26132963063628706
alpha360_003,alpha360_HIGH12,1273,0.042097826936305684,0.1523000903752428,0,1992.0,0.2764136700942425
alpha360_003,alpha360_HIGH13,1273,0.044417519372883366,0.153082778652975,0,1992.0,0.29015360031825604
alpha360_003,alpha360_HIGH14,1273,0.04671104176795105,0.15395497450792134,0,1992.0,0.3034071611992483
alpha360_003,alpha360_HIGH15,1273,0.04862455710732917,0.15491438444955719,0,1992.0,0.3138801944061055
alpha360_003,alpha360_HIGH16,1273,0.05051650205223341,0.15586271634130694,0,1991.5,0.3241089545854749
alpha360_003,alpha360_HIGH17,1273,0.052382451624876016,0.1567206906413428,0,1991.0,0.3342408166433741
alpha360_003,alpha360_HIGH18,1273,0.05459930119121174,0.1579477989892756,0,1991.0,0.3456794050983828
alpha360_003,alpha360_HIGH19,1273,0.0564950936267902,0.1596003553149818,0,1991.0,0.35397849531909514
alpha360_003,alpha360_HIGH2,1273,0.0003584052335751794,0.15061731063185,0,1993.0,0.0023795753095819114
alpha360_003,alpha360_HIGH20,1273,0.058360424159472596,0.16096782842350169,0,1991.0,0.3625595544839433
alpha360_003,alpha360_HIGH21,1273,0.06033741010131808,0.16144722671917527,0,1991.0,0.37372837754760724
alpha360_003,alpha360_HIGH22,1273,0.06218443327411476,0.16179984837462677,0,1991.0,0.38432936679974317
alpha360_004,alpha360_HIGH23,1273,0.06388306174687573,0.16222398477854938,0,1991.0,0.39379541708386695
alpha360_004,alpha360_HIGH24,1273,0.06558310193079292,0.16297832662432996,0,1991.0,0.40240382441748823
alpha360_004,alpha360_HIGH25,1273,0.0673132793493347,0.1638547490861695,0,1991.0,0.41081067057711795
alpha360_004,alpha360_HIGH26,1273,0.06854085152129726,0.16471906189925675,0,1991.0,0.4161075878590013
alpha360_004,alpha360_HIGH27,1273,0.06977368652302929,0.16568887633970703,0,1991.0,0.4211126785601126
alpha360_004,alpha360_HIGH28,1273,0.0707986535022754,0.1667161686062518,0,1991.0,0.42466579033187113
alpha360_004,alpha360_HIGH29,1273,0.07157740606993648,0.16745852260294602,0,1991.0,0.4274336412226131
alpha360_004,alpha360_HIGH3,1273,0.008132057832336727,0.15089369753115245,0,1993.0,0.053892627494649605
alpha360_004,alpha360_HIGH30,1273,0.07208119448301295,0.1681567831443306,0,1991.0,0.42865469435832965
alpha360_004,alpha360_HIGH31,1273,0.07263914021380659,0.1689276226372827,0,1991.0,0.43000155380020705
alpha360_004,alpha360_HIGH32,1273,0.0730105046437399,0.16958851684960075,0,1991.0,0.4305156150901958
alpha360_004,alpha360_HIGH33,1273,0.07337097237428407,0.1701447859570971,0,1991.0,0.4312266870921625
alpha360_004,alpha360_HIGH34,1273,0.07382222486329698,0.17055518730259547,0,1991.0,0.432834826256695
alpha360_004,alpha360_HIGH35,1273,0.07429999291458375,0.17057904523698614,0,1991.0,0.4355751482332339
alpha360_004,alpha360_HIGH36,1273,0.07467431435363373,0.17043117871521546,0,1991.0,0.438149374525021
alpha360_004,alpha360_HIGH37,1273,0.0748941705888929,0.17045975978044944,0,1991.0,0.4393656936121222
alpha360_004,alpha360_HIGH38,1273,0.0746669858358375,0.17020896826327733,0,1991.0,0.4386783293365802
alpha360_004,alpha360_HIGH39,1273,0.07421297521907466,0.17007937579422,0,1991.0,0.4363431772519283
alpha360_004,alpha360_HIGH4,1273,0.013432835805179805,0.14993794526577484,0,1993.0,0.08958930163654853
alpha360_004,alpha360_HIGH40,1273,0.07363440483436134,0.17002383622813858,0,1991.0,0.43308283395957753
alpha360_004,alpha360_HIGH41,1273,0.07304890621264276,0.16982317005466277,0,1991.0,0.4301468768315286
alpha360_004,alpha360_HIGH42,1273,0.07268496143944997,0.16960100245599335,0,1991.0,0.4285644565002477
alpha360_004,alpha360_HIGH43,1273,0.07228128789340656,0.16942322180831168,0,1991.0,0.42663152737814675
alpha360_004,alpha360_HIGH44,1273,0.0717372768145194,0.16903357047936318,0,1991.0,0.42439662494899255
alpha360_004,alpha360_HIGH45,1273,0.07100040589826244,0.16857529525437007,0,1991.0,0.42117918756201533
alpha360_005,alpha360_HIGH46,1273,0.07039617867500422,0.1683657962598167,0,1991.0,0.4181144878522185
alpha360_005,alpha360_HIGH47,1273,0.06974678536462829,0.16809829960611442,0,1991.0,0.41491666202488653
alpha360_005,alpha360_HIGH48,1273,0.06915194459455269,0.16782492350141648,0,1991.0,0.4120481222443044
alpha360_005,alpha360_HIGH49,1273,0.06881393871090344,0.16726974519543866,0,1991.0,0.4113950112765518
alpha360_005,alpha360_HIGH5,1273,0.01763050553428128,0.1492140441401814,0,1992.0,0.1181558052117268
alpha360_005,alpha360_HIGH50,1273,0.06851470838503362,0.16672256405971736,0,1991.0,0.4109504239659651
alpha360_005,alpha360_HIGH51,1273,0.06830051613007199,0.16609221650157766,0,1991.0,0.41122045071524
alpha360_005,alpha360_HIGH52,1273,0.06783905250239904,0.1658307135553423,0,1991.0,0.40908617618508447
alpha360_005,alpha360_HIGH53,1273,0.0672945678618832,0.1658404176596325,0,1991.0,0.4057790544160182
alpha360_005,alpha360_HIGH54,1273,0.06667897578866888,0.16608784051288414,0,1991.0,0.40146813627513156
alpha360_005,alpha360_HIGH55,1273,0.06599069616848638,0.1667941148008164,0,1991.0,0.39564163428243077
alpha360_005,alpha360_HIGH56,1273,0.06530704513171202,0.1678541832001662,0,1991.0,0.38907010767693134
alpha360_005,alpha360_HIGH57,1273,0.06481191173465708,0.16867770725355546,0,1991.0,0.38423519497589653
alpha360_005,alpha360_HIGH58,1273,0.06454128900509996,0.16929552418690255,0,1991.0,0.38123446745022194
alpha360_005,alpha360_HIGH59,1273,0.06438495055364037,0.16996381307193795,0,1991.0,0.37881563957610875
alpha360_005,alpha360_HIGH6,1273,0.022236244205845714,0.14891591134508936,0,1992.0,0.14932080799825811
alpha360_005,alpha360_HIGH7,1273,0.026232916236709484,0.14926313323888915,0,1992.0,0.17574946785235201
alpha360_005,alpha360_HIGH8,1273,0.02971134508812665,0.15001793395305035,0,1992.0,0.19805195489110733
alpha360_005,alpha360_HIGH9,1273,0.033181245536312784,0.1507091965232103,0,1992.0,0.2201673574127418
alpha360_005,alpha360_LOW0,1273,0.045656278578837035,0.1365052841194384,0,1994.0,0.3344652836947252
alpha360_005,alpha360_LOW1,1273,0.03529846250028599,0.14808171013783042,0,1993.0,0.23837152115160706
alpha360_005,alpha360_LOW10,1273,0.053721995926413774,0.1548449956906805,0,1992.0,0.3469404722237794
alpha360_005,alpha360_LOW11,1273,0.05606885919801799,0.1555814512015355,0,1992.0,0.36038267264513485
alpha360_005,alpha360_LOW12,1273,0.05788893764621762,0.15666340427388165,0,1992.0,0.3695115519449277
alpha360_005,alpha360_LOW13,1273,0.0597016484569021,0.15734873486564313,0,1992.0,0.37942248793979894
alpha360_006,alpha360_LOW14,1273,0.06128454703335002,0.157997780360126,0,1992.0,0.3878823290660382
alpha360_006,alpha360_LOW15,1273,0.06252836116504763,0.15915068773004518,0,1992.0,0.392887784884157
alpha360_006,alpha360_LOW16,1273,0.0638960832758208,0.1601259201816714,0,1991.5,0.3990364783123637
alpha360_006,alpha360_LOW17,1273,0.06564941680456109,0.16116703658199172,0,1991.0,0.40733774223839353
alpha360_006,alpha360_LOW18,1273,0.06734001859841332,0.16239009528888343,0,1991.0,0.4146805781388266
alpha360_006,alpha360_LOW19,1273,0.06896891521711562,0.16373076290167626,0,1991.0,0.4212337009541261
alpha360_006,alpha360_LOW2,1273,0.034718211091518084,0.15037174030519038,0,1993.0,0.2308825516087993
alpha360_006,alpha360_LOW20,1273,0.07048567497668484,0.16485450434402665,0,1991.0,0.4275629304589203
alpha360_006,alpha360_LOW21,1273,0.07235488583784928,0.16555240623638412,0,1991.0,0.4370512485003529
alpha360_006,alpha360_LOW22,1273,0.0739994603868405,0.16606272237204736,0,1991.0,0.44561150949369543
alpha360_006,alpha360_LOW23,1273,0.07546085985836963,0.166518237456748,0,1991.0,0.45316874001846247
alpha360_006,alpha360_LOW24,1273,0.07697844832509644,0.16706384946641045,0,1991.0,0.46077262418506393
alpha360_006,alpha360_LOW25,1273,0.07838703756666555,0.16777624972428382,0,1991.0,0.4672117638550355
alpha360_006,alpha360_LOW26,1273,0.07922720673156011,0.16870440067415735,0,1991.0,0.46962145868727406
alpha360_006,alpha360_LOW27,1273,0.08002783459300954,0.1698028371336019,0,1991.0,0.4712985715900798
alpha360_006,alpha360_LOW28,1273,0.08074677563487863,0.1708042223658547,0,1991.0,0.4727446108558299
alpha360_006,alpha360_LOW29,1273,0.08129546983409022,0.17167865519646727,0,1991.0,0.4735327740134994
alpha360_006,alpha360_LOW3,1273,0.0366902142644135,0.15240114102312896,0,1993.0,0.24074763494615342
alpha360_006,alpha360_LOW30,1273,0.08144666218442882,0.172137227919327,0,1991.0,0.4731496095812535
alpha360_006,alpha360_LOW31,1273,0.08173673474339722,0.17275795973701882,0,1991.0,0.47312861802617456
alpha360_006,alpha360_LOW32,1273,0.0821332272511167,0.1732991035448074,0,1991.0,0.47393913512011165
alpha360_006,alpha360_LOW33,1273,0.08218586836469124,0.1736853886224684,0,1991.0,0.4731881536870941
alpha360_006,alpha360_LOW34,1273,0.08241024550275228,0.17385106235592385,0,1991.0,0.47402785111565476
alpha360_006,alpha360_LOW35,1273,0.08277769614310267,0.17367520411857254,0,1991.0,0.4766235719325149
alpha360_006,alpha360_LOW36,1273,0.08310191239626262,0.17359021291178947,0,1991.0,0.47872464122439423
alpha360_007,alpha360_LOW37,1273,0.08309358533503045,0.17371904037863745,0,1991.0,0.47832169204895414
alpha360_007,alpha360_LOW38,1273,0.08279502701994067,0.173581199122543,0,1991.0,0.47698153624051143
alpha360_007,alpha360_LOW39,1273,0.08194867629719223,0.17348250431707904,0,1991.0,0.472374298605998
alpha360_007,alpha360_LOW4,1273,0.038621726599547136,0.1526777862248883,0,1993.0,0.25296231727291923
alpha360_007,alpha360_LOW40,1273,0.08108884255366972,0.17341896232813256,0,1991.0,0.4675892501319346
alpha360_007,alpha360_LOW41,1273,0.08032109306298257,0.17332282228932133,0,1991.0,0.4634190235427021
alpha360_007,alpha360_LOW42,1273,0.07972182692574498,0.17277574115571162,0,1991.0,0.4614179420819086
alpha360_007,alpha360_LOW43,1273,0.07914679676194364,0.17239373710843853,0,1991.0,0.4591048264831047
alpha360_007,alpha360_LOW44,1273,0.07835806569739208,0.1718003221280861,0,1991.0,0.4560996436256508
alpha360_007,alpha360_LOW45,1273,0.07761149816525237,0.1712110259184454,0,1991.0,0.45330899542779335
alpha360_007,alpha360_LOW46,1273,0.0768904991639584,0.17112619933764608,0,1991.0,0.4493204398950456
alpha360_007,alpha360_LOW47,1273,0.07622131355889958,0.17104863841615572,0,1991.0,0.44561192807308775
alpha360_007,alpha360_LOW48,1273,0.07553522794545973,0.17082017803845592,0,1991.0,0.442191483540398
alpha360_007,alpha360_LOW49,1273,0.07510013598719865,0.17017370246189373,0,1991.0,0.4413145797542691
alpha360_007,alpha360_LOW5,1273,0.04069376617232623,0.15256577915882918,0,1992.0,0.2667293176536124
alpha360_007,alpha360_LOW50,1273,0.07492261811295503,0.1695201237351448,0,1991.0,0.4419688734419094
alpha360_007,alpha360_LOW51,1273,0.0745137803179777,0.16901310839552142,0,1991.0,0.4408757464160821
alpha360_007,alpha360_LOW52,1273,0.07386190085622008,0.1686988060987656,0,1991.0,0.43783297916748287
alpha360_007,alpha360_LOW53,1273,0.07312740888826828,0.16873361865031006,0,1991.0,0.43338967938464174
alpha360_007,alpha360_LOW54,1273,0.07241165498087915,0.16891643239390283,0,1991.0,0.42868330780287606
alpha360_007,alpha360_LOW55,1273,0.0715003556567505,0.16938859648266671,0,1991.0,0.42210843670380743
alpha360_007,alpha360_LOW56,1273,0.07065520311351461,0.17019388815574973,0,1991.0,0.41514536085370957
alpha360_007,alpha360_LOW57,1273,0.06990185474650017,0.1710628913391399,0,1991.0,0.4086324871471778
alpha360_007,alpha360_LOW58,1273,0.06940020142245205,0.17181556136069032,0,1991.0,0.40392267657736225
alpha360_007,alpha360_LOW59,1273,0.06914797908793484,0.1724637973948126,0,1991.0,0.4009419955519006
alpha360_008,alpha360_LOW6,1273,0.043668625003825824,0.15194317407141653,0,1992.0,0.28740103180482884
alpha360_008,alpha360_LOW7,1273,0.04632178335272487,0.15220072345902172,0,1992.0,0.3043466699762204
alpha360_008,alpha360_LOW8,1273,0.04904517961125501,0.15305245473106568,0,1992.0,0.3204468670393701
alpha360_008,alpha360_LOW9,1273,0.05146702592338708,0.15408797662718798,0,1992.0,0.33401065449714007
alpha360_008,alpha360_OPEN0,1273,0.014103557233544476,0.14359606976634232,0,1994.0,0.09821687499172926
alpha360_008,alpha360_OPEN1,1273,0.018420157733879335,0.1471027009281098,0,1993.0,0.12521971124705186
alpha360_008,alpha360_OPEN10,1273,0.04739659786110879,0.152742478753955,0,1992.0,0.3103039720696004
alpha360_008,alpha360_OPEN11,1273,0.04993232513414698,0.15392084316752136,0,1992.0,0.3244026221958946
alpha360_008,alpha360_OPEN12,1273,0.0517933790583051,0.15504639594071645,0,1992.0,0.33405084164683724
alpha360_008,alpha360_OPEN13,1273,0.05394127734834342,0.15555236142216783,0,1992.0,0.3467724749092509
alpha360_008,alpha360_OPEN14,1273,0.05568593504224309,0.15657406971512328,0,1992.0,0.3556523448841827
alpha360_008,alpha360_OPEN15,1273,0.05742464305309666,0.15767156706434707,0,1992.0,0.36420417531374694
alpha360_008,alpha360_OPEN16,1273,0.058928864700323255,0.15849473971428477,0,1991.5,0.37180328386010236
alpha360_008,alpha360_OPEN17,1273,0.06110456885006157,0.15964615593508288,0,1991.0,0.38275001669885866
alpha360_008,alpha360_OPEN18,1273,0.062853437071269,0.16089599747602892,0,1991.0,0.39064636819591003
alpha360_008,alpha360_OPEN19,1273,0.06451185024377575,0.16236254959222698,0,1991.0,0.39733208431252803
alpha360_008,alpha360_OPEN2,1273,0.022611329668910572,0.1498140571101005,0,1993.0,0.15092929265171146
alpha360_008,alpha360_OPEN20,1273,0.06617867423243953,0.1634542110289201,0,1991.0,0.4048759210047545
alpha360_008,alpha360_OPEN21,1273,0.06817066300776736,0.16383597552762616,0,1991.0,0.41609092745489445
alpha360_008,alpha360_OPEN22,1273,0.06970070287481359,0.1642867156266863,0,1991.0,0.42426256200286216
alpha360_008,alpha360_OPEN23,1273,0.07127996173979413,0.1646928058650324,0,1991.0,0.43280555799267184
alpha360_008,alpha360_OPEN24,1273,0.07297940228845679,0.1654887815750639,0,1991.0,0.4409930485551018
alpha360_008,alpha360_OPEN25,1273,0.07429895618558041,0.16651925953504254,0,1991.0,0.446188365195948
alpha360_008,alpha360_OPEN26,1273,0.07529969756445618,0.16762167272009648,0,1991.0,0.4492241148923241
alpha360_008,alpha360_OPEN27,1273,0.07628811694646219,0.16852090479511042,0,1991.0,0.45269230567693736
alpha360_009,alpha360_OPEN28,1273,0.07721031390751021,0.16948457244773368,0,1991.0,0.4555595402721426
alpha360_009,alpha360_OPEN29,1273,0.07758189161251884,0.17016106057895733,0,1991.0,0.45593211131003536
alpha360_009,alpha360_OPEN3,1273,0.02646983275644702,0.15094280106860045,0,1993.0,0.1753633334551478
alpha360_009,alpha360_OPEN30,1273,0.07789718167101775,0.17057326505580495,0,1991.0,0.4566787277334043
alpha360_009,alpha360_OPEN31,1273,0.07840319163270239,0.17141162348822417,0,1991.0,0.45739717084056797
alpha360_009,alpha360_OPEN32,1273,0.07865422889713791,0.17181932198486924,0,1991.0,0.45777289764921997
alpha360_009,alpha360_OPEN33,1273,0.07881993450571571,0.17221518760115084,0,1991.0,0.4576828304380571
alpha360_009,alpha360_OPEN34,1273,0.07915745552656016,0.1724424514035109,0,1991.0,0.45903694178722704
alpha360_009,alpha360_OPEN35,1273,0.0795050070633091,0.17213799571966565,0,1991.0,0.4618678562563638
alpha360_009,alpha360_OPEN36,1273,0.07980819981408918,0.17224047996081404,0,1991.0,0.46335332920719985
alpha360_009,alpha360_OPEN37,1273,0.07971903174062069,0.17221743598427525,0,1991.0,0.4628975648429677
alpha360_009,alpha360_OPEN38,1273,0.0792648078382687,0.17187809164616197,0,1991.0,0.46116876839340143
alpha360_009,alpha360_OPEN39,1273,0.07851107224972903,0.17192484454211804,0,1991.0,0.4566592597993912
alpha360_009,alpha360_OPEN4,1273,0.02928010936499815,0.15032358900449175,0,1993.0,0.19478053683326602
alpha360_009,alpha360_OPEN40,1273,0.07776577819707621,0.1718194522172539,0,1991.0,0.45260171181751135
alpha360_009,alpha360_OPEN41,1273,0.07717481774547096,0.17146822480289375,0,1991.0,0.45008232769765355
alpha360_009,alpha360_OPEN42,1273,0.07670358883063925,0.1710627203208523,0,1991.0,0.44839453439516713
alpha360_009,alpha360_OPEN43,1273,0.07620081434870714,0.17083140471269023,0,1991.0,0.44605858317950453
alpha360_009,alpha360_OPEN44,1273,0.07538261713111628,0.1700672297323003,0,1991.0,0.44325186721612786
alpha360_009,alpha360_OPEN45,1273,0.07466158474857078,0.16969557351759085,0,1991.0,0.4399736728597182
alpha360_009,alpha360_OPEN46,1273,0.07389759916408106,0.16961821911842265,0,1991.0,0.43567017474984715
alpha360_009,alpha360_OPEN47,1273,0.073203029614799,0.16956745656543193,0,1991.0,0.4317044738272155
alpha360_009,alpha360_OPEN48,1273,0.07260973319523319,0.16915919784018582,0,1991.0,0.4292390489096057
alpha360_009,alpha360_OPEN49,1273,0.07242983803499062,0.16859275673471097,0,1991.0,0.4296141746407442
alpha360_009,alpha360_OPEN5,1273,0.03245839334891654,0.15036761654445316,0,1992.0,0.21586026363143734
alpha360_010,alpha360_OPEN50,1273,0.07219422616101669,0.16804141428069713,0,1991.0,0.42962162910878104
alpha360_010,alpha360_OPEN51,1273,0.07175700525422841,0.1675247006914273,0,1991.0,0.42833686589538505
alpha360_010,alpha360_OPEN52,1273,0.07106934565008477,0.16750211847308463,0,1991.0,0.4242892346552899
alpha360_010,alpha360_OPEN53,1273,0.07040882617662506,0.16758904349920217,0,1991.0,0.42012785983207934
alpha360_010,alpha360_OPEN54,1273,0.06970820120090533,0.16786417188597985,0,1991.0,0.4152655115008935
alpha360_010,alpha360_OPEN55,1273,0.06884760193147153,0.168655845432434,0,1991.0,0.40821355319731795
alpha360_010,alpha360_OPEN56,1273,0.06809496068161394,0.16964889143246967,0,1991.0,0.4013875959143522
alpha360_010,alpha360_OPEN57,1273,0.0675452387460279,0.17027432522197733,0,1991.0,0.39668481233428976
alpha360_010,alpha360_OPEN58,1273,0.06731457390005754,0.17090386516761746,0,1991.0,0.39387391171075853
alpha360_010,alpha360_OPEN59,1273,0.06710727923961327,0.17160007697354568,0,1991.0,0.39106788541801585
alpha360_010,alpha360_OPEN6,1273,0.03615603981970211,0.1501572013709493,0,1992.0,0.24078791752639292
alpha360_010,alpha360_OPEN7,1273,0.03915427486751932,0.15072471505102644,0,1992.0,0.25977342106278994
alpha360_010,alpha360_OPEN8,1273,0.04190859974282018,0.1515576903711743,0,1992.0,0.276519123775134
alpha360_010,alpha360_OPEN9,1273,0.04465341140828395,0.15270669031281686,0,1992.0,0.2924129343436902
alpha360_010,alpha360_VOLUME1,1273,0.0011632580764664915,0.08135441059687018,0,1993.0,0.01429864795199246
alpha360_010,alpha360_VOLUME10,1273,0.014114272206005654,0.0882888108846163,0,1992.0,0.15986478993868708
alpha360_010,alpha360_VOLUME11,1273,0.01579704172858839,0.08979481038585592,0,1992.0,0.17592377177152177
alpha360_010,alpha360_VOLUME12,1273,0.017639851032427947,0.09126377813212581,0,1992.0,0.19328425135862892
alpha360_010,alpha360_VOLUME13,1273,0.019001806957510664,0.09187563654736454,0,1992.0,0.20682095571348433
alpha360_010,alpha360_VOLUME14,1273,0.020584361658168824,0.09156500310387346,0,1992.0,0.2248059953082451
alpha360_010,alpha360_VOLUME15,1273,0.021656821836321994,0.09181904859432678,0,1992.0,0.23586414984548318
alpha360_010,alpha360_VOLUME16,1273,0.022989974294284617,0.09274071008386076,0,1991.5,0.2478951721794662
alpha360_010,alpha360_VOLUME17,1273,0.023796632027909288,0.09410725569155047,0,1991.0,0.2528671339211722
alpha360_010,alpha360_VOLUME18,1273,0.025216629444789678,0.09477739049692943,0,1991.0,0.26606165576595653
alpha360_010,alpha360_VOLUME19,1273,0.026460696299387243,0.09630264691955008,0,1991.0,0.27476603339358
alpha360_011,alpha360_VOLUME2,1273,0.0031971946313809787,0.08446004316254614,0,1993.0,0.03785452282125729
alpha360_011,alpha360_VOLUME20,1273,0.027539208669117403,0.09795858919315545,0,1991.0,0.2811311279178939
alpha360_011,alpha360_VOLUME21,1273,0.028366213955901748,0.09738450402913733,0,1991.0,0.2912805711616564
alpha360_011,alpha360_VOLUME22,1273,0.02907657758248096,0.09877688383701269,0,1991.0,0.29436621659839884
alpha360_011,alpha360_VOLUME23,1273,0.03018064479776927,0.10031563023886202,0,1991.0,0.30085685277464735
alpha360_011,alpha360_VOLUME24,1273,0.031175013153243846,0.10197673785044892,0,1991.0,0.3057071035059258
alpha360_011,alpha360_VOLUME25,1273,0.032400634506848186,0.10355472026032389,0,1991.0,0.31288418746530294
alpha360_011,alpha360_VOLUME26,1273,0.03365881046686544,0.1044257260965361,0,1991.0,0.3223229727485892
alpha360_011,alpha360_VOLUME27,1273,0.03517141931972366,0.10610350561342628,0,1991.0,0.3314821608992445
alpha360_011,alpha360_VOLUME28,1273,0.036331273690000755,0.1082102045144686,0,1991.0,0.3357472047392995
alpha360_011,alpha360_VOLUME29,1273,0.037639548860812874,0.10911862310469211,0,1991.0,0.3449415671667724
alpha360_011,alpha360_VOLUME3,1273,0.005146366744873563,0.08596440908008851,0,1993.0,0.05986624929950911
alpha360_011,alpha360_VOLUME30,1273,0.03875374245511386,0.10988448925081877,0,1991.0,0.3526770950052452
alpha360_011,alpha360_VOLUME31,1273,0.03925080431491476,0.11071329170070375,0,1991.0,0.3545265768181045
alpha360_011,alpha360_VOLUME32,1273,0.03983897210396282,0.11169668567248839,0,1991.0,0.356671031589753
alpha360_011,alpha360_VOLUME33,1273,0.0405984881797907,0.11208527680340324,0,1991.0,0.362210714356357
alpha360_011,alpha360_VOLUME34,1273,0.04138840591625689,0.11262475401974134,0,1991.0,0.36748942340865987
alpha360_011,alpha360_VOLUME35,1273,0.04198925756910136,0.11243211455045164,0,1991.0,0.3734632025466312
alpha360_011,alpha360_VOLUME36,1273,0.042520412496850644,0.11267538677125992,0,1991.0,0.3773709034003184
alpha360_011,alpha360_VOLUME37,1273,0.04355573414392896,0.11282930995618082,0,1991.0,0.3860320883008552
alpha360_011,alpha360_VOLUME38,1273,0.044593163975683824,0.11228552830201885,0,1991.0,0.39714079498953614
alpha360_011,alpha360_VOLUME39,1273,0.04524140295466913,0.11256593374051307,0,1991.0,0.40191025340721276
alpha360_011,alpha360_VOLUME4,1273,0.0066197518757374245,0.08673356618747917,0,1993.0,0.07632283747480742
alpha360_011,alpha360_VOLUME40,1273,0.04608173546000494,0.11237993002216726,0,1991.0,0.4100530713172289
alpha360_011,alpha360_VOLUME41,1273,0.04628305644459102,0.1123595014115988,0,1991.0,0.41191938254554455
alpha360_012,alpha360_VOLUME42,1273,0.04688736433317658,0.11220122343866272,0,1991.0,0.4178863910410798
alpha360_012,alpha360_VOLUME43,1273,0.04800732662520453,0.11187888786893989,0,1991.0,0.4291008566463633
alpha360_012,alpha360_VOLUME44,1273,0.0486229737747557,0.11170129534884111,0,1991.0,0.4352946277203593
