factor,side,date_count,row_count,valid_count,coverage,nonfinite_count
alpha360_VWAP21,historical_pre_boundary,20,40000,39851,0.996275,0
alpha360_VWAP21,canonical_continuation_post_boundary,15,30000,29910,0.997,0
alpha360_VWAP22,historical_pre_boundary,20,40000,39850,0.99625,0
alpha360_VWAP22,canonical_continuation_post_boundary,15,30000,29913,0.9971,0
alpha360_VWAP23,historical_pre_boundary,20,40000,39851,0.996275,0
alpha360_VWAP23,canonical_continuation_post_boundary,15,30000,29917,0.9972333333333333,0
alpha360_VWAP24,historical_pre_boundary,20,40000,39855,0.996375,0
alpha360_VWAP24,canonical_continuation_post_boundary,15,30000,29917,0.9972333333333333,0
alpha360_VWAP25,historical_pre_boundary,20,40000,39860,0.9965,0
alpha360_VWAP25,canonical_continuation_post_boundary,15,30000,29918,0.9972666666666666,0
alpha360_VWAP26,historical_pre_boundary,20,40000,39864,0.9966,0
alpha360_VWAP26,canonical_continuation_post_boundary,15,30000,29919,0.9973,0
alpha360_VWAP27,historical_pre_boundary,20,40000,39863,0.996575,0
alpha360_VWAP27,canonical_continuation_post_boundary,15,30000,29920,0.9973333333333333,0
alpha360_VWAP28,historical_pre_boundary,20,40000,39864,0.9966,0
alpha360_VWAP28,canonical_continuation_post_boundary,15,30000,29918,0.9972666666666666,0
alpha360_VWAP29,historical_pre_boundary,20,40000,39864,0.9966,0
alpha360_VWAP29,canonical_continuation_post_boundary,15,30000,29918,0.9972666666666666,0
alpha360_VWAP3,historical_pre_boundary,20,40000,39898,0.99745,0
alpha360_VWAP3,canonical_continuation_post_boundary,15,30000,29929,0.9976333333333334,0
alpha360_VWAP30,historical_pre_boundary,20,40000,39864,0.9966,0
alpha360_VWAP30,canonical_continuation_post_boundary,15,30000,29918,0.9972666666666666,0
alpha360_VWAP31,historical_pre_boundary,20,40000,39866,0.99665,0
alpha360_VWAP31,canonical_continuation_post_boundary,15,30000,29915,0.9971666666666666,0
alpha360_VWAP32,historical_pre_boundary,20,40000,39870,0.99675,0
alpha360_VWAP32,canonical_continuation_post_boundary,15,30000,29912,0.9970666666666667,0
alpha360_VWAP33,historical_pre_boundary,20,40000,39874,0.99685,0
alpha360_VWAP33,canonical_continuation_post_boundary,15,30000,29909,0.9969666666666667,0
alpha360_VWAP34,historical_pre_boundary,20,40000,39877,0.996925,0
alpha360_VWAP34,canonical_continuation_post_boundary,15,30000,29906,0.9968666666666667,0
alpha360_VWAP35,historical_pre_boundary,20,40000,39882,0.99705,0
alpha360_VWAP35,canonical_continuation_post_boundary,15,30000,29903,0.9967666666666667,0
alpha360_VWAP36,historical_pre_boundary,20,40000,39887,0.997175,0
alpha360_VWAP36,canonical_continuation_post_boundary,15,30000,29901,0.9967,0
alpha360_VWAP37,historical_pre_boundary,20,40000,39892,0.9973,0
alpha360_VWAP37,canonical_continuation_post_boundary,15,30000,29899,0.9966333333333334,0
alpha360_VWAP38,historical_pre_boundary,20,40000,39896,0.9974,0
alpha360_VWAP38,canonical_continuation_post_boundary,15,30000,29897,0.9965666666666667,0
alpha360_VWAP39,historical_pre_boundary,20,40000,39900,0.9975,0
alpha360_VWAP39,canonical_continuation_post_boundary,15,30000,29898,0.9966,0
alpha360_VWAP4,historical_pre_boundary,20,40000,39891,0.997275,0
alpha360_VWAP4,canonical_continuation_post_boundary,15,30000,29921,0.9973666666666666,0
alpha360_VWAP40,historical_pre_boundary,20,40000,39901,0.997525,0
alpha360_VWAP40,canonical_continuation_post_boundary,15,30000,29900,0.9966666666666667,0
alpha360_VWAP41,historical_pre_boundary,20,40000,39902,0.99755,0
alpha360_VWAP41,canonical_continuation_post_boundary,15,30000,29901,0.9967,0
alpha360_VWAP42,historical_pre_boundary,20,40000,39904,0.9976,0
alpha360_VWAP42,canonical_continuation_post_boundary,15,30000,29900,0.9966666666666667,0
alpha360_VWAP43,historical_pre_boundary,20,40000,39903,0.997575,0
alpha360_VWAP43,canonical_continuation_post_boundary,15,30000,29903,0.9967666666666667,0
alpha360_VWAP44,historical_pre_boundary,20,40000,39902,0.99755,0
alpha360_VWAP44,canonical_continuation_post_boundary,15,30000,29904,0.9968,0
alpha360_VWAP45,historical_pre_boundary,20,40000,39901,0.997525,0
alpha360_VWAP45,canonical_continuation_post_boundary,15,30000,29906,0.9968666666666667,0
alpha360_VWAP46,historical_pre_boundary,20,40000,39899,0.997475,0
alpha360_VWAP46,canonical_continuation_post_boundary,15,30000,29909,0.9969666666666667,0
alpha360_VWAP47,historical_pre_boundary,20,40000,39901,0.997525,0
alpha360_VWAP47,canonical_continuation_post_boundary,15,30000,29909,0.9969666666666667,0
alpha360_VWAP48,historical_pre_boundary,20,40000,39901,0.997525,0
alpha360_VWAP48,canonical_continuation_post_boundary,15,30000,29911,0.9970333333333333,0
alpha360_VWAP49,historical_pre_boundary,20,40000,39901,0.997525,0
alpha360_VWAP49,canonical_continuation_post_boundary,15,30000,29914,0.9971333333333333,0
alpha360_VWAP5,historical_pre_boundary,20,40000,39885,0.997125,0
alpha360_VWAP5,canonical_continuation_post_boundary,15,30000,29911,0.9970333333333333,0
alpha360_VWAP50,historical_pre_boundary,20,40000,39900,0.9975,0
alpha360_VWAP50,canonical_continuation_post_boundary,15,30000,29917,0.9972333333333333,0
alpha360_VWAP51,historical_pre_boundary,20,40000,39897,0.997425,0
alpha360_VWAP51,canonical_continuation_post_boundary,15,30000,29921,0.9973666666666666,0
alpha360_VWAP52,historical_pre_boundary,20,40000,39892,0.9973,0
alpha360_VWAP52,canonical_continuation_post_boundary,15,30000,29926,0.9975333333333334,0
alpha360_VWAP53,historical_pre_boundary,20,40000,39887,0.997175,0
alpha360_VWAP53,canonical_continuation_post_boundary,15,30000,29929,0.9976333333333334,0
alpha360_VWAP54,historical_pre_boundary,20,40000,39884,0.9971,0
alpha360_VWAP54,canonical_continuation_post_boundary,15,30000,29931,0.9977,0
alpha360_VWAP55,historical_pre_boundary,20,40000,39880,0.997,0
alpha360_VWAP55,canonical_continuation_post_boundary,15,30000,29934,0.9978,0
alpha360_VWAP56,historical_pre_boundary,20,40000,39877,0.996925,0
alpha360_VWAP56,canonical_continuation_post_boundary,15,30000,29937,0.9979,0
alpha360_VWAP57,historical_pre_boundary,20,40000,39874,0.99685,0
alpha360_VWAP57,canonical_continuation_post_boundary,15,30000,29941,0.9980333333333333,0
alpha360_VWAP58,historical_pre_boundary,20,40000,39872,0.9968,0
alpha360_VWAP58,canonical_continuation_post_boundary,15,30000,29942,0.9980666666666667,0
alpha360_VWAP59,historical_pre_boundary,20,40000,39867,0.996675,0
alpha360_VWAP59,canonical_continuation_post_boundary,15,30000,29943,0.9981,0
alpha360_VWAP6,historical_pre_boundary,20,40000,39882,0.99705,0
alpha360_VWAP6,canonical_continuation_post_boundary,15,30000,29904,0.9968,0
alpha360_VWAP7,historical_pre_boundary,20,40000,39879,0.996975,0
alpha360_VWAP7,canonical_continuation_post_boundary,15,30000,29901,0.9967,0
alpha360_VWAP8,historical_pre_boundary,20,40000,39875,0.996875,0
alpha360_VWAP8,canonical_continuation_post_boundary,15,30000,29895,0.9965,0
alpha360_VWAP9,historical_pre_boundary,20,40000,39873,0.996825,0
alpha360_VWAP9,canonical_continuation_post_boundary,15,30000,29893,0.9964333333333333,0
kunquant_alpha101_alpha005_canonical_vwap_v2,historical_pre_boundary,20,40000,39823,0.995575,0
kunquant_alpha101_alpha005_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29818,0.9939333333333333,0
kunquant_alpha101_alpha011_canonical_vwap_v2,historical_pre_boundary,20,40000,39680,0.992,0
kunquant_alpha101_alpha011_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29914,0.9971333333333333,0
kunquant_alpha101_alpha025_canonical_vwap_v2,historical_pre_boundary,20,40000,38403,0.960075,0
kunquant_alpha101_alpha025_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
kunquant_alpha101_alpha027_canonical_vwap_v2,historical_pre_boundary,20,40000,0,0.0,0
kunquant_alpha101_alpha027_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,0,0.0,0
kunquant_alpha101_alpha041_canonical_vwap_v2,historical_pre_boundary,20,40000,39927,0.998175,0
kunquant_alpha101_alpha041_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
kunquant_alpha101_alpha042_canonical_vwap_v2,historical_pre_boundary,20,40000,39927,0.998175,0
kunquant_alpha101_alpha042_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
kunquant_alpha101_alpha047_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha047_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha050_canonical_vwap_v2,historical_pre_boundary,20,40000,39599,0.989975,0
kunquant_alpha101_alpha050_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29633,0.9877666666666667,0
kunquant_alpha101_alpha057_canonical_vwap_v2,historical_pre_boundary,20,40000,37797,0.944925,0
kunquant_alpha101_alpha057_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29631,0.9877,0
kunquant_alpha101_alpha061_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha061_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha062_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha062_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha064_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha064_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha065_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha065_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha066_canonical_vwap_v2,historical_pre_boundary,20,40000,33658,0.84145,0
kunquant_alpha101_alpha066_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,24623,0.8207666666666666,0
kunquant_alpha101_alpha071_canonical_vwap_v2,historical_pre_boundary,20,40000,38481,0.962025,0
kunquant_alpha101_alpha071_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29724,0.9908,0
kunquant_alpha101_alpha072_canonical_vwap_v2,historical_pre_boundary,20,40000,35168,0.8792,0
kunquant_alpha101_alpha072_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,27832,0.9277333333333333,0
kunquant_alpha101_alpha073_canonical_vwap_v2,historical_pre_boundary,20,40000,38324,0.9581,0
kunquant_alpha101_alpha073_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29711,0.9903666666666666,0
kunquant_alpha101_alpha074_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha074_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha075_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha075_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha077_canonical_vwap_v2,historical_pre_boundary,20,40000,39927,0.998175,0
kunquant_alpha101_alpha077_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
kunquant_alpha101_alpha078_canonical_vwap_v2,historical_pre_boundary,20,40000,35527,0.888175,0
kunquant_alpha101_alpha078_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,26528,0.8842666666666666,0
kunquant_alpha101_alpha081_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha081_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha083_canonical_vwap_v2,historical_pre_boundary,20,40000,39390,0.98475,0
kunquant_alpha101_alpha083_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29824,0.9941333333333333,0
kunquant_alpha101_alpha084_canonical_vwap_v2,historical_pre_boundary,20,40000,39222,0.98055,0
kunquant_alpha101_alpha084_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29589,0.9863,0
kunquant_alpha101_alpha086_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha086_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha094_canonical_vwap_v2,historical_pre_boundary,20,40000,39799,0.994975,0
kunquant_alpha101_alpha094_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,29794,0.9931333333333333,0
kunquant_alpha101_alpha096_canonical_vwap_v2,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha096_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha098_canonical_vwap_v2,historical_pre_boundary,20,40000,37170,0.92925,0
kunquant_alpha101_alpha098_canonical_vwap_v2,canonical_continuation_post_boundary,15,30000,27568,0.9189333333333334,0
mature_abnormal_turnover_20,historical_pre_boundary,20,40000,39927,0.998175,0
mature_abnormal_turnover_20,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_book_to_price,historical_pre_boundary,20,40000,39887,0.997175,0
mature_book_to_price,canonical_continuation_post_boundary,15,30000,29927,0.9975666666666667,0
mature_dividend_yield_ttm,historical_pre_boundary,20,40000,30791,0.769775,0
mature_dividend_yield_ttm,canonical_continuation_post_boundary,15,30000,23078,0.7692666666666667,0
mature_earnings_yield_ttm,historical_pre_boundary,20,40000,33915,0.847875,0
mature_earnings_yield_ttm,canonical_continuation_post_boundary,15,30000,25532,0.8510666666666666,0
mature_float_market_cap_ratio,historical_pre_boundary,20,40000,39927,0.998175,0
mature_float_market_cap_ratio,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_log_float_market_cap,historical_pre_boundary,20,40000,39927,0.998175,0
mature_log_float_market_cap,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_log_total_market_cap,historical_pre_boundary,20,40000,39927,0.998175,0
mature_log_total_market_cap,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_sales_to_price_ttm,historical_pre_boundary,20,40000,39927,0.998175,0
mature_sales_to_price_ttm,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_turnover_mean_20,historical_pre_boundary,20,40000,39927,0.998175,0
mature_turnover_mean_20,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_turnover_rate_free_float,historical_pre_boundary,20,40000,39927,0.998175,0
mature_turnover_rate_free_float,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_turnover_volatility_20,historical_pre_boundary,20,40000,39927,0.998175,0
mature_turnover_volatility_20,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_volume_ratio,historical_pre_boundary,20,40000,39927,0.998175,0
mature_volume_ratio,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_accruals_to_assets,historical_pre_boundary,20,40000,40000,1.0,0
mature_accruals_to_assets,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_asset_growth_yoy,historical_pre_boundary,20,40000,39760,0.994,0
mature_asset_growth_yoy,canonical_continuation_post_boundary,15,30000,29603,0.9867666666666667,0
mature_book_leverage,historical_pre_boundary,20,40000,40000,1.0,0
mature_book_leverage,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_book_to_market_pit,historical_pre_boundary,20,40000,39927,0.998175,0
mature_book_to_market_pit,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_cash_ratio,historical_pre_boundary,20,40000,38360,0.959,0
mature_cash_ratio,canonical_continuation_post_boundary,15,30000,28785,0.9595,0
mature_cashflow_quality,historical_pre_boundary,20,40000,40000,1.0,0
mature_cashflow_quality,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_cashflow_to_price_pit,historical_pre_boundary,20,40000,39927,0.998175,0
mature_cashflow_to_price_pit,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_cashflow_to_sales,historical_pre_boundary,20,40000,40000,1.0,0
mature_cashflow_to_sales,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_current_ratio,historical_pre_boundary,20,40000,38360,0.959,0
mature_current_ratio,canonical_continuation_post_boundary,15,30000,28785,0.9595,0
mature_earnings_to_price_pit,historical_pre_boundary,20,40000,39927,0.998175,0
mature_earnings_to_price_pit,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_gross_margin,historical_pre_boundary,20,40000,38320,0.958,0
mature_gross_margin,canonical_continuation_post_boundary,15,30000,28770,0.959,0
mature_gross_profitability,historical_pre_boundary,20,40000,38320,0.958,0
mature_gross_profitability,canonical_continuation_post_boundary,15,30000,28770,0.959,0
mature_net_income_growth_yoy,historical_pre_boundary,20,40000,39980,0.9995,0
mature_net_income_growth_yoy,canonical_continuation_post_boundary,15,30000,29985,0.9995,0
mature_net_margin,historical_pre_boundary,20,40000,40000,1.0,0
mature_net_margin,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_operating_cashflow_to_assets,historical_pre_boundary,20,40000,40000,1.0,0
mature_operating_cashflow_to_assets,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_operating_profitability,historical_pre_boundary,20,40000,40000,1.0,0
mature_operating_profitability,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_return_on_assets,historical_pre_boundary,20,40000,40000,1.0,0
mature_return_on_assets,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_revenue_growth_yoy,historical_pre_boundary,20,40000,39960,0.999,0
mature_revenue_growth_yoy,canonical_continuation_post_boundary,15,30000,29970,0.999,0
mature_sales_to_price_pit,historical_pre_boundary,20,40000,39927,0.998175,0
mature_sales_to_price_pit,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_amihud_illiquidity_20,historical_pre_boundary,20,40000,39266,0.98165,0
mature_amihud_illiquidity_20,canonical_continuation_post_boundary,15,30000,29954,0.9984666666666666,0
mature_amount_momentum_20,historical_pre_boundary,20,40000,39217,0.980425,0
mature_amount_momentum_20,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_downside_volatility_60,historical_pre_boundary,20,40000,38422,0.96055,0
mature_downside_volatility_60,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_high_52w,historical_pre_boundary,20,40000,34350,0.85875,0
mature_high_52w,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_idiosyncratic_volatility_60,historical_pre_boundary,20,40000,35487,0.887175,0
mature_idiosyncratic_volatility_60,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_intraday_return_20,historical_pre_boundary,20,40000,39346,0.98365,0
mature_intraday_return_20,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_market_beta_60,historical_pre_boundary,20,40000,37560,0.939,0
mature_market_beta_60,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_max_daily_return_21,historical_pre_boundary,20,40000,39196,0.9799,0
mature_max_daily_return_21,canonical_continuation_post_boundary,15,30000,29949,0.9983,0
mature_max_drawdown_60,historical_pre_boundary,20,40000,36040,0.901,0
mature_max_drawdown_60,canonical_continuation_post_boundary,15,30000,29392,0.9797333333333333,0
mature_momentum_12_1,historical_pre_boundary,20,40000,30003,0.750075,0
mature_momentum_12_1,canonical_continuation_post_boundary,15,30000,29292,0.9764,0
mature_overnight_return_20,historical_pre_boundary,20,40000,39266,0.98165,0
mature_overnight_return_20,canonical_continuation_post_boundary,15,30000,29954,0.9984666666666666,0
mature_parkinson_volatility_20,historical_pre_boundary,20,40000,39346,0.98365,0
mature_parkinson_volatility_20,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_realized_volatility_60,historical_pre_boundary,20,40000,38329,0.958225,0
mature_realized_volatility_60,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_return_skewness_60,historical_pre_boundary,20,40000,38329,0.958225,0
mature_return_skewness_60,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_reversal_1m,historical_pre_boundary,20,40000,38465,0.961625,0
mature_reversal_1m,canonical_continuation_post_boundary,15,30000,29910,0.997,0
mature_vwap_deviation,historical_pre_boundary,20,40000,39927,0.998175,0
mature_vwap_deviation,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_vwap_deviation_20,historical_pre_boundary,20,40000,39346,0.98365,0
mature_vwap_deviation_20,canonical_continuation_post_boundary,15,30000,30000,1.0,0
mature_extra_large_order_imbalance,historical_pre_boundary,20,40000,36201,0.905025,0
mature_extra_large_order_imbalance,canonical_continuation_post_boundary,15,30000,26238,0.8746,0
mature_institutional_flow_persistence_20,historical_pre_boundary,20,40000,39927,0.998175,0
mature_institutional_flow_persistence_20,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_institutional_order_imbalance,historical_pre_boundary,20,40000,39927,0.998175,0
mature_institutional_order_imbalance,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_large_order_imbalance,historical_pre_boundary,20,40000,39927,0.998175,0
mature_large_order_imbalance,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_medium_order_imbalance,historical_pre_boundary,20,40000,39927,0.998175,0
mature_medium_order_imbalance,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_net_flow_persistence_20,historical_pre_boundary,20,40000,39288,0.9822,0
mature_net_flow_persistence_20,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_net_flow_persistence_5,historical_pre_boundary,20,40000,39785,0.994625,0
mature_net_flow_persistence_5,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_net_flow_to_traded_amount,historical_pre_boundary,20,40000,39927,0.998175,0
mature_net_flow_to_traded_amount,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_overall_order_imbalance,historical_pre_boundary,20,40000,39927,0.998175,0
mature_overall_order_imbalance,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
mature_small_order_imbalance,historical_pre_boundary,20,40000,39927,0.998175,0
mature_small_order_imbalance,canonical_continuation_post_boundary,15,30000,29957,0.9985666666666667,0
amount_cv_20,historical_pre_boundary,20,40000,38403,0.960075,0
amount_cv_20,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
amount_mean_20,historical_pre_boundary,20,40000,38403,0.960075,0
amount_mean_20,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
amount_std_20,historical_pre_boundary,20,40000,38403,0.960075,0
amount_std_20,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
amplitude_20,historical_pre_boundary,20,40000,38403,0.960075,0
amplitude_20,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
corr_ret_amount_20,historical_pre_boundary,20,40000,38324,0.9581,0
corr_ret_amount_20,canonical_continuation_post_boundary,15,30000,29711,0.9903666666666666,0
corr_ret_volume_20,historical_pre_boundary,20,40000,38324,0.9581,0
corr_ret_volume_20,canonical_continuation_post_boundary,15,30000,29711,0.9903666666666666,0
downside_std_20,historical_pre_boundary,20,40000,38324,0.9581,0
downside_std_20,canonical_continuation_post_boundary,15,30000,29711,0.9903666666666666,0
max_drawdown_20,historical_pre_boundary,20,40000,38403,0.960075,0
max_drawdown_20,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ret_10,historical_pre_boundary,20,40000,39181,0.979525,0
ret_10,canonical_continuation_post_boundary,15,30000,29891,0.9963666666666666,0
ret_20,historical_pre_boundary,20,40000,38465,0.961625,0
ret_20,canonical_continuation_post_boundary,15,30000,29907,0.9969,0
ret_5,historical_pre_boundary,20,40000,39534,0.98835,0
ret_5,canonical_continuation_post_boundary,15,30000,29911,0.9970333333333333,0
rev_20_exclude_5,historical_pre_boundary,20,40000,38468,0.9617,0
rev_20_exclude_5,canonical_continuation_post_boundary,15,30000,29895,0.9965,0
rev_5,historical_pre_boundary,20,40000,39534,0.98835,0
rev_5,canonical_continuation_post_boundary,15,30000,29911,0.9970333333333333,0
std_20,historical_pre_boundary,20,40000,38324,0.9581,0
std_20,canonical_continuation_post_boundary,15,30000,29711,0.9903666666666666,0
volume_ratio_5_20,historical_pre_boundary,20,40000,38403,0.960075,0
volume_ratio_5_20,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
alpha158_CNTN5,historical_pre_boundary,20,40000,40000,1.0,0
alpha158_CNTN5,canonical_continuation_post_boundary,15,30000,30000,1.0,0
alpha158_IMAX5,historical_pre_boundary,20,40000,39965,0.999125,0
alpha158_IMAX5,canonical_continuation_post_boundary,15,30000,29989,0.9996333333333334,0
alpha158_RANK5,historical_pre_boundary,20,40000,39927,0.998175,0
alpha158_RANK5,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
kunquant_alpha101_alpha001,historical_pre_boundary,20,40000,38273,0.956825,0
kunquant_alpha101_alpha001,canonical_continuation_post_boundary,15,30000,29704,0.9901333333333333,0
kunquant_alpha101_alpha007,historical_pre_boundary,20,40000,37117,0.927925,0
kunquant_alpha101_alpha007,canonical_continuation_post_boundary,15,30000,29570,0.9856666666666667,0
kunquant_alpha101_alpha021,historical_pre_boundary,20,40000,0,0.0,0
kunquant_alpha101_alpha021,canonical_continuation_post_boundary,15,30000,0,0.0,0
kunquant_alpha101_alpha023,historical_pre_boundary,20,40000,0,0.0,0
kunquant_alpha101_alpha023,canonical_continuation_post_boundary,15,30000,0,0.0,0
kunquant_alpha101_alpha027,historical_pre_boundary,20,40000,0,0.0,0
kunquant_alpha101_alpha027,canonical_continuation_post_boundary,15,30000,0,0.0,0
kunquant_alpha101_alpha061,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha061,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha065,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha065,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha068,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha068,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha075,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha075,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha081,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha081,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha086,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha086,canonical_continuation_post_boundary,15,30000,30000,1.0,0
kunquant_alpha101_alpha099,historical_pre_boundary,20,40000,40000,1.0,0
kunquant_alpha101_alpha099,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_volatility_bbli,historical_pre_boundary,20,40000,40000,1.0,0
ta_volatility_bbli,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_volatility_kchi,historical_pre_boundary,20,40000,40000,1.0,0
ta_volatility_kchi,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_volume_nvi_canonical_v2,historical_pre_boundary,20,40000,39843,0.996075,0
ta_volume_nvi_canonical_v2,canonical_continuation_post_boundary,15,30000,29945,0.9981666666666666,0
ta_volume_vpt_canonical_v2,historical_pre_boundary,20,40000,39843,0.996075,0
ta_volume_vpt_canonical_v2,canonical_continuation_post_boundary,15,30000,29945,0.9981666666666666,0
ta_momentum_ao,historical_pre_boundary,20,40000,37590,0.93975,0
ta_momentum_ao,canonical_continuation_post_boundary,15,30000,29597,0.9865666666666667,0
ta_momentum_kama,historical_pre_boundary,20,40000,39811,0.995275,0
ta_momentum_kama,canonical_continuation_post_boundary,15,30000,29806,0.9935333333333334,0
