source,library_version,endpoint,instrument,query_parameters,retrieval_time_utc,http_or_api_status,row_count,raw_snapshot_sha256,normalizer_version
baostock,0.9.3,query_history_k_data_plus,SH603003,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603003"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:36.355238+00:00,success,221,8911612eea48aa010858cc8a3b6ae3462a1acc09d0688f7874ec1cc4ae1fa56a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603063,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603063"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:37.588121+00:00,success,368,0bfc002de977bebf24e5d3aa4e01bb44198725067ac2f027703b3b81b85e78d0,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603087,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603087"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:39.220429+00:00,success,368,ccd2c238bed4aac5f5259cfebbe5def555827c7ddcfdb52873245b60b9817e4a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603088,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603088"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:39.371306+00:00,success,368,0ac291899a8adef2f799331a0b2e3258367a1eff412b61bb253e248b56c4a76e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603106,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603106"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:39.487038+00:00,success,368,f7073fe3eeace2a00a983f4c020c4f227e7c612587f123a2da16b72e0bc7a3ef,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603107,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603107"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:39.862672+00:00,success,368,706bae39b9818b568e7901e1886b577b8038ca32e22bf592684dfe4d9d4af2ee,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603186,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603186"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:40.004565+00:00,success,368,30f0f619cf81f95bd399555f150cc20048787cef989aa9b9d07eb2b61a358637,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603189,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603189"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:40.516143+00:00,success,368,4be2fd3e709ebd2f06e5ea7f1cab871599c193029613884f7306e09f7beda186,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603220,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603220"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:40.601787+00:00,success,368,82531c550fe145778c0819ff9ea0c7c2d03e7453cb21037aad511c69bb169c0a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603308,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603308"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:40.662253+00:00,success,368,10183bee208e66cf6fa28d344d0a10cfeaa65a9f492299c0bef25f6f20ce20ad,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603507,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603507"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:41.033481+00:00,success,368,f9e9ceb9b289abff8206808c991ac3714a3c5c8ad97fb197ae11d31064d682e5,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603598,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603598"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:41.139404+00:00,success,368,cd4d8fc54b493b7a12d44501054a0990953bf0fdd89d65996e6f1f993b1b6b07,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603607,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603607"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:41.200042+00:00,success,368,9ad392bcf796fe00f44b1db2faea28394da4bdb6e56aa9173c5d649a9bff2806,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH603906,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH603906"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:41.359954+00:00,success,368,9751be6c181ca3e37e6a662357628f7d65571a68d5e14a6068130229fcf6e47e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688002,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688002"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:41.498176+00:00,success,368,5f0f0dc21fa8854263f6addccf24bb82a0a40bcaeb038ddec3b9045413477df8,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688003,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688003"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:41.811384+00:00,success,368,5e8ccc9c0a2742a8c5fcfefcba99f4509b85c73093f3e3ab4a622ba05195d20b,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688005,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688005"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:41.949825+00:00,success,368,e83390cf7abf5e506ebb9b24c1048dc92c6d15995c88a5530f9de9d1480e6f81,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688006,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688006"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:42.009434+00:00,success,368,d5d240030e8982fd7550263abb9815f2ab899250628194b9c33cc001304794f9,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688007,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688007"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:42.104193+00:00,success,368,3cc8bb8264d13ea4e49dd9077d3d3c4e2054cf5818d4af059ed5a71e21e1f74b,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688009,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688009"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:42.868553+00:00,success,368,37777ce537c1a14f4092ddf1b92d715504c5fb0e33e1f3d0a8b61d3699f83b40,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688018,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688018"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:43.369959+00:00,success,368,c69b951970e3b9fa261f20878b621a95bb67a8c508a00356e2b0578a23efadbd,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688047,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688047"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:44.032855+00:00,success,368,da3ae6337a0a35480991064f62d98669f040ccd2b7938de47ab3411bcb5bac6c,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688169,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688169"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:44.148344+00:00,success,368,1c1b25322a2a64503b10a7b5ccc183d8e355dee7cf3217bf01b748f0dec66f58,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688183,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688183"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:44.927489+00:00,success,368,1e25d19bb454c7f6b19ea3180183fca07a972355763df08681932528e1d9126b,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688195,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688195"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:44.987433+00:00,success,368,8c7aeb5106dcc7bca1bad5a3852b2968344b07eb0f2bfd2712963cacf8954d57,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688213,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688213"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:45.065585+00:00,success,368,cc60ade19e3fba88706b1ca2e0c83a3563580f2f8b02fca124c0cff10dccbd03,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688234,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688234"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:45.874252+00:00,success,368,fb2c90e6df4f75d2efd8db466aa23f0fb681c8ac4ccb9fa1b263663d32b0f5f7,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688239,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688239"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:47.615608+00:00,success,368,8b761dbc9c2e0414415cc1355fe93a15854018239db69d367c0a5c6246d276bb,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688259,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688259"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:48.242387+00:00,success,368,a77955898672ccee9a6ebf6b99391fbc0d7d3f165b2814ed9e09c6ea91a31b0e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688261,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688261"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:48.393791+00:00,success,368,43424eebcc93b40fa56e2bf1185ac1e5f6c575ef4c8d673a01e581e27c43065e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688278,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688278"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:48.542678+00:00,success,368,901dc67d757dfcb2d6c29413ca62b077b7bd8d2c02ddf9135f4c833d79f52574,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688301,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688301"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:49.337643+00:00,success,368,187bdd55a702c73622f3dc36281b5ff7c83de214673c23ce33c08e42fbe1fd12,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688336,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688336"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:49.688822+00:00,success,368,dbba9ca8aabda5be13e63682070be8afad32fb28dcae3043e6192b3e55c1a395,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688348,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688348"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:49.776371+00:00,success,368,c3d0e597ecbb2a0d3387572333559634fa0dd206d95356662758b61601f82fa7,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688425,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688425"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:50.075166+00:00,success,368,c2637aab9b2b4962b545416547a495fd286ce68b8135b10b298579bba2940b54,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688475,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688475"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:50.210253+00:00,success,368,13539be7e458408a876eab3e30bb0af098bffc7d874111ed226fecd898fdc9c9,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688535,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688535"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:50.531790+00:00,success,368,509609d032bf6964b78530d6bfd18280609fe96abdd9af17b0fe3a5225d0bb51,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688559,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688559"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:50.680373+00:00,success,368,8d82da509ba34846e326b8798d7e900a5e729ca64b5ff386cdfe6b4ffec4c047,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688568,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688568"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:52.429635+00:00,success,368,6254a113b023696bba9a0b17710ca9de65ac3bce6ed797e737632532daa81a60,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688596,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688596"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:52.566085+00:00,success,368,26855db1cf18506f8c8b61cc92e8972b71b1a8cbe81beaf581430eb846774288,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688652,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688652"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:53.159620+00:00,success,368,572b62938c7c1f6a7293e0d7076a8c799ab863ebae35aafb87d01195e313da90,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688711,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688711"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:53.952608+00:00,success,368,c768f066f05b61154cc3d3b6217c6bfd613df5fad41b4c10e8409d19a4c9db9a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SH688772,"{""end_date"": ""2026-02-04"", ""instrument"": ""SH688772"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:54.742794+00:00,success,368,eaf58b6432634a92d10f058ec9aec0f1bb523354643e43b1101345d4f8f44eeb,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000413,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000413"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:54.783035+00:00,success,45,eee42f87b93ae5d9e9f7c252019b95a61451318abe8dc242d4d5c2bef22f468a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000627,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000627"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:55.133703+00:00,success,284,874a4c24124842b7e1367c097bc7eb4011a5d7b8375084bd6610bef38c22b4b6,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000628,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000628"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:58.582140+00:00,success,368,e5c2add982249df3eb2a0a4af18f3c27d45d8367648cc843db1b9672886cd4ce,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000739,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000739"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:59.354584+00:00,success,368,61182eb887444b9676f9eed96e8904770f890202b5bffb2f66280d6045d70af8,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000816,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000816"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:59.408678+00:00,success,368,83a712c2e83b501576e3fb97cc22e6f7f5ff7b51c8ccd20fba93f801165f3e9c,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000851,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000851"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:59.478521+00:00,success,308,cfb2eb1160c0501cc35a1560c420eb5a02f7a2cfa74652ce6fee3d5619a09b69,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000905,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000905"", ""start_date"": ""2024-08-01""}",2026-07-23T17:00:59.801862+00:00,success,368,00e3769f76e279c129961a98ccec7fac54f2ff9e05bc2ef53ce0d57c4038d7d2,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000963,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000963"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:00.181125+00:00,success,368,737f4160ecc55897bfa378a105ce5a7b64f44ea5288840c707e539507cc232cd,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000987,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000987"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:02.048578+00:00,success,368,37a2f3e3a826c3c127b6c6b2da7a484233072ac5c2972f7ae10369ee8e781c15,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ000995,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ000995"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:02.271936+00:00,success,368,3f642198d2101531949f4e41b81a4f2b9577006e3406a42799d0275d90219ebf,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002031,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002031"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:02.627985+00:00,success,368,fa40cd9d9c5e9ed687cdb69021b7da320e45f8a26a00cc11da7bb9ee6108a3d5,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002100,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002100"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:02.690881+00:00,success,368,e53a90ff8bcac137742f0dc85509a37b99b3392a226994edd9982679bcf14d4e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002308,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002308"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:02.721159+00:00,success,40,5a9d5e4678c341be8ee7e02e8976ef9e2c13db7f57977ab6cf624a5d330cfc1e,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002336,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002336"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:03.443857+00:00,success,222,9e01283562af640ff7c7e01747ce8b3634f3089cb0da5d2d44133a192c0d6b88,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002439,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002439"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:03.845051+00:00,success,368,2f714e1536c00a22da258e22975899b3a45fad0b1b435a7f6c97cf32b7419836,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002518,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002518"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:03.934624+00:00,success,368,c5c75e4ac85f7f32d6f2dd3a707f07d66e6068dca35b405c3f3aa45df41c57d5,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002523,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002523"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:04.560719+00:00,success,368,21977155a9e27814158d140081012e443ab57d07acfcd29b6961f8aa5d8b451a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002583,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002583"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:04.689999+00:00,success,368,bbbf9eec419ea921410db9abb15efb33495572802ad0516f1406d26999908af9,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002608,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002608"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:04.749362+00:00,success,368,42f9494ae0952a4ec09a101b1859aec06122d2441ddbabce197d5fcb4ce7b814,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002651,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002651"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:05.385009+00:00,success,368,4f53c11a826ce1343cc2056be71daa40249d0d77b674167a871e207d8a8cd8eb,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002739,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002739"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:05.968818+00:00,success,368,0477eefdc8335ef17e2a046228e15640c5397d7bc53cdd7e922198b4cefa7596,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002750,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002750"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:06.013613+00:00,success,217,5f4dccc970ddd7ee1b86427950c11a7b9aeff7e7cf3faad308c8f33137683855,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002895,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002895"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:06.325519+00:00,success,368,e81ab1108f75f67fd9863b556288919d18828cd3bd6197f4bcdc849283d26a8d,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002906,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002906"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:06.473455+00:00,success,368,73bbcf092cf127f4af922a69b9191e86efe96b3bcc43b20935d36e699db81486,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ002936,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ002936"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:06.551947+00:00,success,368,5ca53046431eec2f1026d562cac2280f3a50088d9857686274fd7a419920ade2,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300001,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300001"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:06.883868+00:00,success,368,0acd42e84d01f7c2567c7065e980fca2229b7057291791c9ad87063c2dbcfdad,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300002,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300002"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:07.239197+00:00,success,368,8de8acaedcfe9e349e84b6f64e5f9912943ddb907aad0f673755b8c87a6cf477,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300003,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300003"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:07.747654+00:00,success,368,35d8ef986c6708cfb4861ea8fa08132fc9d0cb4d5d27c6b1bd71faacae006be6,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300004,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300004"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:07.834958+00:00,success,368,357a45f9268a7da6384ff86cc6a1bdbf5e942038d1f8dda2d40e709d91591a87,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300005,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300005"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:07.985834+00:00,success,368,81b8ee307181b7d5526692fa25db0e0ac83c46e7d20143818ed96fb5530205bf,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300007,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300007"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:08.088764+00:00,success,368,515a61f8d506a9841626a4f8e3a8e27aa5cb805ba13f11b44e05fbb9a65b2bf3,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300008,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300008"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:08.531077+00:00,success,368,cabea113e4560e920d8d6846703a847a69e65002243436d65b59b8d65969a579,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300036,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300036"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:08.826567+00:00,success,368,0ad9c152c033c6bd9ef6355455561518f0ebed1250fefd40d941755122e166c1,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300114,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300114"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:08.857348+00:00,success,129,991771cfc1d59423a54d392b9457c1005402924a9bc986bc5880b68bd541b08a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300122,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300122"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:09.235286+00:00,success,368,6f8769c8356bef5a4352cce983d670abd98980a9c7d2a0cfc0698635dd6e19a1,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300131,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300131"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:09.987225+00:00,success,368,98bd2f7b0c0e62bf8699bf62895de523fdaa562100973d75a6b1dbd27fa3fe10,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300169,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300169"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:10.075813+00:00,success,368,85bb30d026dddf474abf18bf51f2d3f3db1195b002d5861a932fc584879536de,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300177,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300177"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:10.183546+00:00,success,368,606ef7d407059f54296d25dab7322a8ebb4c486ad7c7bb4908fa72dd0e0d090b,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300188,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300188"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:10.934127+00:00,success,368,f5fcc4a9026c4b2c2842dd0374d63ddedbe4ef14d9775d9bf14acaca64db8063,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300253,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300253"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:11.023388+00:00,success,368,8dedaa58573e3d8883978dc925862c1923b8d3a0b02060abbc1c7168133f6596,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300280,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300280"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:11.117047+00:00,success,288,734a717a7cedf2232bfa0cbc1253748e4a23c04b971d3490c1efcd6fa96c0272,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300307,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300307"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:11.220202+00:00,success,368,212a46bb97244d96c6ff23aea4bde3abdc526b8fbf84307f36ceb4d08674c22d,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300337,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300337"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:11.336292+00:00,success,368,782f2fb679b65e7ca99a592276ddbeb5c7394c30224752842f6de63f66744a8a,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300348,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300348"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:11.394373+00:00,success,368,825f1a39ad526617a10adac3727f3494d294a3076232d8a42d4c655aaded35cf,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300364,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300364"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:11.479418+00:00,success,368,244f8107c577ad074d92121d9e0b5f3c89015434218ed46eb52ce60f612884e7,data_source_audit_v2
baostock,0.9.3,query_history_k_data_plus,SZ300366,"{""end_date"": ""2026-02-04"", ""instrument"": ""SZ300366"", ""start_date"": ""2024-08-01""}",2026-07-23T17:01:11.792637+00:00,success,368,3a88ec3b49d0f3bcbe9cfc9bfa00d2f7cfc031f1b9bc3b4e3fad1f3b2476ac92,data_source_audit_v2
