outer_split_id,inner_split_id,factor,train_count,validation_count,train_total,validation_total,train_mean_ic,validation_mean_ic,train_coverage,validation_coverage,selection_eligible,fdr_bh_pass,fdr_bh_q_value,selected,frozen_direction,selection_reason,eligible,internally_recomputed_fdr
split_002,split_002_inner_003,alpha158_CNTN30,788.0,40.0,788.0,40.0,0.03413509607295984,0.00031273504600934853,1.0,1.0,True,False,0.1237623762376237,False,1,weak_validation_ic;fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTN60,788.0,40.0,788.0,40.0,0.022296659759496292,-0.015645399513284163,1.0,1.0,True,False,0.3069306930693069,False,1,direction_mismatch;fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTP10,788.0,40.0,788.0,40.0,-0.028376946820289226,-0.012452510819987555,1.0,1.0,True,True,0.0495049504950495,True,-1,selected,True,False
split_002,split_002_inner_003,alpha158_CNTP20,788.0,40.0,788.0,40.0,-0.043896800911424984,-0.0006430310359842918,1.0,1.0,True,True,0.0206270627062706,False,-1,weak_validation_ic,True,False
split_002,split_002_inner_003,alpha158_CNTP30,788.0,40.0,788.0,40.0,-0.05883267612230729,0.01648832508156535,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CNTP5,788.0,40.0,788.0,40.0,-0.019304876570001,-0.018484593814034497,1.0,1.0,True,False,0.0618811881188118,False,-1,fdr_not_passed,True,False
split_002,split_002_inner_003,alpha158_CNTP60,788.0,40.0,788.0,40.0,-0.053765770498379786,0.029919443201763436,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CORD10,788.0,40.0,788.0,40.0,-0.040699074193345466,0.10755823034706832,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CORD20,788.0,40.0,788.0,40.0,-0.0542810530121528,0.14875195041861694,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CORD30,788.0,40.0,788.0,40.0,-0.06252097333989827,0.1867376001001389,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CORD5,788.0,40.0,788.0,40.0,-0.02791812385313189,0.07510610696439633,1.0,1.0,True,True,0.038080731150038,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CORD60,788.0,40.0,788.0,40.0,-0.053735524004283705,0.23615996900636618,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_002,split_002_inner_003,alpha158_CORR10,788.0,40.0,788.0,40.0,-0.04933886593994989,0.11577167775727563,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_BETA10,555.0,40.0,555.0,40.0,-0.030552443128009484,0.00436941156166141,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch;weak_validation_ic,True,False
split_003,split_003_inner_001,alpha158_BETA20,555.0,40.0,555.0,40.0,-0.05755254208874335,-0.014870850744217564,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_BETA30,555.0,40.0,555.0,40.0,-0.07868805500770767,-0.04291525455174403,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_BETA5,555.0,40.0,555.0,40.0,-0.01778814157788135,0.007890195304568404,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch;weak_validation_ic,True,False
split_003,split_003_inner_001,alpha158_BETA60,555.0,40.0,555.0,40.0,-0.06822544855023038,-0.020134370667630398,1.0,1.0,True,True,0.0412541254125412,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_CNTD10,555.0,40.0,555.0,40.0,-0.015990546793093013,0.0251393185508069,1.0,1.0,True,True,0.0471475719000471,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTD20,555.0,40.0,555.0,40.0,-0.031237709910967085,0.028012789223848516,1.0,1.0,True,True,0.0471475719000471,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTD30,555.0,40.0,555.0,40.0,-0.04764204616644277,0.03065989507705292,1.0,1.0,True,True,0.0412541254125412,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTD5,555.0,40.0,555.0,40.0,-0.009485170073776467,0.010126312740833577,1.0,1.0,True,True,0.0309405940594059,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTD60,555.0,40.0,555.0,40.0,-0.045090326974137576,0.08462583014880867,1.0,1.0,True,True,0.0471475719000471,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTN10,555.0,40.0,555.0,40.0,0.011497451977629261,-0.03352506755492442,1.0,1.0,True,False,0.165016501650165,False,1,direction_mismatch;fdr_not_passed,True,False
split_003,split_003_inner_001,alpha158_CNTN20,555.0,40.0,555.0,40.0,0.023701713051269925,-0.03902657007697199,1.0,1.0,True,False,0.1614291863969005,False,1,direction_mismatch;fdr_not_passed,True,False
split_003,split_003_inner_001,alpha158_CNTN30,555.0,40.0,555.0,40.0,0.036569221015094994,-0.04576189549954018,1.0,1.0,True,False,0.1237623762376237,False,1,direction_mismatch;fdr_not_passed,True,False
split_003,split_003_inner_001,alpha158_CNTN60,555.0,40.0,555.0,40.0,0.0300946429080361,-0.09797901012858731,1.0,1.0,True,False,0.3168316831683168,False,1,direction_mismatch;fdr_not_passed,True,False
split_003,split_003_inner_001,alpha158_CNTP10,555.0,40.0,555.0,40.0,-0.020794233518413426,0.014587498315858514,1.0,1.0,True,True,0.0309405940594059,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTP20,555.0,40.0,555.0,40.0,-0.038526399348997604,0.013401435493836687,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTP30,555.0,40.0,555.0,40.0,-0.056753087898032704,0.011570607698503491,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CNTP5,555.0,40.0,555.0,40.0,-0.013028337962724231,0.0026817184159372764,1.0,1.0,True,True,0.0309405940594059,False,-1,direction_mismatch;weak_validation_ic,True,False
split_003,split_003_inner_001,alpha158_CNTP60,555.0,40.0,555.0,40.0,-0.05735967394166876,0.06185486606171705,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_001,alpha158_CORD10,555.0,40.0,555.0,40.0,-0.025151131556431134,-0.05252696003698376,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_CORD20,555.0,40.0,555.0,40.0,-0.042875773313014856,-0.07651948567215863,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_CORD30,555.0,40.0,555.0,40.0,-0.05127215870041485,-0.0944116974247217,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_CORD5,555.0,40.0,555.0,40.0,-0.01513785102800514,-0.03935057496842837,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_CORD60,555.0,40.0,555.0,40.0,-0.035801985672555645,-0.09002698774318771,1.0,1.0,True,True,0.0309405940594059,True,-1,selected,True,False
split_003,split_003_inner_001,alpha158_CORR10,555.0,40.0,555.0,40.0,-0.03206285315673627,-0.05373548001202986,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_002,alpha158_BETA10,726.0,40.0,726.0,40.0,-0.02851027301549396,-0.016808476429307728,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_002,alpha158_BETA20,726.0,40.0,726.0,40.0,-0.05077469887283415,0.060322720917816555,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_BETA30,726.0,40.0,726.0,40.0,-0.07184870088824186,0.10399400944422468,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_BETA5,726.0,40.0,726.0,40.0,-0.014847267361354142,-0.006342027575011587,1.0,1.0,True,True,0.0206270627062706,False,-1,weak_validation_ic,True,False
split_003,split_003_inner_002,alpha158_BETA60,726.0,40.0,726.0,40.0,-0.07485048653589829,0.07019630727543394,1.0,1.0,True,True,0.0412541254125412,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_CNTD10,726.0,40.0,726.0,40.0,-0.016162174032411346,0.0034045835960443945,1.0,1.0,True,True,0.0471475719000471,False,-1,direction_mismatch;weak_validation_ic,True,False
split_003,split_003_inner_002,alpha158_CNTD20,726.0,40.0,726.0,40.0,-0.02755723178175336,0.05662906943114534,1.0,1.0,True,True,0.0471475719000471,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_CNTD30,726.0,40.0,726.0,40.0,-0.04216634682084879,0.06032854687875935,1.0,1.0,True,True,0.0412541254125412,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_CNTD5,726.0,40.0,726.0,40.0,-0.009881220014109779,-0.008419969911596225,1.0,1.0,True,True,0.0309405940594059,False,-1,weak_validation_ic,True,False
split_003,split_003_inner_002,alpha158_CNTD60,726.0,40.0,726.0,40.0,-0.042033391421672825,0.045141700892467156,1.0,1.0,True,True,0.0471475719000471,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_CNTN10,726.0,40.0,726.0,40.0,0.009287247276585081,0.0013546932254734606,1.0,1.0,True,False,0.165016501650165,False,1,weak_validation_ic;fdr_not_passed,True,False
split_003,split_003_inner_002,alpha158_CNTN20,726.0,40.0,726.0,40.0,0.017265963598681246,-0.04995418070876308,1.0,1.0,True,False,0.1614291863969005,False,1,direction_mismatch;fdr_not_passed,True,False
split_003,split_003_inner_002,alpha158_CNTN30,726.0,40.0,726.0,40.0,0.028257163737424398,-0.0545233563638996,1.0,1.0,True,False,0.1237623762376237,False,1,direction_mismatch;fdr_not_passed,True,False
split_003,split_003_inner_002,alpha158_CNTN60,726.0,40.0,726.0,40.0,0.02398547428838595,-0.04167441524816576,1.0,1.0,True,False,0.3168316831683168,False,1,direction_mismatch;fdr_not_passed,True,False
split_003,split_003_inner_002,alpha158_CNTP10,726.0,40.0,726.0,40.0,-0.02339848480339817,0.007020093421575275,1.0,1.0,True,True,0.0309405940594059,False,-1,direction_mismatch;weak_validation_ic,True,False
split_003,split_003_inner_002,alpha158_CNTP20,726.0,40.0,726.0,40.0,-0.03775266579740946,0.059054052982331184,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_CNTP30,726.0,40.0,726.0,40.0,-0.05445677279018451,0.06089805259906288,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_CNTP5,726.0,40.0,726.0,40.0,-0.015351396813676789,-0.006404445944337775,1.0,1.0,True,True,0.0309405940594059,False,-1,weak_validation_ic,True,False
split_003,split_003_inner_002,alpha158_CNTP60,726.0,40.0,726.0,40.0,-0.05747150510407098,0.04091621915349983,1.0,1.0,True,True,0.0206270627062706,False,-1,direction_mismatch,True,False
split_003,split_003_inner_002,alpha158_CORD10,726.0,40.0,726.0,40.0,-0.031124874425605575,-0.06926210563473587,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_002,alpha158_CORD20,726.0,40.0,726.0,40.0,-0.049825337587137114,-0.02918293258283656,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_002,alpha158_CORD30,726.0,40.0,726.0,40.0,-0.06205522667281874,-0.00943087199855708,1.0,1.0,True,True,0.0206270627062706,False,-1,weak_validation_ic,True,False
split_003,split_003_inner_002,alpha158_CORD5,726.0,40.0,726.0,40.0,-0.019802890593358567,-0.055981728363567615,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_002,alpha158_CORD60,726.0,40.0,726.0,40.0,-0.055965475856915387,-0.019958099283341888,1.0,1.0,True,True,0.0309405940594059,True,-1,selected,True,False
split_003,split_003_inner_002,alpha158_CORR10,726.0,40.0,726.0,40.0,-0.03945909575401953,-0.09448236818657565,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_BETA10,908.0,40.0,908.0,40.0,-0.03796480700163797,-0.09558130238683951,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_BETA20,908.0,40.0,908.0,40.0,-0.05662834643857626,-0.1690157713753761,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_BETA30,908.0,40.0,908.0,40.0,-0.06994138659386219,-0.20554871910591643,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_BETA5,908.0,40.0,908.0,40.0,-0.022523141524649376,-0.04009400393977146,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_BETA60,908.0,40.0,908.0,40.0,-0.060330799368803846,-0.13656159054014572,1.0,1.0,True,True,0.0412541254125412,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTD10,908.0,40.0,908.0,40.0,-0.020708466798055287,-0.03579159775023188,1.0,1.0,True,True,0.0471475719000471,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTD20,908.0,40.0,908.0,40.0,-0.03021973170470308,-0.09280616177640032,1.0,1.0,True,True,0.0471475719000471,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTD30,908.0,40.0,908.0,40.0,-0.04031894046397101,-0.09867168623174598,1.0,1.0,True,True,0.0412541254125412,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTD5,908.0,40.0,908.0,40.0,-0.014490640319623172,-0.007304590641514942,1.0,1.0,True,True,0.0309405940594059,False,-1,weak_validation_ic,True,False
split_003,split_003_inner_003,alpha158_CNTD60,908.0,40.0,908.0,40.0,-0.0333733159612867,-0.054242454804306915,1.0,1.0,True,True,0.0471475719000471,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTN10,908.0,40.0,908.0,40.0,0.014388475782349266,0.021235211136567306,1.0,1.0,True,False,0.165016501650165,False,1,fdr_not_passed,True,False
split_003,split_003_inner_003,alpha158_CNTN20,908.0,40.0,908.0,40.0,0.020940849941388028,0.07367402743007333,1.0,1.0,True,False,0.1614291863969005,False,1,fdr_not_passed,True,False
split_003,split_003_inner_003,alpha158_CNTN30,908.0,40.0,908.0,40.0,0.027766270219742973,0.0789644704513017,1.0,1.0,True,False,0.1237623762376237,False,1,fdr_not_passed,True,False
split_003,split_003_inner_003,alpha158_CNTN60,908.0,40.0,908.0,40.0,0.017361644191464222,0.03318358949389269,1.0,1.0,True,False,0.3168316831683168,False,1,fdr_not_passed,True,False
split_003,split_003_inner_003,alpha158_CNTP10,908.0,40.0,908.0,40.0,-0.02723215817294097,-0.04918234767527327,1.0,1.0,True,True,0.0309405940594059,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTP20,908.0,40.0,908.0,40.0,-0.03937996427093213,-0.10545835056386284,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTP30,908.0,40.0,908.0,40.0,-0.0514190362925573,-0.10973946411026174,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTP5,908.0,40.0,908.0,40.0,-0.019337136533296252,-0.017113854440418713,1.0,1.0,True,True,0.0309405940594059,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CNTP60,908.0,40.0,908.0,40.0,-0.047430232031703316,-0.06959628899912311,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CORD10,908.0,40.0,908.0,40.0,-0.03599724321148062,-0.059558592054392324,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CORD20,908.0,40.0,908.0,40.0,-0.04378204435701509,-0.09022749314006104,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CORD30,908.0,40.0,908.0,40.0,-0.04814129497293767,-0.10070083900056954,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CORD5,908.0,40.0,908.0,40.0,-0.025807142621789177,-0.03359184437421675,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CORD60,908.0,40.0,908.0,40.0,-0.03882236401812673,-0.12980094411953153,1.0,1.0,True,True,0.0309405940594059,True,-1,selected,True,False
split_003,split_003_inner_003,alpha158_CORR10,908.0,40.0,908.0,40.0,-0.04294114640560963,-0.10457404258477036,1.0,1.0,True,True,0.0206270627062706,True,-1,selected,True,False
