outer_split_id,left_factor,right_factor,exposure_correlation
split_001,alpha158_IMIN20,alpha158_IMAX20,-0.37832682373862586
split_001,alpha158_IMXD20,alpha158_IMAX20,0.8563578693070066
split_001,alpha158_KLEN,alpha158_IMAX20,0.21740925131216837
split_001,alpha158_KLOW,alpha158_IMAX20,0.1265804755556618
split_001,alpha158_KUP,alpha158_IMAX20,0.17182038818820855
split_001,alpha158_LOW0,alpha158_IMAX20,-0.21600702252052123
split_001,alpha158_MA10,alpha158_IMAX20,-0.37720165739637823
split_001,alpha158_BETA10,alpha158_IMAX30,0.3633799276636672
split_001,alpha158_BETA20,alpha158_IMAX30,0.5270973363619059
split_001,alpha158_BETA30,alpha158_IMAX30,0.6841205182889161
split_001,alpha158_BETA5,alpha158_IMAX30,0.10883571974804718
split_001,alpha158_CNTD30,alpha158_IMAX30,0.42062837111728607
split_001,alpha158_CNTP20,alpha158_IMAX30,0.3988724685512989
split_001,alpha158_CNTP30,alpha158_IMAX30,0.4234217720756557
split_001,alpha158_CORD10,alpha158_IMAX30,0.2788339685623298
split_001,alpha158_CORD20,alpha158_IMAX30,0.41200902730263145
split_001,alpha158_CORD30,alpha158_IMAX30,0.4272607796412391
split_001,alpha158_CORD5,alpha158_IMAX30,0.15372234363849188
split_001,alpha158_CORD60,alpha158_IMAX30,0.2306746739218959
split_001,alpha158_CORR10,alpha158_IMAX30,0.29520974801014327
split_001,alpha158_CORR20,alpha158_IMAX30,0.2602707126499046
split_001,alpha158_CORR5,alpha158_IMAX30,0.1560366397367374
split_001,alpha158_HIGH0,alpha158_IMAX30,0.11481020802553388
split_001,alpha158_IMAX20,alpha158_IMAX30,0.6282466764113678
split_001,alpha158_IMAX30,alpha158_IMAX30,1.0
split_001,alpha158_IMIN20,alpha158_IMAX30,-0.3320704220707258
split_001,alpha158_IMXD20,alpha158_IMAX30,0.5857295673010863
split_001,alpha158_KLEN,alpha158_IMAX30,0.1964961665930616
split_001,alpha158_KLOW,alpha158_IMAX30,0.12063153255045929
split_001,alpha158_KUP,alpha158_IMAX30,0.1520940082814936
split_001,alpha158_LOW0,alpha158_IMAX30,-0.20875114474060355
split_001,alpha158_MA10,alpha158_IMAX30,-0.24019953533641025
split_001,alpha158_BETA10,alpha158_IMIN20,-0.34208429456578904
split_001,alpha158_BETA20,alpha158_IMIN20,-0.6117844672322981
split_001,alpha158_BETA30,alpha158_IMIN20,-0.5319942286383459
split_001,alpha158_BETA5,alpha158_IMIN20,-0.1154473267839756
split_001,alpha158_CNTD30,alpha158_IMIN20,-0.3410563949055205
split_001,alpha158_CNTP20,alpha158_IMIN20,-0.4228508343933559
split_001,alpha158_CNTP30,alpha158_IMIN20,-0.31709763093845567
split_001,alpha158_CORD10,alpha158_IMIN20,-0.32749354033471595
split_001,alpha158_CORD20,alpha158_IMIN20,-0.3671703254013519
split_001,alpha158_CORD30,alpha158_IMIN20,-0.23200770536358883
split_001,alpha158_CORD5,alpha158_IMIN20,-0.20366620805193236
split_001,alpha158_CORD60,alpha158_IMIN20,-0.11648467272275717
split_001,alpha158_CORR10,alpha158_IMIN20,-0.24538088666195756
split_001,alpha158_CORR20,alpha158_IMIN20,0.00903534855614414
split_001,alpha158_CORR5,alpha158_IMIN20,-0.16446865962218196
split_001,alpha158_HIGH0,alpha158_IMIN20,-0.030311122914764746
split_001,alpha158_IMAX20,alpha158_IMIN20,-0.37832682373862586
split_001,alpha158_IMAX30,alpha158_IMIN20,-0.3320704220707258
split_001,alpha158_IMIN20,alpha158_IMIN20,1.0
split_001,alpha158_IMXD20,alpha158_IMIN20,-0.7728621999141623
split_001,alpha158_KLEN,alpha158_IMIN20,-0.08273035660925573
split_001,alpha158_KLOW,alpha158_IMIN20,-0.036330370902560645
split_001,alpha158_KUP,alpha158_IMIN20,-0.06836576115566816
split_001,alpha158_LOW0,alpha158_IMIN20,0.14232250340453478
split_001,alpha158_MA10,alpha158_IMIN20,0.26247898321230057
split_001,alpha158_BETA10,alpha158_IMXD20,0.5052010836733335
split_001,alpha158_BETA20,alpha158_IMXD20,0.8045475090344764
split_001,alpha158_BETA30,alpha158_IMXD20,0.6305159712224295
split_001,alpha158_BETA5,alpha158_IMXD20,0.21964921754520772
split_001,alpha158_CNTD30,alpha158_IMXD20,0.415531041465372
split_001,alpha158_CNTP20,alpha158_IMXD20,0.5319110357601644
split_001,alpha158_CNTP30,alpha158_IMXD20,0.4238609073124121
split_001,alpha158_CORD10,alpha158_IMXD20,0.44466566016964765
split_001,alpha158_CORD20,alpha158_IMXD20,0.471360489202154
split_001,alpha158_CORD30,alpha158_IMXD20,0.29593465749634995
split_001,alpha158_CORD5,alpha158_IMXD20,0.2549685588574181
split_001,alpha158_CORD60,alpha158_IMXD20,0.13883342692574102
split_001,alpha158_CORR10,alpha158_IMXD20,0.38405613967308283
split_001,alpha158_CORR20,alpha158_IMXD20,0.12163155000777678
split_001,alpha158_CORR5,alpha158_IMXD20,0.2665158144155265
split_001,alpha158_HIGH0,alpha158_IMXD20,0.10720515246243978
split_001,alpha158_IMAX20,alpha158_IMXD20,0.8563578693070066
split_001,alpha158_IMAX30,alpha158_IMXD20,0.5857295673010863
split_001,alpha158_IMIN20,alpha158_IMXD20,-0.7728621999141623
split_001,alpha158_IMXD20,alpha158_IMXD20,1.0
split_001,alpha158_KLEN,alpha158_IMXD20,0.2065131238845916
split_001,alpha158_KLOW,alpha158_IMXD20,0.10648533364540524
split_001,alpha158_KUP,alpha158_IMXD20,0.1538001632472315
split_001,alpha158_LOW0,alpha158_IMXD20,-0.23255520730942691
split_001,alpha158_MA10,alpha158_IMXD20,-0.3631956629811098
split_001,alpha158_BETA10,alpha158_KLEN,0.22684310483018602
split_001,alpha158_BETA20,alpha158_KLEN,0.12980970367654024
split_001,alpha158_BETA30,alpha158_KLEN,0.1583543099102652
split_001,alpha158_BETA5,alpha158_KLEN,0.22701602870875587
split_001,alpha158_CNTD30,alpha158_KLEN,0.14207377975381782
split_001,alpha158_CNTP20,alpha158_KLEN,0.2195284307972737
split_001,alpha158_CNTP30,alpha158_KLEN,0.21358697466394072
split_001,alpha158_CORD10,alpha158_KLEN,0.18932503442220494
split_001,alpha158_CORD20,alpha158_KLEN,0.1738654310078283
split_001,alpha158_CORD30,alpha158_KLEN,0.13249222471497268
split_001,alpha158_CORD5,alpha158_KLEN,0.2053609042867517
split_001,alpha158_CORD60,alpha158_KLEN,0.06076607103065724
split_001,alpha158_CORR10,alpha158_KLEN,0.12305555778896597
split_001,alpha158_CORR20,alpha158_KLEN,0.03012569188631102
split_001,alpha158_CORR5,alpha158_KLEN,0.17052269895682082
split_001,alpha158_HIGH0,alpha158_KLEN,0.46860108278933676
split_001,alpha158_IMAX20,alpha158_KLEN,0.21740925131216837
split_001,alpha158_IMAX30,alpha158_KLEN,0.1964961665930616
split_001,alpha158_IMIN20,alpha158_KLEN,-0.08273035660925573
split_001,alpha158_IMXD20,alpha158_KLEN,0.2065131238845916
split_001,alpha158_KLEN,alpha158_KLEN,1.0
split_001,alpha158_KLOW,alpha158_KLEN,0.260892080199741
split_001,alpha158_KUP,alpha158_KLEN,0.4651786382035762
split_001,alpha158_LOW0,alpha158_KLEN,-0.6667385808400311
split_001,alpha158_MA10,alpha158_KLEN,-0.3487253525964701
split_001,alpha158_BETA10,alpha158_KLOW,0.1355890177225469
split_001,alpha158_BETA20,alpha158_KLOW,0.166555293781045
split_001,alpha158_BETA30,alpha158_KLOW,0.17979976885442034
split_001,alpha158_BETA5,alpha158_KLOW,0.06692194147144753
split_001,alpha158_CNTD30,alpha158_KLOW,0.10260073810669165
split_001,alpha158_CNTP20,alpha158_KLOW,0.09098379375637897
split_001,alpha158_CNTP30,alpha158_KLOW,0.10424726550964024
split_001,alpha158_CORD10,alpha158_KLOW,0.08426401043029091
split_001,alpha158_CORD20,alpha158_KLOW,0.06800398295767195
split_001,alpha158_CORD30,alpha158_KLOW,0.09901181948280863
split_001,alpha158_CORD5,alpha158_KLOW,0.08201113886158659
split_001,alpha158_CORD60,alpha158_KLOW,0.07034790800569557
split_001,alpha158_CORR10,alpha158_KLOW,0.057824012288189966
split_001,alpha158_CORR20,alpha158_KLOW,0.06433760311589853
split_001,alpha158_CORR5,alpha158_KLOW,0.04985186441654435
split_001,alpha158_HIGH0,alpha158_KLOW,0.07528782333959311
split_001,alpha158_IMAX20,alpha158_KLOW,0.1265804755556618
split_001,alpha158_IMAX30,alpha158_KLOW,0.12063153255045929
split_001,alpha158_IMIN20,alpha158_KLOW,-0.036330370902560645
split_001,alpha158_IMXD20,alpha158_KLOW,0.10648533364540524
split_001,alpha158_KLEN,alpha158_KLOW,0.260892080199741
split_001,alpha158_KLOW,alpha158_KLOW,1.0
split_001,alpha158_KUP,alpha158_KLOW,0.005890556305566761
split_001,alpha158_LOW0,alpha158_KLOW,-0.38467970564368137
split_001,alpha158_MA10,alpha158_KLOW,-0.06998884255576576
split_001,alpha158_BETA10,alpha158_KUP,0.18708028178276515
split_001,alpha158_BETA20,alpha158_KUP,0.12942186188335097
split_001,alpha158_BETA30,alpha158_KUP,0.14264732316363904
split_001,alpha158_BETA5,alpha158_KUP,0.17237781307676897
split_001,alpha158_CNTD30,alpha158_KUP,0.0989220374871412
split_001,alpha158_CNTP20,alpha158_KUP,0.16845868258366375
split_001,alpha158_CNTP30,alpha158_KUP,0.13204559577063127
split_001,alpha158_CORD10,alpha158_KUP,0.12435811422444609
split_001,alpha158_CORD20,alpha158_KUP,0.1378918587212909
split_001,alpha158_CORD30,alpha158_KUP,0.12700616463661962
split_001,alpha158_CORD5,alpha158_KUP,0.1273034580089114
split_001,alpha158_CORD60,alpha158_KUP,0.07052239395407862
split_001,alpha158_CORR10,alpha158_KUP,0.10654697522473705
split_001,alpha158_CORR20,alpha158_KUP,0.06250442327911525
split_001,alpha158_CORR5,alpha158_KUP,0.14047093131337096
split_001,alpha158_HIGH0,alpha158_KUP,0.6964732239821824
split_001,alpha158_IMAX20,alpha158_KUP,0.17182038818820855
split_001,alpha158_IMAX30,alpha158_KUP,0.1520940082814936
split_001,alpha158_IMIN20,alpha158_KUP,-0.06836576115566816
split_001,alpha158_IMXD20,alpha158_KUP,0.1538001632472315
split_001,alpha158_KLEN,alpha158_KUP,0.4651786382035762
split_001,alpha158_KLOW,alpha158_KUP,0.005890556305566761
split_001,alpha158_KUP,alpha158_KUP,1.0
split_001,alpha158_LOW0,alpha158_KUP,-0.19481276159210142
split_001,alpha158_MA10,alpha158_KUP,-0.18747453439980102
split_001,alpha158_BETA10,alpha158_LOW0,-0.2821581775611498
split_001,alpha158_BETA20,alpha158_LOW0,-0.25785223728074735
split_001,alpha158_BETA30,alpha158_LOW0,-0.2541134492337829
split_001,alpha158_BETA5,alpha158_LOW0,-0.33696194888629016
split_001,alpha158_CNTD30,alpha158_LOW0,-0.19005061641200832
split_001,alpha158_CNTP20,alpha158_LOW0,-0.2734654126162702
split_001,alpha158_CNTP30,alpha158_LOW0,-0.23018662358982508
split_001,alpha158_CORD10,alpha158_LOW0,-0.13425836733467472
split_001,alpha158_CORD20,alpha158_LOW0,-0.12452707871210607
split_001,alpha158_CORD30,alpha158_LOW0,-0.10770700731612348
split_001,alpha158_CORD5,alpha158_LOW0,-0.20721732834972606
split_001,alpha158_CORD60,alpha158_LOW0,-0.0745677138311149
split_001,alpha158_CORR10,alpha158_LOW0,-0.1088091717070296
split_001,alpha158_CORR20,alpha158_LOW0,0.00408609073013046
split_001,alpha158_CORR5,alpha158_LOW0,-0.2116580059299768
split_001,alpha158_HIGH0,alpha158_LOW0,0.18386862823259068
split_001,alpha158_IMAX20,alpha158_LOW0,-0.21600702252052123
split_001,alpha158_IMAX30,alpha158_LOW0,-0.20875114474060355
split_001,alpha158_IMIN20,alpha158_LOW0,0.14232250340453478
split_001,alpha158_IMXD20,alpha158_LOW0,-0.23255520730942691
split_001,alpha158_KLEN,alpha158_LOW0,-0.6667385808400311
split_001,alpha158_KLOW,alpha158_LOW0,-0.38467970564368137
split_001,alpha158_KUP,alpha158_LOW0,-0.19481276159210142
split_001,alpha158_LOW0,alpha158_LOW0,1.0
split_001,alpha158_MA10,alpha158_LOW0,0.4290682012441515
split_001,alpha158_BETA10,alpha158_MA10,-0.8167240292813172
split_001,alpha158_BETA20,alpha158_MA10,-0.348122917051674
split_001,alpha158_BETA30,alpha158_MA10,-0.1507349746640324
split_001,alpha158_BETA5,alpha158_MA10,-0.8154235101261983
split_001,alpha158_CNTD30,alpha158_MA10,-0.32460385409712167
split_001,alpha158_CNTP20,alpha158_MA10,-0.3844006204461352
split_001,alpha158_CNTP30,alpha158_MA10,-0.30067515704782033
split_001,alpha158_CORD10,alpha158_MA10,-0.4196639644400316
split_001,alpha158_CORD20,alpha158_MA10,-0.24013414480875261
split_001,alpha158_CORD30,alpha158_MA10,-0.17562468725233654
split_001,alpha158_CORD5,alpha158_MA10,-0.5670279337931678
split_001,alpha158_CORD60,alpha158_MA10,-0.03889037298435889
split_001,alpha158_CORR10,alpha158_MA10,-0.27764082933125744
split_001,alpha158_CORR20,alpha158_MA10,-0.12337381484906931
split_001,alpha158_CORR5,alpha158_MA10,-0.45570250599778506
split_001,alpha158_HIGH0,alpha158_MA10,0.16498322914745547
split_001,alpha158_IMAX20,alpha158_MA10,-0.37720165739637823
split_001,alpha158_IMAX30,alpha158_MA10,-0.24019953533641025
split_001,alpha158_IMIN20,alpha158_MA10,0.26247898321230057
split_001,alpha158_IMXD20,alpha158_MA10,-0.3631956629811098
split_001,alpha158_KLEN,alpha158_MA10,-0.3487253525964701
split_001,alpha158_KLOW,alpha158_MA10,-0.06998884255576576
split_001,alpha158_KUP,alpha158_MA10,-0.18747453439980102
split_001,alpha158_LOW0,alpha158_MA10,0.4290682012441515
split_001,alpha158_MA10,alpha158_MA10,1.0
