file_role,instrument,field,relative_path,exists,size_bytes,sha256
feature,SZ002491,$amount,features/sz002491/amount.day.bin,True,15196,88e84ea2dadc3bf40ddf88ba464f428ae2c358ca4a774453cdbc655ae7aa3675
feature,SZ002491,$close,features/sz002491/close.day.bin,True,15196,6db617e0877ce1ea729b891f201bc859c670d88c7a1ede17a0ef3d31b8aa7c07
feature,SZ002491,$high,features/sz002491/high.day.bin,True,15196,f8166c0d7d7881cbf3f98fac5f58dad16da23b79e7e8103ad8e676b97e17b4d4
feature,SZ002491,$low,features/sz002491/low.day.bin,True,15196,385dd1a60332d50dda8c7e3f5abff46ccf3607508be8cc291adbf4f3c7e8749b
feature,SZ002491,$open,features/sz002491/open.day.bin,True,15196,5e794893ab5716aa329e765c21a4d5c190b0a35a341e3ecc518c3ed4bb70306e
feature,SZ002491,$volume,features/sz002491/volume.day.bin,True,15196,13e51b2dc901b1e098018fc3c754de3d8a1f602caeba682c6eff0d3805f155ad
feature,SZ002491,$vwap,features/sz002491/vwap.day.bin,True,15196,42ae3aea2a2915fc33fc42f08b8a3a5f0ab41b7d682ef28fd8395b201245c42d
feature,SZ002493,$amount,features/sz002493/amount.day.bin,True,15164,c8252832eda5399ba6de7ddf80282a4c28a292fb3d3c716c9be0167508b27664
feature,SZ002493,$close,features/sz002493/close.day.bin,True,15164,5ff6ec185e085a380e94bbebee77c082186abc94f3e1ede1de9f5f22bd994102
feature,SZ002493,$high,features/sz002493/high.day.bin,True,15164,40ba64a7a168fa32fb18cf2cc010cf8e842e893955043238fa26002bd17adcdf
feature,SZ002493,$low,features/sz002493/low.day.bin,True,15164,5ad760d6353136f64d1679981341586ae36fb41710a40724b09fa5a479cd2fad
feature,SZ002493,$open,features/sz002493/open.day.bin,True,15164,0aaaa8200bff56f74e9ae04d702d266b75c120559ccb5d57fde4298aac9f8293
feature,SZ002493,$volume,features/sz002493/volume.day.bin,True,15164,da81ecceadce23681520060df721223c34ec33371a5708a4db8e95c2f49f641c
feature,SZ002493,$vwap,features/sz002493/vwap.day.bin,True,15164,524dfe42f0a6732d07f1a49a3ef7011b021cfbe1dc625cae77620eb38f586070
feature,SZ002497,$amount,features/sz002497/amount.day.bin,True,15144,42fbbc85b92b553dc3a9c9ed949b909c9a561f380a04e84ea76283c087478449
feature,SZ002497,$close,features/sz002497/close.day.bin,True,15144,fa81bc03b974f10d33097553dbeba6d8195271618731581edb282cc19f5c98bd
feature,SZ002497,$high,features/sz002497/high.day.bin,True,15144,cab018dadc5c2d45fdecc0b43c9692ed137bdcbf70933349acf97680b4cc01d4
feature,SZ002497,$low,features/sz002497/low.day.bin,True,15144,89367171f3aef856f5570b15254e8162e81089ad24816fd9b85f8b80c8fcbcb9
feature,SZ002497,$open,features/sz002497/open.day.bin,True,15144,65822a4f603fb44321b0b2837a17ded31663ab62a1c9970d0334bbd7e0270712
feature,SZ002497,$volume,features/sz002497/volume.day.bin,True,15144,39fa03005492d086a230ba2f0474d4a58295f4b4eedd43fc32ffc9bcb129b09c
feature,SZ002497,$vwap,features/sz002497/vwap.day.bin,True,15144,037c8ee89380cb20bb1c4d0c643c37731a951b7fb27cf81091063806def64ff9
feature,SZ002498,$amount,features/sz002498/amount.day.bin,True,15144,aa8dcf556639f4167631ce269a028bb06d32ffb7b52ee35152fe96797ee923e9
feature,SZ002498,$close,features/sz002498/close.day.bin,True,15144,359e45cfb307a970cc475a9b0bbbeab529cb02af5fde119c77e44b100bd5b323
feature,SZ002498,$high,features/sz002498/high.day.bin,True,15144,a2a6cb725119e5cd7821f7914bde786b586b02920b82369ae5bf64d6c084309b
feature,SZ002498,$low,features/sz002498/low.day.bin,True,15144,c563307aac340e0aace5dafed5c702b663edcbd3fd43f043ded9d3693f99f2e5
feature,SZ002498,$open,features/sz002498/open.day.bin,True,15144,5011b785da2f9677cf5a7704a237c8a645c9e60ecbd80e82f85555e515783cf3
feature,SZ002498,$volume,features/sz002498/volume.day.bin,True,15144,5634404a370b73b0256871055543e2113ad2a26498fa47e08b00087c061f5371
feature,SZ002498,$vwap,features/sz002498/vwap.day.bin,True,15144,59a7f8326cab20a5861fce9be8541dd3ef35a099bcd795cde648b979cd64ffbc
feature,SZ002500,$amount,features/sz002500/amount.day.bin,True,15128,990ebbb8b9992730051b42f133f4dea0a4a00667d5280a60d0b11de335748d1c
feature,SZ002500,$close,features/sz002500/close.day.bin,True,15128,fde97bed639ab6187c06f75c96e1280f5509e827699e980c68fb667f530e874a
feature,SZ002500,$high,features/sz002500/high.day.bin,True,15128,8629efcaee11491c50408e3237a66be19d55d28bfbd86458ae9c72b5876a27da
feature,SZ002500,$low,features/sz002500/low.day.bin,True,15128,c6359378832fa92dbb8f42f19bdb1bb7338216b5e1a7ce4187425cc7f1610d67
feature,SZ002500,$open,features/sz002500/open.day.bin,True,15128,5b8db020680f40dbfb77eb7432a7448c765c4964131e51476240d8d0bbf04ed8
feature,SZ002500,$volume,features/sz002500/volume.day.bin,True,15128,74cd6d68766c89dc53bb1bd05c35507d4f1e54dd86a8014c45e03dc7436ca166
feature,SZ002500,$vwap,features/sz002500/vwap.day.bin,True,15128,ec66e23743a1d37ac728054e4975ab2b4985972e232b9b50817776970f869982
feature,SZ002501,$amount,features/sz002501/amount.day.bin,True,15120,4b115f1f0be03c0a35356262edf3c1b054fd6e437aaee6a95f8ea186184f988f
feature,SZ002501,$close,features/sz002501/close.day.bin,True,15120,f252b5676a9b7da746bf6c153ed1383dfd3be507a0530f8ba0966aa9f89e09f1
feature,SZ002501,$high,features/sz002501/high.day.bin,True,15120,07ed53f1f729155e85274bfc37769b9ed5bc1dc16e42930d031313848800c9d3
feature,SZ002501,$low,features/sz002501/low.day.bin,True,15120,4cf41a597c973638509adf1d9937d8227f06b85fd5ea8fd04df48ffc2d76dac8
feature,SZ002501,$open,features/sz002501/open.day.bin,True,15120,cc41ce5124a6280f8691b134594fc3e150d6ebc7bf26a68620b081f7acaa905f
feature,SZ002501,$volume,features/sz002501/volume.day.bin,True,15120,33e58fc8f0b7b6f4ab34311dbd2be2db56af6a52d5c96e0e74a731f2055522be
feature,SZ002501,$vwap,features/sz002501/vwap.day.bin,True,15120,dc45d38bcd2c7e4a13d6f01be796bc39b1470d7648ec12882702491c362c675a
feature,SZ002503,$amount,features/sz002503/amount.day.bin,True,12168,6987dd64e6af86c96a895cab549feb958736eaeb9c029ac37c229f41275b2f1b
feature,SZ002503,$close,features/sz002503/close.day.bin,True,12168,3f38fcaefcdf8187643ec1bbf522e5d7fad3002e4920185eb58b993295676d6d
feature,SZ002503,$high,features/sz002503/high.day.bin,True,12168,c89131abf00accbc95ecb06f3ef99e10e215e203967255f959ead185123f3ca0
feature,SZ002503,$low,features/sz002503/low.day.bin,True,12168,a03df934126d1cbee7009a5755968c1c874db1ab7dce47300c4f93bbf3bac8c6
feature,SZ002503,$open,features/sz002503/open.day.bin,True,12168,dd36dd01fb946b7ba96f21de1a1d463640c2edec91a6774187b7d5bb72dd9efa
feature,SZ002503,$volume,features/sz002503/volume.day.bin,True,12168,f3b1f50ece7bff104c4aaeebc3ff7fec570bea997e992b19331954ff2d378075
feature,SZ002503,$vwap,features/sz002503/vwap.day.bin,True,12168,2f228ca4b2c48ad4371666efee1595730757f0378cdc2586fc8aa8cf2c777314
feature,SZ002505,$amount,features/sz002505/amount.day.bin,True,13244,0b2db7cb57f2a4f968f0e72ae597ed34c9c52f25407acf7084e4eddae4443bc9
feature,SZ002505,$close,features/sz002505/close.day.bin,True,13244,8dea07651ba0a197774af63769e400ebc95c8f48f5e81272fbe7c62c523b3c01
feature,SZ002505,$high,features/sz002505/high.day.bin,True,13244,21da1b1b66ea1513fd0abb929819153d5a8e23557f874716978c1e601a587c93
feature,SZ002505,$low,features/sz002505/low.day.bin,True,13244,e8587a6c8ac542086ff0a86c4038a527fec2415d5f9f2556358ab5b70c61a2bc
feature,SZ002505,$open,features/sz002505/open.day.bin,True,13244,06880ec2fd7c64a73122ecc0f08ba69bbc7bf6257a9ca01819fdd900327c15c6
feature,SZ002505,$volume,features/sz002505/volume.day.bin,True,13244,1d41b0620821aee0e24b30214e94a8802af11dd189489bdf50a74ad909603c9e
feature,SZ002505,$vwap,features/sz002505/vwap.day.bin,True,13244,349b1868d4215db6b49deb92b8408ab2695012d4198d9f7a2d75ab5fbd7b8024
feature,SZ002506,$amount,features/sz002506/amount.day.bin,True,15116,a49211dd3a18531d4079bf1cb4fba0e939b23d775b1e5e5a8293e80d1caf266b
feature,SZ002506,$close,features/sz002506/close.day.bin,True,15116,3de6fe2c5faf8152ddc25a157e2bbca0a1d7c660ad812457eb7da5096369753c
feature,SZ002506,$high,features/sz002506/high.day.bin,True,15116,6c24ee6b08acac4abc72e4abd3f3d186ffe39bc39ba54fd63f5104cf905c8a06
feature,SZ002506,$low,features/sz002506/low.day.bin,True,15116,032d68003ec11e558060f3d09ebad72af3a7368b39d928cc540da7f7ad49227d
feature,SZ002506,$open,features/sz002506/open.day.bin,True,15116,133f6733f5150a47007f5f3d4c19110a0529212ece01586b5e1a07ae85be6ff2
feature,SZ002506,$volume,features/sz002506/volume.day.bin,True,15116,84b48105c889daeb5f1b3aff8986ef5745966bed26ac8d866a25d7cbef617b0a
feature,SZ002506,$vwap,features/sz002506/vwap.day.bin,True,15116,b5c50626168e82d0492fb9603568242ddea2d68b2b70ada1d2bf74ba710ca249
feature,SZ002507,$amount,features/sz002507/amount.day.bin,True,15104,88ae30cccb40bea7afdb88e435bfd5ce030614b167ee7063c09c4db99b8c2e7c
feature,SZ002507,$close,features/sz002507/close.day.bin,True,15104,e776670d310b29e5b0b52e6e026368c98a253885e7076815b5db43d60c84641e
feature,SZ002507,$high,features/sz002507/high.day.bin,True,15104,50e49d1a8c401b4524052d157368e3bda5ab6a1d10456348444a6211f43ce67d
feature,SZ002507,$low,features/sz002507/low.day.bin,True,15104,63fdef729e3fcad382d2f176b1a8dfae8378e9a3911280943887effed3235237
feature,SZ002507,$open,features/sz002507/open.day.bin,True,15104,2ea4e635eb89bfd24b179fc7cd4ba8899627c6c58d04b1f0152aa413729baab6
feature,SZ002507,$volume,features/sz002507/volume.day.bin,True,15104,1decd5ac613c09a1bd5e6b0b0bd3a97d99d8fa37d163a265f2d1ae79ba38605e
feature,SZ002507,$vwap,features/sz002507/vwap.day.bin,True,15104,c618b45cfccbe6320dd9c990d11af5068bb2e7fa2df78390f9a2a78dfa963872
feature,SZ002508,$amount,features/sz002508/amount.day.bin,True,15104,03da65d8881e166f95c7cf71cd6e67c4e01ed18e850e415d670d9b0006ca5ac7
feature,SZ002508,$close,features/sz002508/close.day.bin,True,15104,77f56b75b39842287f71a0d17cdef26a9cb9b22d555cbedf2f77a9f831637f2a
feature,SZ002508,$high,features/sz002508/high.day.bin,True,15104,79a2f86824fcec8af28a0d72dafd2e5614aaa677a9470b941a34480390bf5563
feature,SZ002508,$low,features/sz002508/low.day.bin,True,15104,dd2bdb198192c3ac9d80e69cf04b330d11f98a18679a2a8d62181696b2722afa
feature,SZ002508,$open,features/sz002508/open.day.bin,True,15104,c04c2b2091d4f30f65d4d2ae80b1b550b0a87d0acf0b292198cf4f0534b3692f
feature,SZ002508,$volume,features/sz002508/volume.day.bin,True,15104,f5c0eda2b62721ccb76ae00d30f1c9fb21f8bc97a50cb518f39bb609be5a2a10
feature,SZ002508,$vwap,features/sz002508/vwap.day.bin,True,15104,6dc7560bac1f4086508cc46cfcbedd79f43c33c7e7228afd2e43f2cf824c2c9f
feature,SZ002510,$amount,features/sz002510/amount.day.bin,True,15096,4f9057caaed4d28a196eabcd77f787939caebac36078b9f55271f8e12a19a07d
feature,SZ002510,$close,features/sz002510/close.day.bin,True,15096,85a271e4988e03c1c7630af6d396bba23721d6aacbd5dbc6c11b4f0f7554b555
feature,SZ002510,$high,features/sz002510/high.day.bin,True,15096,71a2cd5eedb743019b7f7e55deea91a89cebbbc39a1b94b33990ee34dfa890e2
feature,SZ002510,$low,features/sz002510/low.day.bin,True,15096,9b5fe0b466c6f5ccaba0255ad0d57e47285c6217aa6752c6784f6261808705c8
feature,SZ002510,$open,features/sz002510/open.day.bin,True,15096,dec06fdea9e9beae035fb4169deb6d9b5a3aff889638f8544535d61f5064bb41
feature,SZ002510,$volume,features/sz002510/volume.day.bin,True,15096,3b0b87982f3b8d5dda3c7742e50188eaec9a8dec1cc56de93cb07f31c45193ce
feature,SZ002510,$vwap,features/sz002510/vwap.day.bin,True,15096,4556d0c6a235357d416f2751a55e1032d9665902e064237ad98a7abbed017290
feature,SZ002511,$amount,features/sz002511/amount.day.bin,True,15096,c1864549d07c82b553b5c59b8f81064d0de3b2e262daaa194e8330aeba2b1aa9
feature,SZ002511,$close,features/sz002511/close.day.bin,True,15096,1cdbacf267fcc678d9e45f57db71fd65d26d0a7b3af29f4bb04836e5bc6c9a0c
feature,SZ002511,$high,features/sz002511/high.day.bin,True,15096,5efe7c2e8e538d48d6fd1100b8dd70ba6f3afbd90a8309cd0417255fe18a4e5e
feature,SZ002511,$low,features/sz002511/low.day.bin,True,15096,bfd55f2d4e924308772f5947517688b3168a856a5b45fa828a29be6328962ccf
feature,SZ002511,$open,features/sz002511/open.day.bin,True,15096,9783d5c27175c259827b1086e7c627aa5fda1576c1acadf0b8a01a9998e0d550
feature,SZ002511,$volume,features/sz002511/volume.day.bin,True,15096,e68db10f59e537bf0948312589c23a615b4a754d3c052745083c99860e5eda8f
feature,SZ002511,$vwap,features/sz002511/vwap.day.bin,True,15096,1d4c214004dc9cce308566b14d9bd31da24038f0a34d3f50d2d087dd2a7e6be0
feature,SZ002512,$amount,features/sz002512/amount.day.bin,True,15072,2b37681aa3df5a64f2fefa5d7580e88e3398258fe895dae62fce7af1335afbc4
feature,SZ002512,$close,features/sz002512/close.day.bin,True,15072,651a6511f9f88f6ff3a689c55de79e65aeb1cb38232524abc8ce2f2a5d13b21d
feature,SZ002512,$high,features/sz002512/high.day.bin,True,15072,5efa2877a120b0e95c33bb1f74c5ddf42391a725a88795e58ddc8d390f38c936
feature,SZ002512,$low,features/sz002512/low.day.bin,True,15072,b8ebf36dc865c7d6527e915d62986a0fd42b8dae9d0abce861b3e3c51d5631e4
feature,SZ002512,$open,features/sz002512/open.day.bin,True,15072,19feb23181214cd9b77de007fb858969c8e92e954273e11fd641aff7df78abf0
feature,SZ002512,$volume,features/sz002512/volume.day.bin,True,15072,f3f72e76000ccc436029ad1fc07059b1f90d2d77cc2bbcf20431a5d6b02ee80a
feature,SZ002512,$vwap,features/sz002512/vwap.day.bin,True,15072,8e928eb2faac725e64c20c6e814cae0706b22173a9535e662172ead70dbdbb34
feature,SZ002514,$amount,features/sz002514/amount.day.bin,True,15072,5ec5f130d09a88b59ce51e17b98f816a794bc710049e71e673f4f9c3f423e633
feature,SZ002514,$close,features/sz002514/close.day.bin,True,15072,aec546312d4ad65b2ea4568fb2c6b3573be33f630a658f5ce47070924e8682f9
feature,SZ002514,$high,features/sz002514/high.day.bin,True,15072,daf0ad60b213dab327c8c206b26106f78f3fd9965985dd5bcaba39aa8aa07c94
feature,SZ002514,$low,features/sz002514/low.day.bin,True,15072,27c3ca900b921f4feb43a932014307a4a48d5e37330a7e9b3e373171b268cd76
feature,SZ002514,$open,features/sz002514/open.day.bin,True,15072,ccbf807952652339a708a6940e63d9d94bad453b9c3e5e9d3b2e25b517446973
feature,SZ002514,$volume,features/sz002514/volume.day.bin,True,15072,f10966173febc8d98ff97058751d94dba32d8d4c5e5ee9c0b3d2d15b885c66db
feature,SZ002514,$vwap,features/sz002514/vwap.day.bin,True,15072,30ab3ffe83df6c1a3930868e3fdfb7d35e59d291c89af9cb5dabc6642f5994f4
feature,SZ002515,$amount,features/sz002515/amount.day.bin,True,15072,21f19b5cd6f0dea1949b8c74ae027a6275cdac6a93e64598ff0e70f469cac0c7
feature,SZ002515,$close,features/sz002515/close.day.bin,True,15072,27055759497d53dfdbb897fd161c77c886d9ef71874f2568d9048be3b9184c6b
feature,SZ002515,$high,features/sz002515/high.day.bin,True,15072,3a201030bdefce81dbf233c3b3f8ffd0f28058c41200e4de3e50f26d9c03377e
feature,SZ002515,$low,features/sz002515/low.day.bin,True,15072,023c86fc3b81702704409c7258ce369718f38dfca127a206a15df6d280eee282
feature,SZ002515,$open,features/sz002515/open.day.bin,True,15072,00131467c909068f6f066eb1424fcf92fd1fdd6e7d87d469b6deb6cc5a2abbf6
feature,SZ002515,$volume,features/sz002515/volume.day.bin,True,15072,195c9b10a695a228d045cbc05e3b9f00ba44c0e4bf795607911005e98659833c
feature,SZ002515,$vwap,features/sz002515/vwap.day.bin,True,15072,2f580824e406a680228cd8affe4ab27e0fa614037c8e79b891b32dfa9546d989
feature,SZ002516,$amount,features/sz002516/amount.day.bin,True,15064,4f929eca4f115a9be559e14f7cf56bf7ff8f3c73e4a912368ee91ef3ea451d49
feature,SZ002516,$close,features/sz002516/close.day.bin,True,15064,3b64626ae36f92f23b92553d5f48a400229c447764bea4e21322c4557dba3dec
feature,SZ002516,$high,features/sz002516/high.day.bin,True,15064,8f9c390746d43c08bd102454e93a33e8ae9358b44fedf8840a0b8df654a0d6e5
feature,SZ002516,$low,features/sz002516/low.day.bin,True,15064,cf5915419588153c31edcd9e8402f5482c28af8c5b6b050ad46ff89cf8a95fa1
feature,SZ002516,$open,features/sz002516/open.day.bin,True,15064,b302b6a2a26866c74e520003a83945c8eb2faf2a4fe1bdff1338054d524df5a4
feature,SZ002516,$volume,features/sz002516/volume.day.bin,True,15064,476c525fdd7bcd36e56e31e3c4dad6370b46943bf07e40c3fb4fcf3cbaaf8f7c
feature,SZ002516,$vwap,features/sz002516/vwap.day.bin,True,15064,002d2c9e03eff2dffe9be2d48f93902c1485a905e04a0ef471c04f7845529811
feature,SZ002517,$amount,features/sz002517/amount.day.bin,True,15064,e37b8d80fc9dfe1a3724435ca83dd81ae4719ddac0ed1cebb78f2b5528445965
feature,SZ002517,$close,features/sz002517/close.day.bin,True,15064,a9c127169bf8ce280d05cc224666b60723fe9749b66fb64ea6183029e3f7e963
feature,SZ002517,$high,features/sz002517/high.day.bin,True,15064,6198296fd2cf95dd202c1a633360a22bbb30eaa9139200747d0bb3b31e16f79a
feature,SZ002517,$low,features/sz002517/low.day.bin,True,15064,8d144980b6248ff03754fd5e9005dcd003b677745aec84441a23291ac01c7424
feature,SZ002517,$open,features/sz002517/open.day.bin,True,15064,63b91a04a5cd995471a3c7d5e6888e79359563a379c59f4039ad46ebe7ae9c40
feature,SZ002517,$volume,features/sz002517/volume.day.bin,True,15064,ed8ec3d232138aedad3f3eb8c8822bcea8b98ee7ab201ec2035575bae9d4c92d
feature,SZ002517,$vwap,features/sz002517/vwap.day.bin,True,15064,77af003cb4e3716741faa2ba0a0ef396fd19f7d6bcfe39dd895999567bd66ab3
feature,SZ002518,$amount,features/sz002518/amount.day.bin,True,15064,1fd0095107aab1b9cdfbd312e1e7d2c2ef6ac9aff67edd502e2989bbcc8f7664
feature,SZ002518,$close,features/sz002518/close.day.bin,True,15064,b74dd9a23a04df5a0e46937db0063c081615e1935045c70cd5ed33a7d3657303
feature,SZ002518,$high,features/sz002518/high.day.bin,True,15064,f9a43387aa5c14db82c240ffccfc04bb4c913e4a091fdce06fe6dea0b3b8b375
feature,SZ002518,$low,features/sz002518/low.day.bin,True,15064,657634def150d2116122bc92a1a76891037431550bd1d7c8529624135dfd78fe
feature,SZ002518,$open,features/sz002518/open.day.bin,True,15064,f15a35179062158a8e24ea4c10fb7a6b251a289d8f20002f077ab56eac3a9341
feature,SZ002518,$volume,features/sz002518/volume.day.bin,True,15064,4cbdf9226fefc007932dda7085a780fb4590e1899a9a893613570418fb5c016b
feature,SZ002518,$vwap,features/sz002518/vwap.day.bin,True,15064,4b74e02afaf6f309d5063be75b718a355c29d0536563f92ac7cdb0e2e26786db
feature,SZ002519,$amount,features/sz002519/amount.day.bin,True,15064,112c2f129f45706c13519c1cf80f5582540774a71488430925bf9b6b9b57d6ea
feature,SZ002519,$close,features/sz002519/close.day.bin,True,15064,d1210065d16eb24e0ef9b5b2bdf086adace60164156adb1e165f12374c4aea6a
feature,SZ002519,$high,features/sz002519/high.day.bin,True,15064,e45f0b0fb877fec3aa74a2d45a856cd94b3c92efca7ff912bff6a5d67bc11c5d
feature,SZ002519,$low,features/sz002519/low.day.bin,True,15064,7b237d6f4d93dcb6857d5cc764e2f6fbf502ede990bd15fe2ada139eaa6f98c3
feature,SZ002519,$open,features/sz002519/open.day.bin,True,15064,35e5320a1b5bbf11d6cf46a253b4eb94d0938a83a79a4799d8311a65a0920cda
feature,SZ002519,$volume,features/sz002519/volume.day.bin,True,15064,7e2eebc0e0ac2d61a4a018ca8ebf832a3958fb000ad61ba820c4017fe02cf157
feature,SZ002519,$vwap,features/sz002519/vwap.day.bin,True,15064,77eb5241ed26037aae511e4ed194ff7e138798e37f320ad32ad6ea91f857880d
feature,SZ002520,$amount,features/sz002520/amount.day.bin,True,15052,e79c0dabde8003a953fe0f72e04093ea305dd36f55d5b1dcb05ea2054648011f
feature,SZ002520,$close,features/sz002520/close.day.bin,True,15052,d71b44368e7a76d2506fd9101a440b92e8fffb7bd8e186a53a882e9fa8490115
feature,SZ002520,$high,features/sz002520/high.day.bin,True,15052,89ac92ceab3474a3e63f7f09e46fc5360f5252b24316a7e2b1684af11a0f5f92
feature,SZ002520,$low,features/sz002520/low.day.bin,True,15052,2245b939d4d1b68871df222fd20e8447ee7f1e6353f5ba281dc3bf013fcb22ec
feature,SZ002520,$open,features/sz002520/open.day.bin,True,15052,6bbb041ed2c1cef769cecc08047d00a118531fd4c66f7c1eb8b5b4e03a99ce8c
feature,SZ002520,$volume,features/sz002520/volume.day.bin,True,15052,2ef1be01c8456784ceefdc649a6a84848296b143c88ba823436a9dd6fe288cd7
feature,SZ002520,$vwap,features/sz002520/vwap.day.bin,True,15052,3fd315af3a182046d42a419acd6e21fe70965a266c6c1b7b2625df6f921d3b15
feature,SZ002522,$amount,features/sz002522/amount.day.bin,True,15052,2c764fa2c899777d93f9ec4ddfc795fd4b6c819da742f3cedd0ab4d128a59327
feature,SZ002522,$close,features/sz002522/close.day.bin,True,15052,d0e622d472587e136fbca01110238f8e32874a2acf0bb6e01159bb0d66bcd220
feature,SZ002522,$high,features/sz002522/high.day.bin,True,15052,1d1000a2e52324a7752949ad2e7495b0096b81135bdc98531380e7e908da1ea0
feature,SZ002522,$low,features/sz002522/low.day.bin,True,15052,bef5f6a62fcdd021774209de0a88d750cfa68152bfa0564e712ac66a4273f9c0
feature,SZ002522,$open,features/sz002522/open.day.bin,True,15052,5fe7e34d60bc42803c6232a682804ea977ab212d710ba3bd5ee666d288fecac5
feature,SZ002522,$volume,features/sz002522/volume.day.bin,True,15052,3805236063f26ffa5153b06c12a9b670c81a3e87384c31a1cd73f477ad4d9cc6
feature,SZ002522,$vwap,features/sz002522/vwap.day.bin,True,15052,73dcd28e1bbd251115575464cab06719d3c2847fa2e19a9678cd48817509b9fe
feature,SZ002523,$amount,features/sz002523/amount.day.bin,True,15052,fbec1a0117b41cbb844c22a1a9062402afa05aba7d8d93fbe686c701c5648946
feature,SZ002523,$close,features/sz002523/close.day.bin,True,15052,6a907d455aeffcec63f97c950cb97d01356bf7a5a14cb0ac058aef3a41331b00
feature,SZ002523,$high,features/sz002523/high.day.bin,True,15052,7c24e9444aef6bd6f6cb772b35c505d22905eefb8873211d8914f9c0acb7b5a4
feature,SZ002523,$low,features/sz002523/low.day.bin,True,15052,b9f79520215b10a0833643d15633c05454070b8e395d6b1a8ca52bf1bb0b99d3
feature,SZ002523,$open,features/sz002523/open.day.bin,True,15052,0d0646fe579ef0e30c5a670a137baaf8d09666353e3e3f1466a6047d5af4c21a
feature,SZ002523,$volume,features/sz002523/volume.day.bin,True,15052,cf37c9e30f35f0cd905ca17499c4c1436c98bf26784baadee66f060167eed1aa
feature,SZ002523,$vwap,features/sz002523/vwap.day.bin,True,15052,d87af7abef6e03c54d0ffc0efa9b178e3f4c2a8ba5a93f999835e4c07a8aa7b2
feature,SZ002524,$amount,features/sz002524/amount.day.bin,True,15032,b7d20e78a89bcb69cc4a2c010605ede359c7bf1ad63c3a6089679da962c65fc8
feature,SZ002524,$close,features/sz002524/close.day.bin,True,15032,5c4517749dc2e40ed50991dd9d7ba381172f3a2eb2e70e1d0aec590c509ebf9e
feature,SZ002524,$high,features/sz002524/high.day.bin,True,15032,326254b28a3b3bacded183ff421df2e6c0aeabb6fd217d7597e5233cf0e11a95
feature,SZ002524,$low,features/sz002524/low.day.bin,True,15032,34606fc80c5f4a239a412f19bec574bcc6b6ce41e9e1e34cbd0e588310e04c16
feature,SZ002524,$open,features/sz002524/open.day.bin,True,15032,9ac3b58795d5c013b5448bc3f1a1a69a08f46db00b37794a5f78376f6df6bbc0
feature,SZ002524,$volume,features/sz002524/volume.day.bin,True,15032,9a10eeac8e62195a0df83c80f8487789076e66e8f7b0c76ad709cc0728b6d621
feature,SZ002524,$vwap,features/sz002524/vwap.day.bin,True,15032,d8d58ffdc89dd907fafe1f1f5a405568ed5aed1d35953ef747f9ce1fc50bd7ad
feature,SZ002526,$amount,features/sz002526/amount.day.bin,True,15032,34a3966a0fb98a7f16b0ade56c25f03486427bb522007c5aaa0277a9e059ae2d
feature,SZ002526,$close,features/sz002526/close.day.bin,True,15032,db7245090dabb3cc6eb9b6e925c87fc0673ee5f05da3f5d80af83dd9c5fbc9bc
feature,SZ002526,$high,features/sz002526/high.day.bin,True,15032,74a625272333168d6b55202757d7721014224610f3ba9a2b7402967dd07a8094
feature,SZ002526,$low,features/sz002526/low.day.bin,True,15032,69154238fb63f530a0260e9a0f878eb42193b86f9e1d8bd1d10f10c19c90834c
feature,SZ002526,$open,features/sz002526/open.day.bin,True,15032,33e24208006f54375f15150ac40703569eedd7850db0eb96e71d98eda2d6c08e
feature,SZ002526,$volume,features/sz002526/volume.day.bin,True,15032,ca1767a3f2a438a4378d2ef16632204a08016955d280fc848e6eac01fb514763
feature,SZ002526,$vwap,features/sz002526/vwap.day.bin,True,15032,ea2ef50a6e23af200e3fa71fe032e471423ac3cfb025a792f0a71192a48298bc
feature,SZ002527,$amount,features/sz002527/amount.day.bin,True,15012,dbc093c689877bbcef50521ad702e608b4fbfca45e85d245c60521ccda873222
feature,SZ002527,$close,features/sz002527/close.day.bin,True,15012,9d861f8da22b436c0fa19e6f4f3b4c9b7cbe5b37af7114bd1135fb54a7e58b8f
feature,SZ002527,$high,features/sz002527/high.day.bin,True,15012,ae5b93955ba448d84d37adce05693a2b78f8b98dca6f46bbdd4376263d358a70
feature,SZ002527,$low,features/sz002527/low.day.bin,True,15012,55d4da04fc0d1e4ee215742f19d0718dae1c1e0bac99fa951784cbfa4834b7fb
feature,SZ002527,$open,features/sz002527/open.day.bin,True,15012,c7d3a16d6859dd0cf34342b60f800042f81061169844df8a5058fd13ea11ca81
feature,SZ002527,$volume,features/sz002527/volume.day.bin,True,15012,54bbfc84a58217a9e8fb7f4216709c3a83f7d1ac1ccf4c49496544aaa5d7f469
feature,SZ002527,$vwap,features/sz002527/vwap.day.bin,True,15012,64b4c0891e6308f2f87fd49f57e679414640c03f3eb54e3071f0d0d839359d4e
feature,SZ002528,$amount,features/sz002528/amount.day.bin,True,15012,00a3e1af59bfcf1e39f98243cc2897a9856995b9cf3e1702404e2212ae078412
feature,SZ002528,$close,features/sz002528/close.day.bin,True,15012,95766d4fadcf7b84233ba6df802ae51d058dec9205f55caa6c722f0778a396f9
feature,SZ002528,$high,features/sz002528/high.day.bin,True,15012,262cd8cd5d35bceeb176586d9475c29d8756b4d4b3a00caafb63e29476456661
