execution_date,instrument,side,commission,tax,total_cost
2022-05-12,SZ000727,sell,5.456309279045462,18.187697596818207,23.64400687586367
2022-05-12,SZ000890,sell,5.0,3.109083891749382,8.109083891749382
2022-05-12,SZ002021,sell,5.0,9.425778125989439,14.425778125989439
2022-05-12,SZ002076,sell,5.0,10.224827000677585,15.224827000677585
2022-05-12,SZ002228,sell,5.0,10.12533500329256,15.12533500329256
2022-05-12,SZ002321,sell,5.0,6.8310110409379,11.8310110409379
2022-05-12,SZ002341,sell,5.0,8.341223728966712,13.341223728966712
2022-05-12,SZ002401,sell,5.0,9.22479907464981,14.22479907464981
2022-05-12,SZ002552,sell,5.0,4.456496807813645,9.456496807813645
2022-05-12,SZ002556,sell,5.657194877421856,18.857316258072853,24.514511135494708
2022-05-12,SZ002676,sell,5.0,7.55388438642025,12.55388438642025
2022-05-12,SZ002698,sell,5.0,8.060939068114758,13.060939068114758
2022-05-12,SZ002734,sell,5.0,1.4495029826402666,6.449502982640267
2022-05-12,SZ002792,sell,5.0,7.863782719033957,12.863782719033956
2022-05-12,SZ300066,sell,5.0,11.25552055091858,16.255520550918583
2022-05-12,SZ300089,sell,5.0,2.3798532557845116,7.379853255784512
2022-05-12,SZ300232,sell,8.34217999372959,27.807266645765306,36.1494466394949
2022-05-12,SZ300257,sell,5.0,1.4646707478046417,6.464670747804641
2022-05-12,SZ300280,sell,5.0,3.3045729022979735,8.304572902297974
2022-05-12,SZ300329,sell,5.0,15.771428029525282,20.771428029525282
2022-05-12,SZ300356,sell,5.0,4.266011209192873,9.266011209192872
2022-05-12,SZ300370,sell,5.0,10.16943004667759,15.16943004667759
2022-05-12,SZ300455,sell,5.217804278297424,17.392680927658084,22.61048520595551
2022-05-12,SZ300489,sell,5.0,7.778845309853554,12.778845309853555
2022-05-12,SZ002499,buy,5.0,0.0,5.0
2022-05-12,SZ000752,buy,5.0,0.0,5.0
2022-05-12,SZ002200,buy,5.0,0.0,5.0
2022-05-12,SZ002086,buy,8.129989237976073,0.0,8.129989237976073
2022-05-12,SZ300492,buy,5.0,0.0,5.0
2022-05-12,SZ002656,buy,5.0,0.0,5.0
2022-05-12,SH600290,buy,5.0,0.0,5.0
2022-05-12,SH600589,buy,5.0,0.0,5.0
2022-05-12,SZ000587,buy,5.0,0.0,5.0
2022-05-12,SZ300145,buy,13.458823471813199,0.0,13.458823471813199
2022-05-12,SZ002380,buy,5.0,0.0,5.0
2022-05-12,SZ000609,buy,5.0,0.0,5.0
2022-05-12,SZ002504,buy,5.0,0.0,5.0
2022-05-12,SH600568,buy,5.0,0.0,5.0
2022-05-12,SZ002399,buy,43.52620853084922,0.0,43.52620853084922
2022-05-12,SZ000020,buy,5.0,0.0,5.0
2022-05-12,SZ002107,buy,6.188089179611205,0.0,6.188089179611205
2022-05-12,SZ002519,buy,5.0,0.0,5.0
2022-05-12,SZ300187,buy,6.511252084439991,0.0,6.511252084439991
2022-05-12,SH603999,buy,5.0,0.0,5.0
2022-05-12,SZ000802,buy,5.0,0.0,5.0
2022-05-12,SZ000669,buy,5.0,0.0,5.0
2022-05-12,SZ002113,buy,5.0,0.0,5.0
2022-05-12,SZ002358,buy,7.620588540163634,0.0,7.620588540163634
2022-05-12,SZ002005,buy,5.0,0.0,5.0
2022-05-12,SZ002081,buy,18.689944332904812,0.0,18.689944332904812
2022-05-12,SZ000055,buy,5.0,0.0,5.0
2022-05-12,SZ000698,buy,5.0,0.0,5.0
2022-05-12,SH600881,buy,6.252289976370333,0.0,6.252289976370333
2022-05-12,SZ002440,buy,7.149140848957299,0.0,7.149140848957299
2022-05-12,SZ002058,buy,5.0,0.0,5.0
2022-05-12,SH600651,buy,5.0,0.0,5.0
2022-05-12,SZ300206,buy,5.0,0.0,5.0
2022-05-12,SH600643,buy,13.684126269221302,0.0,13.684126269221302
2022-05-12,SZ002259,buy,5.0,0.0,5.0
2022-05-12,SZ000005,buy,5.0,0.0,5.0
2022-05-12,SZ002393,buy,7.006842186866996,0.0,7.006842186866996
2022-05-12,SH600229,buy,5.0,0.0,5.0
2022-05-12,SH600329,buy,9.933728624403473,0.0,9.933728624403473
2022-05-12,SZ002188,buy,5.0,0.0,5.0
2022-05-12,SZ002755,buy,5.0,0.0,5.0
2022-05-12,SZ000971,buy,5.0,0.0,5.0
2022-05-12,SH600567,buy,14.459609830842016,0.0,14.459609830842016
2022-05-12,SZ002609,buy,8.845493417930602,0.0,8.845493417930602
2022-05-12,SH603828,buy,5.752432301990389,0.0,5.752432301990389
2022-05-12,SZ300030,buy,5.0,0.0,5.0
2022-05-12,SZ000868,buy,5.0,0.0,5.0
2022-05-12,SZ002778,buy,5.0,0.0,5.0
2022-05-12,SZ300246,buy,5.0,0.0,5.0
2022-05-12,SH603309,buy,6.07669854138851,0.0,6.07669854138851
2022-06-10,SH600093,sell,5.0,0.8943230646550655,5.894323064655065
2022-06-10,SH600221,sell,11.58685425839424,38.6228475279808,50.20970178637504
2022-06-10,SH600288,sell,5.0,5.036724305248261,10.03672430524826
2022-06-10,SH600289,sell,5.0,1.0210828140377999,6.0210828140378
2022-06-10,SH600290,sell,5.0,3.7324652487784626,8.732465248778462
2022-06-10,SH600329,sell,10.076022290039061,33.586740966796874,43.66276325683594
2022-06-10,SH600651,sell,5.0,15.956790679550172,20.956790679550174
2022-06-10,SH600652,sell,5.0,5.527457435399295,10.527457435399295
2022-06-10,SH600868,sell,5.0,15.928129674839974,20.928129674839973
2022-06-10,SH600881,sell,6.538320089993476,21.794400299978257,28.332720389971733
2022-06-10,SH603022,sell,5.0,1.6711345046997073,6.671134504699707
2022-06-10,SH603309,sell,5.0,11.693483419561385,16.693483419561385
2022-06-10,SH603328,sell,5.0,3.4143885329246517,8.41438853292465
2022-06-10,SH603828,sell,5.0,5.6993944116353985,10.6993944116354
2022-06-10,SH603989,sell,5.0,7.851544802069665,12.851544802069665
2022-06-10,SH603999,sell,5.0,8.806582240444422,13.806582240444422
2022-06-10,SZ000005,sell,5.0,4.640023928385973,9.640023928385972
2022-06-10,SZ000020,sell,5.0,3.509683212339878,8.509683212339878
2022-06-10,SZ000032,sell,5.0,4.643511249160767,9.643511249160767
2022-06-10,SZ000055,sell,5.0,10.507893581986428,15.507893581986428
2022-06-10,SZ000410,sell,5.0,4.417664271712304,9.417664271712304
2022-06-10,SZ000606,sell,5.0,1.6584012087285518,6.658401208728552
2022-06-10,SZ000609,sell,5.0,4.956669190406799,9.9566691904068
2022-06-10,SZ000669,sell,5.0,6.58531597480774,11.58531597480774
2022-06-10,SZ000687,sell,5.0,0.9387815322607757,5.9387815322607755
2022-06-10,SZ000698,sell,5.0,8.331537918376922,13.331537918376922
2022-06-10,SZ000700,sell,5.0,1.885942570066452,6.885942570066452
2022-06-10,SZ000727,sell,5.0,9.327583222031594,14.327583222031594
2022-06-10,SZ000752,sell,5.0,3.115714041423798,8.115714041423798
2022-06-10,SZ000802,sell,5.0,1.8128040641784668,6.812804064178467
2022-06-10,SZ000868,sell,7.234555873646736,24.11518624548912,31.349742119135854
2022-06-10,SZ000890,sell,5.0,1.129034768271446,6.129034768271446
2022-06-10,SZ002005,sell,5.0,7.965357197016479,12.965357197016479
2022-06-10,SZ002021,sell,5.0,5.977075108337402,10.977075108337402
2022-06-10,SZ002058,sell,5.0,3.7079389117240904,8.70793891172409
2022-06-10,SZ002076,sell,5.0,0.3719172131180763,5.371917213118076
2022-06-10,SZ002086,sell,5.617860590398907,18.72620196799636,24.344062558395265
2022-06-10,SZ002107,sell,5.0,7.6534531016349785,12.653453101634978
2022-06-10,SZ002113,sell,5.0,7.186864574217796,12.186864574217797
2022-06-10,SZ002147,sell,5.0,1.8432112539857626,6.843211253985762
2022-06-10,SZ002188,sell,5.0,7.753820065748692,12.753820065748691
2022-06-10,SZ002200,sell,5.0,2.613890656480193,7.6138906564801925
2022-06-10,SZ002259,sell,5.0,5.415106638962031,10.41510663896203
2022-06-10,SZ002321,sell,5.0,1.5427456744730472,6.542745674473047
2022-06-10,SZ002358,sell,5.0,11.124651913905144,16.124651913905144
2022-06-10,SZ002380,sell,5.053021784518361,16.84340594839454,21.8964277329129
2022-06-10,SZ002393,sell,5.0,11.897886030846834,16.897886030846834
2022-06-10,SZ002399,sell,9.946326826078892,33.15442275359631,43.100749579675195
2022-06-10,SZ002401,sell,10.286421042802331,34.28807014267444,44.574491185476774
2022-06-10,SZ002440,sell,7.239367524940968,24.13122508313656,31.370592608077526
2022-06-10,SZ002499,sell,5.0,1.9175508607417344,6.917550860741734
2022-06-10,SZ002504,sell,5.0,2.69106249627471,7.69106249627471
2022-06-10,SZ002519,sell,5.667421816663741,18.891406055545804,24.558827872209545
2022-06-10,SZ002552,sell,5.0,2.8359023944616317,7.835902394461632
2022-06-10,SZ002556,sell,13.662694657394884,45.54231552464962,59.205010182044504
2022-06-10,SZ002609,sell,8.025074252049922,26.750247506833077,34.775321758882995
2022-06-10,SZ002656,sell,5.0,10.204941190212965,15.204941190212965
2022-06-10,SZ002676,sell,5.0,0.3522769961714745,5.352276996171475
2022-06-10,SZ002698,sell,5.0,3.7556477078676225,8.755647707867622
2022-06-10,SZ002755,sell,5.0,7.488289427304268,12.488289427304268
2022-06-10,SZ002778,sell,5.0,9.54573862373829,14.54573862373829
2022-06-10,SZ002792,sell,5.0,0.9718301460027695,5.97183014600277
2022-06-10,SZ300030,sell,5.0,5.572653448712826,10.572653448712826
2022-06-10,SZ300066,sell,5.0,5.220705903339386,10.220705903339386
2022-06-10,SZ300145,sell,10.486783238489627,34.95594412829876,45.44272736678839
2022-06-10,SZ300187,sell,5.0,12.348844277000428,17.348844277000428
2022-06-10,SZ300206,sell,5.0,7.8210258849263194,12.82102588492632
2022-06-10,SZ300232,sell,5.0,5.620307999324798,10.620307999324798
2022-06-10,SZ300246,sell,5.0,4.531675755500793,9.531675755500792
2022-06-10,SZ300329,sell,5.0,0.4905334696769715,5.490533469676971
2022-06-10,SZ300370,sell,5.0,0.6554047004520894,5.655404700452089
2022-06-10,SZ300455,sell,5.0,4.603000471830368,9.603000471830368
2022-06-10,SZ300492,sell,5.0,1.9461447492599488,6.946144749259949
2022-06-10,SH601998,buy,18.911448515780563,0.0,18.911448515780563
2022-06-10,SZ002768,buy,5.10819925227642,0.0,5.10819925227642
2022-06-10,SZ000563,buy,23.265139788458345,0.0,23.265139788458345
2022-06-10,SH600015,buy,20.353416646413798,0.0,20.353416646413798
2022-06-10,SZ000631,buy,6.544951389241217,0.0,6.544951389241217
2022-06-10,SZ000981,buy,20.335190242651098,0.0,20.335190242651098
2022-06-10,SZ002736,buy,40.34150932273864,0.0,40.34150932273864
2022-06-10,SH601169,buy,50.815539321169844,0.0,50.815539321169844
2022-06-10,SH603588,buy,7.407062701292037,0.0,7.407062701292037
2022-06-10,SZ000685,buy,8.080841437797545,0.0,8.080841437797545
2022-06-10,SH600226,buy,5.0,0.0,5.0
2022-06-10,SZ002228,buy,5.0,0.0,5.0
2022-06-10,SH600061,buy,58.85156133278845,0.0,58.85156133278845
2022-06-10,SH601818,buy,53.29344600872039,0.0,53.29344600872039
2022-06-10,SH600568,buy,5.0,0.0,5.0
2022-06-10,SH600864,buy,58.89212913705824,0.0,58.89212913705824
2022-06-10,SZ000587,buy,5.0,0.0,5.0
2022-06-10,SH600620,buy,5.0,0.0,5.0
2022-06-10,SH600987,buy,5.0,0.0,5.0
2022-06-10,SH600282,buy,16.995527624201774,0.0,16.995527624201774
2022-06-10,SZ002692,buy,5.0,0.0,5.0
2022-06-10,SZ000564,buy,15.428874049043655,0.0,15.428874049043655
2022-06-10,SH600966,buy,5.089800129461287,0.0,5.089800129461287
2022-06-10,SZ000581,buy,37.20008732854843,0.0,37.20008732854843
2022-06-10,SZ002067,buy,7.334203101696966,0.0,7.334203101696966
2022-06-10,SH600106,buy,8.360221982531547,0.0,8.360221982531547
2022-06-10,SZ002233,buy,14.431106982650753,0.0,14.431106982650753
2022-06-10,SZ002287,buy,5.0,0.0,5.0
2022-06-10,SH601628,buy,58.93235493272422,0.0,58.93235493272422
2022-06-10,SH600643,buy,20.000213521099088,0.0,20.000213521099088
2022-06-10,SH600567,buy,9.601527484331129,0.0,9.601527484331129
2022-06-10,SZ000627,buy,11.61804838797569,0.0,11.61804838797569
2022-06-10,SZ000971,buy,5.0,0.0,5.0
2022-06-10,SZ000761,buy,21.120097502188678,0.0,21.120097502188678
2022-06-10,SZ002701,buy,7.145571006846426,0.0,7.145571006846426
2022-06-10,SZ000598,buy,11.412460367360113,0.0,11.412460367360113
2022-06-10,SH600269,buy,5.671904185888766,0.0,5.671904185888766
2022-06-10,SH600589,buy,5.0,0.0,5.0
2022-06-10,SH603686,buy,5.0,0.0,5.0
2022-06-10,SH601006,buy,32.55756719455718,0.0,32.55756719455718
2022-06-10,SZ002081,buy,9.697485367798803,0.0,9.697485367798803
2022-06-10,SZ002381,buy,5.0,0.0,5.0
2022-06-10,SH600229,buy,5.0,0.0,5.0
2022-06-10,SH603567,buy,10.538605018908976,0.0,10.538605018908976
2022-06-10,SZ300440,buy,5.0,0.0,5.0
2022-06-10,SZ000783,buy,58.91052976341247,0.0,58.91052976341247
2022-06-10,SH600020,buy,5.0,0.0,5.0
2022-06-10,SH601766,buy,32.75345012812614,0.0,32.75345012812614
2022-06-10,SZ002252,buy,23.510029626274108,0.0,23.510029626274108
2022-06-10,SH600177,buy,21.094507309913634,0.0,21.094507309913634
2022-07-08,SH600015,sell,5.0,16.07006792535782,21.07006792535782
2022-07-08,SH600061,sell,12.929095830631255,43.09698610210419,56.026081932735444
2022-07-08,SH600106,sell,5.552932810235023,18.509776034116744,24.062708844351768
2022-07-08,SH600177,sell,12.347506009368894,41.158353364562984,53.50585937393188
2022-07-08,SH600229,sell,5.0,4.535563879895211,9.53556387989521
2022-07-08,SH600290,sell,5.0,1.4728143239915372,6.472814323991537
2022-07-08,SH600329,sell,5.0,4.792426511120796,9.792426511120796
2022-07-08,SH600532,sell,5.0,10.896316573047638,15.896316573047638
2022-07-08,SH600567,sell,9.180988754210471,30.603295847368237,39.784284601578705
2022-07-08,SH600568,sell,5.0,5.024367965108157,10.024367965108157
2022-07-08,SH600589,sell,5.0,4.553522357341647,9.553522357341647
2022-07-08,SH600620,sell,5.0,11.817895778417588,16.817895778417586
2022-07-08,SH600643,sell,5.0,12.431179514336588,17.431179514336588
2022-07-08,SH600864,sell,31.244565556840897,104.14855185613634,135.39311741297723
2022-07-08,SH600966,sell,5.214582858281135,17.381942860937116,22.59652571921825
2022-07-08,SH600987,sell,5.0,14.305879290103913,19.305879290103913
2022-07-08,SH601006,sell,30.579308375658986,101.93102791886331,132.5103362945223
2022-07-08,SH601169,sell,16.781059515388012,55.936865051293374,72.71792456668139
2022-07-08,SH601628,sell,32.998684264787435,109.99561421595813,142.99429848074556
2022-07-08,SH601766,sell,33.29065082530975,110.96883608436585,144.2594869096756
2022-07-08,SH601818,sell,13.617189025354385,45.39063008451462,59.007819109869004
2022-07-08,SH601998,sell,10.035027823584079,33.450092745280266,43.485120568864346
2022-07-08,SH603309,sell,5.0,10.709375062465668,15.709375062465668
2022-07-08,SH603567,sell,5.287245957164168,17.62415319054723,22.911399147711396
2022-07-08,SH603588,sell,6.903135949716567,23.010453165721895,29.913589115438462
2022-07-08,SH603686,sell,5.0,15.90748155090809,20.907481550908088
2022-07-08,SH603828,sell,5.0,5.8487722730577,10.848772273057701
2022-07-08,SH603999,sell,5.0,2.570755047440529,7.570755047440529
2022-07-08,SZ000005,sell,5.0,0.6625623775005341,5.662562377500534
2022-07-08,SZ000055,sell,5.0,5.255256031608581,10.255256031608582
2022-07-08,SZ000563,sell,5.14442708016157,17.148090267205237,22.292517347366807
2022-07-08,SZ000564,sell,8.644981149437427,28.816603831458092,37.46158498089552
2022-07-08,SZ000581,sell,16.27914519504547,54.26381731681824,70.5429625118637
2022-07-08,SZ000587,sell,5.0,5.385330409240723,10.385330409240723
2022-07-08,SZ000598,sell,11.571742784729004,38.572475949096685,50.14421873382569
2022-07-08,SZ000627,sell,13.540411993589402,45.13470664529801,58.67511863888741
2022-07-08,SZ000631,sell,5.0,14.110599878096583,19.110599878096583
2022-07-08,SZ000685,sell,5.0,15.169907356739044,20.169907356739046
2022-07-08,SZ000752,sell,5.0,2.0515291273176666,7.051529127317666
2022-07-08,SZ000761,sell,5.0,10.853825899314879,15.853825899314879
2022-07-08,SZ000783,sell,12.129891733932494,40.43297244644165,52.56286418037415
2022-07-08,SZ000802,sell,5.0,0.3740193554878235,5.374019355487824
2022-07-08,SZ000971,sell,5.0,3.712963846206665,8.712963846206666
2022-07-08,SZ000981,sell,7.673846844391822,25.57948948130608,33.2533363256979
2022-07-08,SZ002005,sell,5.0,0.3691016735315322,5.3691016735315324
2022-07-08,SZ002058,sell,5.0,3.3875159039497373,8.387515903949737
2022-07-08,SZ002067,sell,5.0,14.141099800372125,19.141099800372125
2022-07-08,SZ002081,sell,5.638242084145546,18.794140280485152,24.432382364630698
2022-07-08,SZ002086,sell,5.0,6.881153954958915,11.881153954958915
2022-07-08,SZ002107,sell,5.0,11.934335437488556,16.934335437488556
2022-07-08,SZ002113,sell,5.0,6.355182087922096,11.355182087922095
2022-07-08,SZ002188,sell,5.0,4.05026167421937,9.050261674219371
2022-07-08,SZ002200,sell,5.0,1.7497603093296292,6.749760309329629
2022-07-08,SZ002228,sell,5.0,9.732472274494171,14.732472274494171
2022-07-08,SZ002233,sell,7.224615958170889,24.08205319390297,31.30666915207386
2022-07-08,SZ002252,sell,25.102774319458007,83.67591439819336,108.77868871765136
2022-07-08,SZ002259,sell,5.0,2.300586100459099,7.300586100459099
2022-07-08,SZ002287,sell,5.0,12.951423470056058,17.951423470056056
2022-07-08,SZ002358,sell,5.0,9.908639651924371,14.908639651924371
2022-07-08,SZ002381,sell,5.0,5.341695565652847,10.341695565652847
2022-07-08,SZ002393,sell,5.0,11.128010560825468,16.128010560825466
2022-07-08,SZ002399,sell,7.209422868798672,24.031409562662244,31.240832431460916
2022-07-08,SZ002499,sell,5.0,2.5154925699591635,7.5154925699591635
2022-07-08,SZ002609,sell,5.0,4.552954842495917,9.552954842495918
2022-07-08,SZ002656,sell,5.0,3.609799182200432,8.609799182200431
2022-07-08,SZ002701,sell,5.973234381794929,19.910781272649764,25.884015654444692
2022-07-08,SZ002736,sell,11.732666479450463,39.10888826483488,50.84155474428535
2022-07-08,SZ002768,sell,5.404392848753929,18.014642829179763,23.419035677933692
2022-07-08,SZ002776,sell,7.144578482654392,23.815261608847976,30.959840091502368
2022-07-08,SZ002778,sell,5.0,1.5145913325548173,6.514591332554817
2022-07-08,SZ300030,sell,5.0,4.5619953515768055,9.561995351576805
2022-07-08,SZ300145,sell,5.881619870485066,19.605399568283556,25.48701943876862
2022-07-08,SZ300187,sell,5.0,8.656545394062997,13.656545394062997
2022-07-08,SZ300206,sell,5.0,6.9190967809796335,11.919096780979633
2022-07-08,SZ300246,sell,5.0,2.9488819150686263,7.948881915068626
2022-07-08,SZ300440,sell,5.0,15.25102961397171,20.25102961397171
2022-07-08,SH600119,buy,5.0,0.0,5.0
2022-07-08,SZ002470,buy,8.765596467847821,0.0,8.765596467847821
2022-07-08,SZ002671,buy,5.0,0.0,5.0
2022-07-08,SZ002575,buy,6.688316862430572,0.0,6.688316862430572
2022-07-08,SH600382,buy,5.0,0.0,5.0
2022-07-08,SH600595,buy,5.0,0.0,5.0
2022-07-08,SH600279,buy,5.0,0.0,5.0
2022-07-08,SZ002496,buy,5.0,0.0,5.0
2022-07-08,SH600463,buy,8.486224543404578,0.0,8.486224543404578
2022-07-08,SH600269,buy,5.865422131233214,0.0,5.865422131233214
2022-07-08,SZ002022,buy,5.451114447197913,0.0,5.451114447197913
2022-07-08,SH600226,buy,5.910251423492431,0.0,5.910251423492431
2022-07-08,SH600365,buy,5.0,0.0,5.0
2022-07-08,SH600012,buy,5.0,0.0,5.0
2022-07-08,SZ000669,buy,5.0,0.0,5.0
2022-07-08,SZ002692,buy,5.0,0.0,5.0
2022-07-08,SH601000,buy,8.455400596010684,0.0,8.455400596010684
2022-07-08,SZ000698,buy,5.0,0.0,5.0
2022-07-08,SH600583,buy,5.0,0.0,5.0
2022-07-08,SZ002479,buy,5.0,0.0,5.0
2022-07-08,SH601928,buy,7.301794907387493,0.0,7.301794907387493
2022-07-08,SZ002423,buy,5.0,0.0,5.0
2022-07-08,SH601010,buy,5.0,0.0,5.0
2022-07-08,SZ300392,buy,5.0,0.0,5.0
2022-07-08,SZ000606,buy,5.0,0.0,5.0
2022-07-08,SH600601,buy,5.0,0.0,5.0
2022-07-08,SZ002110,buy,8.40511389003396,0.0,8.40511389003396
2022-07-08,SZ002504,buy,5.0,0.0,5.0
2022-07-08,SH600917,buy,5.0,0.0,5.0
2022-07-08,SH600697,buy,5.0,0.0,5.0
2022-07-08,SZ002755,buy,5.0,0.0,5.0
2022-07-08,SH601018,buy,5.0,0.0,5.0
2022-07-08,SH600311,buy,5.0,0.0,5.0
2022-07-08,SZ300492,buy,5.0,0.0,5.0
2022-07-08,SH600282,buy,10.04336894981861,0.0,10.04336894981861
2022-07-08,SZ300356,buy,5.0,0.0,5.0
2022-07-08,SH603508,buy,5.0,0.0,5.0
2022-07-08,SZ002066,buy,39.543136655330656,0.0,39.543136655330656
2022-07-08,SH600676,buy,5.0,0.0,5.0
2022-07-08,SZ000520,buy,5.0,0.0,5.0
2022-07-08,SH603188,buy,5.0,0.0,5.0
2022-07-08,SH601880,buy,7.014641462945938,0.0,7.014641462945938
2022-07-08,SZ300388,buy,5.0,0.0,5.0
2022-07-08,SZ002401,buy,5.40365875854492,0.0,5.40365875854492
2022-07-08,SH600020,buy,5.0,0.0,5.0
2022-07-08,SZ000782,buy,5.0,0.0,5.0
2022-07-08,SH601098,buy,6.230031379698514,0.0,6.230031379698514
2022-07-08,SH600239,buy,5.0,0.0,5.0
2022-07-08,SH600790,buy,5.0,0.0,5.0
2022-07-08,SZ300301,buy,5.0,0.0,5.0
2022-08-05,SH600012,sell,5.0,6.808970289516449,11.808970289516449
2022-08-05,SH600020,sell,5.0,7.186041316401958,12.186041316401958
2022-08-05,SH600061,sell,11.498762621011734,38.32920873670578,49.827971357717516
2022-08-05,SH600106,sell,5.0,11.348110420703888,16.34811042070389
2022-08-05,SH600119,sell,5.0,3.9739832333207135,8.973983233320713
2022-08-05,SH600226,sell,5.0,11.091826686358452,16.091826686358452
2022-08-05,SH600229,sell,5.0,5.093845141750574,10.093845141750574
2022-08-05,SH600239,sell,5.0,2.4140810191154483,7.414081019115448
2022-08-05,SH600269,sell,5.0,16.649284967279435,21.649284967279435
2022-08-05,SH600279,sell,5.0,7.337211775302887,12.337211775302887
2022-08-05,SH600282,sell,8.974201210441588,29.9140040348053,38.88820524524689
2022-08-05,SH600311,sell,5.0,6.476062577381731,11.47606257738173
2022-08-05,SH600382,sell,5.0,8.250509313583374,13.250509313583374
2022-08-05,SH600463,sell,5.0,6.4567821464538575,11.456782146453858
2022-08-05,SH600567,sell,7.033111322405934,23.44370440801978,30.476815730425713
2022-08-05,SH600568,sell,5.0,12.827827884560824,17.827827884560826
2022-08-05,SH600589,sell,5.0,5.737317855745554,10.737317855745555
2022-08-05,SH600595,sell,5.0,10.221254977083207,15.221254977083207
2022-08-05,SH600601,sell,5.0,12.2270657381773,17.227065738177302
2022-08-05,SH600643,sell,9.487995823810099,31.626652746033667,41.114648569843766
2022-08-05,SH600676,sell,5.0,7.674470881175995,12.674470881175996
2022-08-05,SH600697,sell,5.0,2.2354740278005596,7.23547402780056
2022-08-05,SH600864,sell,13.7061742098999,45.68724736633301,59.39342157623291
2022-08-05,SH600917,sell,5.0,7.3260000277876856,12.326000027787686
2022-08-05,SH600966,sell,5.0,0.360751172375679,5.360751172375679
2022-08-05,SH601000,sell,8.142182106506823,27.140607021689416,35.28278912819624
2022-08-05,SH601010,sell,5.0,5.838288612520694,10.838288612520694
2022-08-05,SH601018,sell,5.0,12.897233946561814,17.897233946561812
2022-08-05,SH601098,sell,5.0,16.194599618428946,21.194599618428946
2022-08-05,SH601169,sell,19.58875098942518,65.29583663141727,84.88458762084245
2022-08-05,SH601628,sell,29.712367409723996,99.04122469907999,128.75359210880399
2022-08-05,SH601880,sell,6.911809842367172,23.03936614122391,29.95117598359108
2022-08-05,SH601928,sell,5.0,13.042886497592926,18.042886497592924
2022-08-05,SH603188,sell,5.0,7.052119930225611,12.052119930225611
2022-08-05,SH603508,sell,5.0,9.443614550989867,14.443614550989867
2022-08-05,SH603686,sell,5.0,1.3129725293040275,6.3129725293040275
2022-08-05,SH603828,sell,5.0,7.507747615063191,12.507747615063192
2022-08-05,SZ000520,sell,5.0,9.113986731505394,14.113986731505394
2022-08-05,SZ000563,sell,7.706394892158507,25.68798297386169,33.39437786602019
2022-08-05,SZ000564,sell,6.996638711062074,23.322129036873584,30.31876774793566
2022-08-05,SZ000581,sell,10.21966379070282,34.0655459690094,44.28520975971222
2022-08-05,SZ000587,sell,5.0,6.605847878730297,11.605847878730298
2022-08-05,SZ000598,sell,5.0,0.4761699674606323,5.476169967460632
2022-08-05,SZ000606,sell,5.0,5.130564406514168,10.130564406514168
2022-08-05,SZ000631,sell,5.0,10.398224241614342,15.398224241614342
2022-08-05,SZ000669,sell,5.2506166104725,17.50205536824167,22.75267197871417
2022-08-05,SZ000685,sell,5.127733278036117,17.09244426012039,22.22017753815651
2022-08-05,SZ000698,sell,5.0,6.065833135700227,11.065833135700228
2022-08-05,SZ000752,sell,5.0,1.0900006364822385,6.090000636482238
2022-08-05,SZ000761,sell,5.0,8.231172299981118,13.231172299981118
2022-08-05,SZ000782,sell,5.0,5.729066538763046,10.729066538763046
2022-08-05,SZ000783,sell,12.9760903578186,43.25363452606201,56.22972488388061
2022-08-05,SZ000971,sell,5.0,4.043258433187008,9.043258433187008
2022-08-05,SZ000981,sell,7.499509141945838,24.99836380648613,32.49787294843197
2022-08-05,SZ002022,sell,6.919538440833091,23.065128136110307,29.984666576943397
2022-08-05,SZ002066,sell,5.979770183544158,19.93256727848053,25.912337462024688
2022-08-05,SZ002067,sell,5.0,10.243067373275757,15.243067373275757
2022-08-05,SZ002081,sell,7.98382157924652,26.612738597488402,34.596560176734926
2022-08-05,SZ002107,sell,5.0,2.189665718793869,7.189665718793869
2022-08-05,SZ002200,sell,5.0,2.918019086614251,7.918019086614251
2022-08-05,SZ002259,sell,5.0,2.139939876097441,7.139939876097441
2022-08-05,SZ002287,sell,5.0,1.952490773820877,6.952490773820877
2022-08-05,SZ002358,sell,5.0,8.092150339257717,13.092150339257717
2022-08-05,SZ002393,sell,5.0,1.2789428723216056,6.278942872321606
2022-08-05,SZ002401,sell,5.614013088226318,18.713376960754395,24.327390048980714
2022-08-05,SZ002423,sell,5.0,9.86175617980957,14.86175617980957
2022-08-05,SZ002470,sell,5.0,13.197047501930596,18.197047501930598
2022-08-05,SZ002479,sell,5.0,12.87439396970272,17.87439396970272
2022-08-05,SZ002496,sell,5.0,12.46081872496605,17.46081872496605
2022-08-05,SZ002504,sell,5.0,3.19092352976203,8.19092352976203
2022-08-05,SZ002575,sell,8.432347492682933,28.10782497560978,36.54017246829271
2022-08-05,SZ002656,sell,5.0,7.409157963216305,12.409157963216305
2022-08-05,SZ002671,sell,5.0,15.05050257498622,20.05050257498622
2022-08-05,SZ002692,sell,5.0,4.099588839054108,9.099588839054107
2022-08-05,SZ002701,sell,5.0,5.011899382567405,10.011899382567405
2022-08-05,SZ002755,sell,5.0,5.150553414487838,10.150553414487838
2022-08-05,SZ300145,sell,5.0,15.691337449657917,20.691337449657915
2022-08-05,SZ300187,sell,5.0,1.0217818370819092,6.021781837081909
2022-08-05,SZ300301,sell,5.0,12.521827703726292,17.52182770372629
