strategy_capital,order_value,daily_amount,participation_rate,capacity_multiple,estimated_impact_cost
10000000,12512.455723160505,25147.056640625,0.49757138189074057,0.10048809441170649,0.001
10000000,24339.316357958312,48682.5546875,0.49995971892181346,0.10000805686471571,0.001
10000000,13811.514405798911,27559.806640625,0.5011469995380814,0.09977112513112148,0.001
10000000,6475.905592906474,12889.6650390625,0.5024106967311451,0.09952017408330875,0.001
10000000,2899.9321093082426,5822.419921875,0.49806303018666065,0.10038890053988016,0.001
10000000,9986.087392199039,19631.841796875,0.5086678822864509,0.09829596430435338,0.001
10000000,13086.698283243177,25930.841796875,0.5046769551777641,0.09907327744415896,0.001
10000000,28017.0463001132,55902.57421875,0.5011763177574056,0.09976528863880296,0.001
10000000,6213.474148944019,12544.0654296875,0.4953317713282057,0.1009424448303158,0.001
10000000,7035.748502612113,13990.80859375,0.5028836221628488,0.0994265826056441,0.001
10000000,5121.180231189727,10380.25,0.49335808204905734,0.10134626718252125,0.001
10000000,5824.81043794155,11918.9052734375,0.48870347605855513,0.10231152927999461,0.001
10000000,14283.761140322684,28656.130859375,0.4984539333107379,0.1003101724323837,0.001
10000000,5457.719458004832,10901.2880859375,0.5006490439460277,0.0998703594955636,0.001
10000000,7025.790992832183,14368.873046875,0.4889590832845573,0.10225804511929219,0.001
10000000,33477.89649939537,67244.0625,0.4978565430872855,0.10043053705780837,0.001
10000000,9731.652708804606,19770.552734375,0.49222967306747123,0.10157859782895771,0.001
10000000,9399.204065912962,19099.435546875,0.4921194682871576,0.10160134524656604,0.001
10000000,131810.45551776886,277271.5,0.4753840748788421,0.10517811311357698,0.001
10000000,7841.986898946761,15936.1552734375,0.4920877567011312,0.10160789273683847,0.001
10000000,12619.759172952176,25367.849609375,0.4974705923945713,0.10050845369436884,0.001
10000000,10154.492337548732,20470.552734375,0.4960536468806183,0.10079554966367003,0.001
10000000,23382.138209819794,46972.0546875,0.49778827784687363,0.10044430981032598,0.001
10000000,7979.7011987686155,16217.5390625,0.4920414353877013,0.10161745821386522,0.001
10000000,18012.195861816403,36641.046875,0.49158518650584826,0.10171177116909556,0.001
10000000,5203.093899726867,10540.6318359375,0.493622581711592,0.10129196242730526,0.001
10000000,4830.641242730617,9755.09765625,0.49519147967070015,0.10097104262223927,0.001
10000000,20766.771265661715,41699.484375,0.49801026504087836,0.10039953693704654,0.001
10000000,2484.8827222824093,5168.06396484375,0.4808150090993575,0.10399009817446818,0.001
10000000,10779.23255252838,21794.802734375,0.49457811955908443,0.1010962637097147,0.001
10000000,10859.840173628925,21863.23046875,0.4967170880420135,0.10066092188833836,0.001
10000000,6808.970289516448,14232.6806640625,0.478403924758116,0.1045141927405389,0.001
10000000,7186.041316401958,14508.728515625,0.49529090772241263,0.10095077301120711,0.001
10000000,38329.20873670578,78172.390625,0.490316445873767,0.10197496009112575,0.001
10000000,11348.110420703888,299117.40625,0.03793864945197882,1.317917235385196,0.001
10000000,3973.983233320713,11178.1259765625,0.3555142643456585,0.14064133289286565,0.001
10000000,11091.826686358452,22905.1875,0.48424954767816036,0.10325254869051684,0.001
10000000,5093.845141750574,10409.1513671875,0.4893621931378355,0.10217381052548297,0.001
10000000,2414.0810191154483,10859.5751953125,0.22229976547862373,0.2249215148398705,0.001
10000000,16649.284967279436,33802.90234375,0.4925401019702029,0.1015145767826735,0.001
10000000,7337.211775302887,17331.654296875,0.42334168739021233,0.11810790547993645,0.001
10000000,29914.004034805297,60544.734375,0.49408101866505705,0.10119797788446423,0.001
10000000,6476.06257738173,38985.1875,0.16611597872606693,0.3009945243284053,0.001
10000000,8250.509313583374,16932.03125,0.4872722706310487,0.1026120364601228,0.001
10000000,6456.782146453857,12970.2880859375,0.49781331792116146,0.10043925744854919,0.001
10000000,23443.70440801978,47238.6328125,0.4962824496016373,0.10074907956171869,0.001
10000000,12827.827884560824,76250.34375,0.16823304989442522,0.29720676187810624,0.001
10000000,5737.317855745554,11527.0029296875,0.4977284980963472,0.1004563736881333,0.001
10000000,10221.254977083207,21154.458984375,0.48317260132404133,0.10348268892520943,0.001
10000000,12227.0657381773,24450.30078125,0.500078336359517,0.09998433518234617,0.001
10000000,31626.652746033666,64034.45703125,0.49390053749654306,0.10123495765653012,0.001
10000000,7674.470881175995,15664.0263671875,0.48994241335371025,0.10205280995728548,0.001
10000000,2235.4740278005597,4503.09716796875,0.4964303332608152,0.10071906700699318,0.001
10000000,45687.24736633301,93722.484375,0.4874737121087227,0.10256963351666512,0.001
10000000,7326.000027787685,60436.0859375,0.1212189690008031,0.412476697435603,0.001
10000000,360.751172375679,35944.4375,0.010036356039113951,4.981887829122312,0.001
10000000,27140.607021689415,63143.43359375,0.42982469398648315,0.11632649473036645,0.001
10000000,5838.288612520694,15273.380859375,0.3822525389941466,0.1308035785231649,0.001
10000000,12897.233946561813,25960.818359375,0.49679612437580767,0.10064490753188098,0.001
10000000,16194.599618428945,32787.859375,0.49392061351760463,0.10123084283506599,0.001
10000000,65295.836631417274,130953.2109375,0.49861959217312357,0.10027684588583057,0.001
10000000,99041.22469907999,198388.859375,0.49922775407398046,0.10015468809971353,0.001
10000000,23039.36614122391,74706.328125,0.3083991238690519,0.16212756823923502,0.001
10000000,13042.886497592926,26272.63671875,0.4964437577095034,0.10071634343976939,0.001
10000000,7052.11993022561,14094.69140625,0.5003387251953947,0.09993230082375447,0.001
10000000,9443.614550989867,29388.236328125,0.32133995540086835,0.15559845316349008,0.001
10000000,1312.9725293040276,36492.37890625,0.03597936250407497,1.3896855452716004,0.001
10000000,7507.747615063191,14946.6181640625,0.5023041020151799,0.09954129341051843,0.001
10000000,9113.986731505394,18432.3125,0.49445704284285513,0.10112101895146966,0.001
10000000,25687.98297386169,51813.23828125,0.4957803029878866,0.1008511223593763,0.001
10000000,23322.129036873583,56180.140625,0.41513119720628294,0.12044385085121534,0.001
10000000,34065.5459690094,69945.234375,0.4870316937730527,0.10266272326683329,0.001
10000000,6605.847878730297,39788.63671875,0.16602347864854985,0.3011622236023828,0.001
10000000,476.1699674606323,54612.52734375,0.008719061186519625,5.734562349132733,0.001
10000000,5130.564406514168,10279.6318359375,0.4991000152921587,0.10018032151477986,0.001
10000000,10398.224241614342,164306.328125,0.06328559806718852,0.7900691709813096,0.001
10000000,17502.05536824167,34256.11328125,0.5109177221754861,0.09786311538989124,0.001
10000000,17092.444260120392,60010.015625,0.28482652574080863,0.17554544777721956,0.001
10000000,6065.833135700226,13058.2998046875,0.464519365187403,0.10763813900380298,0.001
10000000,1090.0006364822386,8721.765625,0.12497476810863496,0.40008075835385626,0.001
10000000,8231.172299981117,16625.970703125,0.4950792015069529,0.10099394167197266,0.001
10000000,5729.066538763046,100058.859375,0.057256964296301685,0.8732562163312172,0.001
10000000,43253.63452606201,87763.9296875,0.4928406770306972,0.10145266478660747,0.001
10000000,4043.258433187008,8132.13720703125,0.4971950583533078,0.10056415316274102,0.001
10000000,24998.36380648613,50098.0,0.49898925718563875,0.10020255803102095,0.001
10000000,23065.128136110307,125495.2109375,0.18379289507387944,0.27204533657245805,0.001
10000000,19932.56727848053,39753.97265625,0.5013981231721452,0.09972115508464616,0.001
10000000,10243.067373275757,33459.30859375,0.3061350578890653,0.16332660605672478,0.001
10000000,26612.738597488402,54564.19140625,0.4877326670040248,0.10251517559226231,0.001
10000000,2189.665718793869,18728.642578125,0.11691534555480236,0.42765985733295575,0.001
10000000,2918.019086614251,5863.9677734375,0.4976185407826154,0.10047857123925472,0.001
10000000,2139.939876097441,4356.130859375,0.4912478401542948,0.10178161797982792,0.001
10000000,1952.490773820877,14341.962890625,0.13613832281613095,0.3672735124519657,0.001
10000000,8092.150339257717,31857.4453125,0.25401127616728814,0.1968416550416082,0.001
10000000,1278.9428723216056,39321.8359375,0.03252500402968006,1.5372788256804972,0.001
10000000,18713.376960754395,134076.15625,0.13957274346276163,0.3582361337859647,0.001
10000000,9861.75617980957,19835.953125,0.49716573323519436,0.10057008489832199,0.001
10000000,13197.047501930596,26503.619140625,0.4979337890387217,0.10041495696953348,0.001
10000000,12874.39396970272,69949.453125,0.18405281806415438,0.2716611488261579,0.001
10000000,12460.81872496605,25344.55078125,0.4916567207095504,0.10169697248893673,0.001
10000000,3190.92352976203,6393.55615234375,0.49908430515501156,0.10018347498319027,0.001
10000000,28107.82497560978,336056.65625,0.0836401376162588,0.5977991120650727,0.001
10000000,7409.157963216305,15628.0048828125,0.47409493526360563,0.10546410914978258,0.001
10000000,15050.50257498622,39086.30078125,0.3850582499279661,0.1298504836848805,0.001
10000000,4099.588839054108,8293.982421875,0.49428472723086914,0.10115627136633365,0.001
10000000,5011.899382567405,51122.91796875,0.09803625422224604,0.5100154060012442,0.001
10000000,5150.553414487838,10613.1171875,0.4853007201837079,0.10302890129870974,0.001
10000000,15691.337449657916,51092.98828125,0.307113323716403,0.16280635237490182,0.001
10000000,1021.7818370819092,74154.875,0.013779024468477752,3.6287039125581715,0.001
10000000,12521.82770372629,80579.6953125,0.15539681125828023,0.32175692406516987,0.001
10000000,12498.233708024025,33756.1484375,0.3702505850501483,0.13504367587488833,0.001
10000000,6472.66421391964,12980.8037109375,0.4986335482806689,0.10027403926672057,0.001
10000000,4004.044034743309,105133.71875,0.03808525069168933,1.3128441874983015,0.001
10000000,93.47987163662911,34303.0703125,0.002725116754419652,18.34783772801989,0.001
10000000,19926.427429980038,40006.359375,0.49808149857375117,0.10038517821516006,0.001
10000000,22664.66349869966,45502.4453125,0.49809770316834906,0.10038191238778069,0.001
10000000,13341.778653144835,27379.73046875,0.4872867053374592,0.10260899682328427,0.001
10000000,17063.35673522949,34785.7421875,0.49052731556669443,0.10193112271889732,0.001
10000000,26671.191055297848,54238.8984375,0.4917354854843027,0.10168068296058759,0.001
10000000,18870.907390379904,37425.75,0.5042225577411249,0.09916256072317718,0.001
10000000,16314.20597577095,32726.513671875,0.49850118895467,0.1003006634845692,0.001
10000000,22914.050025749206,46744.125,0.4902017103913958,0.10199882811522237,0.001
10000000,23923.69900307655,47934.28125,0.4990937253925456,0.1001815840515209,0.001
10000000,49263.679439377775,98598.328125,0.4996401092818,0.1000720299894893,0.001
10000000,17287.59398164749,35214.21875,0.49092652329955466,0.10184823517773328,0.001
10000000,11120.408696866034,22531.037109375,0.4935595571070678,0.10130489680529783,0.001
10000000,21704.45710351467,43406.6484375,0.500026099337439,0.09999478040496813,0.001
10000000,40197.008047485346,81643.140625,0.4923500950571785,0.10155375311584597,0.001
10000000,26343.961262202258,53317.12890625,0.4940993973723543,0.10119421368636056,0.001
10000000,33519.918316650386,69328.859375,0.483491559198184,0.1034144217179703,0.001
10000000,44635.88997421264,89680.9140625,0.49771894545036865,0.10045830173242999,0.001
10000000,33359.01446216702,67818.421875,0.4918872120565253,0.10164931873499132,0.001
10000000,13595.97646946907,28523.845703125,0.47665299451467474,0.1048981136705324,0.001
10000000,5828.973576575518,11665.8056640625,0.49966318181796593,0.1000674090455912,0.001
10000000,23472.527602636812,46947.01953125,0.4999790793324476,0.10000418430858753,0.001
10000000,20051.27685871124,41175.09765625,0.4869758179108445,0.10267450284185158,0.001
10000000,27020.943649101257,55240.6875,0.4891493004880009,0.1022182796747688,0.001
10000000,16281.0262093544,32734.345703125,0.4973683102454718,0.10052912292567039,0.001
10000000,12552.591034412382,25401.185546875,0.4941734318364,0.10117905330158036,0.001
10000000,33833.47418546676,67773.5859375,0.49921328077088306,0.10015759180683297,0.001
10000000,32052.154106140137,64153.0859375,0.49961983336805305,0.10007609118104543,0.001
10000000,7825.457181167601,15707.263671875,0.4982062658806481,0.10036003845037582,0.001
10000000,6305.370812845229,12635.6806640625,0.49901315018022846,0.1001977602833543,0.001
10000000,19258.215598249433,38612.8828125,0.4987510435769651,0.10025041680395846,0.001
10000000,42825.1734623909,85785.265625,0.4992136254446773,0.10015752265467961,0.001
10000000,16426.820719146726,33332.1953125,0.49282144680660916,0.1014566235377755,0.001
10000000,70945.80902327299,142657.59375,0.4973153349803574,0.10053983153761963,0.001
10000000,41094.00647095441,81896.5390625,0.5017795250125673,0.09964535718899199,0.001
10000000,35305.026264381406,71994.625,0.49038419554767326,0.10196087160631015,0.001
10000000,4204.509550058841,8523.677734375,0.49327411020040607,0.10136351972676234,0.001
10000000,10851.343802535532,21748.02734375,0.4989576126155652,0.10020891301346632,0.001
10000000,19605.107887935636,39338.8203125,0.49836542459068267,0.1003279873218853,0.001
10000000,68187.79009727239,159819.265625,0.4266556339788737,0.11719053029656186,0.001
10000000,18314.839664459225,37106.59765625,0.49357367210341335,0.10130199973373787,0.001
10000000,14812.896137666701,29801.658203125,0.497049393584194,0.100593624387011,0.001
10000000,19700.53274054527,40293.0546875,0.48893122880199275,0.10226387077485899,0.001
10000000,14095.53274810314,28084.296875,0.5019008597879715,0.09962126787573657,0.001
10000000,10551.166102313993,22195.5,0.47537411197377816,0.10518031743966323,0.001
10000000,22566.73774747848,45281.40234375,0.4983665827344517,0.10032775417175567,0.001
10000000,28855.986772984266,57898.72265625,0.49838727780412173,0.10032358815477471,0.001
10000000,30952.103862810134,62451.15625,0.49562098960834106,0.10088354014125177,0.001
10000000,11894.769773483275,23949.46484375,0.4966611926857901,0.1006722504925651,0.001
10000000,4329.649287128448,9685.5224609375,0.44702279144881196,0.11185112024813938,0.001
10000000,14569.994386625289,29375.572265625,0.49599014633239846,0.10080845430040344,0.001
10000000,5740.973593711853,17363.962890625,0.3306257695823267,0.1512283814512222,0.001
10000000,51355.54802491664,103277.1015625,0.4972597724756819,0.10055106559508635,0.001
10000000,7477.667425775528,15028.8193359375,0.49755521432709204,0.100491359672758,0.001
10000000,75078.24592509269,149543.375,0.5020499632637868,0.09959168142340653,0.001
10000000,25390.195036554338,75747.0078125,0.3351973334630437,0.14916586442807314,0.001
10000000,36909.036378479,123963.578125,0.2977409730885743,0.16793120369471493,0.001
10000000,40541.68315930367,150533.765625,0.2693195310100625,0.18565307838046052,0.001
10000000,31851.519231033322,65627.6328125,0.48533701226180154,0.1030211970996947,0.001
10000000,10190.95212507248,21158.869140625,0.4816397349660746,0.10381203287457558,0.001
10000000,6949.882459902763,57648.33984375,0.12055650654883934,0.41474327210820605,0.001
10000000,208.40761663913727,19417.23046875,0.010733127825543788,4.6584742875236165,0.001
10000000,19819.11978149414,39910.9765625,0.4965831830864297,0.10068806536949836,0.001
10000000,29770.208098125455,59772.734375,0.4980566542489793,0.10039018568157694,0.001
10000000,19984.879263496397,204382.78125,0.0977816190839041,0.5113435476773623,0.001
10000000,13282.811625516415,29203.26953125,0.45483988055867064,0.10992879502691369,0.001
10000000,32304.606778049467,79777.03125,0.40493618616635935,0.12347624566073868,0.001
10000000,2639.834439396858,16494.009765625,0.16004807059703036,0.3124061403144946,0.001
10000000,16562.869060707093,33454.2109375,0.49509071045346914,0.10099159395296153,0.001
10000000,11513.600568580629,53981.53515625,0.21328775729060717,0.23442508203541373,0.001
10000000,27055.089268684387,196073.203125,0.13798463450120876,0.36235918717139476,0.001
10000000,11189.397165298462,40286.76953125,0.27774371823531224,0.18002207329001985,0.001
10000000,14695.724431085588,29433.87109375,0.49927936370578463,0.10014433528533338,0.001
10000000,36497.62435741424,149712.828125,0.24378421551786608,0.20509941504533413,0.001
10000000,7907.113480988145,15905.7529296875,0.49712286591789123,0.10057875714020847,0.001
10000000,1062.4879935979843,23127.740234375,0.04593998301739819,1.0883765451342073,0.001
10000000,44108.65285053849,94508.8125,0.46671470822404515,0.10713182832883346,0.001
10000000,15689.332556247711,31817.6015625,0.4931023014235947,0.10139883723042696,0.001
10000000,19911.39258584976,57426.44921875,0.3467286042708801,0.14420500467546582,0.001
10000000,19670.071210098264,50718.6953125,0.38782683759711045,0.1289235172836129,0.001
10000000,14327.071608066559,35063.29296875,0.40860599205087483,0.1223672706047213,0.001
10000000,8108.67712469101,41051.94921875,0.1975223413018222,0.25313592209601227,0.001
10000000,13570.383622741698,28500.04296875,0.4761530934399461,0.1050082435436412,0.001
10000000,2564.3380213737487,20777.9140625,0.12341652841859946,0.4051321216102588,0.001
10000000,18090.23597216606,36586.2890625,0.4944539726689058,0.10112164683421564,0.001
10000000,16172.993575572968,264365.9375,0.061176540852858424,0.8173067535848391,0.001
10000000,31421.51107957363,63072.74609375,0.4981788969972761,0.10036555201629384,0.001
10000000,24106.716011166573,55750.98828125,0.4323997969247492,0.11563372683244237,0.001
10000000,57329.23042359352,244785.359375,0.23420203957446556,0.21349088202155594,0.001
10000000,974.9401953577996,33220.2578125,0.02934776126243525,1.7037074669133059,0.001
10000000,35668.3989376545,402273.4375,0.0886670498537565,0.5639073374209223,0.001
10000000,5428.05667887926,79296.5625,0.06845261014787697,0.730432336940635,0.001
10000000,20377.12340269089,41932.05859375,0.4859557123133495,0.10289003448890309,0.001
10000000,47299.98594895005,166589.65625,0.28393110961203544,0.1760990546908375,0.001
10000000,75789.39305391311,179848.375,0.4214071606369149,0.11865009584656794,0.001
10000000,16283.238001942635,665236.4375,0.024477369374317586,2.042703169420712,0.001
10000000,90777.92820721865,181732.03125,0.4995152895327507,0.10009703616233703,0.001
10000000,14134.613225698473,297659.15625,0.04748590100089848,1.0529441149080008,0.001
10000000,24245.199839544297,66034.953125,0.36715706897905515,0.13618149894004167,0.001
10000000,61013.997359132765,127211.9609375,0.4796246902373379,0.1042481778309994,0.001
10000000,18408.39095699787,314055.03125,0.05861517608467822,0.8530214074213079,0.001
10000000,6003.061355799437,39913.0859375,0.15040333802301445,0.3324394302495407,0.001
10000000,3420.0095847129824,24584.046875,0.13911499608271807,0.3594148827080432,0.001
10000000,14696.389477729797,29221.841796875,0.5029248183562967,0.09941843825368257,0.001
10000000,328.51108798384666,33989.0703125,0.009665197811045502,5.173199863830972,0.001
10000000,10634.291053390501,21877.76953125,0.48607747870278,0.10286425969258559,0.001
10000000,3624.3897891998295,171182.578125,0.021172655704211018,2.361536535544548,0.001
10000000,32531.821981430057,65877.0625,0.4938262385550366,0.10125018902661555,0.001
10000000,22422.74895486832,45761.0234375,0.4899966668248386,0.10204151045352668,0.001
10000000,9343.901397371292,51530.08203125,0.18132906118225775,0.27574179049955994,0.001
10000000,6222.072711503505,12549.44140625,0.4958047541785187,0.10084614876846679,0.001
10000000,49467.46147613526,99939.8671875,0.4949722554996792,0.10101576289265855,0.001
10000000,15351.691599941254,30769.498046875,0.49892564306879866,0.10021533407755777,0.001
10000000,18767.533079481123,37772.3046875,0.4968596233338091,0.10063204505230666,0.001
10000000,36880.86176147461,112492.5546875,0.32785157972390466,0.1525080344041861,0.001
10000000,17822.24613547325,55051.265625,0.3237390808937147,0.15444536341417264,0.001
10000000,715.6741714954376,10088.8251953125,0.0709373150630022,0.7048476525449694,0.001
10000000,19502.19761121869,61415.52734375,0.3175450648182596,0.15745796593820935,0.001
10000000,31633.80751132965,64165.9296875,0.4930000650717939,0.10141986490958917,0.001
10000000,20104.35119419098,41391.1328125,0.4857163800097668,0.1029407326123006,0.001
10000000,43689.442007160185,128664.796875,0.33956018326912846,0.14724930207842132,0.001
10000000,14508.052040863038,29297.51171875,0.49519741403765993,0.10096983260134207,0.001
10000000,16121.033477926256,32266.11328125,0.49962737493066045,0.10007458059506673,0.001
10000000,2656.477087569237,5504.33984375,0.48261502068873546,0.1036022457996551,0.001
10000000,36127.22343492508,72935.8828125,0.4953285274931021,0.10094310588783179,0.001
10000000,18739.833917713167,88818.890625,0.2109892815125799,0.2369788628197155,0.001
10000000,41569.976913428305,82834.734375,0.5018423397754549,0.09963288474697468,0.001
10000000,4004.347708493471,31357.95703125,0.12769797804438948,0.3915488777952252,0.001
10000000,14389.389077174665,39934.28515625,0.3603266972445761,0.13876296256244897,0.001
10000000,7697.005058526992,15460.0654296875,0.4978636793959917,0.10042909750046441,0.001
10000000,18835.544042873382,71168.7421875,0.2646603475617086,0.18892138720683094,0.001
10000000,8325.593346476555,16815.548828125,0.4951127930211536,0.10098708961831201,0.001
10000000,7496.098664045333,15853.8486328125,0.4728251693113026,0.10574733166770271,0.001
10000000,12049.899784469606,121378.8046875,0.09927515611554334,0.503650681161423,0.001
10000000,33308.932200622556,66236.4921875,0.502878867835162,0.09942752260647675,0.001
10000000,39948.60885518789,79595.359375,0.5018962056189333,0.09962219168072911,0.001
10000000,1637.0640236377717,36562.7578125,0.04477408493180172,1.1167174064228944,0.001
10000000,7779.32136773765,15654.111328125,0.4969506862878196,0.10061360489004624,0.001
10000000,1047.956405684352,2099.175048828125,0.4992229715522671,0.10015564757473337,0.001
10000000,12604.27830494642,25498.69140625,0.49431079046891707,0.10115093775834551,0.001
10000000,17564.01420111656,35381.3828125,0.4964196649462585,0.10072123151167453,0.001
10000000,15591.13761000633,30818.671875,0.5058990755099283,0.09883394222375633,0.001
10000000,18823.07865458727,37554.78125,0.501216570249288,0.09975727653044612,0.001
10000000,9406.603751420973,19243.017578125,0.4888320510663657,0.10228461879888438,0.001
10000000,18647.376306152342,37640.14453125,0.4954119209258275,0.10092611398320782,0.001
10000000,15338.713050973414,30783.25390625,0.49828108158050044,0.10034496963321332,0.001
10000000,6241.745453906059,12770.30859375,0.488770134886237,0.10229757595896828,0.001
10000000,15723.798682022092,32302.505859375,0.4867671489782781,0.1027185176833518,0.001
10000000,5866.017181885241,11844.7373046875,0.4952424887940564,0.10096064277875842,0.001
10000000,4318.954685211182,8912.978515625,0.4845691793870913,0.10318444120454098,0.001
10000000,7899.579677224158,16105.7451171875,0.49048209938415066,0.1019405194660111,0.001
10000000,3204.7787637710567,6567.60595703125,0.48796757673015306,0.10246582433826357,0.001
10000000,21221.655118894574,43986.10546875,0.4824626979983834,0.10363495500779116,0.001
10000000,31912.486064672463,64750.03125,0.4928566897745314,0.10144936862452582,0.001
10000000,4918.116084694862,9852.1572265625,0.4991917984657289,0.10016190200575312,0.001
10000000,48858.95625139474,99839.640625,0.48937432011509446,0.10217127859966305,0.001
10000000,9182.128731036184,18486.98828125,0.4966806161904124,0.10066831354020771,0.001
10000000,14031.703874409197,28334.048828125,0.4952241015580173,0.10096439135877218,0.001
10000000,12111.040458393096,24391.15625,0.4965340853159881,0.10069802150275468,0.001
10000000,14089.812569451331,28299.294921875,0.4978856402022964,0.10042466776042075,0.001
10000000,6377.716961002349,13046.5,0.4888450512399762,0.10228189867765437,0.001
10000000,13448.687155437468,29174.96484375,0.46096669618844494,0.1084677058308781,0.001
10000000,24706.218402099606,49623.890625,0.49786943528472294,0.10042793643559554,0.001
10000000,46880.257419967646,94702.4453125,0.49502689466224176,0.10100461316170538,0.001
10000000,15239.624741852282,30928.5546875,0.49273640154971377,0.10147413473561957,0.001
10000000,15321.446145594118,30896.119140625,0.4959019634750211,0.1008263803789487,0.001
10000000,14079.92088127136,28665.48046875,0.491180355292518,0.10179560208637203,0.001
10000000,19369.602594566342,39215.90234375,0.49392214476618707,0.10123052900102103,0.001
10000000,11692.688869953154,23356.00390625,0.5006288283255605,0.09987439230623939,0.001
10000000,16966.697023582456,34753.12109375,0.48820642548371707,0.1024156942433926,0.001
10000000,4090.484105169773,8239.388671875,0.496454806062562,0.1007141020479901,0.001
10000000,20388.862909698484,41111.24609375,0.4959436856572959,0.10081789817271858,0.001
10000000,11360.303262341022,23223.001953125,0.48918323674396125,0.1022111884552782,0.001
10000000,19115.166121244427,38197.84375,0.5004252660529935,0.099915019068412,0.001
10000000,5683.781884527207,11511.1435546875,0.49376344387718896,0.10126306558335701,0.001
10000000,5968.752539849281,12452.7099609375,0.4793135436842636,0.1043158505717842,0.001
10000000,9860.322684049605,20004.587890625,0.4929030649349478,0.10143982368338263,0.001
10000000,14255.129579639435,28680.453125,0.49703292753117667,0.1005969569226653,0.001
10000000,19169.299399280546,39035.7265625,0.491070644441282,0.10181834439907876,0.001
10000000,9633.447490239143,19499.830078125,0.4940272531423743,0.10120899137034135,0.001
10000000,9582.2598361969,19319.775390625,0.4959819481569506,0.10081012058160187,0.001
10000000,6555.317861652374,13194.64453125,0.49681655660573926,0.10064076837857622,0.001
10000000,49174.50603976249,100280.515625,0.4903694973373597,0.10196392775548493,0.001
10000000,12760.471875762938,25536.583984375,0.49969376810816407,0.10006128391254415,0.001
10000000,15793.131021881103,32047.50390625,0.49280377866811276,0.10146026098893486,0.001
10000000,18714.343841552734,38034.60546875,0.492034651363186,0.10161885928455362,0.001
10000000,9929.758887434005,19922.80859375,0.49841159898253895,0.1003186926268778,0.001
10000000,27929.74812569618,106373.859375,0.2625621397004632,0.1904311111154149,0.001
10000000,324.1617932081223,23882.482421875,0.013573203466956537,3.683728761726969,0.001
10000000,34995.96727938652,70887.3828125,0.4936840082240343,0.10127935919955898,0.001
10000000,11727.933178710939,23537.123046875,0.49827386105576077,0.10034642373986502,0.001
10000000,18413.50413722992,45387.23046875,0.40569790108493137,0.12324441380221163,0.001
10000000,24673.992676734924,76948.46875,0.3206560582368304,0.1559303144775483,0.001
10000000,8457.959374523163,16845.806640625,0.5020809958797772,0.09958552586199151,0.001
10000000,7874.42186357975,15572.3017578125,0.50566846096655,0.09887901631125755,0.001
10000000,2106.569591116905,26737.0390625,0.0787884397443048,0.63461086629291,0.001
10000000,21078.618518686293,89655.1796875,0.23510764901880107,0.21266853804489197,0.001
10000000,4800.264198482037,37716.515625,0.1272722073854625,0.39285874761775513,0.001
10000000,11752.251182556152,23823.53125,0.4933043325622079,0.10135730967595906,0.001
10000000,11754.094887542726,24061.66015625,0.48849891533729467,0.10235437260997071,0.001
10000000,9102.27864035368,43546.8125,0.2090228450211753,0.23920830278113714,0.001
10000000,23697.756031036377,63241.9375,0.3747158447040997,0.1334344429429807,0.001
10000000,3841.680454015732,7627.35009765625,0.5036717083690982,0.09927101159185865,0.001
10000000,11909.33971581459,23792.662109375,0.5005467509716773,0.09989076924970226,0.001
10000000,3829.6628834724424,13317.4814453125,0.2875666017781771,0.1738727643990068,0.001
10000000,7126.522666633129,16773.61328125,0.42486508703520365,0.11768441683196501,0.001
10000000,7357.527304458618,15058.9052734375,0.4885831453788748,0.10233672707073675,0.001
10000000,16340.359356486797,32715.490234375,0.49946857709983405,0.10010639766434391,0.001
10000000,4420.006892681122,8914.763671875,0.49580752282034224,0.10084558563287008,0.001
10000000,11493.252932739257,29357.703125,0.3914901953944756,0.12771711932560334,0.001
10000000,8646.235265636444,22569.4140625,0.38309524747487866,0.1305158451574859,0.001
10000000,5705.135863494874,36774.390625,0.1551388280412838,0.3222919795855011,0.001
10000000,9117.734543967246,18414.935546875,0.4951271494140265,0.1009841614606956,0.001
10000000,5137.81075208187,10175.6787109375,0.5049108661970044,0.09902737957810392,0.001
10000000,5451.149305343628,45216.21875,0.12055738971635323,0.414740233822578,0.001
10000000,36039.90988687277,69973.4765625,0.515051011574108,0.09707776293301339,0.001
10000000,100093.40664904118,199961.84375,0.5005625311906096,0.09988762019616779,0.001
10000000,5795.36202145815,11594.4091796875,0.49984108130418337,0.10003179384443592,0.001
10000000,13104.9454459548,26373.498046875,0.49689826592826986,0.10062421913788243,0.001
10000000,3523.1936663568017,7068.875,0.498409388531669,0.10031913754133265,0.001
10000000,16498.126929473878,69649.859375,0.236872365249824,0.21108414207485166,0.001
10000000,2751.9680631637575,326127.71875,0.008438313902638052,5.925354351225144,0.001
10000000,7161.862290680409,14174.6806640625,0.505257399472716,0.0989594611621319,0.001
10000000,2160.3049169540404,54956.4296875,0.039309411641881245,1.2719600195371212,0.001
10000000,7731.890782642365,34754.7265625,0.22247019462915288,0.22474920779094743,0.001
10000000,15217.220511817932,30070.10546875,0.5060581023778665,0.09880288402667586,0.001
10000000,5500.446751248836,11012.849609375,0.4994571746958594,0.10010868305265035,0.001
10000000,11950.70289825797,125913.375,0.09491210046794449,0.5268032184883207,0.001
10000000,6096.888113021851,12445.544921875,0.48988518793625596,0.10206473114779298,0.001
