signal_date,instrument,score,liquidity_bucket,tradability_score
2024-06-05,SZ000815,0.7132935306120566,3.0,100.0
2024-06-05,SZ002528,0.7099467250149724,4.0,100.0
2024-06-05,SH600839,0.6968222376308072,5.0,100.0
2024-06-05,SZ002272,0.6961250379594183,3.0,100.0
2024-06-05,SZ002456,0.6880969938023814,5.0,100.0
2024-06-05,SZ002131,0.6844844736895789,4.0,100.0
2024-06-05,SZ300058,0.6823275693379082,4.0,100.0
2024-06-05,SZ000837,0.6802478799862521,3.0,100.0
2024-06-05,SZ000936,0.679954594515556,3.0,100.0
2024-06-05,SZ300122,0.6793779705939116,5.0,100.0
2024-06-05,SZ002192,0.6774864376534211,4.0,100.0
2024-06-05,SZ002317,0.6690188176366549,4.0,100.0
2024-06-05,SH603077,0.6682638083778166,3.0,100.0
2024-06-05,SZ000503,0.6640646477893191,3.0,100.0
2024-06-05,SZ000831,0.6622535004481642,5.0,100.0
2024-06-05,SZ002369,0.6618801618793181,3.0,100.0
2024-06-05,SH600808,0.6603331911774759,3.0,100.0
2024-06-05,SZ002536,0.6532907778837912,3.0,100.0
2024-06-05,SH600126,0.6526127541400805,3.0,100.0
2024-06-05,SZ000970,0.6497084609356633,3.0,100.0
2024-06-05,SZ002169,0.6497002788331333,3.0,100.0
2024-06-05,SH600567,0.649572108497895,3.0,100.0
2024-06-05,SZ002467,0.6478427879613985,3.0,100.0
2024-06-05,SZ002197,0.6458308592793399,4.0,100.0
2024-06-05,SZ002174,0.6444320934639421,3.0,100.0
2024-06-05,SZ300212,0.6417371503222745,4.0,100.0
2024-06-05,SZ002466,0.6353142366866155,5.0,100.0
2024-07-04,SZ002229,1.36867750331367,5.0,100.0
2024-07-04,SH600818,1.3503375997684646,4.0,100.0
2024-07-04,SZ002512,1.292694749260121,3.0,100.0
2024-07-04,SZ000799,1.2703914875836484,5.0,100.0
2024-07-04,SZ002568,1.2701886113119283,4.0,100.0
2024-07-04,SH600884,1.2689909303877767,4.0,100.0
2024-07-04,SZ000733,1.234731527580356,5.0,100.0
2024-07-04,SZ002791,1.2263320268986906,4.0,100.0
2024-07-04,SZ002756,1.223531461585077,5.0,100.0
2024-07-04,SH600702,1.2093276545451916,5.0,100.0
2024-07-04,SH600975,1.2058774446684855,4.0,100.0
2024-07-04,SZ000555,1.1773275191247186,4.0,100.0
2024-07-04,SH603108,1.1722586013374492,5.0,100.0
2024-07-04,SH603806,1.167957430401927,5.0,100.0
2024-07-04,SH600106,1.1554495773043432,3.0,100.0
2024-07-04,SZ002068,1.137330198112051,3.0,100.0
2024-07-04,SH603883,1.1295443303394537,4.0,100.0
2024-07-04,SZ002254,1.1267384858860336,4.0,100.0
2024-07-04,SZ000697,1.1183371599562686,3.0,100.0
2024-07-04,SH601012,1.1178519808192269,5.0,100.0
2024-07-04,SZ300033,1.096158694346258,5.0,100.0
2024-07-04,SH600392,1.095108262562601,4.0,100.0
2024-07-04,SZ002299,1.0909845686407131,4.0,100.0
2024-07-04,SZ002779,1.0793143398438292,3.0,100.0
2024-07-04,SZ300443,1.077852976015618,3.0,100.0
2024-07-04,SH600438,1.0639003993486347,5.0,100.0
2024-07-04,SZ002324,1.0469042722667967,3.0,100.0
2024-07-04,SZ002335,1.0090703674479669,4.0,100.0
2024-07-04,SH600481,1.0086687573153374,3.0,100.0
2024-07-04,SZ002343,1.0082042554453914,3.0,100.0
2024-07-04,SZ002167,1.0074589952753856,3.0,100.0
2024-07-04,SZ002709,1.0027249141037007,5.0,100.0
2024-07-04,SZ002439,0.9991352920793156,5.0,100.0
2024-07-04,SZ300363,0.9944977704679633,3.0,100.0
2024-07-04,SZ000921,0.9888482437273935,5.0,100.0
2024-07-04,SZ002085,0.987421420611381,5.0,100.0
2024-07-04,SH600588,0.9770002264716692,5.0,100.0
2024-07-04,SH600872,0.9671066654049725,5.0,100.0
2024-07-04,SZ300161,0.9615186465175981,3.0,100.0
2024-07-04,SH600200,0.9600383639335632,4.0,100.0
2024-07-04,SZ002518,0.958462841223586,3.0,100.0
2024-07-04,SZ002123,0.9551224351168408,4.0,100.0
2024-07-04,SZ300073,0.9546657262508553,5.0,100.0
2024-07-04,SH600257,0.9531423967753616,3.0,100.0
2024-07-04,SZ002407,0.9334666566978415,4.0,100.0
2024-07-04,SH600570,0.9317878892143149,5.0,100.0
2024-07-04,SZ000801,0.9240456623150239,4.0,100.0
2024-07-04,SZ002466,0.9222419957505223,5.0,100.0
2024-07-04,SH600129,0.9184068122362198,5.0,100.0
2024-07-04,SZ000936,0.9148571789325376,3.0,100.0
2024-07-04,SZ000657,0.9013262077957188,4.0,100.0
2024-07-04,SH600771,0.8987279181205082,4.0,100.0
2024-07-04,SZ300122,0.8980987554085827,5.0,100.0
2024-07-04,SZ300059,0.8978290153503578,5.0,100.0
2024-07-04,SH600201,0.8935437417845545,4.0,100.0
2024-07-04,SH600580,0.8884204849911542,5.0,100.0
2024-07-04,SZ300442,0.8862844572542811,4.0,100.0
2024-07-04,SZ300438,0.8845099377982165,4.0,100.0
2024-07-04,SH600197,0.8838970110333924,4.0,100.0
2024-07-04,SZ002410,0.8807397760116512,5.0,100.0
2024-07-04,SZ300130,0.8764301879144971,4.0,100.0
2024-07-04,SZ300251,0.8727807116875926,5.0,100.0
2024-07-04,SZ002317,0.866580119036214,4.0,100.0
2024-07-04,SH600779,0.8652526235500514,4.0,100.0
2024-07-04,SZ002559,0.8648276030219916,3.0,100.0
2024-07-04,SZ300274,0.8645756044034282,5.0,100.0
2024-07-04,SZ002080,0.8603890306649832,4.0,100.0
2024-07-04,SZ002484,0.8567566142480779,3.0,100.0
2024-07-04,SH600880,0.8487467503210054,3.0,100.0
2024-07-04,SH603306,0.8456837704206225,3.0,100.0
2024-07-04,SZ002268,0.8422300444140199,4.0,100.0
2024-07-04,SZ300446,0.8417395059170703,4.0,100.0
2024-07-04,SZ002497,0.8370546878263431,3.0,100.0
2024-07-04,SZ002727,0.8317259215703212,4.0,100.0
2024-07-04,SZ002182,0.830602667261754,4.0,100.0
2024-07-04,SZ000017,0.8299926667091425,3.0,100.0
2024-07-04,SZ000009,0.8279974930230392,4.0,100.0
2024-07-04,SH600641,0.8229077556062571,4.0,100.0
2024-07-04,SZ300456,0.8213076715011899,5.0,100.0
2024-07-04,SH600610,0.8184825045342974,3.0,100.0
2024-07-04,SZ002698,0.8120525842542682,3.0,100.0
2024-07-04,SZ300036,0.8118291297965622,4.0,100.0
2024-07-04,SH600867,0.811707926887567,4.0,100.0
2024-07-04,SZ002030,0.8098346768788447,3.0,100.0
2024-07-04,SZ002097,0.809516734249678,4.0,100.0
2024-07-04,SH603588,0.8081468463313344,4.0,100.0
2024-07-04,SZ000810,0.8015076313259686,3.0,100.0
2024-07-04,SH600195,0.7984208296275208,3.0,100.0
2024-07-04,SH600259,0.798159778139303,4.0,100.0
2024-07-04,SZ002124,0.797118024814002,4.0,100.0
2024-07-04,SH601699,0.7949498051711623,5.0,100.0
2024-07-04,SZ002049,0.794816339504102,5.0,100.0
2024-07-04,SZ002007,0.7907919248013883,4.0,100.0
2024-07-04,SZ002056,0.7851603455689657,4.0,100.0
2024-07-04,SH600416,0.7829485238040297,4.0,100.0
2024-07-04,SH600380,0.781404737916943,4.0,100.0
2024-07-04,SZ002603,0.7813073588211941,4.0,100.0
2024-07-04,SZ300474,0.7813021986591524,5.0,100.0
2024-07-04,SZ000596,0.7811726035622673,5.0,100.0
2024-07-04,SZ002176,0.7793825401791504,4.0,100.0
2024-08-01,SH600129,1.6138814632493956,5.0,100.0
2024-08-01,SZ000568,1.5250232485419584,5.0,100.0
2024-08-01,SZ000596,1.50974502607099,5.0,100.0
2024-08-01,SH603883,1.4634477240698678,5.0,100.0
2024-08-01,SH603198,1.4374872900903404,5.0,100.0
2024-08-01,SH600422,1.430269807250672,4.0,100.0
2024-08-01,SH600398,1.407046751903308,5.0,100.0
2024-08-01,SZ000786,1.392787702210726,5.0,100.0
2024-08-01,SH600060,1.3902031902130925,4.0,100.0
2024-08-01,SH601918,1.3872514031923964,5.0,100.0
2024-08-01,SH600809,1.3725317326518738,5.0,100.0
2024-08-01,SZ000983,1.3639059213339648,4.0,100.0
2024-08-01,SH600011,1.3636161339190027,5.0,100.0
2024-08-01,SH600039,1.3621629726773052,4.0,100.0
2024-08-01,SZ000933,1.3199487696079817,5.0,100.0
2024-08-01,SH600309,1.3093366169917966,5.0,100.0
2024-08-01,SZ002128,1.2983825346475923,5.0,100.0
2024-08-01,SH600285,1.2900625582467324,4.0,100.0
2024-08-01,SZ002372,1.273635384375489,3.0,100.0
2024-08-01,SZ000600,1.2716265474083255,4.0,100.0
2024-08-01,SZ002078,1.2676343769570357,5.0,100.0
2024-08-01,SH601699,1.2660458500499463,5.0,100.0
2024-08-01,SH600426,1.2658994345496162,5.0,100.0
2024-08-01,SH603369,1.2560683261125725,4.0,100.0
2024-08-01,SZ000792,1.254380843868898,5.0,100.0
2024-08-01,SH600373,1.2428390596519816,4.0,100.0
2024-08-01,SH600546,1.2352109725404437,4.0,100.0
2024-08-01,SZ002311,1.2315705850806242,5.0,100.0
2024-08-01,SZ002154,1.2225505403089028,3.0,100.0
2024-08-01,SH600660,1.2160701028904026,5.0,100.0
2024-08-01,SH600729,1.21015206211537,3.0,100.0
2024-08-01,SZ000915,1.2054963255703892,4.0,100.0
2024-08-01,SH600057,1.1820839444524778,4.0,100.0
2024-08-01,SH600998,1.181843145202468,4.0,100.0
2024-08-01,SH600348,1.1799217637042096,4.0,100.0
2024-08-01,SZ000028,1.1698325307711355,4.0,100.0
2024-08-01,SZ000423,1.1689136281774835,5.0,100.0
2024-08-01,SH600557,1.1556983674222205,4.0,100.0
2024-08-01,SH601857,1.153985533013077,5.0,100.0
2024-08-01,SZ002223,1.1531705421710166,5.0,100.0
2024-08-01,SH600519,1.14940143980251,5.0,100.0
2024-08-01,SZ002572,1.146582146165688,4.0,100.0
2024-08-01,SZ300124,1.1442675322847278,5.0,100.0
2024-08-01,SH600133,1.1290816358655988,4.0,100.0
2024-08-01,SZ000703,1.125656411593049,4.0,100.0
2024-08-01,SH600188,1.123927240236891,5.0,100.0
2024-08-01,SH601808,1.121261758693378,4.0,100.0
2024-08-01,SZ000690,1.1189509075227333,4.0,100.0
2024-08-01,SH600582,1.1029692591773148,4.0,100.0
2024-08-01,SH601633,1.0954671291710663,5.0,100.0
2024-08-01,SZ000895,1.0911557379697043,4.0,100.0
2024-08-01,SZ002415,1.0869258241567967,5.0,100.0
2024-08-01,SH600887,1.0810584520265654,5.0,100.0
2024-08-01,SZ000657,1.080720101422306,4.0,100.0
2024-08-01,SH600499,1.078948622146174,3.0,100.0
2024-08-01,SZ002756,1.0784216059900904,4.0,100.0
2024-08-01,SH603008,1.0738290461009128,3.0,100.0
2024-08-01,SZ000403,1.073702759570772,4.0,100.0
2024-08-01,SH600085,1.0645833801962816,5.0,100.0
2024-08-01,SH600325,1.0603723442065922,4.0,100.0
2024-08-01,SZ002601,1.056736454607716,4.0,100.0
2024-08-01,SZ002182,1.0533336535763032,4.0,100.0
2024-08-01,SH603568,1.0515978550613834,3.0,100.0
2024-08-01,SZ002709,1.0465379085699391,5.0,100.0
2024-08-01,SZ000937,1.0446805556220933,4.0,100.0
2024-08-01,SZ000039,1.0407376102719927,4.0,100.0
2024-08-01,SZ002727,1.0377276075868693,4.0,100.0
2024-08-01,SH601233,1.0358457603569298,4.0,100.0
2024-08-01,SZ002697,1.0222390570951372,4.0,100.0
2024-08-01,SH600123,1.0216251531082599,3.0,100.0
2024-08-01,SZ002027,1.0151720055867997,5.0,100.0
2024-08-01,SH603979,1.0140806719536877,5.0,100.0
2024-08-01,SZ002125,1.0079209293637956,3.0,100.0
2024-08-01,SZ002407,1.0026943820485956,4.0,100.0
2024-08-01,SH600975,1.0016768466053627,4.0,100.0
2024-08-01,SH600282,1.0006371651172263,4.0,100.0
2024-08-01,SZ002318,0.9978468303972999,3.0,100.0
2024-08-01,SZ300003,0.9971424012334186,5.0,100.0
2024-08-01,SH600872,0.9949704493670906,5.0,100.0
2024-08-01,SZ300199,0.9927251431636385,4.0,100.0
2024-08-01,SH600160,0.9921057625461946,5.0,100.0
2024-08-01,SZ000708,0.9873556911747101,3.0,100.0
2024-08-01,SZ002432,0.9829416700771877,4.0,100.0
2024-08-01,SZ300073,0.9776366047051004,5.0,100.0
2024-08-01,SZ002557,0.9773861312942421,4.0,100.0
2024-08-01,SZ000807,0.9743720987540542,5.0,100.0
2024-08-01,SZ002737,0.9578538732986785,3.0,100.0
2024-08-01,SZ002050,0.9523040587508869,5.0,100.0
2024-08-01,SH600755,0.9509656533506455,3.0,100.0
2024-08-01,SZ002588,0.9419903913135036,3.0,100.0
2024-08-01,SZ000027,0.938733946195527,4.0,100.0
2024-08-01,SH603026,0.9386724568155953,3.0,100.0
2024-08-01,SH601600,0.9366330618228427,5.0,100.0
2024-08-01,SZ002126,0.9339783529722439,4.0,100.0
2024-08-01,SZ002368,0.9312972193788331,4.0,100.0
2024-08-01,SH601225,0.9298209954570622,5.0,100.0
2024-08-01,SZ002215,0.9265870718563374,3.0,100.0
2024-08-01,SH601898,0.9250311372254364,4.0,100.0
2024-08-01,SZ002791,0.9247670097886014,3.0,100.0
2024-08-01,SZ000630,0.9231180360540568,5.0,100.0
2024-08-29,SH600101,1.5007596228803908,4.0,100.0
2024-08-29,SH600160,1.4088742749595329,5.0,100.0
2024-08-29,SZ002146,1.4069214281765177,4.0,100.0
2024-08-29,SZ000517,1.3799868140222338,3.0,100.0
2024-08-29,SZ002372,1.3591153505107256,3.0,100.0
2024-08-29,SZ300070,1.3396774382792391,4.0,100.0
2024-08-29,SH600325,1.303528390404791,4.0,100.0
2024-08-29,SZ000027,1.278123709241972,4.0,100.0
2024-08-29,SH600702,1.2595369144220059,5.0,100.0
2024-08-29,SZ000690,1.253020994004245,4.0,100.0
2024-08-29,SZ300003,1.2124678470289842,5.0,100.0
2024-08-29,SH600801,1.2103346901283072,4.0,100.0
2024-08-29,SH600315,1.17894722314821,4.0,100.0
2024-08-29,SZ300496,1.1637046608034847,5.0,100.0
2024-08-29,SZ300244,1.1526869892947214,4.0,100.0
2024-08-29,SZ000028,1.1474383795918102,3.0,100.0
2024-08-29,SH600039,1.14403110564707,4.0,100.0
2024-08-29,SZ000598,1.134554223888501,5.0,100.0
2024-08-29,SZ000532,1.1300641744850237,4.0,100.0
2024-08-29,SZ300014,1.128883483431241,5.0,100.0
2024-08-29,SZ300394,1.127421895028712,5.0,100.0
2024-08-29,SZ002714,1.1126081012683622,5.0,100.0
2024-08-29,SZ000758,1.0930770326965618,4.0,100.0
2024-08-29,SH600755,1.0898206748978405,3.0,100.0
2024-08-29,SZ300498,1.0829072279036391,5.0,100.0
2024-08-29,SZ000683,1.0779583550140803,4.0,100.0
2024-08-29,SZ000519,1.0642327325684684,4.0,100.0
2024-08-29,SH600970,1.0554389410446519,4.0,100.0
2024-08-29,SZ000933,1.0441572411192404,5.0,100.0
2024-08-29,SH601669,1.0425475789323302,5.0,100.0
2024-08-29,SH600641,1.0415037137434944,3.0,100.0
2024-08-29,SH600057,1.0396469356983093,3.0,100.0
2024-08-29,SH600971,1.0365929413429782,3.0,100.0
2024-08-29,SZ000552,1.0353273486595318,4.0,100.0
2024-08-29,SZ000921,1.0252903184289446,5.0,100.0
2024-08-29,SH601117,1.0217118416827864,5.0,100.0
2024-08-29,SH600975,1.0216783876693738,4.0,100.0
2024-08-29,SH600820,1.0210267583367705,5.0,100.0
2024-08-29,SZ002351,1.018544484061348,5.0,100.0
2024-08-29,SZ002237,1.0182929489832648,3.0,100.0
2024-08-29,SH600875,1.0157954404447003,5.0,100.0
2024-08-29,SZ000877,1.0131638249015003,4.0,100.0
2024-08-29,SZ002154,1.0117136431186997,4.0,100.0
2024-08-29,SH600372,1.0071316361634528,5.0,100.0
2024-08-29,SH600585,0.9970353455264337,5.0,100.0
2024-08-29,SZ300397,0.994180336980104,3.0,100.0
2024-08-29,SH600060,0.9930845041732528,4.0,100.0
2024-08-29,SZ002311,0.9929589703996111,4.0,100.0
2024-08-29,SH600630,0.9897665797835317,3.0,100.0
2024-08-29,SH600011,0.989464932095565,5.0,100.0
2024-08-29,SZ002226,0.9820536545344761,4.0,100.0
2024-08-29,SZ002508,0.9812386478658773,4.0,100.0
2024-08-29,SH600048,0.9805862151755083,5.0,100.0
2024-08-29,SH601006,0.9761627045060907,5.0,100.0
2024-08-29,SH600170,0.9733509767130745,5.0,100.0
2024-08-29,SZ300316,0.9667777973854538,5.0,100.0
2024-08-29,SH603369,0.9662563764392368,5.0,100.0
2024-08-29,SZ000625,0.9655686945065544,5.0,100.0
2024-08-29,SH600750,0.9655641127918767,4.0,100.0
2024-08-29,SZ000957,0.9651907367925892,4.0,100.0
2024-08-29,SZ300056,0.9600982535982021,3.0,100.0
2024-08-29,SZ002229,0.9526645933793719,4.0,100.0
2024-08-29,SZ000738,0.9471396708158102,4.0,100.0
2024-08-29,SH600886,0.9446075544874023,5.0,100.0
2024-08-29,SZ002590,0.9341941992087024,4.0,100.0
2024-08-29,SH600178,0.9310197140025365,3.0,100.0
2024-08-29,SH600874,0.9291725986991362,3.0,100.0
2024-08-29,SZ000620,0.9281894718532107,3.0,100.0
2024-08-29,SZ000069,0.9275217842307646,3.0,100.0
2024-08-29,SH600600,0.9186662923904141,5.0,100.0
2024-08-29,SZ300480,0.9174339939379842,4.0,100.0
2024-08-29,SZ300490,0.9169932764548446,3.0,100.0
2024-08-29,SH601390,0.9164777029610199,5.0,100.0
2024-08-29,SZ300285,0.9135626850681263,4.0,100.0
2024-08-29,SH600072,0.9125333928266647,3.0,100.0
2024-08-29,SZ002063,0.9085403322189486,3.0,100.0
2024-08-29,SH600398,0.9084049449640551,4.0,100.0
2024-08-29,SH603019,0.9082409270749976,5.0,100.0
2024-08-29,SH603883,0.9031878181642884,4.0,100.0
2024-08-29,SZ000426,0.896895394587842,4.0,100.0
2024-08-29,SH600809,0.8956816644064644,5.0,100.0
2024-08-29,SH601888,0.8885101950392426,5.0,100.0
2024-08-29,SZ002690,0.8883656745554918,3.0,100.0
2024-08-29,SH603308,0.8878239187701729,4.0,100.0
2024-08-29,SZ002415,0.8842562045425127,5.0,100.0
2024-08-29,SH601919,0.8766480255708581,5.0,100.0
2024-08-29,SZ002727,0.8731781321394131,4.0,100.0
2024-08-29,SH603368,0.8707221983607877,5.0,100.0
2024-08-29,SH601028,0.8678224697820826,4.0,100.0
2024-08-29,SH600674,0.8630142629337094,5.0,100.0
2024-08-29,SH600967,0.8629624299878171,3.0,100.0
2024-08-29,SZ000065,0.8623397682167362,3.0,100.0
2024-08-29,SZ000860,0.8601842947559774,4.0,100.0
2024-08-29,SZ000528,0.8588057143366703,4.0,100.0
2024-08-29,SH601186,0.8580506882378016,5.0,100.0
2024-08-29,SH603008,0.855219241105601,3.0,100.0
2024-08-29,SH603018,0.8551355947149626,4.0,100.0
2024-08-29,SZ300015,0.8547082852431762,5.0,100.0
2024-08-29,SH600183,0.8517426054905111,5.0,100.0
2024-08-29,SZ000021,0.8494487996811625,5.0,100.0
2024-09-30,SZ002425,1.8796984088077078,3.0,100.0
2024-09-30,SH600674,1.687995981988489,5.0,100.0
2024-09-30,SZ000543,1.6483492995324853,5.0,100.0
2024-09-30,SH600795,1.6368995202998775,5.0,100.0
2024-09-30,SH601000,1.6258341548381288,4.0,100.0
2024-09-30,SH600886,1.6249773974653474,5.0,100.0
2024-09-30,SZ002039,1.5758010544205951,3.0,100.0
2024-09-30,SH600900,1.5276368405290344,5.0,100.0
2024-09-30,SH601288,1.5177329819662417,5.0,100.0
2024-09-30,SH601328,1.4378375912918684,5.0,100.0
2024-09-30,SH600323,1.4131518931034182,3.0,100.0
2024-09-30,SH601985,1.4117815779751761,5.0,100.0
2024-09-30,SH601398,1.410015158698151,5.0,100.0
2024-09-30,SH601939,1.4045812411254084,5.0,100.0
2024-09-30,SH601009,1.3834194494004266,5.0,100.0
2024-09-30,SZ002270,1.3815485708321809,3.0,100.0
2024-09-30,SH600685,1.3698188459677298,4.0,100.0
2024-09-30,SZ000598,1.3663584844590246,4.0,100.0
2024-09-30,SH600028,1.332024624685713,5.0,100.0
2024-09-30,SH601988,1.3309930821055629,5.0,100.0
2024-09-30,SH600018,1.308284253639007,4.0,100.0
2024-09-30,SH600642,1.282835045328722,4.0,100.0
2024-09-30,SH600023,1.2660869030733726,4.0,100.0
2024-09-30,SZ002422,1.256587998060994,5.0,100.0
2024-09-30,SH601006,1.2466913958627646,5.0,100.0
2024-09-30,SZ002262,1.2226112969803293,3.0,100.0
2024-09-30,SH600312,1.2105891180273967,5.0,100.0
2024-09-30,SZ000403,1.1845206490517985,4.0,100.0
2024-09-30,SH601857,1.1758089573278683,5.0,100.0
2024-09-30,SH600757,1.1357127440328008,3.0,100.0
2024-09-30,SH600547,1.129864817987529,5.0,100.0
2024-09-30,SH600777,1.090920420702225,3.0,100.0
2024-09-30,SH600161,1.0877047099835704,5.0,100.0
2024-09-30,SH600027,1.0816005889024105,5.0,100.0
2024-09-30,SH600011,1.077815259897875,5.0,100.0
2024-09-30,SH601088,1.068287942474171,5.0,100.0
2024-09-30,SZ002155,1.0506221281900376,5.0,100.0
2024-09-30,SZ000656,1.04615341230114,3.0,100.0
2024-09-30,SH600038,1.0282785743891762,4.0,100.0
2024-09-30,SH601169,1.0272066359539969,5.0,100.0
2024-09-30,SH601918,1.0188051164167005,4.0,100.0
2024-09-30,SH601098,1.009698371969683,3.0,100.0
2024-09-30,SH600845,1.0071256993487199,5.0,100.0
2024-09-30,SH600116,0.9923388235779961,3.0,100.0
2024-09-30,SH601607,0.9880133716524949,5.0,100.0
2024-09-30,SZ000682,0.9855091912746322,4.0,100.0
2024-09-30,SZ000513,0.9854832472572282,4.0,100.0
2024-09-30,SZ002708,0.9774869794954926,3.0,100.0
2024-09-30,SH600583,0.9671756860838127,4.0,100.0
2024-09-30,SH600101,0.9615272454562661,4.0,100.0
2024-09-30,SH601018,0.9489149232548205,3.0,100.0
2024-09-30,SH600821,0.9366070938502044,3.0,100.0
2024-09-30,SZ002273,0.9258499528811118,5.0,100.0
2024-09-30,SH600489,0.9211777510411306,5.0,100.0
2024-09-30,SZ002785,0.9058893240454261,3.0,100.0
2024-09-30,SH601808,0.9026166527246015,3.0,100.0
2024-09-30,SH603018,0.9025303755849273,3.0,100.0
2024-09-30,SH600518,0.8988629542529731,5.0,100.0
2024-09-30,SH600988,0.8975181830562357,5.0,100.0
2024-09-30,SH601333,0.8825249659816047,4.0,100.0
2024-09-30,SH600125,0.8770218814658907,3.0,100.0
2024-09-30,SH600115,0.8722261413298267,5.0,100.0
2024-09-30,SZ002252,0.8663487015179868,5.0,100.0
2024-09-30,SH601818,0.863335844194809,5.0,100.0
2024-09-30,SZ000089,0.8610704601255712,3.0,100.0
2024-09-30,SH600406,0.8458981435174505,5.0,100.0
2024-09-30,SH601766,0.8419348251708104,5.0,100.0
2024-09-30,SZ002318,0.838976859363042,3.0,100.0
2024-09-30,SZ000902,0.8226758072312703,3.0,100.0
2024-09-30,SH601928,0.8220597939971943,4.0,100.0
2024-09-30,SZ002028,0.8154686677306131,5.0,100.0
2024-09-30,SH600893,0.8113298463676913,5.0,100.0
2024-09-30,SH600050,0.8066966151986651,5.0,100.0
2024-09-30,SZ002138,0.8054055741030124,4.0,100.0
2024-09-30,SZ000738,0.8001665230116338,4.0,100.0
2024-09-30,SH601998,0.798148240274035,5.0,100.0
2024-09-30,SH600114,0.7972529203384328,5.0,100.0
2024-09-30,SZ000957,0.794684807952731,4.0,100.0
2024-09-30,SZ002432,0.7931563657559165,4.0,100.0
2024-09-30,SH600360,0.791929308100378,3.0,100.0
2024-09-30,SZ300294,0.790164526150422,5.0,100.0
2024-09-30,SZ002353,0.7891764788481078,4.0,100.0
2024-09-30,SH600879,0.7880253235698474,5.0,100.0
2024-09-30,SH600096,0.7856616682902865,5.0,100.0
2024-09-30,SZ002737,0.7786905251281379,4.0,100.0
2024-09-30,SZ002130,0.778390705031449,5.0,100.0
2024-09-30,SH600098,0.777562760218326,3.0,100.0
2024-09-30,SH600006,0.7668007542468027,4.0,100.0
2024-09-30,SZ002600,0.7662518127363184,5.0,100.0
2024-09-30,SH600273,0.7610933680331124,4.0,100.0
2024-09-30,SH600717,0.7592429697610428,3.0,100.0
2024-09-30,SH600993,0.7583448987302551,3.0,100.0
2024-09-30,SH600867,0.7559704008839964,4.0,100.0
2024-09-30,SZ000922,0.7536916452081488,3.0,100.0
2024-09-30,SH600008,0.751980903812074,4.0,100.0
2024-09-30,SZ002223,0.7464168680348688,4.0,100.0
2024-09-30,SH600017,0.7456316871534219,3.0,100.0
2024-09-30,SH601028,0.7447458107966571,4.0,100.0
2024-09-30,SZ002001,0.7414744938573153,5.0,100.0
2024-09-30,SH600183,0.7391457116129851,5.0,100.0
2024-11-04,SH601000,1.8109342814672185,3.0,100.0
2024-11-04,SH600373,1.75900332729756,4.0,100.0
2024-11-04,SH600845,1.6874987530827303,5.0,100.0
2024-11-04,SH600674,1.5965970579932096,4.0,100.0
2024-11-04,SH600900,1.5687513578196943,5.0,100.0
2024-11-04,SZ000526,1.566583662191065,3.0,100.0
2024-11-04,SH601985,1.4313826447820635,5.0,100.0
2024-11-04,SH601028,1.3922825054743764,4.0,100.0
2024-11-04,SH601928,1.382503602154922,3.0,100.0
2024-11-04,SH600312,1.3802864461647333,4.0,100.0
2024-11-04,SZ300294,1.3566019030013998,3.0,100.0
2024-11-04,SH600547,1.3411604879499408,4.0,100.0
2024-11-04,SZ000543,1.3387340815832702,3.0,100.0
2024-11-04,SH600795,1.3269938948179634,4.0,100.0
2024-11-04,SH600028,1.3184923204391132,5.0,100.0
2024-11-04,SH601231,1.315658292809248,3.0,100.0
2024-11-04,SH600023,1.3116933712322185,3.0,100.0
2024-11-04,SH600886,1.3071895469874821,4.0,100.0
2024-11-04,SH601333,1.307186980972523,3.0,100.0
2024-11-04,SH600018,1.2937294805418775,3.0,100.0
2024-11-04,SH600741,1.2896334398079716,4.0,100.0
2024-11-04,SH600398,1.2488408039500654,4.0,100.0
2024-11-04,SH600685,1.2432513387411324,4.0,100.0
2024-11-04,SH601989,1.2326500617595733,5.0,100.0
2024-11-04,SH600161,1.2142005201274795,4.0,100.0
2024-11-04,SH601098,1.2101164554395898,3.0,100.0
2024-11-04,SH600285,1.1998488474499387,3.0,100.0
2024-11-04,SH600026,1.1973345254654546,4.0,100.0
2024-11-04,SZ300280,1.1894365894597994,3.0,100.0
2024-11-04,SH601857,1.188824549337946,5.0,100.0
2024-11-04,SZ300419,1.1772310390531469,3.0,100.0
2024-11-04,SH601699,1.1718604502932062,4.0,100.0
2024-11-04,SH600150,1.1670781576675435,5.0,100.0
2024-11-04,SZ002262,1.152210474974636,3.0,100.0
2024-11-04,SZ300049,1.1430820670724562,5.0,100.0
2024-11-04,SH601872,1.1334775666086436,4.0,100.0
2024-11-04,SH601607,1.1175075271455652,4.0,100.0
2024-11-04,SH601088,1.0896831741633413,5.0,100.0
2024-11-04,SZ000403,1.0831197789678546,3.0,100.0
2024-11-04,SH600062,1.0829801974462279,4.0,100.0
2024-11-04,SZ000650,1.0583241374771613,3.0,100.0
2024-11-04,SZ000983,1.0504123634005094,4.0,100.0
2024-11-04,SZ000513,1.0503302222262283,4.0,100.0
2024-11-04,SH601009,1.026822184877555,4.0,100.0
2024-11-04,SZ002737,1.0265869414804825,3.0,100.0
2024-11-04,SH600529,1.0196175332920276,4.0,100.0
2024-11-04,SH601126,1.0191962196878162,3.0,100.0
2024-11-04,SH601166,1.0166051061691037,5.0,100.0
2024-11-04,SH600123,1.0123439017663578,3.0,100.0
