api,parameters,status,row_count,columns,content_sha256,elapsed_seconds,error
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",5928146a9a7ddb5f8c730430a8d1bb9f8f6008c5fc436af5a4c6efe266f34f09,0.116,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20151231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",d6e31f864b047422dc3dec2dc55e1b8b3a021071fb948b3c2440911657eb6a13,0.088,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",343234be63c41b7414ecf8ce1371e732f0260a075f5e2661673e9cbc09072bc3,0.093,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",5896eb83db7989bca37bb75029804faa15f37287e585dd6ce29a6788698fb4ad,0.081,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",3c750ad913b189a9228285a4a35f59f4a0547b8591d305028fd41bd241dae196,0.081,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20161231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",bdb77411a3c6820debf608b8477f4a653ef35b9a20d03e5a76da129a2c835592,0.088,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",91f91607b4ce23ddfde49c716991f4aca1dbc0083b49cdfb6b49d13299bb546d,0.111,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",676e7afd2c8c01a560d920ab54a65c6906597a8ab8c34a8efff6777ae0cae18b,0.074,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",c9065df6b0acb6d8da2988e34a020f33b0dffd22c619baa2692e5dd7c89365fe,0.091,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20171231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",6a19e6557f93d812e772da4e52e76e849c917338b4ca24e30b2fc3610f5ac23c,0.09,
fina_indicator,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""start_date"": 19980101, ""ts_code"": ""600000.SH""}",accessible_nonempty,100,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",9b78895bfd3746eec245ef1959ee2df62ede6a6c2d15ce4020d4ee7e14a10c31,0.088,
fina_indicator,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 100, ""start_date"": 19980101, ""ts_code"": ""600000.SH""}",accessible_nonempty,76,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",a22c1befd8490a9a3cffccc200a5d266823871d14544624d029d4b578622d14e,0.068,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",a5120f3b15267ee51e7e59103083b1a9b805a4d0e3c6ef9dae829c70726a013f,0.083,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",e12166dae74de3cc7cc79f29dbe73d823a70b613e6a230c6ad27b8c396a850ad,0.098,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",c2ce5f6780d1cb1b632ff7284371565b493b790e585a63b342ed324ba515add8,0.083,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20101231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",95fcf405c8f14751a52a8605530d01a82d864b9dfb2b5f6f2e45e557ae90006e,0.076,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20110331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",db22324a0c1312a58d4a5d48fd8bd012cc226739ec589f40d2ecebc2668ba577,0.073,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20110630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",b942a01fb59693a1647c45442aa21fafab183137f3c095b2a831c829cf2ea1a4,0.067,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20110930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",c67c052aa447acf860c3bb9b94791c9fb545ea9d29a4b9877ea7ae533f83f3fe,0.068,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20111231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",5ce0b2faf265167433ff9e392b18066a4759cd606df6f43fd3041b01e2ef4056,0.081,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20120331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",a751ac2af18e178153895dab8a9d638b87eb9b4a7d5622486b836060600810ed,0.083,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20120630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",43a3901634a15c24de82683cd2252747c523a9cc9aeefa28cd2f8b96366c3e59,0.086,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20120930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",9164dd04448481348bb63700df71d8b0328ab4a0aeeedfcd7733567ef1c6c31b,0.101,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20121231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",1758ce56ba4e197a8d762492d6117e1f901ef094bc1580ccadeeb25b9d8c3ffc,0.088,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20130331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",f66e1d4849270028e5bc853d74ab778e5de863fb2cf036421481e451d3dce63d,0.083,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20130630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",027b129419d92919b6e9fa8e674e587ef663166f1183c6bc26c4599fca9b2b81,0.093,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20130930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",25899bd82c295862c55ad28d3f2b2caa38b4b0a044f02060b20453c52bb57a94,0.081,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20131231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",b72193561a26929893cb5eef443bfc883e3c6f8419970fd0d5f1613503714b35,0.098,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20140331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",b3392936f4017ed9e2e93e08075c3ea3840bcfef618a6eb9ed3a49ae06f2fd76,0.068,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20140630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",03fb4e4588362048f299e3b906ad45fa8b53a6bfcd68fc7972c3fc7ef0f5c4b3,0.077,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20140930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",c8f0eba72d2c8190bf3e046770951ff43dc81ac08709b93cc0ffa275b179b183,0.106,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20141231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",956813185f4c09a4a77d881549b18ecdf5f71ee3f0429f609b5a1a9c05329f08,0.073,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20150331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",6a4d2f1a0f6edf40bf664849877b0850366783df463380857df9bc872c8dc236,0.1,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20150630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",66b31caae847543d6e51e146f9194fc89b5325614b925aff26045bbf9609bcb1,0.077,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20150930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",300e18826ea9b2accf98ca21d67cf87b8ea53c854e3c3fa5c6c5d07f1bc2df8f,0.065,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20151231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",7ec9ffe6b603c2d4faf1ff1dd8d6ee3b10e4ada0a01156c5ac86538156b58033,0.071,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20160331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",4b238cfe9ad503e8af536a9f354b1e2191b549a68ecd83806744eac5ee89b343,0.072,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20160630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",53053f0ebc83fa7985102f93fb1ca7d81d4c43711048951a5c97332441df14bd,0.082,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20160930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",a5ae98fa20686355a211bc11f4ac68ed790b08b44a2fc58e85c7b231c9f0eb24,0.076,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20161231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",68fe3bfa7a7b2b94ba3cd271a3cdd2ca5a2c082a462984e29b3497c386817f1f,0.079,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20170331"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",ec4d88cf124e229e23e2f9e7b77a425acfb884caef91195767d922f005494bc1,0.08,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20170630"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",1c7e9de8ac372b7942408094789139adf5eb186388e00f6a42284dddab73d840,0.095,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20170930"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",e73f40551f6000e3abda60aa958fac7c73361cb32d3069b9cc47f41d74f803b6,0.397,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20171231"", ""ts_code"": ""600000.SH""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",a8eaa52a420e4b8669b0965c51d5adb835f30c2d19984d637a7eea7bece6c969,0.096,
income,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""start_date"": 19980101, ""ts_code"": ""000001.SZ""}",accessible_nonempty,100,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",1987cec04f429f3cd8106a565231f74dc1a7cb833b14f823a7821278994aed0c,0.087,
income,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 100, ""start_date"": 19980101, ""ts_code"": ""000001.SZ""}",accessible_empty,0,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,0.08,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",2b183cfa6d65c6c2acbcaf01c1c0afc68e0b0e4c557eaf98f4fe1ea2557e4b51,0.1,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",1a62e883f3f39cbc97706c731d9e55f3612c439f0ad054b1a93b3f7c9e6e2219,0.074,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",3ff9ad4394f999c4ce420b20cfdf38ccf8cecc9ee4f233d7a5114d93fb49f6d7,0.071,
income,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20101231"", ""ts_code"": ""000001.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,revenue,oper_cost,operate_profit,n_income_attr_p,update_flag",76bb64482b6b627ec5441b270ac8ce191c6de73b1e46fbbac5cd451377b54b12,0.084,
