window,sample,slice_type,slice_value,label,factor,category,expected_direction,coverage,missing_rate,mean_ic,icir,mean_rank_ic,directional_mean_rank_ic,rank_icir,directional_rank_icir,ic_win_rate,ic_dates,valid_rows
recent_oos_2024_2026,year_slice=2026,year_slice,2026,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.786623854218124,0.21337614578187603,0.04013860321763886,0.3981114350838448,-0.011212914938774153,,-0.08650262855983773,,,81,85989
recent_oos_2024_2026,liquidity_bucket=3.0,liquidity_bucket,3.0,label_20d_t1,ret_20__raw,momentum,watch,0.961227042939992,0.03877295706000805,-0.021326542450762327,-0.12535985925602955,-0.04716377666293526,,-0.24313094720709488,,,565,206684
recent_oos_2024_2026,liquidity_bucket=3.0,liquidity_bucket,3.0,label_20d_t1,rev_5__raw,reversal,positive,0.9618920942605605,0.03810790573943945,0.00362664488448029,0.024368244305054434,0.010736545105941952,0.010736545105941952,0.06136388728106276,0.06136388728106276,0.48849557522123893,565,206827
recent_oos_2024_2026,liquidity_bucket=3.0,liquidity_bucket,3.0,label_20d_t1,std_20__raw,risk,negative,0.9561345170936792,0.04386548290632075,0.003457770507226122,0.017452464438336344,-0.022307695931304945,0.022307695931304945,-0.09005645064134478,0.09005645064134478,0.5185840707964602,565,205589
recent_oos_2024_2026,liquidity_bucket=3.0,liquidity_bucket,3.0,label_20d_t1,amplitude_20__raw,risk,negative,0.9565158751935857,0.04348412480641428,0.006179756808097382,0.029055455233312013,-0.032329451533371724,0.032329451533371724,-0.12423343506416051,0.12423343506416051,0.5469026548672566,565,205671
recent_oos_2024_2026,liquidity_bucket=3.0,liquidity_bucket,3.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9565158751935857,0.04348412480641428,-0.008855459120652389,-0.08322123499790927,-0.01303666141670942,,-0.09661724735331131,,,565,205671
recent_oos_2024_2026,liquidity_bucket=4.0,liquidity_bucket,4.0,label_20d_t1,ret_20__raw,momentum,watch,0.9608716488596961,0.039128351140303885,-0.027379304195480642,-0.17322370452503869,-0.06087849226994741,,-0.32915037650940626,,,565,204510
recent_oos_2024_2026,liquidity_bucket=4.0,liquidity_bucket,4.0,label_20d_t1,rev_5__raw,reversal,positive,0.9614166643174621,0.03858333568253791,0.008580183137403833,0.05959244981715087,0.018756800212870652,0.018756800212870652,0.10936082059225088,0.10936082059225088,0.5415929203539823,565,204626
recent_oos_2024_2026,liquidity_bucket=4.0,liquidity_bucket,4.0,label_20d_t1,std_20__raw,risk,negative,0.9560087954218701,0.04399120457812988,-0.015687231843980933,-0.07573358779533382,-0.05428386523505571,0.05428386523505571,-0.21509685779553367,0.21509685779553367,0.5893805309734513,565,203475
recent_oos_2024_2026,liquidity_bucket=4.0,liquidity_bucket,4.0,label_20d_t1,amplitude_20__raw,risk,negative,0.9563188904237026,0.04368110957629745,-0.007846243111871426,-0.03508630314080293,-0.061249107923922755,0.061249107923922755,-0.23443097940688515,0.23443097940688515,0.5876106194690266,565,203541
recent_oos_2024_2026,liquidity_bucket=4.0,liquidity_bucket,4.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9563188904237026,0.04368110957629745,-0.0006620621450732657,-0.005868366179234045,0.005990167203081171,,0.043270757204619044,,,565,203541
