window,sample,label,factor,category,expected_direction,quantile,mean_group_return,std_group_return,group_return_dates
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,reversal,positive,1,-0.002161484379771925,0.0538619597542903,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,reversal,positive,2,0.00026042168702179844,0.050199939488267224,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,reversal,positive,3,-0.00035158351305498585,0.04882357630849057,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,reversal,positive,4,-0.0015707429223681694,0.050599323868175436,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,reversal,positive,5,-0.0003375745111529282,0.05529853576143153,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_volatility_residual,reversal,positive,1,-0.006286153107227993,0.054009228868825435,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_volatility_residual,reversal,positive,2,0.0012102255049067326,0.048743714451449004,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_volatility_residual,reversal,positive,3,0.0015861390540331407,0.048870803400399926,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_volatility_residual,reversal,positive,4,7.251775584067714e-05,0.05022493242348129,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__liquidity_volatility_residual,reversal,positive,5,-0.0005264341375086913,0.05536463140353771,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__raw,reversal,positive,1,-0.00533196090675956,0.05478675885479423,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__raw,reversal,positive,2,0.0011369916183082516,0.05004191593111776,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__raw,reversal,positive,3,0.0012195994285353494,0.0486698841145281,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__raw,reversal,positive,4,-0.0003600302514279458,0.05095297203151608,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__raw,reversal,positive,5,-0.0008246976426900711,0.05579679706632341,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__volatility_bucket_zscore,reversal,positive,1,-0.003634279581919228,0.052202254769604446,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__volatility_bucket_zscore,reversal,positive,2,-0.0006444932030908027,0.051123881832697476,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__volatility_bucket_zscore,reversal,positive,3,0.00015378578197767126,0.05068871189388803,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__volatility_bucket_zscore,reversal,positive,4,0.00018267009372645911,0.05144978764390421,726
main_research_2021_2023,tradable_only,label_20d_t1,rev_5__volatility_bucket_zscore,reversal,positive,5,-1.1036249457957279e-05,0.0525694426347667,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__amount_proxy_residual,risk,negative,1,-0.002986266505289547,0.039640994685858015,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__amount_proxy_residual,risk,negative,2,0.0003432790176038882,0.04778408514962552,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__amount_proxy_residual,risk,negative,3,0.0019195522283876356,0.054511212718889875,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__amount_proxy_residual,risk,negative,4,0.002310133410503098,0.05917173455254651,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__amount_proxy_residual,risk,negative,5,-0.005536300883240056,0.06044470044639414,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_rank,risk,negative,1,0.002133546367976106,0.04170432016478322,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_rank,risk,negative,2,0.0015196997711244783,0.04872519869645725,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_rank,risk,negative,3,0.0008105369473041994,0.05281760514654317,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_rank,risk,negative,4,0.0003075879042879239,0.0576698071950888,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_rank,risk,negative,5,-0.008731226363873877,0.06244784604254721,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_zscore,risk,negative,1,0.002133546367976106,0.04170432016478322,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_zscore,risk,negative,2,0.0015196997711244783,0.04872519869645725,726
