pool_name,factor,source_family,source_project,category,stage,screening_gate,promotion_decision,promotion_reason,role,included,pool_reason,judgement_label,expected_direction,consensus_direction,coverage,missing_rate,valid_rows,total_rows,alphalens_status,jqfactor_status,qlib_status,metric_value_count,alphalens_mean_ic_10d,alphalens_mean_ic_20d,jqfactor_mean_ic_10d,jqfactor_mean_ic_20d,qlib_mean_10d,qlib_mean_20d,qlib_information_ratio_10d,qlib_information_ratio_20d,alphalens_ann_alpha_10d,alphalens_ann_alpha_20d,primary_rank_ic,primary_abs_rank_ic,max_abs_rank_ic,max_abs_rank_icir,max_rank_ic_win_rate,issue_tags,license,compute_adapter,board_status,board_reason
multi_source_v1,alpha158_IMXD60,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.99881161697405,0.0011883830259499,1601954.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0541092685320147,-0.0726760832667596,-5.506985602233208,-7.376790329629402,,,-0.0727544586897983,0.0727544586897983,0.0727544586897983,0.4784868221638043,0.3732782369146005,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_KLEN,alpha158,qlib_alpha158,alpha158_kbar,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0625680070034921,-0.0772435218596043,-7.288331597298395,-8.476950214664916,,,-0.0773330487017681,0.0773330487017681,0.0773330487017681,0.550174766327759,0.3236914600550964,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_MAX10,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0265663579797016,-0.039683457733824,-2.7816217031605968,-4.376829037360681,,,-0.0396788234581058,0.0396788234581058,0.039683457733824,0.2837076879368428,0.4159779614325068,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_MAX20,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0230792152147645,-0.0259523728235942,-2.3919935746205674,-2.9558735452669724,,,-0.0259081261730836,0.0259081261730836,0.0259523728235942,0.1916008238391388,0.4173553719008264,low_monotonicity,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_MAX30,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,weak_signal_monitor,weak_signal,watch,negative,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0116887013402801,-0.0120131439274264,-1.1572190507102385,-1.2858178188312577,,,-0.0119132458790041,0.0119132458790041,0.0120131439274264,0.0833471897976143,0.453168044077135,low_monotonicity,MIT,qlib_expression_adapter_pending,source_monitor,weak_signal_monitor
multi_source_v1,alpha158_MAX5,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0340577977737418,-0.0461250992245542,-3.630694245830399,-4.9654606330234685,,,-0.0461009506571886,0.0461009506571886,0.0461250992245542,0.32186300714775,0.3994490358126721,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_RANK30,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9964080406020476,0.0035919593979524,1598099.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0315394310341125,-0.0424834006996232,-3.3237103900687552,-4.610928718755061,,,-0.0426368852755336,0.0426368852755336,0.0426368852755336,0.2996515376383075,0.4407713498622589,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_RSQR30,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,weak_signal_monitor,weak_signal,watch,positive,0.99865137854925,0.00134862145075,1601697.0,1603860.0,pass,partial_pass,pass,,,,,,0.0090200555899292,0.0103783806900001,1.6685530107302722,1.870819307551776,,,0.0103957241518001,0.0103957241518001,0.0103957241518001,0.1212672041248343,0.5426997245179064,,MIT,qlib_expression_adapter_pending,source_monitor,weak_signal_monitor
multi_source_v1,alpha158_RSQR60,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.998804135024254,0.0011958649757459,1601942.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0085975767674804,-0.0162780049935541,-1.3388163012178165,-2.356367046719026,,,-0.016407318873162,0.016407318873162,0.016407318873162,0.1540070574950511,0.4765840220385675,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
multi_source_v1,alpha158_STD10,alpha158,qlib_alpha158,alpha158_rolling_price,alpha158_adapter_pending,strict_screening_input,promoted,,monitor,False,review_or_marginal_signal,review,watch,negative,0.9962945643634732,0.0037054356365269,1597917.0,1603860.0,pass,partial_pass,pass,,,,,,-0.0469807008860769,-0.0618154435762577,-5.477901716345464,-7.023461569018114,,,-0.0618768511073859,0.0618768511073859,0.0618768511073859,0.4557933756775856,0.3622589531680441,,MIT,qlib_expression_adapter_pending,source_monitor,review_or_marginal_signal
