outer_split_id,factor,feature_order,source_family,cluster_id,is_representative,representative_score,split_importance,gain_importance,used_by_split,used_by_gain
split_001,alpha360_OPEN24,282,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN25,283,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN26,284,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN27,285,alpha360,cluster_033,False,1.0,3,0.04676479077897966,True,True
split_001,alpha360_OPEN28,286,alpha360,cluster_033,False,1.0,5,0.04690736089833081,True,True
split_001,alpha360_OPEN3,287,alpha360,cluster_019,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN34,288,alpha360,cluster_036,False,0.8666666666666666,1,0.011660600081086159,True,True
split_001,alpha360_OPEN35,289,alpha360,cluster_036,False,0.8666666666666666,2,0.018714429810643196,True,True
split_001,alpha360_OPEN36,290,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN37,291,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN38,292,alpha360,cluster_036,False,0.8666666666666666,1,0.006319109816104174,True,True
split_001,alpha360_OPEN39,293,alpha360,cluster_036,False,0.8666666666666666,2,0.019081570208072662,True,True
split_001,alpha360_OPEN4,294,alpha360,cluster_019,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN40,295,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN41,296,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN42,297,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN43,298,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN44,299,alpha360,cluster_036,False,0.8666666666666666,2,0.002069064968964085,True,True
split_001,alpha360_OPEN45,300,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN46,301,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN47,302,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN48,303,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN49,304,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN5,305,alpha360,cluster_019,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN50,306,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN51,307,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN52,308,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN53,309,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN54,310,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN55,311,alpha360,cluster_036,False,0.8666666666666666,1,0.002215839922428131,True,True
split_001,alpha360_OPEN56,312,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN57,313,alpha360,cluster_036,False,0.8666666666666666,1,0.0014324700459837914,True,True
split_001,alpha360_OPEN58,314,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_OPEN59,315,alpha360,cluster_036,False,0.8666666666666666,6,0.02285316027700901,True,True
split_001,alpha360_OPEN6,316,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN7,317,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN8,318,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_OPEN9,319,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME14,320,alpha360,cluster_026,False,1.0,2,0.0024137500440701842,True,True
split_001,alpha360_VOLUME15,321,alpha360,cluster_026,False,1.0,1,0.001274829963222146,True,True
split_001,alpha360_VOLUME16,322,alpha360,cluster_026,False,1.0,2,0.002599569968879223,True,True
split_001,alpha360_VOLUME17,323,alpha360,cluster_026,False,1.0,2,0.00138884101761505,True,True
split_001,alpha360_VOLUME18,324,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME19,325,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME20,326,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME21,327,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME22,328,alpha360,cluster_025,False,1.0,2,0.0020775600569322705,True,True
split_001,alpha360_VOLUME23,329,alpha360,cluster_025,False,1.0,1,0.0008932679775170982,True,True
split_001,alpha360_VOLUME24,330,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME25,331,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME26,332,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME27,333,alpha360,cluster_025,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME28,334,alpha360,cluster_028,False,1.0,1,0.001604850054718554,True,True
split_001,alpha360_VOLUME29,335,alpha360,cluster_028,False,1.0,1,8.032510231714696e-05,True,True
split_001,alpha360_VOLUME30,336,alpha360,cluster_028,False,1.0,2,0.002450199914164841,True,True
split_001,alpha360_VOLUME31,337,alpha360,cluster_028,False,1.0,1,0.0004534010076895356,True,True
split_001,alpha360_VOLUME32,338,alpha360,cluster_028,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME33,339,alpha360,cluster_028,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME34,340,alpha360,cluster_028,False,1.0,1,0.001341050025075674,True,True
split_001,alpha360_VOLUME35,341,alpha360,cluster_028,False,1.0,2,0.001801929967768956,True,True
split_001,alpha360_VOLUME36,342,alpha360,cluster_028,False,1.0,1,0.0027391701005399227,True,True
split_001,alpha360_VOLUME37,343,alpha360,cluster_028,False,1.0,11,0.03683170095609967,True,True
split_001,alpha360_VOLUME38,344,alpha360,cluster_028,False,1.0,11,0.032405563366410206,True,True
split_001,alpha360_VOLUME39,345,alpha360,cluster_028,False,1.0,7,0.02444316027686,True,True
split_001,alpha360_VOLUME40,346,alpha360,cluster_028,False,1.0,5,0.014819309930317104,True,True
split_001,alpha360_VOLUME41,347,alpha360,cluster_028,False,1.0,2,0.004633190110325813,True,True
split_001,alpha360_VOLUME42,348,alpha360,cluster_028,False,1.0,3,0.004724070837255567,True,True
split_001,alpha360_VOLUME43,349,alpha360,cluster_028,False,1.0,2,0.00406097003724426,True,True
split_001,alpha360_VOLUME44,350,alpha360,cluster_028,False,1.0,3,0.01328186970204115,True,True
split_001,alpha360_VOLUME45,351,alpha360,cluster_028,False,1.0,2,0.007183889742009342,True,True
split_001,alpha360_VOLUME46,352,alpha360,cluster_028,False,1.0,3,0.013039690209552646,True,True
split_001,alpha360_VOLUME47,353,alpha360,cluster_028,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME48,354,alpha360,cluster_028,False,1.0,1,0.0020964499562978745,True,True
split_001,alpha360_VOLUME49,355,alpha360,cluster_028,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME50,356,alpha360,cluster_027,False,1.0,1,0.0012028199853375554,True,True
split_001,alpha360_VOLUME51,357,alpha360,cluster_027,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME52,358,alpha360,cluster_027,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME53,359,alpha360,cluster_027,False,1.0,0,0.0,False,False
split_001,alpha360_VOLUME54,360,alpha360,cluster_027,False,1.0,2,0.0024449790362268686,True,True
split_001,alpha360_VOLUME55,361,alpha360,cluster_027,False,1.0,1,0.001398660009726882,True,True
split_001,alpha360_VOLUME56,362,alpha360,cluster_027,False,1.0,10,0.020032836182508618,True,True
split_001,alpha360_VOLUME57,363,alpha360,cluster_027,False,1.0,5,0.0072509279707446694,True,True
split_001,alpha360_VOLUME58,364,alpha360,cluster_027,False,1.0,5,0.011659047158900648,True,True
split_001,alpha360_VOLUME59,365,alpha360,cluster_027,False,1.0,14,0.087363570346497,True,True
split_001,alpha360_VWAP10,366,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP11,367,alpha360,cluster_033,False,1.0,2,0.007357099908404052,True,True
split_001,alpha360_VWAP12,368,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP13,369,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP14,370,alpha360,cluster_033,False,1.0,2,0.0034828499192371964,True,True
split_001,alpha360_VWAP15,371,alpha360,cluster_033,False,1.0,1,0.0014552399516105652,True,True
split_001,alpha360_VWAP16,372,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP17,373,alpha360,cluster_033,False,1.0,1,0.001072020037099719,True,True
split_001,alpha360_VWAP18,374,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP19,375,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP20,376,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP21,377,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP22,378,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP23,379,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP24,380,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP25,381,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP26,382,alpha360,cluster_033,False,1.0,1,0.0020123200956732035,True,True
split_001,alpha360_VWAP27,383,alpha360,cluster_033,False,1.0,1,0.0021992200054228306,True,True
split_001,alpha360_VWAP28,384,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP29,385,alpha360,cluster_033,False,1.0,10,0.09931601956486702,True,True
split_001,alpha360_VWAP3,386,alpha360,cluster_019,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP34,387,alpha360,cluster_036,False,0.8666666666666666,7,0.08533140877261758,True,True
split_001,alpha360_VWAP35,388,alpha360,cluster_036,False,0.8666666666666666,1,0.001671870006248355,True,True
split_001,alpha360_VWAP36,389,alpha360,cluster_036,False,0.8666666666666666,1,0.006275610066950321,True,True
split_001,alpha360_VWAP37,390,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP38,391,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP39,392,alpha360,cluster_036,False,0.8666666666666666,1,0.018999900668859482,True,True
split_001,alpha360_VWAP4,393,alpha360,cluster_019,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP40,394,alpha360,cluster_036,False,0.8666666666666666,1,0.0005849950248375535,True,True
split_001,alpha360_VWAP41,395,alpha360,cluster_036,False,0.8666666666666666,1,0.0022241699043661356,True,True
split_001,alpha360_VWAP42,396,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP43,397,alpha360,cluster_036,False,0.8666666666666666,1,0.004557560198009014,True,True
split_001,alpha360_VWAP44,398,alpha360,cluster_036,False,0.8666666666666666,1,0.0040269698947668076,True,True
split_001,alpha360_VWAP45,399,alpha360,cluster_036,False,0.8666666666666666,1,0.00444445013999939,True,True
split_001,alpha360_VWAP46,400,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP47,401,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP48,402,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP49,403,alpha360,cluster_036,False,0.8666666666666666,1,0.0015607400564476848,True,True
split_001,alpha360_VWAP5,404,alpha360,cluster_019,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP50,405,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP51,406,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP52,407,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP53,408,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP54,409,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP55,410,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP56,411,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP57,412,alpha360,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_001,alpha360_VWAP58,413,alpha360,cluster_036,False,0.8666666666666666,2,0.004298269981518388,True,True
split_001,alpha360_VWAP59,414,alpha360,cluster_036,False,0.8666666666666666,1,0.00011518000246724114,True,True
split_001,alpha360_VWAP6,415,alpha360,cluster_019,False,1.0,1,0.002937889890745282,True,True
split_001,alpha360_VWAP7,416,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP8,417,alpha360,cluster_033,False,1.0,0,0.0,False,False
split_001,alpha360_VWAP9,418,alpha360,cluster_033,False,1.0,1,0.0034919800236821175,True,True
split_001,amplitude_20,419,project_basic,cluster_003,False,1.0,216,2.1846147283358732,True,True
split_001,corr_ret_volume_20,420,project_basic,cluster_039,False,0.8666666666666666,8,0.0145777071302291,True,True
split_001,downside_std_20,421,project_basic,cluster_003,False,1.0,123,0.48470031957754145,True,True
split_001,ret_10,422,project_basic,cluster_033,False,1.0,0,0.0,False,False
split_001,ret_20,423,project_basic,cluster_033,False,1.0,0,0.0,False,False
split_001,ret_5,424,project_basic,cluster_019,False,1.0,0,0.0,False,False
split_001,rev_20_exclude_5,425,project_basic,cluster_033,False,1.0,9,0.033581717463675886,True,True
split_001,rev_5,426,project_basic,cluster_019,False,1.0,0,0.0,False,False
split_001,std_20,427,project_basic,cluster_003,False,1.0,32,0.11606380442390218,True,True
split_001,volume_ratio_5_20,428,project_basic,cluster_026,False,1.0,9,0.011907066829735413,True,True
split_001,ta_momentum_ppo_signal,429,ta,cluster_036,False,0.8666666666666666,24,0.18398452014662325,True,True
split_001,ta_momentum_pvo,430,ta,cluster_028,False,1.0,6,0.012704934866633266,True,True
split_001,ta_momentum_pvo_signal,431,ta,cluster_028,False,1.0,33,0.09397427106159739,True,True
split_001,ta_momentum_roc,432,ta,cluster_033,False,1.0,0,0.0,False,False
split_001,ta_momentum_stoch,433,ta,cluster_033,False,1.0,3,0.006037360057234764,True,True
split_001,ta_momentum_tsi,434,ta,cluster_033,False,0.8666666666666666,77,0.844893240937381,True,True
split_001,ta_momentum_uo,435,ta,cluster_033,False,1.0,6,0.010176793817663565,True,True
split_001,ta_trend_adx_neg,436,ta,cluster_033,False,0.8666666666666666,16,0.07545972778461874,True,True
split_001,ta_trend_adx_pos,437,ta,cluster_033,False,1.0,51,0.1987421853118576,True,True
split_001,ta_trend_aroon_down,438,ta,cluster_032,False,0.8666666666666666,29,0.12601484861806966,True,True
split_001,ta_trend_aroon_ind,439,ta,cluster_033,False,1.0,58,0.2659302511019632,True,True
split_001,ta_trend_aroon_up,440,ta,cluster_033,False,1.0,0,0.0,False,False
split_001,ta_trend_cci,441,ta,cluster_033,False,1.0,2,0.0013912980211898685,True,True
split_001,ta_trend_kst_sig,442,ta,cluster_036,False,0.8666666666666666,59,0.43709220504388213,True,True
split_001,ta_trend_macd,443,ta,cluster_036,False,0.8666666666666666,18,0.04655850020935759,True,True
split_001,ta_trend_macd_signal,444,ta,cluster_036,False,0.8666666666666666,35,0.1458499328000471,True,True
split_001,ta_trend_trix,445,ta,cluster_036,False,0.8666666666666666,15,0.08638332062400877,True,True
split_001,ta_trend_vortex_ind_diff,446,ta,cluster_033,False,1.0,25,0.08146722713718191,True,True
split_001,ta_trend_vortex_ind_neg,447,ta,cluster_033,False,1.0,9,0.027327349031111225,True,True
split_001,ta_volatility_bbp,448,ta,cluster_033,False,1.0,0,0.0,False,False
split_001,ta_volatility_bbw,449,ta,cluster_003,False,1.0,14,0.03248057409655303,True,True
split_001,ta_volatility_dcp,450,ta,cluster_033,False,1.0,1,0.0016266100574284792,True,True
split_001,ta_volatility_dcw,451,ta,cluster_003,False,1.0,9,0.03719857387477532,True,True
split_001,ta_volatility_kcw,452,ta,cluster_003,False,1.0,178,2.9689414070453495,True,True
split_001,ta_volume_fi,453,ta,cluster_033,False,1.0,46,1.679969212389551,True,True
split_002,alpha158_CNTP10,0,alpha158,cluster_026,True,1.0,0,0.0,False,False
split_002,alpha158_CNTP5,1,alpha158,cluster_022,True,1.0,0,0.0,False,False
split_002,alpha158_CORD10,2,alpha158,cluster_038,True,0.8666666666666666,0,0.0,False,False
split_002,alpha158_CORD20,3,alpha158,cluster_032,True,0.8666666666666666,6,0.023221560171805322,True,True
split_002,alpha158_CORD5,4,alpha158,cluster_033,True,0.8666666666666666,0,0.0,False,False
split_002,alpha158_CORR5,5,alpha158,cluster_035,True,0.8666666666666666,0,0.0,False,False
split_002,alpha158_HIGH0,6,alpha158,cluster_006,True,0.8666666666666666,3,0.009324409998953342,True,True
split_002,alpha158_IMAX10,7,alpha158,cluster_027,True,1.0,0,0.0,False,False
split_002,alpha158_IMAX20,8,alpha158,cluster_028,True,1.0,2,0.005396590102463961,True,True
split_002,alpha158_IMAX60,9,alpha158,cluster_021,True,0.8666666666666666,2,0.010193780064582825,True,True
split_002,alpha158_IMIN5,10,alpha158,cluster_023,True,1.0,0,0.0,False,False
split_002,alpha158_KLEN,11,alpha158,cluster_005,True,0.8666666666666666,76,1.8139622104354203,True,True
split_002,alpha158_KLOW,12,alpha158,cluster_008,True,0.8666666666666666,1,0.010263600386679173,True,True
split_002,alpha158_KUP,13,alpha158,cluster_007,True,0.8666666666666666,0,0.0,False,False
split_002,alpha158_LOW0,14,alpha158,cluster_011,True,0.8666666666666666,1,0.00293114990927279,True,True
split_002,alpha158_MIN10,15,alpha158,cluster_024,True,0.8666666666666666,9,0.09312917059287429,True,True
split_002,alpha158_STD10,16,alpha158,cluster_004,True,0.8666666666666666,24,0.2376778102479875,True,True
split_002,alpha158_VMA60,17,alpha158,cluster_018,True,1.0,0,0.0,False,False
split_002,alpha158_VSTD5,18,alpha158,cluster_045,True,0.8666666666666666,0,0.0,False,False
split_002,alpha158_VSUMD20,19,alpha158,cluster_016,True,0.8666666666666666,0,0.0,False,False
split_002,alpha158_VSUMD60,20,alpha158,cluster_017,True,1.0,1,0.007426640018820763,True,True
split_002,alpha360_HIGH34,21,alpha360,cluster_020,True,0.8666666666666666,35,0.81182780029485,True,True
split_002,alpha360_LOW1,22,alpha360,cluster_012,True,1.0,2,0.012386820279061794,True,True
split_002,amount_cv_20,23,project_basic,cluster_042,True,0.8666666666666666,13,0.12329775164835155,True,True
split_002,kunquant_alpha101_alpha002,24,alpha101,cluster_034,True,0.8666666666666666,1,0.0005566509789787233,True,True
split_002,kunquant_alpha101_alpha011,25,alpha101,cluster_003,True,0.8666666666666666,33,0.5518493903800845,True,True
split_002,kunquant_alpha101_alpha012,26,alpha101,cluster_010,True,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha013,27,alpha101,cluster_036,True,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha020,28,alpha101,cluster_046,True,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha026,29,alpha101,cluster_039,True,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha029,30,alpha101,cluster_044,True,1.0,0,0.0,False,False
split_002,kunquant_alpha101_alpha034,31,alpha101,cluster_013,True,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha050,32,alpha101,cluster_040,True,0.8666666666666666,4,0.013198369881138206,True,True
split_002,kunquant_alpha101_alpha055,33,alpha101,cluster_037,True,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha062,34,alpha101,cluster_015,True,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha077,35,alpha101,cluster_009,True,1.0,17,0.16474521136842668,True,True
split_002,kunquant_alpha101_alpha083,36,alpha101,cluster_001,True,0.8666666666666666,85,3.433106764103286,True,True
split_002,kunquant_alpha101_alpha085,37,alpha101,cluster_041,True,0.8666666666666666,1,0.0031216898933053017,True,True
split_002,kunquant_alpha101_alpha094,38,alpha101,cluster_025,True,1.0,10,0.042849568591918796,True,True
split_002,ta_momentum_ao,39,ta,cluster_019,True,1.0,21,0.4719206908484921,True,True
split_002,ta_trend_dpo,40,ta,cluster_043,True,1.0,0,0.0,False,False
split_002,ta_volatility_atr,41,ta,cluster_002,True,1.0,39,0.7414516108110547,True,True
split_002,ta_volatility_bbhi,42,ta,cluster_031,True,1.0,0,0.0,False,False
split_002,ta_volume_cmf,43,ta,cluster_030,True,0.8666666666666666,1,0.004373809788376093,True,True
split_002,ta_volume_em,44,ta,cluster_014,True,0.8666666666666666,0,0.0,False,False
split_002,ta_volume_sma_em,45,ta,cluster_029,True,1.0,30,0.1500337013276294,True,True
split_002,kunquant_alpha101_alpha004,46,alpha101,cluster_022,False,0.8666666666666666,2,0.002315010060556233,True,True
split_002,kunquant_alpha101_alpha015,47,alpha101,cluster_036,False,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha016,48,alpha101,cluster_036,False,0.8666666666666666,2,0.0059129600413143635,True,True
split_002,kunquant_alpha101_alpha035,49,alpha101,cluster_022,False,1.0,0,0.0,False,False
split_002,kunquant_alpha101_alpha044,50,alpha101,cluster_035,False,0.8666666666666666,17,0.03335202514426783,True,True
split_002,kunquant_alpha101_alpha045,51,alpha101,cluster_010,False,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha084,52,alpha101,cluster_022,False,0.8666666666666666,0,0.0,False,False
split_002,kunquant_alpha101_alpha088,53,alpha101,cluster_005,False,0.8666666666666666,90,8.14636641787365,True,True
split_002,alpha158_BETA10,54,alpha158,cluster_028,False,0.8666666666666666,4,0.01704963995143771,True,True
split_002,alpha158_CNTP20,55,alpha158,cluster_026,False,0.8666666666666666,1,0.002235699910670519,True,True
split_002,alpha158_CORR10,56,alpha158,cluster_038,False,0.8666666666666666,2,0.00766897015273571,True,True
split_002,alpha158_IMIN10,57,alpha158,cluster_027,False,1.0,1,0.001672700047492981,True,True
split_002,alpha158_IMIN20,58,alpha158,cluster_019,False,0.8666666666666666,2,0.0057928001042455435,True,True
split_002,alpha158_IMIN30,59,alpha158,cluster_019,False,0.8666666666666666,25,0.3738879985176027,True,True
split_002,alpha158_IMXD10,60,alpha158,cluster_027,False,1.0,0,0.0,False,False
split_002,alpha158_IMXD20,61,alpha158,cluster_028,False,1.0,17,0.10707775072660297,True,True
split_002,alpha158_KMID,62,alpha158,cluster_012,False,0.8666666666666666,0,0.0,False,False
split_002,alpha158_MA10,63,alpha158,cluster_022,False,0.8666666666666666,0,0.0,False,False
split_002,alpha158_MA20,64,alpha158,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha158_MIN20,65,alpha158,cluster_024,False,0.8666666666666666,4,0.014449109905399382,True,True
split_002,alpha158_MIN30,66,alpha158,cluster_024,False,0.8666666666666666,61,1.996256192214787,True,True
split_002,alpha158_MIN5,67,alpha158,cluster_024,False,0.8666666666666666,8,0.05661175027489662,True,True
split_002,alpha158_QTLD5,68,alpha158,cluster_022,False,1.0,0,0.0,False,False
split_002,alpha158_QTLU30,69,alpha158,cluster_028,False,0.8666666666666666,26,0.4444253624242265,True,True
split_002,alpha158_RANK10,70,alpha158,cluster_022,False,1.0,0,0.0,False,False
split_002,alpha158_RANK20,71,alpha158,cluster_028,False,1.0,0,0.0,False,False
split_002,alpha158_RANK30,72,alpha158,cluster_028,False,1.0,0,0.0,False,False
split_002,alpha158_ROC10,73,alpha158,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha158_ROC5,74,alpha158,cluster_022,False,0.8666666666666666,0,0.0,False,False
split_002,alpha158_RSV20,75,alpha158,cluster_028,False,0.8666666666666666,9,0.09894577832892537,True,True
split_002,alpha158_STD20,76,alpha158,cluster_004,False,0.8666666666666666,33,0.6027449937537313,True,True
split_002,alpha158_STD30,77,alpha158,cluster_004,False,0.8666666666666666,27,0.3446270686108619,True,True
split_002,alpha158_STD5,78,alpha158,cluster_005,False,0.8666666666666666,21,0.19006140111014247,True,True
split_002,alpha158_STD60,79,alpha158,cluster_004,False,0.8666666666666666,67,0.9664706706535071,True,True
split_002,alpha158_SUMD10,80,alpha158,cluster_028,False,1.0,1,0.005975199863314629,True,True
split_002,alpha158_SUMD20,81,alpha158,cluster_028,False,1.0,8,0.03665294108213857,True,True
split_002,alpha158_SUMN10,82,alpha158,cluster_028,False,1.0,4,0.054050300270318985,True,True
split_002,alpha158_SUMN20,83,alpha158,cluster_028,False,1.0,3,0.020647360011935234,True,True
split_002,alpha158_SUMP10,84,alpha158,cluster_028,False,1.0,5,0.05242377147078514,True,True
split_002,alpha158_SUMP20,85,alpha158,cluster_028,False,1.0,7,0.04948397958651185,True,True
split_002,alpha158_VSUMD30,86,alpha158,cluster_018,False,1.0,1,0.0010009099496528506,True,True
split_002,alpha158_VSUMN20,87,alpha158,cluster_016,False,0.8666666666666666,0,0.0,False,False
split_002,alpha158_VSUMN30,88,alpha158,cluster_018,False,1.0,0,0.0,False,False
split_002,alpha158_VSUMN60,89,alpha158,cluster_017,False,1.0,2,0.011980859562754631,True,True
split_002,alpha158_VSUMP20,90,alpha158,cluster_016,False,0.8666666666666666,0,0.0,False,False
split_002,alpha158_VSUMP30,91,alpha158,cluster_018,False,1.0,0,0.0,False,False
split_002,alpha158_VSUMP60,92,alpha158,cluster_017,False,1.0,0,0.0,False,False
split_002,alpha360_CLOSE11,93,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE12,94,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE13,95,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE14,96,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE15,97,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE16,98,alpha360,cluster_028,False,0.8666666666666666,1,0.014713999815285206,True,True
split_002,alpha360_CLOSE17,99,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE18,100,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE4,101,alpha360,cluster_022,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE6,102,alpha360,cluster_022,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE7,103,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE8,104,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_CLOSE9,105,alpha360,cluster_028,False,0.8666666666666666,1,0.0019586700946092606,True,True
split_002,alpha360_HIGH10,106,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_HIGH11,107,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_HIGH12,108,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_HIGH13,109,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
split_002,alpha360_HIGH14,110,alpha360,cluster_028,False,0.8666666666666666,0,0.0,False,False
