api,parameters_json,retrieval_time,row_count,raw_path,raw_sha256,status
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250123""}",2026-08-08T15:45:24.212107+00:00,5384,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250123.parquet,0f74edd766707701736bb3afd29e15923489cc5789b127b673a612d5a59354ba,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250124""}",2026-08-08T15:45:24.817604+00:00,5381,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250124.parquet,8c69907728dbac821820ae7fd58b71b7cd1fae779d641a4a799f043996af9bb7,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250127""}",2026-08-08T15:45:25.421703+00:00,5382,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250127.parquet,c853c918632862bddde82ab6e00ca1cd897ac0f605676b4d5ad5b35bf481b8c9,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250205""}",2026-08-08T15:45:26.027794+00:00,5384,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250205.parquet,15c530a8c8570da21dc9dbf168dbbec25bc5c98ee35e72e71631626aa1ca972d,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250206""}",2026-08-08T15:45:26.712149+00:00,5385,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250206.parquet,b0b4282c36f48a73d398193ed01d91a8626774679fc2250e979b1dfdaba78d70,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250207""}",2026-08-08T15:45:27.324801+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250207.parquet,0bb62d8a86b8fbe24522c1f62543041921cf1c2ae4e2b8f02822fcf3a2c8b343,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250210""}",2026-08-08T15:45:27.926221+00:00,5387,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250210.parquet,0713b734bca08e7d8fc8bf9c023bee0b5deabe000c379f8b4c060d14c5444ab8,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250211""}",2026-08-08T15:45:28.519744+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250211.parquet,db7215db4df3ed869716cf2d4ad464be5341cebd6d4854d20f7fa1c15b7c5326,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250212""}",2026-08-08T15:45:29.105550+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250212.parquet,850128282e2a798f5f936f8000102edbf01ef6de68094d740464cab82fc10a1d,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250213""}",2026-08-08T15:45:29.722198+00:00,5387,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250213.parquet,7dac140a9f6a775a849c42a2e9075396f6945bae2c14ce79208e4510d288094a,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250214""}",2026-08-08T15:45:30.322961+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250214.parquet,c76f165b73ae5c35596d8260ca2412b010e3ea775b23e20cbe37618131dfa518,pass
