api,segment,row_count,data_sha256,cache_hit,cache_root
daily_basic,20150211,2355,e9634ac9d9bd673ad2d8e16d182b96b57548ef04a072080a29a00a5fcb300a3e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150211,2352,fdd8f3a08784f2281cfb248b0ab3a00acecfecfe57e3939a2d32d7228d0888f8,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150212,2358,afb440d1358162d63cf307d9689540acc1b8f8a638db63f0b2e6b06bb158b2c3,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150212,2355,2f7e1050edd46cb9c61f7a7ec324dddca8fb3b17f1fc33d910f2464d7f94535a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150213,2359,f267a5d45591ab062b7b30a9fd9ae0f1be0f2d5753d30efea3097152dbb0721a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150213,2356,d2a9e50beff6ee9709740a4b82ff3adfa1cdedfded99d3880099aaad21e6a2aa,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150216,2365,870ced0d6d9778ec4037635636e29f2d651f4b8fbc23374b12a2669849f4e769,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150216,2362,390f12d926981fb4344f875b2e39dd42e9101461cafea4c8adcbdc3fc14baa38,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150217,2394,dd8885c88106cdb230b4836a79742d24411764db3bf22217af491b5823808cca,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150217,2391,1341e76e86b36ee09d90c310e2b46e9997fad0fc295dc1aa51f9a0a5edf975e3,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150225,2386,89dd1ab3e19f65011b206522f61dd8dceef1e8dc294cdcec46cf449e26ae7d0d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150225,2383,a99a9297a515e70b0298d848292cc829e39436814e90eed8a5917fde73ab9372,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150226,2386,5e3f20731a18e09118e98ab8b8802f991fa620ad109a75ca7bae4d70a6befe3a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150226,2383,df4618ffa3bc93cd0c5c658f9cd1e7983dc161ed2eaf3e2f94a40a7935b20e32,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150227,2387,58d38cb4c3195e33768ecb5a50940676328c6823c8eebaceba61b08f12c4dcc2,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150227,2384,f6ddd6d460a630f5d9a3d731cfbea33bc5963b411b6b8471716b0adc8df1c9b4,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150302,2378,55610c087c95f588793b8a154740ecde9b08a2e9c2a32e105cad33536fd5fd92,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150302,2375,bd84bd4052c009208414e08495f85967b16f07970a419ab038ae77a6bdcc67a7,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150303,2377,49c327a946499911d4b0af7b393108b0fb7e75ae836322cbc485073b78031949,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150303,2374,b4e09b3a2b4a29100c90afe6e36fd0f6c6873a2768f0769e199e9bec613efdc6,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150304,2377,a32931c474623bb8f0d66197f36b579902a28902587240bf77983bd83bd17a63,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150304,2374,400736d3eb092d1f8fbccb0fa1391c72cbc8739d8db979d23552195e8c02d6b4,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150305,2369,a60196e28014f71ad1a0a46cdc2a6b3a4c8915be371568cc5242d326727fa00a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150305,2366,0a276f58a056eaeb068c9c981d0c6d47f6bb20e2f73eaf05a760702434b06e80,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150306,2369,dddf3419aa4dec84ec03e06a5d75850bbd6962b0180b60e2bfc0ab849f65e267,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150306,2366,812fdc5ce1458456dd7da1d5f38bbe67cdf4ee49e376187bbd7e7fd9dc2dca26,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150309,2363,18b116c1c9e2d2ca15bf6846c99a7fc15c6ac7037bd609be0a8c7e8d8587d698,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150309,2360,774d85168c3bf2c89d7eff97ce15db0826f3fe945aefa10badd9cc2a1dac5de3,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150310,2366,5df2af256b6948ad81214cb0ab8b5fde1eb4f765665e342847f60fffd5e9d8b0,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150310,2363,402196ce6333ed15f2d084e5a52fb0bf541a490a415025b6464daaabd65008d6,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150311,2370,ae1d69b9b4594fe3e9f3632a5a698e8816e02d2538a5ad5b3e2cb080e5d4c48c,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150311,2367,62969953d8151646524f8d22e4395da9517aad07f04dcdaccda8722242e2ca2c,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150312,2367,fc15e6cc7185fc093999aee032a26ed474e409af94b7ca0e9fd47128c0c3ab65,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150312,2364,0aaffa72c4e9953b1e59c37163733a742e52a320c93fefc10a7720992f051a54,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150313,2358,8c80c38fdd412da7b43256ce89329a5a16b07a515b67e91761e9e1a1534e610d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150313,2355,80ed7dcda4d28eb79b4348067a6717d3ffc921f678dd5471d6f14c0b7fdba201,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150316,2350,a53c937131d78f2e90952592283aa2d3bc437e534f3a49b064b8b5dc1fc0f4c5,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150316,2347,aee081991008af57bc398a9154557ac5f939479b5a5f6fcbe805d15c851140d1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150317,2349,0f7317a46c057aa564fe6788f6a29d826bd15a706755d3885b0aa9c146f5feaa,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150317,2346,55dd0dd16897c0fd20df6f8260150231d8340679b586aac70332c5d445ba8e3c,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150318,2355,e5657350f24cadf3ba7b72d6fbb4c37d69130cf240465ec9865d258853020028,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150318,2352,74e40d104194862f5b184676dc27af6dc35f61929d812da372a67f92f05c9972,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150319,2350,48d4a363007a9fae0a42d381799faee4f6e3ada760176446c5973875ef431b2e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150319,2347,dc00e8dcb30a660803a83c6dda67943a52afe8b4afc1a3e45d0ee22feef1abad,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150320,2358,674e67c5856e78a2e75ae5f78a378b8398050645ab7ac3536a79d760b75eae63,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150320,2355,f1b149412c907cdab9b561ba9daf073479e9a0e3791609e2e0f8f6ea3f1265a0,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150323,2346,7437d9b5c77602730d7a8f06826d9e520f17cd7a155d708e4f46c45281d73c60,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150323,2343,1feb7424008b459264c99c058768c2bf159472158fa8d585ee1be55cb999d2ff,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150324,2353,d7a1f3136c16eab269a73ed00854015dc9ddd8889617ff56d9fadeaec0cc5982,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150324,2350,bbfbde7f3898b18139149346d15188de5de014f90c54d6334e62a3ca7c12ad85,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150325,2350,6909a4cb8c0ebc1f5fceeb44d58deb0096d359dcc59930e6139c1c2f8058be2e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150325,2347,78427cb4a92a8b3f19f313a71b41048bf11dee195e9782738906a06b255af7fe,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150326,2343,1f62b574299618089808c839362792dbfc34566e5c33b7687fb3921ef3de6ace,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150326,2340,86685b650b3ead74dc869511c037a56fc4933dacbf3eea9b20df47d6d4746d6d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150327,2345,44fe2cd0586ecbe1d0740c220bf1eebd5cabf6d2d3924fc42f457cc104f1de22,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150327,2342,593b1c9b7fd35ed3a3643be64b7e581d8d50ec83fee8795436e38b1ac8cc101c,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150330,2328,5754f014d5e5221e20ea77673196495d3500fdb60bbb7de08bc66515fbbaca5e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150330,2325,2d2813a2ccbc48454229a5a49df4b7bbba90360f06d5ae3a3807c902ce4fa45e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150331,2341,fa6ad3170675ca836fff3ddeb4eb9b73a62389c360f32291b1a97362c5f8cb5f,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150331,2338,f37654fe2e0c78ded563ac3ea5d2c7eee0c992a6545d55d3a4c5888e8ea93a07,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150401,2341,22e014041d0b70679fcf2d83126a930e86f351bba7faab804e047161a4619ba0,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150401,2338,cfda8a40c58924609d4fefb03ac31f36404e08af25e0383857e7727b5fd3b77f,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150402,2335,dcbbcf0ba2751f45e1150f147f77dc4ffd9da1e6d14001f1701cc781ed4b7064,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150402,2332,bb6fc8787492209bd349734aa071d1b4c412328d6ed7dce7ee61e48ded7ce8df,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150403,2346,7e37d6bbe749c12c7ab1ab6c3b2ee59d8102d1ce8beb076647c72bd50b887ba9,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150403,2343,29c503553b9daa8630c55b98efcfd66e05435cd7008b7d61350d8c8c136a9e51,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150407,2331,5701162fb6b1308ff6f72efe4b64e9f4c64cdbff81e91e4ac1f8bb87259b6228,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150407,2328,dc6ca265ad93930480ba05f4a431270791d2068cb64806898ea06bef1774765f,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150408,2332,be2ff948b84acdba906c9b7d84d483716f95ca03151f7cfd00f2add1a10a2edd,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150408,2329,45d53c386f499bccc8f8b479d26952da51a25393c71ff0263598074e5731865d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150409,2323,ae88d0271f488a77aec12b568883a22c17220dcf19ee2d019568e09f35ac7e49,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150409,2320,b53a30db1c2b1d255bec54265057f539afb9ea0d6e045fbbad3a218ac4efab52,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150410,2326,48b463b686c7d196ca5d3bcf7b4ef49eab6578048275f8dd1520e0c0d50fdb0e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150410,2323,32baec5bd448ed452c81319dba00b442ec8fae5382b6c67a77dfadf58c9d252a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150413,2325,4516c79f2e21bc4361c45f9b2d0990826ec296907fe3c5776a69dadb99c21c5e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150413,2322,5777a617435ddea7e1022c0bf9325ec7052f1c5fde176102140444c528e8b819,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150414,2330,3501b44c6390c7e44acd8254e409ef3fdb3e6d7a084faa460e881202595d9a1b,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150414,2327,36b18510d8015f251f6c9189acaffc048505360ed43fea1b779e78b9a6cc737f,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150415,2315,e947cf9b203a51c2d6397ed78b7154c8fa59930d949efd1c96c0aad7356c2ab3,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150415,2312,f7e8661d22710a48e03b5e86b7a327d402bd6ca5c3dc9f2ef71e92f8b43941cf,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150416,2314,3b977acfbb68f201788a4685d3f73e01952fe819b6950e3860cbb6d4620e8e9a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150416,2311,b33acb07a6a0996c14faf97279bc6e8432794b8f33018ee31214e1cad74d8deb,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150417,2321,814d30034f822f584789ed2569fea9f07442e58a7d553866e76903851bd8bf47,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150417,2318,09338178b1d617621db5eb22038b353d35dafbe365585d29425cc6cd1b6ed8b8,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150420,2321,5e3c5d5de358854ed2072d34dd34fa5c363f17bce4caaa5fb18382021de1a50b,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150420,2318,06214ed70fe451f4706c7ee36b85889eeea4deb35c3b26c76741d727726b7fb9,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150421,2330,738ec913066cf726b03b4501b7ac3b547cfc0fd59c62ce76594b8fc791a97658,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150421,2327,369f2bd3083c1543da60bdbafb98af252acc51c6d59740840ebcd89d9bddac3d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150422,2343,20c32b2440ba78b59be4d7dd3ae6d3ee4b48981f54742215a2189fa0c4f61952,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150422,2340,2dbd3457f057e787c2d7a01f7366ad9ab91ac8b027bc61b936ab640262a44ef1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150423,2352,36678f31abd0312b7c5defd9c16d425c4b9c0cac9dfd7aaab5b0f191fd704bb1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150423,2350,7ee03882d9c27450a3b1ad407985e327c9569fa4e49ac0660d8a4a3adcd205da,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150424,2359,4f605406b23af3b4151f5308efd1877a626f753e1ffd63d044b935f4d1a80407,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150424,2357,c0372eff0f9f7ce4d330c997388f95bc0e390d5ce98b4daf35fa31ca961f7586,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150427,2363,01bcacce8cc1d7dc9f4d62104e1352a69e50827f47038bf4ca1c3c2ce72c42b6,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150427,2361,b80dc666d7f6d8c502755bade3e99492e145ca39064fd74c84a9ea4c964ecb31,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150428,2370,907bfd30f68120f88cc60e65a9fd295761ad5bc4392fce2ec53242fa94b8b52d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150428,2368,c03ada46a9c54a8d8964142170fba14ffd3d44078774a37ff66bc77003475e8a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150429,2374,307f8e2066a2bb78e4bcf42ab5db56b9a4bea8ad7db92b907c0b9e8603cb98fe,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150429,2372,57d131fde773ffead615d09c4de1f76e0014aaf4041c49f602683b778456b4dc,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150430,2367,099470cc9942238c088c829c4cc189cdb12be385c8fb5374fc36f1f54f5c2d99,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150430,2365,03e22d748873cc6920682e70bf7f37f3b4e160badf7791934138c388a9b63a04,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150504,2359,fbea05fe4921ee7f88960f119cdecaf4f3befa031c0c11fb9603b1430e0c9ace,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150504,2357,2fa682c2a044f71499c9c4bb2fa8df4ae6d63424fa8a1ec0021c818551af0164,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150505,2349,f31abed3013ca92e948bd02fb16b2565f31f6de707f848f4ebcf3057de624feb,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150505,2347,09b3ac5467aa140ec9d4a1daaf2e214cccaa47c4920935f991639dd3039c759d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150506,2351,5b9fa6f4b7be83199ed3eb215f91c0e65040b7a6594d4e1e3ffb86d9b04c7ce7,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150506,2349,46e89ac021d801da57a8cfb2d5fb40361eee1abd0eb5319c5bb3ee2a33a389e9,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150507,2352,6e2d50c4e7073eb1b0203da045526815697637211e722c3c538c103ff01ba0b1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150507,2350,fc78932741ffff10e621b1000d7448ef4126669526dd12115a169a9ab4de9481,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150508,2349,de04dd8eb84a7315c4bb3a2ca10ad10d72df4715cd6adf1c31a349d2a5c31ba6,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150508,2347,790b1af9b66f0e363c1954d234c78e712dd0b49b7ca6491a89dcfeff8fc1206b,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150511,2361,90535bc665012428624765a1a8f6454a14042a48f84a13831c7dbd459dcc1288,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150511,2359,8ef0a2458a6e007df27e5e01b564ad3591e392594b091f3355f15cb3de4e6e0a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150512,2368,4a2251b44ce273f421edd6a769162711361a4679cdbcb27206ff7cc7153a3fcf,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150512,2366,0140adf6997046ae94bc726f6f8417a83b2d1902d529d8b5170b79ff58b5198a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150513,2359,a988a6fa73634a3966be5f2ee3cc3a8446defcca6b1b677c812bfab3688160d1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150513,2357,bc618e61d4d08c4e9efb9c6928325239a0e40da629f45860ee9a8029decd3aec,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150514,2359,be17337ac1bbd33e266d7c0bfa3c11ebf142e501bb96b42cc7f3d511af200c85,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150514,2357,fa9813e67150552c36e86308afb6e7e0369618ab925ff53a3f0dbe295d00eba1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150515,2370,136a32c99678f986f5235bc6f6a4021dbae987b123550b7092126f029ed5ae57,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150515,2368,b68ab5f0e8e1b11780d0aa27a12bc4dc7ff2869bcafd5a35a068eacf747a2a5d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150518,2359,e11314e3e3e27a3f5fc09b49c9b786d2fd3bd8f3ce20c048bacfdd8791c59cbc,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150518,2357,93ac329eb5acbac9f4b921a0e103536dc13ab7685d1810a998e4163de1b00a74,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150519,2359,96db5bd147371c28b5f0dc74d0394e70b5ae139b278c1b5d8fefc857dddd54f2,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150519,2357,1f60aca16d68c299ac28b40679aea3db7cc22f16f0de0f27d01216c29c1abcc6,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150520,2363,9fee183158dc746942a7fd625d06f921de3cf057eeeaee91b756ef5b999f4cb1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150520,2361,f924cb024a26f25b2cd84c2f877e0f60de1b00da2288dcfecf59848c0e263c28,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150521,2361,c6feca0255ef1305ef4ddb19d7d50c445f1b70f2beafd3f2fd4f2b859be60f5d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150521,2359,a85275d25642e242db6192ddfb5b28d968496f04ec6ed9b8d3420bd675c352f5,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150522,2351,1499e8e5f614b4c5b91b593200e102a29006c243803b56ec50b05b7e6db65c30,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150522,2349,fe9b17a90dc9f744b184516da734375632faa012056de40cd1c7e823b573f556,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150525,2329,1df63eb2214e8b4fccaff5943b3dafc4b988a2c840d07aef7df9895dd7bc8862,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150525,2327,77520c62d508411a6cd25885db15966cbb5ce7e0bf6a495b1b61c45591506c29,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150526,2337,269bf7f0e7db4cc10bbc786e4738cb4019e2f2de76b3cafeaa1f51349230b4c9,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150526,2335,319921b5d2bcbc661836b1dccb30110c096ab1313f8576989689f11c5e351aab,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150527,2343,d67c85f39386d69b4085772ef9ae4cad28636eca4d3dd943e4b5c77cc4e3d9b1,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150527,2341,38fe4a39e25c88398c397f9e1bb919082730df2f79f9563de2cdd1c672efde2e,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150528,2337,dca288c227dc613b12c1a1d27fa04e67533c35c0aa204e4f3e5021483aeb2815,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150528,2335,321aef074fb7a28e7603fe0724293b8569d0243dbea008e4b7ca49358eaae2bc,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20150529,2336,da2e2f29a2356853d35bdd2a1326be74452aadee6b8c898ac24b988aff7b5349,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20150529,2334,ebff3942b140f0b3c42a7c4e02da2d705753e01e9ea4dc5134e83e1d07e3ef3c,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
