api,ts_code,offset,page_size,row_count,terminal,elapsed_seconds,status
cashflow,600666.SH,0,100,55,True,0.08599060000051395,pass
income,600667.SH,0,100,59,True,0.15225490000011632,pass
balancesheet,600667.SH,0,100,80,True,0.08580739999888465,pass
cashflow,600667.SH,0,100,56,True,0.08644500000082189,pass
income,600668.SH,0,100,58,True,0.08240389999991748,pass
balancesheet,600668.SH,0,100,80,True,0.08473769999909564,pass
cashflow,600668.SH,0,100,58,True,0.08740169999873615,pass
income,600671.SH,0,100,60,True,0.17601709999871673,pass
balancesheet,600671.SH,0,100,76,True,0.09087100000033388,pass
cashflow,600671.SH,0,100,57,True,0.09708329999921261,pass
income,600673.SH,0,100,63,True,0.06531940000058967,pass
balancesheet,600673.SH,0,100,82,True,0.08167270000194549,pass
cashflow,600673.SH,0,100,60,True,0.08476900000096066,pass
income,600674.SH,0,100,59,True,0.08428610000191838,pass
balancesheet,600674.SH,0,100,79,True,0.07287389999692095,pass
cashflow,600674.SH,0,100,56,True,0.10622959999818704,pass
income,600675.SH,0,100,63,True,0.08529080000153044,pass
balancesheet,600675.SH,0,100,80,True,0.08927380000022822,pass
cashflow,600675.SH,0,100,60,True,0.0804454999997688,pass
income,600676.SH,0,100,74,True,0.09112840000307187,pass
balancesheet,600676.SH,0,100,82,True,0.08600180000212276,pass
cashflow,600676.SH,0,100,73,True,0.08033760000034817,pass
income,600677.SH,0,100,60,True,0.08003580000149668,pass
balancesheet,600677.SH,0,100,76,True,0.07981279999876278,pass
cashflow,600677.SH,0,100,61,True,0.08190370000011171,pass
income,600678.SH,0,100,60,True,0.08950159999949392,pass
balancesheet,600678.SH,0,100,81,True,0.08294139999998151,pass
cashflow,600678.SH,0,100,59,True,0.0907428999998956,pass
income,600679.SH,0,100,59,True,0.07161489999998594,pass
balancesheet,600679.SH,0,100,80,True,0.10493639999913285,pass
cashflow,600679.SH,0,100,58,True,0.07024160000219126,pass
income,600680.SH,0,100,54,True,0.0820175000008021,pass
balancesheet,600680.SH,0,100,80,True,0.09215219999896362,pass
cashflow,600680.SH,0,100,55,True,0.0838244999977178,pass
income,600681.SH,0,100,63,True,0.08361069999955362,pass
balancesheet,600681.SH,0,100,82,True,0.07920649999869056,pass
cashflow,600681.SH,0,100,58,True,0.07067689999894355,pass
income,600682.SH,0,100,60,True,0.08117800000036368,pass
balancesheet,600682.SH,0,100,80,True,0.08307910000075935,pass
cashflow,600682.SH,0,100,58,True,0.07293119999667397,pass
income,600683.SH,0,100,61,True,0.07844750000003842,pass
balancesheet,600683.SH,0,100,80,True,0.070395799997641,pass
cashflow,600683.SH,0,100,56,True,0.08579610000015236,pass
income,600684.SH,0,100,61,True,0.06681190000017523,pass
balancesheet,600684.SH,0,100,79,True,0.08064490000106161,pass
cashflow,600684.SH,0,100,56,True,0.08380749999923864,pass
income,600685.SH,0,100,63,True,0.099257599998964,pass
balancesheet,600685.SH,0,100,81,True,0.08264839999901596,pass
cashflow,600685.SH,0,100,61,True,0.06451160000142409,pass
income,600686.SH,0,100,60,True,0.08494900000005146,pass
balancesheet,600686.SH,0,100,80,True,0.06861229999776697,pass
cashflow,600686.SH,0,100,58,True,0.06545719999849098,pass
income,600687.SH,0,100,55,True,0.08115629999883822,pass
balancesheet,600687.SH,0,100,80,True,0.1185232999996515,pass
cashflow,600687.SH,0,100,56,True,0.06151769999996759,pass
income,600688.SH,0,100,63,True,0.07935020000149962,pass
balancesheet,600688.SH,0,100,82,True,0.08684870000070077,pass
cashflow,600688.SH,0,100,60,True,0.08360600000014529,pass
income,600689.SH,0,100,59,True,0.11354349999965052,pass
balancesheet,600689.SH,0,100,80,True,0.07018230000176118,pass
cashflow,600689.SH,0,100,56,True,0.07214960000055726,pass
income,600690.SH,0,100,62,True,0.07892720000018016,pass
balancesheet,600690.SH,0,100,82,True,0.07624629999918398,pass
cashflow,600690.SH,0,100,60,True,0.07887660000051255,pass
income,600691.SH,0,100,61,True,0.1232689999997092,pass
balancesheet,600691.SH,0,100,80,True,0.0810263000021223,pass
cashflow,600691.SH,0,100,56,True,0.08436099999744329,pass
income,600692.SH,0,100,60,True,0.09214639999845531,pass
balancesheet,600692.SH,0,100,82,True,0.06728590000057011,pass
cashflow,600692.SH,0,100,58,True,0.08037880000119912,pass
income,600693.SH,0,100,59,True,0.08485160000054748,pass
balancesheet,600693.SH,0,100,80,True,0.08019280000007711,pass
cashflow,600693.SH,0,100,56,True,0.12323549999928218,pass
income,600694.SH,0,100,61,True,0.0672314000003098,pass
balancesheet,600694.SH,0,100,80,True,0.06646399999954156,pass
cashflow,600694.SH,0,100,56,True,0.07768790000045556,pass
income,600695.SH,0,100,60,True,0.07410359999994398,pass
balancesheet,600695.SH,0,100,80,True,0.08044270000027609,pass
cashflow,600695.SH,0,100,57,True,0.06942329999947106,pass
income,600696.SH,0,100,64,True,0.07954769999923883,pass
balancesheet,600696.SH,0,100,80,True,0.09006679999947664,pass
cashflow,600696.SH,0,100,58,True,0.08122189999994589,pass
income,600697.SH,0,100,60,True,0.08563470000080997,pass
balancesheet,600697.SH,0,100,80,True,0.07262020000052871,pass
cashflow,600697.SH,0,100,56,True,0.0811823000003642,pass
income,600698.SH,0,100,60,True,0.07185410000238335,pass
balancesheet,600698.SH,0,100,80,True,0.07109599999967031,pass
cashflow,600698.SH,0,100,57,True,0.09881590000077267,pass
income,600699.SH,0,100,61,True,0.10011699999813573,pass
balancesheet,600699.SH,0,100,82,True,0.08752100000128848,pass
cashflow,600699.SH,0,100,60,True,0.07203479999952833,pass
income,600701.SH,0,100,57,True,0.08516360000066925,pass
balancesheet,600701.SH,0,100,82,True,0.08628940000198781,pass
cashflow,600701.SH,0,100,58,True,0.08287550000022748,pass
income,600702.SH,0,100,61,True,0.0822420999975293,pass
balancesheet,600702.SH,0,100,80,True,0.0674812999968708,pass
cashflow,600702.SH,0,100,56,True,0.0786065000029339,pass
income,600703.SH,0,100,59,True,0.12311459999909857,pass
balancesheet,600703.SH,0,100,80,True,0.0718912000011187,pass
cashflow,600703.SH,0,100,58,True,0.07899209999959567,pass
income,600704.SH,0,100,61,True,0.09295629999905941,pass
balancesheet,600704.SH,0,100,80,True,0.0804680000001099,pass
cashflow,600704.SH,0,100,59,True,0.0813423999970837,pass
income,600705.SH,0,100,61,True,0.08027390000279411,pass
balancesheet,600705.SH,0,100,81,True,0.08731110000007902,pass
cashflow,600705.SH,0,100,59,True,0.081442300001072,pass
income,600706.SH,0,100,60,True,0.08129740000003949,pass
balancesheet,600706.SH,0,100,80,True,0.0654218999989098,pass
cashflow,600706.SH,0,100,58,True,0.08784860000014305,pass
income,600707.SH,0,100,59,True,0.08592370000042138,pass
balancesheet,600707.SH,0,100,80,True,0.08489499999996042,pass
cashflow,600707.SH,0,100,56,True,0.07733359999838285,pass
income,600708.SH,0,100,59,True,0.0894157999973686,pass
balancesheet,600708.SH,0,100,80,True,0.07099849999940488,pass
cashflow,600708.SH,0,100,56,True,0.06995649999953457,pass
income,600710.SH,0,100,61,True,0.08393730000170763,pass
balancesheet,600710.SH,0,100,80,True,0.09034809999866411,pass
cashflow,600710.SH,0,100,56,True,0.09912549999717157,pass
income,600711.SH,0,100,59,True,0.217711600002076,pass
balancesheet,600711.SH,0,100,77,True,0.08351259999835747,pass
cashflow,600711.SH,0,100,55,True,0.10020309999890742,pass
income,600712.SH,0,100,61,True,0.10679979999986244,pass
balancesheet,600712.SH,0,100,79,True,0.090737700000318,pass
cashflow,600712.SH,0,100,56,True,0.06417339999825344,pass
income,600713.SH,0,100,62,True,0.08311820000017178,pass
balancesheet,600713.SH,0,100,82,True,0.08416729999953532,pass
cashflow,600713.SH,0,100,60,True,0.08643779999692924,pass
income,600714.SH,0,100,61,True,0.08042329999807407,pass
balancesheet,600714.SH,0,100,80,True,0.08607910000137053,pass
cashflow,600714.SH,0,100,61,True,0.09241240000119433,pass
income,600715.SH,0,100,58,True,0.07797100000243518,pass
balancesheet,600715.SH,0,100,80,True,0.09813600000052247,pass
cashflow,600715.SH,0,100,58,True,0.09085620000041672,pass
income,600716.SH,0,100,61,True,0.09740429999874323,pass
balancesheet,600716.SH,0,100,82,True,0.15016149999792106,pass
cashflow,600716.SH,0,100,60,True,0.07049649999680696,pass
income,600717.SH,0,100,62,True,0.0895319000010204,pass
balancesheet,600717.SH,0,100,78,True,0.07695629999943776,pass
cashflow,600717.SH,0,100,60,True,0.0791810999980953,pass
income,600718.SH,0,100,58,True,0.06510819999675732,pass
balancesheet,600718.SH,0,100,80,True,0.10839250000208267,pass
cashflow,600718.SH,0,100,56,True,0.06793149999793968,pass
income,600719.SH,0,100,60,True,0.0718364999993355,pass
balancesheet,600719.SH,0,100,82,True,0.09598460000052,pass
cashflow,600719.SH,0,100,58,True,0.08304320000024745,pass
income,600720.SH,0,100,63,True,0.11405680000098073,pass
balancesheet,600720.SH,0,100,82,True,0.08842530000038096,pass
cashflow,600720.SH,0,100,58,True,0.07839779999994789,pass
income,600721.SH,0,100,62,True,0.07602320000296459,pass
balancesheet,600721.SH,0,100,81,True,0.07132009999986622,pass
cashflow,600721.SH,0,100,60,True,0.08280830000148853,pass
income,600722.SH,0,100,59,True,0.07054160000188858,pass
balancesheet,600722.SH,0,100,79,True,0.08269020000079763,pass
cashflow,600722.SH,0,100,65,True,0.06869860000006156,pass
income,600723.SH,0,100,57,True,0.08419019999928423,pass
balancesheet,600723.SH,0,100,80,True,0.09099820000119507,pass
cashflow,600723.SH,0,100,70,True,0.06959920000008424,pass
income,600724.SH,0,100,62,True,0.08600719999958528,pass
balancesheet,600724.SH,0,100,82,True,0.06783030000224244,pass
cashflow,600724.SH,0,100,60,True,0.0694857000016782,pass
income,600725.SH,0,100,60,True,0.07011290000082226,pass
balancesheet,600725.SH,0,100,82,True,0.07863329999963753,pass
cashflow,600725.SH,0,100,58,True,0.0706019000026572,pass
income,600726.SH,0,100,60,True,0.08100160000321921,pass
balancesheet,600726.SH,0,100,80,True,0.08648819999871193,pass
cashflow,600726.SH,0,100,56,True,0.08797640000193496,pass
income,600727.SH,0,100,62,True,0.0809235999986413,pass
balancesheet,600727.SH,0,100,82,True,0.08343949999834877,pass
cashflow,600727.SH,0,100,59,True,0.09785610000108136,pass
income,600728.SH,0,100,61,True,0.0942360999979428,pass
balancesheet,600728.SH,0,100,79,True,0.11590179999984684,pass
cashflow,600728.SH,0,100,58,True,0.0801523999980418,pass
income,600729.SH,0,100,60,True,0.08306309999898076,pass
balancesheet,600729.SH,0,100,80,True,0.08258989999740152,pass
cashflow,600729.SH,0,100,58,True,0.10793259999991278,pass
income,600730.SH,0,100,60,True,0.16683980000016163,pass
balancesheet,600730.SH,0,100,80,True,0.07802710000032675,pass
cashflow,600730.SH,0,100,57,True,0.09300259999872651,pass
income,600731.SH,0,100,59,True,0.07779880000089179,pass
balancesheet,600731.SH,0,100,82,True,0.08572170000115875,pass
cashflow,600731.SH,0,100,58,True,0.07814999999754946,pass
income,600732.SH,0,100,62,True,0.0891894999986107,pass
balancesheet,600732.SH,0,100,82,True,0.08362290000150097,pass
cashflow,600732.SH,0,100,58,True,0.08121920000121463,pass
income,600733.SH,0,100,61,True,0.09066480000183219,pass
balancesheet,600733.SH,0,100,78,True,0.08746140000221203,pass
cashflow,600733.SH,0,100,58,True,0.09316120000221417,pass
income,600734.SH,0,100,60,True,0.0851820999996562,pass
balancesheet,600734.SH,0,100,80,True,0.09532000000035623,pass
cashflow,600734.SH,0,100,57,True,0.0820229000019026,pass
income,600735.SH,0,100,58,True,0.07025029999931576,pass
balancesheet,600735.SH,0,100,79,True,0.06289919999835547,pass
cashflow,600735.SH,0,100,56,True,0.07809739999720477,pass
income,600736.SH,0,100,58,True,0.10758310000164784,pass
balancesheet,600736.SH,0,100,80,True,0.07876290000058361,pass
cashflow,600736.SH,0,100,56,True,0.08254970000052708,pass
income,600737.SH,0,100,59,True,0.07963419999941834,pass
balancesheet,600737.SH,0,100,80,True,0.0859238999983063,pass
cashflow,600737.SH,0,100,56,True,0.0849357000006421,pass
income,600738.SH,0,100,60,True,0.08893709999756538,pass
balancesheet,600738.SH,0,100,81,True,0.07733110000117449,pass
cashflow,600738.SH,0,100,60,True,0.06529070000033244,pass
income,600739.SH,0,100,58,True,0.08890339999925345,pass
balancesheet,600739.SH,0,100,80,True,0.10821310000028461,pass
cashflow,600739.SH,0,100,56,True,0.09289189999981318,pass
income,600740.SH,0,100,59,True,0.09939639999720384,pass
balancesheet,600740.SH,0,100,80,True,0.06990249999944353,pass
cashflow,600740.SH,0,100,72,True,0.08818679999967571,pass
income,600741.SH,0,100,62,True,0.06535889999940991,pass
balancesheet,600741.SH,0,100,82,True,0.06813880000117933,pass
cashflow,600741.SH,0,100,60,True,0.09104249999654712,pass
income,600742.SH,0,100,61,True,0.10208119999879273,pass
balancesheet,600742.SH,0,100,82,True,0.07839899999817135,pass
cashflow,600742.SH,0,100,60,True,0.09547270000257413,pass
income,600743.SH,0,100,59,True,0.11165929999697255,pass
balancesheet,600743.SH,0,100,79,True,0.07142820000080974,pass
cashflow,600743.SH,0,100,56,True,0.08466690000204835,pass
income,600744.SH,0,100,62,True,0.08770319999894127,pass
balancesheet,600744.SH,0,100,82,True,0.1090860000003886,pass
cashflow,600744.SH,0,100,60,True,0.0664838000011514,pass
income,600745.SH,0,100,60,True,0.08144969999921159,pass
balancesheet,600745.SH,0,100,80,True,0.09252819999892381,pass
cashflow,600745.SH,0,100,58,True,0.0865802000007534,pass
income,600746.SH,0,100,61,True,0.07405579999976908,pass
balancesheet,600746.SH,0,100,80,True,0.09854900000209454,pass
cashflow,600746.SH,0,100,56,True,0.0862529000005452,pass
income,600747.SH,0,100,55,True,0.08245050000186893,pass
balancesheet,600747.SH,0,100,80,True,0.08387779999975464,pass
cashflow,600747.SH,0,100,55,True,0.0690346999981557,pass
income,600748.SH,0,100,64,True,0.0824663999992481,pass
balancesheet,600748.SH,0,100,82,True,0.07987109999885433,pass
cashflow,600748.SH,0,100,68,True,0.07041940000272007,pass
income,600749.SH,0,100,62,True,0.07717659999980242,pass
balancesheet,600749.SH,0,100,82,True,0.0808002999983728,pass
cashflow,600749.SH,0,100,58,True,0.0864361000021745,pass
income,600750.SH,0,100,63,True,0.07582019999972545,pass
balancesheet,600750.SH,0,100,82,True,0.07990179999978864,pass
cashflow,600750.SH,0,100,58,True,0.08220629999777884,pass
income,600751.SH,0,100,59,True,0.08931030000167084,pass
balancesheet,600751.SH,0,100,80,True,0.09198360000300454,pass
cashflow,600751.SH,0,100,55,True,0.08449130000008154,pass
income,600753.SH,0,100,59,True,0.07666189999872586,pass
balancesheet,600753.SH,0,100,82,True,0.0923268000005919,pass
cashflow,600753.SH,0,100,57,True,0.07675349999772152,pass
income,600754.SH,0,100,63,True,0.07834970000112662,pass
balancesheet,600754.SH,0,100,82,True,0.0868412999989232,pass
cashflow,600754.SH,0,100,61,True,0.06317300000227988,pass
income,600755.SH,0,100,61,True,0.09184300000197254,pass
balancesheet,600755.SH,0,100,80,True,0.11195349999979953,pass
cashflow,600755.SH,0,100,56,True,0.5400114000003668,pass
income,600756.SH,0,100,62,True,0.1245310000012978,pass
balancesheet,600756.SH,0,100,82,True,0.07493090000207303,pass
cashflow,600756.SH,0,100,60,True,0.1172712000006868,pass
income,600757.SH,0,100,59,True,0.08534199999849079,pass
balancesheet,600757.SH,0,100,80,True,0.11976919999870006,pass
cashflow,600757.SH,0,100,56,True,0.08484889999817824,pass
income,600758.SH,0,100,60,True,0.06496710000283201,pass
balancesheet,600758.SH,0,100,80,True,0.08408159999817144,pass
cashflow,600758.SH,0,100,56,True,0.08334260000265203,pass
income,600759.SH,0,100,59,True,0.09102480000001378,pass
balancesheet,600759.SH,0,100,80,True,0.09071380000023055,pass
cashflow,600759.SH,0,100,58,True,0.08210609999878216,pass
income,600760.SH,0,100,63,True,0.06361389999801759,pass
balancesheet,600760.SH,0,100,82,True,0.08261689999926602,pass
cashflow,600760.SH,0,100,60,True,0.08705170000030193,pass
income,600761.SH,0,100,63,True,0.06958200000008219,pass
balancesheet,600761.SH,0,100,82,True,0.07330210000145598,pass
cashflow,600761.SH,0,100,58,True,0.06312379999872064,pass
income,600763.SH,0,100,59,True,0.08744410000144853,pass
balancesheet,600763.SH,0,100,80,True,0.081995000000461,pass
cashflow,600763.SH,0,100,56,True,0.07954459999746177,pass
income,600764.SH,0,100,59,True,0.07999610000115354,pass
balancesheet,600764.SH,0,100,79,True,0.10694370000055642,pass
cashflow,600764.SH,0,100,56,True,0.08987040000283741,pass
income,600765.SH,0,100,63,True,0.08581129999947734,pass
balancesheet,600765.SH,0,100,82,True,0.08470189999934519,pass
cashflow,600765.SH,0,100,58,True,0.08375660000092466,pass
income,600766.SH,0,100,59,True,0.06472000000212574,pass
balancesheet,600766.SH,0,100,80,True,0.08390349999899627,pass
cashflow,600766.SH,0,100,57,True,0.06556859999909648,pass
income,600767.SH,0,100,57,True,0.09810939999806578,pass
balancesheet,600767.SH,0,100,80,True,0.07798349999939092,pass
cashflow,600767.SH,0,100,57,True,0.09526049999840325,pass
income,600768.SH,0,100,61,True,0.09417770000072778,pass
balancesheet,600768.SH,0,100,80,True,0.09457090000069002,pass
cashflow,600768.SH,0,100,58,True,0.07126839999909862,pass
income,600769.SH,0,100,58,True,0.07678380000288598,pass
balancesheet,600769.SH,0,100,80,True,0.08525139999983367,pass
cashflow,600769.SH,0,100,56,True,0.08945659999881173,pass
income,600770.SH,0,100,59,True,0.08558020000054967,pass
balancesheet,600770.SH,0,100,80,True,0.07351780000317376,pass
cashflow,600770.SH,0,100,56,True,0.08114299999942887,pass
income,600771.SH,0,100,59,True,0.07211090000055265,pass
balancesheet,600771.SH,0,100,80,True,0.0720712000002095,pass
cashflow,600771.SH,0,100,57,True,0.0806230999987747,pass
income,600773.SH,0,100,60,True,0.09622189999936381,pass
balancesheet,600773.SH,0,100,80,True,0.08823219999976573,pass
cashflow,600773.SH,0,100,57,True,0.07861079999929643,pass
income,600774.SH,0,100,62,True,0.07455279999703635,pass
balancesheet,600774.SH,0,100,82,True,0.08203319999665837,pass
cashflow,600774.SH,0,100,60,True,0.10087930000008782,pass
income,600775.SH,0,100,63,True,0.07338950000121258,pass
balancesheet,600775.SH,0,100,82,True,0.09458029999950668,pass
cashflow,600775.SH,0,100,61,True,0.08081370000218158,pass
income,600776.SH,0,100,74,True,0.06936509999650298,pass
balancesheet,600776.SH,0,100,80,True,0.08596159999797237,pass
cashflow,600776.SH,0,100,73,True,0.08565409999937401,pass
income,600777.SH,0,100,66,True,0.08672890000161715,pass
balancesheet,600777.SH,0,100,80,True,0.08277610000004643,pass
cashflow,600777.SH,0,100,58,True,0.08030349999899045,pass
income,600778.SH,0,100,57,True,0.07967410000128439,pass
balancesheet,600778.SH,0,100,80,True,0.06658489999972517,pass
cashflow,600778.SH,0,100,55,True,0.08739989999958198,pass
income,600779.SH,0,100,58,True,0.08174159999907715,pass
balancesheet,600779.SH,0,100,79,True,0.07374739999795565,pass
cashflow,600779.SH,0,100,58,True,0.08789099999921746,pass
income,600780.SH,0,100,62,True,0.07550110000011045,pass
balancesheet,600780.SH,0,100,81,True,0.08987969999725465,pass
cashflow,600780.SH,0,100,60,True,0.09263900000223657,pass
income,600781.SH,0,100,60,True,0.08055289999902016,pass
balancesheet,600781.SH,0,100,80,True,0.08650859999761451,pass
cashflow,600781.SH,0,100,59,True,0.06610240000009071,pass
income,600782.SH,0,100,59,True,0.08364040000014938,pass
balancesheet,600782.SH,0,100,80,True,0.07842530000198167,pass
cashflow,600782.SH,0,100,56,True,0.12104509999699076,pass
income,600783.SH,0,100,60,True,0.12342540000099689,pass
balancesheet,600783.SH,0,100,80,True,0.08241089999864926,pass
cashflow,600783.SH,0,100,58,True,0.08188090000112425,pass
income,600784.SH,0,100,63,True,0.09191669999927399,pass
balancesheet,600784.SH,0,100,82,True,0.08657829999719979,pass
cashflow,600784.SH,0,100,60,True,0.08022909999999683,pass
income,600785.SH,0,100,62,True,0.07235100000252714,pass
balancesheet,600785.SH,0,100,82,True,0.07828720000179601,pass
cashflow,600785.SH,0,100,58,True,0.07287879999785218,pass
income,600786.SH,0,100,1,True,0.06497859999944922,pass
balancesheet,600786.SH,0,100,1,True,0.085185799998726,pass
cashflow,600786.SH,0,100,0,True,0.08111289999942528,pass
income,600787.SH,0,100,62,True,0.08253749999857973,pass
balancesheet,600787.SH,0,100,80,True,0.08806250000270666,pass
cashflow,600787.SH,0,100,57,True,0.08039519999874756,pass
income,600789.SH,0,100,60,True,0.07872760000100243,pass
balancesheet,600789.SH,0,100,80,True,0.0864752999987104,pass
cashflow,600789.SH,0,100,56,True,0.08773819999987609,pass
income,600790.SH,0,100,59,True,0.08162059999813209,pass
balancesheet,600790.SH,0,100,78,True,0.08048459999918123,pass
cashflow,600790.SH,0,100,56,True,0.07113050000043586,pass
income,600791.SH,0,100,59,True,0.09150379999846336,pass
balancesheet,600791.SH,0,100,80,True,0.09642639999947278,pass
cashflow,600791.SH,0,100,58,True,0.06354769999961718,pass
income,600792.SH,0,100,62,True,0.10193619999699877,pass
balancesheet,600792.SH,0,100,82,True,0.08616189999884227,pass
cashflow,600792.SH,0,100,61,True,0.08144249999895692,pass
income,600793.SH,0,100,59,True,0.07257709999976214,pass
balancesheet,600793.SH,0,100,80,True,0.07925990000148886,pass
cashflow,600793.SH,0,100,58,True,0.09995010000056936,pass
income,600794.SH,0,100,63,True,0.08784099999684258,pass
balancesheet,600794.SH,0,100,82,True,0.09094399999958114,pass
cashflow,600794.SH,0,100,58,True,0.08545740000045043,pass
income,600795.SH,0,100,59,True,0.0833426999997755,pass
balancesheet,600795.SH,0,100,79,True,0.10468719999698806,pass
cashflow,600795.SH,0,100,56,True,0.12506299999949988,pass
income,600796.SH,0,100,59,True,0.09624420000181999,pass
balancesheet,600796.SH,0,100,80,True,0.0790603999994346,pass
cashflow,600796.SH,0,100,56,True,0.08249549999891315,pass
income,600797.SH,0,100,59,True,0.07510939999701804,pass
balancesheet,600797.SH,0,100,80,True,0.0894737000016903,pass
cashflow,600797.SH,0,100,56,True,0.12243930000113323,pass
income,600798.SH,0,100,61,True,0.08484420000240789,pass
balancesheet,600798.SH,0,100,82,True,0.07354530000156956,pass
cashflow,600798.SH,0,100,60,True,0.09014559999923222,pass
income,600800.SH,0,100,62,True,0.09385900000052061,pass
balancesheet,600800.SH,0,100,82,True,0.08072859999811044,pass
cashflow,600800.SH,0,100,58,True,0.09231680000084452,pass
income,600801.SH,0,100,63,True,0.08303169999999227,pass
balancesheet,600801.SH,0,100,82,True,0.07447890000184998,pass
cashflow,600801.SH,0,100,60,True,0.08113299999968149,pass
income,600802.SH,0,100,59,True,0.07827339999857941,pass
balancesheet,600802.SH,0,100,79,True,0.0779603999981191,pass
cashflow,600802.SH,0,100,56,True,0.07689469999968424,pass
income,600803.SH,0,100,63,True,0.07956729999932577,pass
balancesheet,600803.SH,0,100,82,True,0.08999899999980698,pass
cashflow,600803.SH,0,100,60,True,0.09522220000144443,pass
income,600804.SH,0,100,59,True,0.08299369999804185,pass
balancesheet,600804.SH,0,100,79,True,0.0778729999983625,pass
cashflow,600804.SH,0,100,61,True,0.07771250000223517,pass
income,600805.SH,0,100,59,True,0.08048950000011246,pass
balancesheet,600805.SH,0,100,80,True,0.08358449999650475,pass
cashflow,600805.SH,0,100,56,True,0.07011169999896083,pass
income,600806.SH,0,100,55,True,0.09535759999926086,pass
balancesheet,600806.SH,0,100,80,True,0.0911143000012089,pass
cashflow,600806.SH,0,100,56,True,0.08972599999833619,pass
income,600807.SH,0,100,59,True,0.1282774999999674,pass
balancesheet,600807.SH,0,100,80,True,0.08180809999976191,pass
cashflow,600807.SH,0,100,56,True,0.07514570000057574,pass
income,600808.SH,0,100,63,True,0.08062580000114394,pass
balancesheet,600808.SH,0,100,82,True,0.08061319999978878,pass
cashflow,600808.SH,0,100,60,True,0.08116490000247722,pass
income,600809.SH,0,100,59,True,0.0883125000000291,pass
balancesheet,600809.SH,0,100,80,True,0.08347300000241376,pass
cashflow,600809.SH,0,100,58,True,0.08144890000039595,pass
income,600810.SH,0,100,60,True,0.13599109999995562,pass
balancesheet,600810.SH,0,100,80,True,0.08735940000042319,pass
cashflow,600810.SH,0,100,56,True,0.06963489999907324,pass
income,600811.SH,0,100,61,True,0.07021009999880334,pass
balancesheet,600811.SH,0,100,79,True,0.07026930000210996,pass
cashflow,600811.SH,0,100,59,True,0.08739179999975022,pass
income,600812.SH,0,100,60,True,0.07758430000103544,pass
balancesheet,600812.SH,0,100,80,True,0.0925768999986758,pass
cashflow,600812.SH,0,100,58,True,0.10980030000064289,pass
income,600814.SH,0,100,62,True,0.08450770000126795,pass
balancesheet,600814.SH,0,100,82,True,0.08494819999759784,pass
cashflow,600814.SH,0,100,60,True,0.08914609999919776,pass
income,600815.SH,0,100,61,True,0.08193970000138506,pass
balancesheet,600815.SH,0,100,82,True,0.08644799999819952,pass
cashflow,600815.SH,0,100,60,True,0.08185090000188211,pass
income,600816.SH,0,100,59,True,0.08098340000287862,pass
balancesheet,600816.SH,0,100,78,True,0.0820845999987796,pass
cashflow,600816.SH,0,100,55,True,0.06771579999985988,pass
income,600817.SH,0,100,60,True,0.0866292999999132,pass
balancesheet,600817.SH,0,100,80,True,0.087255999998888,pass
cashflow,600817.SH,0,100,58,True,0.08416550000038114,pass
income,600818.SH,0,100,59,True,0.0824255000006815,pass
balancesheet,600818.SH,0,100,80,True,0.10304520000136108,pass
cashflow,600818.SH,0,100,56,True,0.061591300000145566,pass
income,600819.SH,0,100,63,True,0.08083930000066175,pass
balancesheet,600819.SH,0,100,81,True,0.08161069999914616,pass
cashflow,600819.SH,0,100,60,True,0.09071330000006128,pass
income,600820.SH,0,100,60,True,0.09917680000216933,pass
balancesheet,600820.SH,0,100,80,True,0.0814141999981075,pass
cashflow,600820.SH,0,100,56,True,0.07653730000311043,pass
income,600821.SH,0,100,59,True,0.09217059999718913,pass
balancesheet,600821.SH,0,100,80,True,0.1053527000003669,pass
cashflow,600821.SH,0,100,58,True,0.0820088999971631,pass
income,600822.SH,0,100,58,True,0.09091819999957806,pass
balancesheet,600822.SH,0,100,80,True,0.08712019999802578,pass
cashflow,600822.SH,0,100,56,True,0.09639439999955357,pass
income,600823.SH,0,100,61,True,0.09906640000190237,pass
balancesheet,600823.SH,0,100,82,True,0.09175189999950817,pass
cashflow,600823.SH,0,100,61,True,0.06709369999953196,pass
income,600824.SH,0,100,60,True,0.0712956999996095,pass
balancesheet,600824.SH,0,100,80,True,0.08863449999989825,pass
cashflow,600824.SH,0,100,59,True,0.0867407000005187,pass
income,600825.SH,0,100,62,True,0.07165380000151345,pass
balancesheet,600825.SH,0,100,82,True,0.10184170000138693,pass
cashflow,600825.SH,0,100,60,True,0.08855989999938174,pass
income,600826.SH,0,100,61,True,0.12098820000028354,pass
balancesheet,600826.SH,0,100,80,True,0.08566079999945941,pass
cashflow,600826.SH,0,100,56,True,0.07752460000119754,pass
income,600827.SH,0,100,59,True,0.065477699998155,pass
balancesheet,600827.SH,0,100,79,True,0.14042799999879207,pass
cashflow,600827.SH,0,100,58,True,0.07227899999998044,pass
income,600828.SH,0,100,63,True,0.08170079999763402,pass
balancesheet,600828.SH,0,100,82,True,0.08660849999796483,pass
cashflow,600828.SH,0,100,60,True,0.08009550000133459,pass
income,600829.SH,0,100,63,True,0.08761080000112997,pass
balancesheet,600829.SH,0,100,82,True,0.09091369999805465,pass
cashflow,600829.SH,0,100,59,True,0.0824307000002591,pass
income,600830.SH,0,100,62,True,0.08569649999844842,pass
balancesheet,600830.SH,0,100,80,True,0.08052859999952489,pass
cashflow,600830.SH,0,100,57,True,0.11302000000068801,pass
