datetime,factor,n_total,n_valid,coverage,corr_raw_residual,r2_approx,var_factor_z,var_residual_z
2021-05-17,kunquant_alpha101_alpha041,500,493,0.986,0.2563412107735907,0.42859004214016205,1.8061706827580533,1.0320639137224539
2021-05-18,kunquant_alpha101_alpha041,500,489,0.978,0.28424161506524054,0.37625499216575065,1.8113257770390867,1.129805410989623
2021-05-19,kunquant_alpha101_alpha041,500,490,0.98,0.28598952167583125,0.3678423938907812,1.81265879340723,1.1458860435331395
2021-05-20,kunquant_alpha101_alpha041,500,496,0.992,0.28539880669680423,0.3482866526327447,1.839376299186428,1.198746085010781
2021-05-21,kunquant_alpha101_alpha041,500,495,0.99,0.2813727620660704,0.35019163541521503,1.834483035600665,1.1920624212222
2021-05-24,kunquant_alpha101_alpha041,500,495,0.99,0.2715966157279047,0.3630843829876549,1.8411012433525238,1.1726261343920685
2021-05-25,kunquant_alpha101_alpha041,500,496,0.992,0.25780149265406826,0.4114013477370383,1.8532254887602366,1.0908060250236438
2021-05-26,kunquant_alpha101_alpha041,500,496,0.992,0.24861534502426177,0.4213953463285618,1.840912925007232,1.0651607854130838
2021-05-27,kunquant_alpha101_alpha041,500,496,0.992,0.25332264093270157,0.40691946881065644,1.8541873880854636,1.0996824410503083
2021-05-28,kunquant_alpha101_alpha041,500,496,0.992,0.25144013835968065,0.4343303967609313,1.8610540314490378,1.0527416955762465
2021-05-31,kunquant_alpha101_alpha041,500,496,0.992,0.2578279681575863,0.4178215793096519,1.8627378588112535,1.0844457848028561
2021-06-01,kunquant_alpha101_alpha041,500,495,0.99,0.25511203850036934,0.418246484448329,1.8612978066430776,1.0828165425032248
2021-06-02,kunquant_alpha101_alpha041,500,495,0.99,0.25590694444472273,0.4019986486021486,1.8637979465988603,1.1145536907986588
2021-06-03,kunquant_alpha101_alpha041,500,495,0.99,0.26261399033904737,0.3648318053392815,1.8537388788784865,1.1774359770696325
2021-06-04,kunquant_alpha101_alpha041,500,495,0.99,0.25837211204154104,0.3556861892211659,1.851860079097456,1.193179024592475
2021-06-07,kunquant_alpha101_alpha041,500,495,0.99,0.2612850212971452,0.3839356385460212,1.8544431914131183,1.1424563605706013
2021-06-08,kunquant_alpha101_alpha041,500,495,0.99,0.25352597579334013,0.37825444452903256,1.8495549811323886,1.1499525891182516
2021-06-09,kunquant_alpha101_alpha041,500,496,0.992,0.2631704702093949,0.37272635875626625,1.843039546752305,1.156090127447519
2021-06-10,kunquant_alpha101_alpha041,500,494,0.988,0.2543982814006309,0.38689560384992994,1.8366921132181497,1.1260840089882098
2021-06-11,kunquant_alpha101_alpha041,500,495,0.99,0.2328568294012176,0.42130236102661434,1.8545043893480264,1.0731973115814832
2021-06-15,kunquant_alpha101_alpha041,500,494,0.988,0.23873430774561014,0.42401383416331395,1.8317552423078605,1.0550656787681543
2021-06-16,kunquant_alpha101_alpha041,500,493,0.986,0.2507179902896906,0.4183872386595425,1.8342217532154472,1.0668067787983715
2021-06-17,kunquant_alpha101_alpha041,500,494,0.988,0.260087268006475,0.39768501700317493,1.8226843137780977,1.0978300714618348
2021-06-18,kunquant_alpha101_alpha041,500,494,0.988,0.2538308805901604,0.4036297773456988,1.8227284632141807,1.0870209794453731
2021-06-21,kunquant_alpha101_alpha041,500,493,0.986,0.24965094662479237,0.43697033780387073,1.820800529105971,1.0251647068290684
2021-06-22,kunquant_alpha101_alpha041,500,494,0.988,0.2605111534242545,0.4073497481477327,1.8188327695034838,1.0779316989233965
2021-06-23,kunquant_alpha101_alpha041,500,493,0.986,0.2753573788822442,0.38481282371341063,1.8261181788804544,1.1234044860310757
2021-06-24,kunquant_alpha101_alpha041,500,492,0.984,0.2678954789078866,0.3947848869122196,1.817118014139065,1.0997472844210172
2021-06-25,kunquant_alpha101_alpha041,500,493,0.986,0.2650346986425649,0.4033002963301707,1.8197429408650254,1.0858400735694242
2021-06-28,kunquant_alpha101_alpha041,500,493,0.986,0.25651375617201366,0.42907402223597246,1.8241801383375922,1.0414718290981089
2021-06-29,kunquant_alpha101_alpha041,500,493,0.986,0.2606506284667382,0.4110805998632152,1.8101881691565835,1.0660549307143998
2021-06-30,kunquant_alpha101_alpha041,500,492,0.984,0.2630762064820933,0.4146969877752881,1.8056108966575122,1.056829496719405
2021-01-04,kunquant_alpha101_alpha005,500,495,0.99,0.7440602846566532,0.44637429279665886,0.8646894441167843,0.4787143050104186
2021-01-05,kunquant_alpha101_alpha005,500,495,0.99,0.7260437336374018,0.4728604968458622,0.8501889157182158,0.4481681626188554
2021-01-06,kunquant_alpha101_alpha005,500,495,0.99,0.7130024881025023,0.4916274519596423,0.854755542838601,0.43453425326447875
2021-01-07,kunquant_alpha101_alpha005,500,495,0.99,0.7184413817825329,0.48384198094240494,0.8311268640885217,0.4289927957534824
2021-01-08,kunquant_alpha101_alpha005,500,495,0.99,0.7035496270048485,0.5050179223413398,0.860809506049257,0.4260852777725862
2021-01-11,kunquant_alpha101_alpha005,500,496,0.992,0.6979471901960355,0.5128697196974576,0.8573090113673979,0.41762117901329604
2021-01-12,kunquant_alpha101_alpha005,500,497,0.994,0.7096121409045456,0.4964506094808687,0.864817573324833,0.4354783619579538
2021-01-13,kunquant_alpha101_alpha005,500,497,0.994,0.6871612074063351,0.5278094750358668,0.861685794908203,0.40687986785184077
2021-01-14,kunquant_alpha101_alpha005,500,497,0.994,0.686744672243131,0.5283817551456733,0.8500695082411439,0.40090828948086893
2021-01-15,kunquant_alpha101_alpha005,500,497,0.994,0.685686857744421,0.5298335331165834,0.856749071313317,0.40281468386503055
2021-01-18,kunquant_alpha101_alpha005,500,497,0.994,0.7149278201631124,0.4888782119568209,0.863747811829098,0.44148032600047193
2021-01-19,kunquant_alpha101_alpha005,500,497,0.994,0.7214445196822469,0.47951780502045305,0.845067397461389,0.439842533936357
2021-01-20,kunquant_alpha101_alpha005,500,497,0.994,0.7107518771775302,0.4948317690886179,0.8572202718096913,0.43304044821147586
2021-01-21,kunquant_alpha101_alpha005,500,497,0.994,0.7072226680892834,0.49983609774067617,0.8617532903804873,0.43101788850151673
2021-01-22,kunquant_alpha101_alpha005,500,497,0.994,0.6991736199121221,0.5111562492189792,0.8574128171651737,0.4191408975107451
2021-01-25,kunquant_alpha101_alpha005,500,497,0.994,0.7041349437250258,0.5041939810253537,0.853407684709724,0.4231246667182983
2021-01-26,kunquant_alpha101_alpha005,500,497,0.994,0.7087251467205528,0.49770866640593237,0.8526152123700975,0.42826123206396544
2021-01-27,kunquant_alpha101_alpha005,500,497,0.994,0.7201620231421905,0.4813666604237473,0.8624446108039412,0.44729252870078956
2021-01-28,kunquant_alpha101_alpha005,500,497,0.994,0.7111079921798356,0.4943254234579626,0.8439279455842692,0.4267529065153169
2021-01-29,kunquant_alpha101_alpha005,500,496,0.992,0.7169264557471544,0.48601645704982344,0.8344737317741708,0.42890576515614365
2021-02-01,kunquant_alpha101_alpha005,500,497,0.994,0.7449989280794574,0.44497659716045845,0.8764618841745712,0.48645685741372663
2021-02-02,kunquant_alpha101_alpha005,500,496,0.992,0.7198700816285656,0.48178706557608175,0.8599685649275726,0.4456468335434432
2021-02-03,kunquant_alpha101_alpha005,500,497,0.994,0.7241766055388114,0.4755682439902862,0.876913425818249,0.4598812477703582
2021-02-04,kunquant_alpha101_alpha005,500,497,0.994,0.7034111246911517,0.5052127896607292,0.8694821660123537,0.43020865536099917
2021-02-05,kunquant_alpha101_alpha005,500,497,0.994,0.7213140946088828,0.47970597691856776,0.8513682210618054,0.44296179685992887
2021-02-08,kunquant_alpha101_alpha005,500,497,0.994,0.7015408139575297,0.507840486351806,0.8734936846018168,0.4298982269883991
2021-02-09,kunquant_alpha101_alpha005,500,497,0.994,0.6983091415107509,0.5123643428825182,0.8867707774893757,0.432421050793612
2021-02-10,kunquant_alpha101_alpha005,500,497,0.994,0.6911981708931253,0.5222450885539962,0.8581075564963514,0.409965099665061
2021-02-18,kunquant_alpha101_alpha005,500,495,0.99,0.6826529044423857,0.5339850120563754,0.8840686432606152,0.4119892381304321
2021-02-19,kunquant_alpha101_alpha005,500,495,0.99,0.686288621549533,0.5290079279316413,0.8780132875323307,0.41353729759840396
2021-02-22,kunquant_alpha101_alpha005,500,495,0.99,0.6881697098601723,0.5264224504309656,0.8727126862013501,0.413297135409045
2021-02-23,kunquant_alpha101_alpha005,500,495,0.99,0.7298307629451494,0.4673470574589004,0.8557630365520361,0.4558246995373486
2021-02-24,kunquant_alpha101_alpha005,500,495,0.99,0.7159565729770014,0.4874061856110278,0.8631411956037462,0.4424408378107823
2021-02-25,kunquant_alpha101_alpha005,500,494,0.988,0.7389750784716969,0.45391583339774966,0.8567167767745895,0.46783946705911783
2021-02-26,kunquant_alpha101_alpha005,500,494,0.988,0.7414189078208452,0.4502980031257452,0.8690461490489289,0.4777164035080775
2021-03-01,kunquant_alpha101_alpha005,500,494,0.988,0.7528732159498422,0.433181920705342,0.8658154540938084,0.49075985271308464
2021-03-02,kunquant_alpha101_alpha005,500,494,0.988,0.7408284434482438,0.4511732173780517,0.8487375518166483,0.4658098998539602
2021-03-03,kunquant_alpha101_alpha005,500,494,0.988,0.7521020411845777,0.43434251964599235,0.8524711961957478,0.48220670891445366
2021-03-04,kunquant_alpha101_alpha005,500,497,0.994,0.7521991873649922,0.4341963825274452,0.8436138990909955,0.4773197958558121
2021-03-05,kunquant_alpha101_alpha005,500,497,0.994,0.7647467257742979,0.4151624454174906,0.8841930738817932,0.51710931510782
2021-03-08,kunquant_alpha101_alpha005,500,496,0.992,0.7462146777851765,0.4431636546579645,0.8560696061927283,0.4766906708707544
2021-03-09,kunquant_alpha101_alpha005,500,497,0.994,0.7590915705520069,0.42377998751688695,0.8607555745149514,0.49598458789191446
2021-03-10,kunquant_alpha101_alpha005,500,497,0.994,0.7590182470638095,0.4238913006241828,0.8598825277839766,0.4953858046976168
2021-03-11,kunquant_alpha101_alpha005,500,495,0.99,0.7649528926584162,0.414847072013522,0.846254979008585,0.495188578790009
2021-03-12,kunquant_alpha101_alpha005,500,495,0.99,0.7694088003744567,0.4080100979063386,0.8764580960284283,0.5188543424570662
2021-03-15,kunquant_alpha101_alpha005,500,495,0.99,0.7656795097626308,0.4137348883296571,0.8598964581432003,0.5041272930582557
2021-03-16,kunquant_alpha101_alpha005,500,495,0.99,0.7811574512815038,0.3897930363073845,0.8654152828175758,0.5280824320612991
2021-03-17,kunquant_alpha101_alpha005,500,495,0.99,0.7836687887538811,0.3858632295330249,0.8712174086876013,0.5350466457460102
2021-03-18,kunquant_alpha101_alpha005,500,494,0.988,0.7849589491386357,0.38383944816716864,0.8670069433545295,0.5342154766602233
2021-03-19,kunquant_alpha101_alpha005,500,494,0.988,0.7781959426668755,0.3944110748168136,0.8750696426173195,0.5299324843330575
2021-03-22,kunquant_alpha101_alpha005,500,494,0.988,0.7787021244257769,0.393623001414782,0.8640597391137411,0.5239459512021168
2021-03-23,kunquant_alpha101_alpha005,500,494,0.988,0.7779417210787893,0.3948066786049712,0.881250733074804,0.5333270581313445
2021-03-24,kunquant_alpha101_alpha005,500,493,0.986,0.7688891605897653,0.4088094587275678,0.8791607812503512,0.5197515381328895
2021-03-25,kunquant_alpha101_alpha005,500,494,0.988,0.7828863180365552,0.3870890130311654,0.8652555418109366,0.5303246281115949
2021-03-26,kunquant_alpha101_alpha005,500,495,0.99,0.7630450268291732,0.41776228703126683,0.8707055130703272,0.5069575865993347
2021-03-29,kunquant_alpha101_alpha005,500,495,0.99,0.7543073503193133,0.43102042125425666,0.8539002752540916,0.4858518189049474
2021-03-30,kunquant_alpha101_alpha005,500,495,0.99,0.7664165094408053,0.41260573405657164,0.8584531200370569,0.5042504402910128
2021-03-31,kunquant_alpha101_alpha005,500,494,0.988,0.7704941021811612,0.4063388385040462,0.8574439493020714,0.5090311708603454
2021-04-01,kunquant_alpha101_alpha005,500,494,0.988,0.7966077611713056,0.3654160748416394,0.8555304577831756,0.5429058759925767
2021-04-02,kunquant_alpha101_alpha005,500,494,0.988,0.77389328901899,0.4010891772113703,0.8706278586151723,0.5214284471459156
2021-04-06,kunquant_alpha101_alpha005,500,495,0.99,0.7791427903610801,0.3929365122283498,0.8674855338534152,0.5266187937725062
2021-04-07,kunquant_alpha101_alpha005,500,495,0.99,0.7958265738485383,0.3666600643564968,0.8777954633234681,0.5559429222494444
2021-04-08,kunquant_alpha101_alpha005,500,496,0.992,0.8003731119238653,0.35940288170930756,0.857619949269747,0.5493888680908098
2021-04-09,kunquant_alpha101_alpha005,500,496,0.992,0.8106037788294458,0.3429215137474233,0.8708680070098472,0.5722286317718288
2021-04-12,kunquant_alpha101_alpha005,500,496,0.992,0.7939681444771872,0.3696145855554538,0.8724021473146397,0.5499495891972512
2021-04-13,kunquant_alpha101_alpha005,500,496,0.992,0.8094096883089065,0.3448559564716799,0.8612231879835104,0.5642252417558675
2021-04-14,kunquant_alpha101_alpha005,500,495,0.99,0.8001466440914694,0.3597653479491586,0.8687402965072786,0.5561976414568823
2021-04-15,kunquant_alpha101_alpha005,500,494,0.988,0.7846037980408519,0.3843968800998694,0.8626308438301967,0.5310382387839514
2021-04-16,kunquant_alpha101_alpha005,500,494,0.988,0.7954725432701307,0.3672234329033506,0.8610970030161282,0.5448820055057588
2021-04-19,kunquant_alpha101_alpha005,500,495,0.99,0.79362950704207,0.37015220555216144,0.8602899147460491,0.5418517053885181
2021-04-20,kunquant_alpha101_alpha005,500,494,0.988,0.7899667499114025,0.3759525340344153,0.8710367392844596,0.5435682699133927
2021-04-21,kunquant_alpha101_alpha005,500,494,0.988,0.7947385526045836,0.36839063300397257,0.858638136055865,0.5423238895928938
2021-04-22,kunquant_alpha101_alpha005,500,494,0.988,0.7828264723092602,0.3871827142518396,0.860073552831898,0.5270679401902207
2021-04-23,kunquant_alpha101_alpha005,500,493,0.986,0.7661882380643086,0.41295558385191034,0.8580933352518003,0.5037389009934601
2021-04-26,kunquant_alpha101_alpha005,500,490,0.98,0.7412247725345503,0.45058583658110285,0.8604434491963461,0.47273981780948077
2021-04-27,kunquant_alpha101_alpha005,500,488,0.976,0.7520764817075232,0.43438096566243256,0.8516856278151459,0.4817296023639877
2021-04-28,kunquant_alpha101_alpha005,500,487,0.974,0.7602041044216044,0.42208971962054687,0.8578886674080186,0.4957826803161235
2021-04-29,kunquant_alpha101_alpha005,500,484,0.968,0.7627480681600757,0.4182153845180724,0.850999005081271,0.4950981289467102
2021-04-30,kunquant_alpha101_alpha005,500,476,0.952,0.7314914987047051,0.4649201873227451,0.8403761548402663,0.44966831551036146
2021-05-06,kunquant_alpha101_alpha005,500,474,0.948,0.7417708218662292,0.4497760478278988,0.8401590845736687,0.4622756519674186
2021-05-07,kunquant_alpha101_alpha005,500,474,0.948,0.758686712416985,0.4243944724019062,0.846019938430948,0.4869737530190527
2021-05-10,kunquant_alpha101_alpha005,500,474,0.948,0.7633588915466505,0.4172832026966691,0.840896783330814,0.4900046804452049
2021-05-11,kunquant_alpha101_alpha005,500,473,0.946,0.7768577822138549,0.39649198621377024,0.8423873721861947,0.5083875298266919
2021-05-12,kunquant_alpha101_alpha005,500,473,0.946,0.7860649214639681,0.3821019392438455,0.846635025852292,0.523134140642368
2021-05-13,kunquant_alpha101_alpha005,500,475,0.95,0.7834429411839529,0.38621715790903777,0.8451268577504238,0.5187243646774595
2021-05-14,kunquant_alpha101_alpha005,500,473,0.946,0.7717960693011494,0.40433082741129533,0.8516692764713417,0.5073131332349049
2021-05-17,kunquant_alpha101_alpha005,500,473,0.946,0.7599268379065941,0.4225112010292843,0.822038596192064,0.4747180816225282
2021-05-18,kunquant_alpha101_alpha005,500,471,0.942,0.7886912254675195,0.3779661508705412,0.8498220755654721,0.5286180967391764
2021-05-19,kunquant_alpha101_alpha005,500,475,0.95,0.7868764411279467,0.3808254663978179,0.8461110214457641,0.5238903970793469
2021-05-20,kunquant_alpha101_alpha005,500,476,0.952,0.7965499135407856,0.36550823523816656,0.8561366068930781,0.5432116265847972
2021-05-21,kunquant_alpha101_alpha005,500,476,0.952,0.8051122994813261,0.3517941852238923,0.8632592062402326,0.5595696371439259
2021-05-24,kunquant_alpha101_alpha005,500,476,0.952,0.7974733975254745,0.3640361802391757,0.8555282514265994,0.544085014690559
2021-05-25,kunquant_alpha101_alpha005,500,478,0.956,0.771435271639112,0.40488762167108927,0.8501630708748642,0.5059425670757507
2021-05-26,kunquant_alpha101_alpha005,500,479,0.958,0.7647350680812869,0.41518027564671,0.8545445457330986,0.4997545056832381
2021-05-27,kunquant_alpha101_alpha005,500,479,0.958,0.7755322883116624,0.39854966978607664,0.8653087186474093,0.5204402145674712
2021-05-28,kunquant_alpha101_alpha005,500,482,0.964,0.7593441605605701,0.42339644582256275,0.8671094532312776,0.499978392594009
