date,aum,k,unknown_price_p10,unknown_price_p50,unknown_price_p90,below_lot_p10,below_lot_p50,below_lot_p90,buildable_p10,buildable_p50,buildable_p90,unknown_or_bad_adv_p10,unknown_or_bad_adv_p50,unknown_or_bad_adv_p90,unit_anomaly_p10,unit_anomaly_p50,unit_anomaly_p90,adv_cap_binds_p10,adv_cap_binds_p50,adv_cap_binds_p90,reference_invested_fraction_p10,reference_invested_fraction_p50,reference_invested_fraction_p90,reference_cash_fraction_p10,reference_cash_fraction_p50,reference_cash_fraction_p90,buy_fee_bps_p10,buy_fee_bps_p50,buy_fee_bps_p90,max_weight_p10,max_weight_p50,max_weight_p90,mean_absolute_target_weight_error_p10,mean_absolute_target_weight_error_p50,mean_absolute_target_weight_error_p90,effective_names_p10,effective_names_p50,effective_names_p90,unknown_open_for_orders_p10,unknown_open_for_orders_p50,unknown_open_for_orders_p90,known_open_cost_cny_p10,known_open_cost_cny_p50,known_open_cost_cny_p90,known_open_cash_shortfall_cny_p10,known_open_cash_shortfall_cny_p50,known_open_cash_shortfall_cny_p90,replacement_unknown_p10,replacement_unknown_p50,replacement_unknown_p90,replacement_below_lot_p10,replacement_below_lot_p50,replacement_below_lot_p90,replacement_newly_below_lot_due_to_fees_p10,replacement_newly_below_lot_due_to_fees_p50,replacement_newly_below_lot_due_to_fees_p90,replacement_sell_buy_fee_bps_p10,replacement_sell_buy_fee_bps_p50,replacement_sell_buy_fee_bps_p90,all_buy_prices_plus_10_cash_shortfall_cny_p10,all_buy_prices_plus_10_cash_shortfall_cny_p50,all_buy_prices_plus_10_cash_shortfall_cny_p90,all_buy_prices_plus_20_cash_shortfall_cny_p10,all_buy_prices_plus_20_cash_shortfall_cny_p50,all_buy_prices_plus_20_cash_shortfall_cny_p90,all_K_price_buildable_basket_fraction
2015-08-28,100000,24,1.1,3.0,5.900000000000002,0.0,1.0,1.0,17.1,20.0,22.0,2.1,5.0,7.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.561228004546369,0.6537100020231175,0.7242499935049916,0.2746355364950085,0.3452769479768825,0.4379057454536311,8.6625,10.1305,11.144699999999998,0.038167999675556986,0.039110000721320454,0.03947600076422494,0.00940625027062535,0.012345416582370108,0.016198833143901293,16.76535193028697,19.530612928638938,21.532711942452984,0.0,0.0,0.0,57321.14344474304,66629.32445694672,73992.68832602144,0.0,0.0,0.0,3.1,6.5,9.0,0.0,0.0,1.0,0.0,0.0,0.0,18.874300000000005,22.776499999999995,26.753400000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,100000,32,2.0,4.0,8.900000000000002,1.0,2.0,3.900000000000002,22.0,26.0,28.0,4.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211139989359674,0.6214550033681433,0.6730499984710263,0.32553676152897365,0.3772075466318567,0.4777806010640325,11.104,13.125,14.136899999999999,0.028808002079760784,0.029279999408111105,0.02952000019631554,0.008654687547780421,0.01026703114474552,0.013402687533251014,21.32710996537083,25.41935951941023,27.381162940931997,0.0,0.0,0.0,53232.27817575394,62660.754275219115,68767.46822561337,0.0,0.0,0.0,5.0,9.0,12.0,0.0,2.0,4.0,0.0,0.0,0.0,22.7108,26.141999999999996,30.78560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,100000,50,4.1,7.0,10.900000000000002,7.0,9.0,12.0,29.0,33.0,36.0,7.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42811999951386787,0.4794299996385164,0.520475000835674,0.477759529164326,0.5189104503614835,0.5704159504861321,14.589200000000002,16.5975,18.1047,0.01843300067690227,0.01880000044304648,0.018935999599354728,0.00859049998328652,0.009411400007229672,0.010437600009722643,28.19109828014469,31.892062665128577,34.657649975862114,0.0,0.0,0.0,43953.47407535636,48479.47491005169,53126.959781517704,0.0,0.0,0.0,10.0,15.0,17.900000000000002,4.1,9.0,12.0,0.0,0.0,1.0,25.449400000000004,32.022499999999994,35.0197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,100000,100,10.1,16.0,19.0,49.1,56.0,60.0,24.0,29.0,35.0,17.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17093299926499023,0.21560499943873812,0.26064899955856724,0.7375905504414328,0.7828905005612619,0.8279085307350097,12.0325,14.5465,17.5549,0.00923999970433587,0.009379999715477066,0.009420000418905106,0.006893510004414327,0.007343950005612617,0.007790670007350096,23.277900649549384,28.214737244173833,34.066714140884045,0.0,0.0,0.0,17570.456851133447,21644.44001786305,26724.445976198465,0.0,0.0,0.0,25.1,28.0,34.0,41.0,47.0,52.800000000000004,0.0,0.0,0.0,23.392600000000005,26.174,31.2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-28,100000,200,26.1,32.0,37.900000000000006,156.2,164.0,169.9,2.0,5.0,6.0,40.0,46.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.008938999883510407,0.019974999831741336,0.02552799966290234,0.9741714003370977,0.9797745001682586,0.9909608001164896,1.002,2.5049999999999994,3.006,0.003945000183654566,0.0045800000310398156,0.004679999852415717,0.004622360001685487,0.004650125000841292,0.004705305000582447,1.9954803914755879,4.898140682729088,5.982762576672974,0.0,0.0,0.0,913.2199991617214,2043.0500021826465,2586.959980851966,0.0,0.0,0.0,52.2,60.5,65.0,131.0,136.5,141.9,0.0,0.0,0.0,2.6064999999999996,4.173500000000001,5.7219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,50000,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.832227995119065,0.8951842086918191,0.9314860071089129,0.06819521289108697,0.10449789130818077,0.16745516488093518,3.1684,3.1790000000000003,3.186,0.30602401332930257,0.312790015407973,0.3162280106669338,0.006171330963695634,0.018271930436060235,0.03925733496031169,2.932914535842099,2.9950557957171133,2.9998494707973413,0.0,0.0,0.0,41373.12311768403,44448.88464019218,46627.13061230761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7952,15.213,15.644,0.0,0.0,1247.7593909902166,128.2431729087658,3727.127521509148,5905.279426534783,0.90625
2020-08-28,50000,5,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6966739994239908,0.8368367994567918,0.9037779904272011,0.09570386957279879,0.16264660054320818,0.30291216057600917,4.1384,5.166,5.18,0.1837079939701421,0.1872999927444973,0.18973223529388994,0.009244401914559776,0.02263264010864164,0.050665200115201835,3.979944919889644,4.922955828380395,4.995192139945628,0.0,0.0,0.0,34769.991374460566,41889.870054937404,44732.38075204321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.969400000000002,18.241999999999997,19.2862,0.0,0.0,0.0,0.0,236.21796740750142,4252.759425632072,0.71875
2020-08-28,50000,8,0.0,0.0,0.0,0.0,0.5,2.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.610970003246553,0.7591800085815092,0.8275695880530064,0.1716138519469935,0.2401045914184909,0.3884177767534471,6.1222,7.154,8.166,0.11298600437999595,0.11689000282354672,0.11854439606789027,0.015303801493374182,0.02385249892731135,0.04237874959418087,5.94398859091774,6.97650542392773,7.921898696478661,0.0,0.0,0.0,30047.601987370443,37838.76012880271,41423.14138578075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,19.383799999999997,22.374,24.295400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.46875
2020-08-28,50000,12,0.0,0.0,0.0,1.0,2.0,4.0,8.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130119928216693,0.6211299916996655,0.7751299966547305,0.22374440334526952,0.37790760830033443,0.4861779671783308,8.1004,10.12,11.155999999999999,0.07488799835015515,0.07766999612394178,0.07884000093970768,0.014572500278772453,0.027405834025027866,0.03641566726486089,7.746883881171551,9.653841035441893,10.879334914862953,0.0,0.0,0.0,25537.702242539428,31094.120099966516,38662.38034476898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.900000000000002,0.0,0.0,0.0,23.405,26.297000000000004,28.894,0.0,0.0,0.0,0.0,0.0,0.0,0.09375
2020-08-28,50000,16,0.0,0.0,0.0,2.0,4.0,6.0,10.0,12.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44525200190718994,0.5929800004006299,0.687748000802414,0.31084815919758585,0.4057579995993701,0.5537390980928102,10.089,12.121999999999998,14.138,0.05674000385334023,0.058729999138191206,0.05904000225182121,0.016390749949849126,0.022313749974960623,0.03154674988080063,9.628233862753133,11.78524431085362,13.598967180192705,0.0,0.0,0.0,22319.34492268563,29556.58508401027,34395.80802797108,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,26.320799999999995,30.682,33.4054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,50000,24,0.0,0.0,0.0,6.1,9.0,11.0,13.0,14.5,17.900000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38560200482361656,0.4632200003399175,0.5527239960804867,0.4455549639195133,0.5352705996600825,0.6130903351763834,13.075999999999999,14.594999999999999,18.01,0.03784599869044965,0.03906000041768131,0.03936000068286625,0.016553166829979718,0.02028249998583677,0.02351658313234931,12.635074845021837,14.15024326726757,17.2384472461847,0.0,0.0,0.0,19256.083132954132,23215.964827071344,27524.359099142275,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,14.0,0.0,0.0,0.0,27.116,35.319,39.409600000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,50000,32,0.0,0.0,0.0,13.1,16.0,18.900000000000002,13.0,16.0,18.900000000000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2970099991235915,0.3789399999574486,0.43694999791141376,0.5612314020885862,0.6194021000425514,0.7016837408764086,13.0626,16.078,18.986200000000004,0.02857999961163575,0.029320000555869415,0.02950000172205321,0.016032812565268315,0.01784562500132973,0.020405937527387764,12.473636657296534,15.451205706121254,18.204081362345285,0.0,0.0,0.0,14850.512978766525,19004.89523272579,21917.03105977538,0.0,0.0,0.0,0.0,0.0,0.9000000000000021,13.0,16.5,20.0,0.0,0.0,0.0,29.477000000000004,35.06,41.315999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,50000,50,0.0,0.0,0.0,30.0,34.0,37.900000000000006,12.1,16.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17659800045203283,0.23196000019846097,0.28912999950531765,0.7088642004946824,0.7664351998015391,0.8221885995479672,12.134,16.046,20.0576,0.017901999345779095,0.018390000218769378,0.01877600016525547,0.013217400009893647,0.014360799996030781,0.015468039990959343,11.723587006409932,15.405866400117006,19.313966366322095,0.0,0.0,0.0,8832.070944147345,11634.740041450554,14551.890931268914,0.0,0.0,0.0,0.0,0.0,1.0,30.0,33.0,37.0,0.0,0.0,0.0,27.1514,33.505,42.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,50000,100,0.0,0.0,1.0,88.0,92.0,94.0,6.0,7.5,11.900000000000002,0.0,1.0,2.900000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.04110000054389814,0.05553999960791311,0.09231799850789393,0.906499641492106,0.9437486003553708,0.9582987994561019,6.011999999999999,7.515000000000001,11.923800000000002,0.008211999913537561,0.008850000148930871,0.009198000130358005,0.008576820014921058,0.008944600003920864,0.009088999994561016,5.810416957024171,7.348707092324604,11.724195038763606,0.0,0.0,0.0,2080.5600445530704,2797.574986831868,4656.6180499792945,0.0,0.0,0.0,0.0,1.0,2.0,86.1,90.5,93.0,0.0,0.0,0.0,13.342999999999998,17.54,21.815000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,50000,200,0.0,1.0,2.0,193.0,195.0,197.9,2.0,4.0,6.0,0.10000000000000009,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006648000068347547,0.014170000149406621,0.022901999802185886,0.9764980001978142,0.9854299998505933,0.9931519999316525,2.0,4.0,5.999999999999999,0.0036599999984766366,0.004420000260034007,0.004635999931689058,0.00463549000098907,0.004679149999252966,0.004716759999658262,1.959628773629471,3.915325248611267,5.821592717870333,0.0,0.0,0.0,340.4999976989545,724.4999969314678,1176.7999643752685,0.0,0.0,0.0,0.0,1.5,3.0,193.0,195.0,197.0,0.0,0.0,0.0,5.1936,7.191000000000001,9.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,100000,3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8906760001636155,0.9283692207487078,0.9403100320696361,0.05943605793036385,0.0713800792512922,0.1090834998363845,2.405,2.5069999999999997,2.5391,0.3082320180475171,0.31433001286917234,0.31623601277864133,0.0032299893101212897,0.007210259750430714,0.019774666612128126,2.9867446898919146,2.9990751606782746,2.999903953580844,0.0,0.0,0.0,89007.72537875245,92210.87822069382,93942.2096787922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.642,14.126,14.429200000000002,0.0,2148.1842823578772,3462.024527659966,6909.982019633874,11434.38648984494,12867.672848356322,0.90625
2020-08-28,100000,5,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7463710063428028,0.900145003867876,0.9257340072536395,0.0739974027463604,0.09958699613212407,0.25341417365719726,2.1482,2.6799999999999997,2.6858999999999997,0.18667800395377918,0.18883000218275114,0.18978070554695736,0.0048531985492720735,0.009970999226424804,0.04072579873143944,3.9991901805642023,4.991154046207237,4.998896219110426,0.0,0.0,0.0,74573.88030839329,89536.28931998427,92559.75176512622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000021,0.0,0.0,0.0,11.7564,14.214,14.616699999999998,0.0,0.0,1858.2257979003741,0.0,8046.650464145103,11118.08887043675,0.8125
