batch_id,factor,ic_days,mean_rank_ic,std_rank_ic,min_pair_count,median_pair_count,max_factor_missing_count,max_label_missing_count,rank_ic_ir
alpha101_003,kunquant_alpha101_alpha096,1273,-0.002296397669656757,0.04828246229872627,0,1994.0,0,2000,-0.047561734847920915
alpha101_003,kunquant_alpha101_alpha098,1273,0.0025357741930806107,0.05587383553191286,0,1853.0,221,2000,0.04538392914931139
alpha101_003,kunquant_alpha101_alpha101,1273,-0.011366612063970945,0.13265651122058839,0,1994.0,21,2000,-0.08568453941224137
alpha158_001,alpha158_CNTD10,1273,-0.021246594738915003,0.1163444799499346,0,1994.0,0,2000,-0.1826179871022488
alpha158_001,alpha158_CNTD20,1273,-0.03160317075215183,0.1251321138267035,0,1994.0,0,2000,-0.2525584343274127
alpha158_001,alpha158_CNTD30,1273,-0.040830737800034544,0.13254570063370988,0,1994.0,0,2000,-0.3080502619460311
alpha158_001,alpha158_CNTD5,1273,-0.014299834173481638,0.11280087482504011,0,1994.0,0,2000,-0.12677059637756716
alpha158_001,alpha158_CNTD60,1273,-0.03188164666704174,0.13745147195790905,0,1994.0,0,2000,-0.23194838303954043
alpha158_001,alpha158_CNTN10,1273,0.016603506367975224,0.11525021080518204,0,1994.0,0,2000,0.14406486766468174
alpha158_001,alpha158_CNTN20,1273,0.02488369446673127,0.1229218358156249,0,1994.0,0,2000,0.20243510277584256
alpha158_001,alpha158_CNTN30,1273,0.031809275003796364,0.1298625181833848,0,1994.0,0,2000,0.24494577379807955
alpha158_001,alpha158_CNTN60,1273,0.02033641250974639,0.13123508235303216,0,1994.0,0,2000,0.1549617079908551
alpha158_001,alpha158_CNTP10,1273,-0.025753237805669647,0.11528952052375917,0,1994.0,0,2000,-0.22337882652883748
alpha158_001,alpha158_CNTP20,1273,-0.037676998864023044,0.1250959338967432,0,1994.0,0,2000,-0.301184840229279
alpha158_001,alpha158_CNTP30,1273,-0.04798696132367514,0.1331271580353269,0,1994.0,0,2000,-0.36045959390901455
alpha158_001,alpha158_CNTP5,1273,-0.01779076851843233,0.11151902982034267,0,1994.0,0,2000,-0.15953123468786704
alpha158_001,alpha158_CNTP60,1273,-0.04106732742221818,0.14210226215349542,0,1994.0,0,2000,-0.28899840720240083
alpha158_001,alpha158_KLEN,1273,-0.06875867018707253,0.1817910663113538,0,1994.0,21,2000,-0.3782290933334945
alpha158_001,alpha158_KLOW,1273,-0.03407460520852683,0.11237677766929377,0,1994.0,21,2000,-0.30321749666824177
alpha158_001,alpha158_KLOW2,1273,0.005138752514885286,0.08794022279347129,0,1994.0,21,2000,0.05843460877912159
alpha158_001,alpha158_KMID,1273,-0.014102642531409328,0.14359631378445006,0,1994.0,21,2000,-0.09821033813290334
alpha158_001,alpha158_KMID2,1273,-0.011266113818282422,0.1325849024885398,0,1994.0,21,2000,-0.0849728257654089
alpha158_001,alpha158_KSFT,1273,-0.007236091741723037,0.1413792225663227,0,1994.0,21,2000,-0.05118214409708257
alpha158_001,alpha158_KSFT2,1273,-0.008397260488053148,0.11920950180989642,0,1994.0,21,2000,-0.0704412010834864
alpha158_001,alpha158_KUP,1273,-0.034806495498058074,0.12049956425423791,0,1994.0,21,2000,-0.2888516295761953
alpha158_001,alpha158_KUP2,1273,-0.0007233903048298042,0.09356483827540968,0,1994.0,21,2000,-0.0077314332837352066
alpha158_001,alpha158_SUMD10,1273,-0.03336993524894375,0.14256182415462537,0,1994.0,6,2000,-0.23407343057528543
alpha158_001,alpha158_SUMD20,1273,-0.04994624583732963,0.1484209637933798,0,1994.0,3,2000,-0.33651746061197213
alpha158_002,alpha158_CORD10,1273,-0.037110029096026925,0.10288435217193208,0,1994.0,6,2000,-0.36069653268566654
alpha158_002,alpha158_CORD20,1273,-0.04285714148656908,0.10661116817159393,0,1994.0,3,2000,-0.4019948587148881
alpha158_002,alpha158_CORD30,1273,-0.04527303779359119,0.1124114374943514,0,1994.0,3,2000,-0.40274405169728505
alpha158_002,alpha158_CORD5,1273,-0.02751180403911452,0.0963743777992565,0,1993.0,11,2000,-0.28546803276302724
alpha158_002,alpha158_CORD60,1273,-0.041600493464195504,0.11875257255550016,0,1994.0,1,2000,-0.35031235592604204
alpha158_002,alpha158_CORR10,1273,-0.046620755335434846,0.10947930774244764,0,1994.0,6,2000,-0.4258407939983613
alpha158_002,alpha158_CORR20,1273,-0.04114003493966849,0.12112014358530424,0,1994.0,3,2000,-0.33966302979730034
alpha158_002,alpha158_CORR30,1273,-0.030518614467859567,0.12710112346616623,0,1994.0,3,2000,-0.2401128615986112
alpha158_002,alpha158_CORR5,1273,-0.03833710022371512,0.0949318554190747,0,1994.0,10,2000,-0.40383810107236173
alpha158_002,alpha158_CORR60,1273,-0.010888548578382059,0.1332891389496307,0,1994.0,1,2000,-0.0816911915268414
alpha158_002,alpha158_HIGH0,1273,-0.03644389362127599,0.1567598702467141,0,1994.0,21,2000,-0.2324822900396596
alpha158_002,alpha158_LOW0,1273,0.045654062693054755,0.13650539636776207,0,1994.0,21,2000,0.3344487757103549
alpha158_002,alpha158_SUMD30,1273,-0.06314611883253482,0.1588280812239019,0,1994.0,3,2000,-0.3975752797990234
alpha158_002,alpha158_SUMD5,1273,-0.019723343146776817,0.1367743465001523,0,1994.0,10,2000,-0.1442035268415986
alpha158_002,alpha158_SUMD60,1273,-0.058402722299626696,0.1655030779296895,0,1994.0,1,2000,-0.3528799767967933
alpha158_002,alpha158_SUMN10,1273,0.033370819994512343,0.14256176876695115,0,1994.0,6,2000,0.23407972756752446
alpha158_002,alpha158_SUMN20,1273,0.04994624752882856,0.14842096690042716,0,1994.0,3,2000,0.33651746496393975
alpha158_002,alpha158_SUMN30,1273,0.06314611020617973,0.1588280734314691,0,1994.0,3,2000,0.3975752449923528
alpha158_002,alpha158_SUMN5,1273,0.01971584821231198,0.13677475419362034,0,1994.0,10,2000,0.14414829935941204
alpha158_002,alpha158_SUMN60,1273,0.05840272784703418,0.16550306996661518,0,1994.0,1,2000,0.35288002729384427
alpha158_002,alpha158_SUMP10,1273,-0.03336920094944893,0.14256187006265256,0,1994.0,6,2000,-0.23406820445595977
alpha158_002,alpha158_SUMP20,1273,-0.04994625464829899,0.1484209751234036,0,1994.0,3,2000,-0.33651749428793015
alpha158_002,alpha158_SUMP30,1273,-0.06314610841360001,0.158828067532997,0,1994.0,3,2000,-0.39757524847099973
alpha158_002,alpha158_SUMP5,1273,-0.01972882855026792,0.13676905907214057,0,1994.0,10,2000,-0.14424920873266883
alpha158_002,alpha158_SUMP60,1273,-0.058402732483963125,0.16550308927094146,0,1994.0,1,2000,-0.3528800141509945
alpha158_003,alpha158_BETA10,1273,-0.03782499329126284,0.15143067650034314,0,1994.0,22,2000,-0.24978421919139435
alpha158_003,alpha158_BETA20,1273,-0.05729511283252583,0.15796873949960608,0,1994.0,21,2000,-0.3626990568768114
alpha158_003,alpha158_BETA30,1273,-0.07116238757682507,0.16399316920593934,0,1994.0,21,2000,-0.43393507132885983
alpha158_003,alpha158_BETA5,1273,-0.02329330921395051,0.15173967346668865,0,1994.0,22,2000,-0.1535083652270023
alpha158_003,alpha158_BETA60,1273,-0.06272452679488298,0.17001903641886576,0,1994.0,21,2000,-0.36892649268022143
alpha158_003,alpha158_IMAX10,1273,-0.026969369060742317,0.11382815490646607,0,1994.0,5,2000,-0.23693056505135626
alpha158_003,alpha158_IMAX20,1273,-0.0412631149227378,0.11748575242667306,0,1994.0,3,2000,-0.3512180334248746
alpha158_003,alpha158_IMAX30,1273,-0.0512773375135988,0.1209694618144008,0,1994.0,3,2000,-0.42388663010067634
alpha158_003,alpha158_IMAX60,1273,-0.04072705436327857,0.12899663091021585,0,1994.0,1,2000,-0.31572184541490383
alpha158_003,alpha158_IMIN10,1273,0.026733876653898977,0.11596626606709413,0,1994.0,5,2000,0.23053149472305737
alpha158_003,alpha158_IMIN20,1273,0.038255699034370684,0.12098484791518573,0,1994.0,3,2000,0.3162023980159
alpha158_003,alpha158_IMIN30,1273,0.04317830749043905,0.1321344911643574,0,1994.0,3,2000,0.32677544757584215
alpha158_003,alpha158_IMIN5,1273,0.01478013628701768,0.11204014550200067,0,1994.0,9,2000,0.13191821753528296
alpha158_003,alpha158_IMIN60,1273,0.046232466811839866,0.13800391101283993,0,1994.0,1,2000,0.3350083810852171
alpha158_003,alpha158_IMXD10,1273,-0.02957561549224732,0.12590492255676564,0,1994.0,5,2000,-0.23490436189190952
alpha158_003,alpha158_IMXD20,1273,-0.04535161766305119,0.12942545859277046,0,1994.0,3,2000,-0.35040723947324276
alpha158_003,alpha158_IMXD30,1273,-0.05652060765705814,0.13538013087167813,0,1994.0,3,2000,-0.4174955903287754
alpha158_003,alpha158_IMXD5,1273,-0.0157321683110992,0.12214952961575336,0,1994.0,9,2000,-0.12879434215250762
alpha158_003,alpha158_IMXD60,1273,-0.05410646548316731,0.14320079116008474,0,1994.0,1,2000,-0.37783635861816905
alpha158_003,alpha158_MA10,1273,0.032397267989970495,0.15169618480461722,0,1994.0,21,2000,0.21356679491773486
alpha158_003,alpha158_MA20,1273,0.05226991756063244,0.15778024697770515,0,1994.0,21,2000,0.3312830253587976
alpha158_003,alpha158_MA30,1273,0.06594026651144806,0.16562641586999854,0,1994.0,21,2000,0.39812650756872675
alpha158_003,alpha158_MA5,1273,0.019236198829469985,0.150912777958629,0,1994.0,21,2000,0.1274656731502442
alpha158_003,alpha158_OPEN0,1273,0.014102996901986787,0.14359628415285253,0,1994.0,21,2000,0.09821282622449136
alpha158_003,alpha158_VWAP0,1273,0.008439200831986304,0.1356972563326536,0,1994.0,21,2000,0.06219138883175438
alpha158_004,alpha158_MA60,1273,0.08056333530242787,0.17133023245173354,0,1994.0,21,2000,0.4702225296117768
alpha158_004,alpha158_MAX10,1273,-0.02188401532937614,0.1634299912578463,0,1994.0,21,2000,-0.1339045248729736
alpha158_004,alpha158_MAX20,1273,-0.008188549616876824,0.16477924712992287,0,1994.0,21,2000,-0.049694058927338275
alpha158_004,alpha158_MAX30,1273,0.003527890304656853,0.17282674680789592,0,1994.0,21,2000,0.020412872253958752
alpha158_004,alpha158_MAX5,1273,-0.03237594479588937,0.16340501945169195,0,1994.0,21,2000,-0.1981331106261445
alpha158_004,alpha158_MAX60,1273,0.017707554703806888,0.1728577207131247,0,1994.0,21,2000,0.10244005665905088
alpha158_004,alpha158_MIN10,1273,0.05712776448795277,0.15773787870862377,0,1994.0,21,2000,0.36216896636146734
alpha158_004,alpha158_MIN20,1273,0.06468168872617464,0.1680861921168112,0,1994.0,21,2000,0.3848126244731882
alpha158_004,alpha158_MIN30,1273,0.07367821328670912,0.17743829422325988,0,1994.0,21,2000,0.41523287635984757
alpha158_004,alpha158_MIN5,1273,0.05257915475552589,0.15167567573707946,0,1994.0,21,2000,0.3466551541637345
alpha158_004,alpha158_MIN60,1273,0.08457062179504578,0.18813478988522775,0,1994.0,21,2000,0.4495214407002467
alpha158_004,alpha158_QTLD10,1273,0.0430712248373426,0.14913459158082829,0,1994.0,21,2000,0.28880774326591274
alpha158_004,alpha158_QTLD20,1273,0.060604270010425475,0.15542942060102197,0,1994.0,21,2000,0.3899150481040074
alpha158_004,alpha158_QTLD30,1273,0.07290003494996883,0.16485853889023408,0,1994.0,21,2000,0.44219750727323287
alpha158_004,alpha158_QTLD5,1273,0.03162173063399917,0.14497102683198582,0,1994.0,21,2000,0.21812448545768515
alpha158_004,alpha158_QTLD60,1273,0.08906979649461237,0.17093119257965195,0,1994.0,21,2000,0.5210856786897271
alpha158_004,alpha158_QTLU10,1273,0.01704028820893709,0.15177973038596448,0,1994.0,21,2000,0.11226985425263909
alpha158_004,alpha158_QTLU20,1273,0.03490683748535722,0.15484461785624565,0,1994.0,21,2000,0.2254313903100201
alpha158_004,alpha158_QTLU30,1273,0.04694215496230533,0.15996213998769038,0,1994.0,21,2000,0.29345790801446947
alpha158_004,alpha158_QTLU5,1273,0.0038708583409713467,0.149268467587768,0,1994.0,21,2000,0.025932190525740677
alpha158_004,alpha158_QTLU60,1273,0.060230733680441684,0.16764068834078433,0,1994.0,21,2000,0.35928469559849985
alpha158_004,alpha158_RANK10,1273,-0.027688177014957235,0.1340206438282167,0,1994.0,21,2000,-0.20659635877027302
alpha158_004,alpha158_RANK20,1273,-0.04094948682009378,0.13910139224669554,0,1994.0,21,2000,-0.2943858875795441
alpha158_004,alpha158_RANK30,1273,-0.049556497543676734,0.14525071380288182,0,1994.0,21,2000,-0.3411790293225638
alpha158_004,alpha158_RANK60,1273,-0.06331641423142655,0.15661805464661743,0,1994.0,21,2000,-0.40427276647184446
alpha158_005,alpha158_RESI10,1273,-0.0027192026346869085,0.13972699185073792,0,1994.0,22,2000,-0.019460825704969528
alpha158_005,alpha158_RESI20,1273,-0.0006055614616338372,0.13875070834743508,0,1994.0,21,2000,-0.0043643846496083955
alpha158_005,alpha158_RESI30,1273,-0.0019476340182476026,0.13686967724608357,0,1994.0,21,2000,-0.014229842996896034
alpha158_005,alpha158_RESI5,1273,-0.003977766765306751,0.1413542316350976,0,1994.0,22,2000,-0.02814041517749009
alpha158_005,alpha158_RESI60,1273,-0.028218777100835514,0.1576685410359289,0,1994.0,21,2000,-0.17897531692390767
alpha158_005,alpha158_ROC10,1273,0.04348697980804716,0.15215840348557033,0,1992.0,26,2000,0.28580071039041344
alpha158_005,alpha158_ROC20,1273,0.06366641414057801,0.16225441254015818,0,1991.0,24,2000,0.39238633417640023
alpha158_005,alpha158_ROC30,1273,0.0766761612202352,0.1700862227787844,0,1991.0,24,2000,0.45080759609766197
alpha158_005,alpha158_ROC5,1273,0.02715529704697483,0.15049401536556808,0,1992.0,25,2000,0.18044104266213737
alpha158_005,alpha158_ROC60,1273,0.06647307488105282,0.17164471240721138,0,1991.0,26,2000,0.3872713231232637
alpha158_005,alpha158_RSQR10,1273,0.011123710286192,0.09195028933453885,0,1994.0,6,2000,0.12097526137977746
alpha158_005,alpha158_RSQR20,1273,0.014719526714094372,0.09685648422253101,0,1994.0,3,2000,0.15197254817009223
alpha158_005,alpha158_RSQR30,1273,0.019280558439699568,0.09724428644914633,0,1994.0,3,2000,0.19826931888468624
alpha158_005,alpha158_RSQR5,1273,0.003682775309921421,0.09055798820180373,0,1994.0,10,2000,0.04066759192700427
alpha158_005,alpha158_RSQR60,1273,0.003407758241084831,0.09836471952514164,0,1994.0,1,2000,0.03464411079029022
alpha158_005,alpha158_RSV10,1273,-0.02126386286859563,0.13702071734984633,0,1994.0,21,2000,-0.1551872102253264
alpha158_005,alpha158_RSV20,1273,-0.034140127936711374,0.1412641519222463,0,1994.0,21,2000,-0.2416758071467598
alpha158_005,alpha158_RSV30,1273,-0.04463295816557759,0.14845935120610043,0,1994.0,21,2000,-0.3006409350638705
alpha158_005,alpha158_RSV5,1273,-0.012774444340556577,0.13435305567709188,0,1994.0,21,2000,-0.09508115968169012
alpha158_005,alpha158_RSV60,1273,-0.05706219713303744,0.15963489475142936,0,1994.0,21,2000,-0.35745441008928597
alpha158_005,alpha158_STD10,1273,-0.054096693999386956,0.18206079933738012,0,1994.0,22,2000,-0.2971353207075588
alpha158_005,alpha158_STD20,1273,-0.04840873407968406,0.1900414868170393,0,1994.0,21,2000,-0.25472719083854106
alpha158_005,alpha158_STD30,1273,-0.04221978660700438,0.19678060125767383,0,1994.0,21,2000,-0.214552584640799
alpha158_005,alpha158_STD5,1273,-0.056737370929908916,0.1731153045687012,0,1994.0,22,2000,-0.32774324067571137
alpha158_005,alpha158_STD60,1273,-0.038703529020197885,0.1947560298306186,0,1994.0,21,2000,-0.19872827071828666
alpha158_006,alpha158_VMA10,1273,0.007159582458291555,0.09016053891718065,0,1994.0,21,2000,0.07940926866983547
alpha158_006,alpha158_VMA20,1273,0.016288425374977187,0.09584275611821691,0,1994.0,21,2000,0.16994946759342236
alpha158_006,alpha158_VMA30,1273,0.025145667819385268,0.10369101686450401,0,1994.0,21,2000,0.24250575006168398
alpha158_006,alpha158_VMA5,1273,0.0036811502099955893,0.08691978594082686,0,1994.0,21,2000,0.042351119139911804
alpha158_006,alpha158_VMA60,1273,0.04509145672429146,0.1168333439750923,0,1994.0,21,2000,0.38594681270018694
alpha158_006,alpha158_VSTD10,1273,-0.01589735581363286,0.07453773918315604,0,1994.0,22,2000,-0.21327928627630457
alpha158_006,alpha158_VSTD20,1273,-0.004948268863156897,0.08715349316202169,0,1994.0,21,2000,-0.05677648346186051
alpha158_006,alpha158_VSTD30,1273,0.006617380525055057,0.10161811931245146,0,1994.0,21,2000,0.06512008458558646
alpha158_006,alpha158_VSTD5,1273,-0.015786114428394532,0.06443892753714763,0,1994.0,22,2000,-0.2449779198962333
alpha158_006,alpha158_VSTD60,1273,0.03043221264322108,0.12073584334835134,0,1994.0,21,2000,0.25205615664121367
alpha158_006,alpha158_VSUMD10,1273,-0.01407928469178695,0.08756268977514707,0,1994.0,6,2000,-0.16079091137950716
alpha158_006,alpha158_VSUMD20,1273,-0.026803616544351205,0.09750099868313392,0,1994.0,3,2000,-0.27490607179788606
alpha158_006,alpha158_VSUMD30,1273,-0.03848884554474277,0.10795390192137395,0,1994.0,3,2000,-0.3565303787979368
alpha158_006,alpha158_VSUMD5,1273,-0.007380597753440584,0.0845013154414536,0,1994.0,10,2000,-0.08734299241239862
alpha158_006,alpha158_VSUMD60,1273,-0.05020183025146698,0.10749931821704675,0,1994.0,1,2000,-0.46699673155235144
alpha158_006,alpha158_VSUMN10,1273,0.014079284947101641,0.08756268329661968,0,1994.0,6,2000,0.16079092619178753
alpha158_006,alpha158_VSUMN20,1273,0.026803624514186757,0.09750102157184644,0,1994.0,3,2000,0.27490608900375196
alpha158_006,alpha158_VSUMN30,1273,0.03848883960335742,0.1079538919994696,0,1994.0,3,2000,0.35653035652986487
alpha158_006,alpha158_VSUMN5,1273,0.007380593709185619,0.08450131287070667,0,1994.0,10,2000,0.08734294720933483
alpha158_006,alpha158_VSUMN60,1273,0.05020182621319231,0.10749931667101094,0,1994.0,1,2000,0.46699670070302973
alpha158_006,alpha158_VSUMP10,1273,-0.014079278353358546,0.08756269308055623,0,1994.0,6,2000,-0.16079083292248497
alpha158_006,alpha158_VSUMP20,1273,-0.026803624018678623,0.0975010133273494,0,1994.0,3,2000,-0.27490610716719704
alpha158_006,alpha158_VSUMP30,1273,-0.038488858609386965,0.10795390680842482,0,1994.0,3,2000,-0.3565304836784588
alpha158_006,alpha158_VSUMP5,1273,-0.007380603826005728,0.08450131906047618,0,1994.0,10,2000,-0.0873430605352273
alpha158_006,alpha158_VSUMP60,1273,-0.05020180401526939,0.1074993122275074,0,1994.0,1,2000,-0.4669965135127956
alpha158_007,alpha158_WVMA10,1273,-0.007539154436780535,0.06045740020373349,0,1994.0,6,2000,-0.12470192914969178
alpha158_007,alpha158_WVMA20,1273,-0.013832075563411251,0.061327918359167774,0,1994.0,3,2000,-0.22554288378750303
alpha158_007,alpha158_WVMA30,1273,-0.011992841015734666,0.06705099304668076,0,1994.0,3,2000,-0.17886149735896192
alpha158_007,alpha158_WVMA5,1273,-0.0018593815604436427,0.057006607906219565,0,1994.0,11,2000,-0.032616947907205325
alpha158_007,alpha158_WVMA60,1273,-0.004215335860472494,0.07795572073202665,0,1994.0,1,2000,-0.05407346402405465
alpha360_001,alpha360_CLOSE1,1273,0.007814421240913274,0.1461491395022787,0,1993.0,24,2000,0.053468814578900986
alpha360_001,alpha360_CLOSE10,1273,0.04348697980804716,0.15215840348557033,0,1992.0,26,2000,0.28580071039041344
alpha360_001,alpha360_CLOSE11,1273,0.04630954160850841,0.15238978556541483,0,1992.0,24,2000,0.30388875105168767
alpha360_001,alpha360_CLOSE12,1273,0.048938171454139895,0.1535696918779314,0,1992.0,23,2000,0.3186707667098765
alpha360_001,alpha360_CLOSE13,1273,0.05105036886883038,0.15471017490240377,0,1992.0,23,2000,0.32997421728101994
alpha360_001,alpha360_CLOSE14,1273,0.05311816411089953,0.1553921775201571,0,1992.0,25,2000,0.34183293495587425
alpha360_001,alpha360_CLOSE15,1273,0.05471617860277595,0.15651261695491808,0,1992.0,24,2000,0.34959596016809563
alpha360_001,alpha360_CLOSE16,1273,0.05636483082416884,0.15748384698789009,0,1991.5,27,2000,0.3579086484247688
alpha360_001,alpha360_CLOSE17,1273,0.05790497438229117,0.15826554384144875,0,1991.0,25,2000,0.36587227375467574
alpha360_001,alpha360_CLOSE18,1273,0.06011383748594969,0.1593262588406722,0,1991.0,24,2000,0.37730025121636795
alpha360_001,alpha360_CLOSE19,1273,0.06194217134059241,0.1607897121598565,0,1991.0,23,2000,0.3852371554655795
alpha360_001,alpha360_CLOSE2,1273,0.014544562308089074,0.1475190601871994,0,1993.0,29,2000,0.09859446155386463
alpha360_001,alpha360_CLOSE20,1273,0.06366641414057801,0.16225441254015818,0,1991.0,24,2000,0.39238633417640023
alpha360_001,alpha360_CLOSE21,1273,0.0655109578747119,0.16327171523903064,0,1991.0,23,2000,0.4012388660142604
alpha360_001,alpha360_CLOSE22,1273,0.067388792234509,0.16368838799551247,0,1991.0,25,2000,0.41168950992636366
alpha360_001,alpha360_CLOSE23,1273,0.06897739918765869,0.1640644682767947,0,1991.0,24,2000,0.42042862730817665
alpha360_001,alpha360_CLOSE24,1273,0.07059825045744512,0.16456019015243378,0,1991.0,25,2000,0.42901172143790817
alpha360_001,alpha360_CLOSE25,1273,0.07232564356579729,0.16540202044125796,0,1991.0,24,2000,0.4372718263830612
alpha360_001,alpha360_CLOSE26,1273,0.07352055541406786,0.1663845210780043,0,1991.0,23,2000,0.44187136482245243
alpha360_001,alpha360_CLOSE27,1273,0.07453780278213828,0.1675123263056011,0,1991.0,23,2000,0.44496906243278633
alpha360_001,alpha360_CLOSE28,1273,0.07548980356269316,0.16839187856048626,0,1991.0,23,2000,0.4482983633654118
alpha360_001,alpha360_CLOSE29,1273,0.07631260035586224,0.1693669455276137,0,1991.0,23,2000,0.4505755247467705
alpha360_001,alpha360_CLOSE3,1273,0.019727884751217832,0.14997986096999397,0,1993.0,24,2000,0.13153689184419723
alpha360_001,alpha360_CLOSE30,1273,0.0766761612202352,0.1700862227787844,0,1991.0,24,2000,0.45080759609766197
alpha360_001,alpha360_CLOSE31,1273,0.07700706579461897,0.17050164295392511,0,1991.0,23,2000,0.4516499926949601
alpha360_002,alpha360_CLOSE32,1273,0.0774952134111875,0.1713344865415316,0,1991.0,23,2000,0.45230364870181927
alpha360_002,alpha360_CLOSE33,1273,0.07764182385147103,0.1717269266062466,0,1991.0,24,2000,0.4521237605882058
alpha360_002,alpha360_CLOSE34,1273,0.07798883024678371,0.17212746289174263,0,1991.0,23,2000,0.45308766501620834
alpha360_002,alpha360_CLOSE35,1273,0.078374575334002,0.17222011007893429,0,1991.0,23,2000,0.4550837605322647
alpha360_002,alpha360_CLOSE36,1273,0.07879155993543133,0.1720263829547575,0,1991.0,23,2000,0.4580202093544762
alpha360_002,alpha360_CLOSE37,1273,0.07907313070570673,0.1721144861634544,0,1991.0,23,2000,0.45942170510047736
alpha360_002,alpha360_CLOSE38,1273,0.07890768129703109,0.17195849857968137,0,1991.0,22,2000,0.45887630997468376
alpha360_002,alpha360_CLOSE39,1273,0.07835181198341644,0.171642093132891,0,1991.0,22,2000,0.456483666408996
alpha360_002,alpha360_CLOSE4,1273,0.024177431042445827,0.1511283708752707,0,1993.0,24,2000,0.15997943273271933
alpha360_002,alpha360_CLOSE40,1273,0.07758976051663445,0.17164336208318054,0,1991.0,23,2000,0.4520405541755438
alpha360_002,alpha360_CLOSE41,1273,0.07683915570448166,0.17163126855167624,0,1991.0,24,2000,0.447699048972223
alpha360_002,alpha360_CLOSE42,1273,0.07631379889858941,0.17129406368177694,0,1991.0,23,2000,0.44551338942114216
alpha360_002,alpha360_CLOSE43,1273,0.07585124402498879,0.17096268451001445,0,1991.0,24,2000,0.4436713440852975
alpha360_002,alpha360_CLOSE44,1273,0.07525151225552193,0.17065737419661395,0,1991.0,24,2000,0.44095083854287387
alpha360_002,alpha360_CLOSE45,1273,0.07447035653242964,0.16996499208846758,0,1991.0,23,2000,0.43815114875931316
alpha360_002,alpha360_CLOSE46,1273,0.07384798030084454,0.16967150711881127,0,1991.0,24,2000,0.4352409049395254
alpha360_002,alpha360_CLOSE47,1273,0.07310145661694448,0.16952678880512395,0,1991.0,24,2000,0.43120887932925317
alpha360_002,alpha360_CLOSE48,1273,0.07242024183307297,0.169430043149896,0,1991.0,23,2000,0.42743447671203305
alpha360_002,alpha360_CLOSE49,1273,0.07189156575038286,0.16898579717178344,0,1991.0,22,2000,0.42542963345789997
alpha360_002,alpha360_CLOSE5,1273,0.02715529704697483,0.15049401536556808,0,1992.0,25,2000,0.18044104266213737
alpha360_002,alpha360_CLOSE50,1273,0.07168240835274313,0.16836686099264797,0,1991.0,23,2000,0.425751290545669
alpha360_002,alpha360_CLOSE51,1273,0.07145348095836408,0.16777792723415605,0,1991.0,23,2000,0.4258812952113862
alpha360_002,alpha360_CLOSE52,1273,0.07098550970042189,0.16732651672107832,0,1991.0,22,2000,0.42423347531192446
alpha360_002,alpha360_CLOSE53,1273,0.07039360347030826,0.16736082584492284,0,1991.0,21,2000,0.42060979990344477
alpha360_002,alpha360_CLOSE54,1273,0.0697159399259015,0.1674172163775355,0,1991.0,22,2000,0.4164203744057482
alpha360_003,alpha360_CLOSE55,1273,0.06898106577196801,0.16775666257257837,0,1991.0,22,2000,0.4111971752068207
alpha360_003,alpha360_CLOSE56,1273,0.0681668665715699,0.16855874790312989,0,1991.0,22,2000,0.4044101384209685
alpha360_003,alpha360_CLOSE57,1273,0.06744379206193829,0.16956141165281532,0,1991.0,22,2000,0.39775436760359434
alpha360_003,alpha360_CLOSE58,1273,0.06692379342427736,0.17027807087860752,0,1991.0,22,2000,0.39302649530242695
alpha360_003,alpha360_CLOSE59,1273,0.06677584641432857,0.17084956376988084,0,1991.0,25,2000,0.39084587013795186
alpha360_003,alpha360_CLOSE6,1273,0.03078018683672363,0.14986787245279437,0,1992.0,27,2000,0.2053821565153587
alpha360_003,alpha360_CLOSE7,1273,0.03469247413839329,0.14977593695326313,0,1992.0,27,2000,0.23162915782138563
alpha360_003,alpha360_CLOSE8,1273,0.03776169402228082,0.1503206013735679,0,1992.0,26,2000,0.2512077099029007
alpha360_003,alpha360_CLOSE9,1273,0.04082666064098205,0.15118572333357583,0,1992.0,26,2000,0.2700430949482062
alpha360_003,alpha360_HIGH0,1273,-0.03644389362127599,0.1567598702467141,0,1994.0,21,2000,-0.2324822900396596
alpha360_003,alpha360_HIGH1,1273,-0.010353475863226665,0.1522406628180069,0,1993.0,24,2000,-0.0680072962872181
alpha360_003,alpha360_HIGH10,1273,0.036289689544334196,0.15066476902010445,0,1992.0,26,2000,0.24086380499140952
alpha360_003,alpha360_HIGH11,1273,0.03946616530485477,0.15106188743659332,0,1992.0,24,2000,0.26125825629856697
alpha360_003,alpha360_HIGH12,1273,0.042087072016911045,0.15230445847803117,0,1992.0,23,2000,0.27633512792392617
alpha360_003,alpha360_HIGH13,1273,0.044406718127044865,0.15308640912210203,0,1992.0,23,2000,0.29007616274822917
alpha360_003,alpha360_HIGH14,1273,0.04669966976909998,0.15395949868267625,0,1992.0,25,2000,0.3033243818580626
alpha360_003,alpha360_HIGH15,1273,0.04861296387149151,0.15491827790185247,0,1992.0,24,2000,0.31379747134995883
alpha360_003,alpha360_HIGH16,1273,0.050504950710433975,0.1558660420637673,0,1991.5,27,2000,0.32402792835255023
alpha360_003,alpha360_HIGH17,1273,0.05237232294138981,0.15672393852467642,0,1991.0,25,2000,0.33416926242664396
alpha360_003,alpha360_HIGH18,1273,0.054590196366805455,0.15795026497527864,0,1991.0,24,2000,0.3456163645901421
