method,datetime,rows,minimum_components,median_components,split_id
cluster_equal,2022-07-26,1938,0,3.0,split_005
cluster_equal,2022-07-27,1938,0,3.0,split_005
cluster_equal,2022-07-28,1938,0,3.0,split_005
cluster_equal,2022-07-29,1938,0,3.0,split_005
cluster_equal,2022-08-01,1938,0,3.0,split_005
cluster_equal,2022-08-02,1938,0,3.0,split_005
cluster_equal,2022-08-03,1938,0,3.0,split_005
cluster_equal,2022-08-04,1938,0,3.0,split_005
cluster_equal,2022-08-05,1938,0,3.0,split_005
cluster_equal,2022-08-08,1938,0,3.0,split_005
cluster_equal,2022-08-09,1938,0,3.0,split_005
cluster_equal,2022-08-10,1938,0,3.0,split_005
cluster_equal,2022-08-11,1938,0,3.0,split_005
cluster_equal,2022-08-12,1938,0,3.0,split_005
cluster_equal,2022-08-15,1938,0,3.0,split_005
cluster_equal,2022-08-16,1938,0,3.0,split_005
cluster_equal,2022-08-17,1938,0,3.0,split_005
cluster_equal,2022-08-18,1938,0,3.0,split_005
cluster_equal,2022-08-19,1938,0,3.0,split_005
cluster_equal,2022-08-22,1938,0,3.0,split_005
cluster_equal,2022-08-23,1938,0,3.0,split_005
cluster_equal,2022-08-24,1938,0,3.0,split_005
cluster_equal,2022-08-25,1938,0,3.0,split_005
cluster_equal,2022-08-26,1938,0,3.0,split_005
cluster_equal,2022-08-29,1938,0,3.0,split_005
cluster_equal,2022-08-30,1938,0,3.0,split_005
cluster_equal,2022-08-31,1938,0,3.0,split_005
cluster_equal,2022-09-01,1938,0,3.0,split_005
cluster_equal,2022-09-02,1938,0,3.0,split_005
cluster_equal,2022-09-05,1938,0,3.0,split_005
cluster_equal,2022-09-06,1938,0,3.0,split_005
cluster_equal,2022-09-07,1938,0,3.0,split_005
cluster_equal,2022-09-08,1938,0,3.0,split_005
cluster_equal,2022-09-09,1938,0,3.0,split_005
cluster_equal,2022-09-13,1938,0,3.0,split_005
cluster_equal,2022-09-14,1938,0,3.0,split_005
cluster_equal,2022-09-15,1938,0,3.0,split_005
cluster_equal,2022-09-16,1938,0,3.0,split_005
cluster_equal,2022-09-19,1938,0,3.0,split_005
cluster_equal,2022-09-20,1938,0,3.0,split_005
cluster_equal,2022-09-21,1938,0,3.0,split_005
cluster_equal,2022-09-22,1938,0,3.0,split_005
cluster_equal,2022-09-23,1938,0,3.0,split_005
cluster_equal,2022-09-26,1938,0,3.0,split_005
cluster_equal,2022-09-27,1938,0,3.0,split_005
cluster_equal,2022-09-28,1938,0,3.0,split_005
cluster_equal,2022-09-29,1938,0,3.0,split_005
cluster_equal,2022-09-30,1938,0,3.0,split_005
cluster_equal,2022-10-10,1938,0,3.0,split_005
cluster_equal,2022-10-11,1938,0,3.0,split_005
cluster_equal,2022-10-12,1938,0,3.0,split_005
cluster_equal,2022-10-13,1938,0,3.0,split_005
cluster_equal,2022-10-14,1938,0,3.0,split_005
cluster_equal,2022-10-17,1938,0,3.0,split_005
cluster_equal,2022-10-18,1938,0,3.0,split_005
cluster_equal,2022-10-19,1938,0,3.0,split_005
cluster_equal,2022-10-20,1938,0,3.0,split_005
cluster_equal,2022-10-21,1938,0,3.0,split_005
cluster_equal,2022-10-24,1938,0,3.0,split_005
cluster_equal,2022-10-25,1938,0,3.0,split_005
cluster_equal,2022-10-26,1938,0,3.0,split_005
cluster_equal,2022-10-27,1938,0,3.0,split_005
cluster_equal,2022-10-28,1938,0,3.0,split_005
cluster_equal,2022-10-31,1938,0,3.0,split_005
cluster_equal,2022-11-01,1938,0,3.0,split_005
cluster_equal,2022-11-02,1938,0,3.0,split_005
cluster_equal,2022-11-03,1938,0,3.0,split_005
cluster_equal,2022-11-04,1938,0,3.0,split_005
cluster_equal,2022-11-07,1938,0,3.0,split_005
cluster_equal,2022-11-08,1938,0,3.0,split_005
cluster_equal,2022-11-09,1938,0,3.0,split_005
cluster_equal,2022-11-10,1938,0,3.0,split_005
cluster_equal,2022-11-11,1938,0,3.0,split_005
cluster_equal,2022-11-14,1938,0,3.0,split_005
cluster_equal,2022-11-15,1938,0,3.0,split_005
cluster_equal,2022-11-16,1938,0,3.0,split_005
cluster_equal,2022-11-17,1938,0,3.0,split_005
cluster_equal,2022-11-18,1938,0,3.0,split_005
cluster_equal,2022-11-21,1938,0,3.0,split_005
cluster_equal,2022-11-22,1938,0,3.0,split_005
cluster_equal,2022-11-23,1938,0,3.0,split_005
cluster_equal,2022-11-24,1938,0,3.0,split_005
cluster_equal,2022-11-25,1938,0,3.0,split_005
cluster_equal,2022-11-28,1938,0,3.0,split_005
cluster_equal,2022-11-29,1938,0,3.0,split_005
cluster_equal,2022-11-30,1938,0,3.0,split_005
cluster_equal,2022-12-01,1938,0,3.0,split_005
cluster_equal,2022-12-02,1938,0,3.0,split_005
cluster_equal,2022-12-05,1938,0,3.0,split_005
cluster_equal,2022-12-06,1938,0,3.0,split_005
cluster_equal,2022-12-07,1938,0,3.0,split_005
cluster_equal,2022-12-08,1938,0,3.0,split_005
cluster_equal,2022-12-09,1938,0,3.0,split_005
cluster_equal,2022-12-12,1938,0,3.0,split_005
cluster_equal,2022-12-13,1938,0,3.0,split_005
cluster_equal,2022-12-14,1938,0,3.0,split_005
cluster_equal,2022-12-15,1938,0,3.0,split_005
cluster_equal,2022-12-16,1938,0,3.0,split_005
cluster_equal,2022-12-19,1938,0,3.0,split_005
cluster_equal,2022-12-20,1938,0,3.0,split_005
cluster_equal,2022-12-21,1938,0,3.0,split_005
cluster_equal,2022-12-22,1938,0,3.0,split_005
cluster_equal,2022-12-23,1938,0,3.0,split_005
cluster_equal,2022-12-26,1938,0,3.0,split_005
cluster_equal,2022-12-27,1938,0,3.0,split_005
cluster_equal,2022-12-28,1938,0,3.0,split_005
cluster_equal,2022-12-29,1938,0,3.0,split_005
cluster_equal,2022-12-30,1938,0,3.0,split_005
cluster_equal,2023-01-03,1938,0,3.0,split_005
cluster_equal,2023-01-04,1938,0,3.0,split_005
stability_weight,2022-07-05,1939,0,3.0,split_005
stability_weight,2022-07-06,1939,0,3.0,split_005
stability_weight,2022-07-07,1938,0,3.0,split_005
stability_weight,2022-07-08,1938,0,3.0,split_005
stability_weight,2022-07-11,1938,0,3.0,split_005
stability_weight,2022-07-12,1938,0,3.0,split_005
stability_weight,2022-07-13,1938,0,3.0,split_005
stability_weight,2022-07-14,1938,0,3.0,split_005
stability_weight,2022-07-15,1938,0,3.0,split_005
stability_weight,2022-07-18,1938,0,3.0,split_005
stability_weight,2022-07-19,1938,0,3.0,split_005
stability_weight,2022-07-20,1938,0,3.0,split_005
stability_weight,2022-07-21,1938,0,3.0,split_005
stability_weight,2022-07-22,1938,0,3.0,split_005
stability_weight,2022-07-25,1938,0,3.0,split_005
stability_weight,2022-07-26,1938,0,3.0,split_005
stability_weight,2022-07-27,1938,0,3.0,split_005
stability_weight,2022-07-28,1938,0,3.0,split_005
stability_weight,2022-07-29,1938,0,3.0,split_005
stability_weight,2022-08-01,1938,0,3.0,split_005
stability_weight,2022-08-02,1938,0,3.0,split_005
stability_weight,2022-08-03,1938,0,3.0,split_005
stability_weight,2022-08-04,1938,0,3.0,split_005
stability_weight,2022-08-05,1938,0,3.0,split_005
stability_weight,2022-08-08,1938,0,3.0,split_005
stability_weight,2022-08-09,1938,0,3.0,split_005
stability_weight,2022-08-10,1938,0,3.0,split_005
stability_weight,2022-08-11,1938,0,3.0,split_005
stability_weight,2022-08-12,1938,0,3.0,split_005
stability_weight,2022-08-15,1938,0,3.0,split_005
stability_weight,2022-08-16,1938,0,3.0,split_005
stability_weight,2022-08-17,1938,0,3.0,split_005
stability_weight,2022-08-18,1938,0,3.0,split_005
stability_weight,2022-08-19,1938,0,3.0,split_005
stability_weight,2022-08-22,1938,0,3.0,split_005
stability_weight,2022-08-23,1938,0,3.0,split_005
stability_weight,2022-08-24,1938,0,3.0,split_005
stability_weight,2022-08-25,1938,0,3.0,split_005
stability_weight,2022-08-26,1938,0,3.0,split_005
stability_weight,2022-08-29,1938,0,3.0,split_005
stability_weight,2022-08-30,1938,0,3.0,split_005
stability_weight,2022-08-31,1938,0,3.0,split_005
stability_weight,2022-09-01,1938,0,3.0,split_005
stability_weight,2022-09-02,1938,0,3.0,split_005
stability_weight,2022-09-05,1938,0,3.0,split_005
stability_weight,2022-09-06,1938,0,3.0,split_005
stability_weight,2022-09-07,1938,0,3.0,split_005
stability_weight,2022-09-08,1938,0,3.0,split_005
stability_weight,2022-09-09,1938,0,3.0,split_005
stability_weight,2022-09-13,1938,0,3.0,split_005
stability_weight,2022-09-14,1938,0,3.0,split_005
stability_weight,2022-09-15,1938,0,3.0,split_005
stability_weight,2022-09-16,1938,0,3.0,split_005
stability_weight,2022-09-19,1938,0,3.0,split_005
stability_weight,2022-09-20,1938,0,3.0,split_005
stability_weight,2022-09-21,1938,0,3.0,split_005
stability_weight,2022-09-22,1938,0,3.0,split_005
stability_weight,2022-09-23,1938,0,3.0,split_005
stability_weight,2022-09-26,1938,0,3.0,split_005
stability_weight,2022-09-27,1938,0,3.0,split_005
stability_weight,2022-09-28,1938,0,3.0,split_005
stability_weight,2022-09-29,1938,0,3.0,split_005
stability_weight,2022-09-30,1938,0,3.0,split_005
stability_weight,2022-10-10,1938,0,3.0,split_005
stability_weight,2022-10-11,1938,0,3.0,split_005
stability_weight,2022-10-12,1938,0,3.0,split_005
stability_weight,2022-10-13,1938,0,3.0,split_005
stability_weight,2022-10-14,1938,0,3.0,split_005
stability_weight,2022-10-17,1938,0,3.0,split_005
stability_weight,2022-10-18,1938,0,3.0,split_005
stability_weight,2022-10-19,1938,0,3.0,split_005
stability_weight,2022-10-20,1938,0,3.0,split_005
stability_weight,2022-10-21,1938,0,3.0,split_005
stability_weight,2022-10-24,1938,0,3.0,split_005
stability_weight,2022-10-25,1938,0,3.0,split_005
stability_weight,2022-10-26,1938,0,3.0,split_005
stability_weight,2022-10-27,1938,0,3.0,split_005
stability_weight,2022-10-28,1938,0,3.0,split_005
stability_weight,2022-10-31,1938,0,3.0,split_005
stability_weight,2022-11-01,1938,0,3.0,split_005
stability_weight,2022-11-02,1938,0,3.0,split_005
stability_weight,2022-11-03,1938,0,3.0,split_005
stability_weight,2022-11-04,1938,0,3.0,split_005
stability_weight,2022-11-07,1938,0,3.0,split_005
stability_weight,2022-11-08,1938,0,3.0,split_005
stability_weight,2022-11-09,1938,0,3.0,split_005
stability_weight,2022-11-10,1938,0,3.0,split_005
stability_weight,2022-11-11,1938,0,3.0,split_005
stability_weight,2022-11-14,1938,0,3.0,split_005
stability_weight,2022-11-15,1938,0,3.0,split_005
stability_weight,2022-11-16,1938,0,3.0,split_005
stability_weight,2022-11-17,1938,0,3.0,split_005
stability_weight,2022-11-18,1938,0,3.0,split_005
stability_weight,2022-11-21,1938,0,3.0,split_005
stability_weight,2022-11-22,1938,0,3.0,split_005
stability_weight,2022-11-23,1938,0,3.0,split_005
stability_weight,2022-11-24,1938,0,3.0,split_005
stability_weight,2022-11-25,1938,0,3.0,split_005
stability_weight,2022-11-28,1938,0,3.0,split_005
stability_weight,2022-11-29,1938,0,3.0,split_005
stability_weight,2022-11-30,1938,0,3.0,split_005
stability_weight,2022-12-01,1938,0,3.0,split_005
stability_weight,2022-12-02,1938,0,3.0,split_005
stability_weight,2022-12-05,1938,0,3.0,split_005
stability_weight,2022-12-06,1938,0,3.0,split_005
stability_weight,2022-12-07,1938,0,3.0,split_005
stability_weight,2022-12-08,1938,0,3.0,split_005
stability_weight,2022-12-09,1938,0,3.0,split_005
stability_weight,2022-12-12,1938,0,3.0,split_005
stability_weight,2022-12-13,1938,0,3.0,split_005
stability_weight,2022-12-14,1938,0,3.0,split_005
stability_weight,2022-12-15,1938,0,3.0,split_005
stability_weight,2022-12-16,1938,0,3.0,split_005
stability_weight,2022-12-19,1938,0,3.0,split_005
stability_weight,2022-12-20,1938,0,3.0,split_005
stability_weight,2022-12-21,1938,0,3.0,split_005
stability_weight,2022-12-22,1938,0,3.0,split_005
stability_weight,2022-12-23,1938,0,3.0,split_005
stability_weight,2022-12-26,1938,0,3.0,split_005
stability_weight,2022-12-27,1938,0,3.0,split_005
stability_weight,2022-12-28,1938,0,3.0,split_005
stability_weight,2022-12-29,1938,0,3.0,split_005
stability_weight,2022-12-30,1938,0,3.0,split_005
stability_weight,2023-01-03,1938,0,3.0,split_005
stability_weight,2023-01-04,1938,0,3.0,split_005
equal_directional_zscore,2023-01-05,1938,0,3.0,split_006
equal_directional_zscore,2023-01-06,1938,0,3.0,split_006
equal_directional_zscore,2023-01-09,1938,0,3.0,split_006
equal_directional_zscore,2023-01-10,1938,0,3.0,split_006
equal_directional_zscore,2023-01-11,1938,0,3.0,split_006
equal_directional_zscore,2023-01-12,1938,0,3.0,split_006
equal_directional_zscore,2023-01-13,1938,0,3.0,split_006
equal_directional_zscore,2023-01-16,1938,0,3.0,split_006
equal_directional_zscore,2023-01-17,1938,0,3.0,split_006
equal_directional_zscore,2023-01-18,1938,0,3.0,split_006
equal_directional_zscore,2023-01-19,1938,0,3.0,split_006
equal_directional_zscore,2023-01-20,1938,0,3.0,split_006
equal_directional_zscore,2023-01-30,1938,0,3.0,split_006
equal_directional_zscore,2023-01-31,1938,0,3.0,split_006
equal_directional_zscore,2023-02-01,1938,0,3.0,split_006
equal_directional_zscore,2023-02-02,1938,0,3.0,split_006
equal_directional_zscore,2023-02-03,1936,0,3.0,split_006
equal_directional_zscore,2023-02-06,1936,0,3.0,split_006
equal_directional_zscore,2023-02-07,1936,0,3.0,split_006
equal_directional_zscore,2023-02-08,1935,0,3.0,split_006
equal_directional_zscore,2023-02-09,1935,0,3.0,split_006
equal_directional_zscore,2023-02-10,1935,0,3.0,split_006
equal_directional_zscore,2023-02-13,1935,0,3.0,split_006
equal_directional_zscore,2023-02-14,1935,0,3.0,split_006
equal_directional_zscore,2023-02-15,1935,0,3.0,split_006
equal_directional_zscore,2023-02-16,1935,0,3.0,split_006
equal_directional_zscore,2023-02-17,1935,0,3.0,split_006
equal_directional_zscore,2023-02-20,1935,0,3.0,split_006
equal_directional_zscore,2023-02-21,1935,0,3.0,split_006
equal_directional_zscore,2023-02-22,1935,0,3.0,split_006
equal_directional_zscore,2023-02-23,1935,0,3.0,split_006
equal_directional_zscore,2023-02-24,1935,0,3.0,split_006
equal_directional_zscore,2023-02-27,1935,0,3.0,split_006
equal_directional_zscore,2023-02-28,1935,0,3.0,split_006
equal_directional_zscore,2023-03-01,1935,0,3.0,split_006
equal_directional_zscore,2023-03-02,1935,0,3.0,split_006
equal_directional_zscore,2023-03-03,1934,0,3.0,split_006
equal_directional_zscore,2023-03-06,1934,0,3.0,split_006
equal_directional_zscore,2023-03-07,1934,0,3.0,split_006
equal_directional_zscore,2023-03-08,1934,0,3.0,split_006
equal_directional_zscore,2023-03-09,1934,0,3.0,split_006
equal_directional_zscore,2023-03-10,1934,0,3.0,split_006
equal_directional_zscore,2023-03-13,1934,0,3.0,split_006
equal_directional_zscore,2023-03-14,1934,0,3.0,split_006
equal_directional_zscore,2023-03-15,1934,0,3.0,split_006
equal_directional_zscore,2023-03-16,1934,0,3.0,split_006
equal_directional_zscore,2023-03-17,1934,0,3.0,split_006
equal_directional_zscore,2023-03-20,1934,0,3.0,split_006
equal_directional_zscore,2023-03-21,1934,0,3.0,split_006
equal_directional_zscore,2023-03-22,1934,0,3.0,split_006
equal_directional_zscore,2023-03-23,1934,0,3.0,split_006
equal_directional_zscore,2023-03-24,1934,0,3.0,split_006
equal_directional_zscore,2023-03-27,1934,0,3.0,split_006
equal_directional_zscore,2023-03-28,1934,0,3.0,split_006
equal_directional_zscore,2023-03-29,1934,0,3.0,split_006
equal_directional_zscore,2023-03-30,1934,0,3.0,split_006
equal_directional_zscore,2023-03-31,1934,0,3.0,split_006
equal_directional_zscore,2023-04-03,1934,0,3.0,split_006
equal_directional_zscore,2023-04-04,1934,0,3.0,split_006
equal_directional_zscore,2023-04-06,1934,0,3.0,split_006
equal_directional_zscore,2023-04-07,1934,0,3.0,split_006
equal_directional_zscore,2023-04-10,1934,0,3.0,split_006
equal_directional_zscore,2023-04-11,1934,0,3.0,split_006
equal_directional_zscore,2023-04-12,1934,0,3.0,split_006
equal_directional_zscore,2023-04-13,1934,0,3.0,split_006
equal_directional_zscore,2023-04-14,1934,0,3.0,split_006
equal_directional_zscore,2023-04-17,1934,0,3.0,split_006
equal_directional_zscore,2023-04-18,1933,0,3.0,split_006
equal_directional_zscore,2023-04-19,1933,0,3.0,split_006
equal_directional_zscore,2023-04-20,1933,0,3.0,split_006
equal_directional_zscore,2023-04-21,1933,0,3.0,split_006
equal_directional_zscore,2023-04-24,1933,0,3.0,split_006
equal_directional_zscore,2023-04-25,1933,0,3.0,split_006
equal_directional_zscore,2023-04-26,1933,0,3.0,split_006
equal_directional_zscore,2023-04-27,1933,0,3.0,split_006
equal_directional_zscore,2023-04-28,1932,0,3.0,split_006
equal_directional_zscore,2023-05-04,1932,0,3.0,split_006
equal_directional_zscore,2023-05-05,1932,0,3.0,split_006
equal_directional_zscore,2023-05-08,1932,0,3.0,split_006
equal_directional_zscore,2023-05-09,1932,0,3.0,split_006
equal_directional_zscore,2023-05-10,1931,0,3.0,split_006
equal_directional_zscore,2023-05-11,1931,0,3.0,split_006
equal_directional_zscore,2023-05-12,1931,0,3.0,split_006
equal_directional_zscore,2023-05-15,1931,0,3.0,split_006
equal_directional_zscore,2023-05-16,1931,0,3.0,split_006
equal_directional_zscore,2023-05-17,1931,0,3.0,split_006
equal_directional_zscore,2023-05-18,1931,0,3.0,split_006
equal_directional_zscore,2023-05-19,1930,0,3.0,split_006
equal_directional_zscore,2023-05-22,1930,0,3.0,split_006
equal_directional_zscore,2023-05-23,1930,0,3.0,split_006
equal_directional_zscore,2023-05-24,1929,0,3.0,split_006
equal_directional_zscore,2023-05-25,1928,0,3.0,split_006
equal_directional_zscore,2023-05-26,1927,0,3.0,split_006
equal_directional_zscore,2023-05-29,1927,0,3.0,split_006
equal_directional_zscore,2023-05-30,1926,0,3.0,split_006
equal_directional_zscore,2023-05-31,1926,0,3.0,split_006
equal_directional_zscore,2023-06-01,1925,0,3.0,split_006
equal_directional_zscore,2023-06-02,1925,0,3.0,split_006
equal_directional_zscore,2023-06-05,1924,0,3.0,split_006
equal_directional_zscore,2023-06-06,1924,0,3.0,split_006
equal_directional_zscore,2023-06-07,1924,0,3.0,split_006
equal_directional_zscore,2023-06-08,1924,0,3.0,split_006
equal_directional_zscore,2023-06-09,1924,0,3.0,split_006
equal_directional_zscore,2023-06-12,1923,0,3.0,split_006
equal_directional_zscore,2023-06-13,1921,0,3.0,split_006
equal_directional_zscore,2023-06-14,1919,0,3.0,split_006
equal_directional_zscore,2023-06-15,1919,0,3.0,split_006
equal_directional_zscore,2023-06-16,1918,0,3.0,split_006
equal_directional_zscore,2023-06-19,1918,0,3.0,split_006
equal_directional_zscore,2023-06-20,1916,0,3.0,split_006
equal_directional_zscore,2023-06-21,1915,0,3.0,split_006
equal_directional_zscore,2023-06-26,1915,0,3.0,split_006
equal_directional_zscore,2023-06-27,1915,0,3.0,split_006
equal_directional_zscore,2023-06-28,1915,0,3.0,split_006
equal_directional_zscore,2023-06-29,1915,0,3.0,split_006
equal_directional_zscore,2023-06-30,1915,0,3.0,split_006
equal_directional_zscore,2023-07-03,1915,0,3.0,split_006
equal_directional_zscore,2023-07-04,1915,0,3.0,split_006
cluster_equal,2023-01-05,1938,0,3.0,split_006
cluster_equal,2023-01-06,1938,0,3.0,split_006
cluster_equal,2023-01-09,1938,0,3.0,split_006
cluster_equal,2023-01-10,1938,0,3.0,split_006
cluster_equal,2023-01-11,1938,0,3.0,split_006
cluster_equal,2023-01-12,1938,0,3.0,split_006
cluster_equal,2023-01-13,1938,0,3.0,split_006
cluster_equal,2023-01-16,1938,0,3.0,split_006
cluster_equal,2023-01-17,1938,0,3.0,split_006
cluster_equal,2023-01-18,1938,0,3.0,split_006
cluster_equal,2023-01-19,1938,0,3.0,split_006
cluster_equal,2023-01-20,1938,0,3.0,split_006
cluster_equal,2023-01-30,1938,0,3.0,split_006
cluster_equal,2023-01-31,1938,0,3.0,split_006
cluster_equal,2023-02-01,1938,0,3.0,split_006
cluster_equal,2023-02-02,1938,0,3.0,split_006
cluster_equal,2023-02-03,1936,0,3.0,split_006
cluster_equal,2023-02-06,1936,0,3.0,split_006
cluster_equal,2023-02-07,1936,0,3.0,split_006
cluster_equal,2023-02-08,1935,0,3.0,split_006
cluster_equal,2023-02-09,1935,0,3.0,split_006
cluster_equal,2023-02-10,1935,0,3.0,split_006
cluster_equal,2023-02-13,1935,0,3.0,split_006
cluster_equal,2023-02-14,1935,0,3.0,split_006
cluster_equal,2023-02-15,1935,0,3.0,split_006
cluster_equal,2023-02-16,1935,0,3.0,split_006
cluster_equal,2023-02-17,1935,0,3.0,split_006
cluster_equal,2023-02-20,1935,0,3.0,split_006
cluster_equal,2023-02-21,1935,0,3.0,split_006
cluster_equal,2023-02-22,1935,0,3.0,split_006
cluster_equal,2023-02-23,1935,0,3.0,split_006
cluster_equal,2023-02-24,1935,0,3.0,split_006
cluster_equal,2023-02-27,1935,0,3.0,split_006
cluster_equal,2023-02-28,1935,0,3.0,split_006
cluster_equal,2023-03-01,1935,0,3.0,split_006
cluster_equal,2023-03-02,1935,0,3.0,split_006
cluster_equal,2023-03-03,1934,0,3.0,split_006
cluster_equal,2023-03-06,1934,0,3.0,split_006
cluster_equal,2023-03-07,1934,0,3.0,split_006
cluster_equal,2023-03-08,1934,0,3.0,split_006
cluster_equal,2023-03-09,1934,0,3.0,split_006
cluster_equal,2023-03-10,1934,0,3.0,split_006
cluster_equal,2023-03-13,1934,0,3.0,split_006
cluster_equal,2023-03-14,1934,0,3.0,split_006
cluster_equal,2023-03-15,1934,0,3.0,split_006
cluster_equal,2023-03-16,1934,0,3.0,split_006
cluster_equal,2023-03-17,1934,0,3.0,split_006
cluster_equal,2023-03-20,1934,0,3.0,split_006
cluster_equal,2023-03-21,1934,0,3.0,split_006
cluster_equal,2023-03-22,1934,0,3.0,split_006
cluster_equal,2023-03-23,1934,0,3.0,split_006
cluster_equal,2023-03-24,1934,0,3.0,split_006
cluster_equal,2023-03-27,1934,0,3.0,split_006
cluster_equal,2023-03-28,1934,0,3.0,split_006
cluster_equal,2023-03-29,1934,0,3.0,split_006
cluster_equal,2023-03-30,1934,0,3.0,split_006
cluster_equal,2023-03-31,1934,0,3.0,split_006
cluster_equal,2023-04-03,1934,0,3.0,split_006
cluster_equal,2023-04-04,1934,0,3.0,split_006
cluster_equal,2023-04-06,1934,0,3.0,split_006
cluster_equal,2023-04-07,1934,0,3.0,split_006
cluster_equal,2023-04-10,1934,0,3.0,split_006
cluster_equal,2023-04-11,1934,0,3.0,split_006
cluster_equal,2023-04-12,1934,0,3.0,split_006
cluster_equal,2023-04-13,1934,0,3.0,split_006
cluster_equal,2023-04-14,1934,0,3.0,split_006
cluster_equal,2023-04-17,1934,0,3.0,split_006
cluster_equal,2023-04-18,1933,0,3.0,split_006
cluster_equal,2023-04-19,1933,0,3.0,split_006
cluster_equal,2023-04-20,1933,0,3.0,split_006
cluster_equal,2023-04-21,1933,0,3.0,split_006
cluster_equal,2023-04-24,1933,0,3.0,split_006
cluster_equal,2023-04-25,1933,0,3.0,split_006
cluster_equal,2023-04-26,1933,0,3.0,split_006
cluster_equal,2023-04-27,1933,0,3.0,split_006
cluster_equal,2023-04-28,1932,0,3.0,split_006
cluster_equal,2023-05-04,1932,0,3.0,split_006
cluster_equal,2023-05-05,1932,0,3.0,split_006
cluster_equal,2023-05-08,1932,0,3.0,split_006
cluster_equal,2023-05-09,1932,0,3.0,split_006
cluster_equal,2023-05-10,1931,0,3.0,split_006
cluster_equal,2023-05-11,1931,0,3.0,split_006
cluster_equal,2023-05-12,1931,0,3.0,split_006
cluster_equal,2023-05-15,1931,0,3.0,split_006
cluster_equal,2023-05-16,1931,0,3.0,split_006
cluster_equal,2023-05-17,1931,0,3.0,split_006
cluster_equal,2023-05-18,1931,0,3.0,split_006
cluster_equal,2023-05-19,1930,0,3.0,split_006
cluster_equal,2023-05-22,1930,0,3.0,split_006
cluster_equal,2023-05-23,1930,0,3.0,split_006
cluster_equal,2023-05-24,1929,0,3.0,split_006
cluster_equal,2023-05-25,1928,0,3.0,split_006
cluster_equal,2023-05-26,1927,0,3.0,split_006
cluster_equal,2023-05-29,1927,0,3.0,split_006
cluster_equal,2023-05-30,1926,0,3.0,split_006
cluster_equal,2023-05-31,1926,0,3.0,split_006
cluster_equal,2023-06-01,1925,0,3.0,split_006
cluster_equal,2023-06-02,1925,0,3.0,split_006
cluster_equal,2023-06-05,1924,0,3.0,split_006
cluster_equal,2023-06-06,1924,0,3.0,split_006
cluster_equal,2023-06-07,1924,0,3.0,split_006
cluster_equal,2023-06-08,1924,0,3.0,split_006
cluster_equal,2023-06-09,1924,0,3.0,split_006
cluster_equal,2023-06-12,1923,0,3.0,split_006
cluster_equal,2023-06-13,1921,0,3.0,split_006
cluster_equal,2023-06-14,1919,0,3.0,split_006
cluster_equal,2023-06-15,1919,0,3.0,split_006
cluster_equal,2023-06-16,1918,0,3.0,split_006
cluster_equal,2023-06-19,1918,0,3.0,split_006
cluster_equal,2023-06-20,1916,0,3.0,split_006
cluster_equal,2023-06-21,1915,0,3.0,split_006
cluster_equal,2023-06-26,1915,0,3.0,split_006
cluster_equal,2023-06-27,1915,0,3.0,split_006
cluster_equal,2023-06-28,1915,0,3.0,split_006
cluster_equal,2023-06-29,1915,0,3.0,split_006
cluster_equal,2023-06-30,1915,0,3.0,split_006
cluster_equal,2023-07-03,1915,0,3.0,split_006
cluster_equal,2023-07-04,1915,0,3.0,split_006
stability_weight,2023-01-05,1938,0,3.0,split_006
stability_weight,2023-01-06,1938,0,3.0,split_006
stability_weight,2023-01-09,1938,0,3.0,split_006
stability_weight,2023-01-10,1938,0,3.0,split_006
stability_weight,2023-01-11,1938,0,3.0,split_006
stability_weight,2023-01-12,1938,0,3.0,split_006
stability_weight,2023-01-13,1938,0,3.0,split_006
stability_weight,2023-01-16,1938,0,3.0,split_006
stability_weight,2023-01-17,1938,0,3.0,split_006
stability_weight,2023-01-18,1938,0,3.0,split_006
stability_weight,2023-01-19,1938,0,3.0,split_006
stability_weight,2023-01-20,1938,0,3.0,split_006
stability_weight,2023-01-30,1938,0,3.0,split_006
stability_weight,2023-01-31,1938,0,3.0,split_006
stability_weight,2023-02-01,1938,0,3.0,split_006
stability_weight,2023-02-02,1938,0,3.0,split_006
stability_weight,2023-02-03,1936,0,3.0,split_006
stability_weight,2023-02-06,1936,0,3.0,split_006
stability_weight,2023-02-07,1936,0,3.0,split_006
stability_weight,2023-02-08,1935,0,3.0,split_006
stability_weight,2023-02-09,1935,0,3.0,split_006
stability_weight,2023-02-10,1935,0,3.0,split_006
stability_weight,2023-02-13,1935,0,3.0,split_006
stability_weight,2023-02-14,1935,0,3.0,split_006
stability_weight,2023-02-15,1935,0,3.0,split_006
stability_weight,2023-02-16,1935,0,3.0,split_006
stability_weight,2023-02-17,1935,0,3.0,split_006
stability_weight,2023-02-20,1935,0,3.0,split_006
stability_weight,2023-02-21,1935,0,3.0,split_006
stability_weight,2023-02-22,1935,0,3.0,split_006
stability_weight,2023-02-23,1935,0,3.0,split_006
stability_weight,2023-02-24,1935,0,3.0,split_006
stability_weight,2023-02-27,1935,0,3.0,split_006
stability_weight,2023-02-28,1935,0,3.0,split_006
stability_weight,2023-03-01,1935,0,3.0,split_006
stability_weight,2023-03-02,1935,0,3.0,split_006
stability_weight,2023-03-03,1934,0,3.0,split_006
stability_weight,2023-03-06,1934,0,3.0,split_006
stability_weight,2023-03-07,1934,0,3.0,split_006
