profile_id,policy_id,stage,wall_seconds,cpu_seconds,read_bytes,write_bytes
baseline_cache_off,current_plus_existing_conditional_signal,validation_prediction,6.623360900004626,52.28125,0,0
baseline_cache_off,current_plus_existing_conditional_signal,validation_transform,0.4046828999998979,0.8125,89456640,387
baseline_cache_off,strict_current_baseline,artifact_serialization,0.0306179000035626,0.234375,9860,1617955
baseline_cache_off,strict_current_baseline,feature_loading,3.172614400005841,3.0625,3603345019,0
baseline_cache_off,strict_current_baseline,feature_projection,38.663611300013145,48.6875,4379722393,0
baseline_cache_off,strict_current_baseline,feature_spooling,6.528146899981948,6.828125,0,389818260
baseline_cache_off,strict_current_baseline,final_train_validation_fit,23.126106799994886,183.484375,0,0
baseline_cache_off,strict_current_baseline,final_train_validation_transform,1.884568900000886,3.25,391970816,387
baseline_cache_off,strict_current_baseline,label_loading_and_join,2.6219206000168915,2.84375,95688300,0
baseline_cache_off,strict_current_baseline,lightgbm_dataset_build,1.3766739000056987,15.484375,0,0
baseline_cache_off,strict_current_baseline,lightgbm_training,114.01998369999637,903.109375,0,0
baseline_cache_off,strict_current_baseline,materialization_memmap_write,0.8690553999767855,0.859375,0,0
baseline_cache_off,strict_current_baseline,materialization_parquet_read,0.7074545000141352,3.84375,781320192,0
baseline_cache_off,strict_current_baseline,preprocessing_fit,21.625999799995043,24.796875,724541440,0
baseline_cache_off,strict_current_baseline,preprocessing_transform,1.5834280000126437,1.609375,0,0
baseline_cache_off,strict_current_baseline,selected_model_prediction,0.8186343000052148,6.4375,0,0
baseline_cache_off,strict_current_baseline,selected_model_retraining,21.587066400003096,170.53125,0,0
baseline_cache_off,strict_current_baseline,train_transform,1.618276600005629,2.78125,352518144,387
baseline_cache_off,strict_current_baseline,validation_metrics,1.2303135000256582,9.546875,0,0
baseline_cache_off,strict_current_baseline,validation_mutation_metrics,0.1479935000024852,0.5625,0,0
baseline_cache_off,strict_current_baseline,validation_prediction,6.3293817000012496,50.109375,0,0
baseline_cache_off,strict_current_baseline,validation_transform,0.1935078999958932,0.390625,39452672,387
cache_cold,broad_data_qualified,artifact_serialization,0.0573684000046341,0.46875,0,504361
cache_cold,broad_data_qualified,feature_loading,6.472005799994804,6.375,7276620234,0
cache_cold,broad_data_qualified,feature_projection,169.70624540001154,320.0625,59863228416,0
cache_cold,broad_data_qualified,feature_spooling,85.88126860000921,87.890625,0,5452511514
cache_cold,broad_data_qualified,final_train_validation_fit,51.04150090000621,405.328125,0,0
cache_cold,broad_data_qualified,final_train_validation_transform,29.05668689999584,45.59375,5462449856,387
cache_cold,broad_data_qualified,label_loading_and_join,5.869042499980423,6.234375,95688300,0
cache_cold,broad_data_qualified,lightgbm_dataset_build,43.56345760000113,308.421875,0,0
cache_cold,broad_data_qualified,lightgbm_training,1054.753778499995,8367.25,0,0
cache_cold,broad_data_qualified,materialization_memmap_write,17.66883570000209,17.53125,0,0
cache_cold,broad_data_qualified,materialization_parquet_read,7.376043599986586,43.0,10908155744,0
cache_cold,broad_data_qualified,preprocessing_fit,84.11698449999676,448.234375,10429312348,0
cache_cold,broad_data_qualified,preprocessing_fit_cache_validation,0.0003148000032523,0.0,0,0
cache_cold,broad_data_qualified,preprocessing_transform,27.574735100002727,27.234375,0,0
cache_cold,broad_data_qualified,projection_spool_cache_publish,7.77000022935681e-05,0.0,0,0
cache_cold,broad_data_qualified,projection_spool_cache_validation,0.0004664999942178,0.0,0,0
cache_cold,broad_data_qualified,train_transform,26.96905829999741,39.234375,4912017816,387
cache_cold,broad_data_qualified,validation_metrics,1.2402117000092394,9.390625,0,0
cache_cold,broad_data_qualified,validation_mutation_metrics,0.1369043000013334,0.140625,0,0
cache_cold,broad_data_qualified,validation_prediction,8.675250900007086,69.4375,0,0
cache_cold,broad_data_qualified,validation_transform,3.208880999998655,4.5625,550448424,387
cache_cold,current_plus_existing_conditional_signal,artifact_serialization,0.0279127000030712,0.171875,0,1406481
cache_cold,current_plus_existing_conditional_signal,feature_loading,5.2645162000044365,5.109375,5830978274,0
cache_cold,current_plus_existing_conditional_signal,feature_projection,69.8775868000157,95.171875,9931096064,0
cache_cold,current_plus_existing_conditional_signal,feature_spooling,14.864136700001836,15.40625,0,887031231
cache_cold,current_plus_existing_conditional_signal,final_train_validation_fit,64.3167087000038,510.125,0,0
cache_cold,current_plus_existing_conditional_signal,final_train_validation_transform,4.150486400001682,6.9375,888586240,387
cache_cold,current_plus_existing_conditional_signal,label_loading_and_join,3.1708924000049583,3.375,95688300,0
cache_cold,current_plus_existing_conditional_signal,lightgbm_dataset_build,3.055115000002843,32.984375,0,0
cache_cold,current_plus_existing_conditional_signal,lightgbm_training,199.5674255000049,1575.265625,0,0
cache_cold,current_plus_existing_conditional_signal,materialization_memmap_write,2.359470600036728,2.21875,0,0
cache_cold,current_plus_existing_conditional_signal,materialization_parquet_read,1.320269899981211,7.59375,1774551040,0
cache_cold,current_plus_existing_conditional_signal,preprocessing_fit,12.60566929999186,67.1875,1662550016,0
cache_cold,current_plus_existing_conditional_signal,preprocessing_fit_cache_validation,0.0003560000041033,0.0,0,0
cache_cold,current_plus_existing_conditional_signal,preprocessing_transform,3.3591646000349993,3.3125,0,0
cache_cold,current_plus_existing_conditional_signal,projection_spool_cache_publish,7.349999941652641e-05,0.0,0,0
cache_cold,current_plus_existing_conditional_signal,projection_spool_cache_validation,0.0004335999983595,0.0,0,0
cache_cold,current_plus_existing_conditional_signal,train_transform,3.4918869999964954,5.75,799129600,387
cache_cold,current_plus_existing_conditional_signal,validation_metrics,1.23158809999586,9.8125,0,0
cache_cold,current_plus_existing_conditional_signal,validation_mutation_metrics,0.1403282999963266,0.125,0,0
cache_cold,current_plus_existing_conditional_signal,validation_prediction,6.469528000001446,51.046875,0,0
cache_cold,current_plus_existing_conditional_signal,validation_transform,0.3992857000048389,0.671875,89456640,387
cache_cold,strict_current_baseline,artifact_serialization,0.0312181999979657,0.234375,0,1617955
cache_cold,strict_current_baseline,feature_loading,3.2572104999999283,3.125,3603345019,0
cache_cold,strict_current_baseline,feature_projection,41.8395666000215,52.328125,4379639808,0
cache_cold,strict_current_baseline,feature_spooling,6.942467500004568,6.984375,0,389818260
cache_cold,strict_current_baseline,final_train_validation_fit,23.26021120000223,184.234375,0,0
cache_cold,strict_current_baseline,final_train_validation_transform,1.9566927000050784,2.5625,391970816,387
cache_cold,strict_current_baseline,label_loading_and_join,2.803454699998837,3.0625,95688300,0
cache_cold,strict_current_baseline,lightgbm_dataset_build,1.258374199991522,14.359375,0,0
cache_cold,strict_current_baseline,lightgbm_training,112.94602649997978,894.125,0,0
cache_cold,strict_current_baseline,materialization_memmap_write,1.0269172000043891,0.96875,0,0
cache_cold,strict_current_baseline,materialization_parquet_read,0.7322984999918825,2.4375,781320192,0
cache_cold,strict_current_baseline,preprocessing_fit,5.793157200001588,30.359375,719355904,0
cache_cold,strict_current_baseline,preprocessing_fit_cache_validation,0.0002852999969035,0.0,0,0
cache_cold,strict_current_baseline,preprocessing_transform,1.6340621000126685,1.65625,0,0
cache_cold,strict_current_baseline,projection_spool_cache_publish,0.00011509999603731558,0.0,0,0
cache_cold,strict_current_baseline,projection_spool_cache_validation,0.0003639999995357,0.0,0,0
cache_cold,strict_current_baseline,train_transform,1.7599737999989884,2.453125,352518144,387
cache_cold,strict_current_baseline,validation_metrics,1.2264653000165702,9.453125,0,0
cache_cold,strict_current_baseline,validation_mutation_metrics,0.1393088000040734,0.125,0,0
cache_cold,strict_current_baseline,validation_prediction,6.311476400012907,50.203125,0,0
cache_cold,strict_current_baseline,validation_transform,0.1873926999978721,0.15625,39452672,387
cache_warm,broad_data_qualified,artifact_serialization,0.103766699998232,0.75,0,504361
cache_warm,broad_data_qualified,feature_loading,6.231237700005295,6.109375,7276620234,0
cache_warm,broad_data_qualified,final_train_validation_fit,62.03977839999425,424.84375,0,0
cache_warm,broad_data_qualified,final_train_validation_transform,38.05736140000226,52.296875,5462466240,387
cache_warm,broad_data_qualified,lightgbm_dataset_build,62.36115889999928,313.484375,0,0
cache_warm,broad_data_qualified,lightgbm_training,1224.524090299994,8877.984375,0,0
cache_warm,broad_data_qualified,materialization_memmap_write,21.300725000000966,20.78125,0,0
cache_warm,broad_data_qualified,materialization_parquet_read,8.859242099984838,44.640625,10908180320,0
cache_warm,broad_data_qualified,preprocessing_fit_cache_validation,0.026710500002081902,0.0,957496,0
cache_warm,broad_data_qualified,preprocessing_transform,31.019544099988707,30.078125,0,0
cache_warm,broad_data_qualified,projection_spool_cache_hit,6.209999992279336e-05,0.0,0,0
cache_warm,broad_data_qualified,projection_spool_cache_validation,10.392532300000314,10.234375,5479005880,0
cache_warm,broad_data_qualified,train_transform,26.93230610000319,39.890625,4912009624,387
cache_warm,broad_data_qualified,validation_metrics,1.6808342999793235,10.765625,0,0
cache_warm,broad_data_qualified,validation_mutation_metrics,0.1555708000014419,0.140625,0,0
cache_warm,broad_data_qualified,validation_prediction,9.891919199981203,73.890625,0,0
cache_warm,broad_data_qualified,validation_transform,3.208526900001744,4.90625,550464808,387
cache_warm,current_plus_existing_conditional_signal,artifact_serialization,0.025682899999083,0.125,0,1406481
cache_warm,current_plus_existing_conditional_signal,feature_loading,4.854714699999022,4.765625,5830978274,0
cache_warm,current_plus_existing_conditional_signal,final_train_validation_fit,64.32976050000434,507.03125,0,0
cache_warm,current_plus_existing_conditional_signal,final_train_validation_transform,3.646885100002692,6.6875,888586240,387
cache_warm,current_plus_existing_conditional_signal,lightgbm_dataset_build,2.7656177999961074,30.859375,0,0
cache_warm,current_plus_existing_conditional_signal,lightgbm_training,199.5254991000038,1583.265625,0,0
cache_warm,current_plus_existing_conditional_signal,materialization_memmap_write,1.8131194999950804,1.6875,0,0
cache_warm,current_plus_existing_conditional_signal,materialization_parquet_read,1.3642617000223236,8.421875,1774551040,0
cache_warm,current_plus_existing_conditional_signal,preprocessing_fit_cache_validation,0.0126131999932112,0.015625,170482,0
cache_warm,current_plus_existing_conditional_signal,preprocessing_transform,3.420898700023825,3.375,0,0
cache_warm,current_plus_existing_conditional_signal,projection_spool_cache_hit,6.170000415295362e-05,0.0,0,0
cache_warm,current_plus_existing_conditional_signal,projection_spool_cache_validation,6.007327899998927,5.953125,891956735,0
cache_warm,current_plus_existing_conditional_signal,train_transform,3.5909428000013577,6.1875,799129600,387
cache_warm,current_plus_existing_conditional_signal,validation_metrics,1.234733900004357,9.640625,0,0
cache_warm,current_plus_existing_conditional_signal,validation_mutation_metrics,0.1727267000023857,0.171875,0,0
cache_warm,current_plus_existing_conditional_signal,validation_prediction,6.522672900013276,51.96875,0,0
cache_warm,current_plus_existing_conditional_signal,validation_transform,0.3776140999980271,0.890625,89456640,387
cache_warm,strict_current_baseline,artifact_serialization,0.0257339000017964,0.109375,0,1617955
cache_warm,strict_current_baseline,feature_loading,3.256396600001608,3.109375,3603345019,0
cache_warm,strict_current_baseline,final_train_validation_fit,23.101855900000373,183.34375,0,0
cache_warm,strict_current_baseline,final_train_validation_transform,1.9215021999989403,3.328125,391970816,387
cache_warm,strict_current_baseline,lightgbm_dataset_build,1.3123420999982045,15.3125,0,0
cache_warm,strict_current_baseline,lightgbm_training,114.97888870000315,908.53125,0,0
cache_warm,strict_current_baseline,materialization_memmap_write,1.059031300006607,1.046875,0,0
cache_warm,strict_current_baseline,materialization_parquet_read,0.7791086000215715,4.03125,781320192,0
cache_warm,strict_current_baseline,preprocessing_fit_cache_validation,0.036882599997625096,0.0,101430,0
cache_warm,strict_current_baseline,preprocessing_transform,1.6184343999775572,1.53125,0,0
cache_warm,strict_current_baseline,projection_spool_cache_hit,7.609999738633633e-05,0.0,0,0
cache_warm,strict_current_baseline,projection_spool_cache_validation,6.257396699998935,6.09375,394701780,0
cache_warm,strict_current_baseline,train_transform,1.8299839999963297,2.84375,352518144,387
cache_warm,strict_current_baseline,validation_metrics,1.2559008999814971,10.03125,0,0
cache_warm,strict_current_baseline,validation_mutation_metrics,0.1703951000017696,0.171875,0,0
cache_warm,strict_current_baseline,validation_prediction,6.354240899985598,50.484375,0,0
cache_warm,strict_current_baseline,validation_transform,0.2714338999940082,0.578125,39452672,387
