profile_id,stage,execution_class,execution_profile,outer_split_id,policy_id,fold,batch_index,structural_row_id,candidate_sha256,boosting_round,feature_count,train_rows,validation_rows,output_rows,wall_seconds,cpu_seconds,cpu_core_equivalent,read_bytes,write_bytes,rss_before_mib,rss_after_mib,peak_rss_mib,execution_dtype,thread_count,cache_hit,dataset_identity_sha256,input_date_count,cache_key,cache_status,factor_batch_size,median_workers
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_02,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,800.0,45,,153643.0,,0.8940086000002339,6.96875,7.794947386410127,0,0,1230.8984375,1230.8984375,1230.8984375,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_02,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,800.0,45,,153643.0,,0.0762087000039173,0.515625,6.765959791644464,0,0,1230.8984375,1230.8984375,1230.8984375,float64,8,,,,,,,
cache_cold,lightgbm_training,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,,800.0,45,1372311.0,,,20.39187399999355,160.515625,7.871548490347222,0,0,1230.890625,1231.00390625,1279.63671875,float64,8,True,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,100.0,45,,153643.0,,0.0847455999974045,0.609375,7.190638806246735,0,0,1231.00390625,1231.00390625,1231.00390625,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,100.0,45,,153643.0,,0.0729271999953198,0.578125,7.927426255733138,0,0,1231.00390625,1231.00390625,1231.00390625,float64,8,,,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,200.0,45,,153643.0,,0.1696248000007472,1.375,8.106125990975041,0,0,1231.00390625,1231.00390625,1231.00390625,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,200.0,45,,153643.0,,0.075964900002873,0.625,8.227484008750912,0,0,1231.00390625,1231.00390625,1231.00390625,float64,8,,,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,400.0,45,,153643.0,,0.3379289000004064,2.734375,8.09156896612486,0,0,1231.00390625,1231.00390625,1231.00390625,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,400.0,45,,153643.0,,0.0770896000030916,0.625,8.107448994091744,0,0,1231.00390625,1231.00390625,1231.00390625,float64,8,,,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,800.0,45,,153643.0,,0.8137058000065736,6.484375,7.968942829149817,0,0,1231.0078125,1231.0078125,1231.0078125,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,800.0,45,,153643.0,,0.0786403000020072,0.609375,7.748889564058706,0,0,1231.0078125,1231.0078125,1231.0078125,float64,8,,,,,,,
cache_cold,lightgbm_training,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,,800.0,45,1372311.0,,,38.93604429999687,307.84375,7.906395103418988,0,0,1231.00390625,1231.29296875,1293.68359375,float64,8,True,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,100.0,45,,153643.0,,0.112272699996538,0.96875,8.628544606390262,0,0,1231.29296875,1231.29296875,1231.29296875,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,100.0,45,,153643.0,,0.0756045000016456,0.515625,6.820030553588432,0,0,1231.29296875,1231.296875,1231.296875,float64,8,,,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,200.0,45,,153643.0,,0.2227760000023408,1.734375,7.785286565796026,0,0,1231.3046875,1231.3046875,1231.3046875,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,200.0,45,,153643.0,,0.0800575000030221,0.625,7.8068887983812445,0,0,1231.3046875,1231.3046875,1231.3046875,float64,8,,,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,400.0,45,,153643.0,,0.4862227999983588,3.875,7.969597476739223,0,0,1231.3046875,1231.3046875,1231.3046875,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,400.0,45,,153643.0,,0.077355700006592,0.578125,7.473592766282684,0,0,1231.3046875,1231.3046875,1231.3046875,float64,8,,,,,,,
cache_cold,validation_prediction,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,800.0,45,,153643.0,,1.1540893999990658,9.25,8.014977002654636,0,0,1231.3046875,1231.3046875,1231.3046875,float64,8,,cdc788e7f368cd062c817c1d2ebc649f6ba06d3ff4b045a45efa17b7d5ad2cce,,,,,
cache_cold,validation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_04,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,800.0,45,,153643.0,,0.0800846999991335,0.609375,7.609131332284352,0,0,1231.3046875,1231.3046875,1231.3046875,float64,8,,,,,,,
cache_cold,validation_mutation_metrics,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,,45,,153643.0,,0.1393088000040734,0.125,0.8972871778117748,0,0,1233.65625,1233.65625,1233.65625,float64,8,,,,,,,
cache_cold,preprocessing_fit_cache_validation,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,train_plus_validation,,,,,45,,,,0.0001292000015382,0.0,0.0,0,0,603.41015625,603.41015625,603.41015625,float64,8,False,,,a9ebd5e67d8f940dcb410b69bca916bb223068a8e2549859816122c2e8afa6e9,,,
cache_cold,preprocessing_fit,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,train_plus_validation,,,,,45,,,,3.0494151000020797,15.859375,5.200792440487747,378724352,0,603.421875,687.3828125,687.3828125,float64,8,False,,,,,128.0,8.0
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,0.0,,,,45,,,79756.0,0.0209321000002091,0.03125,1.492922353690634,20430848,0,687.38671875,687.4296875,687.4296875,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,0.0,,,,45,,,79756.0,0.0463170000002719,0.046875,1.0120474123912335,0,0,687.4296875,714.8125,714.8125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,0.0,,,,45,,,79756.0,0.0241851000027963,0.015625,0.6460589370394734,0,0,714.8125,743.58984375,743.58984375,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,1.0,,,,45,,,79752.0,0.0225920000011683,0.03125,1.383233002761327,20627456,0,743.58984375,743.58984375,743.58984375,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,1.0,,,,45,,,79752.0,0.035669400000188,0.03125,0.8761010838375544,0,0,743.58984375,743.58984375,743.58984375,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,1.0,,,,45,,,79752.0,0.0236538000026484,0.03125,1.3211407890698732,0,0,743.58984375,772.1875,772.1875,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,2.0,,,,45,,,79717.0,0.0192940000051748,0.015625,0.8098372548880055,20430848,0,772.1875,772.8125,772.8125,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,2.0,,,,45,,,79717.0,0.0411382999955094,0.03125,0.7596327510716577,0,0,772.8125,772.80078125,772.8125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,2.0,,,,45,,,79717.0,0.0230576999965705,0.03125,1.355295628126303,0,0,772.80078125,801.390625,801.390625,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,3.0,,,,45,,,79771.0,0.0168738000065786,0.25,14.815868381901598,20586496,0,801.390625,810.86328125,810.86328125,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,3.0,,,,45,,,79771.0,0.0432792999999946,0.046875,1.0830812882834462,0,0,810.86328125,810.8828125,810.8828125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,3.0,,,,45,,,79771.0,0.043516500001715,0.046875,1.077177622238751,0,0,810.8828125,839.484375,839.484375,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,4.0,,,,45,,,79817.0,0.0196183000007295,0.015625,0.7964502530504165,20570112,0,839.484375,839.90625,839.90625,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,4.0,,,,45,,,79817.0,0.0406466000058571,0.03125,0.7688219923805896,0,0,839.90625,839.921875,839.921875,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,4.0,,,,45,,,79817.0,0.0286267999981646,0.03125,1.0916344125785469,0,0,839.921875,868.53515625,868.53515625,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,5.0,,,,45,,,79762.0,0.0169984000021941,0.015625,0.9192041602729182,20488192,0,868.53515625,868.53515625,868.53515625,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,5.0,,,,45,,,79762.0,0.0363527000008616,0.046875,1.2894503021478163,0,0,868.53515625,868.515625,868.53515625,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,5.0,,,,45,,,79762.0,0.021987000000081,0.015625,0.7106472006159285,0,0,868.515625,897.125,897.125,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,6.0,,,,45,,,79838.0,0.0219194000019342,0.015625,0.7128388550152459,20447232,0,897.125,897.375,897.375,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,6.0,,,,45,,,79838.0,0.042305100003432,0.046875,1.1080224369212517,0,0,897.375,897.40234375,897.40234375,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,6.0,,,,45,,,79838.0,0.0244935000009718,0.03125,1.2758486945009937,0,0,897.40234375,926.02734375,926.02734375,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,7.0,,,,45,,,79526.0,0.0186549999998533,0.25,13.40123291353341,20635648,0,926.02734375,935.30859375,935.30859375,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,7.0,,,,45,,,79526.0,0.0432303000052343,0.046875,1.0843089220829925,0,0,935.30859375,935.19921875,935.30859375,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,7.0,,,,45,,,79526.0,0.0262306000004173,0.015625,0.5956783298800412,0,0,935.19921875,963.72265625,963.72265625,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,8.0,,,,45,,,79742.0,0.018107100004272,0.140625,7.766290569269616,20594688,0,963.72265625,963.7578125,963.7578125,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,8.0,,,,45,,,79742.0,0.0471128999997745,0.046875,0.9949504275946572,0,0,963.7578125,963.83203125,963.83203125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,8.0,,,,45,,,79742.0,0.0339673999988008,0.03125,0.9199997645125396,0,0,963.83203125,992.421875,992.421875,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,9.0,,,,45,,,79829.0,0.0196633999948971,0.25,12.713976223078255,20340736,0,992.421875,992.421875,992.421875,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,9.0,,,,45,,,79829.0,0.0445152000029338,0.046875,1.05301110624934,0,0,992.421875,992.453125,992.453125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,9.0,,,,45,,,79829.0,0.0268059000009088,0.03125,1.1657881286933265,0,0,992.453125,1021.078125,1021.078125,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,10.0,,,,45,,,79753.0,0.0205768999949214,0.03125,1.5186932923673064,20447232,0,1021.078125,1021.078125,1021.078125,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,10.0,,,,45,,,79753.0,0.0423756000018329,0.046875,1.1061790275057448,0,0,1021.078125,1021.05078125,1021.078125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,10.0,,,,45,,,79753.0,0.0237931999945431,0.015625,0.6567002338308233,0,0,1021.05078125,1049.6484375,1049.6484375,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,11.0,,,,45,,,79839.0,0.0257905999969807,0.03125,1.211681775672469,20324352,0,1049.6484375,1049.6484375,1049.6484375,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,11.0,,,,45,,,79839.0,0.0403498000014224,0.03125,0.774477196885694,0,0,1049.6484375,1049.6796875,1049.6796875,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,11.0,,,,45,,,79839.0,0.0259073000052012,0.03125,1.2062237282050283,0,0,1049.6796875,1078.3125,1078.3125,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,12.0,,,,45,,,79932.0,0.0167801999996299,0.015625,0.9311569588172096,20168704,0,1078.3125,1078.31640625,1078.31640625,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,12.0,,,,45,,,79932.0,0.0389904000039678,0.046875,1.202219007633413,0,0,1078.31640625,1078.34765625,1078.34765625,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,12.0,,,,45,,,79932.0,0.0233613999953377,0.015625,0.6688383403014512,0,0,1078.34765625,1107.0078125,1107.0078125,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,13.0,,,,45,,,79635.0,0.0186222000047564,0.015625,0.8390523136905998,20447232,0,1107.0078125,1107.0078125,1107.0078125,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,13.0,,,,45,,,79635.0,0.0445851999975275,0.046875,1.051357849748335,0,0,1107.0078125,1106.90625,1107.0078125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,13.0,,,,45,,,79635.0,0.0298926999967079,0.015625,0.5227028673127807,0,0,1106.90625,1135.46484375,1135.46484375,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,14.0,,,,45,,,79768.0,0.0178741999989142,0.015625,0.8741649976473975,20447232,0,1135.46484375,1135.57421875,1135.57421875,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,14.0,,,,45,,,79768.0,0.0412631999934092,0.046875,1.13600011650786,0,0,1135.57421875,1135.6171875,1135.6171875,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,14.0,,,,45,,,79768.0,0.0260619999971822,0.03125,1.1990637711372352,0,0,1135.6171875,1164.2109375,1164.2109375,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,15.0,,,,45,,,79964.0,0.0186882000052719,0.015625,0.8360890827148784,20037632,0,1164.2109375,1164.2109375,1164.2109375,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,15.0,,,,45,,,79964.0,0.0414688000018941,0.046875,1.1303678909893449,0,0,1164.2109375,1164.28125,1164.28125,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,15.0,,,,45,,,79964.0,0.0305021000021952,0.015625,0.5122598115826608,0,0,1164.28125,1192.96484375,1192.96484375,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,16.0,,,,45,,,79925.0,0.0176124999998137,0.03125,1.7743080198910144,20185088,0,1192.96484375,1192.96484375,1192.96484375,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,16.0,,,,45,,,79925.0,0.0619422999952803,0.0625,1.0090035404685032,0,0,1192.96484375,1192.94921875,1192.96484375,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,16.0,,,,45,,,79925.0,0.0272134000042569,0.015625,0.5741656682941414,0,0,1192.94921875,1221.60546875,1221.60546875,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,17.0,,,,45,,,15985.0,0.0081779999964055,0.015625,1.9106138428549264,4128768,0,1221.60546875,1221.65234375,1221.65234375,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,17.0,,,,45,,,15985.0,0.0097206999998888,0.0,0.0,0,0,1221.65234375,1199.69921875,1221.65234375,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,17.0,,,,45,,,15985.0,0.0039487999965786,0.015625,3.956898301645596,0,0,1199.69921875,1205.4296875,1205.4296875,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,18.0,,,,45,,,79923.0,0.0174704999953974,0.015625,0.8943647865897599,20365312,0,1205.4296875,1205.55078125,1205.55078125,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,18.0,,,,45,,,79923.0,0.0415235999971628,0.03125,0.7525840727233482,0,0,1205.55078125,1227.50390625,1227.50390625,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,18.0,,,,45,,,79923.0,0.0242549000031431,0.015625,0.6441997286311303,0,0,1227.50390625,1256.1640625,1256.1640625,float64,8,,,,,,,
cache_cold,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,19.0,,,,45,,,73720.0,0.0171354999984032,0.015625,0.91184966890117,18956288,0,1256.1640625,1256.1640625,1256.1640625,float64,8,,,,,,,
cache_cold,preprocessing_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,19.0,,,,45,,,73720.0,0.0392615999953704,0.03125,0.7959431099008911,0,0,1256.1640625,1254.03515625,1256.1640625,float64,8,,,,,,,
cache_cold,materialization_memmap_write,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,final,19.0,,,,45,,,73720.0,0.0187652000022353,0.015625,0.8326583248853574,0,0,1254.03515625,1280.296875,1280.296875,float64,8,,,,,,,
cache_cold,final_train_validation_transform,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,train_plus_validation,,,,,45,,,1525954.0,1.9566927000050784,2.5625,1.3096077886902473,391970816,387,687.3828125,1122.109375,1122.109375,float64,8,,,,,,,
cache_cold,lightgbm_dataset_build,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,train_plus_validation,,,,,45,1525954.0,,,0.6722203999961494,7.296875,10.854884796774686,0,0,1122.109375,1310.734375,1310.734375,float64,8,False,8c866688a9c46a61344baf038c446d5258cd821c7cf689098eab84ec9fd043cc,,,,,
cache_cold,final_train_validation_fit,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,structure_03,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,800.0,45,1525954.0,,,23.26021120000223,184.234375,7.920580488967457,0,0,1310.75390625,1310.7578125,1365.15234375,float64,8,True,8c866688a9c46a61344baf038c446d5258cd821c7cf689098eab84ec9fd043cc,,,,,
cache_cold,artifact_serialization,full_development,full_research_acceleration_v3_cache_cold,split_001,strict_current_baseline,,,,,,45,,,,0.0312181999979657,0.234375,7.507639774723485,0,1617955,1310.7578125,1310.7421875,1310.7578125,float64,8,,,,,,,
cache_warm,feature_loading,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,,,,,,45,,,,3.256396600001608,3.109375,0.9548514453056683,3603345019,0,135.32421875,139.2109375,139.2109375,float64,8,,,,,,,
cache_warm,projection_spool_cache_validation,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,train,,,,,45,,,,5.593641100000241,5.46875,0.977672664769244,354937648,0,141.51953125,205.41015625,205.41015625,float64,8,True,,,fac67276ce8f95a67afc9aea2a3f39d995a54225fbcbbf636e2accf5052d8053,,,
cache_warm,projection_spool_cache_hit,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,train,,,,,45,,,1372311.0,3.2999996619764715e-05,0.0,0.0,0,0,205.41015625,205.41015625,205.41015625,float64,8,True,,,fac67276ce8f95a67afc9aea2a3f39d995a54225fbcbbf636e2accf5052d8053,,,
cache_warm,projection_spool_cache_validation,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,validation,,,,,45,,,,0.6637555999986944,0.625,0.9416116413951602,39764132,0,205.9375,210.91015625,210.91015625,float64,8,True,,,025262f4a1797eac225351ee3b675d7cd3685b2c7645d2a5f4fee83072728e48,,,
cache_warm,projection_spool_cache_hit,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,validation,,,,,45,,,153643.0,4.310000076657161e-05,0.0,0.0,0,0,210.91015625,210.91015625,210.91015625,float64,8,True,,,025262f4a1797eac225351ee3b675d7cd3685b2c7645d2a5f4fee83072728e48,,,
cache_warm,preprocessing_fit_cache_validation,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,train,,,,,45,,,,0.0200605999998515,0.0,0.0,53172,0,214.859375,214.9921875,214.9921875,float64,8,True,,,d24bcc995b60c4c916c45891acd410f9708d5a23721455ba29e74c54c32c4f85,,,
cache_warm,materialization_parquet_read,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,train,0.0,,,,45,,,79756.0,0.0304707000032067,0.03125,1.02557538870821,20430848,0,215.05859375,274.58984375,274.58984375,float64,8,,,,,,,
cache_warm,preprocessing_transform,full_development,full_research_acceleration_v3_cache_warm,split_001,strict_current_baseline,train,0.0,,,,45,,,79756.0,0.0486081000053673,0.046875,0.9643454484915902,0,0,274.58984375,302.0546875,302.0546875,float64,8,,,,,,,
