datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2017-05-23,200,0.0070198365,0.605,0.0003025,0.0067173364,0.0107507715,-0.003730935,-0.004033435
2017-05-24,200,0.00025654436,0.355,0.0001775,7.904436e-05,0.00011553411,0.00014101024,-3.648975e-05
2017-05-25,200,-0.002880809,0.28500000000000003,0.00014250000000000002,-0.003023309,-0.0015682767,-0.0013125322,-0.0014550323
2017-05-26,200,-0.045097493,0.28500000000000003,0.00014250000000000002,-0.045239992,-0.026740368,-0.018357124,-0.018499624
2017-05-31,200,0.009994935,0.38,0.00019,0.009804935,0.012263616,-0.0022686804,-0.0024586804
2017-06-01,200,0.014410922,0.45999999999999996,0.00022999999999999998,0.014180922,0.009083778,0.0053271446,0.0050971443
2017-06-02,200,0.0070114643,0.33999999999999997,0.00016999999999999999,0.0068414644,0.005906405,0.0011050594,0.0009350595
2017-06-05,200,0.028389446,0.30500000000000005,0.00015250000000000002,0.028236946,0.022869555,0.005519891,0.005367391
2017-06-06,200,0.0021827223,0.31000000000000005,0.00015500000000000003,0.0020277223,0.0003380194,0.001844703,0.001689703
2017-06-07,200,0.0029508525,0.43500000000000005,0.00021750000000000003,0.0027333526,0.0017627445,0.001188108,0.0009706081
2017-06-08,200,-0.0062542283,0.48,0.00024,-0.0064942283,-0.0154630635,0.009208836,0.008968836
2017-06-09,200,0.006440326,0.32999999999999996,0.00016499999999999997,0.006275326,0.015903413,-0.009463087,-0.009628087
2017-06-12,200,0.00070103287,0.5,0.00025,0.00045103286,0.0009424516,-0.00024141872,-0.00049141876
2017-06-13,200,0.010505383,0.355,0.0001775,0.010327883,0.012391647,-0.0018862644,-0.0020637643
2017-06-14,200,-0.0025931573,0.37,0.000185,-0.0027781574,-0.0020081415,-0.00058501586,-0.0007700159
2017-06-15,200,0.0064453944,0.44999999999999996,0.000225,0.0062203943,0.007759918,-0.0013145236,-0.0015395237
2017-06-16,200,-0.0020777406,0.39,0.00019500000000000002,-0.0022727407,0.0006537415,-0.002731482,-0.0029264821
2017-06-19,200,0.008612938,0.395,0.0001975,0.008415438,0.0017765347,0.0068364036,0.0066389036
2017-06-20,200,-0.0050490685,0.22999999999999998,0.00011499999999999999,-0.0051640687,-0.017206209,0.01215714,0.012042141
2017-06-21,200,-6.0203074e-05,0.505,0.0002525,-0.00031270308,0.0019652857,-0.0020254888,-0.002277989
2017-06-22,200,0.012158887,0.645,0.00032250000000000003,0.011836387,0.014470975,-0.0023120875,-0.0026345877
2017-06-23,200,0.0032731537,0.475,0.0002375,0.0030356536,0.0024505167,0.000822637,0.00058513694
2017-06-26,200,-0.008596059,0.42000000000000004,0.00021000000000000004,-0.008806059,-0.006908561,-0.0016874978,-0.001897498
2017-06-27,200,0.0038137098,0.43500000000000005,0.00021750000000000003,0.00359621,0.005223595,-0.0014098852,-0.0016273852
2017-06-28,200,-7.337302e-05,0.46499999999999997,0.00023249999999999999,-0.00030587302,0.0014751647,-0.0015485376,-0.0017810377
2017-06-29,200,0.007646063,0.51,0.000255,0.007391063,0.008866597,-0.0012205341,-0.0014755339
2017-06-30,200,-0.00042738288,0.4,0.0002,-0.0006273829,-0.0026412413,0.0022138585,0.0020138584
2017-07-03,200,0.0066084005,0.475,0.0002375,0.0063709007,0.008457094,-0.0018486939,-0.0020861938
