stage,execution_class,execution_profile,outer_split_id,policy_id,fold,batch_index,structural_row_id,candidate_sha256,boosting_round,feature_count,train_rows,validation_rows,output_rows,wall_seconds,cpu_seconds,rss_before_mib,rss_after_mib,peak_rss_mib,execution_dtype,thread_count,cache_hit,dataset_identity_sha256,cache_key,input_date_count,cache_status,repeat
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,,0.0001033000007737428,0.0,812.94921875,812.94921875,812.94921875,float64,,False,,25f5d7c229b02a6a970329b84328252173b55e30e9d6cb616afc428728b5812d,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,0.0,,,,,,,79996.0,9.939419199999975,18.609375,812.94921875,1213.3984375,1213.3984375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,0.0,,,,,,,79996.0,0.3058227999990777,0.3125,1213.3984375,1461.98828125,1461.98828125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,0.0,,,,,,,79763.0,3.8515306999997847,3.921875,1702.984375,1329.28125,1702.984375,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,1.0,,,,,,,79997.0,9.908574600000065,17.390625,1329.28125,1724.61328125,1724.61328125,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,1.0,,,,,,,79997.0,0.3629018999999971,0.375,1724.61328125,1729.55078125,1729.55078125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,1.0,,,,,,,79750.0,3.7854982999997446,3.828125,1727.51171875,1358.51953125,1727.51171875,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,2.0,,,,,,,79988.0,10.5669915999988,25.40625,1358.51953125,1870.6640625,1870.6640625,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,2.0,,,,,,,79988.0,0.3035301999989315,0.40625,1870.6640625,1892.61328125,1892.61328125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,2.0,,,,,,,79849.0,3.769205900000088,3.8125,1890.69140625,1273.90625,1890.69140625,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,239362.0,1.7899999875226058e-05,0.0,530.19140625,530.19140625,530.19140625,float64,,False,,25f5d7c229b02a6a970329b84328252173b55e30e9d6cb616afc428728b5812d,,miss,
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,,,,,,,,,0.00011919999997189734,0.0,525.19140625,525.19140625,525.19140625,float64,,False,,dbc9e48016f4e4aac1d8f45b0b48613a8033a5f46dd49f9497b52b5ba2c3a22b,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,0.0,,,,,,,80000.0,7.527742100000978,14.890625,525.19140625,1185.71875,1185.71875,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,0.0,,,,,,,80000.0,0.24639639999986684,0.21875,1185.71875,1427.66796875,1427.66796875,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,0.0,,,,,,,79923.0,3.840303999999378,3.953125,1670.2890625,1311.33203125,1670.2890625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,1.0,,,,,,,73972.0,6.84976319999987,12.84375,1311.33203125,1659.44921875,1659.44921875,float64,,,,,37.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,1.0,,,,,,,73972.0,0.2289029000003211,0.234375,1659.44921875,1641.23828125,1659.44921875,float64,,,,,37.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,1.0,,,,,,,73720.0,3.4866385999994236,3.609375,1621.53125,1241.69140625,1621.53125,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,,,,,,,,153643.0,1.7700000171316788e-05,0.0,568.2890625,568.2890625,568.2890625,float64,,False,,dbc9e48016f4e4aac1d8f45b0b48613a8033a5f46dd49f9497b52b5ba2c3a22b,,miss,
preprocessing_fit,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,,19.380906099999265,22.203125,568.2890625,676.9296875,676.9296875,float64,,,,,,,
train_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,,4.667181200000414,6.8125,676.9296875,2275.8046875,2275.8046875,float64,,,,,,,
validation_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,,,,,,,,,3.100875999998607,4.546875,2275.8046875,3085.2578125,3085.2578125,float64,,,,,,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,4.60281759999998,33.6875,2950.3203125,3110.41796875,3110.41796875,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,37.39111629999934,38.015625,3110.44921875,3119.53125,3119.53125,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.5669486000006145,33.484375,2950.6015625,3111.01953125,3111.01953125,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,50.784217499998704,51.390625,3111.046875,3122.55078125,3122.55078125,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,4.40515890000097,33.21875,2950.890625,3114.92578125,3114.92578125,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,36.92789899999843,37.71875,3114.953125,3125.05859375,3125.05859375,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.425776699999915,33.546875,2953.2890625,3112.7421875,3112.7421875,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,49.43020699999943,50.34375,3112.76953125,3125.44921875,3125.44921875,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,4.4658330000002024,33.40625,2955.6640625,3111.05078125,3111.05078125,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,19.468771099998776,39.21875,3111.078125,3121.0546875,3121.0546875,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.504621399999451,33.78125,2959.40625,3118.16015625,3118.16015625,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,25.88329259999955,52.421875,3118.18359375,3130.6171875,3130.6171875,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,4.599155800000517,33.671875,2959.046875,3119.59375,3119.59375,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,27.029253400000016,54.375,3119.65234375,3130.09765625,3130.09765625,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.852753799999846,33.234375,2965.3671875,3120.5859375,3120.5859375,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,35.42398669999966,71.390625,3120.61328125,3133.51953125,3133.51953125,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,4.7368973000011465,32.234375,2966.83203125,3130.8046875,3130.8046875,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,15.536007299999255,62.09375,3130.86328125,3141.08984375,3141.08984375,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.8505457999999635,34.03125,2974.63671875,3127.1171875,3127.1171875,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,20.840894700000717,83.34375,3127.140625,3139.6953125,3139.6953125,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,4.830795500000022,33.453125,2977.23828125,3131.62109375,3131.62109375,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,15.659516499999881,62.484375,3131.6484375,3140.86328125,3140.86328125,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.782967999999528,33.734375,2979.1640625,3134.01171875,3134.01171875,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,20.84377080000013,83.40625,3134.03515625,3147.65234375,3147.65234375,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,4.865571300000738,34.15625,2981.984375,3140.2265625,3140.2265625,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,9.127089200001137,72.453125,3140.25,3151.4140625,3151.4140625,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.741646399999809,33.703125,2982.43359375,3138.6015625,3138.6015625,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,14.03663140000026,105.171875,3138.625,3152.14453125,3152.14453125,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,239362.0,,,5.607323500000348,38.65625,2986.9609375,3143.6640625,3143.6640625,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,200.0,,239362.0,,,8.954862499998853,70.84375,3143.6875,3154.47265625,3154.47265625,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,239362.0,,,4.961227200001304,34.9375,2990.875,3152.4375,3152.4375,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,200.0,,239362.0,,,13.313933800000086,99.3125,3152.45703125,3166.1015625,3166.1015625,float64,8.0,,,,,,1.0
