factor,split_id,oos_degradation
alpha360_CLOSE29,split_003,-0.11549825542640041
alpha360_CLOSE3,split_003,-0.012201612710407992
alpha360_CLOSE30,split_003,-0.11462971562668771
alpha360_CLOSE31,split_003,-0.11486471248040155
alpha360_CLOSE32,split_003,-0.11378040108950549
alpha360_CLOSE33,split_003,-0.11440144600610486
alpha360_CLOSE34,split_003,-0.11614038288415687
alpha360_CLOSE35,split_003,-0.11635200399456849
alpha360_CLOSE36,split_003,-0.11801018803393722
alpha360_CLOSE37,split_003,-0.1195623662486611
alpha360_CLOSE38,split_003,-0.1187966486488482
alpha360_CLOSE39,split_003,-0.11715941721767895
alpha360_CLOSE4,split_003,-0.012992233617922896
alpha360_CLOSE40,split_003,-0.11668126251019012
alpha360_CLOSE41,split_003,-0.11527032606523371
alpha360_CLOSE42,split_003,-0.11160588753529621
alpha360_CLOSE43,split_003,-0.10924397148635126
alpha360_CLOSE44,split_003,-0.10596847133683637
alpha360_CLOSE45,split_003,-0.10530224336403134
alpha360_CLOSE46,split_003,-0.10498460044051541
alpha360_CLOSE47,split_003,-0.10437948406354641
alpha360_CLOSE48,split_003,-0.10275937966654676
alpha360_CLOSE49,split_003,-0.09997913523081953
alpha360_CLOSE5,split_003,-0.014071237526668178
alpha360_CLOSE50,split_003,-0.09761582472032476
alpha360_CLOSE51,split_003,-0.09656926121421311
alpha360_CLOSE52,split_003,-0.09546907817108052
alpha360_CLOSE53,split_003,-0.09545053154733088
alpha360_CLOSE54,split_003,-0.09621620366202843
alpha360_CLOSE55,split_003,-0.09661054807881954
alpha360_CLOSE56,split_003,-0.09660495536640906
alpha360_CLOSE57,split_003,-0.09661695304505274
alpha360_CLOSE58,split_003,-0.09826548772439969
alpha360_CLOSE59,split_003,-0.10190813183693206
alpha360_CLOSE6,split_003,-0.0195607420200105
alpha360_CLOSE7,split_003,-0.028843244961897517
alpha360_CLOSE8,split_003,-0.04628073155107689
alpha360_CLOSE9,split_003,-0.05911464925737403
alpha360_HIGH0,split_003,-0.058325987634018764
alpha360_HIGH1,split_003,-0.023348274115112273
alpha360_HIGH10,split_003,-0.06290192201145199
alpha360_HIGH11,split_003,-0.07299242277454829
alpha360_HIGH12,split_003,-0.08297511976265409
alpha360_HIGH13,split_003,-0.0910624131530362
alpha360_HIGH14,split_003,-0.09629274038284912
alpha360_HIGH15,split_003,-0.10108947760981812
alpha360_HIGH16,split_003,-0.1035127480937803
alpha360_HIGH17,split_003,-0.10579151174018941
alpha360_HIGH18,split_003,-0.10727028845605444
alpha360_HIGH19,split_003,-0.1075797697401416
alpha360_HIGH2,split_003,-0.010870357021264694
alpha360_HIGH20,split_003,-0.10828712271498742
alpha360_HIGH21,split_003,-0.107908296545317
alpha360_HIGH22,split_003,-0.10650927909628226
alpha360_HIGH23,split_003,-0.10668976309270072
alpha360_HIGH24,split_003,-0.10818300795991287
alpha360_HIGH25,split_003,-0.10966724061970595
alpha360_HIGH26,split_003,-0.11013869876256993
alpha360_HIGH27,split_003,-0.11042611311784552
alpha360_HIGH28,split_003,-0.11015601250414386
alpha360_HIGH29,split_003,-0.11018518932879168
alpha360_HIGH3,split_003,0.005577805640426207
alpha360_HIGH30,split_003,-0.10989638092309478
alpha360_HIGH31,split_003,-0.10940743736422988
alpha360_HIGH32,split_003,-0.10908534091658795
alpha360_HIGH33,split_003,-0.10960073498839576
alpha360_HIGH34,split_003,-0.10962961147914155
alpha360_HIGH35,split_003,-0.10969002709930348
alpha360_HIGH36,split_003,-0.11054055321308087
alpha360_HIGH37,split_003,-0.11083778712520904
alpha360_HIGH38,split_003,-0.10933534477594717
alpha360_HIGH39,split_003,-0.10781369049292075
alpha360_HIGH4,split_003,0.003396043937244894
alpha360_HIGH40,split_003,-0.106788446166316
alpha360_HIGH41,split_003,-0.10479339967652462
alpha360_HIGH42,split_003,-0.10139396001766135
alpha360_HIGH43,split_003,-0.09787464773451571
alpha360_HIGH44,split_003,-0.09557385365149398
alpha360_HIGH45,split_003,-0.09472068184119448
alpha360_HIGH46,split_003,-0.09394908356575432
alpha360_HIGH47,split_003,-0.09279852994195056
alpha360_HIGH48,split_003,-0.09078297003079118
alpha360_HIGH49,split_003,-0.08827702531756024
alpha360_HIGH5,split_003,-0.0011260036812016892
alpha360_HIGH50,split_003,-0.08632089191485204
alpha360_HIGH51,split_003,-0.08563397790219127
alpha360_HIGH52,split_003,-0.08460081667021796
alpha360_HIGH53,split_003,-0.08527290542828597
alpha360_HIGH54,split_003,-0.0861940963631031
alpha360_HIGH55,split_003,-0.08667346902905936
alpha360_HIGH56,split_003,-0.08728750731058604
alpha360_HIGH57,split_003,-0.0881267582957156
alpha360_HIGH58,split_003,-0.09165030439690558
alpha360_HIGH59,split_003,-0.09439289966217276
alpha360_HIGH6,split_003,-0.009977057881441022
alpha360_HIGH7,split_003,-0.023491759605276684
alpha360_HIGH8,split_003,-0.038715082494419725
alpha360_HIGH9,split_003,-0.05120090096586005
alpha360_LOW0,split_003,-0.0721697323260918
alpha360_LOW1,split_003,-0.03809625168215926
alpha360_LOW10,split_003,-0.08905001703802692
alpha360_LOW11,split_003,-0.09766951687521683
alpha360_LOW12,split_003,-0.10593385247982741
alpha360_LOW13,split_003,-0.11289583148837018
alpha360_LOW14,split_003,-0.11643277015732983
alpha360_LOW15,split_003,-0.1201152790862765
alpha360_LOW16,split_003,-0.12077285307477997
alpha360_LOW17,split_003,-0.12266198654584767
alpha360_LOW18,split_003,-0.1225807113548684
alpha360_LOW19,split_003,-0.12368408520430393
alpha360_LOW2,split_003,-0.036174622431880556
alpha360_LOW20,split_003,-0.1224125507482817
alpha360_LOW21,split_003,-0.12193894801291942
alpha360_LOW22,split_003,-0.11957680734735193
alpha360_LOW23,split_003,-0.11925042439637443
alpha360_LOW24,split_003,-0.11955219512364962
alpha360_LOW25,split_003,-0.12093757906408492
alpha360_LOW26,split_003,-0.12168857752202378
alpha360_LOW27,split_003,-0.12213061261790442
alpha360_LOW28,split_003,-0.12157008616712313
alpha360_LOW29,split_003,-0.12101302867974158
alpha360_LOW3,split_003,-0.03548857503113007
alpha360_LOW30,split_003,-0.12046686860934133
alpha360_LOW31,split_003,-0.11956654132612421
alpha360_LOW32,split_003,-0.1190977837261022
alpha360_LOW33,split_003,-0.12040112790109259
alpha360_LOW34,split_003,-0.12175448874938823
alpha360_LOW35,split_003,-0.12338639564954189
alpha360_LOW36,split_003,-0.12586905995970288
alpha360_LOW37,split_003,-0.12692492632223829
alpha360_LOW38,split_003,-0.12647092299731877
alpha360_LOW39,split_003,-0.12494201257250254
alpha360_LOW4,split_003,-0.03369918784500646
alpha360_LOW40,split_003,-0.12421457369673086
alpha360_LOW41,split_003,-0.12188553557164777
alpha360_LOW42,split_003,-0.1191807847127373
alpha360_LOW43,split_003,-0.1157128159943514
alpha360_LOW44,split_003,-0.11420717097989008
alpha360_LOW45,split_003,-0.11377399942948874
alpha360_LOW46,split_003,-0.11341796087268813
alpha360_LOW47,split_003,-0.11228366693166063
alpha360_LOW48,split_003,-0.11011282697639338
alpha360_LOW49,split_003,-0.10739531431371577
alpha360_LOW5,split_003,-0.03352601685717692
alpha360_LOW50,split_003,-0.10530931488973096
alpha360_LOW51,split_003,-0.10370628613955499
alpha360_LOW52,split_003,-0.10309985654641496
alpha360_LOW53,split_003,-0.10339229346099288
alpha360_LOW54,split_003,-0.10453199250537147
alpha360_LOW55,split_003,-0.10358897518369528
alpha360_LOW56,split_003,-0.10404620909411125
alpha360_LOW57,split_003,-0.10476550031756326
alpha360_LOW58,split_003,-0.10664725507631252
alpha360_LOW59,split_003,-0.10933095545651275
alpha360_LOW6,split_003,-0.039240991383110435
alpha360_LOW7,split_003,-0.052581813109061196
alpha360_LOW8,split_003,-0.0673409518152929
alpha360_LOW9,split_003,-0.08036379971889174
alpha360_OPEN0,split_003,-0.0032129729847270843
alpha360_OPEN1,split_003,-0.013125428039445297
alpha360_OPEN10,split_003,-0.0794132839895111
alpha360_OPEN11,split_003,-0.08928024809728263
alpha360_OPEN12,split_003,-0.09767526289028067
alpha360_OPEN13,split_003,-0.10286495398428923
alpha360_OPEN14,split_003,-0.10812453486615163
alpha360_OPEN15,split_003,-0.11218118368036137
alpha360_OPEN16,split_003,-0.1143819567345951
alpha360_OPEN17,split_003,-0.11685261972106545
alpha360_OPEN18,split_003,-0.11607295365238421
alpha360_OPEN19,split_003,-0.11631982779498112
alpha360_OPEN2,split_003,-0.01378449127765443
alpha360_OPEN20,split_003,-0.11594839422637926
alpha360_OPEN21,split_003,-0.11548843268162057
alpha360_OPEN22,split_003,-0.11329039965800722
alpha360_OPEN23,split_003,-0.11490200679438249
alpha360_OPEN24,split_003,-0.1163533723531966
alpha360_OPEN25,split_003,-0.11696782083877483
alpha360_OPEN26,split_003,-0.11730353203667739
alpha360_OPEN27,split_003,-0.1167996299909155
alpha360_OPEN28,split_003,-0.11633501962278914
alpha360_OPEN29,split_003,-0.1159751584468133
alpha360_OPEN3,split_003,-0.015249321768794576
alpha360_OPEN30,split_003,-0.11602875501730206
alpha360_OPEN31,split_003,-0.11478480383373527
alpha360_OPEN32,split_003,-0.11466710201090458
alpha360_OPEN33,split_003,-0.1167359192742054
alpha360_OPEN34,split_003,-0.11670759436650457
alpha360_OPEN35,split_003,-0.1175399969565935
alpha360_OPEN36,split_003,-0.11937516663700273
alpha360_OPEN37,split_003,-0.11901695543496885
alpha360_OPEN38,split_003,-0.11771796165023614
alpha360_OPEN39,split_003,-0.11750912348417292
alpha360_OPEN4,split_003,-0.014547365783493197
alpha360_OPEN40,split_003,-0.11590665732386182
alpha360_OPEN41,split_003,-0.11253162867717492
alpha360_OPEN42,split_003,-0.11004301046142358
alpha360_OPEN43,split_003,-0.10562377896339611
alpha360_OPEN44,split_003,-0.1053668285914168
alpha360_OPEN45,split_003,-0.10494562824905457
alpha360_OPEN46,split_003,-0.10427635597430451
alpha360_OPEN47,split_003,-0.10244831237852708
alpha360_OPEN48,split_003,-0.09989554961303411
alpha360_OPEN49,split_003,-0.09796279962947355
alpha360_OPEN5,split_003,-0.019407822543702356
alpha360_OPEN50,split_003,-0.09667190720724728
alpha360_OPEN51,split_003,-0.09552347910759146
alpha360_OPEN52,split_003,-0.09492436867548013
alpha360_OPEN53,split_003,-0.09573178865398585
alpha360_OPEN54,split_003,-0.09635167402298397
alpha360_OPEN55,split_003,-0.09630412983074452
alpha360_OPEN56,split_003,-0.09683858800027714
alpha360_OPEN57,split_003,-0.09851998643563298
alpha360_OPEN58,split_003,-0.10217393456624518
alpha360_OPEN59,split_003,-0.10408435588937334
alpha360_OPEN6,split_003,-0.027467813066971644
alpha360_OPEN7,split_003,-0.045681514213331165
alpha360_OPEN8,split_003,-0.05897057032549227
alpha360_OPEN9,split_003,-0.0719725734019592
alpha360_VOLUME1,split_003,-0.00040993648193569064
alpha360_VOLUME10,split_003,-0.004100946457682525
alpha360_VOLUME11,split_003,-0.006456750679765477
alpha360_VOLUME12,split_003,-0.010728531995620592
alpha360_VOLUME13,split_003,-0.01682622079912393
alpha360_VOLUME14,split_003,-0.019349156545477534
alpha360_VOLUME15,split_003,-0.02262446933305313
alpha360_VOLUME16,split_003,-0.025424741451773616
alpha360_VOLUME17,split_003,-0.02595412674826051
alpha360_VOLUME18,split_003,-0.027890405553679748
alpha360_VOLUME19,split_003,-0.027075411573906943
alpha360_VOLUME2,split_003,-0.0006087299920022862
alpha360_VOLUME20,split_003,-0.027159346777113055
alpha360_VOLUME21,split_003,-0.028605707900878755
alpha360_VOLUME22,split_003,-0.029366982468444075
alpha360_VOLUME23,split_003,-0.03087707942483782
alpha360_VOLUME24,split_003,-0.03254520830727123
alpha360_VOLUME25,split_003,-0.03205570275747869
alpha360_VOLUME26,split_003,-0.031968206127348686
alpha360_VOLUME27,split_003,-0.03178387040150646
alpha360_VOLUME28,split_003,-0.03380067543859914
alpha360_VOLUME29,split_003,-0.0353475285503488
alpha360_VOLUME3,split_003,0.0009164334163600247
alpha360_VOLUME30,split_003,-0.036165347174383924
alpha360_VOLUME31,split_003,-0.03612740345768299
alpha360_VOLUME32,split_003,-0.03456608321139299
alpha360_VOLUME33,split_003,-0.03255479044302587
alpha360_VOLUME34,split_003,-0.031365462221242056
alpha360_VOLUME35,split_003,-0.027945721722554932
alpha360_VOLUME36,split_003,-0.027259965292215617
alpha360_VOLUME37,split_003,-0.027608350450480344
alpha360_VOLUME38,split_003,-0.026316566841694353
alpha360_VOLUME39,split_003,-0.026486125027563458
alpha360_VOLUME4,split_003,0.002943092286651049
alpha360_VOLUME40,split_003,-0.029061981955743263
alpha360_VOLUME41,split_003,-0.030216685847519922
alpha360_VOLUME42,split_003,-0.029543874420479496
alpha360_VOLUME43,split_003,-0.027787048683058077
alpha360_VOLUME44,split_003,-0.02589727313154614
alpha360_VOLUME45,split_003,-0.026661688322575934
alpha360_VOLUME46,split_003,-0.026579901748623666
alpha360_VOLUME47,split_003,-0.027753491786487804
alpha360_VOLUME48,split_003,-0.027882339867552383
alpha360_VOLUME49,split_003,-0.024829893137002908
alpha360_VOLUME5,split_003,0.004689376548314056
alpha360_VOLUME50,split_003,-0.023094228039441153
alpha360_VOLUME51,split_003,-0.02408661532522506
alpha360_VOLUME52,split_003,-0.02447460992284977
alpha360_VOLUME53,split_003,-0.02483021763901968
alpha360_VOLUME54,split_003,-0.025235918485269883
alpha360_VOLUME55,split_003,-0.028702396458381733
alpha360_VOLUME56,split_003,-0.0281493612780954
alpha360_VOLUME57,split_003,-0.02684870847677296
alpha360_VOLUME58,split_003,-0.027561538420666935
alpha360_VOLUME59,split_003,-0.026943859987542222
alpha360_VOLUME6,split_003,0.0073356683011107406
alpha360_VOLUME7,split_003,0.005603262115019739
alpha360_VOLUME8,split_003,0.0022894766133009087
alpha360_VOLUME9,split_003,-0.0010068517542345286
alpha360_VWAP0,split_003,-0.005613590808939403
alpha360_VWAP1,split_003,-0.006487624626729936
alpha360_VWAP10,split_003,-0.07498028890801167
alpha360_VWAP11,split_003,-0.08413941531614957
alpha360_VWAP12,split_003,-0.093557971827024
alpha360_VWAP13,split_003,-0.10179608786418427
alpha360_VWAP14,split_003,-0.10615373419031701
alpha360_VWAP15,split_003,-0.11092970271558236
alpha360_VWAP16,split_003,-0.11261429404746731
alpha360_VWAP17,split_003,-0.11447440167503621
alpha360_VWAP18,split_003,-0.11574225713085781
alpha360_VWAP19,split_003,-0.11648211650276319
alpha360_VWAP2,split_003,-0.011617353213903961
alpha360_VWAP20,split_003,-0.11619170634953084
alpha360_VWAP21,split_003,-0.11585082152746506
alpha360_VWAP22,split_003,-0.11403821194038535
alpha360_VWAP23,split_003,-0.11344042784055447
alpha360_VWAP24,split_003,-0.11435859057040375
alpha360_VWAP25,split_003,-0.11583123669437262
alpha360_VWAP26,split_003,-0.11639354590378677
alpha360_VWAP27,split_003,-0.1167632923181725
alpha360_VWAP28,split_003,-0.1165743247800334
alpha360_VWAP29,split_003,-0.11645190987382753
alpha360_VWAP3,split_003,-0.014253900336624332
alpha360_VWAP30,split_003,-0.11556285165903045
alpha360_VWAP31,split_003,-0.11523581086722037
alpha360_VWAP32,split_003,-0.11452251134269963
alpha360_VWAP33,split_003,-0.11496492301293412
alpha360_VWAP34,split_003,-0.11588015253020961
alpha360_VWAP35,split_003,-0.11650722772934272
alpha360_VWAP36,split_003,-0.1182288968210672
alpha360_VWAP37,split_003,-0.11935173037108898
alpha360_VWAP38,split_003,-0.11828400569986355
alpha360_VWAP39,split_003,-0.11649206052229798
alpha360_VWAP4,split_003,-0.015368294661941333
alpha360_VWAP40,split_003,-0.11565802111312931
alpha360_VWAP41,split_003,-0.11382123507983481
alpha360_VWAP42,split_003,-0.1106248481395287
alpha360_VWAP43,split_003,-0.10737311441324304
alpha360_VWAP44,split_003,-0.10502026339891088
alpha360_VWAP45,split_003,-0.10436839605490399
alpha360_VWAP46,split_003,-0.10382748417811381
alpha360_VWAP47,split_003,-0.1029178482811147
alpha360_VWAP48,split_003,-0.10100773334253704
alpha360_VWAP49,split_003,-0.0979851823579435
alpha360_VWAP5,split_003,-0.016123251070887846
alpha360_VWAP50,split_003,-0.09579806246064115
alpha360_VWAP51,split_003,-0.09461020706998564
alpha360_VWAP52,split_003,-0.09393473417332979
alpha360_VWAP53,split_003,-0.09449018057866221
alpha360_VWAP54,split_003,-0.09564408642822853
alpha360_VWAP55,split_003,-0.09547224836055351
alpha360_VWAP56,split_003,-0.09586202636251348
alpha360_VWAP57,split_003,-0.0963362583090948
alpha360_VWAP58,split_003,-0.09875758571913809
alpha360_VWAP59,split_003,-0.10196777026269498
alpha360_VWAP6,split_003,-0.02350210398662127
alpha360_VWAP7,split_003,-0.03537702302151642
alpha360_VWAP8,split_003,-0.05134700282362069
alpha360_VWAP9,split_003,-0.06348096085079727
amount_cv_20,split_003,-0.007326946970822333
amount_mean_20,split_003,-0.15036635610645957
amount_std_20,split_003,-0.13316773510315283
amplitude_20,split_003,-0.09953898296051078
corr_ret_amount_20,split_003,-0.0042178521219357066
corr_ret_volume_20,split_003,-0.009860130013824207
downside_std_20,split_003,-0.06342564362158709
kunquant_alpha101_alpha002,split_003,-0.025211437916876606
kunquant_alpha101_alpha003,split_003,-0.05520841831191964
kunquant_alpha101_alpha004,split_003,-0.03983204189004399
kunquant_alpha101_alpha005,split_003,-0.04329339381523842
kunquant_alpha101_alpha006,split_003,-0.06295135752225561
kunquant_alpha101_alpha008,split_003,-0.005083623445917644
kunquant_alpha101_alpha009,split_003,-0.0007872848228311917
kunquant_alpha101_alpha010,split_003,0.001363984870708137
kunquant_alpha101_alpha011,split_003,-0.06420010889702941
kunquant_alpha101_alpha012,split_003,-0.03192700790682296
kunquant_alpha101_alpha013,split_003,-0.03516242676871438
kunquant_alpha101_alpha014,split_003,-0.05231773856095051
kunquant_alpha101_alpha015,split_003,-0.023975551525763625
kunquant_alpha101_alpha016,split_003,-0.026304931773249884
kunquant_alpha101_alpha017,split_003,-0.013697764493366427
kunquant_alpha101_alpha018,split_003,-0.003691499475137158
kunquant_alpha101_alpha020,split_003,-0.030954861999192666
kunquant_alpha101_alpha022,split_003,-0.010549633947042773
kunquant_alpha101_alpha024,split_003,0.025759555272684052
kunquant_alpha101_alpha025,split_003,-0.0044126356077803
kunquant_alpha101_alpha026,split_003,-0.028761902783671023
kunquant_alpha101_alpha028,split_003,0.002240562668267586
kunquant_alpha101_alpha029,split_003,-0.008603847217454929
kunquant_alpha101_alpha030,split_003,0.002852865709818123
kunquant_alpha101_alpha031,split_003,-0.00010483176686779463
kunquant_alpha101_alpha033,split_003,-0.0032129729847270843
kunquant_alpha101_alpha034,split_003,0.0005922822778661394
kunquant_alpha101_alpha035,split_003,-0.021458528201247544
kunquant_alpha101_alpha038,split_003,-0.006290576737968745
kunquant_alpha101_alpha040,split_003,-0.10230625999484383
kunquant_alpha101_alpha041,split_003,-0.04361100303192726
kunquant_alpha101_alpha042,split_003,-0.04408270804661235
kunquant_alpha101_alpha043,split_003,0.009315532008578436
kunquant_alpha101_alpha044,split_003,-0.03432888814743437
kunquant_alpha101_alpha045,split_003,-0.01829331831961022
kunquant_alpha101_alpha046,split_003,-0.01572021637611656
kunquant_alpha101_alpha047,split_003,0.0016693097074557892
kunquant_alpha101_alpha049,split_003,-0.0058279671146459185
kunquant_alpha101_alpha050,split_003,-0.0339791275419143
kunquant_alpha101_alpha051,split_003,-0.015655508081325008
kunquant_alpha101_alpha053,split_003,-0.007137415937397917
kunquant_alpha101_alpha054,split_003,0.006963538461949215
kunquant_alpha101_alpha055,split_003,-0.03202085578205338
kunquant_alpha101_alpha057,split_003,0.02460144987430599
kunquant_alpha101_alpha060,split_003,0.00338284100501288
kunquant_alpha101_alpha062,split_003,-0.03186721428906242
kunquant_alpha101_alpha064,split_003,-0.011325490956354791
kunquant_alpha101_alpha066,split_003,0.0031835995281435624
kunquant_alpha101_alpha071,split_003,-0.0008469173092871196
kunquant_alpha101_alpha072,split_003,-0.02790692853432868
kunquant_alpha101_alpha073,split_003,-0.006149583984236675
kunquant_alpha101_alpha074,split_003,-0.05027826562610482
kunquant_alpha101_alpha077,split_003,-0.00429931186724606
kunquant_alpha101_alpha078,split_003,-0.001415168470139446
kunquant_alpha101_alpha083,split_003,-0.12694036344264584
kunquant_alpha101_alpha084,split_003,-0.006340177981116853
kunquant_alpha101_alpha085,split_003,-0.016374156462292212
kunquant_alpha101_alpha088,split_003,-0.10316759262772293
kunquant_alpha101_alpha092,split_003,0.0022210875070669553
kunquant_alpha101_alpha094,split_003,-0.07967425105566686
kunquant_alpha101_alpha095,split_003,-0.012466758455505537
kunquant_alpha101_alpha096,split_003,0.0026789390710215783
kunquant_alpha101_alpha098,split_003,-0.005067229703293286
kunquant_alpha101_alpha101,split_003,-0.004775210313449346
max_drawdown_20,split_003,-0.029215961189428187
ret_10,split_003,-0.0721202171723308
ret_20,split_003,-0.11612172655093739
ret_5,split_003,-0.014071203728923846
rev_20_exclude_5,split_003,-0.11176602026428817
rev_5,split_003,-0.014071203728923846
std_20,split_003,-0.08504881894337822
ta_momentum_ao,split_003,-0.09148233225154716
ta_momentum_kama,split_003,-0.04897870310707313
ta_momentum_ppo,split_003,-0.1319615831049098
ta_momentum_ppo_hist,split_003,-0.04354925006415329
ta_momentum_ppo_signal,split_003,-0.12998362998682564
ta_momentum_pvo,split_003,-0.03752711033349655
ta_momentum_pvo_hist,split_003,0.005186097423648011
ta_momentum_pvo_signal,split_003,-0.043707267566087345
ta_momentum_roc,split_003,-0.09058274064918334
ta_momentum_rsi,split_003,-0.0909089678543849
ta_momentum_stoch,split_003,-0.052187915480163674
ta_momentum_stoch_rsi,split_003,-0.002097435164568119
ta_momentum_stoch_rsi_d,split_003,-0.016762445952865364
ta_momentum_stoch_rsi_k,split_003,-0.007428562344916259
ta_momentum_stoch_signal,split_003,-0.06686992783435063
ta_momentum_tsi,split_003,-0.12013210434450623
ta_momentum_uo,split_003,-0.056132541159038415
ta_momentum_wr,split_003,-0.052187915480163674
ta_trend_adx,split_003,-0.02126732765499613
ta_trend_adx_neg,split_003,-0.05403386990790496
ta_trend_adx_pos,split_003,-0.0686014012414329
ta_trend_aroon_down,split_003,-0.0650581396837055
ta_trend_aroon_ind,split_003,-0.06876243832328163
ta_trend_aroon_up,split_003,-0.05700288161822008
ta_trend_cci,split_003,-0.05278242415382768
ta_trend_dpo,split_003,-0.02876999889638967
ta_trend_ema_fast,split_003,-0.037509173034734014
ta_trend_ema_slow,split_003,-0.031098120960673915
ta_trend_ichimoku_a,split_003,-0.038540199219611715
ta_trend_ichimoku_b,split_003,-0.027347525160889508
ta_trend_ichimoku_base,split_003,-0.03466819942384505
ta_trend_ichimoku_conv,split_003,-0.04129952012696665
ta_trend_kst,split_003,-0.12353965050430632
ta_trend_kst_diff,split_003,-0.06266896692437328
ta_trend_kst_sig,split_003,-0.10167595598648323
ta_trend_macd,split_003,-0.10502546298651523
ta_trend_macd_diff,split_003,-0.03193002090965115
ta_trend_macd_signal,split_003,-0.10552931438790468
ta_trend_mass_index,split_003,-0.06869263520473692
ta_trend_psar_down,split_003,-0.05092448921056016
ta_trend_psar_down_indicator,split_003,-0.015108700676784648
ta_trend_psar_up,split_003,-0.014451063875007414
ta_trend_psar_up_indicator,split_003,-0.0007360536811397674
ta_trend_sma_fast,split_003,-0.03715700813388233
ta_trend_sma_slow,split_003,-0.03003134880759008
ta_trend_stc,split_003,-0.014137952183100145
ta_trend_trix,split_003,-0.12405036545776824
ta_trend_vortex_ind_diff,split_003,-0.07742442430970055
ta_trend_vortex_ind_neg,split_003,-0.08711199812001207
ta_trend_vortex_ind_pos,split_003,-0.05978101475895196
ta_volatility_atr,split_003,-0.08925093317447576
ta_volatility_bbh,split_003,-0.04149606325033299
ta_volatility_bbhi,split_003,-0.0196499148761833
ta_volatility_bbl,split_003,-0.02080446267067075
ta_volatility_bbm,split_003,-0.03324446233492682
ta_volatility_bbp,split_003,-0.05559820475296078
ta_volatility_bbw,split_003,-0.06513272118706122
ta_volatility_dch,split_003,-0.045617675738196986
ta_volatility_dcl,split_003,-0.02543244593419794
ta_volatility_dcm,split_003,-0.037167235251720845
ta_volatility_dcp,split_003,-0.07231065906346684
ta_volatility_dcw,split_003,-0.06437758604391419
ta_volatility_kcc,split_003,-0.03826310071315997
ta_volatility_kch,split_003,-0.04276692974717731
ta_volatility_kcl,split_003,-0.03337602843130659
ta_volatility_kcli,split_003,-0.0192412898388411
ta_volatility_kcp,split_003,-0.02840537760260304
ta_volatility_kcw,split_003,-0.10959524085902421
ta_volatility_ui,split_003,0.004791137616723708
ta_volume_adi,split_003,0.011449723717830613
ta_volume_cmf,split_003,-0.06510588353940061
ta_volume_em,split_003,-0.0024373455211861746
ta_volume_fi,split_003,-0.08376527871686387
ta_volume_mfi,split_003,-0.07889430400018461
ta_volume_obv,split_003,-0.0028346601777812126
ta_volume_sma_em,split_003,-0.03230298324914938
ta_volume_vwap,split_003,-0.038359332942645874
volume_ratio_5_20,split_003,-0.01799330791828364
