outer_split_id,inner_split_id,factor,selected,selection_eligible,selection_reason,frozen_direction,fdr_bh_q_value
split_001,split_001_inner_001,alpha158_VSUMN5,False,True,fdr_not_passed,1,0.2153389181769816
split_001,split_001_inner_001,alpha158_VSUMN60,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha158_VSUMP10,False,True,fdr_not_passed,-1,0.1390884248027105
split_001,split_001_inner_001,alpha158_VSUMP20,True,True,selected,-1,0.0186444456830722
split_001,split_001_inner_001,alpha158_VSUMP30,True,True,selected,-1,0.0070536323834476
split_001,split_001_inner_001,alpha158_VSUMP5,False,True,fdr_not_passed,-1,0.1864842263455781
split_001,split_001_inner_001,alpha158_VSUMP60,True,True,selected,-1,0.0056320084409972
split_001,split_001_inner_001,alpha158_VWAP0,False,True,fdr_not_passed,1,0.1869943527974616
split_001,split_001_inner_001,alpha158_WVMA10,False,True,direction_mismatch;fdr_not_passed,1,0.6538477002873289
split_001,split_001_inner_001,alpha158_WVMA20,False,True,direction_mismatch;fdr_not_passed,1,0.8242757242757243
split_001,split_001_inner_001,alpha158_WVMA30,False,True,direction_mismatch;fdr_not_passed,1,0.7327122418865537
split_001,split_001_inner_001,alpha158_WVMA5,False,True,direction_mismatch;fdr_not_passed,1,0.6734885484885484
split_001,split_001_inner_001,alpha158_WVMA60,False,True,direction_mismatch;fdr_not_passed,1,0.6590349372420469
split_001,split_001_inner_001,alpha360_CLOSE1,False,True,fdr_not_passed,1,0.103189449688552
split_001,split_001_inner_001,alpha360_CLOSE10,True,True,selected,1,0.0070536323834476
split_001,split_001_inner_001,alpha360_CLOSE11,True,True,selected,1,0.0110337775432115
split_001,split_001_inner_001,alpha360_CLOSE12,True,True,selected,1,0.0097094189103874
split_001,split_001_inner_001,alpha360_CLOSE13,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_CLOSE14,True,True,selected,1,0.0070536323834476
split_001,split_001_inner_001,alpha360_CLOSE15,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_CLOSE16,True,True,selected,1,0.0083961264865787
split_001,split_001_inner_001,alpha360_CLOSE17,True,True,selected,1,0.0083961264865787
split_001,split_001_inner_001,alpha360_CLOSE18,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE19,True,True,selected,1,0.0070536323834476
split_001,split_001_inner_001,alpha360_CLOSE2,True,True,selected,1,0.0440373579908463
split_001,split_001_inner_001,alpha360_CLOSE20,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE21,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_CLOSE22,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE23,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE24,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE25,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE26,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE27,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE28,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE29,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE3,False,True,fdr_not_passed,1,0.0501248751248751
split_001,split_001_inner_001,alpha360_CLOSE30,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE31,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE32,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE33,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE34,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE35,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE36,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE37,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE38,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE39,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE4,True,True,selected,1,0.0359461255875598
split_001,split_001_inner_001,alpha360_CLOSE40,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE41,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE42,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE43,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE44,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE45,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE46,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE47,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE48,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE49,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE5,True,True,selected,1,0.0380778357202718
split_001,split_001_inner_001,alpha360_CLOSE50,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE51,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE52,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE53,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE54,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE55,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE56,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE57,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_CLOSE58,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_CLOSE59,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_CLOSE6,True,True,selected,1,0.0285844501730448
split_001,split_001_inner_001,alpha360_CLOSE7,True,True,selected,1,0.0186444456830722
split_001,split_001_inner_001,alpha360_CLOSE8,True,True,selected,1,0.0186444456830722
split_001,split_001_inner_001,alpha360_CLOSE9,True,True,selected,1,0.0134865134865134
split_001,split_001_inner_001,alpha360_HIGH0,True,True,selected,-1,0.0097094189103874
split_001,split_001_inner_001,alpha360_HIGH1,False,True,direction_mismatch;fdr_not_passed,-1,0.1954983791718485
split_001,split_001_inner_001,alpha360_HIGH10,True,True,selected,1,0.0285844501730448
split_001,split_001_inner_001,alpha360_HIGH11,True,True,selected,1,0.0236700799200799
split_001,split_001_inner_001,alpha360_HIGH12,True,True,selected,1,0.0225122246174877
split_001,split_001_inner_001,alpha360_HIGH13,True,True,selected,1,0.0134865134865134
split_001,split_001_inner_001,alpha360_HIGH14,True,True,selected,1,0.0186444456830722
split_001,split_001_inner_001,alpha360_HIGH15,True,True,selected,1,0.0083961264865787
split_001,split_001_inner_001,alpha360_HIGH16,True,True,selected,1,0.0110337775432115
split_001,split_001_inner_001,alpha360_HIGH17,True,True,selected,1,0.0097094189103874
split_001,split_001_inner_001,alpha360_HIGH18,True,True,selected,1,0.0083961264865787
split_001,split_001_inner_001,alpha360_HIGH19,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH2,False,True,direction_mismatch;fdr_not_passed,-1,0.7912315647877958
split_001,split_001_inner_001,alpha360_HIGH20,True,True,selected,1,0.0122629663914067
split_001,split_001_inner_001,alpha360_HIGH21,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH22,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH23,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_HIGH24,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH25,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH26,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH27,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH28,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_HIGH29,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH3,False,True,direction_mismatch;fdr_not_passed,-1,0.7083699710427821
split_001,split_001_inner_001,alpha360_HIGH30,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH31,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH32,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH33,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH34,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH35,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH36,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH37,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH38,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH39,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH4,False,True,fdr_not_passed,1,0.4257834083507617
split_001,split_001_inner_001,alpha360_HIGH40,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH41,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH42,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH43,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH44,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH45,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH46,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH47,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH48,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH49,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_HIGH5,False,True,fdr_not_passed,1,0.2947233094774078
split_001,split_001_inner_001,alpha360_HIGH50,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_HIGH51,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH52,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_HIGH53,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_HIGH54,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_HIGH55,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH56,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH57,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH58,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_HIGH59,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_HIGH6,False,True,fdr_not_passed,1,0.175261801135927
split_001,split_001_inner_001,alpha360_HIGH7,False,True,fdr_not_passed,1,0.1096016283182058
split_001,split_001_inner_001,alpha360_HIGH8,False,True,fdr_not_passed,1,0.0708083737823514
split_001,split_001_inner_001,alpha360_HIGH9,True,True,selected,1,0.0440373579908463
split_001,split_001_inner_001,alpha360_LOW0,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW1,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW10,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW11,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW12,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW13,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW14,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_LOW15,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_LOW16,True,True,selected,1,0.0043398160281277
