datetime,nav,return,total_turnover,turnover,total_cost,cost,value,cash,bench,calendar_complete,stock_value,accounting_error,split_id
2025-02-27,10715566.368519587,-0.0008487420418854725,162828009.62557992,1.0210518124171775,126909.95357353958,0.0008567068277625465,8172316.537263684,2543249.831255903,0.0,True,8172316.537263682,1.862645149230957e-09,split_002
2025-02-28,10291699.374234647,-0.038915197770794094,172311443.10542047,0.8850146743247445,133778.56340147086,0.0006409936340938571,9261038.80182029,1030660.5724143565,0.0,True,9261038.801820291,-1.862645149230957e-09,split_002
2025-03-03,10316707.506683132,0.0031374577329070226,181518648.98535067,0.8946244488039082,141060.2027394326,0.0007075254603910585,9523951.058679132,792756.448004,0.0,True,9523951.05867913,1.862645149230957e-09,split_002
2025-03-04,10414607.954305096,0.010276971073374608,191344399.42863554,0.9524114584929133,149184.2597361179,0.0007874660584709383,9208103.534479568,1206504.4198255274,0.0,True,9208103.534479568,0.0,split_002
2025-03-05,10492022.084905775,0.008300035372957917,202624280.84639367,1.083082672650713,158211.74355165943,0.0008668097594408075,9317655.401466474,1174366.6834393006,0.0,True,9317655.401466472,1.862645149230957e-09,split_002
2025-03-06,10791096.484758826,0.0294576583014418,214211186.82199043,1.104353944533354,168207.745166944,0.0009527240349279472,8222456.128023771,2568640.356735055,0.0,True,8222456.128023772,0.0,split_002
2025-03-07,10768358.725034043,-0.0013071368303963046,224664150.42874065,0.9686655680925308,176840.0652361384,0.0007999483723814883,7684900.755775826,3083457.969258218,0.0,True,7684900.755775826,-9.313225746154785e-10,split_002
2025-03-10,10880781.502352083,0.011216661775025998,235876329.57799166,1.0412152339599523,185202.32560895555,0.0007765584882844531,9061552.211736022,1819229.290616061,0.0,True,9061552.211736023,-1.862645149230957e-09,split_002
2025-03-11,10846260.289562348,-0.0024423227527822157,246183140.862129,0.9472491734081169,193149.15816744402,0.0007303549434174942,9677048.466585843,1169211.8229765058,0.0,True,9677048.46658584,3.725290298461914e-09,split_002
2025-03-12,10900759.093368065,0.005926203105107136,258068561.37348622,1.095808158208676,202927.4957685323,0.0009015400091862297,9242260.093230797,1658499.0001372672,0.0,True,9242260.093230797,0.0,split_002
2025-03-13,10600208.366469523,-0.02657590377461809,271949786.64397365,1.273418222675213,213780.69793143115,0.0009956372826826203,9486129.846564438,1114078.5199050845,0.0,True,9486129.846564438,0.0,split_002
2025-03-14,10830092.956171675,0.02254902478400828,283158712.1839152,1.0574250196248514,222920.46940045262,0.0008622256424630591,9444103.65895482,1385989.2972168555,0.0,True,9444103.658954822,-1.862645149230957e-09,split_002
2025-03-17,10891057.89762287,0.006486271844796502,294231892.8989595,1.0224455837873596,232202.45496740224,0.0008570550229358976,8717149.485163094,2173908.4124597753,0.0,True,8717149.485163094,0.0,split_002
2025-03-18,10915097.782969426,0.0032117674138182166,307176832.2189077,1.188584198305806,243142.11447843883,0.0010044625245656188,7609726.358166376,3305371.424803051,0.0,True,7609726.358166377,-1.862645149230957e-09,split_002
2025-03-19,10810205.889053792,-0.008849268515219373,317387724.32692826,0.935483337946121,251443.3772427013,0.0007605303158359918,7286343.645324525,3523862.2437292673,0.0,True,7286343.645324526,-1.862645149230957e-09,split_002
2025-03-20,10797725.956358299,-0.0004818176511695313,326793327.2937149,0.8700669592528814,258714.76192807147,0.000672640721184879,7838298.854114596,2959427.102243702,0.0,True,7838298.854114595,1.862645149230957e-09,split_002
2025-03-21,10545698.901714116,-0.022488627727483092,338651367.76556206,1.0981979464726557,267915.7772363307,0.0008521252850319964,8198112.568080564,2347586.3336335514,0.0,True,8198112.568080562,2.7939677238464355e-09,split_002
2025-03-24,10429342.599135034,-0.0102748989657846,349441875.0185624,1.0232140471264934,275916.08907671506,0.0007586326819063646,9411839.769682305,1017502.8294527294,0.0,True,9411839.769682305,0.0,split_002
2025-03-25,10271697.979980491,-0.014145085778422306,361081413.6390405,1.116037613093992,286036.76255393884,0.0009704037796268338,7695944.280794905,2575753.6991855865,0.0,True,7695944.280794905,0.0,split_002
2025-03-26,10331015.589476084,0.006518187843804511,371157359.74174523,0.9809425980341997,293672.0099666858,0.0007433286519549174,8646864.152178558,1684151.437297526,0.0,True,8646864.15217856,-1.862645149230957e-09,split_002
2025-03-27,10305585.439988978,-0.0016654190282540486,381345178.35766476,0.9861391194005723,301896.6895098892,0.0007961152968912071,8583271.335805869,1722314.1041831088,0.0,True,8583271.335805869,0.0,split_002
2025-03-28,10223979.066340884,-0.007110776575338505,391608952.8127747,0.995942881156777,310222.34761616006,0.0008078782282435506,8339595.511146618,1884383.5551942664,0.0,True,8339595.511146618,0.0,split_002
2025-03-31,10198328.787022287,-0.001656040614266595,402160610.1221221,1.0320499720197276,318941.30236148526,0.0008527946593738162,7814300.146911926,2384028.6401103614,0.0,True,7814300.146911925,9.313225746154785e-10,split_002
2025-04-01,10144807.09779037,-0.004506950708679775,411634892.8466576,0.9290034595268006,326499.6264393831,0.0007411335950960946,7840985.487058674,2303821.610731696,0.0,True,7840985.487058674,0.0,split_002
2025-04-02,10218886.917405214,0.007977768835331375,420390230.6125327,0.8630363969938958,333352.7327297392,0.0006755284969241857,8302265.187041157,1916621.7303640565,0.0,True,8302265.187041158,0.0,split_002
2025-04-03,10092016.013140917,-0.01156991141404493,431278536.1769348,1.0655079807035255,341992.02060951554,0.0008454235720195267,8405858.956248848,1686157.0568920684,0.0,True,8405858.956248846,1.862645149230957e-09,split_002
2025-04-07,8900662.961780556,-0.1180168597401173,431636717.8055653,0.03549158346202849,342317.0336520073,3.2204966982666444e-05,7150342.663999574,1750320.2977809806,0.0,True,7150342.663999575,0.0,split_002
2025-04-08,8916639.382056752,0.002608934370827057,441015514.2270121,1.05371885911413,349561.85889994726,0.0008139646764571633,7756271.039301691,1160368.342755062,0.0,True,7756271.039301692,-1.862645149230957e-09,split_002
2025-04-09,9251239.140862111,0.03865743261519434,453507253.98768896,1.400947063735066,359656.4861604355,0.0011321111943589394,7923980.08004341,1327259.0608187008,0.0,True,7923980.080043411,-9.313225746154785e-10,split_002
2025-04-10,9514592.617577497,0.029250089628576,462416299.7583671,0.9630110772218067,366902.58349065675,0.00078325694751698,8023044.646620578,1491547.9709569179,0.0,True,8023044.646620578,9.313225746154785e-10,split_002
2025-04-11,9619109.448799321,0.011976704566636577,473424567.58758634,1.156987826140057,376339.2171214593,0.0009918063768036783,6882164.000832039,2736945.4479672825,0.0,True,6882164.000832041,-1.862645149230957e-09,split_002
2025-04-14,9781053.412592644,0.017742706114948343,484297358.6878953,1.130332403241978,385064.28536570596,0.000907055719730451,7024587.66358747,2756465.7490051743,0.0,True,7024587.66358747,0.0,split_002
2025-04-15,9752331.391051171,-0.0021142464531218224,494421815.8191286,1.03510907303691,393106.7494218094,0.0008222492728389704,7140339.758161209,2611991.6328899623,0.0,True,7140339.758161209,9.313225746154785e-10,split_002
2025-04-16,9570973.89047556,-0.01777157552704933,504618390.9699134,1.0455525701414659,401149.9561165408,0.0008247470653132184,7246227.630614452,2324746.259861107,0.0,True,7246227.630614451,1.862645149230957e-09,split_002
2025-04-17,9546266.976879498,-0.0019377979296924617,512516096.6247861,0.8251726256125266,407310.25632249867,0.0006436440300070395,7633168.369693233,1913098.6071862655,0.0,True,7633168.3696932355,-2.7939677238464355e-09,split_002
2025-04-18,9557018.98142722,0.001787083186407674,520010859.65701497,0.7850988297709216,413618.2249821162,0.0006607785718642757,7070993.86683344,2486025.1145937806,0.0,True,7070993.86683344,0.0,split_002
2025-04-21,9781989.411496859,0.02430190555307476,529594111.9652328,1.0027449277689606,420901.56756806484,0.0007620935565894386,8132539.399912299,1649450.0115845609,0.0,True,8132539.399912298,0.0,split_002
2025-04-22,9753737.622485315,-0.0018934307284262566,541179462.391045,1.1843552408874845,430631.83724274003,0.0009947127588626418,7209691.76507537,2544045.857409945,0.0,True,7209691.765075373,-2.7939677238464355e-09,split_002
2025-04-23,9808095.295363031,0.006538024743331716,552316712.7032918,1.141844361957417,440044.3422807986,0.0009650151974931014,6302683.943087334,3505411.3522756966,0.0,True,6302683.943087334,9.313225746154785e-10,split_002
2025-04-24,9743175.310733203,-0.005769465143912426,563093672.2541353,1.0987821005306193,448376.8629758586,0.0008495554380471189,6860378.827080695,2882796.483652508,0.0,True,6860378.827080697,-1.862645149230957e-09,split_002
2025-04-25,9717182.27051175,-0.001925148852103926,572086334.5148952,0.9229703842907888,455612.840432006,0.0007426713802610257,6829597.245824738,2887585.024687011,0.0,True,6829597.2458247375,1.862645149230957e-09,split_002
2025-04-28,9580163.137732284,-0.013363388403048628,581666682.7691249,0.9859183441791219,462777.4923474055,0.0007373178474938918,7741323.721112351,1838839.4166199325,0.0,True,7741323.721112351,9.313225746154785e-10,split_002
2025-04-29,9520099.663300864,-0.005531515251380875,589953923.9500377,0.8650417599125062,469848.1482717423,0.0007380517244522043,6862521.697037718,2657577.966263145,0.0,True,6862521.697037718,9.313225746154785e-10,split_002
2025-04-30,9521511.941042317,0.0007993940495971247,597346809.4700683,0.7765554754147724,476046.1815527039,0.0006510471003632965,6375723.93787371,3145788.0031686067,0.0,True,6375723.93787371,0.0,split_002
2025-05-06,9651901.410076585,0.014410269321074224,606222023.9955556,0.9321223961533714,482864.2639326803,0.000716071399394793,7176205.949732518,2475695.460344066,0.0,True,7176205.949732518,9.313225746154785e-10,split_002
2025-05-07,9692083.502291068,0.004981328180354009,615905750.034591,1.0032972393320876,490761.4602062096,0.0008182010919925733,6972683.794095647,2719399.708195422,0.0,True,6972683.794095649,-2.7939677238464355e-09,split_002
2025-05-08,9700407.528051667,0.001701864297648433,625959655.7203114,1.0373317237045931,498932.0453279877,0.0008430163772161749,6788756.34009294,2911651.1879587276,0.0,True,6788756.340092938,9.313225746154785e-10,split_002
2025-05-09,9624448.989525303,-0.007150945899760968,634023388.5652298,0.8312777397856372,505523.4944156199,0.0006795022857102661,6503696.538780307,3120752.450744996,0.0,True,6503696.53878031,-2.7939677238464355e-09,split_002
2025-05-12,9675978.158982638,0.006024722549988882,642474015.5176597,0.8780374815874724,511978.95981669566,0.0006707361022019585,7252078.059851771,2423900.099130868,0.0,True,7252078.059851772,-1.862645149230957e-09,split_002
2025-05-13,9728150.408646185,0.006132812758457463,651629219.2821877,0.9461786306357932,519147.67245711345,0.0007408773069379828,7646746.256306074,2081404.1523401118,0.0,True,7646746.256306075,-1.862645149230957e-09,split_002
2025-05-14,9682896.366302656,-0.0038438405156267807,661418385.7110714,1.0062721090520206,527008.256117777,0.0008080244784946154,7575541.923217896,2107354.44308476,0.0,True,7575541.923217896,0.0,split_002
2025-05-15,9550626.49205227,-0.012952046504415844,669584659.4986393,0.8433709789549473,533864.8063343717,0.0007081094289572403,6880197.555710599,2670428.936341671,0.0,True,6880197.555710597,1.862645149230957e-09,split_002
2025-05-16,9601223.141980797,0.005866580413923589,676748709.043899,0.7501130476855534,539297.6747248183,0.0005688494252149539,7603523.027922736,1997700.1140580606,0.0,True,7603523.027922736,9.313225746154785e-10,split_002
2025-05-19,9648880.325668717,0.0057505445253584605,685898839.4648999,0.9530171610107069,546852.7522127612,0.0007868869805669589,7225827.421905032,2423052.903763685,0.0,True,7225827.421905035,-3.725290298461914e-09,split_002
2025-05-20,9673235.245063215,0.003263105029701333,695909762.8218671,1.0375217661613398,553983.1427399383,0.0007389863161851335,9089903.031086978,583332.2139762384,0.0,True,9089903.03108698,-1.862645149230957e-09,split_002
2025-05-21,9579132.35432583,-0.008905626283514979,705267447.0078671,0.967378953259276,561939.8154322663,0.0008225451455229233,8156352.422822912,1422779.9315029175,0.0,True,8156352.422822912,-9.313225746154785e-10,split_002
2025-05-22,9490114.559397181,-0.008651825213994381,713206790.5827801,0.8288165651378339,568080.6315295683,0.0006410618279565674,8553875.251623506,936239.3077736755,0.0,True,8553875.251623508,-1.862645149230957e-09,split_002
2025-05-23,9375130.151509658,-0.011283573619649592,722770127.5751975,1.007715653226509,575982.6331272258,0.0008326560810409638,7980035.27635098,1395094.8751586769,0.0,True,7980035.27635098,9.313225746154785e-10,split_002
2025-05-26,9467583.75957076,0.010703095812660378,732872290.8466258,1.0775491228568828,583871.9413338917,0.0008415145261098602,8537453.63888705,930130.1206837108,0.0,True,8537453.638887051,-1.862645149230957e-09,split_002
2025-05-27,9332861.681397837,-0.013368360448161606,742444164.1493654,1.0110154339076676,592027.9472357128,0.0008614664637718346,7428725.415372224,1904136.2660256128,0.0,True,7428725.415372226,-2.7939677238464355e-09,split_002
2025-05-28,9318867.365517333,-0.0008151191656178646,750586546.2917174,0.8724421747920359,598414.8686896483,0.0006843475958361095,7734010.634369037,1584856.7311482958,0.0,True,7734010.634369042,-4.6566128730773926e-09,split_002
2025-05-29,9484090.436497396,0.018735254981337872,762219919.6889893,1.2483677405173639,607783.1539398212,0.001005302992597401,7853152.979372276,1630937.45712512,0.0,True,7853152.979372276,0.0,split_002
2025-05-30,9351522.879061945,-0.01302846056847839,772876880.5917355,1.1236671533345228,616787.6130954829,0.0009494278039578904,6795994.61529277,2555528.2637691745,0.0,True,6795994.615292767,3.725290298461914e-09,split_002
2025-06-03,9408231.451051576,0.006699327917185869,780758665.5992557,0.8428343821055618,622727.9593977537,0.0006352276927612726,7613300.449891929,1794931.0011596477,0.0,True,7613300.449891929,0.0,split_002
2025-06-04,9504927.858985666,0.010999265563269401,789549048.9268059,0.9343289834315943,629515.1876744833,0.0007214138291603107,8282593.62261374,1222334.236371926,0.0,True,8282593.622613739,9.313225746154785e-10,split_002
2025-06-05,9538910.580312066,0.004726295559382301,802312733.0884175,1.3428491358348693,640455.5646802568,0.00115102157197656,6889550.970679668,2649359.609632399,0.0,True,6889550.97067967,-2.7939677238464355e-09,split_002
2025-06-06,9530809.367897343,-6.694920922552533e-06,812066819.3598394,1.0225576798627254,648492.9148429572,0.000842585753900364,6448252.41383629,3082556.9540610537,0.0,True,6448252.413836286,2.7939677238464355e-09,split_002
2025-06-09,9563015.414288167,0.004110199228669813,821188909.6631263,0.9571160172411881,655460.3937646638,0.0007310479784828405,7209734.240432299,2353281.1738558686,0.0,True,7209734.240432299,-9.313225746154785e-10,split_002
2025-06-10,9516871.816779494,-0.004012294211415122,831284885.0236427,1.055731369566951,663234.3598829145,0.0008129199610653653,7816139.219485459,1700732.597294036,0.0,True,7816139.219485461,-2.7939677238464355e-09,split_002
2025-06-11,9526335.25006959,0.0018115219971466129,840460069.7076159,0.9640966969625605,671010.9492329392,0.0008171371328458534,7015329.394792947,2511005.855276643,0.0,True,7015329.394792946,1.862645149230957e-09,split_002
2025-06-12,9479049.258672198,-0.004336700492326174,848248530.117283,0.8175715220194711,676984.0778612902,0.0006270122215473567,7535197.313720824,1943851.9449513736,0.0,True,7535197.313720827,-2.7939677238464355e-09,split_002
2025-06-13,9362465.199970327,-0.011661055247425549,855785849.5136788,0.7951556311937145,683032.4194647165,0.0006380747096437707,7442335.644357559,1920129.5556127683,0.0,True,7442335.644357558,9.313225746154785e-10,split_002
2025-06-16,9428335.475943327,0.007648272718840136,862876451.6888545,0.7573435012819209,688768.83066174,0.000612703072801997,7475881.67532004,1952453.8006232867,0.0,True,7475881.675320041,-9.313225746154785e-10,split_002
2025-06-17,9435189.335302692,0.0013448732250409688,870004373.1992457,0.7560105947203868,694594.8872406752,0.0006179305555896348,7318220.738859865,2116968.5964428266,0.0,True,7318220.738859863,2.7939677238464355e-09,split_002
2025-06-18,9457753.143264564,0.003111881477980253,878844857.7821248,0.9369694945920716,701392.2702125686,0.0007204288891649831,7951556.381916086,1506196.761348477,0.0,True,7951556.381916084,2.7939677238464355e-09,split_002
2025-06-19,9275740.934678216,-0.018343806447981382,888748076.2612028,1.0471005458765577,709913.2857060841,0.0009009555826252304,6613786.816142928,2661954.118535287,0.0,True,6613786.816142927,9.313225746154785e-10,split_002
2025-06-20,9218995.746412624,-0.005548961287798002,895299583.4705586,0.7063055399555647,715187.7466095033,0.0005686296049623509,6551390.86960178,2667604.8768108445,0.0,True,6551390.86960178,-9.313225746154785e-10,split_002
2025-06-23,9298470.024309542,0.0093038106837656,903385301.0434315,0.8770714072646429,721485.2598316483,0.0006831018687252976,7039600.705148598,2258869.319160945,0.0,True,7039600.7051486,-2.7939677238464355e-09,split_002
2025-06-24,9504888.11459065,0.022962774385676923,912287452.0968884,0.9573780450099296,728585.8388507398,0.0007636287475819114,7340286.732648876,2164601.3819417753,0.0,True,7340286.7326488765,-9.313225746154785e-10,split_002
2025-06-25,9524206.430823795,0.002997415770732364,923132289.1433184,1.1409747190797994,737757.6241513153,0.0009649545781076825,6417729.598093162,3106476.8327306337,0.0,True,6417729.598093165,-3.725290298461914e-09,split_002
2025-06-26,9459155.59260441,-0.006099955797093093,932145051.6174362,0.9463006224801238,744711.224140286,0.0007300975718529467,6912301.770029667,2546853.8225747435,0.0,True,6912301.770029668,-1.862645149230957e-09,split_002
2025-06-27,9490686.171991717,0.0038383610669424396,938365366.1043936,0.6575972269470597,749488.2993057824,0.000505021311757613,7465441.38927421,2025244.7827175069,0.0,True,7465441.3892742125,-2.7939677238464355e-09,split_002
2025-06-30,9649550.69842405,0.01738636737094316,946330020.0714211,0.8392073895070203,755632.3292620272,0.000647374683442447,8162284.0057619745,1487266.6926620763,0.0,True,8162284.005761973,1.862645149230957e-09,split_002
2025-07-01,9746359.221636996,0.010937543119069451,956404917.5771575,1.04407944168652,764366.1828927419,0.0009051046938528547,6958687.926993257,2787671.2946437392,0.0,True,6958687.926993259,-2.7939677238464355e-09,split_002
2025-07-02,9722986.04338556,-0.0016001144465370076,966565937.3671813,1.0425451759941557,772144.0709524973,0.0007980301036399791,7675917.682255674,2047068.3611298853,0.0,True,7675917.68225567,3.725290298461914e-09,split_002
2025-07-03,9759217.55049111,0.0045208064658824884,976458330.1174743,1.017423320999489,779868.3020195701,0.0007944299243674779,8174351.275887056,1584866.2746040528,0.0,True,8174351.275887057,0.0,split_002
2025-07-04,9713415.562221915,-0.003827043384213168,986390065.8548679,1.0176774609245007,788321.3413270611,0.0008661595321302724,7198685.010194492,2514730.552027424,0.0,True,7198685.010194492,-9.313225746154785e-10,split_002
2025-07-07,9755011.327632634,0.00484039166489471,993095776.7402058,0.6903556058507517,793742.3116413791,0.0005580910524822692,7212340.532039012,2542670.7955936217,0.0,True,7212340.53203901,2.7939677238464355e-09,split_002
2025-07-08,9860254.710234301,0.011387994580452608,1000343539.6857653,0.7429784243334553,799588.9451710462,0.0005993466674001205,7279129.857720762,2581124.85251354,0.0,True,7279129.857720762,-9.313225746154785e-10,split_002
2025-07-09,9850999.528150061,-0.00013977200418027313,1009915240.9377667,0.9707356993594296,807465.9396927088,0.0007988631889485357,6884948.21249848,2966051.31565158,0.0,True,6884948.2124984795,9.313225746154785e-10,split_002
2025-07-10,9814460.533647407,-0.0030209910903622552,1018357805.085476,0.8570261447667347,814245.152389659,0.0006881751113253039,6826758.101286238,2987702.432361169,0.0,True,6826758.101286239,-9.313225746154785e-10,split_002
2025-07-11,9873092.939571386,0.006609455527121622,1027242694.5076638,0.905285562230068,820480.9868855125,0.0006353721098041907,8680788.366383454,1192304.5731879328,0.0,True,8680788.366383456,-1.862645149230957e-09,split_002
2025-07-14,9902924.42553623,0.003889559280465527,1036599210.8770843,0.9476783442318732,829051.481190677,0.0008680657983896805,6627737.743593502,3275186.6819427293,0.0,True,6627737.743593503,-1.862645149230957e-09,split_002
2025-07-15,9840986.944723643,-0.005579543476341947,1045358427.999912,0.8845081257250399,835735.1646280559,0.0006749201700604649,7265371.534323243,2575615.4104004,0.0,True,7265371.534323242,1.862645149230957e-09,split_002
2025-07-16,9897309.81175202,0.006210991599067252,1051587062.5044404,0.6329278292425696,840534.5848398888,0.00048769704083453073,7779828.544016557,2117481.2677354626,0.0,True,7779828.544016559,-1.862645149230957e-09,split_002
2025-07-17,10060436.975486964,0.01719493950641876,1061089573.1931416,0.9601104612707906,847591.0645943051,0.0007129694723749519,9126565.831549244,933871.1439377203,0.0,True,9126565.831549248,-3.725290298461914e-09,split_002
2025-07-18,10046327.185951265,-0.0003355783045919916,1073426375.4562855,1.226269027200655,858324.789746316,0.001066924347139639,7463940.292726431,2582386.8932248335,0.0,True,7463940.292726429,1.862645149230957e-09,split_002
2025-07-21,10122399.397602228,0.008344287308291528,1083241528.2930906,0.9769891677956266,866082.0185280294,0.0007721457442239266,7775920.090682529,2346479.3069196995,0.0,True,7775920.090682531,-1.862645149230957e-09,split_002
2025-07-22,10085858.849161852,-0.002895063742034441,1092557248.2306426,0.9203074855709272,873317.5754900163,0.0007148065076053768,8210527.045070237,1875331.8040916163,0.0,True,8210527.045070237,-9.313225746154785e-10,split_002
2025-07-23,10014498.639593022,-0.006480046020262017,1100138872.544709,0.7517083500228097,879320.9555624108,0.0005952274528304935,8392641.150100091,1621857.489492931,0.0,True,8392641.150100093,-1.862645149230957e-09,split_002
2025-07-24,10108276.91416467,0.009937998663070345,1107151128.506264,0.700210386352399,885066.7550823581,0.0005737480953096303,8343363.87349424,1764913.04067043,0.0,True,8343363.87349424,-9.313225746154785e-10,split_002
2025-07-25,10051206.0518828,-0.0049444052688761685,1116575314.262239,0.9323236626777558,892158.1997305731,0.0007015483161405843,9227911.1009054,823294.9509774005,0.0,True,9227911.1009054,0.0,split_002
2025-07-28,10143164.93295417,0.009874844406645975,1125232360.4151282,0.8612942673946682,899453.414520684,0.0007258049185793377,8706853.70868203,1436311.2242721387,0.0,True,8706853.70868203,0.0,split_002
2025-07-29,10123433.456348214,-0.0012983326340878403,1133188533.990406,0.784387676614521,906015.6890812498,0.0006469651833468182,8430394.177526012,1693039.2788222022,0.0,True,8430394.17752601,1.862645149230957e-09,split_002
2025-07-30,10051000.361051401,-0.006478537964673389,1141847947.0537088,0.8553830180878603,912863.7363982663,0.0006764550136616189,8611835.558896197,1439164.8021552041,0.0,True,8611835.558896199,-1.862645149230957e-09,split_002
2025-07-31,10035300.836947225,-0.0008479685810134481,1150612538.9839716,0.8720119008478445,920040.327988516,0.0007140176432646112,8405526.858708866,1629773.9782383582,0.0,True,8405526.858708866,0.0,split_002
2025-08-01,10055689.029397206,0.0026668466006675986,1157917434.667411,0.7279199499974003,926414.743462224,0.0006351992408876492,7435687.863407515,2620001.165989692,0.0,True,7435687.863407516,-9.313225746154785e-10,split_002
2025-08-04,10193936.780769078,0.014374591230655506,1166933188.273357,0.8965823803409998,932713.4114305242,0.000626378555451187,9508830.073379217,685106.7073898622,0.0,True,9508830.073379217,0.0,split_002
2025-08-06,10039293.678047337,0.004114845008196083,6182573.448747332,0.6182573448747333,1854.7720346241988,0.00018547720346241987,6223721.8988292925,3815571.779218045,0.0,True,6223721.8988292925,-9.313225746154785e-10,split_003
2025-08-07,10011113.015789552,-0.002153814370228808,14943714.26438254,0.8726849812943482,8412.659301683598,0.0006532219772989968,7133739.450387648,2877373.5654019034,0.0,True,7133739.450387647,9.313225746154785e-10,split_003
2025-08-08,9978018.341545561,-0.0026973032044572782,23386708.870813344,0.8433622308642899,14504.326328000807,0.0006084904861936348,8517864.097503932,1460154.244041629,0.0,True,8517864.097503932,0.0,split_003
2025-08-11,10070496.869776277,0.010200515960049275,34699648.90032886,1.1337862531693021,23806.733439885167,0.0009322900393108968,8167378.908594612,1903117.961181665,0.0,True,8167378.908594609,2.7939677238464355e-09,split_003
2025-08-12,10053133.585740464,-0.0008621090997433992,45448923.96166246,1.0674026515607664,32488.150485326685,0.0008620644202270014,8046452.375747472,2006681.2099929913,0.0,True,8046452.375747473,-9.313225746154785e-10,split_003
2025-08-13,10174385.638484573,0.012711084259237367,53582535.474837594,0.8090623131390585,39022.32581893363,0.0006499640413487718,8208709.046557091,1965676.5919274823,0.0,True,8208709.046557093,-1.862645149230957e-09,split_003
2025-08-14,10064357.72418606,-0.010103773572587361,62609618.16487175,0.8872361448429136,46250.55138601471,0.0007104336147570768,8153103.953834834,1911253.7703512253,0.0,True,8153103.953834832,1.862645149230957e-09,split_003
2025-08-15,10125323.025383443,0.0067186860059457966,70929598.67639431,0.8266777413454298,52904.50958895252,0.0006611408681298574,8289248.779373455,1836074.246009988,0.0,True,8289248.779373455,0.0,split_003
2025-08-18,10257583.520042887,0.01372730683481048,79517805.89041488,0.8481909359820481,59637.43090051825,0.0006649586679542759,8787285.362833686,1470298.1572092013,0.0,True,8787285.362833686,0.0,split_003
2025-08-19,10226226.166974295,-0.0022809965055560345,88899133.3429106,0.914574805475871,67597.27180444328,0.0007759957194959065,7942417.715950823,2283808.451023472,0.0,True,7942417.715950823,-9.313225746154785e-10,split_003
2025-08-20,10292606.465128453,0.007137750570392063,97591684.5292349,0.8500253215987912,74209.22530656378,0.0006465682837598358,8784026.515424522,1508579.9497039318,0.0,True,8784026.515424524,-1.862645149230957e-09,split_003
2025-08-21,10263470.049020577,-0.002062076617015897,107669132.39339584,0.9790958100169792,82121.49829455197,0.0007687336550557069,9101424.235015469,1162045.814005108,0.0,True,9101424.235015469,0.0,split_003
2025-08-22,10329175.339596681,0.00713877367035339,117191487.13975516,0.9277909616219924,89684.79747085662,0.0007369144295429006,9383862.046953434,945313.2926432474,0.0,True,9383862.046953434,0.0,split_003
2025-08-25,10516571.796676941,0.01897318764943444,127507759.9801129,0.9987508684077145,98265.72237267523,0.0008307463683885595,9012441.605667809,1504130.1910091313,0.0,True,9012441.605667813,-1.862645149230957e-09,split_003
2025-08-26,10474892.847389903,-0.0031813648971949684,138012943.6941428,0.9989171297579458,106487.61930693488,0.0007818039084616561,9420384.36965651,1054508.4777333925,0.0,True,9420384.369656514,-3.725290298461914e-09,split_003
2025-08-27,10278077.979341429,-0.017979358577469018,148399772.1570431,0.9915928128552135,114970.63279162056,0.0008098425070571914,9001844.578959951,1276233.4003814773,0.0,True,9001844.578959953,-1.862645149230957e-09,split_003
2025-08-28,10332377.595022509,0.005837929578476821,156046031.21087956,0.743938610818596,120673.71255602902,0.0005548780400257169,9988976.939366696,343400.65565581294,0.0,True,9988976.939366698,-1.862645149230957e-09,split_003
2025-08-29,10414360.366632197,0.008532018617343061,163660646.63249174,0.7369664292253911,126846.9789484912,0.0005974681369984078,10043593.169069117,370767.19756307965,0.0,True,10043593.169069115,1.862645149230957e-09,split_003
2025-09-01,10481961.355685223,0.007221207475183526,172147507.02775866,0.8149190249320523,134450.24682424482,0.0007300753582634446,8526755.059661344,1955206.2960238783,0.0,True,8526755.059661347,-3.725290298461914e-09,split_003
2025-09-02,10340967.672196606,-0.012797694659546735,180882884.20643142,0.8333723892174868,141298.98944963352,0.0006533836934701217,8734477.127907379,1606490.5442892276,0.0,True,8734477.127907379,0.0,split_003
2025-09-03,10035898.649506032,-0.02877754867634984,190658065.7751228,0.9452869285118798,148780.31159300928,0.0007234644165352652,9183315.007661995,852583.6418440378,0.0,True,9183315.007662,-5.587935447692871e-09,split_003
2025-09-04,9939329.06300932,-0.00884885122397177,199963418.65292376,0.9272067407993385,156543.72404138383,0.000773564253636287,8551873.955676427,1387455.107332892,0.0,True,8551873.955676425,1.862645149230957e-09,split_003
2025-09-05,10097046.996878121,0.016594478548627497,209275358.78236496,0.9368781404065755,163763.77309644062,0.0007264121158768423,9278965.944329776,818081.052548345,0.0,True,9278965.944329772,3.725290298461914e-09,split_003
2025-09-08,10178668.28602206,0.008814371959558932,217632333.46009284,0.8276652253190213,171141.61187613328,0.0007306927245137899,8062665.052580328,2116003.233441731,0.0,True,8062665.052580329,0.0,split_003
2025-09-09,10006794.096742371,-0.016134165084885178,228137534.60166103,1.032080115627163,178791.48668485662,0.000751559496169906,9463427.626690056,543366.4700523142,0.0,True,9463427.626690054,1.862645149230957e-09,split_003
2025-09-10,10071475.413192887,0.007358804570964787,238437097.85362583,1.0292570380075818,187748.21237415206,0.0008950644534807841,8211643.633856788,1859831.7793360983,0.0,True,8211643.633856789,-9.313225746154785e-10,split_003
