outer_split_id,left_factor,right_factor,exposure_correlation
split_001,alpha360_CLOSE29,alpha360_HIGH0,-0.08996632820910178
split_001,alpha360_CLOSE3,alpha360_HIGH0,0.1888830670983952
split_001,alpha360_CLOSE35,alpha360_HIGH0,-0.07957178519176125
split_001,alpha360_CLOSE36,alpha360_HIGH0,-0.08330992173622453
split_001,alpha360_CLOSE37,alpha360_HIGH0,-0.09169796887591748
split_001,alpha360_CLOSE38,alpha360_HIGH0,-0.08240688955254714
split_001,alpha360_CLOSE39,alpha360_HIGH0,-0.07687925311559377
split_001,alpha360_CLOSE4,alpha360_HIGH0,0.12189686171835923
split_001,alpha360_CLOSE40,alpha360_HIGH0,-0.07890671621306614
split_001,alpha360_CLOSE41,alpha360_HIGH0,-0.06842054204082326
split_001,alpha360_CLOSE42,alpha360_HIGH0,-0.07966945767004964
split_001,alpha360_CLOSE43,alpha360_HIGH0,-0.07209448123635892
split_001,alpha360_CLOSE44,alpha360_HIGH0,-0.07516777501985294
split_001,alpha360_CLOSE45,alpha360_HIGH0,-0.08206330003580697
split_001,alpha360_CLOSE46,alpha360_HIGH0,-0.0939636535065222
split_001,alpha360_CLOSE47,alpha360_HIGH0,-0.08893341929857512
split_001,alpha360_CLOSE48,alpha360_HIGH0,-0.09666303939685494
split_001,alpha360_CLOSE49,alpha360_HIGH0,-0.09697720944329458
split_001,alpha360_CLOSE5,alpha360_HIGH0,0.08106625228072503
split_001,alpha360_CLOSE50,alpha360_HIGH0,-0.09416351695910846
split_001,alpha360_CLOSE51,alpha360_HIGH0,-0.09330366356502978
split_001,alpha360_CLOSE52,alpha360_HIGH0,-0.097442923400585
split_001,alpha360_CLOSE53,alpha360_HIGH0,-0.09483060720112346
split_001,alpha360_CLOSE54,alpha360_HIGH0,-0.09383128602206971
split_001,alpha360_CLOSE55,alpha360_HIGH0,-0.08715007692230706
split_001,alpha360_CLOSE56,alpha360_HIGH0,-0.08599710559428533
split_001,alpha360_CLOSE57,alpha360_HIGH0,-0.08482255539505486
split_001,alpha360_CLOSE58,alpha360_HIGH0,-0.07687081917711797
split_001,alpha360_CLOSE59,alpha360_HIGH0,-0.07214799554283519
split_001,alpha360_CLOSE6,alpha360_HIGH0,0.06280995169254742
split_001,alpha360_CLOSE7,alpha360_HIGH0,0.04684033647694065
split_001,alpha360_CLOSE8,alpha360_HIGH0,0.048442528706119536
split_001,alpha360_CLOSE9,alpha360_HIGH0,0.01856768239257803
split_001,alpha360_HIGH0,alpha360_HIGH0,1.0
split_001,alpha360_HIGH10,alpha360_HIGH0,0.025348630706184486
split_001,alpha360_HIGH11,alpha360_HIGH0,0.013834642576433357
split_001,alpha360_HIGH12,alpha360_HIGH0,-0.0016742429537356606
split_001,alpha360_HIGH13,alpha360_HIGH0,-0.006704036225585592
split_001,alpha360_HIGH14,alpha360_HIGH0,-0.027045727018171664
split_001,alpha360_HIGH15,alpha360_HIGH0,-0.040380725835852976
split_001,alpha360_HIGH16,alpha360_HIGH0,-0.038791417207010556
split_001,alpha360_HIGH17,alpha360_HIGH0,-0.05072985026596253
split_001,alpha360_HIGH18,alpha360_HIGH0,-0.04892250935282365
split_001,alpha360_HIGH19,alpha360_HIGH0,-0.0542347627896754
split_001,alpha360_HIGH20,alpha360_HIGH0,-0.04661673476322793
split_001,alpha360_HIGH21,alpha360_HIGH0,-0.049422989741892756
split_001,alpha360_HIGH22,alpha360_HIGH0,-0.0477563268337758
split_001,alpha360_HIGH23,alpha360_HIGH0,-0.0632517410453841
split_001,alpha360_HIGH24,alpha360_HIGH0,-0.06096040120960543
split_001,alpha360_HIGH25,alpha360_HIGH0,-0.06349572570253939
split_001,alpha360_HIGH26,alpha360_HIGH0,-0.07456489564597621
split_001,alpha360_HIGH27,alpha360_HIGH0,-0.07539336036005637
split_001,alpha360_HIGH28,alpha360_HIGH0,-0.07375666750062572
split_001,alpha360_HIGH33,alpha360_HIGH0,-0.07361918726554496
split_001,alpha360_HIGH34,alpha360_HIGH0,-0.0662663406046703
split_001,alpha360_HIGH35,alpha360_HIGH0,-0.061843614405169195
split_001,alpha360_HIGH36,alpha360_HIGH0,-0.07422715025016109
split_001,alpha360_HIGH37,alpha360_HIGH0,-0.07140804665046488
split_001,alpha360_HIGH38,alpha360_HIGH0,-0.0660487639987381
split_001,alpha360_HIGH39,alpha360_HIGH0,-0.061102836181734954
split_001,alpha360_HIGH40,alpha360_HIGH0,-0.06323853407442748
split_001,alpha360_HIGH41,alpha360_HIGH0,-0.05806096992943845
split_001,alpha360_HIGH42,alpha360_HIGH0,-0.059981185085519244
split_001,alpha360_HIGH43,alpha360_HIGH0,-0.05726290387521196
split_001,alpha360_HIGH44,alpha360_HIGH0,-0.0667540234533922
split_001,alpha360_HIGH45,alpha360_HIGH0,-0.06765275208568938
split_001,alpha360_HIGH46,alpha360_HIGH0,-0.07202554557146047
split_001,alpha360_HIGH47,alpha360_HIGH0,-0.0802390670894358
split_001,alpha360_HIGH48,alpha360_HIGH0,-0.0835976250311186
split_001,alpha360_HIGH49,alpha360_HIGH0,-0.08578348689319538
split_001,alpha360_HIGH50,alpha360_HIGH0,-0.07670575781235779
split_001,alpha360_HIGH51,alpha360_HIGH0,-0.0859105304514774
split_001,alpha360_HIGH52,alpha360_HIGH0,-0.0824272168499932
split_001,alpha360_HIGH53,alpha360_HIGH0,-0.07939163073915953
split_001,alpha360_HIGH54,alpha360_HIGH0,-0.07901592462130283
split_001,alpha360_HIGH55,alpha360_HIGH0,-0.07735747845453442
split_001,alpha360_HIGH56,alpha360_HIGH0,-0.0756408634321408
split_001,alpha360_HIGH57,alpha360_HIGH0,-0.07051654832997384
split_001,alpha360_HIGH58,alpha360_HIGH0,-0.06085588394169067
split_001,alpha360_HIGH59,alpha360_HIGH0,-0.06452937102642195
split_001,alpha360_HIGH9,alpha360_HIGH0,0.05194481771063731
split_001,alpha360_LOW0,alpha360_HIGH0,0.19400066150720963
split_001,alpha360_LOW1,alpha360_HIGH0,0.24577841159267708
split_001,alpha360_LOW10,alpha360_HIGH0,-0.04370875215541388
split_001,alpha360_LOW11,alpha360_HIGH0,-0.05590023714278819
split_001,alpha360_LOW12,alpha360_HIGH0,-0.06554547878122789
split_001,alpha360_LOW13,alpha360_HIGH0,-0.07854142771573291
split_001,alpha360_LOW14,alpha360_HIGH0,-0.08177764982746913
split_001,alpha360_LOW15,alpha360_HIGH0,-0.08048460520439078
split_001,alpha360_LOW16,alpha360_HIGH0,-0.0788495619506702
split_001,alpha360_LOW17,alpha360_HIGH0,-0.08836023931585378
split_001,alpha360_LOW18,alpha360_HIGH0,-0.10175107420557467
split_001,alpha360_LOW19,alpha360_HIGH0,-0.0928029010928859
split_001,alpha360_LOW2,alpha360_HIGH0,0.12854397689044583
split_001,alpha360_LOW20,alpha360_HIGH0,-0.0961434985948123
split_001,alpha360_LOW21,alpha360_HIGH0,-0.09146154279039438
split_001,alpha360_LOW22,alpha360_HIGH0,-0.09577263419582806
split_001,alpha360_LOW23,alpha360_HIGH0,-0.10592287345249984
split_001,alpha360_LOW24,alpha360_HIGH0,-0.09839309151015244
split_001,alpha360_LOW25,alpha360_HIGH0,-0.0925113904652153
split_001,alpha360_LOW26,alpha360_HIGH0,-0.11546245612043246
split_001,alpha360_LOW27,alpha360_HIGH0,-0.11291441636500951
split_001,alpha360_LOW28,alpha360_HIGH0,-0.11563463575708521
split_001,alpha360_LOW29,alpha360_HIGH0,-0.10374633363128752
split_001,alpha360_LOW3,alpha360_HIGH0,0.0901993761354101
split_001,alpha360_LOW30,alpha360_HIGH0,-0.11278524966677618
split_001,alpha360_LOW35,alpha360_HIGH0,-0.09724333824395334
split_001,alpha360_LOW36,alpha360_HIGH0,-0.10601249511950556
split_001,alpha360_LOW37,alpha360_HIGH0,-0.1058272387309075
split_001,alpha360_LOW38,alpha360_HIGH0,-0.10478269461726314
split_001,alpha360_LOW39,alpha360_HIGH0,-0.09431414305690164
split_001,alpha360_LOW4,alpha360_HIGH0,0.05084525943144605
split_001,alpha360_LOW40,alpha360_HIGH0,-0.09421842893906418
split_001,alpha360_LOW41,alpha360_HIGH0,-0.08697833938101854
split_001,alpha360_LOW42,alpha360_HIGH0,-0.09296552651954657
split_001,alpha360_LOW43,alpha360_HIGH0,-0.08566801823467671
split_001,alpha360_LOW44,alpha360_HIGH0,-0.09653357206751356
split_001,alpha360_LOW45,alpha360_HIGH0,-0.1091208785823623
split_001,alpha360_LOW46,alpha360_HIGH0,-0.10496045824437748
split_001,alpha360_LOW47,alpha360_HIGH0,-0.1071672283333381
split_001,alpha360_LOW48,alpha360_HIGH0,-0.1114126084725311
split_001,alpha360_LOW49,alpha360_HIGH0,-0.10824554398153347
split_001,alpha360_LOW5,alpha360_HIGH0,0.021482535220495924
split_001,alpha360_LOW50,alpha360_HIGH0,-0.10422028244945614
split_001,alpha360_LOW51,alpha360_HIGH0,-0.10774954310498469
split_001,alpha360_LOW52,alpha360_HIGH0,-0.11021043070275102
split_001,alpha360_LOW53,alpha360_HIGH0,-0.10699328270377752
split_001,alpha360_LOW54,alpha360_HIGH0,-0.10494650873452406
split_001,alpha360_LOW55,alpha360_HIGH0,-0.10052725272863386
split_001,alpha360_LOW56,alpha360_HIGH0,-0.10120626504033838
split_001,alpha360_LOW57,alpha360_HIGH0,-0.09469930588808595
split_001,alpha360_LOW58,alpha360_HIGH0,-0.08406062070458488
split_001,alpha360_LOW59,alpha360_HIGH0,-0.07983430949055043
split_001,alpha360_LOW6,alpha360_HIGH0,0.013387955714583927
split_001,alpha360_LOW7,alpha360_HIGH0,0.008624323217675981
split_001,alpha360_LOW8,alpha360_HIGH0,0.00326394319335477
split_001,alpha360_LOW9,alpha360_HIGH0,-0.015155589404367259
split_001,alpha360_OPEN0,alpha360_HIGH0,0.5043634353966475
split_001,alpha360_OPEN1,alpha360_HIGH0,0.26884590510044526
split_001,alpha360_OPEN10,alpha360_HIGH0,-0.021931772449225218
split_001,alpha360_OPEN11,alpha360_HIGH0,-0.03330673986811782
split_001,alpha360_OPEN12,alpha360_HIGH0,-0.0431788538706364
split_001,alpha360_OPEN13,alpha360_HIGH0,-0.06429634696130282
split_001,alpha360_OPEN14,alpha360_HIGH0,-0.06566162200866169
split_001,alpha360_OPEN15,alpha360_HIGH0,-0.06895952847638741
split_001,alpha360_OPEN16,alpha360_HIGH0,-0.06410468473408146
split_001,alpha360_OPEN17,alpha360_HIGH0,-0.07357251855467326
split_001,alpha360_OPEN18,alpha360_HIGH0,-0.08063633316115978
split_001,alpha360_OPEN19,alpha360_HIGH0,-0.07632797856078188
split_001,alpha360_OPEN2,alpha360_HIGH0,0.1919373118380701
split_001,alpha360_OPEN20,alpha360_HIGH0,-0.06678232978418254
split_001,alpha360_OPEN21,alpha360_HIGH0,-0.0686238415120079
split_001,alpha360_OPEN22,alpha360_HIGH0,-0.07803184738374427
split_001,alpha360_OPEN23,alpha360_HIGH0,-0.08635732831080636
split_001,alpha360_OPEN24,alpha360_HIGH0,-0.07622832773049859
split_001,alpha360_OPEN25,alpha360_HIGH0,-0.08458981534714866
split_001,alpha360_OPEN26,alpha360_HIGH0,-0.08865090418980004
split_001,alpha360_OPEN27,alpha360_HIGH0,-0.09643225276499784
split_001,alpha360_OPEN28,alpha360_HIGH0,-0.09215710846128741
split_001,alpha360_OPEN3,alpha360_HIGH0,0.1181634529539736
split_001,alpha360_OPEN34,alpha360_HIGH0,-0.08077903325040336
split_001,alpha360_OPEN35,alpha360_HIGH0,-0.08483557478492262
split_001,alpha360_OPEN36,alpha360_HIGH0,-0.08912382576155169
split_001,alpha360_OPEN37,alpha360_HIGH0,-0.0811299617728675
split_001,alpha360_OPEN38,alpha360_HIGH0,-0.08008058088015209
split_001,alpha360_OPEN39,alpha360_HIGH0,-0.07867138352733519
split_001,alpha360_OPEN4,alpha360_HIGH0,0.07585293576413091
split_001,alpha360_OPEN40,alpha360_HIGH0,-0.07217865839007262
split_001,alpha360_OPEN41,alpha360_HIGH0,-0.07719839082839214
split_001,alpha360_OPEN42,alpha360_HIGH0,-0.07276060181967901
split_001,alpha360_OPEN43,alpha360_HIGH0,-0.07363928941837342
split_001,alpha360_OPEN44,alpha360_HIGH0,-0.08143566523613496
split_001,alpha360_OPEN45,alpha360_HIGH0,-0.09680645976047263
split_001,alpha360_OPEN46,alpha360_HIGH0,-0.08765794738359607
split_001,alpha360_OPEN47,alpha360_HIGH0,-0.09933089947741996
split_001,alpha360_OPEN48,alpha360_HIGH0,-0.0955294980292741
split_001,alpha360_OPEN49,alpha360_HIGH0,-0.09584362997084084
split_001,alpha360_OPEN5,alpha360_HIGH0,0.05653867588923285
split_001,alpha360_OPEN50,alpha360_HIGH0,-0.08544799576857424
split_001,alpha360_OPEN51,alpha360_HIGH0,-0.09824510599026914
split_001,alpha360_OPEN52,alpha360_HIGH0,-0.09555065233561309
split_001,alpha360_OPEN53,alpha360_HIGH0,-0.09545838275022392
split_001,alpha360_OPEN54,alpha360_HIGH0,-0.08732538026708819
split_001,alpha360_OPEN55,alpha360_HIGH0,-0.0883200724384701
split_001,alpha360_OPEN56,alpha360_HIGH0,-0.0872262016395611
split_001,alpha360_OPEN57,alpha360_HIGH0,-0.07826963944458945
split_001,alpha360_OPEN58,alpha360_HIGH0,-0.07233593708304717
split_001,alpha360_OPEN59,alpha360_HIGH0,-0.07476504904137601
split_001,alpha360_OPEN6,alpha360_HIGH0,0.03827802720430369
split_001,alpha360_OPEN7,alpha360_HIGH0,0.04439337500119334
split_001,alpha360_OPEN8,alpha360_HIGH0,0.016831059769772054
split_001,alpha360_OPEN9,alpha360_HIGH0,0.008580088862186329
split_001,alpha360_VOLUME13,alpha360_HIGH0,-0.1769892138571847
split_001,alpha360_VOLUME14,alpha360_HIGH0,-0.17621879304259846
split_001,alpha360_VOLUME15,alpha360_HIGH0,-0.18168051915784184
split_001,alpha360_VOLUME16,alpha360_HIGH0,-0.1799130753449576
split_001,alpha360_VOLUME17,alpha360_HIGH0,-0.1798174465678013
split_001,alpha360_VOLUME18,alpha360_HIGH0,-0.18896281185488872
split_001,alpha360_VOLUME19,alpha360_HIGH0,-0.1953587412763912
split_001,alpha360_VOLUME20,alpha360_HIGH0,-0.18243679356134693
split_001,alpha360_VOLUME21,alpha360_HIGH0,-0.18961791703145137
split_001,alpha360_VOLUME22,alpha360_HIGH0,-0.1932572229964325
split_001,alpha360_VOLUME23,alpha360_HIGH0,-0.18579516698911958
split_001,alpha360_VOLUME24,alpha360_HIGH0,-0.19192405365693965
split_001,alpha360_VOLUME25,alpha360_HIGH0,-0.1872068840978739
split_001,alpha360_VOLUME26,alpha360_HIGH0,-0.18055539831854905
split_001,alpha360_VOLUME27,alpha360_HIGH0,-0.1999303650276863
split_001,alpha360_VOLUME28,alpha360_HIGH0,-0.1960019027160898
split_001,alpha360_VOLUME29,alpha360_HIGH0,-0.20417993970379333
split_001,alpha360_VOLUME30,alpha360_HIGH0,-0.18865970477519978
split_001,alpha360_VOLUME31,alpha360_HIGH0,-0.19579619296206288
split_001,alpha360_VOLUME32,alpha360_HIGH0,-0.2056660543474542
split_001,alpha360_VOLUME33,alpha360_HIGH0,-0.19945549687839007
split_001,alpha360_VOLUME34,alpha360_HIGH0,-0.21240986614174207
split_001,alpha360_VOLUME35,alpha360_HIGH0,-0.2083175673382905
split_001,alpha360_VOLUME36,alpha360_HIGH0,-0.19952248151517893
split_001,alpha360_VOLUME37,alpha360_HIGH0,-0.20504527569790004
split_001,alpha360_VOLUME38,alpha360_HIGH0,-0.22406357158320162
split_001,alpha360_VOLUME39,alpha360_HIGH0,-0.20528691767713336
split_001,alpha360_VOLUME40,alpha360_HIGH0,-0.21087599845626187
split_001,alpha360_VOLUME41,alpha360_HIGH0,-0.20857061725158066
split_001,alpha360_VOLUME42,alpha360_HIGH0,-0.21049244896340902
split_001,alpha360_VOLUME43,alpha360_HIGH0,-0.22507490024180565
split_001,alpha360_VOLUME44,alpha360_HIGH0,-0.2256182977330382
split_001,alpha360_VOLUME45,alpha360_HIGH0,-0.21423709210199635
split_001,alpha360_VOLUME46,alpha360_HIGH0,-0.21471923780506538
split_001,alpha360_VOLUME47,alpha360_HIGH0,-0.22381653277017216
split_001,alpha360_VOLUME48,alpha360_HIGH0,-0.21772939980007172
split_001,alpha360_VOLUME49,alpha360_HIGH0,-0.21914657064567505
split_001,alpha360_VOLUME50,alpha360_HIGH0,-0.22323237705951915
split_001,alpha360_VOLUME51,alpha360_HIGH0,-0.21763076449136914
split_001,alpha360_VOLUME52,alpha360_HIGH0,-0.20991385173397092
split_001,alpha360_VOLUME53,alpha360_HIGH0,-0.22374881013037212
split_001,alpha360_VOLUME54,alpha360_HIGH0,-0.22395530708936842
split_001,alpha360_VOLUME55,alpha360_HIGH0,-0.22411542496591125
split_001,alpha360_VOLUME56,alpha360_HIGH0,-0.23143720723678654
split_001,alpha360_VOLUME57,alpha360_HIGH0,-0.21604449188238825
split_001,alpha360_VOLUME58,alpha360_HIGH0,-0.2097552647690953
split_001,alpha360_VOLUME59,alpha360_HIGH0,-0.2126789082753663
split_001,alpha360_VWAP10,alpha360_HIGH0,-0.0018888482140103843
split_001,alpha360_VWAP11,alpha360_HIGH0,-0.01951557512716648
split_001,alpha360_VWAP12,alpha360_HIGH0,-0.03665716386752461
split_001,alpha360_VWAP13,alpha360_HIGH0,-0.040061927944041675
split_001,alpha360_VWAP14,alpha360_HIGH0,-0.05428815431130957
split_001,alpha360_VWAP15,alpha360_HIGH0,-0.06810044682039502
split_001,alpha360_VWAP16,alpha360_HIGH0,-0.06556387756061038
split_001,alpha360_VWAP17,alpha360_HIGH0,-0.07060220542409378
split_001,alpha360_VWAP18,alpha360_HIGH0,-0.07397660085558116
split_001,alpha360_VWAP19,alpha360_HIGH0,-0.07333479133759416
split_001,alpha360_VWAP20,alpha360_HIGH0,-0.07211739877297164
split_001,alpha360_VWAP21,alpha360_HIGH0,-0.07000549849807716
split_001,alpha360_VWAP22,alpha360_HIGH0,-0.06450401297848626
split_001,alpha360_VWAP23,alpha360_HIGH0,-0.08652114198307909
split_001,alpha360_VWAP24,alpha360_HIGH0,-0.07817979232126782
split_001,alpha360_VWAP25,alpha360_HIGH0,-0.07385483403791314
split_001,alpha360_VWAP26,alpha360_HIGH0,-0.09178779301194369
split_001,alpha360_VWAP27,alpha360_HIGH0,-0.09459218745033618
split_001,alpha360_VWAP28,alpha360_HIGH0,-0.0951138233172944
split_001,alpha360_VWAP29,alpha360_HIGH0,-0.08797472348039465
split_001,alpha360_VWAP3,alpha360_HIGH0,0.18621048298715678
split_001,alpha360_VWAP34,alpha360_HIGH0,-0.08403602075463418
split_001,alpha360_VWAP35,alpha360_HIGH0,-0.07937909145270772
split_001,alpha360_VWAP36,alpha360_HIGH0,-0.08755097772675426
split_001,alpha360_VWAP37,alpha360_HIGH0,-0.09016926308830556
split_001,alpha360_VWAP38,alpha360_HIGH0,-0.0856109068195817
split_001,alpha360_VWAP39,alpha360_HIGH0,-0.07942424920858945
split_001,alpha360_VWAP4,alpha360_HIGH0,0.11572697451082326
split_001,alpha360_VWAP40,alpha360_HIGH0,-0.07973658650946988
split_001,alpha360_VWAP41,alpha360_HIGH0,-0.06897684237944345
split_001,alpha360_VWAP42,alpha360_HIGH0,-0.07520143626726594
split_001,alpha360_VWAP43,alpha360_HIGH0,-0.06894649748038482
split_001,alpha360_VWAP44,alpha360_HIGH0,-0.07728254681409684
split_001,alpha360_VWAP45,alpha360_HIGH0,-0.08359079825108559
split_001,alpha360_VWAP46,alpha360_HIGH0,-0.09007321088848384
split_001,alpha360_VWAP47,alpha360_HIGH0,-0.09475928494840237
split_001,alpha360_VWAP48,alpha360_HIGH0,-0.09928666560483962
split_001,alpha360_VWAP49,alpha360_HIGH0,-0.09610529424338177
split_001,alpha360_VWAP5,alpha360_HIGH0,0.07443048805687902
split_001,alpha360_VWAP50,alpha360_HIGH0,-0.09123842113633872
split_001,alpha360_VWAP51,alpha360_HIGH0,-0.09163755213287916
split_001,alpha360_VWAP52,alpha360_HIGH0,-0.09812933306394066
split_001,alpha360_VWAP53,alpha360_HIGH0,-0.09332757298097907
split_001,alpha360_VWAP54,alpha360_HIGH0,-0.0920289489785861
split_001,alpha360_VWAP55,alpha360_HIGH0,-0.08669584988698048
split_001,alpha360_VWAP56,alpha360_HIGH0,-0.0867250665018461
split_001,alpha360_VWAP57,alpha360_HIGH0,-0.08327862815257077
split_001,alpha360_VWAP58,alpha360_HIGH0,-0.07447225409546127
split_001,alpha360_VWAP59,alpha360_HIGH0,-0.0725123313015571
split_001,alpha360_VWAP6,alpha360_HIGH0,0.055927092280137834
split_001,alpha360_VWAP7,alpha360_HIGH0,0.05773940351457497
split_001,alpha360_VWAP8,alpha360_HIGH0,0.03431350819038498
split_001,alpha360_VWAP9,alpha360_HIGH0,0.017446652453984506
split_001,amount_cv_20,alpha360_HIGH0,0.09085556812460896
split_001,amount_std_20,alpha360_HIGH0,0.17480259129265024
split_001,amplitude_20,alpha360_HIGH0,0.43699865805128196
split_001,corr_ret_amount_20,alpha360_HIGH0,0.06818926785593267
split_001,corr_ret_volume_20,alpha360_HIGH0,0.07880019453830578
split_001,downside_std_20,alpha360_HIGH0,0.3102341044226396
split_001,kunquant_alpha101_alpha003,alpha360_HIGH0,-0.017122817065834673
split_001,kunquant_alpha101_alpha004,alpha360_HIGH0,-0.01821426196438364
split_001,kunquant_alpha101_alpha011,alpha360_HIGH0,-0.00626165624903928
split_001,kunquant_alpha101_alpha012,alpha360_HIGH0,-0.003342815976101831
split_001,kunquant_alpha101_alpha013,alpha360_HIGH0,-0.06274709724475194
split_001,kunquant_alpha101_alpha015,alpha360_HIGH0,-0.039062262098506675
split_001,kunquant_alpha101_alpha016,alpha360_HIGH0,-0.08083606574764084
split_001,kunquant_alpha101_alpha020,alpha360_HIGH0,0.015343831771599818
split_001,kunquant_alpha101_alpha029,alpha360_HIGH0,-0.021173810194004952
split_001,kunquant_alpha101_alpha033,alpha360_HIGH0,0.5043634353966475
split_001,kunquant_alpha101_alpha034,alpha360_HIGH0,0.17534094226887154
split_001,kunquant_alpha101_alpha035,alpha360_HIGH0,-0.13701109370472273
split_001,kunquant_alpha101_alpha040,alpha360_HIGH0,-0.12188719520290339
split_001,kunquant_alpha101_alpha044,alpha360_HIGH0,0.0017262467138030372
split_001,kunquant_alpha101_alpha045,alpha360_HIGH0,0.012829000701854592
split_001,kunquant_alpha101_alpha050,alpha360_HIGH0,-0.06351154702624642
split_001,kunquant_alpha101_alpha055,alpha360_HIGH0,-0.013781861560631301
split_001,kunquant_alpha101_alpha062,alpha360_HIGH0,0.04900769888046887
split_001,kunquant_alpha101_alpha083,alpha360_HIGH0,-0.17428541602745717
split_001,kunquant_alpha101_alpha084,alpha360_HIGH0,-0.03594078828834732
split_001,kunquant_alpha101_alpha088,alpha360_HIGH0,-0.31948327384383624
split_001,kunquant_alpha101_alpha094,alpha360_HIGH0,-0.07956338255022255
split_001,kunquant_alpha101_alpha101,alpha360_HIGH0,-0.5374039556314596
split_001,ret_10,alpha360_HIGH0,-0.006690639790239971
split_001,ret_20,alpha360_HIGH0,0.07592068595281415
split_001,ret_5,alpha360_HIGH0,-0.08106703165858742
split_001,rev_20_exclude_5,alpha360_HIGH0,-0.09959555892821739
split_001,rev_5,alpha360_HIGH0,0.08106703165858742
split_001,std_20,alpha360_HIGH0,0.366801426639224
split_001,ta_momentum_ppo_signal,alpha360_HIGH0,0.11172570822954661
split_001,ta_momentum_pvo,alpha360_HIGH0,0.211031728086144
split_001,ta_momentum_pvo_signal,alpha360_HIGH0,0.1907552700095143
split_001,ta_momentum_roc,alpha360_HIGH0,0.03392141348040467
split_001,ta_momentum_stoch,alpha360_HIGH0,-0.1271962100661912
split_001,ta_momentum_tsi,alpha360_HIGH0,0.15327025525527188
split_001,ta_momentum_uo,alpha360_HIGH0,-0.14083069501307593
split_001,ta_trend_adx_neg,alpha360_HIGH0,-0.14065143272867786
split_001,ta_trend_adx_pos,alpha360_HIGH0,0.16709481474484505
split_001,ta_trend_aroon_down,alpha360_HIGH0,-0.04949009349560541
split_001,ta_trend_aroon_ind,alpha360_HIGH0,0.13202778409097232
split_001,ta_trend_aroon_up,alpha360_HIGH0,0.1326910039568021
split_001,ta_trend_cci,alpha360_HIGH0,0.056378619107460004
split_001,ta_trend_kst_sig,alpha360_HIGH0,0.1037456060955238
split_001,ta_trend_macd,alpha360_HIGH0,0.11136827052684517
split_001,ta_trend_macd_signal,alpha360_HIGH0,0.11518587492484997
split_001,ta_trend_mass_index,alpha360_HIGH0,0.1654119916592301
split_001,ta_trend_trix,alpha360_HIGH0,0.10495145345618972
split_001,ta_trend_vortex_ind_diff,alpha360_HIGH0,0.1608283544428789
split_001,ta_trend_vortex_ind_neg,alpha360_HIGH0,-0.18396578456002205
split_001,ta_volatility_bbhi,alpha360_HIGH0,-0.018577603665716785
split_001,ta_volatility_bbp,alpha360_HIGH0,-0.024535262742821674
split_001,ta_volatility_bbw,alpha360_HIGH0,0.29634944721456746
split_001,ta_volatility_dcp,alpha360_HIGH0,-0.06011879021558923
split_001,ta_volatility_dcw,alpha360_HIGH0,0.3472748855606941
split_001,ta_volatility_kcw,alpha360_HIGH0,0.4545033217920553
split_001,ta_volume_cmf,alpha360_HIGH0,-0.0864594212886998
split_001,ta_volume_fi,alpha360_HIGH0,0.021630836961668513
split_001,ta_volume_sma_em,alpha360_HIGH0,0.09003071213058841
split_001,volume_ratio_5_20,alpha360_HIGH0,0.15958110560070848
split_001,alpha158_BETA10,alpha360_HIGH10,-0.8602936464334424
split_001,alpha158_BETA20,alpha360_HIGH10,-0.6523471002773942
split_001,alpha158_BETA30,alpha360_HIGH10,-0.37648135376003494
split_001,alpha158_BETA5,alpha360_HIGH10,-0.541614766595024
split_001,alpha158_BETA60,alpha360_HIGH10,-0.09712032182552613
split_001,alpha158_CNTD30,alpha360_HIGH10,-0.35435180816582834
split_001,alpha158_CNTP20,alpha360_HIGH10,-0.42649909101618433
split_001,alpha158_CNTP30,alpha360_HIGH10,-0.33295881783451786
split_001,alpha158_CNTP60,alpha360_HIGH10,-0.19615068250402856
split_001,alpha158_CORD10,alpha360_HIGH10,-0.5507224575346903
split_001,alpha158_CORD20,alpha360_HIGH10,-0.30913416475931244
split_001,alpha158_CORD30,alpha360_HIGH10,-0.22706148684906552
split_001,alpha158_CORD5,alpha360_HIGH10,-0.42550895856710286
split_001,alpha158_CORD60,alpha360_HIGH10,-0.12797117246622347
split_001,alpha158_CORR10,alpha360_HIGH10,-0.33416307833079323
split_001,alpha158_CORR20,alpha360_HIGH10,-0.20265893492514808
split_001,alpha158_CORR5,alpha360_HIGH10,-0.3093578865718726
split_001,alpha158_HIGH0,alpha360_HIGH10,0.025348630706184486
split_001,alpha158_IMAX20,alpha360_HIGH10,-0.5080523298919243
split_001,alpha158_IMAX30,alpha360_HIGH10,-0.3493290118878559
split_001,alpha158_IMAX60,alpha360_HIGH10,-0.11453311835583907
split_001,alpha158_IMIN20,alpha360_HIGH10,0.4568143107265335
split_001,alpha158_IMIN30,alpha360_HIGH10,0.25976056347416465
split_001,alpha158_IMXD20,alpha360_HIGH10,-0.5205409462875481
split_001,alpha158_IMXD60,alpha360_HIGH10,-0.14337214913165353
split_001,alpha158_KLEN,alpha360_HIGH10,-0.1777272925765462
split_001,alpha158_KLOW,alpha360_HIGH10,-0.05235003844795133
split_001,alpha158_KMID,alpha360_HIGH10,-0.24496857377057546
split_001,alpha158_KUP,alpha360_HIGH10,-0.1548553917144214
split_001,alpha158_LOW0,alpha360_HIGH10,0.274308216466712
split_001,alpha158_MA10,alpha360_HIGH10,0.8070190283776197
