year,output,dates,frozen_families,universe_rows,valid_rows,missing_rows,n_below_100_dates,constant_dates,single_family_valid_rows,effective_family_sum,max_family_weight,l1_sum,raw_any_parent_rows,raw_available_but_output_missing,infinite_cells,finite_rate,mean_effective_families,single_family_share_valid,mean_l1_weight_drift,raw_union_availability_loss
2017,erc_3560d64fb68e4d18,244,1,488000,476193,11807,0,0,476193,476193,1.0,0.0,476193,0,0,0.9758053278688524,1.0,1.0,0.0,0.0
2017,erc_358a00bb3fef169f,244,1,488000,459736,28264,0,0,459736,459736,1.0,0.0,462213,2477,0,0.9420819672131148,1.0,1.0,0.0,0.005359001153148008
2017,erc_37e550609cd38c9c,244,1,488000,460801,27199,0,0,460801,460801,1.0,0.0,461606,805,0,0.9442643442622951,1.0,1.0,0.0,0.0017439114742875959
2017,erc_38d851d16107ea47,244,1,488000,468382,19618,0,0,468382,468382,1.0,0.0,468382,0,0,0.9597991803278688,1.0,1.0,0.0,0.0
2017,erc_3a3186e77dff7370,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_3cbadf7497f354e3,244,1,488000,463135,24865,0,0,463135,463135,1.0,0.0,463135,0,0,0.949047131147541,1.0,1.0,0.0,0.0
2017,erc_3ce66b8c7c80ae6d,244,1,488000,459736,28264,0,0,459736,459736,1.0,0.0,462213,2477,0,0.9420819672131148,1.0,1.0,0.0,0.005359001153148008
2017,erc_401d8dfcc7503986,244,1,488000,464559,23441,0,0,464559,464559,1.0,0.0,464559,0,0,0.9519651639344262,1.0,1.0,0.0,0.0
2017,erc_4086289249c98f60,244,1,488000,472295,15705,0,0,472295,472295,1.0,0.0,472295,0,0,0.9678176229508196,1.0,1.0,0.0,0.0
2017,erc_408a3040f42d3aa2,244,1,488000,474489,13511,0,0,474489,474489,1.0,0.0,474489,0,0,0.972313524590164,1.0,1.0,0.0,0.0
2017,erc_41781f0f49b6690f,244,1,488000,472989,15011,0,0,472989,472989,1.0,0.0,472989,0,0,0.9692397540983606,1.0,1.0,0.0,0.0
2017,erc_4198011de131cb6c,244,1,488000,462761,25239,0,0,462761,462761,1.0,0.0,462761,0,0,0.948280737704918,1.0,1.0,0.0,0.0
2017,erc_4363a4c5b701b635,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_485005ec7e9db28f,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_4f1bcd69bd3f408a,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
2017,erc_50446426a2469979,244,1,488000,457802,30198,0,0,457802,457802,1.0,0.0,461477,3675,0,0.9381188524590164,1.0,1.0,0.0,0.007963560480804027
2017,erc_51590f98fed38ca2,244,1,488000,423249,64751,0,0,423249,423249,1.0,0.0,423249,0,0,0.867313524590164,1.0,1.0,0.0,0.0
2017,erc_52b20f87e810021b,244,1,488000,462880,25120,0,0,462880,462880,1.0,0.0,462880,0,0,0.9485245901639344,1.0,1.0,0.0,0.0
2017,erc_52fd4730aae4b5ee,244,1,488000,441438,46562,0,0,441438,441438,1.0,0.0,441438,0,0,0.9045860655737705,1.0,1.0,0.0,0.0
2017,erc_5ba005b55a84c807,244,1,488000,463100,24900,0,0,463100,463100,1.0,0.0,463100,0,0,0.9489754098360655,1.0,1.0,0.0,0.0
2017,erc_5c22c3b16e983dbe,244,1,488000,457802,30198,0,0,457802,457802,1.0,0.0,461477,3675,0,0.9381188524590164,1.0,1.0,0.0,0.007963560480804027
2017,erc_6140a537d206c638,244,1,488000,399059,88941,0,0,399059,399059,1.0,0.0,399059,0,0,0.8177438524590164,1.0,1.0,0.0,0.0
2017,erc_618fc830545cb661,244,1,488000,462880,25120,0,0,462880,462880,1.0,0.0,462880,0,0,0.9485245901639344,1.0,1.0,0.0,0.0
2017,erc_631efedd679b71e1,244,1,488000,472547,15453,0,0,472547,472547,1.0,0.0,472547,0,0,0.9683340163934426,1.0,1.0,0.0,0.0
2017,erc_64f656a225c40c87,244,1,488000,465146,22854,0,0,465146,465146,1.0,0.0,465146,0,0,0.9531680327868852,1.0,1.0,0.0,0.0
2017,erc_6666016380bb418a,244,1,488000,450221,37779,0,0,450221,450221,1.0,0.0,450221,0,0,0.9225840163934427,1.0,1.0,0.0,0.0
2017,erc_687f9778a5f68686,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_68b1ddfe076f4115,244,1,488000,461484,26516,0,0,461484,461484,1.0,0.0,462706,1222,0,0.9456639344262295,1.0,1.0,0.0,0.0026409858527877313
2017,erc_69a9de53d02b544f,244,1,488000,476193,11807,0,0,476193,476193,1.0,0.0,476193,0,0,0.9758053278688524,1.0,1.0,0.0,0.0
2017,erc_6be82424a71f9bc7,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_6c25ed64ad6c567b,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_6e5b9f3457c7130a,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
2017,erc_6fdaebce7fbeb966,244,1,488000,472989,15011,0,0,472989,472989,1.0,0.0,472989,0,0,0.9692397540983606,1.0,1.0,0.0,0.0
2017,erc_702556b9583c13f0,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_716af060ecb85801,244,1,488000,459736,28264,0,0,459736,459736,1.0,0.0,462213,2477,0,0.9420819672131148,1.0,1.0,0.0,0.005359001153148008
2017,erc_735659eb2774afc7,244,1,488000,472989,15011,0,0,472989,472989,1.0,0.0,472989,0,0,0.9692397540983606,1.0,1.0,0.0,0.0
2017,erc_7522921f6a7603d8,244,1,488000,425379,62621,0,0,425379,425379,1.0,0.0,425379,0,0,0.8716782786885245,1.0,1.0,0.0,0.0
2017,erc_76d829963fb2f9ee,244,1,488000,484198,3802,0,0,484198,484198,1.0,0.0,484198,0,0,0.9922090163934426,1.0,1.0,0.0,0.0
2017,erc_77a7e5e844591c15,244,1,488000,447939,40061,0,0,447939,447939,1.0,0.0,447939,0,0,0.9179077868852459,1.0,1.0,0.0,0.0
2017,erc_7ffe8e0e5f3cb5af,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_816a4a8c2194f406,244,1,488000,399109,88891,0,0,399109,399109,1.0,0.0,399109,0,0,0.8178463114754099,1.0,1.0,0.0,0.0
2017,erc_819e0e0b8186a56f,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
2017,erc_83b4f877804c5138,244,1,488000,448067,39933,0,0,448067,448067,1.0,0.0,448067,0,0,0.9181700819672132,1.0,1.0,0.0,0.0
2017,erc_83e327406890e267,244,1,488000,463100,24900,0,0,463100,463100,1.0,0.0,463100,0,0,0.9489754098360655,1.0,1.0,0.0,0.0
2017,erc_8706c2f0bfd43b03,244,1,488000,460801,27199,0,0,460801,460801,1.0,0.0,461606,805,0,0.9442643442622951,1.0,1.0,0.0,0.0017439114742875959
2017,erc_87e21dc6ff50ac34,244,1,488000,462933,25067,0,0,462933,462933,1.0,0.0,462933,0,0,0.9486331967213115,1.0,1.0,0.0,0.0
2017,erc_88b156b24b0926ee,244,1,488000,425379,62621,0,0,425379,425379,1.0,0.0,425379,0,0,0.8716782786885245,1.0,1.0,0.0,0.0
2017,erc_89fe4369113645bf,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_8bcb0bbe96063a8a,244,1,488000,468045,19955,0,0,468045,468045,1.0,0.0,468045,0,0,0.9591086065573771,1.0,1.0,0.0,0.0
2017,erc_8ef02558087d3f63,244,1,488000,484198,3802,0,0,484198,484198,1.0,0.0,484198,0,0,0.9922090163934426,1.0,1.0,0.0,0.0
2017,erc_91ed70ebe8ab7f7b,244,1,488000,440471,47529,0,0,440471,440471,1.0,0.0,440471,0,0,0.9026045081967213,1.0,1.0,0.0,0.0
2017,erc_92f48216ed9e9323,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_939c61f2596b9b3e,244,1,488000,458117,29883,0,0,458117,458117,1.0,0.0,458117,0,0,0.938764344262295,1.0,1.0,0.0,0.0
2017,erc_93e92c042f6e574b,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
2017,erc_9659483fe3c58fb1,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_97070189f5d80692,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_9b5603b83cfb0ed1,244,1,488000,475591,12409,0,0,475591,475591,1.0,0.0,475591,0,0,0.9745717213114754,1.0,1.0,0.0,0.0
2017,erc_9c6a81e5b35cf7c0,244,1,488000,472454,15546,0,0,472454,472454,1.0,0.0,472454,0,0,0.9681434426229508,1.0,1.0,0.0,0.0
2017,erc_9cc7f344785be999,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_9dab8b78f9bba2f8,244,1,488000,476045,11955,0,0,476045,476045,1.0,0.0,476045,0,0,0.9755020491803279,1.0,1.0,0.0,0.0
2017,erc_a1539a6f4eff277a,244,1,488000,421134,66866,0,0,421134,421134,1.0,0.0,421134,0,0,0.8629795081967213,1.0,1.0,0.0,0.0
2017,erc_a4bd307d9681d1d0,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_a62122354513b466,244,1,488000,432510,55490,0,0,432510,432510,1.0,0.0,432510,0,0,0.8862909836065573,1.0,1.0,0.0,0.0
2017,erc_abe10265409823ee,244,1,488000,463135,24865,0,0,463135,463135,1.0,0.0,463135,0,0,0.949047131147541,1.0,1.0,0.0,0.0
2017,erc_ac2a69aef3f2ad78,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_b494570b9f6c640d,244,1,488000,462761,25239,0,0,462761,462761,1.0,0.0,462761,0,0,0.948280737704918,1.0,1.0,0.0,0.0
2017,erc_b7cf4414b07717e6,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
2017,erc_b82f26d6b655fef4,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_b9ff5bca8ee18bdb,244,1,488000,449043,38957,0,0,449043,449043,1.0,0.0,449043,0,0,0.9201700819672131,1.0,1.0,0.0,0.0
2017,erc_be40843e5fb9d5fd,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_bf43c415efc83d87,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
2017,erc_bf67b9249fd590f8,244,1,488000,441438,46562,0,0,441438,441438,1.0,0.0,441438,0,0,0.9045860655737705,1.0,1.0,0.0,0.0
2017,erc_c1373d3c21cdcf3f,244,1,488000,477765,10235,0,0,477765,477765,1.0,0.0,477765,0,0,0.9790266393442623,1.0,1.0,0.0,0.0
2017,erc_c30ec30ae026518f,244,1,488000,456985,31015,0,0,456985,456985,1.0,0.0,456985,0,0,0.9364446721311476,1.0,1.0,0.0,0.0
2017,erc_c36f4e900bbed946,244,1,488000,472815,15185,0,0,472815,472815,1.0,0.0,472815,0,0,0.9688831967213115,1.0,1.0,0.0,0.0
2017,erc_c403d40d7acc7d5f,244,1,488000,405082,82918,0,0,405082,405082,1.0,0.0,405082,0,0,0.8300860655737705,1.0,1.0,0.0,0.0
2017,erc_c74981a558c90dd1,244,1,488000,460215,27785,0,0,460215,460215,1.0,0.0,460215,0,0,0.943063524590164,1.0,1.0,0.0,0.0
2017,erc_c7bade0851d0b522,244,1,488000,432510,55490,0,0,432510,432510,1.0,0.0,432510,0,0,0.8862909836065573,1.0,1.0,0.0,0.0
2017,erc_c95d8c672d045221,244,1,488000,462676,25324,0,0,462676,462676,1.0,0.0,462676,0,0,0.9481065573770492,1.0,1.0,0.0,0.0
2017,erc_cd54b6130e29641c,244,2,488000,488000,0,0,0,0,976000,0.5,0.0,488000,0,0,1.0,2.0,0.0,0.0,0.0
2017,erc_ce402b81a19b777d,244,1,488000,456009,31991,0,0,456009,456009,1.0,0.0,456009,0,0,0.9344446721311476,1.0,1.0,0.0,0.0
2017,erc_cf0717ce8957d715,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_cf2e9939172cbe6e,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_cfa35104ce583e7d,244,1,488000,457802,30198,0,0,457802,457802,1.0,0.0,461477,3675,0,0.9381188524590164,1.0,1.0,0.0,0.007963560480804027
2017,erc_d05fc30b232b94ef,244,2,488000,433977,54023,0,0,0,867954,0.5,0.0,459952,25975,0,0.8892971311475409,2.0,0.0,0.0,0.05647328416878283
2017,erc_d50fb0899624f1da,244,1,488000,439551,48449,0,0,439551,439551,1.0,0.0,439551,0,0,0.9007192622950819,1.0,1.0,0.0,0.0
2017,erc_d692a9c76eac7a47,244,1,488000,472775,15225,0,0,472775,472775,1.0,0.0,472775,0,0,0.9688012295081967,1.0,1.0,0.0,0.0
2017,erc_d6eb10b4c727a2b1,244,1,488000,432510,55490,0,0,432510,432510,1.0,0.0,432510,0,0,0.8862909836065573,1.0,1.0,0.0,0.0
2017,erc_da1565e6303757b2,244,1,488000,442091,45909,0,0,442091,442091,1.0,0.0,442091,0,0,0.9059241803278688,1.0,1.0,0.0,0.0
2017,erc_db11c9d7582061dd,244,1,488000,471129,16871,0,0,471129,471129,1.0,0.0,471129,0,0,0.9654282786885245,1.0,1.0,0.0,0.0
2017,erc_db3d561078c82ac3,244,1,488000,476045,11955,0,0,476045,476045,1.0,0.0,476045,0,0,0.9755020491803279,1.0,1.0,0.0,0.0
2017,erc_de16999187d03a2f,244,1,488000,459736,28264,0,0,459736,459736,1.0,0.0,462213,2477,0,0.9420819672131148,1.0,1.0,0.0,0.005359001153148008
2017,erc_deecfaa28672d890,244,1,488000,433977,54023,0,0,433977,433977,1.0,0.0,433977,0,0,0.8892971311475409,1.0,1.0,0.0,0.0
2017,erc_e0039336c9cf90d7,244,1,488000,483902,4098,0,0,483902,483902,1.0,0.0,483902,0,0,0.9916024590163934,1.0,1.0,0.0,0.0
2017,erc_e1375e9cc265601a,244,1,488000,457802,30198,0,0,457802,457802,1.0,0.0,461477,3675,0,0.9381188524590164,1.0,1.0,0.0,0.007963560480804027
2017,erc_e9a677039313f33b,244,1,488000,457802,30198,0,0,457802,457802,1.0,0.0,461477,3675,0,0.9381188524590164,1.0,1.0,0.0,0.007963560480804027
2017,erc_eb51e5bf1ab2107c,244,1,488000,463033,24967,0,0,463033,463033,1.0,0.0,463033,0,0,0.9488381147540984,1.0,1.0,0.0,0.0
2017,erc_ec2f12ea4d8480c4,244,1,488000,462554,25446,0,0,462554,462554,1.0,0.0,462554,0,0,0.9478565573770492,1.0,1.0,0.0,0.0
2017,erc_ec991f61e2fa8754,244,1,488000,461528,26472,0,0,461528,461528,1.0,0.0,462177,649,0,0.9457540983606557,1.0,1.0,0.0,0.0014042239228693769
2017,erc_ed30570272d1c57c,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_eee9c6c4390e2340,244,1,488000,474489,13511,0,0,474489,474489,1.0,0.0,474489,0,0,0.972313524590164,1.0,1.0,0.0,0.0
2017,erc_ef4f73c61c389b84,244,1,488000,447939,40061,0,0,447939,447939,1.0,0.0,447939,0,0,0.9179077868852459,1.0,1.0,0.0,0.0
2017,erc_f49640007a32dc45,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_f6369a88c1589e3f,244,1,488000,459736,28264,0,0,459736,459736,1.0,0.0,462213,2477,0,0.9420819672131148,1.0,1.0,0.0,0.005359001153148008
2017,erc_f67f5315575f570b,244,1,488000,463059,24941,0,0,463059,463059,1.0,0.0,463059,0,0,0.948891393442623,1.0,1.0,0.0,0.0
2017,erc_fc6da2cc3f2667a7,244,1,488000,463100,24900,0,0,463100,463100,1.0,0.0,463100,0,0,0.9489754098360655,1.0,1.0,0.0,0.0
2017,erc_fcdcc3255938b010,244,1,488000,463204,24796,0,0,463204,463204,1.0,0.0,463204,0,0,0.9491885245901639,1.0,1.0,0.0,0.0
2017,erc_ffe2253a1023c6b2,244,1,488000,484267,3733,0,0,484267,484267,1.0,0.0,484267,0,0,0.9923504098360656,1.0,1.0,0.0,0.0
2018,erc_00117565632c65c3,243,1,485999,469827,16172,0,0,469827,469827,1.0,0.0,469827,0,0,0.9667242113666901,1.0,1.0,0.0,0.0
2018,erc_00788fafdcd6a5d7,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_023793c16a68c052,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_037ede19dfe67dad,243,1,485999,477858,8141,0,0,477858,477858,1.0,0.0,477858,0,0,0.9832489367262073,1.0,1.0,0.0,0.0
2018,erc_040fdbdf6f80eb9b,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_0451fc1cf4a1975f,243,1,485999,446116,39883,0,0,446116,446116,1.0,0.0,446116,0,0,0.9179360451358953,1.0,1.0,0.0,0.0
2018,erc_0a1aac410f6966dc,243,1,485999,478215,7784,0,0,478215,478215,1.0,0.0,478215,0,0,0.9839835061389015,1.0,1.0,0.0,0.0
2018,erc_0a67371497d65238,243,1,485999,485999,0,0,0,485999,485999,1.0,0.0,485999,0,0,1.0,1.0,1.0,0.0,0.0
2018,erc_0c3d95428646e6a5,243,1,485999,473688,12311,0,0,473688,473688,1.0,0.0,473688,0,0,0.9746686721577617,1.0,1.0,0.0,0.0
2018,erc_11517d81c4a1cf82,243,1,485999,416723,69276,0,0,416723,416723,1.0,0.0,416723,0,0,0.8574564968240675,1.0,1.0,0.0,0.0
2018,erc_11b179c281e84335,243,1,485999,469986,16013,0,0,469986,469986,1.0,0.0,469986,0,0,0.9670513725336883,1.0,1.0,0.0,0.0
2018,erc_13382d0b01bbe5a4,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_14febb1e2e22e3c8,243,1,485999,448205,37794,0,0,448205,448205,1.0,0.0,448205,0,0,0.9222344078897282,1.0,1.0,0.0,0.0
2018,erc_1712925a3a57565a,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_184a9d5068007d83,243,1,485999,438839,47160,0,0,438839,438839,1.0,0.0,438839,0,0,0.9029627632978668,1.0,1.0,0.0,0.0
2018,erc_1881209c97b92e2e,243,1,485999,483615,2384,0,0,483615,483615,1.0,0.0,483615,0,0,0.9950946401124282,1.0,1.0,0.0,0.0
2018,erc_190c45a632cbee4f,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_194a629a3014a2c0,243,1,485999,469986,16013,0,0,469986,469986,1.0,0.0,469986,0,0,0.9670513725336883,1.0,1.0,0.0,0.0
2018,erc_1c328f10dce0a438,243,1,485999,452419,33580,0,0,452419,452419,1.0,0.0,452419,0,0,0.930905207623884,1.0,1.0,0.0,0.0
2018,erc_1c97f35e1c57a7ce,243,1,485999,476027,9972,0,0,476027,476027,1.0,0.0,476027,0,0,0.9794814392622208,1.0,1.0,0.0,0.0
2018,erc_1fe2bf6a7f56d591,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_215a508805fe1c20,243,1,485999,453688,32311,0,0,453688,453688,1.0,0.0,453688,0,0,0.9335163241076627,1.0,1.0,0.0,0.0
2018,erc_228b22f6ffe04c86,243,1,485999,473650,12349,0,0,473650,473650,1.0,0.0,473650,0,0,0.9745904826964664,1.0,1.0,0.0,0.0
2018,erc_26bec51c7e111771,243,1,485999,462248,23751,0,0,462248,462248,1.0,0.0,462248,0,0,0.9511295290731051,1.0,1.0,0.0,0.0
2018,erc_2831b0e43d38e4b5,243,1,485999,456896,29103,0,0,456896,456896,1.0,0.0,456896,0,0,0.9401171607348986,1.0,1.0,0.0,0.0
2018,erc_2e1e5bd8ecff9dd8,243,1,485999,465031,20968,0,0,465031,465031,1.0,0.0,465031,0,0,0.9568558783042763,1.0,1.0,0.0,0.0
2018,erc_2e8b6cb0f9d7b86b,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_2ed30c042ef65f0a,243,1,485999,483615,2384,0,0,483615,483615,1.0,0.0,483615,0,0,0.9950946401124282,1.0,1.0,0.0,0.0
2018,erc_310a9f67e8f80039,243,1,485999,483404,2595,0,0,483404,483404,1.0,0.0,483404,0,0,0.9946604828404997,1.0,1.0,0.0,0.0
2018,erc_32e317ff322f6e15,243,1,485999,465031,20968,0,0,465031,465031,1.0,0.0,465031,0,0,0.9568558783042763,1.0,1.0,0.0,0.0
2018,erc_34b9a4407e53a5bc,243,1,485999,378525,107474,0,0,378525,378525,1.0,0.0,378525,0,0,0.7788596272831837,1.0,1.0,0.0,0.0
2018,erc_350a39fe9841cb3f,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_3560d64fb68e4d18,243,1,485999,478215,7784,0,0,478215,478215,1.0,0.0,478215,0,0,0.9839835061389015,1.0,1.0,0.0,0.0
2018,erc_358a00bb3fef169f,243,1,485999,467508,18491,0,0,467508,467508,1.0,0.0,469535,2027,0,0.9619525966102811,1.0,1.0,0.0,0.004317037068589136
2018,erc_37e550609cd38c9c,243,1,485999,468789,17210,0,0,468789,468789,1.0,0.0,469251,462,0,0.96458840450289,1.0,1.0,0.0,0.0009845477154017785
2018,erc_38d851d16107ea47,243,1,485999,473323,12676,0,0,473323,473323,1.0,0.0,473323,0,0,0.9739176418058474,1.0,1.0,0.0,0.0
2018,erc_3a3186e77dff7370,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_3cbadf7497f354e3,243,1,485999,470309,15690,0,0,470309,470309,1.0,0.0,470309,0,0,0.9677159829546974,1.0,1.0,0.0,0.0
2018,erc_3ce66b8c7c80ae6d,243,1,485999,467508,18491,0,0,467508,467508,1.0,0.0,469535,2027,0,0.9619525966102811,1.0,1.0,0.0,0.004317037068589136
2018,erc_401d8dfcc7503986,243,1,485999,470971,15028,0,0,470971,470971,1.0,0.0,470971,0,0,0.9690781256751557,1.0,1.0,0.0,0.0
2018,erc_4086289249c98f60,243,1,485999,475659,10340,0,0,475659,475659,1.0,0.0,475659,0,0,0.9787242360580989,1.0,1.0,0.0,0.0
2018,erc_408a3040f42d3aa2,243,1,485999,469827,16172,0,0,469827,469827,1.0,0.0,469827,0,0,0.9667242113666901,1.0,1.0,0.0,0.0
2018,erc_41781f0f49b6690f,243,1,485999,476200,9799,0,0,476200,476200,1.0,0.0,476200,0,0,0.979837407072854,1.0,1.0,0.0,0.0
2018,erc_4198011de131cb6c,243,1,485999,470244,15755,0,0,470244,470244,1.0,0.0,470244,0,0,0.9675822378235346,1.0,1.0,0.0,0.0
2018,erc_4363a4c5b701b635,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_485005ec7e9db28f,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_4f1bcd69bd3f408a,243,1,485999,446116,39883,0,0,446116,446116,1.0,0.0,446116,0,0,0.9179360451358953,1.0,1.0,0.0,0.0
2018,erc_50446426a2469979,243,1,485999,465848,20151,0,0,465848,465848,1.0,0.0,468841,2993,0,0.9585369517221228,1.0,1.0,0.0,0.006383827352983208
2018,erc_51590f98fed38ca2,243,1,485999,442208,43791,0,0,442208,442208,1.0,0.0,442208,0,0,0.909894876326906,1.0,1.0,0.0,0.0
2018,erc_52b20f87e810021b,243,1,485999,470102,15897,0,0,470102,470102,1.0,0.0,470102,0,0,0.967290056152379,1.0,1.0,0.0,0.0
2018,erc_52fd4730aae4b5ee,243,1,485999,452419,33580,0,0,452419,452419,1.0,0.0,452419,0,0,0.930905207623884,1.0,1.0,0.0,0.0
2018,erc_5ba005b55a84c807,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_5c22c3b16e983dbe,243,1,485999,465848,20151,0,0,465848,465848,1.0,0.0,468841,2993,0,0.9585369517221228,1.0,1.0,0.0,0.006383827352983208
2018,erc_6140a537d206c638,243,1,485999,416723,69276,0,0,416723,416723,1.0,0.0,416723,0,0,0.8574564968240675,1.0,1.0,0.0,0.0
2018,erc_618fc830545cb661,243,1,485999,470102,15897,0,0,470102,470102,1.0,0.0,470102,0,0,0.967290056152379,1.0,1.0,0.0,0.0
2018,erc_631efedd679b71e1,243,1,485999,467310,18689,0,0,467310,467310,1.0,0.0,467310,0,0,0.9615451883645851,1.0,1.0,0.0,0.0
2018,erc_64f656a225c40c87,243,1,485999,471377,14622,0,0,471377,471377,1.0,0.0,471377,0,0,0.9699135183405727,1.0,1.0,0.0,0.0
2018,erc_6666016380bb418a,243,1,485999,458859,27140,0,0,458859,458859,1.0,0.0,458859,0,0,0.9441562636960158,1.0,1.0,0.0,0.0
2018,erc_687f9778a5f68686,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
2018,erc_68b1ddfe076f4115,243,1,485999,469198,16801,0,0,469198,469198,1.0,0.0,470002,804,0,0.9654299700205144,1.0,1.0,0.0,0.0017106310185914103
2018,erc_69a9de53d02b544f,243,1,485999,478215,7784,0,0,478215,478215,1.0,0.0,478215,0,0,0.9839835061389015,1.0,1.0,0.0,0.0
2018,erc_6be82424a71f9bc7,243,1,485999,470363,15636,0,0,470363,470363,1.0,0.0,470363,0,0,0.9678270942944327,1.0,1.0,0.0,0.0
