fold_role,factor,dates,universe_rows,finite_cells,n_below_100_dates,rank_suppressed_cells,infinite_cells,all_missing_dates,constant_dates,below_rank_min_dates,raw_U_not_ranked_dates,finite_rate
annual_2020:train,alpha158_IMAX30,2391,4658759,4580942,0,0,0,0,0,0,0,0.9832966247019861
annual_2020:train,alpha158_IMAX60,2391,4658759,4637841,0,0,0,0,0,0,0,0.9955099630609783
annual_2020:train,alpha158_IMIN20,2391,4658759,4554558,0,0,0,0,0,0,0,0.9776333139361791
annual_2020:train,alpha158_IMIN30,2391,4658759,4580942,0,0,0,0,0,0,0,0.9832966247019861
annual_2020:train,alpha158_IMIN60,2391,4658759,4637841,0,0,0,0,0,0,0,0.9955099630609783
annual_2020:train,alpha158_IMXD20,2391,4658759,4554558,0,0,0,0,0,0,0,0.9776333139361791
annual_2020:train,alpha158_IMXD30,2391,4658759,4580942,0,0,0,0,0,0,0,0.9832966247019861
annual_2020:train,alpha158_IMXD60,2391,4658759,4637841,0,0,0,0,0,0,0,0.9955099630609783
annual_2020:train,alpha158_KLEN,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_KLOW,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_KUP,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_LOW0,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MA10,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MA20,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MA30,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MA5,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MA60,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MAX5,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MIN10,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MIN20,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MIN30,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MIN5,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_MIN60,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLD10,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLD20,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLD30,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLD5,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLD60,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLU20,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLU30,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_QTLU60,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_RANK10,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_RANK20,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_RANK30,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_RANK60,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_RESI60,2391,4658759,4446959,0,0,0,0,0,0,0,0.9545372490828566
annual_2020:train,alpha158_ROC10,2391,4658759,4384429,0,0,0,0,0,0,0,0.9411152197398491
annual_2020:train,alpha158_ROC20,2391,4658759,4366110,0,0,0,0,0,0,0,0.9371830566895605
annual_2020:train,alpha158_ROC30,2391,4658759,4353338,0,0,0,0,0,0,0,0.9344415540705153
annual_2020:train,alpha158_ROC5,2391,4658759,4400586,0,0,0,0,0,0,0,0.9445833107057051
annual_2020:train,alpha158_ROC60,2391,4658759,4330953,0,0,0,0,0,0,0,0.9296366264063026
annual_2020:train,alpha158_RSV20,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_RSV30,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_RSV60,2391,4658759,4447497,0,0,0,0,0,0,0,0.9546527304803705
annual_2020:train,alpha158_STD10,2391,4658759,4444271,0,0,0,0,0,0,0,0.9539602713941632
annual_2020:train,alpha158_STD5,2391,4658759,4441633,0,0,0,0,0,0,0,0.9533940261773576
annual_2020:train,alpha158_SUMD10,2391,4658759,4516886,0,0,0,0,0,0,0,0.9695470403169599
annual_2020:train,alpha158_SUMD20,2391,4658759,4552560,0,0,0,0,0,0,0,0.9772044443595387
annual_2020:train,alpha158_SUMD30,2391,4658759,4579529,0,0,0,0,0,0,0,0.982993325046434
annual_2020:train,alpha158_SUMD60,2391,4658759,4637296,0,0,0,0,0,0,0,0.9953929791174001
annual_2020:train,alpha158_SUMN10,2391,4658759,4516886,0,0,0,0,0,0,0,0.9695470403169599
annual_2020:train,alpha158_SUMN20,2391,4658759,4552560,0,0,0,0,0,0,0,0.9772044443595387
annual_2020:train,alpha158_SUMN30,2391,4658759,4579529,0,0,0,0,0,0,0,0.982993325046434
annual_2020:train,alpha158_SUMN60,2391,4658759,4637296,0,0,0,0,0,0,0,0.9953929791174001
annual_2020:train,alpha158_SUMP10,2391,4658759,4516886,0,0,0,0,0,0,0,0.9695470403169599
annual_2020:train,alpha158_SUMP20,2391,4658759,4552560,0,0,0,0,0,0,0,0.9772044443595387
annual_2020:train,alpha158_SUMP30,2391,4658759,4579529,0,0,0,0,0,0,0,0.982993325046434
annual_2020:train,alpha158_SUMP60,2391,4658759,4637296,0,0,0,0,0,0,0,0.9953929791174001
annual_2020:train,alpha158_VSUMD20,2391,4658759,4552560,0,0,0,0,0,0,0,0.9772044443595387
annual_2020:train,alpha158_VSUMD30,2391,4658759,4579529,0,0,0,0,0,0,0,0.982993325046434
annual_2020:train,alpha158_VSUMD60,2391,4658759,4637296,0,0,0,0,0,0,0,0.9953929791174001
annual_2020:train,alpha158_VSUMN20,2391,4658759,4552560,0,0,0,0,0,0,0,0.9772044443595387
annual_2020:train,alpha158_VSUMN30,2391,4658759,4579529,0,0,0,0,0,0,0,0.982993325046434
annual_2020:train,alpha158_VSUMN60,2391,4658759,4637296,0,0,0,0,0,0,0,0.9953929791174001
annual_2020:train,alpha158_VSUMP20,2391,4658759,4552560,0,0,0,0,0,0,0,0.9772044443595387
annual_2020:train,alpha158_VSUMP30,2391,4658759,4579529,0,0,0,0,0,0,0,0.982993325046434
annual_2020:train,alpha158_VSUMP60,2391,4658759,4637296,0,0,0,0,0,0,0,0.9953929791174001
annual_2020:train,alpha360_CLOSE11,2391,4658759,4382276,0,0,0,0,0,0,0,0.9406530795003563
annual_2020:train,alpha360_CLOSE12,2391,4658759,4380294,0,0,0,0,0,0,0,0.9402276443147198
annual_2020:train,alpha360_CLOSE13,2391,4658759,4378272,0,0,0,0,0,0,0,0.9397936231515732
annual_2020:train,alpha360_CLOSE14,2391,4658759,4376294,0,0,0,0,0,0,0,0.9393690465636879
annual_2020:train,alpha360_CLOSE15,2391,4658759,4374410,0,0,0,0,0,0,0,0.9389646470229518
annual_2020:train,alpha360_CLOSE16,2391,4658759,4372669,0,0,0,0,0,0,0,0.9385909423518152
annual_2020:train,alpha360_CLOSE17,2391,4658759,4370932,0,0,0,0,0,0,0,0.9382180962784296
annual_2020:train,alpha360_CLOSE18,2391,4658759,4369283,0,0,0,0,0,0,0,0.9378641393555666
annual_2020:train,alpha360_CLOSE19,2391,4658759,4367673,0,0,0,0,0,0,0,0.9375185537607762
annual_2020:train,alpha360_CLOSE21,2391,4658759,4364638,0,0,0,0,0,0,0,0.9368670927171807
annual_2020:train,alpha360_CLOSE22,2391,4658759,4363246,0,0,0,0,0,0,0,0.9365683006998216
annual_2020:train,alpha360_CLOSE23,2391,4658759,4361817,0,0,0,0,0,0,0,0.9362615666532654
annual_2020:train,alpha360_CLOSE24,2391,4658759,4360500,0,0,0,0,0,0,0,0.9359788733437381
annual_2020:train,alpha360_CLOSE25,2391,4658759,4359160,0,0,0,0,0,0,0,0.9356912430971424
annual_2020:train,alpha360_CLOSE26,2391,4658759,4357967,0,0,0,0,0,0,0,0.9354351663178971
annual_2020:train,alpha360_CLOSE27,2391,4658759,4356757,0,0,0,0,0,0,0,0.9351754404982099
annual_2020:train,alpha360_CLOSE28,2391,4658759,4355585,0,0,0,0,0,0,0,0.9349238713571576
annual_2020:train,alpha360_CLOSE29,2391,4658759,4354430,0,0,0,0,0,0,0,0.9346759512565471
annual_2020:train,alpha360_CLOSE3,2391,4658759,4411350,0,0,0,0,0,0,0,0.9468937972537321
annual_2020:train,alpha360_CLOSE31,2391,4658759,4352252,0,0,0,0,0,0,0,0.9342084447811102
annual_2020:train,alpha360_CLOSE32,2391,4658759,4351227,0,0,0,0,0,0,0,0.9339884291074082
annual_2020:train,alpha360_CLOSE33,2391,4658759,4350213,0,0,0,0,0,0,0,0.9337707745775216
annual_2020:train,alpha360_CLOSE34,2391,4658759,4349284,0,0,0,0,0,0,0,0.9335713652498444
annual_2020:train,alpha360_CLOSE35,2391,4658759,4348339,0,0,0,0,0,0,0,0.9333685215311631
annual_2020:train,alpha360_CLOSE36,2391,4658759,4347370,0,0,0,0,0,0,0,0.9331605262259757
annual_2020:train,alpha360_CLOSE37,2391,4658759,4346464,0,0,0,0,0,0,0,0.9329660538353669
annual_2020:train,alpha360_CLOSE38,2391,4658759,4345546,0,0,0,0,0,0,0,0.932769005651505
annual_2020:train,alpha360_CLOSE39,2391,4658759,4344637,0,0,0,0,0,0,0,0.932573889312583
annual_2020:train,alpha360_CLOSE4,2391,4658759,4405627,0,0,0,0,0,0,0,0.9456653585214432
annual_2020:train,alpha360_CLOSE40,2391,4658759,4343789,0,0,0,0,0,0,0,0.9323918665893642
annual_2020:train,alpha360_CLOSE41,2391,4658759,4342954,0,0,0,0,0,0,0,0.9322126343088363
annual_2020:train,alpha360_CLOSE42,2391,4658759,4342173,0,0,0,0,0,0,0,0.9320449930979473
annual_2020:train,alpha360_CLOSE43,2391,4658759,4341386,0,0,0,0,0,0,0,0.9318760639904318
annual_2020:train,alpha360_CLOSE44,2391,4658759,4340599,0,0,0,0,0,0,0,0.9317071348829162
annual_2020:train,alpha360_CLOSE45,2391,4658759,4339835,0,0,0,0,0,0,0,0.9315431427124692
annual_2020:train,alpha360_CLOSE46,2391,4658759,4339097,0,0,0,0,0,0,0,0.9313847314274037
annual_2020:train,alpha360_CLOSE47,2391,4658759,4338382,0,0,0,0,0,0,0,0.9312312570794068
annual_2020:train,alpha360_CLOSE48,2391,4658759,4337674,0,0,0,0,0,0,0,0.9310792852774741
annual_2020:train,alpha360_CLOSE49,2391,4658759,4337021,0,0,0,0,0,0,0,0.9309391191946181
annual_2020:train,alpha360_CLOSE50,2391,4658759,4336360,0,0,0,0,0,0,0,0.9307972359162601
annual_2020:train,alpha360_CLOSE51,2391,4658759,4335714,0,0,0,0,0,0,0,0.9306585723794685
annual_2020:train,alpha360_CLOSE52,2391,4658759,4335071,0,0,0,0,0,0,0,0.93052055279099
annual_2020:train,alpha360_CLOSE53,2391,4658759,4334406,0,0,0,0,0,0,0,0.930377810914881
annual_2020:train,alpha360_CLOSE54,2391,4658759,4333828,0,0,0,0,0,0,0,0.9302537435398569
annual_2020:train,alpha360_CLOSE55,2391,4658759,4333274,0,0,0,0,0,0,0,0.9301348277513389
annual_2020:train,alpha360_CLOSE56,2391,4658759,4332771,0,0,0,0,0,0,0,0.9300268590841466
annual_2020:train,alpha360_CLOSE57,2391,4658759,4332299,0,0,0,0,0,0,0,0.9299255445495249
annual_2020:train,alpha360_CLOSE58,2391,4658759,4331793,0,0,0,0,0,0,0,0.9298169319340194
annual_2020:train,alpha360_CLOSE59,2391,4658759,4331346,0,0,0,0,0,0,0,0.9297209836353415
annual_2020:train,alpha360_CLOSE6,2391,4658759,4396691,0,0,0,0,0,0,0,0.9437472511456377
annual_2020:train,alpha360_CLOSE7,2391,4658759,4393292,0,0,0,0,0,0,0,0.9430176577066983
annual_2020:train,alpha360_CLOSE8,2391,4658759,4390147,0,0,0,0,0,0,0,0.9423425852249494
annual_2020:train,alpha360_CLOSE9,2391,4658759,4387184,0,0,0,0,0,0,0,0.9417065789408724
annual_2020:train,alpha360_HIGH10,2391,4658759,4384429,0,0,0,0,0,0,0,0.9411152197398491
annual_2020:train,alpha360_HIGH11,2391,4658759,4382276,0,0,0,0,0,0,0,0.9406530795003563
annual_2020:train,alpha360_HIGH12,2391,4658759,4380294,0,0,0,0,0,0,0,0.9402276443147198
annual_2020:train,alpha360_HIGH13,2391,4658759,4378272,0,0,0,0,0,0,0,0.9397936231515732
annual_2020:train,alpha360_HIGH14,2391,4658759,4376294,0,0,0,0,0,0,0,0.9393690465636879
annual_2020:train,alpha360_HIGH15,2391,4658759,4374410,0,0,0,0,0,0,0,0.9389646470229518
annual_2020:train,alpha360_HIGH16,2391,4658759,4372669,0,0,0,0,0,0,0,0.9385909423518152
annual_2020:train,alpha360_HIGH17,2391,4658759,4370932,0,0,0,0,0,0,0,0.9382180962784296
annual_2020:train,alpha360_HIGH18,2391,4658759,4369283,0,0,0,0,0,0,0,0.9378641393555666
annual_2020:train,alpha360_HIGH19,2391,4658759,4367673,0,0,0,0,0,0,0,0.9375185537607762
annual_2020:train,alpha360_HIGH20,2391,4658759,4366110,0,0,0,0,0,0,0,0.9371830566895605
annual_2020:train,alpha360_HIGH21,2391,4658759,4364638,0,0,0,0,0,0,0,0.9368670927171807
annual_2020:train,alpha360_HIGH22,2391,4658759,4363246,0,0,0,0,0,0,0,0.9365683006998216
annual_2020:train,alpha360_HIGH23,2391,4658759,4361817,0,0,0,0,0,0,0,0.9362615666532654
annual_2020:train,alpha360_HIGH24,2391,4658759,4360500,0,0,0,0,0,0,0,0.9359788733437381
annual_2020:train,alpha360_HIGH25,2391,4658759,4359160,0,0,0,0,0,0,0,0.9356912430971424
annual_2020:train,alpha360_HIGH26,2391,4658759,4357967,0,0,0,0,0,0,0,0.9354351663178971
annual_2020:train,alpha360_HIGH27,2391,4658759,4356757,0,0,0,0,0,0,0,0.9351754404982099
annual_2020:train,alpha360_HIGH28,2391,4658759,4355585,0,0,0,0,0,0,0,0.9349238713571576
annual_2020:train,alpha360_HIGH29,2391,4658759,4354430,0,0,0,0,0,0,0,0.9346759512565471
annual_2020:train,alpha360_HIGH30,2391,4658759,4353338,0,0,0,0,0,0,0,0.9344415540705153
annual_2020:train,alpha360_HIGH31,2391,4658759,4352252,0,0,0,0,0,0,0,0.9342084447811102
annual_2020:train,alpha360_HIGH32,2391,4658759,4351227,0,0,0,0,0,0,0,0.9339884291074082
annual_2020:train,alpha360_HIGH33,2391,4658759,4350213,0,0,0,0,0,0,0,0.9337707745775216
annual_2020:train,alpha360_HIGH34,2391,4658759,4349284,0,0,0,0,0,0,0,0.9335713652498444
annual_2020:train,alpha360_HIGH35,2391,4658759,4348339,0,0,0,0,0,0,0,0.9333685215311631
annual_2020:train,alpha360_HIGH36,2391,4658759,4347370,0,0,0,0,0,0,0,0.9331605262259757
annual_2020:train,alpha360_HIGH37,2391,4658759,4346464,0,0,0,0,0,0,0,0.9329660538353669
annual_2020:train,alpha360_HIGH38,2391,4658759,4345546,0,0,0,0,0,0,0,0.932769005651505
annual_2020:train,alpha360_HIGH39,2391,4658759,4344637,0,0,0,0,0,0,0,0.932573889312583
annual_2020:train,alpha360_HIGH40,2391,4658759,4343789,0,0,0,0,0,0,0,0.9323918665893642
annual_2020:train,alpha360_HIGH41,2391,4658759,4342954,0,0,0,0,0,0,0,0.9322126343088363
annual_2020:train,alpha360_HIGH42,2391,4658759,4342173,0,0,0,0,0,0,0,0.9320449930979473
annual_2020:train,alpha360_HIGH43,2391,4658759,4341386,0,0,0,0,0,0,0,0.9318760639904318
annual_2020:train,alpha360_HIGH44,2391,4658759,4340599,0,0,0,0,0,0,0,0.9317071348829162
annual_2020:train,alpha360_HIGH45,2391,4658759,4339835,0,0,0,0,0,0,0,0.9315431427124692
annual_2020:train,alpha360_HIGH46,2391,4658759,4339097,0,0,0,0,0,0,0,0.9313847314274037
annual_2020:train,alpha360_HIGH47,2391,4658759,4338382,0,0,0,0,0,0,0,0.9312312570794068
annual_2020:train,alpha360_HIGH48,2391,4658759,4337674,0,0,0,0,0,0,0,0.9310792852774741
annual_2020:train,alpha360_HIGH49,2391,4658759,4337021,0,0,0,0,0,0,0,0.9309391191946181
annual_2020:train,alpha360_HIGH5,2391,4658759,4400586,0,0,0,0,0,0,0,0.9445833107057051
annual_2020:train,alpha360_HIGH50,2391,4658759,4336360,0,0,0,0,0,0,0,0.9307972359162601
annual_2020:train,alpha360_HIGH51,2391,4658759,4335714,0,0,0,0,0,0,0,0.9306585723794685
annual_2020:train,alpha360_HIGH52,2391,4658759,4335071,0,0,0,0,0,0,0,0.93052055279099
annual_2020:train,alpha360_HIGH53,2391,4658759,4334406,0,0,0,0,0,0,0,0.930377810914881
annual_2020:train,alpha360_HIGH54,2391,4658759,4333828,0,0,0,0,0,0,0,0.9302537435398569
annual_2020:train,alpha360_HIGH55,2391,4658759,4333274,0,0,0,0,0,0,0,0.9301348277513389
annual_2020:train,alpha360_HIGH56,2391,4658759,4332771,0,0,0,0,0,0,0,0.9300268590841466
annual_2020:train,alpha360_HIGH57,2391,4658759,4332299,0,0,0,0,0,0,0,0.9299255445495249
annual_2020:train,alpha360_HIGH58,2391,4658759,4331793,0,0,0,0,0,0,0,0.9298169319340194
annual_2020:train,alpha360_HIGH59,2391,4658759,4331346,0,0,0,0,0,0,0,0.9297209836353415
annual_2020:train,alpha360_HIGH6,2391,4658759,4396691,0,0,0,0,0,0,0,0.9437472511456377
annual_2020:train,alpha360_HIGH7,2391,4658759,4393292,0,0,0,0,0,0,0,0.9430176577066983
annual_2020:train,alpha360_HIGH8,2391,4658759,4390147,0,0,0,0,0,0,0,0.9423425852249494
annual_2020:train,alpha360_HIGH9,2391,4658759,4387184,0,0,0,0,0,0,0,0.9417065789408724
annual_2020:train,alpha360_LOW1,2391,4658759,4425289,0,0,0,0,0,0,0,0.9498857957666409
annual_2020:train,alpha360_LOW10,2391,4658759,4384429,0,0,0,0,0,0,0,0.9411152197398491
annual_2020:train,alpha360_LOW11,2391,4658759,4382276,0,0,0,0,0,0,0,0.9406530795003563
annual_2020:train,alpha360_LOW12,2391,4658759,4380294,0,0,0,0,0,0,0,0.9402276443147198
annual_2020:train,alpha360_LOW13,2391,4658759,4378272,0,0,0,0,0,0,0,0.9397936231515732
annual_2020:train,alpha360_LOW14,2391,4658759,4376294,0,0,0,0,0,0,0,0.9393690465636879
annual_2020:train,alpha360_LOW15,2391,4658759,4374410,0,0,0,0,0,0,0,0.9389646470229518
annual_2020:train,alpha360_LOW16,2391,4658759,4372669,0,0,0,0,0,0,0,0.9385909423518152
annual_2020:train,alpha360_LOW17,2391,4658759,4370932,0,0,0,0,0,0,0,0.9382180962784296
annual_2020:train,alpha360_LOW18,2391,4658759,4369283,0,0,0,0,0,0,0,0.9378641393555666
annual_2020:train,alpha360_LOW19,2391,4658759,4367673,0,0,0,0,0,0,0,0.9375185537607762
annual_2020:train,alpha360_LOW2,2391,4658759,4417799,0,0,0,0,0,0,0,0.9482780714778335
annual_2020:train,alpha360_LOW20,2391,4658759,4366110,0,0,0,0,0,0,0,0.9371830566895605
annual_2020:train,alpha360_LOW21,2391,4658759,4364638,0,0,0,0,0,0,0,0.9368670927171807
annual_2020:train,alpha360_LOW22,2391,4658759,4363246,0,0,0,0,0,0,0,0.9365683006998216
annual_2020:train,alpha360_LOW23,2391,4658759,4361817,0,0,0,0,0,0,0,0.9362615666532654
annual_2020:train,alpha360_LOW24,2391,4658759,4360500,0,0,0,0,0,0,0,0.9359788733437381
annual_2020:train,alpha360_LOW25,2391,4658759,4359160,0,0,0,0,0,0,0,0.9356912430971424
annual_2020:train,alpha360_LOW26,2391,4658759,4357967,0,0,0,0,0,0,0,0.9354351663178971
annual_2020:train,alpha360_LOW27,2391,4658759,4356757,0,0,0,0,0,0,0,0.9351754404982099
annual_2020:train,alpha360_LOW28,2391,4658759,4355585,0,0,0,0,0,0,0,0.9349238713571576
annual_2020:train,alpha360_LOW29,2391,4658759,4354430,0,0,0,0,0,0,0,0.9346759512565471
annual_2020:train,alpha360_LOW3,2391,4658759,4411350,0,0,0,0,0,0,0,0.9468937972537321
annual_2020:train,alpha360_LOW30,2391,4658759,4353338,0,0,0,0,0,0,0,0.9344415540705153
annual_2020:train,alpha360_LOW31,2391,4658759,4352252,0,0,0,0,0,0,0,0.9342084447811102
annual_2020:train,alpha360_LOW32,2391,4658759,4351227,0,0,0,0,0,0,0,0.9339884291074082
annual_2020:train,alpha360_LOW33,2391,4658759,4350213,0,0,0,0,0,0,0,0.9337707745775216
annual_2020:train,alpha360_LOW34,2391,4658759,4349284,0,0,0,0,0,0,0,0.9335713652498444
annual_2020:train,alpha360_LOW35,2391,4658759,4348339,0,0,0,0,0,0,0,0.9333685215311631
annual_2020:train,alpha360_LOW36,2391,4658759,4347370,0,0,0,0,0,0,0,0.9331605262259757
annual_2020:train,alpha360_LOW37,2391,4658759,4346464,0,0,0,0,0,0,0,0.9329660538353669
annual_2020:train,alpha360_LOW38,2391,4658759,4345546,0,0,0,0,0,0,0,0.932769005651505
annual_2020:train,alpha360_LOW39,2391,4658759,4344637,0,0,0,0,0,0,0,0.932573889312583
annual_2020:train,alpha360_LOW4,2391,4658759,4405627,0,0,0,0,0,0,0,0.9456653585214432
annual_2020:train,alpha360_LOW40,2391,4658759,4343789,0,0,0,0,0,0,0,0.9323918665893642
annual_2020:train,alpha360_LOW41,2391,4658759,4342954,0,0,0,0,0,0,0,0.9322126343088363
annual_2020:train,alpha360_LOW42,2391,4658759,4342173,0,0,0,0,0,0,0,0.9320449930979473
annual_2020:train,alpha360_LOW43,2391,4658759,4341386,0,0,0,0,0,0,0,0.9318760639904318
annual_2020:train,alpha360_LOW44,2391,4658759,4340599,0,0,0,0,0,0,0,0.9317071348829162
annual_2020:train,alpha360_LOW45,2391,4658759,4339835,0,0,0,0,0,0,0,0.9315431427124692
annual_2020:train,alpha360_LOW46,2391,4658759,4339097,0,0,0,0,0,0,0,0.9313847314274037
annual_2020:train,alpha360_LOW47,2391,4658759,4338382,0,0,0,0,0,0,0,0.9312312570794068
annual_2020:train,alpha360_LOW48,2391,4658759,4337674,0,0,0,0,0,0,0,0.9310792852774741
annual_2020:train,alpha360_LOW49,2391,4658759,4337021,0,0,0,0,0,0,0,0.9309391191946181
annual_2020:train,alpha360_LOW5,2391,4658759,4400586,0,0,0,0,0,0,0,0.9445833107057051
annual_2020:train,alpha360_LOW50,2391,4658759,4336360,0,0,0,0,0,0,0,0.9307972359162601
annual_2020:train,alpha360_LOW51,2391,4658759,4335714,0,0,0,0,0,0,0,0.9306585723794685
annual_2020:train,alpha360_LOW52,2391,4658759,4335071,0,0,0,0,0,0,0,0.93052055279099
annual_2020:train,alpha360_LOW53,2391,4658759,4334406,0,0,0,0,0,0,0,0.930377810914881
annual_2020:train,alpha360_LOW54,2391,4658759,4333828,0,0,0,0,0,0,0,0.9302537435398569
annual_2020:train,alpha360_LOW55,2391,4658759,4333274,0,0,0,0,0,0,0,0.9301348277513389
annual_2020:train,alpha360_LOW56,2391,4658759,4332771,0,0,0,0,0,0,0,0.9300268590841466
annual_2020:train,alpha360_LOW57,2391,4658759,4332299,0,0,0,0,0,0,0,0.9299255445495249
annual_2020:train,alpha360_LOW58,2391,4658759,4331793,0,0,0,0,0,0,0,0.9298169319340194
annual_2020:train,alpha360_LOW59,2391,4658759,4331346,0,0,0,0,0,0,0,0.9297209836353415
annual_2020:train,alpha360_LOW6,2391,4658759,4396691,0,0,0,0,0,0,0,0.9437472511456377
annual_2020:train,alpha360_LOW7,2391,4658759,4393292,0,0,0,0,0,0,0,0.9430176577066983
annual_2020:train,alpha360_LOW8,2391,4658759,4390147,0,0,0,0,0,0,0,0.9423425852249494
annual_2020:train,alpha360_LOW9,2391,4658759,4387184,0,0,0,0,0,0,0,0.9417065789408724
annual_2020:train,alpha360_OPEN10,2391,4658759,4384429,0,0,0,0,0,0,0,0.9411152197398491
annual_2020:train,alpha360_OPEN11,2391,4658759,4382276,0,0,0,0,0,0,0,0.9406530795003563
annual_2020:train,alpha360_OPEN12,2391,4658759,4380294,0,0,0,0,0,0,0,0.9402276443147198
annual_2020:train,alpha360_OPEN13,2391,4658759,4378272,0,0,0,0,0,0,0,0.9397936231515732
annual_2020:train,alpha360_OPEN14,2391,4658759,4376294,0,0,0,0,0,0,0,0.9393690465636879
annual_2020:train,alpha360_OPEN15,2391,4658759,4374410,0,0,0,0,0,0,0,0.9389646470229518
annual_2020:train,alpha360_OPEN16,2391,4658759,4372669,0,0,0,0,0,0,0,0.9385909423518152
annual_2020:train,alpha360_OPEN17,2391,4658759,4370932,0,0,0,0,0,0,0,0.9382180962784296
annual_2020:train,alpha360_OPEN18,2391,4658759,4369283,0,0,0,0,0,0,0,0.9378641393555666
annual_2020:train,alpha360_OPEN19,2391,4658759,4367673,0,0,0,0,0,0,0,0.9375185537607762
annual_2020:train,alpha360_OPEN2,2391,4658759,4417799,0,0,0,0,0,0,0,0.9482780714778335
annual_2020:train,alpha360_OPEN20,2391,4658759,4366110,0,0,0,0,0,0,0,0.9371830566895605
annual_2020:train,alpha360_OPEN21,2391,4658759,4364638,0,0,0,0,0,0,0,0.9368670927171807
annual_2020:train,alpha360_OPEN22,2391,4658759,4363246,0,0,0,0,0,0,0,0.9365683006998216
annual_2020:train,alpha360_OPEN23,2391,4658759,4361817,0,0,0,0,0,0,0,0.9362615666532654
annual_2020:train,alpha360_OPEN24,2391,4658759,4360500,0,0,0,0,0,0,0,0.9359788733437381
annual_2020:train,alpha360_OPEN25,2391,4658759,4359160,0,0,0,0,0,0,0,0.9356912430971424
annual_2020:train,alpha360_OPEN26,2391,4658759,4357967,0,0,0,0,0,0,0,0.9354351663178971
annual_2020:train,alpha360_OPEN27,2391,4658759,4356757,0,0,0,0,0,0,0,0.9351754404982099
annual_2020:train,alpha360_OPEN28,2391,4658759,4355585,0,0,0,0,0,0,0,0.9349238713571576
annual_2020:train,alpha360_OPEN29,2391,4658759,4354430,0,0,0,0,0,0,0,0.9346759512565471
annual_2020:train,alpha360_OPEN3,2391,4658759,4411350,0,0,0,0,0,0,0,0.9468937972537321
annual_2020:train,alpha360_OPEN30,2391,4658759,4353338,0,0,0,0,0,0,0,0.9344415540705153
annual_2020:train,alpha360_OPEN31,2391,4658759,4352252,0,0,0,0,0,0,0,0.9342084447811102
annual_2020:train,alpha360_OPEN32,2391,4658759,4351227,0,0,0,0,0,0,0,0.9339884291074082
annual_2020:train,alpha360_OPEN33,2391,4658759,4350213,0,0,0,0,0,0,0,0.9337707745775216
annual_2020:train,alpha360_OPEN34,2391,4658759,4349284,0,0,0,0,0,0,0,0.9335713652498444
annual_2020:train,alpha360_OPEN35,2391,4658759,4348339,0,0,0,0,0,0,0,0.9333685215311631
annual_2020:train,alpha360_OPEN36,2391,4658759,4347370,0,0,0,0,0,0,0,0.9331605262259757
