fold_role,output,dates,frozen_families,universe_rows,valid_rows,missing_rows,n_below_100_dates,constant_dates,single_family_valid_rows,effective_family_sum,max_family_weight,l1_sum,raw_any_parent_rows,raw_available_but_output_missing,infinite_cells,finite_rate,mean_effective_families,single_family_share_valid,mean_l1_weight_drift,raw_union_availability_loss
annual_2019:predict,erc_215a508805fe1c20,244,1,487969,472843,15126,0,0,472843,472843,1.0,0.0,472843,0,0,0.9690021292336194,1.0,1.0,0.0,0.0
annual_2019:predict,erc_228b22f6ffe04c86,244,1,487969,487645,324,0,0,487645,487645,1.0,0.0,487645,0,0,0.9993360233949288,1.0,1.0,0.0,0.0
annual_2019:predict,erc_26bec51c7e111771,244,1,487969,485079,2890,0,0,485079,485079,1.0,0.0,485079,0,0,0.9940774926276055,1.0,1.0,0.0,0.0
annual_2019:predict,erc_2831b0e43d38e4b5,244,1,487969,476230,11739,0,0,476230,476230,1.0,0.0,476230,0,0,0.975943143929225,1.0,1.0,0.0,0.0
annual_2019:predict,erc_2e1e5bd8ecff9dd8,244,1,487969,480716,7253,0,0,480716,480716,1.0,0.0,480716,0,0,0.9851363508747482,1.0,1.0,0.0,0.0
annual_2019:predict,erc_2e8b6cb0f9d7b86b,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_2ed30c042ef65f0a,244,1,487969,487913,56,0,0,487913,487913,1.0,0.0,487913,0,0,0.9998852386114692,1.0,1.0,0.0,0.0
annual_2019:predict,erc_310a9f67e8f80039,244,1,487969,487911,58,0,0,487911,487911,1.0,0.0,487911,0,0,0.9998811399904503,1.0,1.0,0.0,0.0
annual_2019:predict,erc_32e317ff322f6e15,244,1,487969,480716,7253,0,0,480716,480716,1.0,0.0,480716,0,0,0.9851363508747482,1.0,1.0,0.0,0.0
annual_2019:predict,erc_34b9a4407e53a5bc,244,1,487969,370457,117512,0,0,370457,370457,1.0,0.0,370457,0,0,0.7591814234100936,1.0,1.0,0.0,0.0
annual_2019:predict,erc_350a39fe9841cb3f,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_3560d64fb68e4d18,244,1,487969,487843,126,0,0,487843,487843,1.0,0.0,487843,0,0,0.9997417868758056,1.0,1.0,0.0,0.0
annual_2019:predict,erc_358a00bb3fef169f,244,1,487969,486009,1960,0,0,486009,486009,1.0,0.0,486584,575,0,0.995983351401421,1.0,1.0,0.0,0.0011817075777255314
annual_2019:predict,erc_37e550609cd38c9c,244,1,487969,486076,1893,0,0,486076,486076,1.0,0.0,486241,165,0,0.996120655205556,1.0,1.0,0.0,0.00033933790034160015
annual_2019:predict,erc_38d851d16107ea47,244,1,487969,487573,396,0,0,487573,487573,1.0,0.0,487573,0,0,0.9991884730382463,1.0,1.0,0.0,0.0
annual_2019:predict,erc_3a3186e77dff7370,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_3cbadf7497f354e3,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_3ce66b8c7c80ae6d,244,1,487969,486009,1960,0,0,486009,486009,1.0,0.0,486584,575,0,0.995983351401421,1.0,1.0,0.0,0.0011817075777255314
annual_2019:predict,erc_401d8dfcc7503986,244,1,487969,486902,1067,0,0,486902,486902,1.0,0.0,486902,0,0,0.9978133856863858,1.0,1.0,0.0,0.0
annual_2019:predict,erc_4086289249c98f60,244,1,487969,487810,159,0,0,487810,487810,1.0,0.0,487810,0,0,0.9996741596289929,1.0,1.0,0.0,0.0
annual_2019:predict,erc_408a3040f42d3aa2,244,1,487969,477150,10819,0,0,477150,477150,1.0,0.0,477150,0,0,0.9778285095979458,1.0,1.0,0.0,0.0
annual_2019:predict,erc_41781f0f49b6690f,244,1,487969,487820,149,0,0,487820,487820,1.0,0.0,487820,0,0,0.9996946527340876,1.0,1.0,0.0,0.0
annual_2019:predict,erc_4198011de131cb6c,244,1,487969,486535,1434,0,0,486535,486535,1.0,0.0,486535,0,0,0.997061288729407,1.0,1.0,0.0,0.0
annual_2019:predict,erc_4363a4c5b701b635,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_485005ec7e9db28f,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_4f1bcd69bd3f408a,244,1,487969,466668,21301,0,0,466668,466668,1.0,0.0,466668,0,0,0.956347636837586,1.0,1.0,0.0,0.0
annual_2019:predict,erc_50446426a2469979,244,1,487969,486475,1494,0,0,486475,486475,1.0,0.0,486603,128,0,0.9969383300988383,1.0,1.0,0.0,0.0002630481110885054
annual_2019:predict,erc_51590f98fed38ca2,244,1,487969,420907,67062,0,0,420907,420907,1.0,0.0,420907,0,0,0.8625691386133135,1.0,1.0,0.0,0.0
annual_2019:predict,erc_52b20f87e810021b,244,1,487969,486538,1431,0,0,486538,486538,1.0,0.0,486538,0,0,0.9970674366609354,1.0,1.0,0.0,0.0
annual_2019:predict,erc_52fd4730aae4b5ee,244,1,487969,471801,16168,0,0,471801,471801,1.0,0.0,471801,0,0,0.9668667476827422,1.0,1.0,0.0,0.0
annual_2019:predict,erc_5ba005b55a84c807,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_5c22c3b16e983dbe,244,1,487969,486475,1494,0,0,486475,486475,1.0,0.0,486603,128,0,0.9969383300988383,1.0,1.0,0.0,0.0002630481110885054
annual_2019:predict,erc_6140a537d206c638,244,1,487969,442619,45350,0,0,442619,442619,1.0,0.0,442619,0,0,0.9070637683951235,1.0,1.0,0.0,0.0
annual_2019:predict,erc_618fc830545cb661,244,1,487969,486538,1431,0,0,486538,486538,1.0,0.0,486538,0,0,0.9970674366609354,1.0,1.0,0.0,0.0
annual_2019:predict,erc_631efedd679b71e1,244,1,487969,475638,12331,0,0,475638,475638,1.0,0.0,475638,0,0,0.9747299521076134,1.0,1.0,0.0,0.0
annual_2019:predict,erc_64f656a225c40c87,244,1,487969,487018,951,0,0,487018,487018,1.0,0.0,487018,0,0,0.9980511057054854,1.0,1.0,0.0,0.0
annual_2019:predict,erc_6666016380bb418a,244,1,487969,477775,10194,0,0,477775,477775,1.0,0.0,477775,0,0,0.9791093286663702,1.0,1.0,0.0,0.0
annual_2019:predict,erc_687f9778a5f68686,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_68b1ddfe076f4115,244,1,487969,486221,1748,0,0,486221,486221,1.0,0.0,486490,269,0,0.9964178052294306,1.0,1.0,0.0,0.0005529404509856318
annual_2019:predict,erc_69a9de53d02b544f,244,1,487969,487843,126,0,0,487843,487843,1.0,0.0,487843,0,0,0.9997417868758056,1.0,1.0,0.0,0.0
annual_2019:predict,erc_6be82424a71f9bc7,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_6c25ed64ad6c567b,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_6e5b9f3457c7130a,244,1,487969,466668,21301,0,0,466668,466668,1.0,0.0,466668,0,0,0.956347636837586,1.0,1.0,0.0,0.0
annual_2019:predict,erc_6fdaebce7fbeb966,244,1,487969,487820,149,0,0,487820,487820,1.0,0.0,487820,0,0,0.9996946527340876,1.0,1.0,0.0,0.0
annual_2019:predict,erc_702556b9583c13f0,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_716af060ecb85801,244,1,487969,486009,1960,0,0,486009,486009,1.0,0.0,486584,575,0,0.995983351401421,1.0,1.0,0.0,0.0011817075777255314
annual_2019:predict,erc_735659eb2774afc7,244,1,487969,487820,149,0,0,487820,487820,1.0,0.0,487820,0,0,0.9996946527340876,1.0,1.0,0.0,0.0
annual_2019:predict,erc_7522921f6a7603d8,244,1,487969,460644,27325,0,0,460644,460644,1.0,0.0,460644,0,0,0.944002590328484,1.0,1.0,0.0,0.0
annual_2019:predict,erc_76d829963fb2f9ee,244,1,487969,487913,56,0,0,487913,487913,1.0,0.0,487913,0,0,0.9998852386114692,1.0,1.0,0.0,0.0
annual_2019:predict,erc_77a7e5e844591c15,244,1,487969,466298,21671,0,0,466298,466298,1.0,0.0,466298,0,0,0.9555893919490788,1.0,1.0,0.0,0.0
annual_2019:predict,erc_7ffe8e0e5f3cb5af,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_816a4a8c2194f406,244,1,487969,431601,56368,0,0,431601,431601,1.0,0.0,431601,0,0,0.8844844652016829,1.0,1.0,0.0,0.0
annual_2019:predict,erc_819e0e0b8186a56f,244,1,487969,466668,21301,0,0,466668,466668,1.0,0.0,466668,0,0,0.956347636837586,1.0,1.0,0.0,0.0
annual_2019:predict,erc_83b4f877804c5138,244,1,487969,465465,22504,0,0,465465,465465,1.0,0.0,465465,0,0,0.9538823162946827,1.0,1.0,0.0,0.0
annual_2019:predict,erc_83e327406890e267,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_8706c2f0bfd43b03,244,1,487969,486076,1893,0,0,486076,486076,1.0,0.0,486241,165,0,0.996120655205556,1.0,1.0,0.0,0.00033933790034160015
annual_2019:predict,erc_87e21dc6ff50ac34,244,1,487969,485875,2094,0,0,485875,485875,1.0,0.0,485875,0,0,0.9957087437931508,1.0,1.0,0.0,0.0
annual_2019:predict,erc_88b156b24b0926ee,244,1,487969,460644,27325,0,0,460644,460644,1.0,0.0,460644,0,0,0.944002590328484,1.0,1.0,0.0,0.0
annual_2019:predict,erc_89fe4369113645bf,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_8bcb0bbe96063a8a,244,1,487969,487498,471,0,0,487498,487498,1.0,0.0,487498,0,0,0.9990347747500353,1.0,1.0,0.0,0.0
annual_2019:predict,erc_8ef02558087d3f63,244,1,487969,487913,56,0,0,487913,487913,1.0,0.0,487913,0,0,0.9998852386114692,1.0,1.0,0.0,0.0
annual_2019:predict,erc_91ed70ebe8ab7f7b,244,1,487969,470182,17787,0,0,470182,470182,1.0,0.0,470182,0,0,0.9635489139678955,1.0,1.0,0.0,0.0
annual_2019:predict,erc_92f48216ed9e9323,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_939c61f2596b9b3e,244,1,487969,479445,8524,0,0,479445,479445,1.0,0.0,479445,0,0,0.9825316772172002,1.0,1.0,0.0,0.0
annual_2019:predict,erc_93e92c042f6e574b,244,1,487969,466668,21301,0,0,466668,466668,1.0,0.0,466668,0,0,0.956347636837586,1.0,1.0,0.0,0.0
annual_2019:predict,erc_9659483fe3c58fb1,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_97070189f5d80692,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_9b5603b83cfb0ed1,244,1,487969,487839,130,0,0,487839,487839,1.0,0.0,487839,0,0,0.9997335896337677,1.0,1.0,0.0,0.0
annual_2019:predict,erc_9c6a81e5b35cf7c0,244,1,487969,487813,156,0,0,487813,487813,1.0,0.0,487813,0,0,0.9996803075605213,1.0,1.0,0.0,0.0
annual_2019:predict,erc_9cc7f344785be999,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_9dab8b78f9bba2f8,244,1,487969,487842,127,0,0,487842,487842,1.0,0.0,487842,0,0,0.9997397375652961,1.0,1.0,0.0,0.0
annual_2019:predict,erc_a1539a6f4eff277a,244,1,487969,457738,30231,0,0,457738,457738,1.0,0.0,457738,0,0,0.9380472939879377,1.0,1.0,0.0,0.0
annual_2019:predict,erc_a4bd307d9681d1d0,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_a62122354513b466,244,1,487969,465660,22309,0,0,465660,465660,1.0,0.0,465660,0,0,0.9542819318440311,1.0,1.0,0.0,0.0
annual_2019:predict,erc_abe10265409823ee,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_ac2a69aef3f2ad78,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_b494570b9f6c640d,244,1,487969,486535,1434,0,0,486535,486535,1.0,0.0,486535,0,0,0.997061288729407,1.0,1.0,0.0,0.0
annual_2019:predict,erc_b7cf4414b07717e6,244,1,487969,466668,21301,0,0,466668,466668,1.0,0.0,466668,0,0,0.956347636837586,1.0,1.0,0.0,0.0
annual_2019:predict,erc_b82f26d6b655fef4,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_b9ff5bca8ee18bdb,244,1,487969,477048,10921,0,0,477048,477048,1.0,0.0,477048,0,0,0.9776194799259789,1.0,1.0,0.0,0.0
annual_2019:predict,erc_be40843e5fb9d5fd,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_bf43c415efc83d87,244,1,487969,466668,21301,0,0,466668,466668,1.0,0.0,466668,0,0,0.956347636837586,1.0,1.0,0.0,0.0
annual_2019:predict,erc_bf67b9249fd590f8,244,1,487969,471801,16168,0,0,471801,471801,1.0,0.0,471801,0,0,0.9668667476827422,1.0,1.0,0.0,0.0
annual_2019:predict,erc_c1373d3c21cdcf3f,244,1,487969,479943,8026,0,0,479943,479943,1.0,0.0,479943,0,0,0.9835522338509208,1.0,1.0,0.0,0.0
annual_2019:predict,erc_c30ec30ae026518f,244,1,487969,478619,9350,0,0,478619,478619,1.0,0.0,478619,0,0,0.9808389467363705,1.0,1.0,0.0,0.0
annual_2019:predict,erc_c36f4e900bbed946,244,1,487969,487817,152,0,0,487817,487817,1.0,0.0,487817,0,0,0.9996885048025592,1.0,1.0,0.0,0.0
annual_2019:predict,erc_c403d40d7acc7d5f,244,1,487969,444578,43391,0,0,444578,444578,1.0,0.0,444578,0,0,0.911078367683193,1.0,1.0,0.0,0.0
annual_2019:predict,erc_c74981a558c90dd1,244,1,487969,485811,2158,0,0,485811,485811,1.0,0.0,485811,0,0,0.9955775879205442,1.0,1.0,0.0,0.0
annual_2019:predict,erc_c7bade0851d0b522,244,1,487969,465660,22309,0,0,465660,465660,1.0,0.0,465660,0,0,0.9542819318440311,1.0,1.0,0.0,0.0
annual_2019:predict,erc_c95d8c672d045221,244,1,487969,486535,1434,0,0,486535,486535,1.0,0.0,486535,0,0,0.997061288729407,1.0,1.0,0.0,0.0
annual_2019:predict,erc_cd54b6130e29641c,244,2,487969,487969,0,0,0,0,975938,0.5,0.0,487969,0,0,1.0,2.0,0.0,0.0,0.0
annual_2019:predict,erc_ce402b81a19b777d,244,1,487969,481955,6014,0,0,481955,481955,1.0,0.0,481955,0,0,0.9876754465959928,1.0,1.0,0.0,0.0
annual_2019:predict,erc_cf0717ce8957d715,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_cf2e9939172cbe6e,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_cfa35104ce583e7d,244,1,487969,486475,1494,0,0,486475,486475,1.0,0.0,486603,128,0,0.9969383300988383,1.0,1.0,0.0,0.0002630481110885054
annual_2019:predict,erc_d05fc30b232b94ef,244,2,487969,466668,21301,0,0,0,933336,0.5,0.0,480716,14048,0,0.956347636837586,2.0,0.0,0.0,0.029223075578928098
annual_2019:predict,erc_d50fb0899624f1da,244,1,487969,469412,18557,0,0,469412,469412,1.0,0.0,469412,0,0,0.9619709448755966,1.0,1.0,0.0,0.0
annual_2019:predict,erc_d692a9c76eac7a47,244,1,487969,475702,12267,0,0,475702,475702,1.0,0.0,475702,0,0,0.9748611079802201,1.0,1.0,0.0,0.0
annual_2019:predict,erc_d6eb10b4c727a2b1,244,1,487969,465660,22309,0,0,465660,465660,1.0,0.0,465660,0,0,0.9542819318440311,1.0,1.0,0.0,0.0
annual_2019:predict,erc_da1565e6303757b2,244,1,487969,470186,17783,0,0,470186,470186,1.0,0.0,470186,0,0,0.9635571112099334,1.0,1.0,0.0,0.0
annual_2019:predict,erc_db11c9d7582061dd,244,1,487969,474105,13864,0,0,474105,474105,1.0,0.0,474105,0,0,0.9715883590965819,1.0,1.0,0.0,0.0
annual_2019:predict,erc_db3d561078c82ac3,244,1,487969,487842,127,0,0,487842,487842,1.0,0.0,487842,0,0,0.9997397375652961,1.0,1.0,0.0,0.0
annual_2019:predict,erc_de16999187d03a2f,244,1,487969,486009,1960,0,0,486009,486009,1.0,0.0,486584,575,0,0.995983351401421,1.0,1.0,0.0,0.0011817075777255314
annual_2019:predict,erc_deecfaa28672d890,244,1,487969,466668,21301,0,0,466668,466668,1.0,0.0,466668,0,0,0.956347636837586,1.0,1.0,0.0,0.0
annual_2019:predict,erc_e0039336c9cf90d7,244,1,487969,487911,58,0,0,487911,487911,1.0,0.0,487911,0,0,0.9998811399904503,1.0,1.0,0.0,0.0
annual_2019:predict,erc_e1375e9cc265601a,244,1,487969,486475,1494,0,0,486475,486475,1.0,0.0,486603,128,0,0.9969383300988383,1.0,1.0,0.0,0.0002630481110885054
annual_2019:predict,erc_e9a677039313f33b,244,1,487969,486475,1494,0,0,486475,486475,1.0,0.0,486603,128,0,0.9969383300988383,1.0,1.0,0.0,0.0002630481110885054
annual_2019:predict,erc_eb51e5bf1ab2107c,244,1,487969,486600,1369,0,0,486600,486600,1.0,0.0,486600,0,0,0.9971944939125231,1.0,1.0,0.0,0.0
annual_2019:predict,erc_ec2f12ea4d8480c4,244,1,487969,484688,3281,0,0,484688,484688,1.0,0.0,484688,0,0,0.9932762122183991,1.0,1.0,0.0,0.0
annual_2019:predict,erc_ec991f61e2fa8754,244,1,487969,486227,1742,0,0,486227,486227,1.0,0.0,486368,141,0,0.9964301010924874,1.0,1.0,0.0,0.0002899039410487532
annual_2019:predict,erc_ed30570272d1c57c,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_eee9c6c4390e2340,244,1,487969,477150,10819,0,0,477150,477150,1.0,0.0,477150,0,0,0.9778285095979458,1.0,1.0,0.0,0.0
annual_2019:predict,erc_ef4f73c61c389b84,244,1,487969,466298,21671,0,0,466298,466298,1.0,0.0,466298,0,0,0.9555893919490788,1.0,1.0,0.0,0.0
annual_2019:predict,erc_f49640007a32dc45,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_f6369a88c1589e3f,244,1,487969,486009,1960,0,0,486009,486009,1.0,0.0,486584,575,0,0.995983351401421,1.0,1.0,0.0,0.0011817075777255314
annual_2019:predict,erc_f67f5315575f570b,244,1,487969,486602,1367,0,0,486602,486602,1.0,0.0,486602,0,0,0.997198592533542,1.0,1.0,0.0,0.0
annual_2019:predict,erc_fc6da2cc3f2667a7,244,1,487969,486602,1367,0,0,486602,486602,1.0,0.0,486602,0,0,0.997198592533542,1.0,1.0,0.0,0.0
annual_2019:predict,erc_fcdcc3255938b010,244,1,487969,486603,1366,0,0,486603,486603,1.0,0.0,486603,0,0,0.9972006418440515,1.0,1.0,0.0,0.0
annual_2019:predict,erc_ffe2253a1023c6b2,244,1,487969,487913,56,0,0,487913,487913,1.0,0.0,487913,0,0,0.9998852386114692,1.0,1.0,0.0,0.0
annual_2019:train,erc_00117565632c65c3,2147,1,4170779,4085386,85393,0,0,4085386,4085386,1.0,0.0,4085386,0,0,0.9795258871304378,1.0,1.0,0.0,0.0
annual_2019:train,erc_00788fafdcd6a5d7,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_023793c16a68c052,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_037ede19dfe67dad,2147,1,4170779,4089229,81550,0,0,4089229,4089229,1.0,0.0,4089229,0,0,0.9804472977350275,1.0,1.0,0.0,0.0
annual_2019:train,erc_040fdbdf6f80eb9b,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_0451fc1cf4a1975f,2147,1,4170779,3485687,685092,0,0,3485687,3485687,1.0,0.0,3485687,0,0,0.8357400380120836,1.0,1.0,0.0,0.0
annual_2019:train,erc_0a1aac410f6966dc,2147,1,4170779,4093091,77688,0,0,4093091,4093091,1.0,0.0,4093091,0,0,0.981373263843517,1.0,1.0,0.0,0.0
annual_2019:train,erc_0a67371497d65238,2147,1,4170779,4170779,0,0,0,4170779,4170779,1.0,0.0,4170779,0,0,1.0,1.0,1.0,0.0,0.0
annual_2019:train,erc_0c3d95428646e6a5,2147,1,4170779,4105371,65408,0,0,4105371,4105371,1.0,0.0,4105371,0,0,0.9843175579430126,1.0,1.0,0.0,0.0
annual_2019:train,erc_11517d81c4a1cf82,2147,1,4170779,2972339,1198440,0,0,2972339,2972339,1.0,0.0,2972339,0,0,0.7126579950651905,1.0,1.0,0.0,0.0
annual_2019:train,erc_11b179c281e84335,2147,1,4170779,3955103,215676,0,0,3955103,3955103,1.0,0.0,3955103,0,0,0.9482887968890225,1.0,1.0,0.0,0.0
annual_2019:train,erc_13382d0b01bbe5a4,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_14febb1e2e22e3c8,2147,1,4170779,3975192,195587,0,0,3975192,3975192,1.0,0.0,3975192,0,0,0.9531054030913649,1.0,1.0,0.0,0.0
annual_2019:train,erc_1712925a3a57565a,2147,1,4170779,3959739,211040,0,0,3959739,3959739,1.0,0.0,3959739,0,0,0.9494003398405909,1.0,1.0,0.0,0.0
annual_2019:train,erc_184a9d5068007d83,2147,1,4170779,3352061,818718,0,0,3352061,3352061,1.0,0.0,3352061,0,0,0.8037014188476541,1.0,1.0,0.0,0.0
annual_2019:train,erc_1881209c97b92e2e,2147,1,4170779,4149918,20861,0,0,4149918,4149918,1.0,0.0,4149918,0,0,0.9949982964813048,1.0,1.0,0.0,0.0
annual_2019:train,erc_190c45a632cbee4f,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_194a629a3014a2c0,2147,1,4170779,3955103,215676,0,0,3955103,3955103,1.0,0.0,3955103,0,0,0.9482887968890225,1.0,1.0,0.0,0.0
annual_2019:train,erc_1c328f10dce0a438,2147,1,4170779,3603189,567590,0,0,3603189,3603189,1.0,0.0,3603189,0,0,0.8639127127090647,1.0,1.0,0.0,0.0
annual_2019:train,erc_1c97f35e1c57a7ce,2147,1,4170779,4064743,106036,0,0,4064743,4064743,1.0,0.0,4064743,0,0,0.9745764520249095,1.0,1.0,0.0,0.0
annual_2019:train,erc_1fe2bf6a7f56d591,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_215a508805fe1c20,2147,1,4170779,3627397,543382,0,0,3627397,3627397,1.0,0.0,3627397,0,0,0.8697169042042266,1.0,1.0,0.0,0.0
annual_2019:train,erc_228b22f6ffe04c86,2147,1,4170779,4029232,141547,0,0,4029232,4029232,1.0,0.0,4029232,0,0,0.9660622152360506,1.0,1.0,0.0,0.0
annual_2019:train,erc_26bec51c7e111771,2147,1,4170779,3845992,324787,0,0,3845992,3845992,1.0,0.0,3845992,0,0,0.9221279765722422,1.0,1.0,0.0,0.0
annual_2019:train,erc_2831b0e43d38e4b5,2147,1,4170779,3838755,332024,0,0,3838755,3838755,1.0,0.0,3838755,0,0,0.9203928091131177,1.0,1.0,0.0,0.0
annual_2019:train,erc_2e1e5bd8ecff9dd8,2147,1,4170779,3969366,201413,0,0,3969366,3969366,1.0,0.0,3969366,0,0,0.9517085417376466,1.0,1.0,0.0,0.0
annual_2019:train,erc_2e8b6cb0f9d7b86b,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_2ed30c042ef65f0a,2147,1,4170779,4149918,20861,0,0,4149918,4149918,1.0,0.0,4149918,0,0,0.9949982964813048,1.0,1.0,0.0,0.0
annual_2019:train,erc_310a9f67e8f80039,2147,1,4170779,4147908,22871,0,0,4147908,4147908,1.0,0.0,4147908,0,0,0.9945163721213711,1.0,1.0,0.0,0.0
annual_2019:train,erc_32e317ff322f6e15,2147,1,4170779,3969366,201413,0,0,3969366,3969366,1.0,0.0,3969366,0,0,0.9517085417376466,1.0,1.0,0.0,0.0
annual_2019:train,erc_34b9a4407e53a5bc,2147,1,4170779,2797640,1373139,0,0,2797640,2797640,1.0,0.0,2797640,0,0,0.6707715752860557,1.0,1.0,0.0,0.0
annual_2019:train,erc_350a39fe9841cb3f,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_3560d64fb68e4d18,2147,1,4170779,4093091,77688,0,0,4093091,4093091,1.0,0.0,4093091,0,0,0.981373263843517,1.0,1.0,0.0,0.0
annual_2019:train,erc_358a00bb3fef169f,2147,1,4170779,3925055,245724,0,0,3925055,3925055,1.0,0.0,3949779,24724,0,0.941084387353058,1.0,1.0,0.0,0.006259590726468494
annual_2019:train,erc_37e550609cd38c9c,2147,1,4170779,3934000,236779,0,0,3934000,3934000,1.0,0.0,3943658,9658,0,0.9432290706364447,1.0,1.0,0.0,0.0024489953236310046
annual_2019:train,erc_38d851d16107ea47,2147,1,4170779,4024789,145990,0,0,4024789,4024789,1.0,0.0,4024789,0,0,0.9649969466135703,1.0,1.0,0.0,0.0
annual_2019:train,erc_3a3186e77dff7370,2147,1,4170779,3960851,209928,0,0,3960851,3960851,1.0,0.0,3960851,0,0,0.949666956700415,1.0,1.0,0.0,0.0
annual_2019:train,erc_3cbadf7497f354e3,2147,1,4170779,3960313,210466,0,0,3960313,3960313,1.0,0.0,3960313,0,0,0.9495379640110396,1.0,1.0,0.0,0.0
