year,factor,dates,universe_rows,finite_cells,n_below_100_dates,rank_suppressed_cells,infinite_cells,all_missing_dates,constant_dates,below_rank_min_dates,raw_U_not_ranked_dates,finite_rate
2017,rev_5,244,488000,456009,0,0,0,0,0,0,0,0.9344446721311476
2017,std_20,244,488000,432510,0,0,0,0,0,0,0,0.8862909836065573
2017,ta_momentum_ao,244,488000,414121,0,0,0,0,0,0,244,0.848608606557377
2017,ta_momentum_kama,244,488000,455791,0,0,0,0,0,0,244,0.9339979508196722
2017,ta_momentum_ppo,244,488000,477765,0,0,0,0,0,0,0,0.9790266393442623
2017,ta_momentum_ppo_hist,244,488000,474489,0,0,0,0,0,0,0,0.972313524590164
2017,ta_momentum_ppo_signal,244,488000,474489,0,0,0,0,0,0,0,0.972313524590164
2017,ta_momentum_pvo,244,488000,477765,0,0,0,0,0,0,0,0.9790266393442623
2017,ta_momentum_pvo_signal,244,488000,474489,0,0,0,0,0,0,0,0.972313524590164
2017,ta_momentum_roc,244,488000,448203,0,0,0,0,0,0,0,0.9184487704918033
2017,ta_momentum_rsi,244,488000,488000,0,0,0,0,0,0,0,1.0
2017,ta_momentum_tsi,244,488000,472775,0,0,0,0,0,0,0,0.9688012295081967
2017,ta_momentum_uo,244,488000,421134,0,0,0,0,0,0,0,0.8629795081967213
2017,ta_trend_adx_neg,244,488000,134988,0,0,0,0,0,0,244,0.27661475409836067
2017,ta_trend_adx_pos,244,488000,134988,0,0,0,0,0,0,244,0.27661475409836067
2017,ta_trend_aroon_down,244,488000,425379,0,0,0,0,0,0,0,0.8716782786885245
2017,ta_trend_aroon_ind,244,488000,425379,0,0,0,0,0,0,0,0.8716782786885245
2017,ta_trend_aroon_up,244,488000,425379,0,0,0,0,0,0,0,0.8716782786885245
2017,ta_trend_cci,244,488000,433977,0,0,0,0,0,0,0,0.8892971311475409
2017,ta_trend_ema_fast,244,488000,483543,0,0,0,0,0,0,244,0.9908668032786885
2017,ta_trend_ema_slow,244,488000,477765,0,0,0,0,0,0,244,0.9790266393442623
2017,ta_trend_ichimoku_a,244,488000,425379,0,0,0,0,0,0,244,0.8716782786885245
2017,ta_trend_ichimoku_b,244,488000,481898,0,0,0,0,0,0,244,0.9874959016393443
2017,ta_trend_ichimoku_base,244,488000,425379,0,0,0,0,0,0,244,0.8716782786885245
2017,ta_trend_ichimoku_conv,244,488000,450586,0,0,0,0,0,0,244,0.9233319672131147
2017,ta_trend_kst,244,488000,399059,0,0,0,0,0,0,0,0.8177438524590164
2017,ta_trend_kst_diff,244,488000,399059,0,0,0,0,0,0,0,0.8177438524590164
2017,ta_trend_kst_sig,244,488000,405082,0,0,0,0,0,0,0,0.8300860655737705
2017,ta_trend_macd,244,488000,477765,0,0,0,0,0,0,244,0.9790266393442623
2017,ta_trend_macd_diff,244,488000,474489,0,0,0,0,0,0,244,0.972313524590164
2017,ta_trend_macd_signal,244,488000,474489,0,0,0,0,0,0,244,0.972313524590164
2017,ta_trend_mass_index,244,488000,472547,0,0,0,0,0,0,0,0.9683340163934426
2017,ta_trend_psar_down,244,488000,162954,0,0,0,0,0,0,244,0.333922131147541
2017,ta_trend_sma_fast,244,488000,445980,0,0,0,0,0,0,244,0.9138934426229508
2017,ta_trend_sma_slow,244,488000,425379,0,0,0,0,0,0,244,0.8716782786885245
2017,ta_trend_stc,244,488000,455762,0,0,0,0,0,0,0,0.9339385245901639
2017,ta_trend_trix,244,488000,471129,0,0,0,0,0,0,0,0.9654282786885245
2017,ta_trend_vortex_ind_diff,244,488000,441438,0,0,0,0,0,0,0,0.9045860655737705
2017,ta_trend_vortex_ind_neg,244,488000,441438,0,0,0,0,0,0,0,0.9045860655737705
2017,ta_trend_vortex_ind_pos,244,488000,441438,0,0,0,0,0,0,0,0.9045860655737705
2017,ta_volatility_atr,244,488000,129921,0,0,0,0,0,0,244,0.2662315573770492
2017,ta_volatility_bbh,244,488000,433977,0,0,0,0,0,0,244,0.8892971311475409
2017,ta_volatility_bbhi,244,488000,488000,0,0,0,0,0,0,244,1.0
2017,ta_volatility_bbm,244,488000,433977,0,0,0,0,0,0,244,0.8892971311475409
2017,ta_volatility_bbp,244,488000,433977,0,0,0,0,0,0,0,0.8892971311475409
2017,ta_volatility_dch,244,488000,433977,0,0,0,0,0,0,244,0.8892971311475409
2017,ta_volatility_dcl,244,488000,433977,0,0,0,0,0,0,244,0.8892971311475409
2017,ta_volatility_dcm,244,488000,433977,0,0,0,0,0,0,244,0.8892971311475409
2017,ta_volatility_dcp,244,488000,433977,0,0,0,0,0,0,0,0.8892971311475409
2017,ta_volatility_dcw,244,488000,433977,0,0,0,0,0,0,0,0.8892971311475409
2017,ta_volatility_kcc,244,488000,449043,0,0,0,0,0,0,244,0.9201700819672131
2017,ta_volatility_kch,244,488000,469164,0,0,0,0,0,0,244,0.9614016393442623
2017,ta_volatility_kchi,244,488000,488000,0,0,0,0,0,0,244,1.0
2017,ta_volatility_kcl,244,488000,469164,0,0,0,0,0,0,244,0.9614016393442623
2017,ta_volatility_kcw,244,488000,449043,0,0,0,0,0,0,0,0.9201700819672131
2017,ta_volume_cmf,244,488000,433977,0,0,0,0,0,0,0,0.8892971311475409
2017,ta_volume_fi,244,488000,482741,0,0,0,0,0,0,244,0.9892233606557377
2017,ta_volume_mfi,244,488000,442946,0,0,0,0,0,0,0,0.9076762295081967
2017,ta_volume_vwap,244,488000,442946,0,0,0,0,0,0,244,0.9076762295081967
2018,alpha158_BETA10,243,485999,470102,0,0,0,0,0,0,0,0.967290056152379
2018,alpha158_BETA20,243,485999,470217,0,0,0,0,0,0,0,0.967526682153667
2018,alpha158_BETA30,243,485999,470240,0,0,0,0,0,0,0,0.9675740073539246
2018,alpha158_BETA5,243,485999,469986,0,0,0,0,0,0,0,0.9670513725336883
2018,alpha158_BETA60,243,485999,470309,0,0,0,0,0,0,0,0.9677159829546974
2018,alpha158_CNTD30,243,485999,485999,0,0,0,0,0,0,0,1.0
2018,alpha158_CNTP30,243,485999,485999,0,0,0,0,0,0,0,1.0
2018,alpha158_CORD10,243,485999,473052,0,0,0,0,0,0,0,0.9733600274897685
2018,alpha158_CORD20,243,485999,475659,0,0,0,0,0,0,0,0.9787242360580989
2018,alpha158_CORD30,243,485999,477734,0,0,0,0,0,0,0,0.9829937921682966
2018,alpha158_CORD5,243,485999,470971,0,0,0,0,0,0,0,0.9690781256751557
2018,alpha158_CORD60,243,485999,483351,0,0,0,0,0,0,0,0.994551429118167
2018,alpha158_CORR10,243,485999,473323,0,0,0,0,0,0,0,0.9739176418058474
2018,alpha158_CORR20,243,485999,475810,0,0,0,0,0,0,0,0.9790349362858771
2018,alpha158_CORR30,243,485999,477858,0,0,0,0,0,0,0,0.9832489367262073
2018,alpha158_CORR5,243,485999,471377,0,0,0,0,0,0,0,0.9699135183405727
2018,alpha158_CORR60,243,485999,483404,0,0,0,0,0,0,0,0.9946604828404997
2018,alpha158_IMAX20,243,485999,476200,0,0,0,0,0,0,0,0.979837407072854
2018,alpha158_IMAX30,243,485999,478215,0,0,0,0,0,0,0,0.9839835061389015
2018,alpha158_IMAX60,243,485999,483615,0,0,0,0,0,0,0,0.9950946401124282
2018,alpha158_IMIN20,243,485999,476200,0,0,0,0,0,0,0,0.979837407072854
2018,alpha158_IMIN30,243,485999,478215,0,0,0,0,0,0,0,0.9839835061389015
2018,alpha158_IMIN60,243,485999,483615,0,0,0,0,0,0,0,0.9950946401124282
2018,alpha158_IMXD20,243,485999,476200,0,0,0,0,0,0,0,0.979837407072854
2018,alpha158_IMXD30,243,485999,478215,0,0,0,0,0,0,0,0.9839835061389015
2018,alpha158_IMXD60,243,485999,483615,0,0,0,0,0,0,0,0.9950946401124282
2018,alpha158_KLEN,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_KLOW,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_KUP,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_LOW0,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MA10,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MA20,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MA30,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MA5,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MA60,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MAX5,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MIN10,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MIN20,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MIN30,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MIN5,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_MIN60,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLD10,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLD20,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLD30,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLD5,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLD60,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLU20,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLU30,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_QTLU60,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_RANK10,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_RANK20,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_RANK30,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_RANK60,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_RESI60,243,485999,470309,0,0,0,0,0,0,0,0.9677159829546974
2018,alpha158_ROC10,243,485999,467095,0,0,0,0,0,0,0,0.9611028006230465
2018,alpha158_ROC20,243,485999,465625,0,0,0,0,0,0,0,0.9580781030413643
2018,alpha158_ROC30,243,485999,464498,0,0,0,0,0,0,0,0.9557591682287412
2018,alpha158_ROC5,243,485999,468377,0,0,0,0,0,0,0,0.9637406661330579
2018,alpha158_ROC60,243,485999,462248,0,0,0,0,0,0,0,0.9511295290731051
2018,alpha158_RSV20,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_RSV30,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_RSV60,243,485999,470363,0,0,0,0,0,0,0,0.9678270942944327
2018,alpha158_STD10,243,485999,470102,0,0,0,0,0,0,0,0.967290056152379
2018,alpha158_STD5,243,485999,469986,0,0,0,0,0,0,0,0.9670513725336883
2018,alpha158_SUMD10,243,485999,473650,0,0,0,0,0,0,0,0.9745904826964664
2018,alpha158_SUMD20,243,485999,476027,0,0,0,0,0,0,0,0.9794814392622208
2018,alpha158_SUMD30,243,485999,478065,0,0,0,0,0,0,0,0.9836748635285257
2018,alpha158_SUMD60,243,485999,483561,0,0,0,0,0,0,0,0.9949835287726929
2018,alpha158_SUMN10,243,485999,473650,0,0,0,0,0,0,0,0.9745904826964664
2018,alpha158_SUMN20,243,485999,476027,0,0,0,0,0,0,0,0.9794814392622208
2018,alpha158_SUMN30,243,485999,478065,0,0,0,0,0,0,0,0.9836748635285257
2018,alpha158_SUMN60,243,485999,483561,0,0,0,0,0,0,0,0.9949835287726929
2018,alpha158_SUMP10,243,485999,473650,0,0,0,0,0,0,0,0.9745904826964664
2018,alpha158_SUMP20,243,485999,476027,0,0,0,0,0,0,0,0.9794814392622208
2018,alpha158_SUMP30,243,485999,478065,0,0,0,0,0,0,0,0.9836748635285257
2018,alpha158_SUMP60,243,485999,483561,0,0,0,0,0,0,0,0.9949835287726929
2018,alpha158_VSUMD20,243,485999,476027,0,0,0,0,0,0,0,0.9794814392622208
2018,alpha158_VSUMD30,243,485999,478065,0,0,0,0,0,0,0,0.9836748635285257
2018,alpha158_VSUMD60,243,485999,483561,0,0,0,0,0,0,0,0.9949835287726929
2018,alpha158_VSUMN20,243,485999,476027,0,0,0,0,0,0,0,0.9794814392622208
2018,alpha158_VSUMN30,243,485999,478065,0,0,0,0,0,0,0,0.9836748635285257
2018,alpha158_VSUMN60,243,485999,483561,0,0,0,0,0,0,0,0.9949835287726929
2018,alpha158_VSUMP20,243,485999,476027,0,0,0,0,0,0,0,0.9794814392622208
2018,alpha158_VSUMP30,243,485999,478065,0,0,0,0,0,0,0,0.9836748635285257
2018,alpha158_VSUMP60,243,485999,483561,0,0,0,0,0,0,0,0.9949835287726929
2018,alpha360_CLOSE11,243,485999,466934,0,0,0,0,0,0,0,0.9607715242212432
2018,alpha360_CLOSE12,243,485999,466774,0,0,0,0,0,0,0,0.9604423054368425
2018,alpha360_CLOSE13,243,485999,466612,0,0,0,0,0,0,0,0.9601089714176366
2018,alpha360_CLOSE14,243,485999,466454,0,0,0,0,0,0,0,0.9597838678680409
2018,alpha360_CLOSE15,243,485999,466297,0,0,0,0,0,0,0,0.9594608219358476
2018,alpha360_CLOSE16,243,485999,466157,0,0,0,0,0,0,0,0.9591727554994969
2018,alpha360_CLOSE17,243,485999,466021,0,0,0,0,0,0,0,0.9588929195327562
2018,alpha360_CLOSE18,243,485999,465892,0,0,0,0,0,0,0,0.9586274868878331
2018,alpha360_CLOSE19,243,485999,465761,0,0,0,0,0,0,0,0.958357939008105
2018,alpha360_CLOSE21,243,485999,465505,0,0,0,0,0,0,0,0.9578311889530637
2018,alpha360_CLOSE22,243,485999,465387,0,0,0,0,0,0,0,0.9575883900995681
2018,alpha360_CLOSE23,243,485999,465268,0,0,0,0,0,0,0,0.95734353362867
2018,alpha360_CLOSE24,243,485999,465150,0,0,0,0,0,0,0,0.9571007347751744
2018,alpha360_CLOSE25,243,485999,465033,0,0,0,0,0,0,0,0.9568599935390814
2018,alpha360_CLOSE26,243,485999,464918,0,0,0,0,0,0,0,0.9566233675377933
2018,alpha360_CLOSE27,243,485999,464811,0,0,0,0,0,0,0,0.9564032024757253
2018,alpha360_CLOSE28,243,485999,464703,0,0,0,0,0,0,0,0.9561809797962547
2018,alpha360_CLOSE29,243,485999,464600,0,0,0,0,0,0,0,0.9559690452037967
2018,alpha360_CLOSE3,243,485999,469094,0,0,0,0,0,0,0,0.9652159778106539
2018,alpha360_CLOSE31,243,485999,464398,0,0,0,0,0,0,0,0.9555534064884907
2018,alpha360_CLOSE32,243,485999,464294,0,0,0,0,0,0,0,0.9553394142786302
2018,alpha360_CLOSE33,243,485999,464198,0,0,0,0,0,0,0,0.9551418830079897
2018,alpha360_CLOSE34,243,485999,464101,0,0,0,0,0,0,0,0.9549422941199468
2018,alpha360_CLOSE35,243,485999,464004,0,0,0,0,0,0,0,0.9547427052319037
2018,alpha360_CLOSE36,243,485999,463910,0,0,0,0,0,0,0,0.9545492891960683
2018,alpha360_CLOSE37,243,485999,463822,0,0,0,0,0,0,0,0.9543682188646478
2018,alpha360_CLOSE38,243,485999,463738,0,0,0,0,0,0,0,0.9541953790028375
2018,alpha360_CLOSE39,243,485999,463660,0,0,0,0,0,0,0,0.9540348848454421
2018,alpha360_CLOSE4,243,485999,468730,0,0,0,0,0,0,0,0.9644670050761421
2018,alpha360_CLOSE40,243,485999,463583,0,0,0,0,0,0,0,0.9538764483054492
2018,alpha360_CLOSE41,243,485999,463512,0,0,0,0,0,0,0,0.9537303574698713
2018,alpha360_CLOSE42,243,485999,463441,0,0,0,0,0,0,0,0.9535842666342935
2018,alpha360_CLOSE43,243,485999,463371,0,0,0,0,0,0,0,0.9534402334161182
2018,alpha360_CLOSE44,243,485999,463299,0,0,0,0,0,0,0,0.9532920849631378
2018,alpha360_CLOSE45,243,485999,463226,0,0,0,0,0,0,0,0.9531418788927549
2018,alpha360_CLOSE46,243,485999,463155,0,0,0,0,0,0,0,0.9529957880571771
2018,alpha360_CLOSE47,243,485999,463090,0,0,0,0,0,0,0,0.9528620429260143
2018,alpha360_CLOSE48,243,485999,463019,0,0,0,0,0,0,0,0.9527159520904364
2018,alpha360_CLOSE49,243,485999,462942,0,0,0,0,0,0,0,0.9525575155504435
2018,alpha360_CLOSE50,243,485999,462873,0,0,0,0,0,0,0,0.9524155399496707
2018,alpha360_CLOSE51,243,485999,462801,0,0,0,0,0,0,0,0.9522673914966904
2018,alpha360_CLOSE52,243,485999,462724,0,0,0,0,0,0,0,0.9521089549566975
2018,alpha360_CLOSE53,243,485999,462645,0,0,0,0,0,0,0,0.9519464031818996
2018,alpha360_CLOSE54,243,485999,462571,0,0,0,0,0,0,0,0.9517941394941142
2018,alpha360_CLOSE55,243,485999,462506,0,0,0,0,0,0,0,0.9516603943629514
2018,alpha360_CLOSE56,243,485999,462444,0,0,0,0,0,0,0,0.951532822083996
2018,alpha360_CLOSE57,243,485999,462387,0,0,0,0,0,0,0,0.9514155378920532
2018,alpha360_CLOSE58,243,485999,462336,0,0,0,0,0,0,0,0.9513105994045256
2018,alpha360_CLOSE59,243,485999,462287,0,0,0,0,0,0,0,0.9512097761518028
2018,alpha360_CLOSE6,243,485999,468089,0,0,0,0,0,0,0,0.9631480723211364
2018,alpha360_CLOSE7,243,485999,467830,0,0,0,0,0,0,0,0.9626151494138877
2018,alpha360_CLOSE8,243,485999,467578,0,0,0,0,0,0,0,0.9620966298284565
2018,alpha360_CLOSE9,243,485999,467328,0,0,0,0,0,0,0,0.9615822254778302
2018,alpha360_HIGH10,243,485999,467095,0,0,0,0,0,0,0,0.9611028006230465
2018,alpha360_HIGH11,243,485999,466934,0,0,0,0,0,0,0,0.9607715242212432
2018,alpha360_HIGH12,243,485999,466774,0,0,0,0,0,0,0,0.9604423054368425
2018,alpha360_HIGH13,243,485999,466612,0,0,0,0,0,0,0,0.9601089714176366
2018,alpha360_HIGH14,243,485999,466454,0,0,0,0,0,0,0,0.9597838678680409
2018,alpha360_HIGH15,243,485999,466297,0,0,0,0,0,0,0,0.9594608219358476
2018,alpha360_HIGH16,243,485999,466157,0,0,0,0,0,0,0,0.9591727554994969
2018,alpha360_HIGH17,243,485999,466021,0,0,0,0,0,0,0,0.9588929195327562
2018,alpha360_HIGH18,243,485999,465892,0,0,0,0,0,0,0,0.9586274868878331
2018,alpha360_HIGH19,243,485999,465761,0,0,0,0,0,0,0,0.958357939008105
2018,alpha360_HIGH20,243,485999,465625,0,0,0,0,0,0,0,0.9580781030413643
2018,alpha360_HIGH21,243,485999,465505,0,0,0,0,0,0,0,0.9578311889530637
2018,alpha360_HIGH22,243,485999,465387,0,0,0,0,0,0,0,0.9575883900995681
2018,alpha360_HIGH23,243,485999,465268,0,0,0,0,0,0,0,0.95734353362867
2018,alpha360_HIGH24,243,485999,465150,0,0,0,0,0,0,0,0.9571007347751744
2018,alpha360_HIGH25,243,485999,465033,0,0,0,0,0,0,0,0.9568599935390814
2018,alpha360_HIGH26,243,485999,464918,0,0,0,0,0,0,0,0.9566233675377933
2018,alpha360_HIGH27,243,485999,464811,0,0,0,0,0,0,0,0.9564032024757253
2018,alpha360_HIGH28,243,485999,464703,0,0,0,0,0,0,0,0.9561809797962547
2018,alpha360_HIGH29,243,485999,464600,0,0,0,0,0,0,0,0.9559690452037967
2018,alpha360_HIGH30,243,485999,464498,0,0,0,0,0,0,0,0.9557591682287412
2018,alpha360_HIGH31,243,485999,464398,0,0,0,0,0,0,0,0.9555534064884907
2018,alpha360_HIGH32,243,485999,464294,0,0,0,0,0,0,0,0.9553394142786302
2018,alpha360_HIGH33,243,485999,464198,0,0,0,0,0,0,0,0.9551418830079897
2018,alpha360_HIGH34,243,485999,464101,0,0,0,0,0,0,0,0.9549422941199468
2018,alpha360_HIGH35,243,485999,464004,0,0,0,0,0,0,0,0.9547427052319037
2018,alpha360_HIGH36,243,485999,463910,0,0,0,0,0,0,0,0.9545492891960683
2018,alpha360_HIGH37,243,485999,463822,0,0,0,0,0,0,0,0.9543682188646478
2018,alpha360_HIGH38,243,485999,463738,0,0,0,0,0,0,0,0.9541953790028375
2018,alpha360_HIGH39,243,485999,463660,0,0,0,0,0,0,0,0.9540348848454421
2018,alpha360_HIGH40,243,485999,463583,0,0,0,0,0,0,0,0.9538764483054492
2018,alpha360_HIGH41,243,485999,463512,0,0,0,0,0,0,0,0.9537303574698713
2018,alpha360_HIGH42,243,485999,463441,0,0,0,0,0,0,0,0.9535842666342935
2018,alpha360_HIGH43,243,485999,463371,0,0,0,0,0,0,0,0.9534402334161182
2018,alpha360_HIGH44,243,485999,463299,0,0,0,0,0,0,0,0.9532920849631378
2018,alpha360_HIGH45,243,485999,463226,0,0,0,0,0,0,0,0.9531418788927549
2018,alpha360_HIGH46,243,485999,463155,0,0,0,0,0,0,0,0.9529957880571771
2018,alpha360_HIGH47,243,485999,463090,0,0,0,0,0,0,0,0.9528620429260143
2018,alpha360_HIGH48,243,485999,463019,0,0,0,0,0,0,0,0.9527159520904364
2018,alpha360_HIGH49,243,485999,462942,0,0,0,0,0,0,0,0.9525575155504435
2018,alpha360_HIGH5,243,485999,468377,0,0,0,0,0,0,0,0.9637406661330579
2018,alpha360_HIGH50,243,485999,462873,0,0,0,0,0,0,0,0.9524155399496707
2018,alpha360_HIGH51,243,485999,462801,0,0,0,0,0,0,0,0.9522673914966904
2018,alpha360_HIGH52,243,485999,462724,0,0,0,0,0,0,0,0.9521089549566975
2018,alpha360_HIGH53,243,485999,462645,0,0,0,0,0,0,0,0.9519464031818996
2018,alpha360_HIGH54,243,485999,462571,0,0,0,0,0,0,0,0.9517941394941142
2018,alpha360_HIGH55,243,485999,462506,0,0,0,0,0,0,0,0.9516603943629514
2018,alpha360_HIGH56,243,485999,462444,0,0,0,0,0,0,0,0.951532822083996
2018,alpha360_HIGH57,243,485999,462387,0,0,0,0,0,0,0,0.9514155378920532
2018,alpha360_HIGH58,243,485999,462336,0,0,0,0,0,0,0,0.9513105994045256
2018,alpha360_HIGH59,243,485999,462287,0,0,0,0,0,0,0,0.9512097761518028
2018,alpha360_HIGH6,243,485999,468089,0,0,0,0,0,0,0,0.9631480723211364
2018,alpha360_HIGH7,243,485999,467830,0,0,0,0,0,0,0,0.9626151494138877
2018,alpha360_HIGH8,243,485999,467578,0,0,0,0,0,0,0,0.9620966298284565
2018,alpha360_HIGH9,243,485999,467328,0,0,0,0,0,0,0,0.9615822254778302
2018,alpha360_LOW1,243,485999,469881,0,0,0,0,0,0,0,0.9668353227064254
2018,alpha360_LOW10,243,485999,467095,0,0,0,0,0,0,0,0.9611028006230465
2018,alpha360_LOW11,243,485999,466934,0,0,0,0,0,0,0,0.9607715242212432
2018,alpha360_LOW12,243,485999,466774,0,0,0,0,0,0,0,0.9604423054368425
2018,alpha360_LOW13,243,485999,466612,0,0,0,0,0,0,0,0.9601089714176366
2018,alpha360_LOW14,243,485999,466454,0,0,0,0,0,0,0,0.9597838678680409
2018,alpha360_LOW15,243,485999,466297,0,0,0,0,0,0,0,0.9594608219358476
2018,alpha360_LOW16,243,485999,466157,0,0,0,0,0,0,0,0.9591727554994969
2018,alpha360_LOW17,243,485999,466021,0,0,0,0,0,0,0,0.9588929195327562
2018,alpha360_LOW18,243,485999,465892,0,0,0,0,0,0,0,0.9586274868878331
2018,alpha360_LOW19,243,485999,465761,0,0,0,0,0,0,0,0.958357939008105
2018,alpha360_LOW2,243,485999,469470,0,0,0,0,0,0,0,0.9659896419539958
2018,alpha360_LOW20,243,485999,465625,0,0,0,0,0,0,0,0.9580781030413643
2018,alpha360_LOW21,243,485999,465505,0,0,0,0,0,0,0,0.9578311889530637
2018,alpha360_LOW22,243,485999,465387,0,0,0,0,0,0,0,0.9575883900995681
2018,alpha360_LOW23,243,485999,465268,0,0,0,0,0,0,0,0.95734353362867
2018,alpha360_LOW24,243,485999,465150,0,0,0,0,0,0,0,0.9571007347751744
2018,alpha360_LOW25,243,485999,465033,0,0,0,0,0,0,0,0.9568599935390814
2018,alpha360_LOW26,243,485999,464918,0,0,0,0,0,0,0,0.9566233675377933
2018,alpha360_LOW27,243,485999,464811,0,0,0,0,0,0,0,0.9564032024757253
2018,alpha360_LOW28,243,485999,464703,0,0,0,0,0,0,0,0.9561809797962547
2018,alpha360_LOW29,243,485999,464600,0,0,0,0,0,0,0,0.9559690452037967
2018,alpha360_LOW3,243,485999,469094,0,0,0,0,0,0,0,0.9652159778106539
2018,alpha360_LOW30,243,485999,464498,0,0,0,0,0,0,0,0.9557591682287412
2018,alpha360_LOW31,243,485999,464398,0,0,0,0,0,0,0,0.9555534064884907
2018,alpha360_LOW32,243,485999,464294,0,0,0,0,0,0,0,0.9553394142786302
2018,alpha360_LOW33,243,485999,464198,0,0,0,0,0,0,0,0.9551418830079897
2018,alpha360_LOW34,243,485999,464101,0,0,0,0,0,0,0,0.9549422941199468
2018,alpha360_LOW35,243,485999,464004,0,0,0,0,0,0,0,0.9547427052319037
2018,alpha360_LOW36,243,485999,463910,0,0,0,0,0,0,0,0.9545492891960683
2018,alpha360_LOW37,243,485999,463822,0,0,0,0,0,0,0,0.9543682188646478
2018,alpha360_LOW38,243,485999,463738,0,0,0,0,0,0,0,0.9541953790028375
2018,alpha360_LOW39,243,485999,463660,0,0,0,0,0,0,0,0.9540348848454421
2018,alpha360_LOW4,243,485999,468730,0,0,0,0,0,0,0,0.9644670050761421
2018,alpha360_LOW40,243,485999,463583,0,0,0,0,0,0,0,0.9538764483054492
2018,alpha360_LOW41,243,485999,463512,0,0,0,0,0,0,0,0.9537303574698713
2018,alpha360_LOW42,243,485999,463441,0,0,0,0,0,0,0,0.9535842666342935
2018,alpha360_LOW43,243,485999,463371,0,0,0,0,0,0,0,0.9534402334161182
2018,alpha360_LOW44,243,485999,463299,0,0,0,0,0,0,0,0.9532920849631378
2018,alpha360_LOW45,243,485999,463226,0,0,0,0,0,0,0,0.9531418788927549
2018,alpha360_LOW46,243,485999,463155,0,0,0,0,0,0,0,0.9529957880571771
2018,alpha360_LOW47,243,485999,463090,0,0,0,0,0,0,0,0.9528620429260143
2018,alpha360_LOW48,243,485999,463019,0,0,0,0,0,0,0,0.9527159520904364
2018,alpha360_LOW49,243,485999,462942,0,0,0,0,0,0,0,0.9525575155504435
2018,alpha360_LOW5,243,485999,468377,0,0,0,0,0,0,0,0.9637406661330579
2018,alpha360_LOW50,243,485999,462873,0,0,0,0,0,0,0,0.9524155399496707
2018,alpha360_LOW51,243,485999,462801,0,0,0,0,0,0,0,0.9522673914966904
2018,alpha360_LOW52,243,485999,462724,0,0,0,0,0,0,0,0.9521089549566975
2018,alpha360_LOW53,243,485999,462645,0,0,0,0,0,0,0,0.9519464031818996
2018,alpha360_LOW54,243,485999,462571,0,0,0,0,0,0,0,0.9517941394941142
2018,alpha360_LOW55,243,485999,462506,0,0,0,0,0,0,0,0.9516603943629514
2018,alpha360_LOW56,243,485999,462444,0,0,0,0,0,0,0,0.951532822083996
2018,alpha360_LOW57,243,485999,462387,0,0,0,0,0,0,0,0.9514155378920532
2018,alpha360_LOW58,243,485999,462336,0,0,0,0,0,0,0,0.9513105994045256
2018,alpha360_LOW59,243,485999,462287,0,0,0,0,0,0,0,0.9512097761518028
2018,alpha360_LOW6,243,485999,468089,0,0,0,0,0,0,0,0.9631480723211364
2018,alpha360_LOW7,243,485999,467830,0,0,0,0,0,0,0,0.9626151494138877
2018,alpha360_LOW8,243,485999,467578,0,0,0,0,0,0,0,0.9620966298284565
