benchmark,stage,outer_split_id,policy_id,fold,batch_index,structural_row_id,candidate_sha256,boosting_round,feature_count,train_rows,validation_rows,output_rows,wall_seconds,cpu_seconds,rss_before_mib,rss_after_mib,peak_rss_mib,execution_dtype,thread_count,cache_hit,dataset_identity_sha256,input_date_count
representative_broad_arm_thread_experiment,label_loading_and_join,split_001,broad_data_qualified,train,17.0,,,,659,,,16000.0,0.1242606000014348,0.15625,1350.51953125,1160.078125,1350.51953125,float64,8,,,8.0
representative_broad_arm_thread_experiment,feature_spooling,split_001,broad_data_qualified,train,17.0,,,,659,,,15985.0,0.9000202000024728,0.90625,959.390625,959.41796875,959.41796875,float64,8,,,
representative_broad_arm_thread_experiment,feature_projection,split_001,broad_data_qualified,validation,0.0,,,,659,,,80000.0,9.615510999996332,19.734375,809.4609375,1086.51953125,1086.51953125,float64,8,,,40.0
representative_broad_arm_thread_experiment,label_loading_and_join,split_001,broad_data_qualified,validation,0.0,,,,659,,,80000.0,0.3314971000072546,0.328125,1086.51953125,1332.0078125,1332.0078125,float64,8,,,40.0
representative_broad_arm_thread_experiment,feature_spooling,split_001,broad_data_qualified,validation,0.0,,,,659,,,79923.0,4.554687700001523,4.796875,1580.76953125,1171.10546875,1580.76953125,float64,8,,,
representative_broad_arm_thread_experiment,feature_projection,split_001,broad_data_qualified,validation,1.0,,,,659,,,73972.0,9.101228600004106,18.578125,1171.10546875,1537.7265625,1537.7265625,float64,8,,,37.0
representative_broad_arm_thread_experiment,label_loading_and_join,split_001,broad_data_qualified,validation,1.0,,,,659,,,73972.0,0.3117269999929704,0.3125,1537.7265625,1523.0390625,1537.7265625,float64,8,,,37.0
representative_broad_arm_thread_experiment,feature_spooling,split_001,broad_data_qualified,validation,1.0,,,,659,,,73720.0,4.473689999998896,4.65625,1505.2109375,1091.2109375,1505.2109375,float64,8,,,
representative_broad_arm_thread_experiment,preprocessing_fit,split_001,broad_data_qualified,train,,,,,659,,,,304.961427000002,335.203125,416.1015625,527.65234375,527.65234375,float64,8,,,
representative_broad_arm_thread_experiment,train_transform,split_001,broad_data_qualified,train,,,,,659,1372311.0,,1372311.0,36.48224899999332,62.921875,527.65234375,7889.80078125,7889.80078125,float64,8,,,
representative_broad_arm_thread_experiment,validation_transform,split_001,broad_data_qualified,validation,,,,,659,,153643.0,153643.0,4.239717200005543,7.0625,7889.80078125,8690.1640625,8690.1640625,float64,8,,,
representative_broad_arm_thread_experiment,lightgbm_dataset_build,split_001,broad_data_qualified,,,,,,659,1372311.0,,,15.167361900006654,157.140625,8690.1796875,9577.3828125,9577.3828125,float64,8,False,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,lightgbm_training,split_001,broad_data_qualified,,,structure_01,,800.0,659,1372311.0,,,217.6177228000015,1712.75,9574.328125,9580.484375,9675.59765625,float64,8,True,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_01,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,100.0,659,,153643.0,,0.1612138000054983,1.9375,9580.484375,9581.84375,9581.84375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_01,cc064e736c3b291ee2940655e6be0a1bafde3fdb42ecea2b53a5d7e65c9838cc,100.0,659,,153643.0,,0.118913700003759,1.15625,9581.84375,9585.51953125,9585.51953125,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_01,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,200.0,659,,153643.0,,0.2685532999894349,3.359375,9585.51953125,9585.51953125,9585.51953125,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_01,82515221150f99d2de755f013964fa0364b546028d74e42fd381207f424e37a6,200.0,659,,153643.0,,0.1040315999998711,0.71875,9585.51953125,9585.51953125,9585.51953125,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_01,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,400.0,659,,153643.0,,0.4089149000064935,5.171875,9585.51953125,9585.51953125,9585.51953125,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_01,0ab1a8dd0a8de00695a6d2e9f9804bdf21a3414afa0bd89f272070c85a0f5105,400.0,659,,153643.0,,0.0884726000076625,0.796875,9585.51953125,9585.51953125,9585.51953125,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_01,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,800.0,659,,153643.0,,0.9551233000092908,11.890625,9585.51953125,9585.51953125,9585.51953125,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_01,93d5b6d489a16ea749260d0b1f9f0d3dd70c71b22a5c3d1e06b68cce022f5d20,800.0,659,,153643.0,,0.115998799999943,0.234375,9585.51953125,9585.51953125,9585.51953125,float64,8,,,
representative_broad_arm_thread_experiment,lightgbm_training,split_001,broad_data_qualified,,,structure_02,,800.0,659,1372311.0,,,358.63927069999045,2817.328125,9583.51171875,9583.54296875,9683.43359375,float64,8,True,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_02,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,100.0,659,,153643.0,,0.148138899996411,2.046875,9583.54296875,9583.7109375,9583.7109375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_02,6d156312536eb60f94dff1776a507d36c309c9598887f214818864ac581e0e76,100.0,659,,153643.0,,0.0924533999932464,1.34375,9583.7109375,9583.859375,9583.859375,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_02,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,200.0,659,,153643.0,,0.2295121000061044,3.546875,9583.859375,9583.859375,9583.859375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_02,6a6a86638a41840a118a5c7bbbc26731a3096329fe1e215b18d61b51a294ab8c,200.0,659,,153643.0,,0.0890432000014698,1.203125,9583.859375,9583.859375,9583.859375,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_02,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,400.0,659,,153643.0,,0.4118479000026127,5.734375,9583.859375,9583.859375,9583.859375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_02,4429fff93175d3a832eb9183feedb7d79fc753b9f2a32b7ce9d1ffd9c5a9e069,400.0,659,,153643.0,,0.0853981999971438,1.046875,9583.859375,9583.859375,9583.859375,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_02,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,800.0,659,,153643.0,,0.8817429000046104,12.703125,9583.859375,9583.859375,9583.859375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_02,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff,800.0,659,,153643.0,,0.0906710999988718,0.890625,9583.859375,9583.859375,9583.859375,float64,8,,,
representative_broad_arm_thread_experiment,lightgbm_training,split_001,broad_data_qualified,,,structure_03,,800.0,659,1372311.0,,,221.348089200008,1739.265625,9583.8515625,9570.87890625,9717.44140625,float64,8,True,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_03,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,100.0,659,,153643.0,,0.1363153999991482,2.109375,9570.87890625,9571.515625,9571.515625,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_03,b19bf127b00dc227f05be9a4592e28e095f964df94379dd7512cf47bd40bdd08,100.0,659,,153643.0,,0.0946366999996826,1.359375,9571.515625,9574.07421875,9574.07421875,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_03,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,200.0,659,,153643.0,,0.2066453000006731,2.921875,9574.07421875,9574.07421875,9574.07421875,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_03,71c032c49747fcb7bc8cf52578c575a745cbe873f83e549cca26c3f60e08da23,200.0,659,,153643.0,,0.0953183000092394,1.21875,9574.07421875,9574.08203125,9574.08203125,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_03,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,400.0,659,,153643.0,,0.3533505000086734,4.984375,9574.08203125,9574.08203125,9574.08203125,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_03,13d37234db095ccca7f55e54af2c8e4f8181ccf44e63d012cc9d12e29ae13d46,400.0,659,,153643.0,,0.0899090000020805,1.203125,9574.08203125,9574.08203125,9574.08203125,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_03,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,800.0,659,,153643.0,,0.8024319999967702,12.078125,9574.0859375,9574.0859375,9574.0859375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_03,3a297ec60da703b9888a3000f3d45354eae6d4a7c74ece0e8c551b8644c2f4ac,800.0,659,,153643.0,,0.0895650000020396,1.140625,9574.08984375,9574.08984375,9574.08984375,float64,8,,,
representative_broad_arm_thread_experiment,lightgbm_training,split_001,broad_data_qualified,,,structure_04,,800.0,659,1372311.0,,,425.8603366000025,3311.625,9574.0859375,9523.7265625,9714.2265625,float64,8,True,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_04,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,100.0,659,,153643.0,,0.186250700004166,2.546875,9523.7265625,9524.546875,9524.546875,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_04,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,100.0,659,,153643.0,,0.0933755000005476,1.078125,9524.546875,9527.328125,9527.328125,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_04,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,200.0,659,,153643.0,,0.2684318000101484,3.84375,9527.328125,9527.328125,9527.328125,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_04,28cd65e113ad52527ff34ec9268ee4a5cbd286d9a81c838fda2e8d86b897980a,200.0,659,,153643.0,,0.0881559999979799,1.25,9527.328125,9527.3359375,9527.3359375,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_04,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,400.0,659,,153643.0,,0.5008364000095753,6.96875,9527.3359375,9527.3359375,9527.3359375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_04,1d04e7d2abb33204e29399d044e645eaf4155b5303421a0300b3f7e0e6fa43f0,400.0,659,,153643.0,,0.0859987000003457,1.09375,9527.3359375,9526.3359375,9527.3359375,float64,8,,,
representative_broad_arm_thread_experiment,validation_prediction,split_001,broad_data_qualified,,,structure_04,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,800.0,659,,153643.0,,1.169506999998703,16.078125,9526.3359375,9526.3359375,9526.3359375,float64,8,,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,validation_metrics,split_001,broad_data_qualified,,,structure_04,dddc31dd67d609b2ee4b8fdb2cb0d3757d98241359c4e65b2ee556ad1efc3dab,800.0,659,,153643.0,,0.077803699998185,0.40625,9526.3359375,9526.3359375,9526.3359375,float64,8,,,
representative_broad_arm_thread_experiment,selected_model_retraining,split_001,broad_data_qualified,,,structure_04,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,100.0,659,1372311.0,,,53.76507699998911,421.125,9526.3515625,9529.59375,9529.59375,float64,8,True,01972c062e5187c81e900aa20e23cc27fe5195257894f560db61c2d40733d040,
representative_broad_arm_thread_experiment,selected_model_prediction,split_001,broad_data_qualified,,,,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,100.0,659,,153643.0,,0.1856788000004599,2.375,9529.59375,9530.92578125,9530.92578125,float64,8,,,
representative_broad_arm_thread_experiment,validation_mutation_metrics,split_001,broad_data_qualified,,,,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,,659,,153643.0,,0.169760499993572,0.8125,9533.28515625,9533.87890625,9533.87890625,float64,8,,,
representative_broad_arm_thread_experiment,preprocessing_fit,split_001,broad_data_qualified,train_plus_validation,,,,,659,,,,359.04166679999616,390.609375,937.30859375,933.55859375,937.30859375,float64,8,,,
representative_broad_arm_thread_experiment,final_train_validation_transform,split_001,broad_data_qualified,train_plus_validation,,,,,659,,,1525954.0,45.465174799988745,74.296875,933.55859375,8642.40625,8642.40625,float64,8,,,
representative_broad_arm_thread_experiment,lightgbm_dataset_build,split_001,broad_data_qualified,train_plus_validation,,,,,659,1525954.0,,,20.729773999992176,172.8125,8642.40625,9619.16015625,9619.16015625,float64,8,False,cd3877f1b08c8ffd998ffc8d911a01468e497ba9f99c83ca9fef3d4d769e9000,
representative_broad_arm_thread_experiment,final_train_validation_fit,split_001,broad_data_qualified,,,structure_04,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2,100.0,659,1525954.0,,,61.44418060001044,479.546875,9619.21875,9623.44140625,9766.87109375,float64,8,True,cd3877f1b08c8ffd998ffc8d911a01468e497ba9f99c83ca9fef3d4d769e9000,
representative_broad_arm_thread_experiment,artifact_serialization,split_001,broad_data_qualified,,,,,,659,,,,0.0254518000001553,0.109375,9623.44140625,9624.0078125,9624.0078125,float64,8,,,
