outer_split_id,method,datetime,pair_count,rank_ic,status
split_001,equal_weight,2024-09-04,1994,-0.031195810650203822,pass
split_001,equal_weight,2024-09-05,1993,-0.11702692220337596,pass
split_001,equal_weight,2024-09-06,1994,-0.0590332572473553,pass
split_001,equal_weight,2024-09-09,1995,-0.12626905693822094,pass
split_001,equal_weight,2024-09-10,1996,-0.18581040990034267,pass
split_001,equal_weight,2024-09-11,1995,-0.12734191408360485,pass
split_001,equal_weight,2024-09-12,1995,-0.08630220675436588,pass
split_001,equal_weight,2024-09-13,1993,-0.09391426239945137,pass
split_001,equal_weight,2024-09-18,1996,-0.06385024674287873,pass
split_001,equal_weight,2024-09-19,1996,-0.10663499450555093,pass
split_001,equal_weight,2024-09-20,1994,-0.09170662567048661,pass
split_001,equal_weight,2024-09-23,1995,-0.1523636462692911,pass
split_001,equal_weight,2024-09-24,1993,-0.12334313718889513,pass
split_001,equal_weight,2024-09-25,1993,-0.11723685681923991,pass
split_001,equal_weight,2024-09-26,1993,0.010365854321494823,pass
split_001,equal_weight,2024-09-27,1994,-0.07202215540292185,pass
split_001,equal_weight,2024-09-30,1994,0.14471299403516893,pass
split_001,equal_weight,2024-10-08,1993,-0.024662791693718662,pass
split_001,equal_weight,2024-10-09,1993,-0.0489308053232922,pass
split_001,equal_weight,2024-10-10,1994,-0.11800646189391739,pass
split_001,equal_weight,2024-10-11,1995,-0.19097780859361044,pass
split_001,equal_weight,2024-10-14,1995,-0.17376203464897838,pass
split_001,equal_weight,2024-10-15,1996,-0.240626869307181,pass
split_001,equal_weight,2024-10-16,1996,-0.10480556377868323,pass
split_001,equal_weight,2024-10-17,1995,0.020360552969833,pass
split_001,equal_weight,2024-10-18,1993,0.22342537244002147,pass
split_001,equal_weight,2024-10-21,1995,0.08054446408787835,pass
split_001,equal_weight,2024-10-22,1995,-0.03040812269442574,pass
split_001,equal_weight,2024-10-23,1995,-0.09175398458506952,pass
split_001,equal_weight,2024-10-24,1995,0.043485985750502366,pass
split_001,equal_weight,2024-10-25,1993,0.06424049569877625,pass
split_001,equal_weight,2024-10-28,1995,0.0604293757850887,pass
split_001,equal_weight,2024-10-29,1993,0.12905147346526505,pass
split_001,equal_weight,2024-10-30,1992,0.23127693566528695,pass
split_001,equal_weight,2024-10-31,1995,0.014611204357552506,pass
split_001,equal_weight,2024-11-01,1995,0.13628154208374332,pass
split_001,equal_weight,2024-11-04,1996,0.1198690333857967,pass
split_001,equal_weight,2024-11-05,1995,0.21692357129540743,pass
split_001,equal_weight,2024-11-06,1994,0.12316782327436131,pass
split_001,equal_weight,2024-11-07,1995,0.186149979547767,pass
split_001,equal_weight,2024-11-08,1997,0.29091518938546823,pass
split_001,equal_weight,2024-11-11,1996,0.19398794650301107,pass
split_001,equal_weight,2024-11-12,1995,0.17726880500868805,pass
split_001,equal_weight,2024-11-13,1995,0.09022444135530043,pass
split_001,equal_weight,2024-11-14,1994,0.030044669102296508,pass
split_001,equal_weight,2024-11-15,1993,-0.12678781489928667,pass
split_001,equal_weight,2024-11-18,1993,0.06572594191063338,pass
split_001,equal_weight,2024-11-19,1994,0.11736855413512207,pass
split_001,equal_weight,2024-11-20,1994,0.062274908848218825,pass
split_001,equal_weight,2024-11-21,1995,0.038935374260286065,pass
split_001,equal_weight,2024-11-22,1994,0.1607567500445941,pass
split_001,equal_weight,2024-11-25,1995,0.17919501987375397,pass
split_001,equal_weight,2024-11-26,1995,0.2623471751315776,pass
split_001,equal_weight,2024-11-27,1993,0.20852904658045512,pass
split_001,equal_weight,2024-11-28,1994,0.252568772959895,pass
split_001,equal_weight,2024-11-29,1991,0.2907066466284354,pass
split_001,equal_weight,2024-12-02,1994,0.3285797312865504,pass
split_001,equal_weight,2024-12-03,1991,0.3249135276814457,pass
split_001,equal_weight,2024-12-04,1993,0.3779968647115262,pass
split_001,equal_weight,2024-12-05,1991,0.4569679367268436,pass
split_001,equal_weight,2024-12-06,1995,0.4007197051859539,pass
split_001,equal_weight,2024-12-09,1994,0.34402346837624065,pass
split_001,equal_weight,2024-12-10,1993,0.35466728895702826,pass
split_001,equal_weight,2024-12-11,1993,0.2999574528814057,pass
split_001,equal_weight,2024-12-12,1994,0.3690788352620482,pass
split_001,equal_weight,2024-12-13,1996,0.32583185454106833,pass
split_001,equal_weight,2024-12-16,1994,0.2209525212513232,pass
split_001,equal_weight,2024-12-17,1995,0.17582255322865303,pass
split_001,equal_weight,2024-12-18,1996,0.2763654077255531,pass
split_001,equal_weight,2024-12-19,1996,0.26215089988730167,pass
split_001,equal_weight,2024-12-20,1995,0.0939110740706254,pass
split_001,equal_weight,2024-12-23,1996,0.00727646839646407,pass
split_001,equal_weight,2024-12-24,1997,0.016262259548658762,pass
split_001,equal_weight,2024-12-25,1996,0.02702291363820487,pass
split_001,equal_weight,2024-12-26,1994,0.028433426636456833,pass
split_001,equal_weight,2024-12-27,1992,0.04172631995860446,pass
split_001,equal_weight,2024-12-30,1993,-0.0771247687734974,pass
split_001,equal_weight,2024-12-31,1991,0.08974240153897435,pass
split_001,equal_weight,2025-01-02,1991,-0.09513519635356224,pass
split_001,equal_weight,2025-01-03,1989,0.008777633896948005,pass
split_001,equal_weight,2025-01-06,1992,-0.02016671229851842,pass
split_001,equal_weight,2025-01-07,1991,-0.015279935833422265,pass
split_001,equal_weight,2025-01-08,1991,0.017801974976894196,pass
split_001,equal_weight,2025-01-09,1990,-0.07938430398430969,pass
split_001,equal_weight,2025-01-10,1991,-0.07618412837760569,pass
split_001,equal_weight,2025-01-13,1992,-0.0832463761064714,pass
split_001,equal_weight,2025-01-14,1992,-0.19788613869542424,pass
split_001,equal_weight,2025-01-15,1994,-0.17685757017410073,pass
split_001,equal_weight,2025-01-16,1994,-0.18166266898990338,pass
split_001,equal_weight,2025-01-17,1993,-0.17688798485669138,pass
split_001,equal_weight,2025-01-20,1993,-0.09460824459402492,pass
split_001,equal_weight,2025-01-21,1993,-0.10406298408590443,pass
split_001,equal_weight,2025-01-22,1995,-0.016355588293821142,pass
split_001,equal_weight,2025-01-23,1993,0.09500631554129456,pass
split_001,equal_weight,2025-01-24,1993,-0.0650488016675865,pass
split_001,equal_weight,2025-01-27,1993,0.04379542273974397,pass
split_001,lightgbm,2024-08-01,1993,0.1978990954115612,pass
split_001,lightgbm,2024-08-02,1993,0.1688934262864231,pass
split_001,lightgbm,2024-08-05,1993,0.1652329898971841,pass
split_001,lightgbm,2024-08-06,1993,0.1917174301356143,pass
split_001,lightgbm,2024-08-07,1995,0.1486524703762684,pass
split_001,lightgbm,2024-08-08,1993,0.1395162750567984,pass
split_001,lightgbm,2024-08-09,1993,0.096838126043894,pass
split_001,lightgbm,2024-08-12,1993,0.0961798246216758,pass
split_001,lightgbm,2024-08-13,1994,0.0875585801997548,pass
split_001,lightgbm,2024-08-14,1994,0.103037248439965,pass
split_001,lightgbm,2024-08-15,1994,0.0811776534569526,pass
split_001,lightgbm,2024-08-16,1993,0.1144801728340847,pass
split_001,lightgbm,2024-08-19,1996,0.1226932292172648,pass
split_001,lightgbm,2024-08-20,1996,0.0937862377343841,pass
split_001,lightgbm,2024-08-21,1995,0.0746942427881185,pass
split_001,lightgbm,2024-08-22,1994,0.0503045038318223,pass
split_001,lightgbm,2024-08-23,1995,0.0148688181641553,pass
split_001,lightgbm,2024-08-26,1994,0.0191436082454103,pass
split_001,lightgbm,2024-08-27,1993,-0.0060598964859412,pass
split_001,lightgbm,2024-08-28,1992,-0.0225748456379222,pass
split_001,lightgbm,2024-08-29,1990,0.0204808333423459,pass
split_001,lightgbm,2024-08-30,1989,-0.0550338495345219,pass
split_001,lightgbm,2024-09-02,1993,0.0168056354853417,pass
split_001,lightgbm,2024-09-03,1993,0.0053724397509916,pass
split_001,lightgbm,2024-09-04,1994,-0.0390117615930322,pass
split_001,lightgbm,2024-09-05,1993,-0.0578701621657709,pass
split_001,lightgbm,2024-09-06,1994,-0.0505020783693455,pass
split_001,lightgbm,2024-09-09,1995,-0.0829689658749546,pass
split_001,lightgbm,2024-09-10,1996,-0.1320211962179188,pass
split_001,lightgbm,2024-09-11,1995,-0.0701024828558888,pass
split_001,lightgbm,2024-09-12,1995,-0.0753859390336694,pass
split_001,lightgbm,2024-09-13,1993,-0.0486717976858047,pass
split_001,lightgbm,2024-09-18,1996,-0.0308036806331303,pass
split_001,lightgbm,2024-09-19,1996,-0.1049514537769999,pass
split_001,lightgbm,2024-09-20,1994,-0.0848244638789531,pass
split_001,lightgbm,2024-09-23,1995,-0.1058713607529471,pass
split_001,lightgbm,2024-09-24,1993,-0.1683093869657423,pass
split_001,lightgbm,2024-09-25,1993,-0.1823888300014468,pass
split_001,lightgbm,2024-09-26,1993,-0.0622585912511521,pass
split_001,lightgbm,2024-09-27,1994,-0.0933650077838882,pass
split_001,lightgbm,2024-09-30,1994,0.0267962727116431,pass
split_001,lightgbm,2024-10-08,1993,-0.0501226126376678,pass
split_001,lightgbm,2024-10-09,1993,-0.148127740444603,pass
split_001,lightgbm,2024-10-10,1994,-0.1730277667572835,pass
split_001,lightgbm,2024-10-11,1995,-0.2195310185873331,pass
split_001,lightgbm,2024-10-14,1995,-0.2261337534883294,pass
split_001,lightgbm,2024-10-15,1996,-0.2208511601946109,pass
split_001,lightgbm,2024-10-16,1996,-0.0736053141541653,pass
split_001,lightgbm,2024-10-17,1995,0.0854079441434117,pass
split_001,lightgbm,2024-10-18,1993,0.2655256857603254,pass
split_001,lightgbm,2024-10-21,1995,0.1865939209569936,pass
split_001,lightgbm,2024-10-22,1995,0.0944896449480576,pass
split_001,lightgbm,2024-10-23,1995,0.048725993174901,pass
split_001,lightgbm,2024-10-24,1995,0.1176589537867219,pass
split_001,lightgbm,2024-10-25,1993,0.1355222108263176,pass
split_001,lightgbm,2024-10-28,1995,0.169759221431868,pass
split_001,lightgbm,2024-10-29,1993,0.1880070942993264,pass
split_001,lightgbm,2024-10-30,1992,0.2759977144001044,pass
split_001,lightgbm,2024-10-31,1995,0.0959090085378826,pass
split_001,lightgbm,2024-11-01,1995,0.1546067691790084,pass
split_001,lightgbm,2024-11-04,1996,0.183729622708927,pass
split_001,lightgbm,2024-11-05,1995,0.2259717031904612,pass
split_001,lightgbm,2024-11-06,1994,0.1882930938476981,pass
split_001,lightgbm,2024-11-07,1995,0.2314824790175108,pass
split_001,lightgbm,2024-11-08,1997,0.2941826713942944,pass
split_001,lightgbm,2024-11-11,1996,0.2737371606316958,pass
split_001,lightgbm,2024-11-12,1995,0.2075080797284882,pass
split_001,lightgbm,2024-11-13,1995,0.11389687081553,pass
split_001,lightgbm,2024-11-14,1994,0.0578602567735747,pass
split_001,lightgbm,2024-11-15,1993,-0.0970405136404707,pass
split_001,lightgbm,2024-11-18,1993,0.1098148669970786,pass
split_001,lightgbm,2024-11-19,1994,0.1619682889430015,pass
split_001,lightgbm,2024-11-20,1994,0.0850220803789115,pass
split_001,lightgbm,2024-11-21,1995,-0.0002815579979117,pass
split_001,lightgbm,2024-11-22,1994,0.1305599166253714,pass
split_001,lightgbm,2024-11-25,1995,0.144724933066446,pass
split_001,lightgbm,2024-11-26,1995,0.2505764154870515,pass
split_001,lightgbm,2024-11-27,1993,0.1715115779793968,pass
split_001,lightgbm,2024-11-28,1994,0.2432613594692503,pass
split_001,lightgbm,2024-11-29,1991,0.2910454434396343,pass
split_001,lightgbm,2024-12-02,1994,0.3397445796430658,pass
split_001,lightgbm,2024-12-03,1991,0.3398516657046646,pass
split_001,lightgbm,2024-12-04,1993,0.4299778072565384,pass
split_001,lightgbm,2024-12-05,1991,0.4987775130882503,pass
split_001,lightgbm,2024-12-06,1995,0.4677434345479331,pass
split_001,lightgbm,2024-12-09,1994,0.4380769601608411,pass
split_001,lightgbm,2024-12-10,1993,0.4127483839557336,pass
split_001,lightgbm,2024-12-11,1993,0.3437365339173813,pass
split_001,lightgbm,2024-12-12,1994,0.4312576106605367,pass
split_001,lightgbm,2024-12-13,1996,0.2900580067519107,pass
split_001,lightgbm,2024-12-16,1994,0.2061547988336667,pass
split_001,lightgbm,2024-12-17,1995,0.2299139845361947,pass
split_001,lightgbm,2024-12-18,1996,0.3116077056805996,pass
split_001,lightgbm,2024-12-19,1996,0.2945263680638482,pass
split_001,lightgbm,2024-12-20,1995,0.1117497597552925,pass
split_001,lightgbm,2024-12-23,1996,0.0690148097367029,pass
split_001,lightgbm,2024-12-24,1997,0.0590900871166817,pass
split_001,lightgbm,2024-12-25,1996,0.0607435553017466,pass
split_001,lightgbm,2024-12-26,1994,0.088433378360765,pass
split_001,lightgbm,2024-12-27,1992,-0.0250119570930935,pass
split_001,lightgbm,2024-12-30,1993,-0.1920723081800379,pass
split_001,lightgbm,2024-12-31,1991,-0.1192722160226207,pass
split_001,lightgbm,2025-01-02,1991,-0.074871205848244,pass
split_001,lightgbm,2025-01-03,1989,-0.0564919725867956,pass
split_001,lightgbm,2025-01-06,1992,0.0374185652888869,pass
split_001,lightgbm,2025-01-07,1991,0.0287553520136862,pass
split_001,lightgbm,2025-01-08,1991,0.110371101794359,pass
split_001,lightgbm,2025-01-09,1990,0.0525579378324805,pass
split_001,lightgbm,2025-01-10,1991,0.0671520040941346,pass
split_001,lightgbm,2025-01-13,1992,0.1055954265027055,pass
split_001,lightgbm,2025-01-14,1992,-0.0550725522551178,pass
split_001,lightgbm,2025-01-15,1994,-0.0363670965084023,pass
split_001,lightgbm,2025-01-16,1994,-0.0770198377940282,pass
split_001,lightgbm,2025-01-17,1993,-0.0969749712675281,pass
split_001,lightgbm,2025-01-20,1993,-0.0852284168559964,pass
split_001,lightgbm,2025-01-21,1993,-0.0547624709560645,pass
split_001,lightgbm,2025-01-22,1995,0.0045726720747335,pass
split_001,lightgbm,2025-01-23,1993,0.0287302440368281,pass
split_001,lightgbm,2025-01-24,1993,-0.0943916008558801,pass
split_001,lightgbm,2025-01-27,1993,-0.0947052033354951,pass
split_001,ridge,2024-08-01,1993,0.1781016503711003,pass
split_001,ridge,2024-08-02,1993,0.1572234053008647,pass
split_001,ridge,2024-08-05,1993,0.1669001767159021,pass
split_001,ridge,2024-08-06,1993,0.1746070102435209,pass
split_001,ridge,2024-08-07,1995,0.0861000945231809,pass
split_001,ridge,2024-08-08,1993,0.0621051385644442,pass
split_001,ridge,2024-08-09,1993,-0.0222763373051972,pass
split_001,ridge,2024-08-12,1993,0.0183222065685197,pass
split_001,ridge,2024-08-13,1994,0.0407920100973253,pass
split_001,ridge,2024-08-14,1994,0.0551843771491514,pass
split_001,ridge,2024-08-15,1994,0.0238410863709967,pass
split_001,ridge,2024-08-16,1993,0.035413426243022,pass
split_001,ridge,2024-08-19,1996,0.0625655313512667,pass
split_001,ridge,2024-08-20,1996,0.0451905697975811,pass
split_001,ridge,2024-08-21,1995,0.018004216054575,pass
split_001,ridge,2024-08-22,1994,0.0294356597558906,pass
split_001,ridge,2024-08-23,1995,-0.0061600011871923,pass
split_001,ridge,2024-08-26,1994,0.0430601333444029,pass
split_001,ridge,2024-08-27,1993,0.078869609783647,pass
split_001,ridge,2024-08-28,1992,0.0438830365714041,pass
split_001,ridge,2024-08-29,1990,0.0073391518341324,pass
split_001,ridge,2024-08-30,1989,-0.0857395035301968,pass
split_001,ridge,2024-09-02,1993,0.0727695990606717,pass
split_001,ridge,2024-09-03,1993,0.0579289404228533,pass
split_001,ridge,2024-09-04,1994,-0.0050206037683203,pass
split_001,ridge,2024-09-05,1993,-0.0132695555618953,pass
split_001,ridge,2024-09-06,1994,-0.0075682706864423,pass
split_001,ridge,2024-09-09,1995,-0.0374513841201542,pass
split_001,ridge,2024-09-10,1996,-0.1228112574797417,pass
split_001,ridge,2024-09-11,1995,-0.0941446917796324,pass
split_001,ridge,2024-09-12,1995,-0.0910000603162569,pass
split_001,ridge,2024-09-13,1993,-0.0866612845557186,pass
split_001,ridge,2024-09-18,1996,-0.1115554591064937,pass
split_001,ridge,2024-09-19,1996,-0.1184046975400884,pass
split_001,ridge,2024-09-20,1994,-0.1149856497935024,pass
split_001,ridge,2024-09-23,1995,-0.1318636618127044,pass
split_001,ridge,2024-09-24,1993,-0.1398897097078127,pass
split_001,ridge,2024-09-25,1993,-0.1359856422803924,pass
split_001,ridge,2024-09-26,1993,0.0169300869576893,pass
split_001,ridge,2024-09-27,1994,-0.0496016735886771,pass
split_001,ridge,2024-09-30,1994,0.1527366888712339,pass
split_001,ridge,2024-10-08,1993,-0.0100677548912519,pass
split_001,ridge,2024-10-09,1993,-0.0470235918637246,pass
split_001,ridge,2024-10-10,1994,-0.1494423745553222,pass
split_001,ridge,2024-10-11,1995,-0.1438255380529523,pass
split_001,ridge,2024-10-14,1995,-0.1209920675590682,pass
split_001,ridge,2024-10-15,1996,-0.2210680781560337,pass
split_001,ridge,2024-10-16,1996,-0.0474190473392973,pass
split_001,ridge,2024-10-17,1995,0.1276083687504762,pass
split_001,ridge,2024-10-18,1993,0.2872146843474468,pass
split_001,ridge,2024-10-21,1995,0.1921840592802,pass
split_001,ridge,2024-10-22,1995,0.1122104683516007,pass
split_001,ridge,2024-10-23,1995,0.0703994578265134,pass
split_001,ridge,2024-10-24,1995,0.1431470365647125,pass
split_001,ridge,2024-10-25,1993,0.179658877348034,pass
split_001,ridge,2024-10-28,1995,0.2353990798315734,pass
split_001,ridge,2024-10-29,1993,0.1948052003813992,pass
split_001,ridge,2024-10-30,1992,0.302822549468239,pass
split_001,ridge,2024-10-31,1995,0.0899761313590719,pass
split_001,ridge,2024-11-01,1995,0.1332817398325915,pass
split_001,ridge,2024-11-04,1996,0.1974532572129145,pass
split_001,ridge,2024-11-05,1995,0.2397985105343984,pass
split_001,ridge,2024-11-06,1994,0.1860272610135425,pass
split_001,ridge,2024-11-07,1995,0.2662633797063692,pass
split_001,ridge,2024-11-08,1997,0.3925444283096759,pass
split_001,ridge,2024-11-11,1996,0.3146122754981398,pass
split_001,ridge,2024-11-12,1995,0.2971852526754527,pass
split_001,ridge,2024-11-13,1995,0.2087256810344726,pass
split_001,ridge,2024-11-14,1994,0.1186045157684987,pass
split_001,ridge,2024-11-15,1993,-0.0231061052985605,pass
split_001,ridge,2024-11-18,1993,0.1843196675150952,pass
split_001,ridge,2024-11-19,1994,0.1899791314963995,pass
split_001,ridge,2024-11-20,1994,0.1138721171084363,pass
split_001,ridge,2024-11-21,1995,0.0283165318202654,pass
split_001,ridge,2024-11-22,1994,0.1357626855843285,pass
split_001,ridge,2024-11-25,1995,0.1185300473106014,pass
split_001,ridge,2024-11-26,1995,0.2425913920551443,pass
