instrument,date,year,source_agreed,close_rel,volume_ratio,amount_ratio
SH601360,2018-08-06,2018,True,-4.758524996262281e-08,1.0000000299184628,0.9999999763485022
SH601360,2018-08-07,2018,True,-7.614997454830075e-08,1.00000002971078,1.000000023660574
SH601360,2018-08-08,2018,True,1.1983548819927137e-08,1.0000000026662648,0.9999999634306266
SH601360,2018-08-09,2018,True,1.5752958937298445e-09,0.999999981130078,0.9999999903718223
SH601360,2018-08-10,2018,True,2.4158539169150117e-08,1.000000010827671,0.9999999485507626
SH601360,2018-08-13,2018,True,2.4047094537849034e-08,1.0000000292592202,1.0000000269260956
SH601360,2018-08-14,2018,True,6.0702656234923325e-09,1.000000074450183,0.9999999671680636
SH601360,2018-08-15,2018,True,-2.1201557620642575e-08,1.0000000578991388,0.9999999623773053
SH601360,2018-08-16,2018,True,4.7416472970240875e-09,1.0000000554807138,1.0000000148107133
SH601360,2018-08-17,2018,True,6.954798248415273e-08,0.9999999774824183,1.0000000293426163
SH601360,2018-08-20,2018,True,3.974986673149772e-08,1.0000000199288512,1.0000000296522369
SH601360,2018-08-21,2018,True,-7.581005601053903e-09,1.0000000317321753,1.000000003482694
SH601360,2018-08-22,2018,True,6.243317351994904e-08,1.0000000162290263,0.9999999746514386
SH601360,2018-08-23,2018,True,-2.1201557620642575e-08,1.0000000076983582,0.9999999707195736
SH601360,2018-08-24,2018,True,-2.9074257890115973e-08,0.9999999711320259,0.9999999774358734
SH601360,2018-08-27,2018,True,8.584530641897459e-09,1.000000014588943,1.0000000021264623
SH601360,2018-08-28,2018,True,4.300482658869953e-08,0.9999999893985034,1.000000026077977
SH601360,2018-08-29,2018,True,3.517073965397799e-09,1.0000000353720984,0.9999999995189534
SH601360,2018-08-30,2018,True,1.6294901650226734e-08,0.9999999918152984,0.9999999840969002
SH601360,2018-08-31,2018,True,3.5825405308997915e-08,1.0000000043693131,1.0000000280601375
SH601360,2018-09-03,2018,True,2.256399644906537e-08,0.9999999673923001,1.000000017161567
SH601360,2018-09-04,2018,True,1.1591843041003358e-08,1.0000000131386293,1.0000000183842572
SH601360,2018-09-05,2018,True,-2.510013141776568e-08,1.0000000068507722,1.000000013518181
SH601360,2018-09-06,2018,True,3.062726872116173e-08,0.9999999793225962,1.000000007911802
SH601360,2018-09-07,2018,True,-4.72390062622452e-08,1.0000000085602638,0.9999999877250246
SH601360,2018-09-10,2018,True,2.4472791348983947e-08,1.000000003405012,1.000000027219877
SH601360,2018-09-11,2018,True,-3.3116152042822478e-09,1.0000000073776014,0.9999999874182178
SH601360,2018-09-12,2018,True,-1.2812452876431735e-08,1.0000000153135498,0.9999999702802654
SH601360,2018-09-13,2018,True,5.693949178819935e-08,0.9999999743323965,0.9999999802726488
SH601360,2018-09-14,2018,True,-6.88748771349168e-08,1.0000000213755909,1.0000000041059092
SH601360,2018-09-17,2018,True,3.005391269184088e-09,0.9999999564817411,0.9999999710206229
SH601360,2018-09-18,2018,True,-2.9818085556243545e-08,1.0000000580458603,1.0000000036040317
SH601360,2018-09-19,2018,True,-2.734875714782703e-08,0.9999999990184919,1.000000021499204
SH601360,2018-09-20,2018,True,5.736661745636695e-08,0.9999999908420759,0.9999999716827599
SH601360,2018-09-21,2018,True,7.258876588700502e-08,0.9999999664416266,1.0000000105178417
SH601360,2018-09-25,2018,True,-3.5098500772434704e-09,1.0000000197304402,1.000000011323114
SH601360,2018-09-26,2018,True,1.5602114267210254e-08,0.9999999349854543,1.000000047254664
SH601360,2018-09-27,2018,True,2.7387113687993292e-08,0.9999999751963268,1.0000000361028645
SH601360,2018-09-28,2018,True,-5.291018012609783e-08,1.0000000014270858,1.0000000019686397
SH601360,2018-10-08,2018,True,2.4158539169150117e-08,0.999999956461403,1.0000000348060183
SH601360,2018-10-09,2018,True,2.4158539169150117e-08,0.9999999882207478,0.9999999882006025
SH601360,2018-10-10,2018,True,-2.0182630566800697e-08,1.0000000276709036,1.0000000026966465
SH601360,2018-10-11,2018,True,-1.5854122681346894e-08,0.999999993147826,1.0000000527431983
SH601360,2018-10-12,2018,True,4.6010000032126186e-08,0.9999999354976156,1.000000018954584
SH601360,2018-10-15,2018,True,-1.9311224397355886e-08,0.9999999830863008,0.999999959040526
SH601360,2018-10-16,2018,True,3.398137038423954e-08,0.9999999656530444,0.9999999658326459
SH601360,2018-10-17,2018,True,3.498589551398368e-08,0.9999999998962675,0.9999999722361071
SH601360,2018-10-18,2018,True,1.7099206495174712e-08,0.9999999934541338,1.000000045712777
SH601360,2018-10-19,2018,True,4.6010000032126186e-08,0.9999999842131896,0.9999999918727427
SH601360,2018-10-22,2018,True,0.0,1.0000000421630972,0.9999999957419299
SH601360,2018-10-23,2018,True,-7.657623957157966e-08,1.0000000185690223,1.0000000212047826
SH601360,2018-10-24,2018,True,-7.088061704241255e-08,1.000000027181645,0.9999999861255847
SH601360,2018-10-25,2018,True,4.095042038798624e-08,0.9999999665450894,0.9999999480517934
SH601360,2018-10-26,2018,True,-2.0969054381758667e-08,1.0000000092193944,0.999999973781868
SH601360,2018-10-29,2018,True,-3.595178832416224e-08,1.0000000362743016,0.9999999508097027
SH601360,2018-10-30,2018,True,1.7196518431461527e-08,0.9999999508799539,1.0000000075406086
SH601360,2018-10-31,2018,True,-5.159680027677638e-08,1.0000000040678414,0.9999999737624233
SH601360,2018-11-01,2018,True,2.8152646658341496e-08,1.0000000021724418,0.9999999736801088
SH601360,2018-11-02,2018,True,-1.8424309522480087e-08,0.9999999487937067,1.0000000057879066
SH601360,2018-11-05,2018,True,0.0,0.9999999837381561,1.0000000367587687
SH601360,2018-11-06,2018,True,5.773390077123963e-08,1.0000000277254275,1.0000000102512039
SH601360,2018-11-07,2018,True,-5.428164295828708e-08,0.9999999879474073,1.0000000060223142
SH601360,2018-11-08,2018,True,-7.456615813694611e-08,1.000000014096355,1.0000000151096349
SH601360,2018-11-09,2018,True,-2.1201557620642575e-08,1.0000000467779928,0.9999999655849202
SH601360,2018-11-12,2018,True,-5.640870592849012e-08,1.0000000529143416,0.999999975839444
SH601360,2018-11-13,2018,True,2.1818612694346484e-08,0.9999999859410903,1.0000000164094047
SH601360,2018-11-14,2018,True,-5.735941399631628e-08,1.0000000072812303,1.0000000076374576
SH601360,2018-11-15,2018,True,-3.43139554548344e-08,1.0000000189829357,0.9999999799345469
SH601360,2018-11-16,2018,True,-7.663578216465794e-09,1.0000000108578808,1.0000000410880205
SH601360,2018-11-19,2018,True,-8.71821603798395e-09,1.0000000013220465,0.9999999930480102
SH601360,2018-11-20,2018,True,-2.4874631243676504e-08,0.9999999948371489,1.000000020710968
SH601360,2018-11-21,2018,True,-4.5569046980276084e-08,1.000000028072657,0.999999973194456
SH601360,2018-11-22,2018,True,8.244871452234293e-09,1.000000012704489,1.000000045250979
SH601360,2018-11-23,2018,True,1.1571633207196896e-08,0.9999999445861836,1.0000000337219699
SH601360,2018-11-26,2018,True,-7.657623957157966e-08,1.0000000453560207,1.0000000212078175
SH601360,2018-11-27,2018,True,-7.456615813694611e-08,1.0000000359213181,0.9999999890051544
SH601360,2018-11-28,2018,True,-3.282434335449835e-08,1.0000000133566225,0.9999999982377469
SH601360,2018-11-29,2018,True,8.328726353035165e-08,0.9999999618902723,0.9999999795429845
SH601360,2018-11-30,2018,True,-7.260642087558722e-10,0.9999999715036453,1.000000018495216
SH601360,2018-12-03,2018,True,3.9741980817353806e-08,1.0000000085593286,0.9999999686241544
SH601360,2018-12-04,2018,True,1.7601435420289135e-08,1.0000000390311659,0.9999999672904658
SH601360,2018-12-05,2018,True,3.753589861155149e-08,0.9999999837242245,1.0000000191982341
SH601360,2018-12-06,2018,True,-1.2812452765409432e-08,0.9999999916140533,0.9999999994519807
SH601360,2018-12-07,2018,True,1.4940880088687436e-08,1.0000000275013088,0.9999999827583163
SH601360,2018-12-10,2018,True,-5.1562147440620265e-08,1.0000000021444084,1.0000000071023547
SH601360,2018-12-11,2018,True,-3.129361747511439e-08,1.0000000413630268,0.9999999790621414
SH601360,2018-12-12,2018,True,7.442471794405492e-08,0.9999999491926199,1.0000000200677854
SH601360,2018-12-13,2018,True,-2.1201557620642575e-08,1.0000000358529018,1.0000000106322413
SH601360,2018-12-14,2018,True,-7.450431227518095e-08,1.0000000552582307,0.9999999992163515
SH601360,2018-12-17,2018,True,1.7043287225959602e-08,0.9999999867414191,0.9999999694755316
SH601360,2018-12-18,2018,True,1.883641242983458e-09,1.00000003941216,1.0000000129006725
SH601360,2018-12-19,2018,True,1.1215128603581093e-08,0.9999999795205792,1.0000000432334644
SH601360,2018-12-20,2018,True,-1.141922334468859e-08,0.9999999768220342,0.999999963414779
SH601360,2018-12-21,2018,True,4.265827868721317e-08,0.9999999867111539,1.0000000079516826
SH601360,2018-12-24,2018,True,8.337201373720404e-09,0.9999999815725165,1.0000000242383464
SH601360,2018-12-25,2018,True,1.7099206495174712e-08,1.0000000340204653,1.0000000179041215
SH601360,2018-12-26,2018,True,1.0079594492395927e-08,0.9999999702730994,0.9999999891466609
SH601360,2018-12-27,2018,True,-6.439469735219916e-09,0.9999999795293599,1.0000000382684275
SH601360,2018-12-28,2018,True,-2.82832082199036e-08,1.0000000217429275,1.0000000254473465
SH601360,2019-01-02,2019,True,5.313632867043339e-09,0.99999995825221,1.000000031489198
SH601360,2019-01-03,2019,True,-8.293894460109641e-09,0.9999999959087753,1.0000000198861356
SH601360,2019-01-04,2019,True,2.2412706135455096e-08,0.9999999840977629,0.9999999896026021
SH601360,2019-01-07,2019,True,-1.9321318878162685e-08,1.000000004103355,1.0000000342849489
SH601360,2019-01-08,2019,True,-5.539527858644533e-08,1.0000000344775024,0.9999999975307994
SH601360,2019-01-09,2019,True,1.8317222849617565e-08,0.999999927102663,0.9999999739013745
SH601360,2019-01-10,2019,True,-2.7372616839826946e-08,0.9999999820290054,1.0000000151381498
SH601360,2019-01-11,2019,True,4.577248113868393e-08,0.9999999915845159,0.9999999982043327
SH601360,2019-01-14,2019,True,-5.234584465885206e-08,1.0000000176172719,0.9999999839459804
SH601360,2019-01-15,2019,True,-3.1591307125822254e-08,1.000000015216763,1.0000000343555682
SH601360,2019-01-16,2019,True,1.7099206495174712e-08,0.9999999752838133,1.0000000140071614
SH601360,2019-01-17,2019,True,-2.7372616839826946e-08,1.0000000555465043,0.999999969457178
SH601360,2019-01-18,2019,True,-9.729311800654727e-10,1.0000000032944096,1.000000047909558
SH601360,2019-01-21,2019,True,-5.4277760064280756e-09,1.0000000591596097,1.0000000474357804
SH601360,2019-01-22,2019,True,1.062937449169965e-08,1.000000041076246,1.0000000236124826
SH601360,2019-01-23,2019,True,1.7029508025956375e-08,0.9999999701713878,1.0000000011939405
SH601360,2019-01-24,2019,True,-2.704866519653848e-08,1.000000051743346,1.000000044307258
SH601360,2019-01-25,2019,True,4.956482024809361e-08,0.9999999821118118,1.0000000223196615
SH601360,2019-01-28,2019,True,-1.0343824574654548e-08,1.000000025118802,1.0000000429321168
SH601360,2019-01-29,2019,True,1.3209401572567003e-08,1.0000000064963426,1.0000000113231924
SH601360,2019-01-30,2019,True,-3.613206844832462e-08,1.000000016493174,1.0000000240583058
SH601360,2019-01-31,2019,True,5.409241876641602e-08,1.000000002841956,1.0000000409917336
SH601360,2019-02-01,2019,True,-2.5885108501100262e-09,1.0000000588102256,0.9999999971299648
SH601360,2019-02-11,2019,True,-4.270747533396957e-09,1.0000000159486953,0.9999999934923531
SH601360,2019-02-12,2019,True,-3.1591307125822254e-08,1.0000000164898892,0.9999999742669266
SH601360,2019-02-13,2019,True,2.5124050173630508e-08,0.99999992209666,1.0000000163622373
SH601360,2019-02-14,2019,True,7.899151110990488e-09,1.000000013374147,1.0000000252633205
SH601360,2019-02-15,2019,True,-2.1201557620642575e-08,1.000000041211751,1.0000000222001117
SH601360,2019-02-18,2019,True,-2.9813402524503374e-08,1.000000030609227,1.0000000188853477
SH601360,2019-02-19,2019,True,3.331309650356218e-08,0.9999999449748246,1.000000003795498
SH601360,2019-02-20,2019,True,7.03150648817541e-10,1.0000000470874135,1.0000000111260807
SH601360,2019-02-21,2019,True,3.753589861155149e-08,1.0000000117446508,1.0000000042438044
SH601360,2019-02-22,2019,True,-2.4874631243676504e-08,1.0000000339517883,1.0000000143651073
SH601360,2019-02-25,2019,True,1.4998325026382986e-08,0.9999999597254519,0.9999999964309877
SH601360,2019-02-26,2019,True,1.758578438426639e-08,0.9999999915680614,0.9999999871402941
SH601360,2019-02-27,2019,True,6.695906695775022e-08,0.9999999420115712,1.0000000338526107
SH601360,2019-02-28,2019,True,-2.9447656535452893e-08,1.0000000453267137,1.0000000013519443
SH601360,2019-03-01,2019,True,3.517073965397799e-09,1.0000000396939837,1.000000038166875
SH601360,2019-03-04,2019,True,1.758578438426639e-08,0.9999999946480034,1.000000025100853
SH601360,2019-03-05,2019,True,5.871287456216123e-09,1.0000000128517428,1.0000000149292296
SH601360,2019-03-06,2019,True,5.946309444837539e-09,0.9999999817120175,1.0000000250701406
SH601360,2019-03-07,2019,True,-3.542691173752388e-08,1.0000000638592677,0.9999999600986659
SH601360,2019-03-08,2019,True,-3.6547884718629575e-09,1.0000000132976674,1.0000000197174543
SH601360,2019-03-11,2019,True,2.440000557157873e-08,1.0000000003355727,0.9999999756532905
SH601360,2019-03-12,2019,True,-3.6953277438023235e-08,1.0000000802207836,1.0
SH601360,2019-03-13,2019,True,5.505669919969591e-09,1.000000018550697,1.0000000263740192
SH601360,2019-03-14,2019,True,-4.7243740475266804e-08,1.0000000280025674,0.999999984771616
SH601360,2019-03-15,2019,True,4.9644187871678014e-08,0.9999999629662738,0.9999999744565566
SH601360,2019-03-18,2019,True,5.996462681956416e-08,1.0000000273818248,1.0000000390697055
SH601360,2019-03-19,2019,True,4.95572907155406e-08,0.9999999331373629,0.9999999973562624
SH601360,2019-03-20,2019,True,4.9644187871678014e-08,0.999999969519723,0.9999999843614633
SH601360,2019-03-21,2019,True,7.953018443807025e-08,1.0000000021562696,1.0000000342420479
SH601360,2019-03-22,2019,True,7.953018443807025e-08,1.000000002879991,0.9999999750697119
SH601360,2019-03-25,2019,True,1.0690528240431263e-08,1.0000000556777884,1.0000000244012581
SH601360,2019-03-26,2019,True,-2.685157873827393e-09,0.9999999736208961,1.0000000079777442
SH601360,2019-03-27,2019,True,-9.162710257193396e-09,0.9999999365091419,0.9999999638879247
SH601360,2019-03-28,2019,True,-1.507421987234636e-08,1.0000000453795894,1.0000000209413713
SH601360,2019-03-29,2019,True,7.542373392510626e-10,1.0000000341643707,1.0000000307865549
SH601360,2019-04-01,2019,True,4.1323287236494366e-08,0.9999999820425302,1.0000000143591556
SH601360,2019-04-02,2019,True,-7.450183547863531e-08,1.0000000584809483,0.9999999846363605
SH601360,2019-04-03,2019,True,-3.8673604985106635e-08,1.0000000173244936,1.0000000040718475
SH601360,2019-04-04,2019,True,-3.6745794851356095e-08,0.9999999837929925,1.0000000096785535
SH601360,2019-04-08,2019,True,-3.8926673773254095e-08,1.0000000328584648,1.0000000184742461
SH601360,2019-04-09,2019,True,-3.3444933600357274e-08,0.999999985519189,1.000000002448692
SH601360,2019-04-10,2019,True,2.7645934208564427e-08,1.000000005173844,1.0000000311383144
SH601360,2019-04-11,2019,True,-6.812256680976958e-08,1.0000000200611783,1.000000031313578
SH601360,2019-04-12,2019,True,-1.128056204002803e-08,0.9999999299551169,1.0000000234213406
SH601360,2019-04-15,2019,True,-3.461911779467641e-08,0.9999999735268114,1.000000030603208
SH601360,2019-04-16,2019,True,-5.566950012081406e-09,0.9999999929056943,0.9999999650881625
SH601360,2019-04-17,2019,True,-2.1265555316674067e-08,0.9999999908666946,0.9999999849008421
SH601360,2019-04-18,2019,True,3.5331709780095366e-08,0.9999999491506681,1.0000000121762134
SH601360,2019-04-19,2019,True,-4.056853397660376e-08,0.9999999648370944,0.9999999846390943
SH601360,2019-04-22,2019,True,1.036889685224196e-09,1.0000000471780441,1.0000000200084254
SH601360,2019-04-23,2019,True,-3.619593869075288e-08,1.0000000461952743,0.9999999899583862
SH601360,2019-04-24,2019,True,1.0444117126695573e-08,1.0000000674400022,1.0000000014338974
SH601360,2019-04-25,2019,True,-1.1972979829799613e-08,0.9999999980636255,1.000000001540376
SH601360,2019-04-26,2019,True,-4.53028708990999e-08,1.0000000163624805,1.0000000113799359
SH601360,2019-04-29,2019,True,-7.828129655607086e-08,1.0000000036781989,0.9999999870880459
SH601360,2019-04-30,2019,True,2.8229010240465868e-08,0.9999999684883366,1.0000000379862501
SH601360,2019-05-06,2019,True,-1.9321318878162685e-08,1.0000000186534177,1.0000000366198099
SH601360,2019-05-07,2019,True,-5.4277760064280756e-09,1.000000014625386,1.0000000062238976
SH601360,2019-05-08,2019,True,-6.010395514621791e-09,0.9999999934192916,0.9999999687721207
SH601360,2019-05-09,2019,True,-2.325358405830258e-08,0.999999974649257,1.0000000136000273
SH601360,2019-05-10,2019,True,-3.542691184854618e-08,1.000000045385281,0.999999990683554
SH601360,2019-05-13,2019,True,-3.129361747511439e-08,0.9999999997200296,1.0000000282462145
SH601360,2019-05-14,2019,True,3.983135332674692e-08,1.0000000018601745,0.9999999927444304
SH601360,2019-05-15,2019,True,-3.6127140057296e-08,0.999999995881259,1.0000000071003627
SH601360,2019-05-16,2019,True,2.449376190760688e-08,0.9999999974415703,0.9999999636787728
SH601360,2019-05-17,2019,True,1.062937449169965e-08,0.9999999717261213,0.9999999827627998
SH601360,2019-05-20,2019,True,4.8211927783370356e-08,0.9999999294553622,0.9999999890412039
SH601360,2019-05-21,2019,True,-2.7236417454723494e-08,1.0000000338971422,1.0000000151816402
SH601360,2019-05-22,2019,True,5.2543746908995104e-08,0.9999999763262594,0.9999999782711485
SH601360,2019-05-23,2019,True,8.337201373720404e-09,1.0000000203678903,0.9999999923569741
SH601360,2019-05-24,2019,True,1.7099206495174712e-08,1.000000009360474,0.9999999720039396
SH601360,2019-05-27,2019,True,5.779028056096536e-08,1.000000055841455,0.9999999888826681
SH601360,2019-05-28,2019,True,2.8642807903267453e-08,0.9999999925439972,0.9999999914203929
SH601360,2019-05-29,2019,True,-4.098785799655502e-08,1.0000000635889876,1.0
SH601360,2019-05-30,2019,True,8.057730038757427e-09,0.9999999600326471,0.9999999759381617
SH601360,2019-05-31,2019,True,-8.932568795749773e-09,1.0000000526988508,0.9999999743504033
SH601360,2019-06-03,2019,True,-4.00904194286511e-08,1.0000000209800788,0.9999999839049888
SH601360,2019-06-04,2019,True,-2.82832082199036e-08,1.0000000437433667,0.9999999904298856
SH601360,2019-06-05,2019,True,3.043081764353417e-08,0.9999999848820277,1.0000000146629449
SH601360,2019-06-06,2019,True,-8.019772845813122e-09,1.0000000153950253,0.9999999869670221
SH601360,2019-06-10,2019,True,3.958515071289526e-09,0.99999998435531,1.0000000385635905
SH601360,2019-06-11,2019,True,8.057730038757427e-09,0.9999999425097706,0.9999999506442917
SH601360,2019-06-12,2019,True,3.398137038423954e-08,0.9999999944185274,1.0000000374793292
SH601360,2019-06-13,2019,True,-5.4277760064280756e-09,1.000000036786186,1.0000000311004515
SH601360,2019-06-14,2019,True,-5.752825138483075e-08,1.0000000141911733,0.9999999611748386
SH601360,2019-06-17,2019,True,2.4025916811609704e-09,1.0000000243400187,0.9999999991659044
SH601360,2019-06-18,2019,True,-6.037734812114337e-08,1.0000000284727912,1.000000037777905
SH601360,2019-06-19,2019,True,-5.4277760064280756e-09,0.9999999873775529,0.9999999919818796
SH601360,2019-06-20,2019,True,1.7344625513615597e-08,0.9999999692160721,0.999999976294592
SH601360,2019-06-21,2019,True,2.030595425139836e-08,0.9999999552945882,0.9999999760189792
SH601360,2019-06-24,2019,True,1.1571633207196896e-08,0.9999999703482276,0.999999970439948
SH601360,2019-06-25,2019,True,-3.6433254191337028e-09,1.0000000152951283,1.0000000246993936
SH601360,2019-06-26,2019,True,4.692798372119e-09,0.9999999817110187,1.0000000299748388
SH601360,2019-06-27,2019,True,9.729647310052769e-09,1.0000000116729184,1.0000000149568677
SH601360,2019-06-28,2019,True,1.97397209689143e-09,1.0000000258090869,1.00000000879347
SH601360,2019-07-01,2019,True,-2.735474846637942e-09,1.0000000180172126,0.999999968239554
SH601360,2019-07-02,2019,True,-5.325591734273161e-08,1.000000004836997,1.000000006217706
SH601360,2019-07-03,2019,True,-3.373243939730486e-08,1.0000000035728007,0.9999999837114105
SH601360,2019-07-04,2019,True,-2.4736132697711355e-08,1.0000000661138855,0.9999999505986846
SH601360,2019-07-05,2019,True,2.030595425139836e-08,1.0000000148342472,0.9999999875527049
SH601360,2019-07-08,2019,True,-2.5888404753260374e-09,0.9999999454755208,0.9999999484683464
SH601360,2019-07-09,2019,True,-3.2878151312587534e-08,1.0000000079923086,1.0000000230027177
SH601360,2019-07-10,2019,True,1.062937449169965e-08,1.0000000041177066,0.9999999639282353
SH601360,2019-07-11,2019,True,3.610038845636154e-08,0.9999999400759502,0.9999999952771905
SH601360,2019-07-12,2019,True,1.062937449169965e-08,0.9999999847823895,0.9999999971710607
SH601360,2019-07-15,2019,True,1.7099206495174712e-08,0.9999999498042957,1.0
SH601360,2019-07-16,2019,True,-6.037734812114337e-08,1.000000024783657,0.9999999962065514
SH601360,2019-07-17,2019,True,1.5005458431360807e-08,1.000000044584214,0.9999999796504833
SH601360,2019-07-18,2019,True,5.313632867043339e-09,0.9999999283728072,0.9999999872956273
SH601360,2019-07-19,2019,True,0.0,0.9999999708114623,1.0000000087531251
SH601360,2019-07-22,2019,True,-1.173208785676394e-08,1.0000000247325112,1.0000000340826
SH601360,2019-07-23,2019,True,-6.45823244882493e-08,1.000000065155691,0.9999999635722258
SH601360,2019-07-24,2019,True,2.0475469098002463e-08,1.0000000224948071,1.0000000278871306
SH601360,2019-07-25,2019,True,-3.696734784952582e-08,1.0000000573262893,1.000000010165378
SH601360,2019-07-26,2019,True,-7.992336459317073e-09,0.9999999994290767,0.999999999115612
SH601360,2019-07-29,2019,True,-2.212268324086608e-08,1.000000042173195,1.0000000171906684
SH601360,2019-07-30,2019,True,-3.831665096321046e-09,0.9999999555796737,0.9999999544028849
SH601360,2019-07-31,2019,True,-1.6448944539781962e-08,1.0000000024482583,1.0000000218702543
SH601360,2019-08-01,2019,True,2.2564272450509293e-08,0.9999999814158325,0.9999999637193735
SH601360,2019-08-02,2019,True,-4.009690335315952e-08,1.000000083364298,0.9999999947262835
SH601360,2019-08-05,2019,True,-7.8812123494032e-09,1.000000062149609,0.9999999968767459
SH601360,2019-08-06,2019,True,-9.352583152377747e-10,1.0000000312588198,1.0000000196565304
SH601360,2019-08-07,2019,True,2.633765228132745e-08,1.000000059765219,1.0000000382455179
SH601360,2019-08-08,2019,True,7.469271867677207e-10,1.000000047302003,1.000000054768743
SH601360,2019-08-09,2019,True,-9.983863624718481e-09,1.0000000533860776,1.0000000089411496
SH601360,2019-08-12,2019,True,-1.9996027056379262e-08,1.0000000483442355,0.9999999915457551
SH601360,2019-08-13,2019,True,1.1178413750201344e-09,1.0000000680234462,0.9999999927440401
SH601360,2019-08-14,2019,True,-5.164258320977666e-08,1.0000000032317746,1.0000000046845348
SH601360,2019-08-15,2019,True,-2.3179712815846187e-08,1.0000000406736205,0.9999999664501051
SH601360,2019-08-16,2019,True,2.9680193636139052e-08,0.9999999464865144,1.0000000055935647
SH601360,2019-08-19,2019,True,1.4168956452564885e-08,0.9999999828078394,1.000000041839791
SH601360,2019-08-20,2019,True,-3.886933186425523e-08,1.000000031477424,1.000000018731837
SH601360,2019-08-21,2019,True,5.91794298010484e-08,1.0000000175497383,1.0000000305806058
SH601360,2019-08-22,2019,True,-6.313835188009875e-08,1.0000000216047336,0.999999985059606
SH601360,2019-08-23,2019,True,-1.762810108996149e-08,0.9999999673249592,1.0000000395578421
SH601360,2019-08-26,2019,True,-6.876075853146091e-08,0.9999999793728381,1.0000000252908159
SH601360,2019-08-27,2019,True,-7.992336459317073e-09,0.9999999613931015,1.0000000106616036
SH601360,2019-08-28,2019,True,3.326154818239502e-08,0.9999999820256179,1.0000000120257608
SH601360,2019-08-29,2019,True,1.574096164524974e-08,0.9999999994527714,1.000000006178736
SH601360,2019-08-30,2019,True,2.0082511209551512e-09,0.9999999765299978,1.0000000400680313
SH601360,2019-09-02,2019,True,2.0302493242141395e-08,0.9999999964122006,0.9999999582797031
SH601360,2019-09-03,2019,True,4.264107067442069e-09,0.9999999787858981,0.9999999781270391
SH601360,2019-09-04,2019,True,3.296284445397646e-08,0.9999999610334155,1.0000000190031508
SH601360,2019-09-05,2019,True,6.545039044070222e-08,0.9999999482948125,1.0000000390949082
SH601360,2019-09-06,2019,True,-4.3614597600161176e-08,1.000000010203365,0.9999999739072791
SH601360,2019-09-09,2019,True,2.920296893194063e-09,1.0000000189706761,0.9999999595449299
SH601360,2019-09-10,2019,True,4.25921586888478e-09,0.9999999534545331,1.0
SH601360,2019-09-11,2019,True,-9.449726556809424e-10,1.0000000450528004,0.9999999592571951
SH601360,2019-09-12,2019,True,6.242789907240365e-08,1.0000000086418401,0.9999999651732012
SH601360,2019-09-16,2019,True,-1.3654599784196364e-08,1.0000000287287676,1.0000000472302535
SH601360,2019-09-17,2019,True,2.9763440378971495e-08,0.999999972143438,1.0000000294054914
SH601360,2019-09-18,2019,True,-3.40185590808062e-08,1.0000000289063498,0.9999999631457888
SH601360,2019-09-19,2019,True,9.621766716705338e-09,1.0000000054673266,0.9999999920210645
SH601360,2019-09-20,2019,True,-4.3825012396858654e-08,1.0000000616909244,1.0000000115972003
SH601360,2019-09-23,2019,True,-9.880899209946392e-09,1.0000000670379416,1.0000000004979812
SH601360,2019-09-24,2019,True,-5.856931739600668e-08,1.0000000317207818,1.0000000333724954
SH601360,2019-09-25,2019,True,-2.1257957505405045e-08,1.0000000441256458,0.9999999865314837
SH601360,2019-09-26,2019,True,5.538967373652781e-08,1.0000000054050786,0.9999999671850678
SH601360,2019-09-27,2019,True,-1.4023212591141032e-09,1.000000029931387,0.9999999838101863
SH601360,2019-09-30,2019,True,2.068594873172458e-08,0.9999999854814636,0.9999999777562592
SH601360,2019-10-08,2019,True,-1.540646943354318e-08,0.9999999931449406,1.000000039198543
SH601360,2019-10-09,2019,True,2.703973978057661e-08,1.0000000018700186,1.0000000110249352
SH601360,2019-10-10,2019,True,-6.489946458021478e-08,0.9999999824177072,1.0000000270216887
SH601360,2019-10-11,2019,True,7.248716538121869e-08,0.9999999771614654,1.000000016030934
SH601360,2019-10-14,2019,True,-4.572375877920365e-08,0.9999999934539836,0.9999999773904532
SH601360,2019-10-15,2019,True,-2.1257957505405045e-08,1.0000000043262938,1.0000000020540356
SH601360,2019-10-16,2019,True,-3.938535486636141e-08,1.0000000357777425,0.9999999882616021
SH601360,2019-10-17,2019,True,2.742010996037436e-08,0.9999999359305507,1.0000000238588576
SH601360,2019-10-18,2019,True,-6.3948495387933235e-09,1.000000007295665,0.9999999659290582
SH601360,2019-10-21,2019,True,-3.149303173799467e-08,0.9999999619349421,1.0000000397220794
SH601360,2019-10-22,2019,True,2.742010996037436e-08,0.9999999249497022,1.0000000091865513
SH601360,2019-10-23,2019,True,2.920296893194063e-09,1.0000000082213034,0.9999999570886646
SH601360,2019-10-24,2019,True,2.6056479640601538e-08,1.000000028330815,1.0000000131600417
SH601360,2019-10-25,2019,True,-4.681530929584454e-08,1.00000003269955,0.9999999838591955
SH601360,2019-10-28,2019,True,1.143373573597728e-08,0.9999999702499296,1.000000020727161
SH601360,2019-10-29,2019,True,6.475570435426903e-08,0.9999999832177108,0.9999999959282301
SH601360,2019-10-30,2019,True,-5.840167416337749e-08,1.0000000438578374,1.0000000337425947
SH601360,2019-10-31,2019,True,4.5828074668463614e-09,0.9999999921313079,0.9999999835718186
