datetime,universe,member_count
2023-01-03,all_stock_shsz_liquid2000,1938
2023-01-04,all_stock_shsz_liquid2000,1938
2023-01-05,all_stock_shsz_liquid2000,1938
2023-01-06,all_stock_shsz_liquid2000,1938
2023-01-09,all_stock_shsz_liquid2000,1938
2023-01-10,all_stock_shsz_liquid2000,1938
2023-01-11,all_stock_shsz_liquid2000,1938
2023-01-12,all_stock_shsz_liquid2000,1938
2023-01-13,all_stock_shsz_liquid2000,1938
2023-01-16,all_stock_shsz_liquid2000,1938
2023-01-17,all_stock_shsz_liquid2000,1938
2023-01-18,all_stock_shsz_liquid2000,1938
2023-01-19,all_stock_shsz_liquid2000,1938
2023-01-20,all_stock_shsz_liquid2000,1938
2023-01-30,all_stock_shsz_liquid2000,1938
2023-01-31,all_stock_shsz_liquid2000,1938
2023-02-01,all_stock_shsz_liquid2000,1938
2023-02-02,all_stock_shsz_liquid2000,1938
2023-02-03,all_stock_shsz_liquid2000,1936
2023-02-06,all_stock_shsz_liquid2000,1936
2023-02-07,all_stock_shsz_liquid2000,1936
2023-02-08,all_stock_shsz_liquid2000,1935
2023-02-09,all_stock_shsz_liquid2000,1935
2023-02-10,all_stock_shsz_liquid2000,1935
2023-02-13,all_stock_shsz_liquid2000,1935
2023-02-14,all_stock_shsz_liquid2000,1935
2023-02-15,all_stock_shsz_liquid2000,1935
2023-02-16,all_stock_shsz_liquid2000,1935
2023-02-17,all_stock_shsz_liquid2000,1935
2023-02-20,all_stock_shsz_liquid2000,1935
2023-02-21,all_stock_shsz_liquid2000,1935
2023-02-22,all_stock_shsz_liquid2000,1935
2023-02-23,all_stock_shsz_liquid2000,1935
2023-02-24,all_stock_shsz_liquid2000,1935
2023-02-27,all_stock_shsz_liquid2000,1935
2023-02-28,all_stock_shsz_liquid2000,1935
2023-03-01,all_stock_shsz_liquid2000,1935
2023-03-02,all_stock_shsz_liquid2000,1935
2023-03-03,all_stock_shsz_liquid2000,1934
2023-03-06,all_stock_shsz_liquid2000,1934
2023-03-07,all_stock_shsz_liquid2000,1934
2023-03-08,all_stock_shsz_liquid2000,1934
2023-03-09,all_stock_shsz_liquid2000,1934
2023-03-10,all_stock_shsz_liquid2000,1934
2023-03-13,all_stock_shsz_liquid2000,1934
2023-03-14,all_stock_shsz_liquid2000,1934
2023-03-15,all_stock_shsz_liquid2000,1934
2023-03-16,all_stock_shsz_liquid2000,1934
2023-03-17,all_stock_shsz_liquid2000,1934
2023-03-20,all_stock_shsz_liquid2000,1934
2023-03-21,all_stock_shsz_liquid2000,1934
2023-03-22,all_stock_shsz_liquid2000,1934
2023-03-23,all_stock_shsz_liquid2000,1934
2023-03-24,all_stock_shsz_liquid2000,1934
2023-03-27,all_stock_shsz_liquid2000,1934
2023-03-28,all_stock_shsz_liquid2000,1934
2023-03-29,all_stock_shsz_liquid2000,1934
2023-03-30,all_stock_shsz_liquid2000,1934
2023-03-31,all_stock_shsz_liquid2000,1934
2023-04-03,all_stock_shsz_liquid2000,1934
2023-04-04,all_stock_shsz_liquid2000,1934
2023-04-06,all_stock_shsz_liquid2000,1934
2023-04-07,all_stock_shsz_liquid2000,1934
2023-04-10,all_stock_shsz_liquid2000,1934
2023-04-11,all_stock_shsz_liquid2000,1934
2023-04-12,all_stock_shsz_liquid2000,1934
2023-04-13,all_stock_shsz_liquid2000,1934
2023-04-14,all_stock_shsz_liquid2000,1934
2023-04-17,all_stock_shsz_liquid2000,1934
2023-04-18,all_stock_shsz_liquid2000,1933
2023-04-19,all_stock_shsz_liquid2000,1933
2023-04-20,all_stock_shsz_liquid2000,1933
2023-04-21,all_stock_shsz_liquid2000,1933
2023-04-24,all_stock_shsz_liquid2000,1933
2023-04-25,all_stock_shsz_liquid2000,1933
2023-04-26,all_stock_shsz_liquid2000,1933
2023-04-27,all_stock_shsz_liquid2000,1933
2023-04-28,all_stock_shsz_liquid2000,1932
2023-05-04,all_stock_shsz_liquid2000,1932
2023-05-05,all_stock_shsz_liquid2000,1932
2023-05-08,all_stock_shsz_liquid2000,1932
2023-05-09,all_stock_shsz_liquid2000,1932
2023-05-10,all_stock_shsz_liquid2000,1931
2023-05-11,all_stock_shsz_liquid2000,1931
2023-05-12,all_stock_shsz_liquid2000,1931
2023-05-15,all_stock_shsz_liquid2000,1931
2023-05-16,all_stock_shsz_liquid2000,1931
2023-05-17,all_stock_shsz_liquid2000,1931
2023-05-18,all_stock_shsz_liquid2000,1931
2023-05-19,all_stock_shsz_liquid2000,1930
2023-05-22,all_stock_shsz_liquid2000,1930
2023-05-23,all_stock_shsz_liquid2000,1930
2023-05-24,all_stock_shsz_liquid2000,1929
2023-05-25,all_stock_shsz_liquid2000,1928
2023-05-26,all_stock_shsz_liquid2000,1927
2023-05-29,all_stock_shsz_liquid2000,1927
2023-05-30,all_stock_shsz_liquid2000,1926
2023-05-31,all_stock_shsz_liquid2000,1926
2023-06-01,all_stock_shsz_liquid2000,1925
2023-06-02,all_stock_shsz_liquid2000,1925
2023-06-05,all_stock_shsz_liquid2000,1924
2023-06-06,all_stock_shsz_liquid2000,1924
2023-06-07,all_stock_shsz_liquid2000,1924
2023-06-08,all_stock_shsz_liquid2000,1924
2023-06-09,all_stock_shsz_liquid2000,1924
2023-06-12,all_stock_shsz_liquid2000,1923
2023-06-13,all_stock_shsz_liquid2000,1921
2023-06-14,all_stock_shsz_liquid2000,1919
2023-06-15,all_stock_shsz_liquid2000,1919
2023-06-16,all_stock_shsz_liquid2000,1918
2023-06-19,all_stock_shsz_liquid2000,1918
2023-06-20,all_stock_shsz_liquid2000,1916
2023-06-21,all_stock_shsz_liquid2000,1915
2023-06-26,all_stock_shsz_liquid2000,1915
2023-06-27,all_stock_shsz_liquid2000,1915
2023-06-28,all_stock_shsz_liquid2000,1915
2023-06-29,all_stock_shsz_liquid2000,1915
2023-06-30,all_stock_shsz_liquid2000,1915
2023-07-03,all_stock_shsz_liquid2000,1915
2023-07-04,all_stock_shsz_liquid2000,1915
2023-07-05,all_stock_shsz_liquid2000,1913
2023-07-06,all_stock_shsz_liquid2000,1912
2023-07-07,all_stock_shsz_liquid2000,1912
2023-07-10,all_stock_shsz_liquid2000,1910
2023-07-11,all_stock_shsz_liquid2000,1910
2023-07-12,all_stock_shsz_liquid2000,1909
2023-07-13,all_stock_shsz_liquid2000,1906
2023-07-14,all_stock_shsz_liquid2000,1906
2023-07-17,all_stock_shsz_liquid2000,1906
2023-07-18,all_stock_shsz_liquid2000,1906
2023-07-19,all_stock_shsz_liquid2000,1906
2023-07-20,all_stock_shsz_liquid2000,1906
2023-07-21,all_stock_shsz_liquid2000,1906
2023-07-24,all_stock_shsz_liquid2000,1906
2023-07-25,all_stock_shsz_liquid2000,1906
2023-07-26,all_stock_shsz_liquid2000,1906
2023-07-27,all_stock_shsz_liquid2000,1906
2023-07-28,all_stock_shsz_liquid2000,1906
2023-07-31,all_stock_shsz_liquid2000,1905
2023-08-01,all_stock_shsz_liquid2000,1905
2023-08-02,all_stock_shsz_liquid2000,1905
2023-08-03,all_stock_shsz_liquid2000,1905
2023-08-04,all_stock_shsz_liquid2000,1905
2023-08-07,all_stock_shsz_liquid2000,1905
2023-08-08,all_stock_shsz_liquid2000,1905
2023-08-09,all_stock_shsz_liquid2000,1905
2023-08-10,all_stock_shsz_liquid2000,1905
2023-08-11,all_stock_shsz_liquid2000,1905
2023-08-14,all_stock_shsz_liquid2000,1905
2023-08-15,all_stock_shsz_liquid2000,1905
2023-08-16,all_stock_shsz_liquid2000,1905
2023-08-17,all_stock_shsz_liquid2000,1905
2023-08-18,all_stock_shsz_liquid2000,1905
2023-08-21,all_stock_shsz_liquid2000,1905
2023-08-22,all_stock_shsz_liquid2000,1905
2023-08-23,all_stock_shsz_liquid2000,1905
2023-08-24,all_stock_shsz_liquid2000,1905
2023-08-25,all_stock_shsz_liquid2000,1905
2023-08-28,all_stock_shsz_liquid2000,1905
2023-08-29,all_stock_shsz_liquid2000,1905
2023-08-30,all_stock_shsz_liquid2000,1905
2023-08-31,all_stock_shsz_liquid2000,1905
2023-09-01,all_stock_shsz_liquid2000,1904
2023-09-04,all_stock_shsz_liquid2000,1904
2023-09-05,all_stock_shsz_liquid2000,1904
2023-09-06,all_stock_shsz_liquid2000,1904
2023-09-07,all_stock_shsz_liquid2000,1904
2023-09-08,all_stock_shsz_liquid2000,1904
2023-09-11,all_stock_shsz_liquid2000,1904
2023-09-12,all_stock_shsz_liquid2000,1904
2023-09-13,all_stock_shsz_liquid2000,1904
2023-09-14,all_stock_shsz_liquid2000,1904
2023-09-15,all_stock_shsz_liquid2000,1904
2023-09-18,all_stock_shsz_liquid2000,1904
2023-09-19,all_stock_shsz_liquid2000,1904
2023-09-20,all_stock_shsz_liquid2000,1904
2023-09-21,all_stock_shsz_liquid2000,1904
2023-09-22,all_stock_shsz_liquid2000,1904
2023-09-25,all_stock_shsz_liquid2000,1904
2023-09-26,all_stock_shsz_liquid2000,1904
2023-09-27,all_stock_shsz_liquid2000,1904
2023-09-28,all_stock_shsz_liquid2000,1904
2023-10-09,all_stock_shsz_liquid2000,1904
2023-10-10,all_stock_shsz_liquid2000,1904
2023-10-11,all_stock_shsz_liquid2000,1904
2023-10-12,all_stock_shsz_liquid2000,1904
2023-10-13,all_stock_shsz_liquid2000,1904
2023-10-16,all_stock_shsz_liquid2000,1904
2023-10-17,all_stock_shsz_liquid2000,1904
2023-10-18,all_stock_shsz_liquid2000,1904
2023-10-19,all_stock_shsz_liquid2000,1904
2023-10-20,all_stock_shsz_liquid2000,1904
2023-10-23,all_stock_shsz_liquid2000,1904
2023-10-24,all_stock_shsz_liquid2000,1904
2023-10-25,all_stock_shsz_liquid2000,1904
2023-10-26,all_stock_shsz_liquid2000,1904
2023-10-27,all_stock_shsz_liquid2000,1904
2023-10-30,all_stock_shsz_liquid2000,1904
2023-10-31,all_stock_shsz_liquid2000,1904
2023-11-01,all_stock_shsz_liquid2000,1904
2023-11-02,all_stock_shsz_liquid2000,1904
2023-11-03,all_stock_shsz_liquid2000,1904
2023-11-06,all_stock_shsz_liquid2000,1904
2023-11-07,all_stock_shsz_liquid2000,1904
2023-11-08,all_stock_shsz_liquid2000,1904
2023-11-09,all_stock_shsz_liquid2000,1904
2023-11-10,all_stock_shsz_liquid2000,1904
2023-11-13,all_stock_shsz_liquid2000,1904
2023-11-14,all_stock_shsz_liquid2000,1904
2023-11-15,all_stock_shsz_liquid2000,1904
2023-11-16,all_stock_shsz_liquid2000,1904
2023-11-17,all_stock_shsz_liquid2000,1904
2023-11-20,all_stock_shsz_liquid2000,1904
2023-11-21,all_stock_shsz_liquid2000,1904
2023-11-22,all_stock_shsz_liquid2000,1904
2023-11-23,all_stock_shsz_liquid2000,1904
2023-11-24,all_stock_shsz_liquid2000,1904
2023-11-27,all_stock_shsz_liquid2000,1904
2023-11-28,all_stock_shsz_liquid2000,1904
2023-11-29,all_stock_shsz_liquid2000,1904
2023-11-30,all_stock_shsz_liquid2000,1904
2023-12-01,all_stock_shsz_liquid2000,1904
2023-12-04,all_stock_shsz_liquid2000,1904
2023-12-05,all_stock_shsz_liquid2000,1904
2023-12-06,all_stock_shsz_liquid2000,1904
2023-12-07,all_stock_shsz_liquid2000,1904
2023-12-08,all_stock_shsz_liquid2000,1904
2023-12-11,all_stock_shsz_liquid2000,1904
2023-12-12,all_stock_shsz_liquid2000,1904
2023-12-13,all_stock_shsz_liquid2000,1904
2023-12-14,all_stock_shsz_liquid2000,1904
2023-12-15,all_stock_shsz_liquid2000,1904
2023-12-18,all_stock_shsz_liquid2000,1904
2023-12-19,all_stock_shsz_liquid2000,1904
2023-12-20,all_stock_shsz_liquid2000,1904
2023-12-21,all_stock_shsz_liquid2000,1904
2023-12-22,all_stock_shsz_liquid2000,1904
2023-12-25,all_stock_shsz_liquid2000,1904
2023-12-26,all_stock_shsz_liquid2000,1904
2023-12-27,all_stock_shsz_liquid2000,1904
2023-12-28,all_stock_shsz_liquid2000,1904
2023-12-29,all_stock_shsz_liquid2000,1904
