workload_id,run_id,thread_count,repeat,wall_seconds,cpu_seconds,cpu_core_equivalent,peak_rss_mib,candidate_order_sha256,selected_candidate_sha256
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__2t__r0,2,0,552.6404419999999,1146.453125,2.074500955541723,2309.84375,b26511350896ff12219ce8ca2a7afda29326796c5d9a23460ea5cea2360d3ba9,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__2t__r1,2,1,550.527562700001,1142.328125,2.0749699059527176,2343.078125,b26511350896ff12219ce8ca2a7afda29326796c5d9a23460ea5cea2360d3ba9,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r0,4,0,324.94891260000077,1318.828125,4.058570667147993,2359.03515625,b26511350896ff12219ce8ca2a7afda29326796c5d9a23460ea5cea2360d3ba9,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__4t__r1,4,1,325.10817379999935,1321.453125,4.064656725034954,2385.421875,b26511350896ff12219ce8ca2a7afda29326796c5d9a23460ea5cea2360d3ba9,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r0,8,0,200.97162870000102,1585.90625,7.891194693791084,2398.04296875,b26511350896ff12219ce8ca2a7afda29326796c5d9a23460ea5cea2360d3ba9,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff
split_001__current_plus_existing_conditional_signal,split_001__current_plus_existing_conditional_signal__8t__r1,8,1,201.38902099999905,1588.71875,7.888805169771432,2425.61328125,b26511350896ff12219ce8ca2a7afda29326796c5d9a23460ea5cea2360d3ba9,6d67affa96ba06e4122bcdab647aaf3114b5f37b3dab9c33f08f67ae28926aff
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r0,1,0,4344.044625800001,4828.296875,1.111474971118838,9673.359375,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_001__broad_data_qualified,split_001__broad_data_qualified__1t__r1,1,1,4335.0233152,4834.609375,1.115244145988394,9695.3671875,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r0,2,0,3142.0913739999996,6693.921875,2.1304033136625136,9718.44921875,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_001__broad_data_qualified,split_001__broad_data_qualified__2t__r1,2,1,3140.0938000000024,6700.578125,2.1338783335071057,9742.6015625,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r0,4,0,1783.5668607000043,7423.140625,4.1619637528399736,9769.98046875,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_001__broad_data_qualified,split_001__broad_data_qualified__4t__r1,4,1,1786.0557860000044,7434.765625,4.162672679810675,9791.375,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r0,8,0,1087.2714307999995,8749.71875,8.047409783923115,9815.76171875,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
split_001__broad_data_qualified,split_001__broad_data_qualified__8t__r1,8,1,1089.6424196000007,8765.765625,8.04462589499576,10234.29296875,2f47d432c0150791ceab883501054625c180a1544f2816545dc99eda60a75013,208f3e7b1174ae2c374720124ed67dc92d228e0c6708c5b400a107e0498dfcd2
