stage,execution_class,execution_profile,outer_split_id,policy_id,fold,batch_index,structural_row_id,candidate_sha256,boosting_round,feature_count,train_rows,validation_rows,output_rows,wall_seconds,cpu_seconds,rss_before_mib,rss_after_mib,peak_rss_mib,execution_dtype,thread_count,cache_hit,dataset_identity_sha256,cache_key,input_date_count,cache_status,repeat
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,,,1372311.0,,,1.1306844999999157,12.75,2121.59765625,2269.17578125,2269.17578125,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,800.0,,1372311.0,,,90.02723680000054,180.859375,2269.1953125,2268.9375,2269.1953125,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,1372311.0,,,1.1130487999980687,12.46875,2126.65234375,2277.8984375,2277.8984375,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,800.0,,1372311.0,,,183.1421209,368.3125,2277.91796875,2277.7109375,2277.91796875,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,1372311.0,,,1.1793065999991086,13.03125,2136.66015625,2286.3984375,2286.3984375,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,800.0,,1372311.0,,,55.08936399999948,220.65625,2286.41796875,2286.171875,2286.41796875,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,,,1372311.0,,,1.1059122000006028,12.203125,2143.84765625,2292.8828125,2292.8828125,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,800.0,,1372311.0,,,88.70924879999802,354.0,2292.90234375,2292.67578125,2292.90234375,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,,,1372311.0,,,1.1014006999976118,13.03125,2150.3515625,2300.05078125,2300.05078125,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,800.0,,1372311.0,,,53.523891699998785,213.875,2300.0703125,2299.87109375,2300.0703125,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,1372311.0,,,1.1230052000028081,13.3125,2157.57421875,2212.296875,2212.296875,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,800.0,,1372311.0,,,106.52657689999978,424.40625,2212.32421875,2226.00390625,2226.00390625,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,1372311.0,,,1.1345190000029106,13.375,2094.4609375,2308.13671875,2308.13671875,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,800.0,,1372311.0,,,55.21499629999744,220.34375,2308.15625,2307.94140625,2308.15625,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,,,1372311.0,,,1.1036688000021968,12.203125,2166.0234375,2224.2578125,2224.2578125,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,800.0,,1372311.0,,,89.099532799999,356.3125,2224.27734375,2225.07421875,2225.07421875,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,,,1372311.0,,,1.170961100000568,13.28125,2091.515625,2314.953125,2314.953125,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,800.0,,1372311.0,,,53.791338999999425,214.609375,2314.98046875,2314.94140625,2314.98046875,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,1372311.0,,,1.1174062999998569,13.234375,2172.78125,2320.2265625,2320.2265625,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,800.0,,1372311.0,,,105.93338529999892,423.609375,2320.24609375,2320.07421875,2320.24609375,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,1372311.0,,,1.1127807000011671,13.375,2179.0078125,2328.33203125,2328.33203125,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,800.0,,1372311.0,,,33.489077400001406,265.84375,2328.3515625,2328.20703125,2328.3515625,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,,,1372311.0,,,1.1405129999984638,12.75,2185.90625,2333.9921875,2333.9921875,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,800.0,,1372311.0,,,53.67502180000156,426.1875,2334.01171875,2333.8671875,2334.01171875,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,,,1372311.0,,,1.1528015000003506,13.515625,2191.58984375,2339.48046875,2339.48046875,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,800.0,,1372311.0,,,32.65038849999837,259.6875,2339.5,2339.35546875,2339.5,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,1372311.0,,,1.1150411000016902,13.1875,2197.0234375,2254.703125,2254.703125,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,800.0,,1372311.0,,,65.22804200000246,518.5625,2254.72265625,2268.63671875,2268.63671875,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,,,1372311.0,,,1.1408121999993455,13.890625,2138.92578125,2347.71484375,2347.71484375,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_01,,800.0,,1372311.0,,,33.60510150000118,267.328125,2347.734375,2347.5859375,2347.734375,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,,,1372311.0,,,1.147422000001825,12.765625,2205.32421875,2270.109375,2270.109375,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_02,,800.0,,1372311.0,,,53.73144680000041,426.25,2270.12890625,2277.15234375,2277.15234375,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,,,1372311.0,,,1.1793127000019012,13.359375,2141.91015625,2355.07421875,2355.07421875,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_03,,800.0,,1372311.0,,,32.76102770000216,260.125,2355.09375,2355.01953125,2355.09375,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,,,1372311.0,,,1.1314735999985714,13.28125,2212.73828125,2359.68359375,2359.68359375,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,current_plus_existing_conditional_signal,,,structure_04,,800.0,,1372311.0,,,65.3065874999993,518.421875,2359.703125,2359.578125,2359.703125,float64,8.0,,,,,,1.0
feature_loading,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,,,,,,,,5.432806900000287,5.390625,1026.26953125,1026.26953125,1026.26953125,float64,,,,,,,
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,,9.630000204197131e-05,0.0,1026.2734375,1026.2734375,1026.2734375,float64,,False,,a3dc070902699709120eaf66ee2110ca475359f4c603d3f5df3bdeaf4c3df729,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,0.0,,,,,,,80000.0,8.174357199997758,15.3125,1026.2734375,1367.04296875,1367.04296875,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,0.0,,,,,,,80000.0,0.2623386999985087,0.265625,1367.04296875,1608.75390625,1608.75390625,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,0.0,,,,,,,79756.0,3.6823884999976144,3.875,1849.7421875,1489.78515625,1849.7421875,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,1.0,,,,,,,80000.0,8.40918210000018,14.96875,1489.78515625,1835.984375,1835.984375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,1.0,,,,,,,80000.0,0.30561459999807994,0.34375,1835.984375,1835.984375,1835.984375,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,1.0,,,,,,,79752.0,3.555572499997652,3.71875,1835.97265625,1473.71875,1835.97265625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,2.0,,,,,,,80000.0,8.248873000000458,14.765625,1473.71875,1835.62109375,1835.62109375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,2.0,,,,,,,80000.0,0.26217040000119596,0.28125,1835.62109375,1835.63671875,1835.63671875,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,2.0,,,,,,,79717.0,3.7429735000005167,3.9375,1835.53125,1494.07421875,1835.53125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,3.0,,,,,,,79983.0,8.386401799998566,15.15625,1494.07421875,1790.59375,1790.59375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,3.0,,,,,,,79983.0,0.29563100000086706,0.265625,1790.59375,1805.578125,1805.578125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,3.0,,,,,,,79771.0,3.688745299998118,3.859375,1805.30078125,1434.36328125,1805.30078125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,4.0,,,,,,,79998.0,8.222593400001642,14.734375,1434.36328125,1859.8671875,1859.8671875,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,4.0,,,,,,,79998.0,0.26391639999928884,0.296875,1859.8671875,1858.6953125,1859.8671875,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,4.0,,,,,,,79817.0,3.6747371000019484,3.765625,1858.9765625,1475.44140625,1858.9765625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,5.0,,,,,,,80000.0,8.27635939999891,15.03125,1475.44140625,1855.484375,1855.484375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,5.0,,,,,,,80000.0,0.2722494000008737,0.28125,1855.484375,1855.48828125,1855.48828125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,5.0,,,,,,,79762.0,3.7648431999987224,3.859375,1854.09765625,1494.359375,1854.09765625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,6.0,,,,,,,80000.0,8.268938900000649,15.40625,1494.359375,1761.45703125,1761.45703125,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,6.0,,,,,,,80000.0,0.3549243000015849,0.359375,1761.45703125,1773.03125,1773.03125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,6.0,,,,,,,79838.0,3.7022332000015012,3.796875,1772.75390625,1438.15234375,1772.75390625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,7.0,,,,,,,80000.0,8.340113300000667,14.46875,1438.15234375,1862.46875,1862.46875,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,7.0,,,,,,,80000.0,0.31129199999850243,0.328125,1862.46875,1861.265625,1862.46875,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,7.0,,,,,,,79526.0,3.630728899999667,3.765625,1860.32421875,1491.01953125,1860.32421875,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,8.0,,,,,,,79983.0,8.635020000001532,14.875,1491.01953125,1877.703125,1877.703125,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,8.0,,,,,,,79983.0,0.2808158000007097,0.265625,1877.703125,1877.66796875,1877.703125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,8.0,,,,,,,79742.0,3.823200299997552,4.03125,1877.09765625,1492.8828125,1877.09765625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,9.0,,,,,,,80000.0,8.349940399999468,14.328125,1492.8828125,1819.078125,1819.078125,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,9.0,,,,,,,80000.0,0.2715507000029902,0.3125,1819.078125,1832.55078125,1832.55078125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,9.0,,,,,,,79829.0,3.7890467999968678,4.0,1831.359375,1464.06640625,1831.359375,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,10.0,,,,,,,80000.0,8.378448800001934,14.890625,1464.06640625,1851.94140625,1851.94140625,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,10.0,,,,,,,80000.0,0.26843900000312715,0.25,1851.94140625,1851.94140625,1851.94140625,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,10.0,,,,,,,79753.0,3.757438500000717,3.921875,1851.85546875,1507.6328125,1851.85546875,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,11.0,,,,,,,80000.0,8.44244229999822,15.0,1507.6328125,1869.953125,1869.953125,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,11.0,,,,,,,80000.0,0.29462950000015553,0.296875,1869.953125,1869.953125,1869.953125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,11.0,,,,,,,79839.0,3.8292450999979337,3.859375,1870.29296875,1497.12109375,1870.29296875,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,12.0,,,,,,,79985.0,8.210096700000577,14.5625,1497.12109375,1866.59375,1866.59375,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,12.0,,,,,,,79985.0,0.268734699999186,0.28125,1866.59375,1865.32421875,1866.59375,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,12.0,,,,,,,79932.0,3.6353908000019146,3.84375,1864.453125,1512.08203125,1864.453125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,13.0,,,,,,,79981.0,9.545884600000136,23.3125,1512.08203125,2091.6015625,2091.6015625,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,13.0,,,,,,,79981.0,0.37734289999934845,0.4375,2091.6015625,2091.58984375,2091.6015625,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,13.0,,,,,,,79635.0,3.9210201000023517,4.078125,2090.69140625,1509.66015625,2090.69140625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,14.0,,,,,,,79964.0,8.163247600001341,15.0625,1509.66015625,1892.9765625,1892.9765625,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,14.0,,,,,,,79964.0,0.27245050000055926,0.28125,1892.9765625,1891.69921875,1892.9765625,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,14.0,,,,,,,79768.0,3.679821699999593,3.8125,1892.1015625,1515.42578125,1892.1015625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,15.0,,,,,,,79996.0,8.219369599999482,14.84375,1515.42578125,1873.078125,1873.078125,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,15.0,,,,,,,79996.0,0.2723838000019896,0.3125,1873.078125,1873.171875,1873.171875,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,15.0,,,,,,,79964.0,3.6945218999971985,3.796875,1873.765625,1516.8203125,1873.765625,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,16.0,,,,,,,80000.0,8.509479699998337,14.046875,1516.8203125,1914.7890625,1914.7890625,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,16.0,,,,,,,80000.0,0.2690570000013395,0.28125,1914.7890625,1914.80078125,1914.80078125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,16.0,,,,,,,79925.0,3.7844076000001223,3.9375,1914.68359375,1507.375,1914.68359375,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,17.0,,,,,,,16000.0,3.646509900001547,10.140625,1507.375,1765.53515625,1765.53515625,float64,,,,,8.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,17.0,,,,,,,16000.0,0.10457270000188146,0.125,1765.53515625,1570.58984375,1765.53515625,float64,,,,,8.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,17.0,,,,,,,15985.0,0.7428214999999909,0.75,1306.55078125,1311.328125,1311.328125,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,1372311.0,1.7700000171316788e-05,0.0,1174.2734375,1174.2734375,1174.2734375,float64,,False,,a3dc070902699709120eaf66ee2110ca475359f4c603d3f5df3bdeaf4c3df729,,miss,
projection_spool_cache_validation,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,,,,,,,,,0.0001664000010350719,0.0,1173.40234375,1173.40234375,1173.40234375,float64,,False,,dbc9e48016f4e4aac1d8f45b0b48613a8033a5f46dd49f9497b52b5ba2c3a22b,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,0.0,,,,,,,80000.0,8.23403689999759,14.265625,1173.40234375,1468.2421875,1468.2421875,float64,,,,,40.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,0.0,,,,,,,80000.0,0.2725492999998096,0.28125,1468.2421875,1709.9453125,1709.9453125,float64,,,,,40.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,0.0,,,,,,,79923.0,3.681056500001432,3.828125,1951.453125,1522.38671875,1951.453125,float64,,,,,,,
feature_projection,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,1.0,,,,,,,73972.0,8.12464369999725,14.796875,1522.38671875,1947.8984375,1947.8984375,float64,,,,,37.0,,
label_loading_and_join,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,1.0,,,,,,,73972.0,0.2534735000008368,0.25,1947.8984375,1929.6875,1947.8984375,float64,,,,,37.0,,
feature_spooling,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,1.0,,,,,,,73720.0,3.564410200000566,3.671875,1909.796875,1450.296875,1909.796875,float64,,,,,,,
projection_spool_cache_publish,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,,,,,,,,153643.0,1.680000059423037e-05,0.0,725.32421875,725.32421875,725.32421875,float64,,False,,dbc9e48016f4e4aac1d8f45b0b48613a8033a5f46dd49f9497b52b5ba2c3a22b,,miss,
preprocessing_fit,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,,140.52282600000035,155.625,725.32421875,808.09375,808.09375,float64,,,,,,,
train_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,train,,,,,,,,,31.281663599998865,43.078125,808.09375,8216.53515625,8216.53515625,float64,,,,,,,
validation_transform,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,validation,,,,,,,,,3.9226662000000942,5.265625,8216.53515625,9002.4921875,9002.4921875,float64,,,,,,,
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,27.43810350000058,132.265625,3524.8125,9514.71484375,9514.71484375,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,754.3147050000007,766.046875,9514.73828125,9514.7734375,9514.7734375,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,10.847741000001406,117.625,8625.796875,9521.44921875,9521.44921875,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,1258.498048999998,1278.03125,9521.47265625,9520.33203125,9521.47265625,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,10.85933329999898,115.796875,8631.0703125,9527.44140625,9527.44140625,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,766.666666000001,776.71875,9527.46484375,9526.99609375,9527.46484375,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,10.804331600000296,118.78125,8637.48046875,9534.47265625,9534.47265625,float64,1.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,1453.4057264000003,1472.046875,9534.4921875,9534.0703125,9534.4921875,float64,1.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,11.111446300001262,118.796875,8645.5859375,9536.9296875,9536.9296875,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,758.7583962999997,772.640625,9536.953125,9539.48828125,9539.48828125,float64,1.0,,,,,,1.0
