datetime,batch_id,factor,rank_ic,cross_section_count
2022-07-29,alpha158_001,alpha158_KLOW,-0.10723615733779684,1997
2022-07-29,alpha158_001,alpha158_KLOW2,-0.03680428670796746,1997
2022-07-29,alpha158_001,alpha158_KMID,-0.039044699774903664,1997
2022-07-29,alpha158_001,alpha158_KMID2,-0.0506241287874457,1997
2022-07-29,alpha158_001,alpha158_KSFT,-0.08234585839079131,1997
2022-07-29,alpha158_001,alpha158_KSFT2,-0.11239736333934254,1997
2022-07-29,alpha158_001,alpha158_KUP,-0.014927110926070396,1997
2022-07-29,alpha158_001,alpha158_KUP2,0.07359966080773113,1997
2022-07-29,alpha158_001,alpha158_SUMD10,-0.033738556057949856,1997
2022-07-29,alpha158_001,alpha158_SUMD20,-0.08111879805787918,1997
2022-08-01,alpha158_001,alpha158_CNTD10,-0.1345147675883268,1997
2022-08-01,alpha158_001,alpha158_CNTD20,-0.12483472197155811,1997
2022-08-01,alpha158_001,alpha158_CNTD30,-0.1545842760181294,1997
2022-08-01,alpha158_001,alpha158_CNTD5,-0.12493738370370719,1997
2022-08-01,alpha158_001,alpha158_CNTD60,-0.15276707697809297,1997
2022-08-01,alpha158_001,alpha158_CNTN10,0.11152037006885454,1997
2022-08-01,alpha158_001,alpha158_CNTN20,0.09636237956527412,1997
2022-08-01,alpha158_001,alpha158_CNTN30,0.11526264753206882,1997
2022-08-01,alpha158_001,alpha158_CNTN60,0.1107325416450739,1997
2022-08-01,alpha158_001,alpha158_CNTP10,-0.15095643864102212,1997
2022-08-01,alpha158_001,alpha158_CNTP20,-0.14735908481360727,1997
2022-08-01,alpha158_001,alpha158_CNTP30,-0.18004299480996502,1997
2022-08-01,alpha158_001,alpha158_CNTP5,-0.13722185257354813,1997
2022-08-01,alpha158_001,alpha158_CNTP60,-0.17950296637948845,1997
2022-08-01,alpha158_001,alpha158_KLEN,-0.30016856188137647,1997
2022-08-01,alpha158_001,alpha158_KLOW,-0.16980221561905856,1997
2022-08-01,alpha158_001,alpha158_KLOW2,0.03211265410372173,1997
2022-08-01,alpha158_001,alpha158_KMID,-0.15549928732815213,1997
2022-08-01,alpha158_001,alpha158_KMID2,-0.14594530892078764,1997
2022-08-01,alpha158_001,alpha158_KSFT,-0.16897041984393008,1997
2022-08-01,alpha158_001,alpha158_KSFT2,-0.12353123943323346,1997
2022-08-01,alpha158_001,alpha158_KUP,-0.12244552481287312,1997
2022-08-01,alpha158_001,alpha158_KUP2,0.003724948693601185,1997
2022-08-01,alpha158_001,alpha158_SUMD10,-0.18220548804895734,1997
2022-08-01,alpha158_001,alpha158_SUMD20,-0.1827752087041512,1997
2022-08-02,alpha158_001,alpha158_CNTD10,-0.2575800765166302,1997
2022-08-02,alpha158_001,alpha158_CNTD20,-0.26667399525718843,1997
2022-08-02,alpha158_001,alpha158_CNTD30,-0.29110755588118525,1997
2022-08-02,alpha158_001,alpha158_CNTD5,-0.28914962122408483,1997
2022-08-02,alpha158_001,alpha158_CNTD60,-0.299068150369353,1997
2022-08-02,alpha158_001,alpha158_CNTN10,0.22467713130234088,1997
2022-08-02,alpha158_001,alpha158_CNTN20,0.22652509874430043,1997
2022-08-02,alpha158_001,alpha158_CNTN30,0.23640030945943283,1997
2022-08-02,alpha158_001,alpha158_CNTN60,0.23891838344510513,1997
2022-08-02,alpha158_001,alpha158_CNTP10,-0.2771749997149993,1997
2022-08-02,alpha158_001,alpha158_CNTP20,-0.2918455053211494,1997
2022-08-02,alpha158_001,alpha158_CNTP30,-0.32167268283940226,1997
2022-08-02,alpha158_001,alpha158_CNTP5,-0.3029020949739039,1997
2022-08-02,alpha158_001,alpha158_CNTP60,-0.32889907945495556,1997
2022-08-02,alpha158_001,alpha158_KLEN,-0.2039036503548838,1997
2022-08-02,alpha158_001,alpha158_KLOW,-0.05303652325366637,1997
2022-08-02,alpha158_001,alpha158_KLOW2,0.06183753626565065,1997
2022-08-02,alpha158_001,alpha158_KMID,-0.1329696771932848,1997
2022-08-02,alpha158_001,alpha158_KMID2,-0.1982679869528461,1997
2022-08-02,alpha158_001,alpha158_KSFT,-0.05370210941725903,1997
2022-08-02,alpha158_001,alpha158_KSFT2,-0.07615572376390478,1997
2022-08-02,alpha158_001,alpha158_KUP,-0.2646369879259087,1997
2022-08-02,alpha158_001,alpha158_KUP2,-0.23255719485538312,1997
2022-08-02,alpha158_001,alpha158_SUMD10,-0.36099470253174676,1997
2022-08-02,alpha158_001,alpha158_SUMD20,-0.36432796511455956,1997
2022-08-03,alpha158_001,alpha158_CNTD10,-0.29424606832534284,1997
2022-08-03,alpha158_001,alpha158_CNTD20,-0.26172134884662346,1997
2022-08-03,alpha158_001,alpha158_CNTD30,-0.300679190146575,1997
2022-08-03,alpha158_001,alpha158_CNTD5,-0.2770522089283838,1997
2022-08-03,alpha158_001,alpha158_CNTD60,-0.32042583911724004,1997
2022-08-03,alpha158_001,alpha158_CNTN10,0.2650491059893111,1997
2022-08-03,alpha158_001,alpha158_CNTN20,0.215010065372623,1997
2022-08-03,alpha158_001,alpha158_CNTN30,0.23831040842728896,1997
2022-08-03,alpha158_001,alpha158_CNTN60,0.2553555729156303,1997
2022-08-03,alpha158_001,alpha158_CNTP10,-0.3110194992933443,1997
2022-08-03,alpha158_001,alpha158_CNTP20,-0.2915925912087492,1997
2022-08-03,alpha158_001,alpha158_CNTP30,-0.3342191319047855,1997
2022-08-03,alpha158_001,alpha158_CNTP5,-0.29049973695838116,1997
2022-08-03,alpha158_001,alpha158_CNTP60,-0.35033785246844823,1997
2022-08-03,alpha158_001,alpha158_KLEN,-0.41070025382128766,1997
2022-08-03,alpha158_001,alpha158_KLOW,-0.15299848865980728,1997
2022-08-03,alpha158_001,alpha158_KLOW2,-0.042999411036433184,1997
2022-08-03,alpha158_001,alpha158_KMID,-0.021291215173364693,1997
2022-08-03,alpha158_001,alpha158_KMID2,-0.08255778649237826,1997
2022-08-03,alpha158_001,alpha158_KSFT,0.10173262508599422,1997
2022-08-03,alpha158_001,alpha158_KSFT2,-0.17491511140220542,1997
2022-08-03,alpha158_001,alpha158_KUP,-0.24647935732421122,1997
2022-08-03,alpha158_001,alpha158_KUP2,0.10965144989643764,1997
2022-08-03,alpha158_001,alpha158_SUMD10,-0.36077259827599323,1997
2022-08-03,alpha158_001,alpha158_SUMD20,-0.34088052996045104,1997
2022-08-04,alpha158_001,alpha158_CNTD10,-0.18611336408092555,1998
2022-08-04,alpha158_001,alpha158_CNTD20,-0.13903376576009663,1998
2022-08-04,alpha158_001,alpha158_CNTD30,-0.1939206056533539,1998
2022-08-04,alpha158_001,alpha158_CNTD5,-0.23931468007326961,1998
2022-08-04,alpha158_001,alpha158_CNTD60,-0.2205197647532893,1998
2022-08-04,alpha158_001,alpha158_CNTN10,0.14790484845866583,1998
2022-08-04,alpha158_001,alpha158_CNTN20,0.0910200755807244,1998
2022-08-04,alpha158_001,alpha158_CNTN30,0.12793416892892143,1998
2022-08-04,alpha158_001,alpha158_CNTN60,0.14465761767394428,1998
2022-08-04,alpha158_001,alpha158_CNTP10,-0.21099586609973,1998
2022-08-04,alpha158_001,alpha158_CNTP20,-0.17621081669777358,1998
2022-08-04,alpha158_001,alpha158_CNTP30,-0.23694122187576563,1998
2022-08-04,alpha158_001,alpha158_CNTP5,-0.2548083022490787,1998
2022-08-04,alpha158_001,alpha158_CNTP60,-0.2694123939216235,1998
2022-08-04,alpha158_001,alpha158_KLEN,-0.3241663783393073,1998
2022-08-04,alpha158_001,alpha158_KLOW,-0.13942853251012885,1998
2022-08-04,alpha158_001,alpha158_KLOW2,0.09358330536822551,1998
2022-08-04,alpha158_001,alpha158_KMID,0.08155124945730058,1998
2022-08-04,alpha158_001,alpha158_KMID2,0.10758370467085254,1998
2022-08-04,alpha158_001,alpha158_KSFT,0.11051394413457327,1998
2022-08-04,alpha158_001,alpha158_KSFT2,0.17272732331383298,1998
2022-08-04,alpha158_001,alpha158_KUP,-0.2351371291886909,1998
2022-08-04,alpha158_001,alpha158_KUP2,-0.08201218268660213,1998
2022-08-04,alpha158_001,alpha158_SUMD10,-0.25979343485914197,1998
2022-08-04,alpha158_001,alpha158_SUMD20,-0.21543392192817784,1998
2022-08-05,alpha158_001,alpha158_CNTD10,-0.18156931489819728,1997
2022-08-05,alpha158_001,alpha158_CNTD20,-0.16236191157005192,1997
2022-08-05,alpha158_001,alpha158_CNTD30,-0.1596683473221907,1997
2022-08-05,alpha158_001,alpha158_CNTD5,-0.14508349190113615,1997
2022-08-05,alpha158_001,alpha158_CNTD60,-0.21726673824292564,1997
2022-08-05,alpha158_001,alpha158_CNTN10,0.1397485553560532,1997
2022-08-05,alpha158_001,alpha158_CNTN20,0.10867838865154458,1997
2022-08-05,alpha158_001,alpha158_CNTN30,0.08387338298898002,1997
2022-08-05,alpha158_001,alpha158_CNTN60,0.1297004464831545,1997
2022-08-05,alpha158_001,alpha158_CNTP10,-0.21017179332400313,1997
2022-08-05,alpha158_001,alpha158_CNTP20,-0.20438613046371723,1997
2022-08-05,alpha158_001,alpha158_CNTP30,-0.2158569852185151,1997
2022-08-05,alpha158_001,alpha158_CNTP5,-0.16214321470096513,1997
2022-08-05,alpha158_001,alpha158_CNTP60,-0.27664869138724196,1997
2022-08-05,alpha158_001,alpha158_KLEN,-0.41828574993763495,1997
2022-08-05,alpha158_001,alpha158_KLOW,-0.06905772121391864,1997
2022-08-05,alpha158_001,alpha158_KLOW2,0.18505265871125584,1997
2022-08-05,alpha158_001,alpha158_KMID,-0.07520406887963407,1997
2022-08-05,alpha158_001,alpha158_KMID2,0.023451262071539556,1997
2022-08-05,alpha158_001,alpha158_KSFT,-0.022630358226438652,1997
2022-08-05,alpha158_001,alpha158_KSFT2,0.1672652154546306,1997
2022-08-05,alpha158_001,alpha158_KUP,-0.24117121081163598,1997
2022-08-05,alpha158_001,alpha158_KUP2,-0.11987260663051495,1997
2022-08-05,alpha158_001,alpha158_SUMD10,-0.2972573450496716,1997
2022-08-05,alpha158_001,alpha158_SUMD20,-0.28510126735504226,1997
2022-08-08,alpha158_001,alpha158_CNTD10,-0.18195009306515714,1997
2022-08-08,alpha158_001,alpha158_CNTD20,-0.18958841020331263,1997
2022-08-08,alpha158_001,alpha158_CNTD30,-0.14340760686384646,1997
2022-08-08,alpha158_001,alpha158_CNTD5,-0.0845367270883653,1997
2022-08-08,alpha158_001,alpha158_CNTD60,-0.215154951537567,1997
2022-08-08,alpha158_001,alpha158_CNTN10,0.14247574808308838,1997
2022-08-08,alpha158_001,alpha158_CNTN20,0.13608062320868328,1997
2022-08-08,alpha158_001,alpha158_CNTN30,0.0708524750054701,1997
2022-08-08,alpha158_001,alpha158_CNTN60,0.128894878728476,1997
2022-08-08,alpha158_001,alpha158_CNTP10,-0.2088336572686295,1997
2022-08-08,alpha158_001,alpha158_CNTP20,-0.22812462296277536,1997
2022-08-08,alpha158_001,alpha158_CNTP30,-0.19512210841103925,1997
2022-08-08,alpha158_001,alpha158_CNTP5,-0.1039637763616629,1997
2022-08-08,alpha158_001,alpha158_CNTP60,-0.26812540065215806,1997
2022-08-08,alpha158_001,alpha158_KLEN,-0.3205187103398464,1997
2022-08-08,alpha158_001,alpha158_KLOW,-0.2862800501179545,1997
2022-08-08,alpha158_001,alpha158_KLOW2,-0.06163185589377369,1997
2022-08-08,alpha158_001,alpha158_KMID,-0.04151245196414482,1997
2022-08-08,alpha158_001,alpha158_KMID2,0.028211985319816796,1997
2022-08-08,alpha158_001,alpha158_KSFT,-0.10474712889006646,1997
2022-08-08,alpha158_001,alpha158_KSFT2,-0.0423033351545177,1997
2022-08-08,alpha158_001,alpha158_KUP,-0.07035347722606089,1997
2022-08-08,alpha158_001,alpha158_KUP2,0.12227234375104781,1997
2022-08-08,alpha158_001,alpha158_SUMD10,-0.30349242545290117,1997
2022-08-08,alpha158_001,alpha158_SUMD20,-0.30286915687879884,1997
2022-08-09,alpha158_001,alpha158_CNTD10,-0.24359426465251513,1997
2022-08-09,alpha158_001,alpha158_CNTD20,-0.25938408170805594,1997
2022-08-09,alpha158_001,alpha158_CNTD30,-0.1819676925025573,1997
2022-08-09,alpha158_001,alpha158_CNTD5,-0.10152787581675346,1997
2022-08-09,alpha158_001,alpha158_CNTD60,-0.25775415150959735,1997
2022-08-09,alpha158_001,alpha158_CNTN10,0.2052432682771724,1997
2022-08-09,alpha158_001,alpha158_CNTN20,0.21336692229976617,1997
2022-08-09,alpha158_001,alpha158_CNTN30,0.11324267645214187,1997
2022-08-09,alpha158_001,alpha158_CNTN60,0.1774572921033899,1997
2022-08-09,alpha158_001,alpha158_CNTP10,-0.2656006161042394,1997
2022-08-09,alpha158_001,alpha158_CNTP20,-0.2881002352637105,1997
2022-08-09,alpha158_001,alpha158_CNTP30,-0.22584806134629903,1997
2022-08-09,alpha158_001,alpha158_CNTP5,-0.12110035685937684,1997
2022-08-09,alpha158_001,alpha158_CNTP60,-0.30253859125479254,1997
2022-08-09,alpha158_001,alpha158_KLEN,-0.30160041622641826,1997
2022-08-09,alpha158_001,alpha158_KLOW,-0.249912821400937,1997
2022-08-09,alpha158_001,alpha158_KLOW2,-0.06114720949003345,1997
2022-08-09,alpha158_001,alpha158_KMID,-0.0715387429046159,1997
2022-08-09,alpha158_001,alpha158_KMID2,-0.10756648245465128,1997
2022-08-09,alpha158_001,alpha158_KSFT,-0.09075881917135542,1997
2022-08-09,alpha158_001,alpha158_KSFT2,-0.11798603991721628,1997
2022-08-09,alpha158_001,alpha158_KUP,-0.12930066871648904,1997
2022-08-09,alpha158_001,alpha158_KUP2,0.00398006785248252,1997
2022-08-09,alpha158_001,alpha158_SUMD10,-0.33079293600691173,1997
2022-08-09,alpha158_001,alpha158_SUMD20,-0.3403912342859177,1997
2022-08-10,alpha158_001,alpha158_CNTD10,-0.19666773723378825,1996
2022-08-10,alpha158_001,alpha158_CNTD20,-0.2393511750105022,1996
2022-08-10,alpha158_001,alpha158_CNTD30,-0.14341225695607185,1996
2022-08-10,alpha158_001,alpha158_CNTD5,-0.03704951218835198,1996
2022-08-10,alpha158_001,alpha158_CNTD60,-0.2028040634300658,1996
2022-08-10,alpha158_001,alpha158_CNTN10,0.1600050818299301,1996
2022-08-10,alpha158_001,alpha158_CNTN20,0.1947953858305252,1996
2022-08-10,alpha158_001,alpha158_CNTN30,0.076326355631838,1996
2022-08-10,alpha158_001,alpha158_CNTN60,0.11907282970206008,1996
2022-08-10,alpha158_001,alpha158_CNTP10,-0.21853782361120028,1996
2022-08-10,alpha158_001,alpha158_CNTP20,-0.26773478654067834,1996
2022-08-10,alpha158_001,alpha158_CNTP30,-0.18926656600223626,1996
2022-08-10,alpha158_001,alpha158_CNTP5,-0.05978054512344449,1996
2022-08-10,alpha158_001,alpha158_CNTP60,-0.25562016432763807,1996
2022-08-10,alpha158_001,alpha158_KLEN,-0.31978823017034397,1996
2022-08-10,alpha158_001,alpha158_KLOW,-0.09686701451029642,1996
2022-08-10,alpha158_001,alpha158_KLOW2,0.13303552103162414,1996
2022-08-10,alpha158_001,alpha158_KMID,-0.08836236673658977,1996
2022-08-10,alpha158_001,alpha158_KMID2,-0.12705593095325604,1996
2022-08-10,alpha158_001,alpha158_KSFT,0.02342187932339615,1996
2022-08-10,alpha158_001,alpha158_KSFT2,-0.023287092387818852,1996
2022-08-10,alpha158_001,alpha158_KUP,-0.24188191935258305,1996
2022-08-10,alpha158_001,alpha158_KUP2,-0.10135527808808117,1996
2022-08-10,alpha158_001,alpha158_SUMD10,-0.2843449336222146,1996
2022-08-10,alpha158_001,alpha158_SUMD20,-0.30594294877617256,1996
2022-08-11,alpha158_001,alpha158_CNTD10,-0.19360721366599956,1997
2022-08-11,alpha158_001,alpha158_CNTD20,-0.19762770113397596,1997
2022-08-11,alpha158_001,alpha158_CNTD30,-0.14403459690863998,1997
2022-08-11,alpha158_001,alpha158_CNTD5,-0.023498916395084772,1997
2022-08-11,alpha158_001,alpha158_CNTD60,-0.20779107054969542,1997
2022-08-11,alpha158_001,alpha158_CNTN10,0.16297955986851312,1997
2022-08-11,alpha158_001,alpha158_CNTN20,0.1503017385274869,1997
2022-08-11,alpha158_001,alpha158_CNTN30,0.08307870027663006,1997
2022-08-11,alpha158_001,alpha158_CNTN60,0.1253139378175819,1997
2022-08-11,alpha158_001,alpha158_CNTP10,-0.211512046418045,1997
2022-08-11,alpha158_001,alpha158_CNTP20,-0.2296467613512906,1997
2022-08-11,alpha158_001,alpha158_CNTP30,-0.18796939307071245,1997
2022-08-11,alpha158_001,alpha158_CNTP5,-0.038680719032281125,1997
2022-08-11,alpha158_001,alpha158_CNTP60,-0.2594820340345335,1997
2022-08-11,alpha158_001,alpha158_KLEN,-0.22868278101944217,1996
2022-08-11,alpha158_001,alpha158_KLOW,-0.14448151076563479,1996
2022-08-11,alpha158_001,alpha158_KLOW2,-0.04068939437140465,1996
2022-08-11,alpha158_001,alpha158_KMID,0.023526115592192243,1996
2022-08-11,alpha158_001,alpha158_KMID2,0.13422940567963015,1996
2022-08-11,alpha158_001,alpha158_KSFT,0.014341760181768819,1996
2022-08-11,alpha158_001,alpha158_KSFT2,0.1280449600381294,1996
2022-08-11,alpha158_001,alpha158_KUP,-0.15417059755453996,1996
2022-08-11,alpha158_001,alpha158_KUP2,-0.07231138776536494,1996
2022-08-11,alpha158_001,alpha158_SUMD10,-0.2601345045997484,1997
2022-08-11,alpha158_001,alpha158_SUMD20,-0.26730552212078196,1997
2022-08-12,alpha158_001,alpha158_CNTD10,-0.07904362689317472,1994
2022-08-12,alpha158_001,alpha158_CNTD20,-0.10726330710679285,1994
2022-08-12,alpha158_001,alpha158_CNTD30,-0.14236566812894283,1994
2022-08-12,alpha158_001,alpha158_CNTD5,0.02588561021809857,1994
2022-08-12,alpha158_001,alpha158_CNTD60,-0.20546783344751274,1994
2022-08-12,alpha158_001,alpha158_CNTN10,0.05103836473903604,1994
2022-08-12,alpha158_001,alpha158_CNTN20,0.06124665856639174,1994
2022-08-12,alpha158_001,alpha158_CNTN30,0.07974673983538703,1994
2022-08-12,alpha158_001,alpha158_CNTN60,0.1189933559180528,1994
2022-08-12,alpha158_001,alpha158_CNTP10,-0.10499916986919478,1994
2022-08-12,alpha158_001,alpha158_CNTP20,-0.14456674967395933,1994
2022-08-12,alpha158_001,alpha158_CNTP30,-0.1955684846952246,1994
2022-08-12,alpha158_001,alpha158_CNTP5,0.004987764314079521,1994
2022-08-12,alpha158_001,alpha158_CNTP60,-0.2640766734517405,1994
2022-08-12,alpha158_001,alpha158_KLEN,-0.3038897501029643,1994
2022-08-12,alpha158_001,alpha158_KLOW,0.07388159072263172,1994
2022-08-12,alpha158_001,alpha158_KLOW2,0.214375542596856,1994
2022-08-12,alpha158_001,alpha158_KMID,0.28223854353081385,1994
2022-08-12,alpha158_001,alpha158_KMID2,0.30238427170046717,1994
2022-08-12,alpha158_001,alpha158_KSFT,0.3748473444154122,1994
2022-08-12,alpha158_001,alpha158_KSFT2,0.3569443487455342,1994
2022-08-12,alpha158_001,alpha158_KUP,-0.24184535872949825,1994
2022-08-12,alpha158_001,alpha158_KUP2,-0.11278345502820694,1994
2022-08-12,alpha158_001,alpha158_SUMD10,-0.11754106641526683,1994
2022-08-12,alpha158_001,alpha158_SUMD20,-0.13392478657465193,1994
2022-08-15,alpha158_001,alpha158_CNTD10,-0.0522360218635177,1995
2022-08-15,alpha158_001,alpha158_CNTD20,-0.15723505976462643,1995
2022-08-15,alpha158_001,alpha158_CNTD30,-0.20649595782830157,1995
2022-08-15,alpha158_001,alpha158_CNTD5,-0.02467746648390696,1995
2022-08-15,alpha158_001,alpha158_CNTD60,-0.25413129165429454,1995
2022-08-15,alpha158_001,alpha158_CNTN10,0.026392686285375038,1995
2022-08-15,alpha158_001,alpha158_CNTN20,0.1085748572480912,1995
2022-08-15,alpha158_001,alpha158_CNTN30,0.1440052176884489,1995
2022-08-15,alpha158_001,alpha158_CNTN60,0.16737066806701495,1995
2022-08-15,alpha158_001,alpha158_CNTP10,-0.07725633683336752,1995
2022-08-15,alpha158_001,alpha158_CNTP20,-0.19453180875463438,1995
2022-08-15,alpha158_001,alpha158_CNTP30,-0.25536118213699194,1995
2022-08-15,alpha158_001,alpha158_CNTP5,-0.04243805717448405,1995
2022-08-15,alpha158_001,alpha158_CNTP60,-0.3081488852421255,1995
2022-08-15,alpha158_001,alpha158_KLEN,-0.30752631377720835,1994
2022-08-15,alpha158_001,alpha158_KLOW,-0.10645092033737852,1994
2022-08-15,alpha158_001,alpha158_KLOW2,0.07906825318583766,1994
2022-08-15,alpha158_001,alpha158_KMID,-0.18686682625374634,1994
2022-08-15,alpha158_001,alpha158_KMID2,-0.1852280979212634,1994
2022-08-15,alpha158_001,alpha158_KSFT,-0.16353388324227539,1994
2022-08-15,alpha158_001,alpha158_KSFT2,-0.1606795314627366,1994
2022-08-15,alpha158_001,alpha158_KUP,-0.11935219414530575,1994
2022-08-15,alpha158_001,alpha158_KUP2,0.04412318887854159,1994
2022-08-15,alpha158_001,alpha158_SUMD10,-0.03756411179766033,1995
2022-08-15,alpha158_001,alpha158_SUMD20,-0.19055287964462855,1995
2022-08-16,alpha158_001,alpha158_CNTD10,-0.04493016025906718,1994
2022-08-16,alpha158_001,alpha158_CNTD20,-0.21022248837854973,1994
2022-08-16,alpha158_001,alpha158_CNTD30,-0.2822557859762494,1994
2022-08-16,alpha158_001,alpha158_CNTD5,-0.002476136493466596,1994
2022-08-16,alpha158_001,alpha158_CNTD60,-0.3090206241501241,1994
2022-08-16,alpha158_001,alpha158_CNTN10,0.013666532404261725,1994
2022-08-16,alpha158_001,alpha158_CNTN20,0.15365432266099033,1994
2022-08-16,alpha158_001,alpha158_CNTN30,0.21026126285152047,1994
2022-08-16,alpha158_001,alpha158_CNTN60,0.21124119583607254,1994
2022-08-16,alpha158_001,alpha158_CNTP10,-0.07577004953454525,1994
2022-08-16,alpha158_001,alpha158_CNTP20,-0.25024044079679153,1994
2022-08-16,alpha158_001,alpha158_CNTP30,-0.33131406795561646,1994
2022-08-16,alpha158_001,alpha158_CNTP5,-0.02595374658435288,1994
2022-08-16,alpha158_001,alpha158_CNTP60,-0.3660926139662659,1994
2022-08-16,alpha158_001,alpha158_KLEN,-0.40098068785450464,1993
2022-08-16,alpha158_001,alpha158_KLOW,-0.17184441738365452,1993
2022-08-16,alpha158_001,alpha158_KLOW2,0.08850413577037955,1993
2022-08-16,alpha158_001,alpha158_KMID,-0.10963292465581069,1993
2022-08-16,alpha158_001,alpha158_KMID2,-0.09623094007042474,1993
2022-08-16,alpha158_001,alpha158_KSFT,-0.02454183229518515,1993
2022-08-16,alpha158_001,alpha158_KSFT2,-0.048777810602595326,1993
2022-08-16,alpha158_001,alpha158_KUP,-0.24853449344030346,1993
2022-08-16,alpha158_001,alpha158_KUP2,-0.006222488770005435,1993
2022-08-16,alpha158_001,alpha158_SUMD10,0.00696060012112027,1993
2022-08-16,alpha158_001,alpha158_SUMD20,-0.24883618766789636,1994
2022-08-17,alpha158_001,alpha158_CNTD10,0.012909406996880774,1994
2022-08-17,alpha158_001,alpha158_CNTD20,-0.20256668227017816,1994
2022-08-17,alpha158_001,alpha158_CNTD30,-0.2319947681558654,1994
2022-08-17,alpha158_001,alpha158_CNTD5,0.11896124388757254,1994
2022-08-17,alpha158_001,alpha158_CNTD60,-0.2962852366026492,1994
2022-08-17,alpha158_001,alpha158_CNTN10,-0.042530175540916,1994
2022-08-17,alpha158_001,alpha158_CNTN20,0.1474597993089088,1994
2022-08-17,alpha158_001,alpha158_CNTN30,0.15708760496979862,1994
2022-08-17,alpha158_001,alpha158_CNTN60,0.19555001268320854,1994
2022-08-17,alpha158_001,alpha158_CNTP10,-0.022638759146278744,1994
2022-08-17,alpha158_001,alpha158_CNTP20,-0.24392929195187318,1994
2022-08-17,alpha158_001,alpha158_CNTP30,-0.29044926805347043,1994
2022-08-17,alpha158_001,alpha158_CNTP5,0.09326345467398872,1994
2022-08-17,alpha158_001,alpha158_CNTP60,-0.3595839371407216,1994
2022-08-17,alpha158_001,alpha158_KLEN,-0.4111139052840196,1994
2022-08-17,alpha158_001,alpha158_KLOW,-0.13027194671277595,1994
2022-08-17,alpha158_001,alpha158_KLOW2,0.17803342460824864,1994
2022-08-17,alpha158_001,alpha158_KMID,0.030091998222222173,1994
2022-08-17,alpha158_001,alpha158_KMID2,0.06486988735617345,1994
2022-08-17,alpha158_001,alpha158_KSFT,0.0796441434713639,1994
2022-08-17,alpha158_001,alpha158_KSFT2,0.14976937925593942,1994
2022-08-17,alpha158_001,alpha158_KUP,-0.23393052304261144,1994
2022-08-17,alpha158_001,alpha158_KUP2,-0.07244903529005522,1994
2022-08-17,alpha158_001,alpha158_SUMD10,0.0441192552490009,1993
2022-08-17,alpha158_001,alpha158_SUMD20,-0.2555501751873544,1994
2022-08-18,alpha158_001,alpha158_CNTD10,-0.16942334948088636,1995
2022-08-18,alpha158_001,alpha158_CNTD20,-0.24887589888428907,1995
2022-08-18,alpha158_001,alpha158_CNTD30,-0.2705463984716109,1995
2022-08-18,alpha158_001,alpha158_CNTD5,-0.17019660471151535,1995
2022-08-18,alpha158_001,alpha158_CNTD60,-0.325119775285918,1995
2022-08-18,alpha158_001,alpha158_CNTN10,0.13696974077950128,1995
2022-08-18,alpha158_001,alpha158_CNTN20,0.20156440418850247,1995
2022-08-18,alpha158_001,alpha158_CNTN30,0.20827849698479997,1995
2022-08-18,alpha158_001,alpha158_CNTN60,0.23871560401179587,1995
2022-08-18,alpha158_001,alpha158_CNTP10,-0.1945522670944911,1995
2022-08-18,alpha158_001,alpha158_CNTP20,-0.27808694232304954,1995
2022-08-18,alpha158_001,alpha158_CNTP30,-0.31401351707264163,1995
2022-08-18,alpha158_001,alpha158_CNTP5,-0.1923039484155967,1995
2022-08-18,alpha158_001,alpha158_CNTP60,-0.370225075874448,1995
2022-08-18,alpha158_001,alpha158_KLEN,-0.3918530116077606,1995
2022-08-18,alpha158_001,alpha158_KLOW,-0.1835052101808427,1995
2022-08-18,alpha158_001,alpha158_KLOW2,0.04057495069750444,1995
2022-08-18,alpha158_001,alpha158_KMID,-0.3210644559931031,1995
2022-08-18,alpha158_001,alpha158_KMID2,-0.38972910708539427,1995
2022-08-18,alpha158_001,alpha158_KSFT,-0.23599373673400062,1995
2022-08-18,alpha158_001,alpha158_KSFT2,-0.29431437013171063,1995
2022-08-18,alpha158_001,alpha158_KUP,-0.3132969900198893,1995
2022-08-18,alpha158_001,alpha158_KUP2,-0.16820428464552495,1995
2022-08-18,alpha158_001,alpha158_SUMD10,-0.18905752089902952,1995
2022-08-18,alpha158_001,alpha158_SUMD20,-0.27997993043131053,1995
2022-08-19,alpha158_001,alpha158_CNTD10,-0.11915590473404114,1995
2022-08-19,alpha158_001,alpha158_CNTD20,-0.17348856092738654,1995
2022-08-19,alpha158_001,alpha158_CNTD30,-0.21348959224640596,1995
2022-08-19,alpha158_001,alpha158_CNTD5,-0.17342286183867306,1995
2022-08-19,alpha158_001,alpha158_CNTD60,-0.2959637264957812,1995
2022-08-19,alpha158_001,alpha158_CNTN10,0.08281000126850195,1995
2022-08-19,alpha158_001,alpha158_CNTN20,0.12367574437923316,1995
2022-08-19,alpha158_001,alpha158_CNTN30,0.15294595888741355,1995
2022-08-19,alpha158_001,alpha158_CNTN60,0.20666457398044324,1995
2022-08-19,alpha158_001,alpha158_CNTP10,-0.15055626347250864,1995
2022-08-19,alpha158_001,alpha158_CNTP20,-0.20857676940207892,1995
2022-08-19,alpha158_001,alpha158_CNTP30,-0.2589429189963953,1995
2022-08-19,alpha158_001,alpha158_CNTP5,-0.19586817348166924,1995
2022-08-19,alpha158_001,alpha158_CNTP60,-0.34640154912378784,1995
