system,factor,return_mode,group_dimension,horizon,group_count,mean_group_rank_ic,min_group_rank_ic,min_group,max_group_rank_ic,max_group
alphalens_reloaded,alpha158_QTLU10,benchmark_excess_return,index_segment,10D,4,0.009014941934694876,-0.0106175740853396,csi300,0.0252433066395354,outside_major_indices
alphalens_reloaded,alpha158_QTLU10,benchmark_excess_return,index_segment,20D,4,0.0007250930222928247,-0.0124626918416843,csi300,0.0166276180494125,outside_major_indices
alphalens_reloaded,alpha158_QTLU10,raw_return,index_segment,10D,4,0.009014941934694876,-0.0106175740853396,csi300,0.0252433066395354,outside_major_indices
alphalens_reloaded,alpha158_QTLU10,raw_return,index_segment,20D,4,0.0007250930222928247,-0.0124626918416843,csi300,0.0166276180494125,outside_major_indices
alphalens_reloaded,alpha158_QTLU20,benchmark_excess_return,index_segment,10D,4,0.015000688955772001,-0.0081286771685597,csi300,0.0414143559580836,outside_major_indices
alphalens_reloaded,alpha158_QTLU20,benchmark_excess_return,index_segment,20D,4,0.015878116778128427,-0.0033148175901655,csi500,0.0389266040189129,outside_major_indices
alphalens_reloaded,alpha158_QTLU20,raw_return,index_segment,10D,4,0.015000688955772001,-0.0081286771685597,csi300,0.0414143559580836,outside_major_indices
alphalens_reloaded,alpha158_QTLU20,raw_return,index_segment,20D,4,0.015878116778128427,-0.0033148175901655,csi500,0.0389266040189129,outside_major_indices
alphalens_reloaded,alpha158_QTLU30,benchmark_excess_return,index_segment,10D,4,0.024054194115017677,0.0026865621639682,csi300,0.0528665649056161,outside_major_indices
alphalens_reloaded,alpha158_QTLU30,benchmark_excess_return,index_segment,20D,4,0.03036366726562585,0.0106813503951589,csi500,0.0539878970113571,outside_major_indices
alphalens_reloaded,alpha158_QTLU30,raw_return,index_segment,10D,4,0.024054194115017677,0.0026865621639682,csi300,0.0528665649056161,outside_major_indices
alphalens_reloaded,alpha158_QTLU30,raw_return,index_segment,20D,4,0.03036366726562585,0.0106813503951589,csi500,0.0539878970113571,outside_major_indices
alphalens_reloaded,alpha158_QTLU5,benchmark_excess_return,index_segment,10D,4,-0.001904855798960875,-0.0169769232322071,csi300,0.008480211158024,outside_major_indices
alphalens_reloaded,alpha158_QTLU5,benchmark_excess_return,index_segment,20D,4,-0.0084541703812482,-0.0196757242130111,csi300,0.0012368157707381,outside_major_indices
alphalens_reloaded,alpha158_QTLU5,raw_return,index_segment,10D,4,-0.001904855798960875,-0.0169769232322071,csi300,0.008480211158024,outside_major_indices
alphalens_reloaded,alpha158_QTLU5,raw_return,index_segment,20D,4,-0.0084541703812482,-0.0196757242130111,csi300,0.0012368157707381,outside_major_indices
alphalens_reloaded,alpha158_QTLU60,benchmark_excess_return,index_segment,10D,4,0.042183751302817776,0.0236637053045584,csi300,0.0657662196240577,outside_major_indices
alphalens_reloaded,alpha158_QTLU60,benchmark_excess_return,index_segment,20D,4,0.05386252689846112,0.0378705876284302,csi300,0.0703573604229386,outside_major_indices
alphalens_reloaded,alpha158_QTLU60,raw_return,index_segment,10D,4,0.042183751302817776,0.0236637053045584,csi300,0.0657662196240577,outside_major_indices
alphalens_reloaded,alpha158_QTLU60,raw_return,index_segment,20D,4,0.05386252689846112,0.0378705876284302,csi300,0.0703573604229386,outside_major_indices
alphalens_reloaded,alpha158_RANK10,benchmark_excess_return,index_segment,10D,4,-0.01440294264285575,-0.0316407379050975,outside_major_indices,0.0048489986694642,csi300
alphalens_reloaded,alpha158_RANK10,benchmark_excess_return,index_segment,20D,4,-0.0111288001466081,-0.0262767658787642,outside_major_indices,0.002400132229591,csi500
alphalens_reloaded,alpha158_RANK10,raw_return,index_segment,10D,4,-0.01440294264285575,-0.0316407379050975,outside_major_indices,0.0048489986694642,csi300
alphalens_reloaded,alpha158_RANK10,raw_return,index_segment,20D,4,-0.0111288001466081,-0.0262767658787642,outside_major_indices,0.002400132229591,csi500
alphalens_reloaded,alpha158_RANK20,benchmark_excess_return,index_segment,10D,4,-0.0205827832906239,-0.0434680513938555,outside_major_indices,-0.0009278087304043,csi300
alphalens_reloaded,alpha158_RANK20,benchmark_excess_return,index_segment,20D,4,-0.02583057333050235,-0.0437132791344719,outside_major_indices,-0.0098287799845813,csi500
alphalens_reloaded,alpha158_RANK20,raw_return,index_segment,10D,4,-0.0205827832906239,-0.0434680513938555,outside_major_indices,-0.0009278087304043,csi300
alphalens_reloaded,alpha158_RANK20,raw_return,index_segment,20D,4,-0.02583057333050235,-0.0437132791344719,outside_major_indices,-0.0098287799845813,csi500
alphalens_reloaded,alpha158_RANK30,benchmark_excess_return,index_segment,10D,4,-0.02794598823849525,-0.0516101230797278,outside_major_indices,-0.0084654680912362,csi300
alphalens_reloaded,alpha158_RANK30,benchmark_excess_return,index_segment,20D,4,-0.03738745509509667,-0.0530151825758851,outside_major_indices,-0.0218386844402308,csi500
alphalens_reloaded,alpha158_RANK30,raw_return,index_segment,10D,4,-0.02794598823849525,-0.0516101230797278,outside_major_indices,-0.0084654680912362,csi300
alphalens_reloaded,alpha158_RANK30,raw_return,index_segment,20D,4,-0.03738745509509667,-0.0530151825758851,outside_major_indices,-0.0218386844402308,csi500
alphalens_reloaded,alpha158_RANK5,benchmark_excess_return,index_segment,10D,4,-0.007710498945881026,-0.0214601342019767,outside_major_indices,0.0056301947621443,csi300
alphalens_reloaded,alpha158_RANK5,benchmark_excess_return,index_segment,20D,4,-0.00439351335649185,-0.0166004662176369,outside_major_indices,0.0054514921175036,csi500
alphalens_reloaded,alpha158_RANK5,raw_return,index_segment,10D,4,-0.007710498945881026,-0.0214601342019767,outside_major_indices,0.0056301947621443,csi300
alphalens_reloaded,alpha158_RANK5,raw_return,index_segment,20D,4,-0.00439351335649185,-0.0166004662176369,outside_major_indices,0.0054514921175036,csi500
alphalens_reloaded,alpha158_RANK60,benchmark_excess_return,index_segment,10D,4,-0.042096298130944274,-0.0610797903251015,outside_major_indices,-0.0245458086545038,csi300
alphalens_reloaded,alpha158_RANK60,benchmark_excess_return,index_segment,20D,4,-0.05739568958544193,-0.0663638576161784,outside_major_indices,-0.0485791806918592,csi500
alphalens_reloaded,alpha158_RANK60,raw_return,index_segment,10D,4,-0.042096298130944274,-0.0610797903251015,outside_major_indices,-0.0245458086545038,csi300
alphalens_reloaded,alpha158_RANK60,raw_return,index_segment,20D,4,-0.05739568958544193,-0.0663638576161784,outside_major_indices,-0.0485791806918592,csi500
alphalens_reloaded,alpha158_RESI10,benchmark_excess_return,index_segment,10D,4,0.0011531906743445,-0.0021647309057078,csi1000,0.0061842099646315,csi300
alphalens_reloaded,alpha158_RESI10,benchmark_excess_return,index_segment,20D,4,0.0019635287379136997,-0.0013186898722374,csi1000,0.0069738646023789,csi300
alphalens_reloaded,alpha158_RESI10,raw_return,index_segment,10D,4,0.0011531906743445,-0.0021647309057078,csi1000,0.0061842099646315,csi300
alphalens_reloaded,alpha158_RESI10,raw_return,index_segment,20D,4,0.0019635287379136997,-0.0013186898722374,csi1000,0.0069738646023789,csi300
alphalens_reloaded,alpha158_RESI20,benchmark_excess_return,index_segment,10D,4,-0.009255900820369176,-0.0158888916691206,outside_major_indices,0.0044966344538721,csi300
alphalens_reloaded,alpha158_RESI20,benchmark_excess_return,index_segment,20D,4,0.005586950757375375,-0.0031121753981838,outside_major_indices,0.0140492527172347,csi300
alphalens_reloaded,alpha158_RESI20,raw_return,index_segment,10D,4,-0.009255900820369176,-0.0158888916691206,outside_major_indices,0.0044966344538721,csi300
alphalens_reloaded,alpha158_RESI20,raw_return,index_segment,20D,4,0.005586950757375375,-0.0031121753981838,outside_major_indices,0.0140492527172347,csi300
alphalens_reloaded,alpha158_RESI30,benchmark_excess_return,index_segment,10D,4,-0.00271644717329215,-0.019316190058271,outside_major_indices,0.0147613569646338,csi300
alphalens_reloaded,alpha158_RESI30,benchmark_excess_return,index_segment,20D,4,0.009568207592763476,-0.0079498635819918,outside_major_indices,0.0227755929267533,csi500
alphalens_reloaded,alpha158_RESI30,raw_return,index_segment,10D,4,-0.00271644717329215,-0.019316190058271,outside_major_indices,0.0147613569646338,csi300
alphalens_reloaded,alpha158_RESI30,raw_return,index_segment,20D,4,0.009568207592763476,-0.0079498635819918,outside_major_indices,0.0227755929267533,csi500
alphalens_reloaded,alpha158_RESI5,benchmark_excess_return,index_segment,10D,4,0.001144076669496025,-0.0032464474701203,csi300,0.0061498930698291,outside_major_indices
alphalens_reloaded,alpha158_RESI5,benchmark_excess_return,index_segment,20D,4,0.001810419055893775,0.0001343029385787,csi300,0.005485528076987,outside_major_indices
alphalens_reloaded,alpha158_RESI5,raw_return,index_segment,10D,4,0.001144076669496025,-0.0032464474701203,csi300,0.0061498930698291,outside_major_indices
alphalens_reloaded,alpha158_RESI5,raw_return,index_segment,20D,4,0.001810419055893775,0.0001343029385787,csi300,0.005485528076987,outside_major_indices
alphalens_reloaded,alpha158_RESI60,benchmark_excess_return,index_segment,10D,4,-0.012955801586336975,-0.0383152722068535,outside_major_indices,0.00253368513303,csi500
alphalens_reloaded,alpha158_RESI60,benchmark_excess_return,index_segment,20D,4,-0.013836032244057925,-0.0370258681622387,outside_major_indices,0.0070284380149483,csi500
alphalens_reloaded,alpha158_RESI60,raw_return,index_segment,10D,4,-0.012955801586336975,-0.0383152722068535,outside_major_indices,0.00253368513303,csi500
alphalens_reloaded,alpha158_RESI60,raw_return,index_segment,20D,4,-0.013836032244057925,-0.0370258681622387,outside_major_indices,0.0070284380149483,csi500
alphalens_reloaded,alpha158_ROC10,benchmark_excess_return,index_segment,10D,4,0.028352168712434525,0.0059184552054015,csi300,0.0564135060972352,outside_major_indices
alphalens_reloaded,alpha158_ROC10,benchmark_excess_return,index_segment,20D,4,0.029017630148823872,0.0098168971639775,csi500,0.0552645129706758,outside_major_indices
alphalens_reloaded,alpha158_ROC10,raw_return,index_segment,10D,4,0.028352168712434525,0.0059184552054015,csi300,0.0564135060972352,outside_major_indices
alphalens_reloaded,alpha158_ROC10,raw_return,index_segment,20D,4,0.029017630148823872,0.0098168971639775,csi500,0.0552645129706758,outside_major_indices
alphalens_reloaded,alpha158_ROC20,benchmark_excess_return,index_segment,10D,4,0.03584524183039125,0.0161809374541623,csi500,0.0682021912403514,outside_major_indices
alphalens_reloaded,alpha158_ROC20,benchmark_excess_return,index_segment,20D,4,0.049773777207807825,0.0288667459182881,csi500,0.0752889959113788,outside_major_indices
alphalens_reloaded,alpha158_ROC20,raw_return,index_segment,10D,4,0.03584524183039125,0.0161809374541623,csi500,0.0682021912403514,outside_major_indices
alphalens_reloaded,alpha158_ROC20,raw_return,index_segment,20D,4,0.049773777207807825,0.0288667459182881,csi500,0.0752889959113788,outside_major_indices
alphalens_reloaded,alpha158_ROC30,benchmark_excess_return,index_segment,10D,4,0.05218357116873347,0.0357580916639282,csi500,0.0776556868702321,outside_major_indices
alphalens_reloaded,alpha158_ROC30,benchmark_excess_return,index_segment,20D,4,0.06985850885241443,0.0537692411986759,csi500,0.0869053485828691,outside_major_indices
alphalens_reloaded,alpha158_ROC30,raw_return,index_segment,10D,4,0.05218357116873347,0.0357580916639282,csi500,0.0776556868702321,outside_major_indices
alphalens_reloaded,alpha158_ROC30,raw_return,index_segment,20D,4,0.06985850885241443,0.0537692411986759,csi500,0.0869053485828691,outside_major_indices
alphalens_reloaded,alpha158_ROC5,benchmark_excess_return,index_segment,10D,4,0.021096780684850353,-0.0008264174760558,csi300,0.043743237365453,outside_major_indices
alphalens_reloaded,alpha158_ROC5,benchmark_excess_return,index_segment,20D,4,0.0161160451086245,0.0027894840568252,csi300,0.0368941943217581,outside_major_indices
alphalens_reloaded,alpha158_ROC5,raw_return,index_segment,10D,4,0.021096780684850353,-0.0008264174760558,csi300,0.043743237365453,outside_major_indices
alphalens_reloaded,alpha158_ROC5,raw_return,index_segment,20D,4,0.0161160451086245,0.0027894840568252,csi300,0.0368941943217581,outside_major_indices
alphalens_reloaded,alpha158_ROC60,benchmark_excess_return,index_segment,10D,4,0.053809375609518595,0.0290939740870188,csi300,0.0821187804526744,outside_major_indices
alphalens_reloaded,alpha158_ROC60,benchmark_excess_return,index_segment,20D,4,0.06980919546827657,0.0429706507007414,csi300,0.0952059404210761,outside_major_indices
alphalens_reloaded,alpha158_ROC60,raw_return,index_segment,10D,4,0.053809375609518595,0.0290939740870188,csi300,0.0821187804526744,outside_major_indices
alphalens_reloaded,alpha158_ROC60,raw_return,index_segment,20D,4,0.06980919546827657,0.0429706507007414,csi300,0.0952059404210761,outside_major_indices
alphalens_reloaded,alpha158_RSQR10,benchmark_excess_return,index_segment,10D,4,0.011238996065720175,0.0056869477765732,outside_major_indices,0.016281140344808,csi1000
alphalens_reloaded,alpha158_RSQR10,benchmark_excess_return,index_segment,20D,4,0.00941332106902165,0.0044389318967663,csi500,0.0164192496381529,csi1000
alphalens_reloaded,alpha158_RSQR10,raw_return,index_segment,10D,4,0.011238996065720175,0.0056869477765732,outside_major_indices,0.016281140344808,csi1000
alphalens_reloaded,alpha158_RSQR10,raw_return,index_segment,20D,4,0.00941332106902165,0.0044389318967663,csi500,0.0164192496381529,csi1000
alphalens_reloaded,alpha158_RSQR20,benchmark_excess_return,index_segment,10D,4,0.004897279713161625,-0.0051766059955683,csi500,0.0146261909035791,csi300
alphalens_reloaded,alpha158_RSQR20,benchmark_excess_return,index_segment,20D,4,0.0070895630508296245,0.0008904391036145,csi500,0.0116325766120969,csi300
alphalens_reloaded,alpha158_RSQR20,raw_return,index_segment,10D,4,0.004897279713161625,-0.0051766059955683,csi500,0.0146261909035791,csi300
alphalens_reloaded,alpha158_RSQR20,raw_return,index_segment,20D,4,0.0070895630508296245,0.0008904391036145,csi500,0.0116325766120969,csi300
alphalens_reloaded,alpha158_RSQR30,benchmark_excess_return,index_segment,10D,4,0.009881935800739374,0.0004133045640932,csi500,0.0215686831085659,csi300
alphalens_reloaded,alpha158_RSQR30,benchmark_excess_return,index_segment,20D,4,0.008870744801669099,0.0021992298939846,csi500,0.0209002621007575,csi300
alphalens_reloaded,alpha158_RSQR30,raw_return,index_segment,10D,4,0.009881935800739374,0.0004133045640932,csi500,0.0215686831085659,csi300
alphalens_reloaded,alpha158_RSQR30,raw_return,index_segment,20D,4,0.008870744801669099,0.0021992298939846,csi500,0.0209002621007575,csi300
alphalens_reloaded,alpha158_RSQR5,benchmark_excess_return,index_segment,10D,4,0.012140675521009149,0.0095078449902978,outside_major_indices,0.0148745345640562,csi300
alphalens_reloaded,alpha158_RSQR5,benchmark_excess_return,index_segment,20D,4,0.009796239434225775,0.0047759325887125,csi500,0.0143162211158853,csi1000
alphalens_reloaded,alpha158_RSQR5,raw_return,index_segment,10D,4,0.012140675521009149,0.0095078449902978,outside_major_indices,0.0148745345640562,csi300
alphalens_reloaded,alpha158_RSQR5,raw_return,index_segment,20D,4,0.009796239434225775,0.0047759325887125,csi500,0.0143162211158853,csi1000
alphalens_reloaded,alpha158_RSQR60,benchmark_excess_return,index_segment,10D,4,-0.006085657569221525,-0.0178314245972912,outside_major_indices,0.0033379110617626,csi300
alphalens_reloaded,alpha158_RSQR60,benchmark_excess_return,index_segment,20D,4,-0.012692097320520651,-0.0373241239358162,outside_major_indices,0.0033235544538694,csi300
alphalens_reloaded,alpha158_RSQR60,raw_return,index_segment,10D,4,-0.006085657569221525,-0.0178314245972912,outside_major_indices,0.0033379110617626,csi300
alphalens_reloaded,alpha158_RSQR60,raw_return,index_segment,20D,4,-0.012692097320520651,-0.0373241239358162,outside_major_indices,0.0033235544538694,csi300
alphalens_reloaded,alpha158_RSV10,benchmark_excess_return,index_segment,10D,4,-0.0117898514500365,-0.0297192912531902,outside_major_indices,0.0086617580046273,csi300
alphalens_reloaded,alpha158_RSV10,benchmark_excess_return,index_segment,20D,4,-0.009230615284080024,-0.0271365131455244,outside_major_indices,0.0032042842066616,csi300
alphalens_reloaded,alpha158_RSV10,raw_return,index_segment,10D,4,-0.0117898514500365,-0.0297192912531902,outside_major_indices,0.0086617580046273,csi300
alphalens_reloaded,alpha158_RSV10,raw_return,index_segment,20D,4,-0.009230615284080024,-0.0271365131455244,outside_major_indices,0.0032042842066616,csi300
alphalens_reloaded,alpha158_RSV20,benchmark_excess_return,index_segment,10D,4,-0.014596685952892624,-0.0400623709082248,outside_major_indices,0.0055180641888411,csi300
alphalens_reloaded,alpha158_RSV20,benchmark_excess_return,index_segment,20D,4,-0.021644245299458,-0.0422279859005011,outside_major_indices,-0.0066225367670397,csi500
alphalens_reloaded,alpha158_RSV20,raw_return,index_segment,10D,4,-0.014596685952892624,-0.0400623709082248,outside_major_indices,0.0055180641888411,csi300
alphalens_reloaded,alpha158_RSV20,raw_return,index_segment,20D,4,-0.021644245299458,-0.0422279859005011,outside_major_indices,-0.0066225367670397,csi500
alphalens_reloaded,alpha158_RSV30,benchmark_excess_return,index_segment,10D,4,-0.023220843725140473,-0.0478011746476397,outside_major_indices,-0.0063969700249603,csi300
alphalens_reloaded,alpha158_RSV30,benchmark_excess_return,index_segment,20D,4,-0.0337156503623986,-0.0501821728253518,outside_major_indices,-0.0172283143516903,csi500
alphalens_reloaded,alpha158_RSV30,raw_return,index_segment,10D,4,-0.023220843725140473,-0.0478011746476397,outside_major_indices,-0.0063969700249603,csi300
alphalens_reloaded,alpha158_RSV30,raw_return,index_segment,20D,4,-0.0337156503623986,-0.0501821728253518,outside_major_indices,-0.0172283143516903,csi500
alphalens_reloaded,alpha158_RSV5,benchmark_excess_return,index_segment,10D,4,-0.007486882903580425,-0.0204790261908534,outside_major_indices,0.0089249628243391,csi300
alphalens_reloaded,alpha158_RSV5,benchmark_excess_return,index_segment,20D,4,-0.004691359872993825,-0.0184449236771145,outside_major_indices,0.0065670572034446,csi300
alphalens_reloaded,alpha158_RSV5,raw_return,index_segment,10D,4,-0.007486882903580425,-0.0204790261908534,outside_major_indices,0.0089249628243391,csi300
alphalens_reloaded,alpha158_RSV5,raw_return,index_segment,20D,4,-0.004691359872993825,-0.0184449236771145,outside_major_indices,0.0065670572034446,csi300
alphalens_reloaded,alpha158_RSV60,benchmark_excess_return,index_segment,10D,4,-0.03780667950511095,-0.0571436202544284,outside_major_indices,-0.0246558436310262,csi300
alphalens_reloaded,alpha158_RSV60,benchmark_excess_return,index_segment,20D,4,-0.051897670381357404,-0.0625827531387122,outside_major_indices,-0.0436836257720545,csi500
alphalens_reloaded,alpha158_RSV60,raw_return,index_segment,10D,4,-0.03780667950511095,-0.0571436202544284,outside_major_indices,-0.0246558436310262,csi300
alphalens_reloaded,alpha158_RSV60,raw_return,index_segment,20D,4,-0.051897670381357404,-0.0625827531387122,outside_major_indices,-0.0436836257720545,csi500
alphalens_reloaded,alpha158_STD10,benchmark_excess_return,index_segment,10D,4,-0.0421928895929974,-0.0622720500073408,outside_major_indices,-0.0339755170071243,csi300
alphalens_reloaded,alpha158_STD10,benchmark_excess_return,index_segment,20D,4,-0.0602905210478069,-0.0732970711620799,outside_major_indices,-0.0479423601476594,csi1000
alphalens_reloaded,alpha158_STD10,raw_return,index_segment,10D,4,-0.0421928895929974,-0.0622720500073408,outside_major_indices,-0.0339755170071243,csi300
alphalens_reloaded,alpha158_STD10,raw_return,index_segment,20D,4,-0.0602905210478069,-0.0732970711620799,outside_major_indices,-0.0479423601476594,csi1000
alphalens_reloaded,alpha158_STD20,benchmark_excess_return,index_segment,10D,4,-0.0470496070102002,-0.0584041146558677,outside_major_indices,-0.0397580091785486,csi1000
alphalens_reloaded,alpha158_STD20,benchmark_excess_return,index_segment,20D,4,-0.06225731955346407,-0.0739826889235061,csi300,-0.0463970957880875,csi1000
alphalens_reloaded,alpha158_STD20,raw_return,index_segment,10D,4,-0.0470496070102002,-0.0584041146558677,outside_major_indices,-0.0397580091785486,csi1000
alphalens_reloaded,alpha158_STD20,raw_return,index_segment,20D,4,-0.06225731955346407,-0.0739826889235061,csi300,-0.0463970957880875,csi1000
alphalens_reloaded,alpha158_STD30,benchmark_excess_return,index_segment,10D,4,-0.04431216777427255,-0.0499067817130384,outside_major_indices,-0.0324180954015638,csi1000
alphalens_reloaded,alpha158_STD30,benchmark_excess_return,index_segment,20D,4,-0.05940172383673492,-0.0726394866463929,csi300,-0.0431731724317303,csi1000
alphalens_reloaded,alpha158_STD30,raw_return,index_segment,10D,4,-0.04431216777427255,-0.0499067817130384,outside_major_indices,-0.0324180954015638,csi1000
alphalens_reloaded,alpha158_STD30,raw_return,index_segment,20D,4,-0.05940172383673492,-0.0726394866463929,csi300,-0.0431731724317303,csi1000
alphalens_reloaded,alpha158_STD5,benchmark_excess_return,index_segment,10D,4,-0.04392088068873848,-0.0581184310866755,outside_major_indices,-0.0369445377950682,csi500
alphalens_reloaded,alpha158_STD5,benchmark_excess_return,index_segment,20D,4,-0.058015342189890254,-0.0680033019350003,outside_major_indices,-0.0502265640535503,csi1000
alphalens_reloaded,alpha158_STD5,raw_return,index_segment,10D,4,-0.04392088068873848,-0.0581184310866755,outside_major_indices,-0.0369445377950682,csi500
alphalens_reloaded,alpha158_STD5,raw_return,index_segment,20D,4,-0.058015342189890254,-0.0680033019350003,outside_major_indices,-0.0502265640535503,csi1000
alphalens_reloaded,alpha158_STD60,benchmark_excess_return,index_segment,10D,4,-0.03918045817088683,-0.0510813274125645,outside_major_indices,-0.0247439795740616,csi1000
alphalens_reloaded,alpha158_STD60,benchmark_excess_return,index_segment,20D,4,-0.05315252479054773,-0.0723400362519546,outside_major_indices,-0.0275464988559507,csi1000
alphalens_reloaded,alpha158_STD60,raw_return,index_segment,10D,4,-0.03918045817088683,-0.0510813274125645,outside_major_indices,-0.0247439795740616,csi1000
alphalens_reloaded,alpha158_STD60,raw_return,index_segment,20D,4,-0.05315252479054773,-0.0723400362519546,outside_major_indices,-0.0275464988559507,csi1000
alphalens_reloaded,alpha158_SUMD10,benchmark_excess_return,index_segment,10D,4,-0.014686172014293473,-0.0361027317695313,outside_major_indices,0.0052135921082012,csi300
alphalens_reloaded,alpha158_SUMD10,benchmark_excess_return,index_segment,20D,4,-0.015036715552502024,-0.0323865606476485,outside_major_indices,0.0004254372261565,csi500
alphalens_reloaded,alpha158_SUMD10,raw_return,index_segment,10D,4,-0.014686172014293473,-0.0361027317695313,outside_major_indices,0.0052135921082012,csi300
alphalens_reloaded,alpha158_SUMD10,raw_return,index_segment,20D,4,-0.015036715552502024,-0.0323865606476485,outside_major_indices,0.0004254372261565,csi500
alphalens_reloaded,alpha158_SUMD20,benchmark_excess_return,index_segment,10D,4,-0.024731515107956827,-0.0499605581652955,outside_major_indices,-0.0091988738181689,csi300
alphalens_reloaded,alpha158_SUMD20,benchmark_excess_return,index_segment,20D,4,-0.03714646717625015,-0.0524351123411575,outside_major_indices,-0.023104416508151,csi500
alphalens_reloaded,alpha158_SUMD20,raw_return,index_segment,10D,4,-0.024731515107956827,-0.0499605581652955,outside_major_indices,-0.0091988738181689,csi300
alphalens_reloaded,alpha158_SUMD20,raw_return,index_segment,20D,4,-0.03714646717625015,-0.0524351123411575,outside_major_indices,-0.023104416508151,csi500
alphalens_reloaded,alpha158_SUMD30,benchmark_excess_return,index_segment,10D,4,-0.0410989355348661,-0.0598594721463035,outside_major_indices,-0.0299488560552287,csi500
alphalens_reloaded,alpha158_SUMD30,benchmark_excess_return,index_segment,20D,4,-0.058794064499356424,-0.066054428680948,outside_major_indices,-0.0494586820607029,csi500
alphalens_reloaded,alpha158_SUMD30,raw_return,index_segment,10D,4,-0.0410989355348661,-0.0598594721463035,outside_major_indices,-0.0299488560552287,csi500
alphalens_reloaded,alpha158_SUMD30,raw_return,index_segment,20D,4,-0.058794064499356424,-0.066054428680948,outside_major_indices,-0.0494586820607029,csi500
alphalens_reloaded,alpha158_SUMD5,benchmark_excess_return,index_segment,10D,4,-0.010090672363915025,-0.0270311198098861,outside_major_indices,0.0083153633858263,csi300
alphalens_reloaded,alpha158_SUMD5,benchmark_excess_return,index_segment,20D,4,-0.0052740625324349255,-0.020157462973946,outside_major_indices,0.0057967142902759,csi500
alphalens_reloaded,alpha158_SUMD5,raw_return,index_segment,10D,4,-0.010090672363915025,-0.0270311198098861,outside_major_indices,0.0083153633858263,csi300
alphalens_reloaded,alpha158_SUMD5,raw_return,index_segment,20D,4,-0.0052740625324349255,-0.020157462973946,outside_major_indices,0.0057967142902759,csi500
alphalens_reloaded,alpha158_SUMD60,benchmark_excess_return,index_segment,10D,4,-0.0472320261872663,-0.069128812335495,outside_major_indices,-0.0254582350379637,csi300
alphalens_reloaded,alpha158_SUMD60,benchmark_excess_return,index_segment,20D,4,-0.06166233057228668,-0.0809392623962589,outside_major_indices,-0.0368202225096714,csi300
alphalens_reloaded,alpha158_SUMD60,raw_return,index_segment,10D,4,-0.0472320261872663,-0.069128812335495,outside_major_indices,-0.0254582350379637,csi300
alphalens_reloaded,alpha158_SUMD60,raw_return,index_segment,20D,4,-0.06166233057228668,-0.0809392623962589,outside_major_indices,-0.0368202225096714,csi300
alphalens_reloaded,alpha158_SUMN10,benchmark_excess_return,index_segment,10D,4,0.014686321077374501,-0.0052132891761508,csi300,0.0361027611649389,outside_major_indices
alphalens_reloaded,alpha158_SUMN10,benchmark_excess_return,index_segment,20D,4,0.0150369012157741,-0.0004255419224698,csi500,0.0323863774719862,outside_major_indices
alphalens_reloaded,alpha158_SUMN10,raw_return,index_segment,10D,4,0.014686321077374501,-0.0052132891761508,csi300,0.0361027611649389,outside_major_indices
alphalens_reloaded,alpha158_SUMN10,raw_return,index_segment,20D,4,0.0150369012157741,-0.0004255419224698,csi500,0.0323863774719862,outside_major_indices
alphalens_reloaded,alpha158_SUMN20,benchmark_excess_return,index_segment,10D,4,0.024731646616103074,0.0091992011492983,csi300,0.0499609154425811,outside_major_indices
alphalens_reloaded,alpha158_SUMN20,benchmark_excess_return,index_segment,20D,4,0.037146672826035704,0.0231045117245317,csi500,0.0524352379922941,outside_major_indices
alphalens_reloaded,alpha158_SUMN20,raw_return,index_segment,10D,4,0.024731646616103074,0.0091992011492983,csi300,0.0499609154425811,outside_major_indices
alphalens_reloaded,alpha158_SUMN20,raw_return,index_segment,20D,4,0.037146672826035704,0.0231045117245317,csi500,0.0524352379922941,outside_major_indices
alphalens_reloaded,alpha158_SUMN30,benchmark_excess_return,index_segment,10D,4,0.04109894985116243,0.0299486308275536,csi500,0.0598597164703219,outside_major_indices
alphalens_reloaded,alpha158_SUMN30,benchmark_excess_return,index_segment,20D,4,0.05879412031997365,0.0494586952924124,csi500,0.0660544221624906,outside_major_indices
alphalens_reloaded,alpha158_SUMN30,raw_return,index_segment,10D,4,0.04109894985116243,0.0299486308275536,csi500,0.0598597164703219,outside_major_indices
alphalens_reloaded,alpha158_SUMN30,raw_return,index_segment,20D,4,0.05879412031997365,0.0494586952924124,csi500,0.0660544221624906,outside_major_indices
alphalens_reloaded,alpha158_SUMN5,benchmark_excess_return,index_segment,10D,4,0.0100780107832396,-0.0083137098219936,csi300,0.0270067511191396,outside_major_indices
alphalens_reloaded,alpha158_SUMN5,benchmark_excess_return,index_segment,20D,4,0.005259820218520325,-0.0058076602945792,csi500,0.0201242814790372,outside_major_indices
alphalens_reloaded,alpha158_SUMN5,raw_return,index_segment,10D,4,0.0100780107832396,-0.0083137098219936,csi300,0.0270067511191396,outside_major_indices
alphalens_reloaded,alpha158_SUMN5,raw_return,index_segment,20D,4,0.005259820218520325,-0.0058076602945792,csi500,0.0201242814790372,outside_major_indices
alphalens_reloaded,alpha158_SUMN60,benchmark_excess_return,index_segment,10D,4,0.04723189962246412,0.0254578486839101,csi300,0.0691289120907469,outside_major_indices
alphalens_reloaded,alpha158_SUMN60,benchmark_excess_return,index_segment,20D,4,0.06166223979219777,0.0368197371516848,csi300,0.0809393196804894,outside_major_indices
