outer_split_id,factor,condition,bucket,mean_rank_ic,rank_icir,positive_ic_ratio,valid_days
split_002,kunquant_alpha101_alpha034,liquidity_proxy,q1,0.004160539747079516,0.045913415118662614,0.532258064516129,124
split_002,kunquant_alpha101_alpha034,liquidity_proxy,q2,0.006545402672581643,0.07494507599908395,0.5483870967741935,124
split_002,kunquant_alpha101_alpha034,liquidity_proxy,q3,0.0047554383244142115,0.045488003347717854,0.47580645161290325,124
split_002,kunquant_alpha101_alpha050,liquidity_proxy,q1,0.03950993535810917,0.441320999750771,0.5967741935483871,124
split_002,kunquant_alpha101_alpha050,liquidity_proxy,q2,0.045422395714204825,0.5463019772995845,0.6451612903225806,124
split_002,kunquant_alpha101_alpha050,liquidity_proxy,q3,0.058955817718538965,0.653221116966241,0.6935483870967742,124
split_002,kunquant_alpha101_alpha055,liquidity_proxy,q1,0.02095874625238591,0.2895458080775483,0.5806451612903226,124
split_002,kunquant_alpha101_alpha055,liquidity_proxy,q2,0.018282148348031834,0.2777231917915656,0.5645161290322581,124
split_002,kunquant_alpha101_alpha055,liquidity_proxy,q3,0.026549793911458012,0.38320180193418424,0.6532258064516129,124
split_002,kunquant_alpha101_alpha062,liquidity_proxy,q1,0.024174212171549362,0.33745091331551297,0.6048387096774194,124
split_002,kunquant_alpha101_alpha062,liquidity_proxy,q2,0.00632160880768086,0.10235633598454924,0.532258064516129,124
split_002,kunquant_alpha101_alpha062,liquidity_proxy,q3,0.02422425889308875,0.3253546151721486,0.6129032258064516,124
split_002,kunquant_alpha101_alpha077,liquidity_proxy,q1,-0.0008051456551930731,-0.010814633120586276,0.49193548387096775,124
split_002,kunquant_alpha101_alpha077,liquidity_proxy,q2,0.003998233424774641,0.06398872108580483,0.532258064516129,124
split_002,kunquant_alpha101_alpha077,liquidity_proxy,q3,-0.0028641549872140937,-0.03077993037368957,0.46774193548387094,124
split_002,kunquant_alpha101_alpha083,liquidity_proxy,q1,0.01389598449749142,0.11441726761823001,0.5241935483870968,124
split_002,kunquant_alpha101_alpha083,liquidity_proxy,q2,0.011832620170989476,0.12247995943275855,0.5241935483870968,124
split_002,kunquant_alpha101_alpha083,liquidity_proxy,q3,0.01043242793282592,0.09097331151660928,0.532258064516129,124
split_002,kunquant_alpha101_alpha085,liquidity_proxy,q1,0.01756197314691316,0.2059812838890233,0.5645161290322581,124
split_002,kunquant_alpha101_alpha085,liquidity_proxy,q2,0.007935146003627805,0.12376626886803123,0.5161290322580645,124
split_002,kunquant_alpha101_alpha085,liquidity_proxy,q3,0.02160028000010061,0.2891039323115616,0.6129032258064516,124
split_002,kunquant_alpha101_alpha094,liquidity_proxy,q1,0.02204485047806439,0.21377707931040488,0.5241935483870968,124
split_002,kunquant_alpha101_alpha094,liquidity_proxy,q2,0.020126565850604027,0.21145840405152538,0.5806451612903226,124
split_002,kunquant_alpha101_alpha094,liquidity_proxy,q3,0.033745381097044294,0.26951030422067,0.5,124
split_002,ta_momentum_ao,liquidity_proxy,q1,-0.04772241454622191,-0.37852449226831747,0.4435483870967742,124
split_002,ta_momentum_ao,liquidity_proxy,q2,-0.04483950725045882,-0.3599521126640247,0.4435483870967742,124
split_002,ta_momentum_ao,liquidity_proxy,q3,-0.06842917028600402,-0.44069859651129784,0.4032258064516129,124
split_002,ta_trend_dpo,liquidity_proxy,q1,0.01545782877035481,0.13607076132161136,0.5967741935483871,124
split_002,ta_trend_dpo,liquidity_proxy,q2,0.029785440632506526,0.31043836171379086,0.6370967741935484,124
split_002,ta_trend_dpo,liquidity_proxy,q3,0.021265546589095255,0.15368686665188463,0.532258064516129,124
split_002,ta_volatility_atr,liquidity_proxy,q1,-0.020755784595284415,-0.3626046153239304,0.3870967741935484,124
split_002,ta_volatility_atr,liquidity_proxy,q2,-0.007459434250023012,-0.1010844366325202,0.5241935483870968,124
split_002,ta_volatility_atr,liquidity_proxy,q3,-0.02268905492262667,-0.20836707227417736,0.4596774193548387,124
split_002,ta_volatility_bbhi,liquidity_proxy,q1,-0.03760133869437734,-0.46521955424609157,0.33064516129032256,124
split_002,ta_volatility_bbhi,liquidity_proxy,q2,-0.045148554025283456,-0.5742606578880073,0.21774193548387097,124
split_002,ta_volatility_bbhi,liquidity_proxy,q3,-0.03882262390855065,-0.4130151019751937,0.34146341463414637,123
split_002,ta_volume_cmf,liquidity_proxy,q1,-0.07461816159614545,-0.551764102435687,0.29838709677419356,124
split_002,ta_volume_cmf,liquidity_proxy,q2,-0.06988230521992904,-0.6183736090535134,0.28225806451612906,124
split_002,ta_volume_cmf,liquidity_proxy,q3,-0.05907789529300029,-0.539585099907957,0.3064516129032258,124
split_002,ta_volume_em,liquidity_proxy,q1,-0.015506750201453662,-0.14439677496427653,0.47580645161290325,124
split_002,ta_volume_em,liquidity_proxy,q2,-0.010273757369920242,-0.10262704752814479,0.532258064516129,124
split_002,ta_volume_em,liquidity_proxy,q3,-0.012025591816809091,-0.10531928248569665,0.46774193548387094,124
split_002,ta_volume_sma_em,liquidity_proxy,q1,-0.020217690889310677,-0.19278104605991495,0.3629032258064516,124
split_002,ta_volume_sma_em,liquidity_proxy,q2,-0.02523305779586537,-0.27192811513569876,0.3709677419354839,124
split_002,ta_volume_sma_em,liquidity_proxy,q3,-0.03541353567953481,-0.30649461438307046,0.3951612903225806,124
split_002,alpha158_CNTP10,volatility_proxy,q1,-0.018959578463569327,-0.188919735480787,0.4838709677419355,124
split_002,alpha158_CNTP10,volatility_proxy,q2,-0.03850314914890415,-0.44967077331539324,0.3951612903225806,124
split_002,alpha158_CNTP10,volatility_proxy,q3,-0.022094470776144223,-0.29291263343198676,0.3951612903225806,124
split_002,alpha158_CNTP5,volatility_proxy,q1,-0.009032406702449473,-0.0794358293296207,0.5403225806451613,124
split_002,alpha158_CNTP5,volatility_proxy,q2,-0.02798962962303665,-0.28597622489371033,0.4112903225806452,124
split_002,alpha158_CNTP5,volatility_proxy,q3,-0.022342684966354238,-0.2527280675654914,0.4112903225806452,124
split_002,alpha158_CORD10,volatility_proxy,q1,-0.011429946226329635,-0.09426598084032042,0.49193548387096775,124
split_002,alpha158_CORD10,volatility_proxy,q2,-0.02668988897150335,-0.32234453882005104,0.3709677419354839,124
split_002,alpha158_CORD10,volatility_proxy,q3,-0.01656725192017961,-0.2234832464931565,0.4274193548387097,124
split_002,alpha158_CORD20,volatility_proxy,q1,0.005587953663204073,0.04082796533008146,0.5806451612903226,124
split_002,alpha158_CORD20,volatility_proxy,q2,-0.03427803757723125,-0.4333921476363936,0.3709677419354839,124
split_002,alpha158_CORD20,volatility_proxy,q3,-0.017431139479962974,-0.29348050102472395,0.3548387096774194,124
split_002,alpha158_CORD5,volatility_proxy,q1,-0.01725090425087482,-0.16331765035433257,0.4596774193548387,124
split_002,alpha158_CORD5,volatility_proxy,q2,-0.027499127068209426,-0.2950522828376407,0.45161290322580644,124
split_002,alpha158_CORD5,volatility_proxy,q3,-0.025444175946566092,-0.30957630311898854,0.3870967741935484,124
split_002,alpha158_CORR5,volatility_proxy,q1,-0.03582675361842817,-0.3178138511051817,0.4112903225806452,124
split_002,alpha158_CORR5,volatility_proxy,q2,-0.051002852069972536,-0.5122002030670944,0.33064516129032256,124
split_002,alpha158_CORR5,volatility_proxy,q3,-0.06441106235708635,-0.7758983085554522,0.18548387096774194,124
split_002,alpha158_HIGH0,volatility_proxy,q1,-0.015069123056633953,-0.09516576637640384,0.41935483870967744,124
split_002,alpha158_HIGH0,volatility_proxy,q2,-0.022589298376401,-0.18928250431892119,0.4274193548387097,124
split_002,alpha158_HIGH0,volatility_proxy,q3,-0.039447278058415663,-0.39606418564104773,0.33064516129032256,124
split_002,alpha158_IMAX10,volatility_proxy,q1,-0.013617814231209757,-0.1326069309791051,0.5080645161290323,124
split_002,alpha158_IMAX10,volatility_proxy,q2,-0.02586805351231369,-0.2851576535576438,0.4274193548387097,124
split_002,alpha158_IMAX10,volatility_proxy,q3,-0.03059981740540111,-0.3799007157538922,0.4032258064516129,124
split_002,alpha158_IMAX20,volatility_proxy,q1,-0.03626984386457571,-0.3750064694848826,0.3790322580645161,124
split_002,alpha158_IMAX20,volatility_proxy,q2,-0.05002641310505527,-0.5521093085165717,0.28225806451612906,124
split_002,alpha158_IMAX20,volatility_proxy,q3,-0.020490733494190755,-0.2634182852057526,0.3951612903225806,124
split_002,alpha158_IMAX60,volatility_proxy,q1,-0.045417122094190986,-0.45540906834126543,0.3629032258064516,124
split_002,alpha158_IMAX60,volatility_proxy,q2,-0.057311252247226226,-0.7217114156283679,0.25,124
split_002,alpha158_IMAX60,volatility_proxy,q3,-0.014941591204502589,-0.1967136234217898,0.4112903225806452,124
split_002,alpha158_IMIN5,volatility_proxy,q1,-0.0026949928635556625,-0.023761805419983663,0.4596774193548387,124
split_002,alpha158_IMIN5,volatility_proxy,q2,0.01990275209030409,0.18866155617680838,0.5403225806451613,124
split_002,alpha158_IMIN5,volatility_proxy,q3,0.018713602587236863,0.2032892224155521,0.5967741935483871,124
split_002,alpha158_KLEN,volatility_proxy,q1,-0.036295625458164754,-0.20870550967451254,0.4596774193548387,124
split_002,alpha158_KLEN,volatility_proxy,q2,-0.057957909290033784,-0.41356170264226405,0.3548387096774194,124
split_002,alpha158_KLEN,volatility_proxy,q3,-0.09419528393128518,-0.8611500300027054,0.18548387096774194,124
split_002,alpha158_KLOW,volatility_proxy,q1,-0.020763925634650324,-0.1623013248580076,0.41935483870967744,124
split_002,alpha158_KLOW,volatility_proxy,q2,-0.02823271826993942,-0.2731037427031958,0.4032258064516129,124
split_002,alpha158_KLOW,volatility_proxy,q3,-0.04984814626969573,-0.6048706209605684,0.25,124
split_002,alpha158_KUP,volatility_proxy,q1,-0.021145899575425318,-0.16593414607287135,0.4274193548387097,124
split_002,alpha158_KUP,volatility_proxy,q2,-0.018241250708346916,-0.17313573932801396,0.3951612903225806,124
split_002,alpha158_KUP,volatility_proxy,q3,-0.029972079061164485,-0.3456753358860792,0.3629032258064516,124
split_002,alpha158_LOW0,volatility_proxy,q1,0.03231963627185775,0.21369581099327262,0.6048387096774194,124
split_002,alpha158_LOW0,volatility_proxy,q2,0.04659268578026401,0.3859763292410927,0.6451612903225806,124
split_002,alpha158_LOW0,volatility_proxy,q3,0.06651014733550685,0.6426836846224689,0.7338709677419355,124
split_002,alpha158_MIN10,volatility_proxy,q1,0.02817489326968958,0.1775726561652198,0.5564516129032258,124
split_002,alpha158_MIN10,volatility_proxy,q2,0.04069336805490842,0.35198780689017456,0.5967741935483871,124
split_002,alpha158_MIN10,volatility_proxy,q3,0.06303589436491841,0.5877610045233737,0.7096774193548387,124
split_002,alpha158_STD10,volatility_proxy,q1,-0.008935363586765518,-0.05574950233039367,0.532258064516129,124
split_002,alpha158_STD10,volatility_proxy,q2,-0.03919444501000212,-0.34128709254288425,0.33064516129032256,124
split_002,alpha158_STD10,volatility_proxy,q3,-0.08180237624958792,-0.7761877722123166,0.18548387096774194,124
split_002,alpha158_VMA60,volatility_proxy,q1,0.018896250365560564,0.18193801019686684,0.5161290322580645,124
split_002,alpha158_VMA60,volatility_proxy,q2,0.04447025562560596,0.4768671274387333,0.6451612903225806,124
split_002,alpha158_VMA60,volatility_proxy,q3,0.06087606216938542,0.7072869342410255,0.717741935483871,124
split_002,alpha158_VSTD5,volatility_proxy,q1,-0.017365715902878026,-0.26256785270425376,0.3709677419354839,124
split_002,alpha158_VSTD5,volatility_proxy,q2,-0.011398810878036379,-0.1784481212477159,0.41935483870967744,124
split_002,alpha158_VSTD5,volatility_proxy,q3,0.0026287730967601806,0.033505490616745716,0.4435483870967742,124
split_002,alpha158_VSUMD20,volatility_proxy,q1,-0.023662481402010854,-0.22266245703332613,0.4435483870967742,124
split_002,alpha158_VSUMD20,volatility_proxy,q2,-0.03716642657499986,-0.3831380236867876,0.3709677419354839,124
split_002,alpha158_VSUMD20,volatility_proxy,q3,-0.04963150432566042,-0.5880346605502202,0.3064516129032258,124
split_002,alpha158_VSUMD60,volatility_proxy,q1,-0.03785284089174593,-0.3885276290977313,0.3870967741935484,124
split_002,alpha158_VSUMD60,volatility_proxy,q2,-0.05605736149088802,-0.6326757694451287,0.3225806451612903,124
split_002,alpha158_VSUMD60,volatility_proxy,q3,-0.06469973148303437,-0.7012818323931898,0.20967741935483872,124
split_002,alpha360_HIGH34,volatility_proxy,q1,0.007376595928715741,0.04573535932390053,0.4596774193548387,124
split_002,alpha360_HIGH34,volatility_proxy,q2,0.06936991514628059,0.5026750016904576,0.6451612903225806,124
split_002,alpha360_HIGH34,volatility_proxy,q3,0.05515605643166007,0.5243204247521854,0.6854838709677419,124
split_002,alpha360_LOW1,volatility_proxy,q1,0.030820961128912524,0.1958318568606582,0.5887096774193549,124
split_002,alpha360_LOW1,volatility_proxy,q2,0.04089972802476903,0.3053153720883317,0.5887096774193549,124
split_002,alpha360_LOW1,volatility_proxy,q3,0.051910079749764075,0.46797806121039426,0.7016129032258065,124
split_002,amount_cv_20,volatility_proxy,q1,-0.01351674915801969,-0.20967813422658466,0.45161290322580644,124
split_002,amount_cv_20,volatility_proxy,q2,-0.028275643684813875,-0.5007852523388122,0.28225806451612906,124
split_002,amount_cv_20,volatility_proxy,q3,-0.02789769786255328,-0.300154247921573,0.3548387096774194,124
split_002,kunquant_alpha101_alpha002,volatility_proxy,q1,0.004459624131420669,0.05297337945705091,0.5403225806451613,124
split_002,kunquant_alpha101_alpha002,volatility_proxy,q2,0.013848325540674292,0.1911360041232059,0.5564516129032258,124
split_002,kunquant_alpha101_alpha002,volatility_proxy,q3,0.016748122852846273,0.24672727211156179,0.6612903225806451,124
split_002,kunquant_alpha101_alpha011,volatility_proxy,q1,0.018221457239029633,0.1951215590977503,0.5564516129032258,124
split_002,kunquant_alpha101_alpha011,volatility_proxy,q2,0.013591960822485946,0.15050264689093232,0.5645161290322581,124
split_002,kunquant_alpha101_alpha011,volatility_proxy,q3,0.012629816310092438,0.1508687138248082,0.5725806451612904,124
split_002,kunquant_alpha101_alpha012,volatility_proxy,q1,0.015784560646277545,0.21049328513182883,0.6209677419354839,124
split_002,kunquant_alpha101_alpha012,volatility_proxy,q2,0.030740527912377733,0.3965785812682401,0.6774193548387096,124
split_002,kunquant_alpha101_alpha012,volatility_proxy,q3,0.039108835809113764,0.5842556332224883,0.7338709677419355,124
split_002,kunquant_alpha101_alpha013,volatility_proxy,q1,0.024503481362747347,0.2756023599827333,0.532258064516129,124
split_002,kunquant_alpha101_alpha013,volatility_proxy,q2,0.04429875882666915,0.5341770611368393,0.6693548387096774,124
split_002,kunquant_alpha101_alpha013,volatility_proxy,q3,0.05858782619061722,0.8595424495960589,0.7983870967741935,124
split_002,kunquant_alpha101_alpha020,volatility_proxy,q1,-0.008286796265698606,-0.0767911491250613,0.4112903225806452,124
split_002,kunquant_alpha101_alpha020,volatility_proxy,q2,-0.008713500089838361,-0.08996161525894786,0.4435483870967742,124
split_002,kunquant_alpha101_alpha020,volatility_proxy,q3,-0.0142491905857909,-0.1416018037569663,0.4112903225806452,124
split_002,kunquant_alpha101_alpha026,volatility_proxy,q1,0.021894327626773857,0.2343063601281384,0.5483870967741935,124
split_002,kunquant_alpha101_alpha026,volatility_proxy,q2,0.03517339403984181,0.38628029294476374,0.6048387096774194,124
split_002,kunquant_alpha101_alpha026,volatility_proxy,q3,0.04339300908394089,0.6344472714472632,0.7096774193548387,124
split_002,kunquant_alpha101_alpha029,volatility_proxy,q1,-0.0009661783460771327,-0.007410166725700641,0.46774193548387094,124
split_002,kunquant_alpha101_alpha029,volatility_proxy,q2,0.006284347299384824,0.055797555589628185,0.5241935483870968,124
split_002,kunquant_alpha101_alpha029,volatility_proxy,q3,0.016928315728635176,0.17556782580637537,0.5564516129032258,124
split_002,kunquant_alpha101_alpha034,volatility_proxy,q1,0.003544720585547569,0.034616446622396047,0.46774193548387094,124
split_002,kunquant_alpha101_alpha034,volatility_proxy,q2,0.012611883422561736,0.14217394983331982,0.5483870967741935,124
split_002,kunquant_alpha101_alpha034,volatility_proxy,q3,0.0080263398780328,0.09240967674484953,0.5403225806451613,124
split_002,kunquant_alpha101_alpha050,volatility_proxy,q1,0.014436374064690461,0.16013822240298772,0.5080645161290323,124
split_002,kunquant_alpha101_alpha050,volatility_proxy,q2,0.03754264696035649,0.4601197059049017,0.6129032258064516,124
split_002,kunquant_alpha101_alpha050,volatility_proxy,q3,0.05182036973295414,0.8067936667249814,0.7903225806451613,124
split_002,kunquant_alpha101_alpha055,volatility_proxy,q1,0.015178096253424147,0.1692217485872426,0.5241935483870968,124
split_002,kunquant_alpha101_alpha055,volatility_proxy,q2,0.025259862694022035,0.32009229000856576,0.6209677419354839,124
split_002,kunquant_alpha101_alpha055,volatility_proxy,q3,0.035120918062110394,0.560807725734596,0.7741935483870968,124
split_002,kunquant_alpha101_alpha062,volatility_proxy,q1,0.022941360020317925,0.3514076274545088,0.6532258064516129,124
split_002,kunquant_alpha101_alpha062,volatility_proxy,q2,0.018107093328933073,0.2523931622947407,0.6048387096774194,124
split_002,kunquant_alpha101_alpha062,volatility_proxy,q3,0.012875208246994953,0.2005102534139787,0.5725806451612904,124
split_002,kunquant_alpha101_alpha077,volatility_proxy,q1,-0.005855762992391623,-0.09565734103634914,0.47580645161290325,124
split_002,kunquant_alpha101_alpha077,volatility_proxy,q2,-0.006440871263252746,-0.0997850092614607,0.5241935483870968,124
split_002,kunquant_alpha101_alpha077,volatility_proxy,q3,-0.009055315525752653,-0.14881861785876874,0.4435483870967742,124
split_002,kunquant_alpha101_alpha083,volatility_proxy,q1,0.039918250429623776,0.2953334249990932,0.5887096774193549,124
split_002,kunquant_alpha101_alpha083,volatility_proxy,q2,0.0664235293282627,0.5908851848076634,0.7258064516129032,124
split_002,kunquant_alpha101_alpha083,volatility_proxy,q3,0.04753300842974167,0.4501336735613921,0.6532258064516129,124
split_002,kunquant_alpha101_alpha085,volatility_proxy,q1,0.010605100824228405,0.14883769438376593,0.6370967741935484,124
split_002,kunquant_alpha101_alpha085,volatility_proxy,q2,0.00995542518347917,0.1217805605460737,0.47580645161290325,124
split_002,kunquant_alpha101_alpha085,volatility_proxy,q3,0.018783012905961478,0.333062240698632,0.6048387096774194,124
split_002,kunquant_alpha101_alpha094,volatility_proxy,q1,0.013193125426868657,0.13911412764430015,0.5483870967741935,124
split_002,kunquant_alpha101_alpha094,volatility_proxy,q2,0.030485925007541537,0.3619784203026194,0.6370967741935484,124
split_002,kunquant_alpha101_alpha094,volatility_proxy,q3,0.0391013882632544,0.4790461162324458,0.6290322580645161,124
split_002,ta_momentum_ao,volatility_proxy,q1,-0.0025044937757602624,-0.019737352957488047,0.5403225806451613,124
split_002,ta_momentum_ao,volatility_proxy,q2,-0.03654099183303149,-0.36817752855295993,0.3870967741935484,124
split_002,ta_momentum_ao,volatility_proxy,q3,-0.028078203973449904,-0.3756980687389681,0.41935483870967744,124
split_002,ta_trend_dpo,volatility_proxy,q1,0.008553287547080714,0.06921338385619463,0.5725806451612904,124
split_002,ta_trend_dpo,volatility_proxy,q2,0.008036360301507324,0.07980302671988646,0.5564516129032258,124
split_002,ta_trend_dpo,volatility_proxy,q3,0.012945111554679367,0.14369958133698627,0.5645161290322581,124
split_002,ta_volatility_atr,volatility_proxy,q1,-0.032206525875451135,-0.3513803914871126,0.47580645161290325,124
split_002,ta_volatility_atr,volatility_proxy,q2,-0.043243655854106756,-0.5556290995668234,0.28225806451612906,124
split_002,ta_volatility_atr,volatility_proxy,q3,-0.05403888253864289,-0.6345488750643626,0.28225806451612906,124
split_002,ta_volatility_bbhi,volatility_proxy,q1,-0.03696457014669916,-0.4200344412137109,0.3225806451612903,124
split_002,ta_volatility_bbhi,volatility_proxy,q2,-0.03855393874478958,-0.46908395171113054,0.29838709677419356,124
split_002,ta_volatility_bbhi,volatility_proxy,q3,-0.04418208918111604,-0.5886401109550721,0.28688524590163933,122
split_002,ta_volume_cmf,volatility_proxy,q1,-0.03294863800614393,-0.27818655704580564,0.4112903225806452,124
split_002,ta_volume_cmf,volatility_proxy,q2,-0.04926004860711681,-0.5034584475339966,0.2661290322580645,124
split_002,ta_volume_cmf,volatility_proxy,q3,-0.020807977292440064,-0.30885448454757125,0.31451612903225806,124
split_002,ta_volume_em,volatility_proxy,q1,-0.010280721706001817,-0.09291380176471926,0.4838709677419355,124
split_002,ta_volume_em,volatility_proxy,q2,-0.013094436354140038,-0.13551634117300854,0.43548387096774194,124
split_002,ta_volume_em,volatility_proxy,q3,-0.013509003378028505,-0.1728980415442644,0.4274193548387097,124
split_002,ta_volume_sma_em,volatility_proxy,q1,-0.0018869221434059387,-0.020488594373980807,0.5161290322580645,124
split_002,ta_volume_sma_em,volatility_proxy,q2,-0.02322237582941855,-0.23833088672083094,0.3870967741935484,124
split_002,ta_volume_sma_em,volatility_proxy,q3,-0.006640079553100757,-0.08395722604104278,0.4838709677419355,124
split_002,alpha158_CNTP10,momentum_proxy,q1,-0.005138802780756991,-0.06074024692973446,0.5403225806451613,124
split_002,alpha158_CNTP10,momentum_proxy,q2,-0.02231819071972017,-0.2802234014963722,0.33064516129032256,124
split_002,alpha158_CNTP10,momentum_proxy,q3,-0.01822145117457731,-0.21604631815114558,0.4435483870967742,124
split_002,alpha158_CNTP5,momentum_proxy,q1,-0.00305795284135748,-0.03510505073978604,0.49193548387096775,124
split_002,alpha158_CNTP5,momentum_proxy,q2,-0.007333648224110828,-0.068487579288642,0.5241935483870968,124
split_002,alpha158_CNTP5,momentum_proxy,q3,-0.010708941885431563,-0.1039369841188361,0.4838709677419355,124
split_002,alpha158_CORD10,momentum_proxy,q1,-0.011782158057284298,-0.11992936536105304,0.5080645161290323,124
split_002,alpha158_CORD10,momentum_proxy,q2,0.02325106198514289,0.2737155547256641,0.5887096774193549,124
split_002,alpha158_CORD10,momentum_proxy,q3,-0.0079191180896603,-0.08532146062533477,0.5645161290322581,124
split_002,alpha158_CORD20,momentum_proxy,q1,-0.005591242495159165,-0.05502977229125565,0.5887096774193549,124
split_002,alpha158_CORD20,momentum_proxy,q2,0.02466434306945786,0.2655120677736999,0.6048387096774194,124
split_002,alpha158_CORD20,momentum_proxy,q3,-0.00607831396259046,-0.07045716120579296,0.5564516129032258,124
split_002,alpha158_CORD5,momentum_proxy,q1,-0.01701259332369542,-0.18022640070303006,0.41935483870967744,124
split_002,alpha158_CORD5,momentum_proxy,q2,0.010928343141193524,0.12108433879885083,0.5403225806451613,124
split_002,alpha158_CORD5,momentum_proxy,q3,-0.010825251335849339,-0.14198236608245884,0.49193548387096775,124
split_002,alpha158_CORR5,momentum_proxy,q1,-0.03152686895467384,-0.34094058957203327,0.3951612903225806,124
split_002,alpha158_CORR5,momentum_proxy,q2,-0.02564506160977069,-0.2676199343268946,0.3790322580645161,124
split_002,alpha158_CORR5,momentum_proxy,q3,-0.060079811988916286,-0.6219016842493339,0.2903225806451613,124
split_002,alpha158_HIGH0,momentum_proxy,q1,-0.020162064532545765,-0.1250277915079546,0.4435483870967742,124
split_002,alpha158_HIGH0,momentum_proxy,q2,-0.03319731329192667,-0.20954708221406146,0.41935483870967744,124
split_002,alpha158_HIGH0,momentum_proxy,q3,-0.06344613057770751,-0.5615250098787485,0.22580645161290322,124
split_002,alpha158_IMAX10,momentum_proxy,q1,-0.005814643328840978,-0.061315124865592034,0.49193548387096775,124
split_002,alpha158_IMAX10,momentum_proxy,q2,0.011545328708478545,0.1264128850504892,0.5483870967741935,124
split_002,alpha158_IMAX10,momentum_proxy,q3,-0.00807290127348564,-0.07820818317149907,0.5564516129032258,124
split_002,alpha158_IMAX20,momentum_proxy,q1,-0.0012129455473823708,-0.01381220228331265,0.5645161290322581,124
split_002,alpha158_IMAX20,momentum_proxy,q2,-0.0008016605454686033,-0.008644701456400965,0.49193548387096775,124
split_002,alpha158_IMAX20,momentum_proxy,q3,-0.014721186104404848,-0.15082795856697043,0.46774193548387094,124
split_002,alpha158_IMAX60,momentum_proxy,q1,-0.05178973285887723,-0.5616628773265563,0.3064516129032258,124
split_002,alpha158_IMAX60,momentum_proxy,q2,-0.05631964165624462,-0.5632297664626725,0.31451612903225806,124
split_002,alpha158_IMAX60,momentum_proxy,q3,-0.03974973876398898,-0.5294095290653547,0.29838709677419356,124
split_002,alpha158_IMIN5,momentum_proxy,q1,-0.0001376392854219329,-0.0013707595251340066,0.46774193548387094,124
split_002,alpha158_IMIN5,momentum_proxy,q2,-0.005752772694966302,-0.05200744527716424,0.4435483870967742,124
split_002,alpha158_IMIN5,momentum_proxy,q3,-0.000933751702134834,-0.008799069378785256,0.47580645161290325,124
split_002,alpha158_KLEN,momentum_proxy,q1,-0.025049854782831796,-0.1315494669557291,0.5403225806451613,124
split_002,alpha158_KLEN,momentum_proxy,q2,-0.050497249624459284,-0.2770958721533415,0.45161290322580644,124
split_002,alpha158_KLEN,momentum_proxy,q3,-0.1292044404568616,-1.0474560790609764,0.13709677419354838,124
split_002,alpha158_KLOW,momentum_proxy,q1,-0.021675744759893527,-0.1697009523356907,0.4596774193548387,124
split_002,alpha158_KLOW,momentum_proxy,q2,-0.033091089255531655,-0.2437890952246097,0.43548387096774194,124
split_002,alpha158_KLOW,momentum_proxy,q3,-0.06804358285219328,-0.7172985312033984,0.23387096774193547,124
split_002,alpha158_KUP,momentum_proxy,q1,-0.01241113817306563,-0.09389985309239422,0.46774193548387094,124
split_002,alpha158_KUP,momentum_proxy,q2,-0.01700581054175496,-0.12703056391580067,0.4838709677419355,124
split_002,alpha158_KUP,momentum_proxy,q3,-0.047613002683487574,-0.4985305449919637,0.29838709677419356,124
split_002,alpha158_LOW0,momentum_proxy,q1,0.023021882575161287,0.1619868913719136,0.5806451612903226,124
split_002,alpha158_LOW0,momentum_proxy,q2,0.030298511930473032,0.21614340392106077,0.5645161290322581,124
split_002,alpha158_LOW0,momentum_proxy,q3,0.08720783862742973,0.7868465461971644,0.8145161290322581,124
split_002,alpha158_MIN10,momentum_proxy,q1,0.008738733698292752,0.053433193942464985,0.49193548387096775,124
split_002,alpha158_MIN10,momentum_proxy,q2,0.023101874166148926,0.16156701574689242,0.5806451612903226,124
split_002,alpha158_MIN10,momentum_proxy,q3,0.09190935155025982,0.8632206026500286,0.7983870967741935,124
split_002,alpha158_STD10,momentum_proxy,q1,-0.028996766991047803,-0.14851441401973337,0.532258064516129,124
split_002,alpha158_STD10,momentum_proxy,q2,-0.05104809021645104,-0.2677404391862848,0.46774193548387094,124
split_002,alpha158_STD10,momentum_proxy,q3,-0.10536226821345747,-0.8486525263147313,0.16129032258064516,124
split_002,alpha158_VMA60,momentum_proxy,q1,-0.010246499202423608,-0.10425570451246412,0.5080645161290323,124
split_002,alpha158_VMA60,momentum_proxy,q2,-0.007008369992023284,-0.06965728399886079,0.3790322580645161,124
split_002,alpha158_VMA60,momentum_proxy,q3,0.07784293660792575,0.7649314809901353,0.75,124
split_002,alpha158_VSTD5,momentum_proxy,q1,-0.02858014132902417,-0.3707034648970606,0.3467741935483871,124
split_002,alpha158_VSTD5,momentum_proxy,q2,-0.012072582929444702,-0.17764075587080289,0.41935483870967744,124
split_002,alpha158_VSTD5,momentum_proxy,q3,0.005966549351607674,0.07346906697890904,0.532258064516129,124
split_002,alpha158_VSUMD20,momentum_proxy,q1,0.030227362258819435,0.27395916487726163,0.5725806451612904,124
split_002,alpha158_VSUMD20,momentum_proxy,q2,0.00486424343525517,0.04413724815264355,0.5,124
split_002,alpha158_VSUMD20,momentum_proxy,q3,-0.0694914163970289,-0.7203200288773218,0.24193548387096775,124
split_002,alpha158_VSUMD60,momentum_proxy,q1,-0.034358006653695955,-0.3933175033923188,0.3548387096774194,124
split_002,alpha158_VSUMD60,momentum_proxy,q2,-0.028811570379476653,-0.3265695779252624,0.3870967741935484,124
