outer_split_id,factor,importance_type,importance,importance_std
split_002,kunquant_alpha101_alpha055,daily_rank_ic_permutation,0.0,0.0
split_002,kunquant_alpha101_alpha062,daily_rank_ic_permutation,0.0,0.0
split_002,kunquant_alpha101_alpha077,daily_rank_ic_permutation,0.0006028846853646334,0.0002348764018388974
split_002,kunquant_alpha101_alpha083,daily_rank_ic_permutation,0.021919414712499693,0.001815997035082777
split_002,kunquant_alpha101_alpha085,daily_rank_ic_permutation,1.3968182295071019e-05,7.152753689570277e-06
split_002,kunquant_alpha101_alpha094,daily_rank_ic_permutation,0.00010073336849880654,0.0001232554648434
split_002,ta_momentum_ao,daily_rank_ic_permutation,0.0047096052884527855,0.00015068973077609547
split_002,ta_trend_dpo,daily_rank_ic_permutation,0.0,0.0
split_002,ta_volatility_atr,daily_rank_ic_permutation,0.0008291984776830167,0.00041862739181130793
split_002,ta_volatility_bbhi,daily_rank_ic_permutation,-9.273665577310316e-07,2.217306052657057e-06
split_002,ta_volume_cmf,daily_rank_ic_permutation,0.0004914075184903888,4.2592626298982926e-05
split_002,ta_volume_em,daily_rank_ic_permutation,0.0002707208775672802,2.5507121900943087e-05
split_002,ta_volume_sma_em,daily_rank_ic_permutation,0.0011631961032858389,0.00010475862322782426
split_002,alpha158_CNTP10,mean_abs_shap,0.0,
split_002,alpha158_CNTP5,mean_abs_shap,5.803132948713997e-05,
split_002,alpha158_CORD10,mean_abs_shap,2.5369025192143274e-05,
split_002,alpha158_CORD20,mean_abs_shap,0.0002578123022490466,
split_002,alpha158_CORD5,mean_abs_shap,0.0,
split_002,alpha158_CORR5,mean_abs_shap,2.4411926911387245e-05,
split_002,alpha158_HIGH0,mean_abs_shap,8.859612091890675e-05,
split_002,alpha158_IMAX10,mean_abs_shap,0.000647076972283508,
split_002,alpha158_IMAX20,mean_abs_shap,0.0005801332829946203,
split_002,alpha158_IMAX60,mean_abs_shap,0.00026853475395654034,
split_002,alpha158_IMIN5,mean_abs_shap,4.2416507691426715e-05,
split_002,alpha158_KLEN,mean_abs_shap,0.0132988588111294,
split_002,alpha158_KLOW,mean_abs_shap,0.0011850178477802301,
split_002,alpha158_KUP,mean_abs_shap,0.0004215821623761774,
split_002,alpha158_LOW0,mean_abs_shap,1.7527961566995685e-05,
split_002,alpha158_MIN10,mean_abs_shap,0.0017017082173372174,
split_002,alpha158_STD10,mean_abs_shap,0.003021138481737762,
split_002,alpha158_VMA60,mean_abs_shap,0.00040968457269886604,
split_002,alpha158_VSTD5,mean_abs_shap,2.7477532268048144e-06,
split_002,alpha158_VSUMD20,mean_abs_shap,0.0002495504999711114,
split_002,alpha158_VSUMD60,mean_abs_shap,0.0003090302045328258,
split_002,alpha360_HIGH34,mean_abs_shap,0.00497351595690909,
split_002,alpha360_LOW1,mean_abs_shap,0.00025945633132557313,
split_002,amount_cv_20,mean_abs_shap,0.0014235252184896143,
split_002,kunquant_alpha101_alpha002,mean_abs_shap,0.0,
split_002,kunquant_alpha101_alpha011,mean_abs_shap,0.003057571014729964,
split_002,kunquant_alpha101_alpha012,mean_abs_shap,0.0,
split_002,kunquant_alpha101_alpha013,mean_abs_shap,4.914464006013871e-05,
split_002,kunquant_alpha101_alpha020,mean_abs_shap,7.55444060338538e-05,
split_002,kunquant_alpha101_alpha026,mean_abs_shap,1.1870453135409293e-05,
split_002,kunquant_alpha101_alpha029,mean_abs_shap,0.0,
split_002,kunquant_alpha101_alpha034,mean_abs_shap,0.0,
split_002,kunquant_alpha101_alpha050,mean_abs_shap,2.2593947388301745e-05,
split_002,kunquant_alpha101_alpha055,mean_abs_shap,0.0,
split_002,kunquant_alpha101_alpha062,mean_abs_shap,0.0,
split_002,kunquant_alpha101_alpha077,mean_abs_shap,0.0006934571776274658,
split_002,kunquant_alpha101_alpha083,mean_abs_shap,0.012274808726953928,
split_002,kunquant_alpha101_alpha085,mean_abs_shap,1.6795509056910524e-05,
split_002,kunquant_alpha101_alpha094,mean_abs_shap,0.0005737209203237228,
split_002,ta_momentum_ao,mean_abs_shap,0.0014195452707572904,
split_002,ta_trend_dpo,mean_abs_shap,0.0,
split_002,ta_volatility_atr,mean_abs_shap,0.0017990909237185957,
split_002,ta_volatility_bbhi,mean_abs_shap,7.049077604084729e-07,
split_002,ta_volume_cmf,mean_abs_shap,0.00022308988528454136,
split_002,ta_volume_em,mean_abs_shap,0.00012823690309205613,
split_002,ta_volume_sma_em,mean_abs_shap,0.001017294752881281,
split_002,alpha158_CNTP10,conditional_shap:liquidity_proxy:q3,0.0,
split_002,alpha158_CNTP5,conditional_shap:liquidity_proxy:q3,5.063808226257372e-05,
split_002,alpha158_CORD10,conditional_shap:liquidity_proxy:q3,2.5068593487797997e-05,
split_002,alpha158_CORD20,conditional_shap:liquidity_proxy:q3,0.0003350608725190656,
split_002,alpha158_CORD5,conditional_shap:liquidity_proxy:q3,0.0,
split_002,alpha158_CORR5,conditional_shap:liquidity_proxy:q3,3.468070243903079e-05,
split_002,alpha158_HIGH0,conditional_shap:liquidity_proxy:q3,7.344670673082549e-05,
split_002,alpha158_IMAX10,conditional_shap:liquidity_proxy:q3,0.0005259185885402638,
split_002,alpha158_IMAX20,conditional_shap:liquidity_proxy:q3,0.0005676751452036855,
split_002,alpha158_IMAX60,conditional_shap:liquidity_proxy:q3,0.00033434582978050917,
split_002,alpha158_IMIN5,conditional_shap:liquidity_proxy:q3,3.279864488726936e-05,
split_002,alpha158_KLEN,conditional_shap:liquidity_proxy:q3,0.01407270898279683,
split_002,alpha158_KLOW,conditional_shap:liquidity_proxy:q3,0.0011023490479481956,
split_002,alpha158_KUP,conditional_shap:liquidity_proxy:q3,0.0004811292081863097,
split_002,alpha158_LOW0,conditional_shap:liquidity_proxy:q3,1.8665560374138248e-05,
split_002,alpha158_MIN10,conditional_shap:liquidity_proxy:q3,0.001754561776496386,
split_002,alpha158_STD10,conditional_shap:liquidity_proxy:q3,0.0027964947477194134,
split_002,alpha158_VMA60,conditional_shap:liquidity_proxy:q3,0.0004651254882865179,
split_002,alpha158_VSTD5,conditional_shap:liquidity_proxy:q3,3.2549363727744013e-06,
split_002,alpha158_VSUMD20,conditional_shap:liquidity_proxy:q3,0.00035127899404161964,
split_002,alpha158_VSUMD60,conditional_shap:liquidity_proxy:q3,0.00034785781026729046,
split_002,alpha360_HIGH34,conditional_shap:liquidity_proxy:q3,0.006650776517008701,
split_002,alpha360_LOW1,conditional_shap:liquidity_proxy:q3,0.00032446252332884816,
split_002,amount_cv_20,conditional_shap:liquidity_proxy:q3,0.001096080216521316,
split_002,kunquant_alpha101_alpha002,conditional_shap:liquidity_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:liquidity_proxy:q3,0.0036806441138072703,
split_002,kunquant_alpha101_alpha012,conditional_shap:liquidity_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:liquidity_proxy:q3,5.033590660106362e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:liquidity_proxy:q3,9.165332067062086e-05,
split_002,kunquant_alpha101_alpha026,conditional_shap:liquidity_proxy:q3,1.2570542356611102e-05,
split_002,kunquant_alpha101_alpha029,conditional_shap:liquidity_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:liquidity_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:liquidity_proxy:q3,3.7733320997823075e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:liquidity_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:liquidity_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:liquidity_proxy:q3,0.0006643653592173994,
split_002,kunquant_alpha101_alpha083,conditional_shap:liquidity_proxy:q3,0.014951172389647388,
split_002,kunquant_alpha101_alpha085,conditional_shap:liquidity_proxy:q3,2.5923200886677402e-05,
split_002,kunquant_alpha101_alpha094,conditional_shap:liquidity_proxy:q3,0.0006681747586209544,
split_002,ta_momentum_ao,conditional_shap:liquidity_proxy:q3,0.001670726517828568,
split_002,ta_trend_dpo,conditional_shap:liquidity_proxy:q3,0.0,
split_002,ta_volatility_atr,conditional_shap:liquidity_proxy:q3,0.001865793959015705,
split_002,ta_volatility_bbhi,conditional_shap:liquidity_proxy:q3,7.765707259720526e-07,
split_002,ta_volume_cmf,conditional_shap:liquidity_proxy:q3,0.0002356592517510098,
split_002,ta_volume_em,conditional_shap:liquidity_proxy:q3,0.00014848051776515246,
split_002,ta_volume_sma_em,conditional_shap:liquidity_proxy:q3,0.0007739796983806667,
split_002,alpha158_CNTP10,conditional_shap:liquidity_proxy:q2,0.0,
split_002,alpha158_CNTP5,conditional_shap:liquidity_proxy:q2,5.984373340870945e-05,
split_002,alpha158_CORD10,conditional_shap:liquidity_proxy:q2,2.3684469799880692e-05,
split_002,alpha158_CORD20,conditional_shap:liquidity_proxy:q2,0.0002603409183232471,
split_002,alpha158_CORD5,conditional_shap:liquidity_proxy:q2,0.0,
split_002,alpha158_CORR5,conditional_shap:liquidity_proxy:q2,2.3569712760115232e-05,
split_002,alpha158_HIGH0,conditional_shap:liquidity_proxy:q2,8.768830810625804e-05,
split_002,alpha158_IMAX10,conditional_shap:liquidity_proxy:q2,0.0006578986525442551,
split_002,alpha158_IMAX20,conditional_shap:liquidity_proxy:q2,0.0005748251840106253,
split_002,alpha158_IMAX60,conditional_shap:liquidity_proxy:q2,0.000281175923831364,
split_002,alpha158_IMIN5,conditional_shap:liquidity_proxy:q2,4.213876116313501e-05,
split_002,alpha158_KLEN,conditional_shap:liquidity_proxy:q2,0.013142351996791932,
split_002,alpha158_KLOW,conditional_shap:liquidity_proxy:q2,0.0012192022607978913,
split_002,alpha158_KUP,conditional_shap:liquidity_proxy:q2,0.0004437212349925244,
split_002,alpha158_LOW0,conditional_shap:liquidity_proxy:q2,1.880412738414566e-05,
split_002,alpha158_MIN10,conditional_shap:liquidity_proxy:q2,0.0017511358764299883,
split_002,alpha158_STD10,conditional_shap:liquidity_proxy:q2,0.0031104951590186273,
split_002,alpha158_VMA60,conditional_shap:liquidity_proxy:q2,0.0004469778901195187,
split_002,alpha158_VSTD5,conditional_shap:liquidity_proxy:q2,3.130509502588046e-06,
split_002,alpha158_VSUMD20,conditional_shap:liquidity_proxy:q2,0.0002388901121605379,
split_002,alpha158_VSUMD60,conditional_shap:liquidity_proxy:q2,0.00029703167605478356,
split_002,alpha360_HIGH34,conditional_shap:liquidity_proxy:q2,0.004507400020707205,
split_002,alpha360_LOW1,conditional_shap:liquidity_proxy:q2,0.0002642982385133296,
split_002,amount_cv_20,conditional_shap:liquidity_proxy:q2,0.0013692021279500535,
split_002,kunquant_alpha101_alpha002,conditional_shap:liquidity_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:liquidity_proxy:q2,0.002901009121155075,
split_002,kunquant_alpha101_alpha012,conditional_shap:liquidity_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:liquidity_proxy:q2,5.05252064869924e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:liquidity_proxy:q2,7.461512133333578e-05,
split_002,kunquant_alpha101_alpha026,conditional_shap:liquidity_proxy:q2,9.765135221898683e-06,
split_002,kunquant_alpha101_alpha029,conditional_shap:liquidity_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:liquidity_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:liquidity_proxy:q2,1.788813269018689e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:liquidity_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:liquidity_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:liquidity_proxy:q2,0.0006416516234687394,
split_002,kunquant_alpha101_alpha083,conditional_shap:liquidity_proxy:q2,0.010711092039686428,
split_002,kunquant_alpha101_alpha085,conditional_shap:liquidity_proxy:q2,1.4779694598031169e-05,
split_002,kunquant_alpha101_alpha094,conditional_shap:liquidity_proxy:q2,0.0005691541577888811,
split_002,ta_momentum_ao,conditional_shap:liquidity_proxy:q2,0.0013478088248403944,
split_002,ta_trend_dpo,conditional_shap:liquidity_proxy:q2,0.0,
split_002,ta_volatility_atr,conditional_shap:liquidity_proxy:q2,0.0017830392586063654,
split_002,ta_volatility_bbhi,conditional_shap:liquidity_proxy:q2,7.510492449877513e-07,
split_002,ta_volume_cmf,conditional_shap:liquidity_proxy:q2,0.0002493207692070458,
split_002,ta_volume_em,conditional_shap:liquidity_proxy:q2,0.00013393229161937572,
split_002,ta_volume_sma_em,conditional_shap:liquidity_proxy:q2,0.0009378466667592416,
split_002,alpha158_CNTP10,conditional_shap:liquidity_proxy:q1,0.0,
split_002,alpha158_CNTP5,conditional_shap:liquidity_proxy:q1,6.246653982649364e-05,
split_002,alpha158_CORD10,conditional_shap:liquidity_proxy:q1,2.5628184881567124e-05,
split_002,alpha158_CORD20,conditional_shap:liquidity_proxy:q1,0.00017713310963476587,
split_002,alpha158_CORD5,conditional_shap:liquidity_proxy:q1,0.0,
split_002,alpha158_CORR5,conditional_shap:liquidity_proxy:q1,1.5107245711773906e-05,
split_002,alpha158_HIGH0,conditional_shap:liquidity_proxy:q1,0.00010262001747039743,
split_002,alpha158_IMAX10,conditional_shap:liquidity_proxy:q1,0.0007601836311285199,
split_002,alpha158_IMAX20,conditional_shap:liquidity_proxy:q1,0.0005890332350849119,
split_002,alpha158_IMAX60,conditional_shap:liquidity_proxy:q1,0.00018850905139150027,
split_002,alpha158_IMIN5,conditional_shap:liquidity_proxy:q1,5.233425549857051e-05,
split_002,alpha158_KLEN,conditional_shap:liquidity_proxy:q1,0.012733343951724188,
split_002,alpha158_KLOW,conditional_shap:liquidity_proxy:q1,0.0012438168134677968,
split_002,alpha158_KUP,conditional_shap:liquidity_proxy:q1,0.0003363939576860321,
split_002,alpha158_LOW0,conditional_shap:liquidity_proxy:q1,1.5296725472509158e-05,
split_002,alpha158_MIN10,conditional_shap:liquidity_proxy:q1,0.0015966188036393653,
split_002,alpha158_STD10,conditional_shap:liquidity_proxy:q1,0.0031768911833834363,
split_002,alpha158_VMA60,conditional_shap:liquidity_proxy:q1,0.00031669071856799645,
split_002,alpha158_VSTD5,conditional_shap:liquidity_proxy:q1,1.8893215621336156e-06,
split_002,alpha158_VSUMD20,conditional_shap:liquidity_proxy:q1,0.00015785841970690812,
split_002,alpha158_VSUMD60,conditional_shap:liquidity_proxy:q1,0.00027556349898416523,
split_002,alpha360_HIGH34,conditional_shap:liquidity_proxy:q1,0.0036612521051479162,
split_002,alpha360_LOW1,conditional_shap:liquidity_proxy:q1,0.00018978630710541816,
split_002,amount_cv_20,conditional_shap:liquidity_proxy:q1,0.001815781994950647,
split_002,kunquant_alpha101_alpha002,conditional_shap:liquidity_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:liquidity_proxy:q1,0.002584162618001162,
split_002,kunquant_alpha101_alpha012,conditional_shap:liquidity_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:liquidity_proxy:q1,4.6520182740116376e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:liquidity_proxy:q1,5.62601070002338e-05,
split_002,kunquant_alpha101_alpha026,conditional_shap:liquidity_proxy:q1,1.2903715126952767e-05,
split_002,kunquant_alpha101_alpha029,conditional_shap:liquidity_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:liquidity_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:liquidity_proxy:q1,1.191943034252438e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:liquidity_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:liquidity_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:liquidity_proxy:q1,0.0006352996102437707,
split_002,kunquant_alpha101_alpha083,conditional_shap:liquidity_proxy:q1,0.011247705985778858,
split_002,kunquant_alpha101_alpha085,conditional_shap:liquidity_proxy:q1,9.568396550549544e-06,
split_002,kunquant_alpha101_alpha094,conditional_shap:liquidity_proxy:q1,0.00048739841278874107,
split_002,ta_momentum_ao,conditional_shap:liquidity_proxy:q1,0.0012313699398475782,
split_002,ta_trend_dpo,conditional_shap:liquidity_proxy:q1,0.0,
split_002,ta_volatility_atr,conditional_shap:liquidity_proxy:q1,0.001759144312744004,
split_002,ta_volatility_bbhi,conditional_shap:liquidity_proxy:q1,5.953376505285123e-07,
split_002,ta_volume_cmf,conditional_shap:liquidity_proxy:q1,0.000184655238955491,
split_002,ta_volume_em,conditional_shap:liquidity_proxy:q1,0.00010133244289518275,
split_002,ta_volume_sma_em,conditional_shap:liquidity_proxy:q1,0.0012941591773802169,
split_002,alpha158_CNTP10,conditional_shap:volatility_proxy:q1,0.0,
split_002,alpha158_CNTP5,conditional_shap:volatility_proxy:q1,4.814316432459425e-05,
split_002,alpha158_CORD10,conditional_shap:volatility_proxy:q1,1.0055098784810436e-05,
split_002,alpha158_CORD20,conditional_shap:volatility_proxy:q1,0.00018808317610942394,
split_002,alpha158_CORD5,conditional_shap:volatility_proxy:q1,0.0,
split_002,alpha158_CORR5,conditional_shap:volatility_proxy:q1,1.2111892703031481e-05,
split_002,alpha158_HIGH0,conditional_shap:volatility_proxy:q1,0.00011371604533502493,
split_002,alpha158_IMAX10,conditional_shap:volatility_proxy:q1,0.0008786202148802101,
split_002,alpha158_IMAX20,conditional_shap:volatility_proxy:q1,0.0006848887731026706,
split_002,alpha158_IMAX60,conditional_shap:volatility_proxy:q1,0.00020902701044435052,
split_002,alpha158_IMIN5,conditional_shap:volatility_proxy:q1,4.994675129408813e-05,
split_002,alpha158_KLEN,conditional_shap:volatility_proxy:q1,0.015191688147354176,
split_002,alpha158_KLOW,conditional_shap:volatility_proxy:q1,0.0012310461886174454,
split_002,alpha158_KUP,conditional_shap:volatility_proxy:q1,0.00030628362804535424,
split_002,alpha158_LOW0,conditional_shap:volatility_proxy:q1,1.0449231193616512e-05,
split_002,alpha158_MIN10,conditional_shap:volatility_proxy:q1,0.0014758179824958062,
split_002,alpha158_STD10,conditional_shap:volatility_proxy:q1,0.00398820915224725,
split_002,alpha158_VMA60,conditional_shap:volatility_proxy:q1,0.0003865753283694196,
split_002,alpha158_VSTD5,conditional_shap:volatility_proxy:q1,3.4063027982986317e-06,
split_002,alpha158_VSUMD20,conditional_shap:volatility_proxy:q1,0.00018489003525978305,
split_002,alpha158_VSUMD60,conditional_shap:volatility_proxy:q1,0.00025180466955114294,
split_002,alpha360_HIGH34,conditional_shap:volatility_proxy:q1,0.002600972248836273,
split_002,alpha360_LOW1,conditional_shap:volatility_proxy:q1,0.00014883488721830659,
split_002,amount_cv_20,conditional_shap:volatility_proxy:q1,0.0019005856448925543,
split_002,kunquant_alpha101_alpha002,conditional_shap:volatility_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:volatility_proxy:q1,0.002806672006564175,
split_002,kunquant_alpha101_alpha012,conditional_shap:volatility_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:volatility_proxy:q1,3.795901649000917e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:volatility_proxy:q1,4.4593456860343805e-05,
split_002,kunquant_alpha101_alpha026,conditional_shap:volatility_proxy:q1,4.22406075496863e-06,
split_002,kunquant_alpha101_alpha029,conditional_shap:volatility_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:volatility_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:volatility_proxy:q1,1.430697592886075e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:volatility_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:volatility_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:volatility_proxy:q1,0.0004582552963966062,
split_002,kunquant_alpha101_alpha083,conditional_shap:volatility_proxy:q1,0.012671964580435999,
split_002,kunquant_alpha101_alpha085,conditional_shap:volatility_proxy:q1,9.09330352479504e-06,
split_002,kunquant_alpha101_alpha094,conditional_shap:volatility_proxy:q1,0.000418492439075224,
split_002,ta_momentum_ao,conditional_shap:volatility_proxy:q1,0.0010281172882593633,
split_002,ta_trend_dpo,conditional_shap:volatility_proxy:q1,0.0,
split_002,ta_volatility_atr,conditional_shap:volatility_proxy:q1,0.0021439105301102723,
split_002,ta_volatility_bbhi,conditional_shap:volatility_proxy:q1,5.100673601606111e-07,
split_002,ta_volume_cmf,conditional_shap:volatility_proxy:q1,0.0001438459502244287,
split_002,ta_volume_em,conditional_shap:volatility_proxy:q1,8.74584254121399e-05,
split_002,ta_volume_sma_em,conditional_shap:volatility_proxy:q1,0.0014255197082684808,
split_002,alpha158_CNTP10,conditional_shap:volatility_proxy:q2,0.0,
split_002,alpha158_CNTP5,conditional_shap:volatility_proxy:q2,5.9816354384820735e-05,
split_002,alpha158_CORD10,conditional_shap:volatility_proxy:q2,1.7962205558007233e-05,
split_002,alpha158_CORD20,conditional_shap:volatility_proxy:q2,0.0002893849825382102,
split_002,alpha158_CORD5,conditional_shap:volatility_proxy:q2,0.0,
split_002,alpha158_CORR5,conditional_shap:volatility_proxy:q2,1.9430564866184093e-05,
split_002,alpha158_HIGH0,conditional_shap:volatility_proxy:q2,8.282518434586075e-05,
split_002,alpha158_IMAX10,conditional_shap:volatility_proxy:q2,0.0006269675543513546,
split_002,alpha158_IMAX20,conditional_shap:volatility_proxy:q2,0.0005379734737113305,
split_002,alpha158_IMAX60,conditional_shap:volatility_proxy:q2,0.0002518345385511416,
split_002,alpha158_IMIN5,conditional_shap:volatility_proxy:q2,4.366017073247297e-05,
split_002,alpha158_KLEN,conditional_shap:volatility_proxy:q2,0.01216095556053074,
split_002,alpha158_KLOW,conditional_shap:volatility_proxy:q2,0.001151924713909208,
split_002,alpha158_KUP,conditional_shap:volatility_proxy:q2,0.0003937200357322651,
split_002,alpha158_LOW0,conditional_shap:volatility_proxy:q2,1.5574227739475465e-05,
split_002,alpha158_MIN10,conditional_shap:volatility_proxy:q2,0.0015521312680380147,
split_002,alpha158_STD10,conditional_shap:volatility_proxy:q2,0.002409842671961768,
split_002,alpha158_VMA60,conditional_shap:volatility_proxy:q2,0.00043679972824785414,
split_002,alpha158_VSTD5,conditional_shap:volatility_proxy:q2,3.1413921324177164e-06,
split_002,alpha158_VSUMD20,conditional_shap:volatility_proxy:q2,0.00025835204732124354,
split_002,alpha158_VSUMD60,conditional_shap:volatility_proxy:q2,0.00026583684991184894,
split_002,alpha360_HIGH34,conditional_shap:volatility_proxy:q2,0.004019703332432585,
split_002,alpha360_LOW1,conditional_shap:volatility_proxy:q2,0.00023901710757830123,
split_002,amount_cv_20,conditional_shap:volatility_proxy:q2,0.0012551965718846315,
split_002,kunquant_alpha101_alpha002,conditional_shap:volatility_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:volatility_proxy:q2,0.003148674316581875,
split_002,kunquant_alpha101_alpha012,conditional_shap:volatility_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:volatility_proxy:q2,5.2983362501686476e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:volatility_proxy:q2,7.370430719347393e-05,
split_002,kunquant_alpha101_alpha026,conditional_shap:volatility_proxy:q2,7.017736604189381e-06,
split_002,kunquant_alpha101_alpha029,conditional_shap:volatility_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:volatility_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:volatility_proxy:q2,2.0990898559028146e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:volatility_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:volatility_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:volatility_proxy:q2,0.0006399791178052777,
split_002,kunquant_alpha101_alpha083,conditional_shap:volatility_proxy:q2,0.01200254092624109,
split_002,kunquant_alpha101_alpha085,conditional_shap:volatility_proxy:q2,1.439947679475911e-05,
split_002,kunquant_alpha101_alpha094,conditional_shap:volatility_proxy:q2,0.0005164278781598022,
split_002,ta_momentum_ao,conditional_shap:volatility_proxy:q2,0.0011137799601271209,
split_002,ta_trend_dpo,conditional_shap:volatility_proxy:q2,0.0,
split_002,ta_volatility_atr,conditional_shap:volatility_proxy:q2,0.0018462116618665136,
split_002,ta_volatility_bbhi,conditional_shap:volatility_proxy:q2,4.411574769883205e-07,
split_002,ta_volume_cmf,conditional_shap:volatility_proxy:q2,0.00019935368727418097,
split_002,ta_volume_em,conditional_shap:volatility_proxy:q2,0.0001199688339647286,
split_002,ta_volume_sma_em,conditional_shap:volatility_proxy:q2,0.0008442761237480517,
split_002,alpha158_CNTP10,conditional_shap:volatility_proxy:q3,0.0,
split_002,alpha158_CNTP5,conditional_shap:volatility_proxy:q3,6.623706603919982e-05,
split_002,alpha158_CORD10,conditional_shap:volatility_proxy:q3,4.81200398306938e-05,
split_002,alpha158_CORD20,conditional_shap:volatility_proxy:q3,0.0002953576744079525,
split_002,alpha158_CORD5,conditional_shap:volatility_proxy:q3,0.0,
split_002,alpha158_CORR5,conditional_shap:volatility_proxy:q3,4.1696730166409155e-05,
split_002,alpha158_HIGH0,conditional_shap:volatility_proxy:q3,6.958915809028673e-05,
split_002,alpha158_IMAX10,conditional_shap:volatility_proxy:q3,0.0004360539086550551,
split_002,alpha158_IMAX20,conditional_shap:volatility_proxy:q3,0.0005177013981136228,
split_002,alpha158_IMAX60,conditional_shap:volatility_proxy:q3,0.0003442878231247768,
split_002,alpha158_IMIN5,conditional_shap:volatility_proxy:q3,3.3649917737076616e-05,
split_002,alpha158_KLEN,conditional_shap:volatility_proxy:q3,0.012582725978450397,
split_002,alpha158_KLOW,conditional_shap:volatility_proxy:q3,0.001172902927121212,
split_002,alpha158_KUP,conditional_shap:volatility_proxy:q3,0.0005649517881847074,
split_002,alpha158_LOW0,conditional_shap:volatility_proxy:q3,2.6594559279422473e-05,
split_002,alpha158_MIN10,conditional_shap:volatility_proxy:q3,0.002080006519813534,
split_002,alpha158_STD10,conditional_shap:volatility_proxy:q3,0.0026757359330399307,
split_002,alpha158_VMA60,conditional_shap:volatility_proxy:q3,0.00040522183808858604,
split_002,alpha158_VSTD5,conditional_shap:volatility_proxy:q3,1.7033824617423307e-06,
split_002,alpha158_VSUMD20,conditional_shap:volatility_proxy:q3,0.0003052672580044733,
split_002,alpha158_VSUMD60,conditional_shap:volatility_proxy:q3,0.00041018961536127977,
split_002,alpha360_HIGH34,conditional_shap:volatility_proxy:q3,0.00830456879100715,
split_002,alpha360_LOW1,conditional_shap:volatility_proxy:q3,0.0003906429191707821,
split_002,amount_cv_20,conditional_shap:volatility_proxy:q3,0.001118555714354759,
split_002,kunquant_alpha101_alpha002,conditional_shap:volatility_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:volatility_proxy:q3,0.0032191522938918985,
split_002,kunquant_alpha101_alpha012,conditional_shap:volatility_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:volatility_proxy:q3,5.656096047118248e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:volatility_proxy:q3,0.00010832118886178555,
split_002,kunquant_alpha101_alpha026,conditional_shap:volatility_proxy:q3,2.4396919598273996e-05,
split_002,kunquant_alpha101_alpha029,conditional_shap:volatility_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:volatility_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:volatility_proxy:q3,3.253195738110049e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:volatility_proxy:q3,0.0,
