factor,split_id,test_family,metric,train_mean_ic,validation_mean_ic,test_mean_ic,train_count,validation_count,test_count,train_coverage,validation_coverage,test_coverage,selection_eligible,eligible,eligibility_reason,raw_statistic,bootstrap_standard_error,raw_p_value,bootstrap_samples,block_length,random_seed,observation_count,fdr_bh_q_value,fdr_by_q_value,fdr_bh_pass,fdr_by_pass,selected,frozen_direction,selection_reason,test_metrics_used_in_selection
alpha158_IMAX60,split_002,split_002|selection_history,rank_ic,-0.04174771576125575,-0.06706029399403277,-0.07607910534173593,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.04395005307642392,0.014988358080097557,0.005994005994005994,1000,20,20260720,885,0.010202563394052755,0.050660617125297,True,False,True,-1,selected,False
alpha158_IMXD10,split_002,split_002|selection_history,rank_ic,-0.028891741141802648,-0.04818383496933032,-0.042381248285967794,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.030570262299677933,0.010415898688205806,0.002997002997002997,1000,20,20260720,885,0.005847810725859507,0.02903718298645072,True,True,True,-1,selected,False
alpha158_KLOW2,split_002,split_002|selection_history,rank_ic,0.005353821506693116,-0.010230356283807649,-0.00019122719750160213,808,77,124,1.0,1.0,1.0,True,True,eligible,0.003997909992717344,0.004222347840605166,0.3596403596403596,1000,20,20260720,885,0.38880038880038875,1.0,False,False,False,1,direction_mismatch;fdr_not_passed,False
alpha158_KSFT2,split_002,split_002|selection_history,rank_ic,-0.006965782879880336,-0.022655293399815136,-0.01614870464625081,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.008330858936417036,0.004627375029180027,0.08091908091908091,1000,20,20260720,885,0.09381922425400685,0.4658574140000137,False,False,False,-1,fdr_not_passed,False
alpha158_MA10,split_002,split_002|selection_history,rank_ic,0.027673240275683655,0.07198680745606255,0.041651519650049165,808,77,124,1.0,1.0,1.0,True,True,eligible,0.031528770979513225,0.010716978949635523,0.003996003996003996,1000,20,20260720,885,0.007104007104007104,0.03527480007242902,True,True,True,1,selected,False
alpha158_MAX20,split_002,split_002|selection_history,rank_ic,-0.017483470040606013,0.06909030693185643,-0.014661990276214988,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.009951062326617757,0.017579271302756702,0.5654345654345654,1000,20,20260720,885,0.5951942794048057,1.0,False,False,False,-1,direction_mismatch;fdr_not_passed,False
alpha158_MIN20,split_002,split_002|selection_history,rank_ic,0.07609673562068192,0.04701081745609696,0.07471870807267172,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07356609641314174,0.016733445120972266,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha158_OPEN0,split_002,split_002|selection_history,rank_ic,0.010444539553980763,0.03072342955419835,0.01640763009483228,808,77,124,1.0,1.0,1.0,True,True,eligible,0.012208917553999693,0.00501340291892171,0.013986013986013986,1000,20,20260720,885,0.01962949331370384,0.09746984230539599,True,False,True,1,selected,False
alpha158_QTLD30,split_002,split_002|selection_history,rank_ic,0.07725892840191084,0.06123683514942308,0.10699659092762953,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07586491576864354,0.016617179467701453,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha158_QTLU5,split_002,split_002|selection_history,rank_ic,-0.004348880208410944,0.06567426275104037,0.003352539069698504,808,77,124,1.0,1.0,1.0,True,True,eligible,0.0017435288400384928,0.009690613904156988,0.8511488511488512,1000,20,20260720,885,0.861922887239343,1.0,False,False,False,-1,direction_mismatch;fdr_not_passed,False
alpha158_RANK60,split_002,split_002|selection_history,rank_ic,-0.06906833465304187,-0.05749640111928475,-0.09249841748454911,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.06806151105744943,0.017581567991938267,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
alpha158_ROC10,split_002,split_002|selection_history,rank_ic,0.04115291297708472,0.054520261485466584,0.06457572624016876,808,77,124,1.0,1.0,1.0,True,True,eligible,0.04231594781905691,0.012582570916498927,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha158_RSQR10,split_002,split_002|selection_history,rank_ic,0.011587053743803182,-0.022454865402448614,0.00882546886329682,808,77,124,1.0,1.0,1.0,True,True,eligible,0.008625214450852462,0.006284677027863633,0.19480519480519481,1000,20,20260720,885,0.21645021645021645,1.0,False,False,False,1,direction_mismatch;fdr_not_passed,False
alpha158_RSV20,split_002,split_002|selection_history,rank_ic,-0.03568764851763244,-0.06651683566877406,-0.047724694031442104,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.03836996197598035,0.013439638163236319,0.004995004995004995,1000,20,20260720,885,0.00868696520870434,0.04313494574074202,True,True,True,-1,selected,False
alpha158_STD30,split_002,split_002|selection_history,rank_ic,-0.05741299971116059,0.00021510075617045435,-0.05827903270557362,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.05239902938801427,0.023187857161776772,0.022977022977022976,1000,20,20260720,885,0.030133800625603904,0.14962876260231164,True,False,False,-1,direction_mismatch;weak_validation_ic,False
alpha158_SUMD30,split_002,split_002|selection_history,rank_ic,-0.06917062681799326,-0.0626686727663184,-0.0881946633476568,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.06860492008129385,0.018567396992281607,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
alpha158_SUMN30,split_002,split_002|selection_history,rank_ic,0.0691705974678905,0.06266866411372309,0.08819473714096034,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06860489253199119,0.01856739599814822,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha158_SUMP30,split_002,split_002|selection_history,rank_ic,-0.06917059733840383,-0.06266867413788496,-0.08819471151743298,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.06860489328592931,0.01856739840039688,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
alpha158_VMA30,split_002,split_002|selection_history,rank_ic,0.018107246491272613,0.04402114080436931,0.04814680860136393,808,77,124,1.0,1.0,1.0,True,True,eligible,0.020361901702694588,0.008566201565464053,0.01898101898101898,1000,20,20260720,885,0.026180715835888248,0.12999980199106384,True,False,True,1,selected,False
alpha158_VSTD30,split_002,split_002|selection_history,rank_ic,0.0032189463014123416,0.059056617158966124,0.014648996258796194,808,77,124,1.0,1.0,1.0,True,True,eligible,0.008077139133086513,0.009424982620968787,0.4025974025974026,1000,20,20260720,885,0.42943722943722945,1.0,False,False,False,1,fdr_not_passed,False
alpha158_VSUMD30,split_002,split_002|selection_history,rank_ic,-0.03492388398887569,-0.054488515876838145,-0.062089453790399804,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.03662611749777186,0.01146993402013802,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
alpha158_VSUMN30,split_002,split_002|selection_history,rank_ic,0.0349238781509767,0.054488524908668984,0.06208946190022357,808,77,124,1.0,1.0,1.0,True,True,eligible,0.03662611295362338,0.011469931269620962,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha158_VSUMP30,split_002,split_002|selection_history,rank_ic,-0.034923899085580176,-0.05448852049599334,-0.06208944357100381,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.036626131682870364,0.01146993271963862,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
alpha158_WVMA30,split_002,split_002|selection_history,rank_ic,-0.005300803479455232,0.020596316612451926,-0.014319179653502856,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.0030476077200463614,0.0076559557682931495,0.6913086913086913,1000,20,20260720,885,0.7182427961648741,1.0,False,False,False,-1,direction_mismatch;fdr_not_passed,False
alpha360_CLOSE18,split_002,split_002|selection_history,rank_ic,0.05985711761709778,0.05596495515700076,0.10320549012281956,808,77,124,1.0,1.0,1.0,True,True,eligible,0.059518477493450926,0.01689495003771359,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_CLOSE36,split_002,split_002|selection_history,rank_ic,0.07939327923168574,0.07032409248721676,0.10954229590820161,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07860420874657374,0.019705698855055874,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_CLOSE54,split_002,split_002|selection_history,rank_ic,0.06752943596183103,0.06951611495047483,0.10985437806654505,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06770228825801812,0.018650300963407217,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_HIGH18,split_002,split_002|selection_history,rank_ic,0.05244260838781664,0.061055585067211975,0.09774693846449065,808,77,124,1.0,1.0,1.0,True,True,eligible,0.05319198601980922,0.016801568350554158,0.003996003996003996,1000,20,20260720,885,0.007104007104007104,0.03527480007242902,True,True,True,1,selected,False
alpha360_HIGH36,split_002,split_002|selection_history,rank_ic,0.07300290896536174,0.07710427778684212,0.10604670135630366,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07335975122440581,0.019694331017783607,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_HIGH54,split_002,split_002|selection_history,rank_ic,0.0627601955815988,0.07459445175421628,0.10478297828254265,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06378984272882089,0.018698423255085427,0.002997002997002997,1000,20,20260720,885,0.005847810725859507,0.02903718298645072,True,True,True,1,selected,False
alpha360_LOW18,split_002,split_002|selection_history,rank_ic,0.06933275714577677,0.05409039199659771,0.10967117289964094,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06800658526274084,0.017458780822826647,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_LOW36,split_002,split_002|selection_history,rank_ic,0.08507867957630012,0.06622678018189221,0.11603480804002726,808,77,124,1.0,1.0,1.0,True,True,eligible,0.08343845782108045,0.01977797184568506,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_LOW54,split_002,split_002|selection_history,rank_ic,0.07172631340710714,0.06580043255571111,0.11427998272514263,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07121072829348286,0.018670021555685836,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_OPEN18,split_002,split_002|selection_history,rank_ic,0.06314083299500835,0.055887421656484956,0.10611769741339618,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06250974522883174,0.017287169535841973,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_OPEN36,split_002,split_002|selection_history,rank_ic,0.07984814888533562,0.06966538525707991,0.11262862368861118,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07896219091993936,0.01970262891821957,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_OPEN54,split_002,split_002|selection_history,rank_ic,0.06749508890736428,0.07031607658812702,0.11055775263880717,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06774053077337415,0.018662468708445554,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_VOLUME18,split_002,split_002|selection_history,rank_ic,0.017748492392282225,0.02750171862084975,0.05230148696018465,808,77,124,1.0,1.0,1.0,True,True,eligible,0.018597078177140645,0.007013897419679851,0.008991008991008992,1000,20,20260720,885,0.013832321524629218,0.06868410591025843,True,False,True,1,selected,False
alpha360_VOLUME36,split_002,split_002|selection_history,rank_ic,0.04117262663646987,0.04561053381979697,0.059380504912756246,808,77,124,1.0,1.0,1.0,True,True,eligible,0.041558749634341266,0.01281647701210751,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_VOLUME54,split_002,split_002|selection_history,rank_ic,0.04989070599158072,0.0340821123551869,0.07185175270514264,808,77,124,1.0,1.0,1.0,True,True,eligible,0.04851526903112612,0.011913552791203761,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_VWAP18,split_002,split_002|selection_history,rank_ic,0.06054767185733567,0.058270257925156985,0.10375504063272815,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06034952397849075,0.017031733170650928,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_VWAP36,split_002,split_002|selection_history,rank_ic,0.07924697785629232,0.07221611581732579,0.11096730794079451,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07863525313651783,0.019726735951909186,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
alpha360_VWAP54,split_002,split_002|selection_history,rank_ic,0.06732232942264543,0.07046862692145978,0.10987542858743318,808,77,124,1.0,1.0,1.0,True,True,eligible,0.06759607508073437,0.018666254996583625,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
amount_mean_20,split_002,split_002|selection_history,rank_ic,-0.09364537639034556,-0.12130852655767276,-0.12386568860798566,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.09605222674388703,0.015716817200342625,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
corr_ret_volume_20,split_002,split_002|selection_history,rank_ic,-0.03861034537164764,0.023607354929165682,0.011190527409505772,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.033197053933045804,0.009921251969491032,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,False,-1,direction_mismatch,False
downside_std_20,split_002,split_002|selection_history,rank_ic,-0.07597103950877614,0.07791232866701521,-0.06664301775631164,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.06258231707992198,0.025039959324242876,0.01098901098901099,1000,20,20260720,885,0.016587186398507155,0.08236333035779418,True,False,False,-1,direction_mismatch,False
kunquant_alpha101_alpha005,split_002,split_002|selection_history,rank_ic,0.022942508872815723,0.12852613170826116,0.027525331968692588,808,77,124,1.0,1.0,1.0,True,True,eligible,0.03212888057714261,0.012129282702712994,0.013986013986013986,1000,20,20260720,885,0.01962949331370384,0.09746984230539599,True,False,True,1,selected,False
kunquant_alpha101_alpha012,split_002,split_002|selection_history,rank_ic,0.02381350123954378,0.01936273462019543,0.037784246780968624,808,77,124,1.0,1.0,1.0,True,True,eligible,0.02342625939808636,0.004035079431717136,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
kunquant_alpha101_alpha020,split_002,split_002|selection_history,rank_ic,-0.02387071017871137,-0.026668980488572358,-0.02552408486183056,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.024114175505106045,0.004740375194252109,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
kunquant_alpha101_alpha029,split_002,split_002|selection_history,rank_ic,0.014517263401703945,0.039283464571508594,0.013540250717548311,808,77,124,1.0,1.0,1.0,True,True,eligible,0.016672062825517454,0.0037444746901919173,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
kunquant_alpha101_alpha038,split_002,split_002|selection_history,rank_ic,0.00812351542549091,0.03688772524881058,0.010785946898182385,808,77,124,1.0,1.0,1.0,True,True,eligible,0.01062616418977974,0.008406577573289848,0.2137862137862138,1000,20,20260720,885,0.23428626168352196,1.0,False,False,False,1,fdr_not_passed,False
kunquant_alpha101_alpha046,split_002,split_002|selection_history,rank_ic,0.009395005617441568,0.05650031875404549,0.017056418234733903,808,77,124,1.0,1.0,1.0,True,True,eligible,0.013493433992038745,0.006676730269846442,0.05194805194805195,1000,20,20260720,885,0.06296733569460843,0.31266300064198455,False,False,False,1,fdr_not_passed,False
kunquant_alpha101_alpha054,split_002,split_002|selection_history,rank_ic,-0.001648917034141511,0.011479222980073242,0.007963682298821348,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.0005066946826222609,0.005197800372801014,0.9140859140859141,1000,20,20260720,885,0.9140859140859141,1.0,False,False,False,-1,direction_mismatch;fdr_not_passed,False
kunquant_alpha101_alpha071,split_002,split_002|selection_history,rank_ic,-0.015437932439500672,-0.05092082847170651,-0.006530079366981369,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.018525144862641743,0.008765035467031699,0.03496503496503497,1000,20,20260720,885,0.04440004440004441,0.2204675004526814,True,False,True,-1,selected,False
kunquant_alpha101_alpha083,split_002,split_002|selection_history,rank_ic,0.07290437893379076,0.059589631267519545,0.07551312691470176,808,77,124,1.0,1.0,1.0,True,True,eligible,0.07174592066226208,0.01331082248214943,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,1,selected,False
kunquant_alpha101_alpha095,split_002,split_002|selection_history,rank_ic,-0.0001729201871627591,0.01756142750748027,-0.004030773991290735,808,77,124,1.0,1.0,1.0,True,True,eligible,0.001370068256325957,0.004163259865182583,0.7522477522477522,1000,20,20260720,885,0.7715361561515407,1.0,False,False,False,-1,direction_mismatch;fdr_not_passed,False
ret_10,split_002,split_002|selection_history,rank_ic,-0.04115290537859752,-0.05452012854347213,-0.06457571757610771,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.04231592931497644,0.012582570974200877,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
ret_5,split_002,split_002|selection_history,rank_ic,-0.021807266753954592,-0.07105974243545747,-0.032307734743864815,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.026092510400819814,0.009305423723994503,0.006993006993006993,1000,20,20260720,885,0.01141715427429713,0.05669164297354664,True,False,True,-1,selected,False
rev_5,split_002,split_002|selection_history,rank_ic,0.021807266753954592,0.07105974243545747,0.032307734743864815,808,77,124,1.0,1.0,1.0,True,True,eligible,0.026092510400819814,0.009305423723994503,0.006993006993006993,1000,20,20260720,885,0.01141715427429713,0.05669164297354664,True,False,True,1,selected,False
std_20,split_002,split_002|selection_history,rank_ic,-0.10670936542129507,0.052864812322649626,-0.08250205960308361,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.09282551040854507,0.02614180184160329,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,False,-1,direction_mismatch,False
ta_momentum_ppo_hist,split_002,split_002|selection_history,rank_ic,-0.014871620917411376,-0.02800177022557113,-0.027935042389220097,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.016014018088855782,0.01220283166402736,0.18681318681318682,1000,20,20260720,885,0.2104937316204922,1.0,False,False,False,-1,fdr_not_passed,False
ta_momentum_rsi,split_002,split_002|selection_history,rank_ic,-0.058537022742248805,-0.0728080654024239,-0.08092077843273547,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.059778684081043705,0.01608083044792247,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
ta_momentum_tsi,split_002,split_002|selection_history,rank_ic,-0.0708654009011893,-0.05641101695960224,-0.10338203942756226,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.06960778783508512,0.018871178384299817,0.001998001998001998,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
ta_trend_adx_pos,split_002,split_002|selection_history,rank_ic,-0.06659732460549261,-0.021278957679843037,-0.08300990260235903,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.06265437064698977,0.014706290131006316,0.000999000999000999,1000,20,20260720,885,0.00420631999579368,0.020886394779727712,True,True,True,-1,selected,False
ta_trend_ema_fast,split_002,split_002|selection_history,rank_ic,-0.02055331566918922,-0.12532143663027331,-0.024535608888716,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.02966873410309145,0.012063993908954298,0.022977022977022976,1000,20,20260720,885,0.030133800625603904,0.14962876260231164,True,False,True,-1,selected,False
ta_trend_ichimoku_conv,split_002,split_002|selection_history,rank_ic,-0.02186693661751017,-0.12570691659533817,-0.026497099424442387,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.030901601542134755,0.012014484222179912,0.01998001998001998,1000,20,20260720,885,0.027091552515281326,0.13452254264909372,True,False,True,-1,selected,False
ta_trend_macd_diff,split_002,split_002|selection_history,rank_ic,-0.011916285181505394,-0.04786510600039546,-0.023498730931635344,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.015044035693431426,0.010803826030741703,0.1798201798201798,1000,20,20260720,885,0.20550877693734834,1.0,False,False,False,-1,fdr_not_passed,False
ta_trend_psar_up_indicator,split_002,split_002|selection_history,rank_ic,-0.004015861381277549,-0.015148907693954706,-0.005213336934628892,808,75,124,1.0,0.974025974025974,1.0,True,True,eligible,-0.00496147686649928,0.0017016823388732137,0.003996003996003996,1000,20,20260720,883,0.007104007104007104,0.03527480007242902,True,True,True,-1,selected,False
ta_trend_vortex_ind_diff,split_002,split_002|selection_history,rank_ic,-0.04254035099606645,-0.06022770650738151,-0.059171236922205654,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.04407925085411308,0.014452520560975778,0.002997002997002997,1000,20,20260720,885,0.005847810725859507,0.02903718298645072,True,True,True,-1,selected,False
ta_volatility_bbl,split_002,split_002|selection_history,rank_ic,-0.015075616531362647,-0.1165040845805851,-0.015814376262230454,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.02390046629383737,0.01212460382415267,0.060939060939060936,1000,20,20260720,885,0.07276305783768469,0.36130345596573754,False,False,False,-1,fdr_not_passed,False
ta_volatility_dcm,split_002,split_002|selection_history,rank_ic,-0.01973852425146775,-0.12312891749437925,-0.023811260476713343,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.028734072590116545,0.011955181664020825,0.024975024975024976,1000,20,20260720,885,0.03222583867745158,0.16001673419952683,True,False,True,-1,selected,False
ta_volatility_kcli,split_002,split_002|selection_history,rank_ic,0.01952151921098448,0.023271943433811126,0.010134121526435039,804,76,124,0.995049504950495,0.987012987012987,1.0,True,True,eligible,0.01984541948477406,0.008048432020929103,0.013986013986013986,1000,20,20260720,880,0.01962949331370384,0.09746984230539599,True,False,True,1,selected,False
ta_volume_em,split_002,split_002|selection_history,rank_ic,-0.01051883696466061,-0.02653613291995784,-0.009325720304555071,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.011912432205968958,0.004344770010306718,0.007992007992007992,1000,20,20260720,885,0.012536483124718419,0.06224964718663945,True,False,True,-1,selected,False
ta_volume_sma_em,split_002,split_002|selection_history,rank_ic,-0.03223077097137209,-0.0763860770007857,-0.03339650566091018,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.0360725320609369,0.01138901129257751,0.003996003996003996,1000,20,20260720,885,0.007104007104007104,0.03527480007242902,True,True,True,-1,selected,False
volume_ratio_5_20,split_002,split_002|selection_history,rank_ic,-0.012263542996614887,-0.039556695706230896,-0.03921724782772571,808,77,124,1.0,1.0,1.0,True,True,eligible,-0.01463820148095436,0.00710011451715804,0.03696303696303696,1000,20,20260720,885,0.0462037962037962,0.22942399265857155,True,False,True,-1,selected,False
alpha158_BETA30,split_003,split_003|selection_history,rank_ic,-0.07089142378109496,-0.16265570720369163,-0.0459951945974824,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.07843992281387546,0.0183938719185459,0.000999000999000999,1000,20,20260720,1009,0.001776001776001776,0.008818700018107256,True,True,True,-1,selected,False
alpha158_CNTD30,split_003,split_003|selection_history,rank_ic,-0.03994108044520622,-0.07670764328517586,-0.03238819476889499,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.042965485515292924,0.015326654129273093,0.004995004995004995,1000,20,20260720,1009,0.00666000666000666,0.033070125067902204,True,True,True,-1,selected,False
alpha158_CNTN30,split_003,split_003|selection_history,rank_ic,0.02732601484992875,0.06295956529109199,0.030261529102563127,926,83,124,1.0,1.0,1.0,True,True,eligible,0.030257218701877763,0.015146495876169884,0.04295704295704296,1000,20,20260720,1009,0.049805267196571544,0.2473070222469209,True,False,True,1,selected,False
alpha158_CNTP5,split_003,split_003|selection_history,rank_ic,-0.020049457965236894,-0.02831628713869604,-0.0100507448169407,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.020729484547394584,0.006696580332081307,0.001998001998001998,1000,20,20260720,1009,0.003196803196803197,0.01587366003259306,True,True,True,-1,selected,False
alpha158_CORD30,split_003,split_003|selection_history,rank_ic,-0.048063680874465206,-0.08566726324341953,-0.05758841211529356,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.051156938888957976,0.013321715406386539,0.000999000999000999,1000,20,20260720,1009,0.001776001776001776,0.008818700018107256,True,True,True,-1,selected,False
alpha158_CORR30,split_003,split_003|selection_history,rank_ic,-0.03248263957425001,-0.09037239016070839,-0.014599326232495923,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.03724463095053945,0.014998458883872232,0.00999000999000999,1000,20,20260720,1009,0.012685726971441257,0.06299071441505183,True,False,True,-1,selected,False
alpha158_IMAX60,split_003,split_003|selection_history,rank_ic,-0.04327105035501973,-0.07717289767075469,-0.013142519891270379,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.046059804891398326,0.014330589049523446,0.003996003996003996,1000,20,20260720,1009,0.00560842666105824,0.02784852637297028,True,True,True,-1,selected,False
alpha158_IMXD10,split_003,split_003|selection_history,rank_ic,-0.032155044328782016,-0.06318036690500468,-0.012495148030081117,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.03470717690938309,0.009708807416011461,0.000999000999000999,1000,20,20260720,1009,0.001776001776001776,0.008818700018107256,True,True,True,-1,selected,False
alpha158_KLOW2,split_003,split_003|selection_history,rank_ic,0.004566003088769568,-0.0011120959009048904,0.018656371012235665,926,83,124,1.0,1.0,1.0,True,True,eligible,0.0040989245792126,0.0037375195094425237,0.2807192807192807,1000,20,20260720,1009,0.30348030348030347,1.0,False,False,False,1,direction_mismatch;weak_validation_ic;fdr_not_passed,False
alpha158_KSFT2,split_003,split_003|selection_history,rank_ic,-0.00852801019842439,-0.012826602292012376,0.0018540198450120997,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.00888161093555799,0.004125427981201142,0.03496503496503497,1000,20,20260720,1009,0.04113533525298232,0.20425665483116073,True,False,True,-1,selected,False
alpha158_MA10,split_003,split_003|selection_history,rank_ic,0.03344627486874177,0.0536167126833265,0.020515136195370254,926,83,124,1.0,1.0,1.0,True,True,eligible,0.03510548828659164,0.009860508866472868,0.000999000999000999,1000,20,20260720,1009,0.001776001776001776,0.008818700018107256,True,True,True,1,selected,False
alpha158_MAX20,split_003,split_003|selection_history,rank_ic,-0.009066801359831282,-0.0214876829112199,-0.027029998358659175,926,83,124,1.0,1.0,1.0,True,True,eligible,-0.010088538890817659,0.015875951193769847,0.5244755244755245,1000,20,20260720,1009,0.5449096358187268,1.0,False,False,False,-1,fdr_not_passed,False
alpha158_MIN20,split_003,split_003|selection_history,rank_ic,0.07593267444237128,0.11635746063205761,0.036173323545322204,926,83,124,1.0,1.0,1.0,True,True,eligible,0.07925800373250405,0.016458524602416022,0.000999000999000999,1000,20,20260720,1009,0.001776001776001776,0.008818700018107256,True,True,True,1,selected,False
alpha158_OPEN0,split_003,split_003|selection_history,rank_ic,0.013246660691474857,0.014248445509828392,0.01103547252510131,926,83,124,1.0,1.0,1.0,True,True,eligible,0.013329067173063902,0.004411745385306259,0.003996003996003996,1000,20,20260720,1009,0.00560842666105824,0.02784852637297028,True,True,True,1,selected,False
