datetime,batch_id,factor,rank_ic,pair_count,factor_missing_count,label_missing_count,tie_method
2023-10-09,alpha158_001,alpha158_CNTD20,-0.012346509476071537,1999,0,1,average
2023-10-09,alpha158_001,alpha158_CNTD30,-0.014618427348495503,1999,0,1,average
2023-10-09,alpha158_001,alpha158_CNTD5,-0.030164811484612426,1999,0,1,average
2023-10-09,alpha158_001,alpha158_CNTD60,-0.06608550634501285,1999,0,1,average
2023-10-10,alpha158_001,alpha158_CNTD10,0.0163191505618686,1998,0,2,average
2023-10-10,alpha158_001,alpha158_CNTD20,0.03977572275003746,1998,0,2,average
2023-10-10,alpha158_001,alpha158_CNTD30,0.028269434409440467,1998,0,2,average
2023-10-10,alpha158_001,alpha158_CNTD5,0.08817332800217574,1998,0,2,average
2023-10-10,alpha158_001,alpha158_CNTD60,-0.026092131091681344,1998,0,2,average
2023-10-11,alpha158_001,alpha158_CNTD10,0.11752034218224278,1997,0,3,average
2023-10-11,alpha158_001,alpha158_CNTD20,0.058234522328319896,1997,0,3,average
2023-10-11,alpha158_001,alpha158_CNTD30,0.04792425275028455,1997,0,3,average
2023-10-11,alpha158_001,alpha158_CNTD5,0.14615884605999138,1997,0,3,average
2023-10-11,alpha158_001,alpha158_CNTD60,0.0014910907486529034,1997,0,3,average
2023-10-12,alpha158_001,alpha158_CNTD10,0.04429336365779932,1998,0,2,average
2023-10-12,alpha158_001,alpha158_CNTD20,-0.05946519231756161,1998,0,2,average
2023-10-12,alpha158_001,alpha158_CNTD30,-0.04210664855856727,1998,0,2,average
2023-10-12,alpha158_001,alpha158_CNTD5,0.04467012362901015,1998,0,2,average
2023-10-12,alpha158_001,alpha158_CNTD60,-0.058021063406055624,1998,0,2,average
2023-10-13,alpha158_001,alpha158_CNTD10,0.09435303003154397,1998,0,2,average
2023-10-13,alpha158_001,alpha158_CNTD20,-0.08942151050333352,1998,0,2,average
2023-10-13,alpha158_001,alpha158_CNTD30,-0.06822417115077138,1998,0,2,average
2023-10-13,alpha158_001,alpha158_CNTD5,0.04699374997206621,1998,0,2,average
2023-10-13,alpha158_001,alpha158_CNTD60,-0.11494702313458655,1998,0,2,average
2023-10-16,alpha158_001,alpha158_CNTD10,0.043286968547624476,1998,0,2,average
2023-10-16,alpha158_001,alpha158_CNTD20,-0.13378717659360334,1998,0,2,average
2023-10-16,alpha158_001,alpha158_CNTD30,-0.043124058826967314,1998,0,2,average
2023-10-16,alpha158_001,alpha158_CNTD5,0.035461727141352206,1998,0,2,average
2023-10-16,alpha158_001,alpha158_CNTD60,-0.12156059285599653,1998,0,2,average
2023-10-17,alpha158_001,alpha158_CNTD10,0.022600621677601556,1997,0,3,average
2023-10-17,alpha158_001,alpha158_CNTD20,-0.16245015026835036,1997,0,3,average
2023-10-17,alpha158_001,alpha158_CNTD30,-0.050511527014607704,1997,0,3,average
2023-10-17,alpha158_001,alpha158_CNTD5,-0.15617528639983919,1997,0,3,average
2023-10-17,alpha158_001,alpha158_CNTD60,-0.19044642129052522,1997,0,3,average
2023-10-18,alpha158_001,alpha158_CNTD10,0.012066153216543174,1997,0,3,average
2023-10-18,alpha158_001,alpha158_CNTD20,-0.09798128317885098,1997,0,3,average
2023-10-18,alpha158_001,alpha158_CNTD30,-0.04057467262680031,1997,0,3,average
2023-10-18,alpha158_001,alpha158_CNTD5,-0.22180694300575476,1997,0,3,average
2023-10-18,alpha158_001,alpha158_CNTD60,-0.10690167892246463,1997,0,3,average
2023-10-19,alpha158_001,alpha158_CNTD10,0.09584947615190288,1997,0,3,average
2023-10-19,alpha158_001,alpha158_CNTD20,0.0041889213764130856,1997,0,3,average
2023-10-19,alpha158_001,alpha158_CNTD30,0.0014442664611882526,1997,0,3,average
2023-10-19,alpha158_001,alpha158_CNTD5,-0.060749626316912955,1997,0,3,average
2023-10-19,alpha158_001,alpha158_CNTD60,-0.03504866173491899,1997,0,3,average
2023-10-20,alpha158_001,alpha158_CNTD10,-0.07375248095164601,1998,0,2,average
2023-10-20,alpha158_001,alpha158_CNTD20,-0.045726643697420036,1998,0,2,average
2023-10-20,alpha158_001,alpha158_CNTD30,-0.09130089665062825,1998,0,2,average
2023-10-20,alpha158_001,alpha158_CNTD5,-0.24249731736359462,1998,0,2,average
2023-10-20,alpha158_001,alpha158_CNTD60,-0.10298044949778475,1998,0,2,average
2023-10-23,alpha158_001,alpha158_CNTD10,-0.1564726162084317,1999,0,1,average
2023-10-23,alpha158_001,alpha158_CNTD20,-0.09642064031475454,1999,0,1,average
2023-10-23,alpha158_001,alpha158_CNTD30,-0.09406683960107051,1999,0,1,average
2023-10-23,alpha158_001,alpha158_CNTD5,-0.24154797139817163,1999,0,1,average
2023-10-23,alpha158_001,alpha158_CNTD60,-0.11932406922001455,1999,0,1,average
2023-10-24,alpha158_001,alpha158_CNTD10,-0.21545070771195085,1999,0,1,average
2023-10-24,alpha158_001,alpha158_CNTD20,-0.09925932856638872,1999,0,1,average
2023-10-24,alpha158_001,alpha158_CNTD30,-0.08909566137179699,1999,0,1,average
2023-10-24,alpha158_001,alpha158_CNTD5,-0.11723045895292637,1999,0,1,average
2023-10-24,alpha158_001,alpha158_CNTD60,-0.1327542569563388,1999,0,1,average
2023-10-25,alpha158_001,alpha158_CNTD10,-0.26399809795487683,2000,0,0,average
2023-10-25,alpha158_001,alpha158_CNTD20,-0.043616868096426516,2000,0,0,average
2023-10-25,alpha158_001,alpha158_CNTD30,-0.08397412911388971,2000,0,0,average
2023-10-25,alpha158_001,alpha158_CNTD5,-0.0333835648194346,2000,0,0,average
2023-10-25,alpha158_001,alpha158_CNTD60,-0.12874720448934193,2000,0,0,average
2023-10-26,alpha158_001,alpha158_CNTD10,-0.1324722491239317,2000,0,0,average
2023-10-26,alpha158_001,alpha158_CNTD20,-0.014187311302485116,2000,0,0,average
2023-10-26,alpha158_001,alpha158_CNTD30,-0.04267210800356044,2000,0,0,average
2023-10-26,alpha158_001,alpha158_CNTD5,-0.07070558822245133,2000,0,0,average
2023-10-26,alpha158_001,alpha158_CNTD60,-0.030513522784753194,2000,0,0,average
2023-10-27,alpha158_001,alpha158_CNTD10,-0.13079998499913498,1999,0,1,average
2023-10-27,alpha158_001,alpha158_CNTD20,-0.020080102684814655,1999,0,1,average
2023-10-27,alpha158_001,alpha158_CNTD30,-0.03912852302784587,1999,0,1,average
2023-10-27,alpha158_001,alpha158_CNTD5,0.0098858898535862,1999,0,1,average
2023-10-27,alpha158_001,alpha158_CNTD60,0.001336627688220379,1999,0,1,average
2023-10-30,alpha158_001,alpha158_CNTD10,-0.06598252168596823,1999,0,1,average
2023-10-30,alpha158_001,alpha158_CNTD20,0.031405540390973485,1999,0,1,average
2023-10-30,alpha158_001,alpha158_CNTD30,-0.020994638160205355,1999,0,1,average
2023-10-30,alpha158_001,alpha158_CNTD5,0.11835383359877918,1999,0,1,average
2023-10-30,alpha158_001,alpha158_CNTD60,0.03986088728703423,1999,0,1,average
2023-10-31,alpha158_001,alpha158_CNTD10,-0.0071385659970089246,2000,0,0,average
2023-10-31,alpha158_001,alpha158_CNTD20,0.03926313301577433,2000,0,0,average
2023-10-31,alpha158_001,alpha158_CNTD30,-0.006362627780556854,2000,0,0,average
2023-10-31,alpha158_001,alpha158_CNTD5,0.04195981077528549,2000,0,0,average
2023-10-31,alpha158_001,alpha158_CNTD60,0.09268224356098231,2000,0,0,average
2023-11-01,alpha158_001,alpha158_CNTD10,0.006894824665384229,1999,0,1,average
2023-11-01,alpha158_001,alpha158_CNTD20,0.007816916785116399,1999,0,1,average
2023-11-01,alpha158_001,alpha158_CNTD30,0.021001500214135348,1999,0,1,average
2023-11-01,alpha158_001,alpha158_CNTD5,0.018767908865845367,1999,0,1,average
2023-11-01,alpha158_001,alpha158_CNTD60,0.11599063290416126,1999,0,1,average
2023-11-02,alpha158_001,alpha158_CNTD10,0.024077147376119077,1999,0,1,average
2023-11-02,alpha158_001,alpha158_CNTD20,0.04491880007773218,1999,0,1,average
2023-11-02,alpha158_001,alpha158_CNTD30,0.08197002552220091,1999,0,1,average
2023-11-02,alpha158_001,alpha158_CNTD5,0.015118470937573902,1999,0,1,average
2023-11-02,alpha158_001,alpha158_CNTD60,0.15448811358505052,1999,0,1,average
2023-11-03,alpha158_001,alpha158_CNTD10,0.1189122899189383,1998,0,2,average
2023-11-03,alpha158_001,alpha158_CNTD20,0.04776602412077359,1998,0,2,average
2023-11-03,alpha158_001,alpha158_CNTD30,0.1172422089537172,1998,0,2,average
2023-11-03,alpha158_001,alpha158_CNTD5,0.10648058594021166,1998,0,2,average
2023-11-03,alpha158_001,alpha158_CNTD60,0.22000177948881755,1998,0,2,average
2023-11-06,alpha158_001,alpha158_CNTD10,0.11532030449166693,1998,0,2,average
2023-11-06,alpha158_001,alpha158_CNTD20,0.0043968618199895625,1998,0,2,average
2023-11-06,alpha158_001,alpha158_CNTD30,0.07174705858004465,1998,0,2,average
2023-11-06,alpha158_001,alpha158_CNTD5,0.06306480607596285,1998,0,2,average
2023-11-06,alpha158_001,alpha158_CNTD60,0.15435405487642848,1998,0,2,average
2023-11-07,alpha158_001,alpha158_CNTD10,0.1087049066545985,1997,0,3,average
2023-11-07,alpha158_001,alpha158_CNTD20,0.005842908219784448,1997,0,3,average
2023-11-07,alpha158_001,alpha158_CNTD30,0.04794130181885888,1997,0,3,average
2023-11-07,alpha158_001,alpha158_CNTD5,0.03750485503242648,1997,0,3,average
2023-11-07,alpha158_001,alpha158_CNTD60,0.10547362681426459,1997,0,3,average
2023-11-08,alpha158_001,alpha158_CNTD10,0.15253662633348344,1994,0,6,average
2023-11-08,alpha158_001,alpha158_CNTD20,0.08084826419932704,1994,0,6,average
2023-11-08,alpha158_001,alpha158_CNTD30,0.1068326762862816,1994,0,6,average
2023-11-08,alpha158_001,alpha158_CNTD5,0.1003735504650857,1994,0,6,average
2023-11-08,alpha158_001,alpha158_CNTD60,0.14038984321526893,1994,0,6,average
2023-11-09,alpha158_001,alpha158_CNTD10,0.08989716986431326,1997,0,3,average
2023-11-09,alpha158_001,alpha158_CNTD20,0.07473309873216363,1997,0,3,average
2023-11-09,alpha158_001,alpha158_CNTD30,0.08560644257247046,1997,0,3,average
2023-11-09,alpha158_001,alpha158_CNTD5,0.03161119055884757,1997,0,3,average
2023-11-09,alpha158_001,alpha158_CNTD60,0.13394061431188894,1997,0,3,average
2023-11-10,alpha158_001,alpha158_CNTD10,0.15533769728949892,1997,0,3,average
2023-11-10,alpha158_001,alpha158_CNTD20,0.08865828538927407,1997,0,3,average
2023-11-10,alpha158_001,alpha158_CNTD30,0.0855175837420418,1997,0,3,average
2023-11-10,alpha158_001,alpha158_CNTD5,0.08248923728035812,1997,0,3,average
2023-11-10,alpha158_001,alpha158_CNTD60,0.1422087028838461,1997,0,3,average
2023-11-13,alpha158_001,alpha158_CNTD10,0.11523291542085302,1997,0,3,average
2023-11-13,alpha158_001,alpha158_CNTD20,0.06022889263312425,1997,0,3,average
2023-11-13,alpha158_001,alpha158_CNTD30,0.06668798952286849,1997,0,3,average
2023-11-13,alpha158_001,alpha158_CNTD5,0.07229956386609154,1997,0,3,average
2023-11-13,alpha158_001,alpha158_CNTD60,0.13074258396408062,1997,0,3,average
2023-11-14,alpha158_001,alpha158_CNTD10,0.10136049950871728,1998,0,2,average
2023-11-14,alpha158_001,alpha158_CNTD20,0.09562405342713284,1998,0,2,average
2023-11-14,alpha158_001,alpha158_CNTD30,0.07420290907667701,1998,0,2,average
2023-11-14,alpha158_001,alpha158_CNTD5,0.07967902185235831,1998,0,2,average
2023-11-14,alpha158_001,alpha158_CNTD60,0.1398323467238083,1998,0,2,average
2023-11-15,alpha158_001,alpha158_CNTD10,-0.005923122690306298,1996,0,4,average
2023-11-15,alpha158_001,alpha158_CNTD20,0.04046440300288769,1996,0,4,average
2023-11-15,alpha158_001,alpha158_CNTD30,-0.025507559065271485,1996,0,4,average
2023-11-15,alpha158_001,alpha158_CNTD5,-0.07853885479394318,1996,0,4,average
2023-11-15,alpha158_001,alpha158_CNTD60,0.07070901179262559,1996,0,4,average
2023-11-16,alpha158_001,alpha158_CNTD10,-0.038379577691713344,1996,0,4,average
2023-11-16,alpha158_001,alpha158_CNTD20,0.07286222748034829,1996,0,4,average
2023-11-16,alpha158_001,alpha158_CNTD30,-0.002355995824862031,1996,0,4,average
2023-11-16,alpha158_001,alpha158_CNTD5,0.028401338847031554,1996,0,4,average
2023-11-16,alpha158_001,alpha158_CNTD60,0.039871193685727294,1996,0,4,average
2023-11-17,alpha158_001,alpha158_CNTD10,-0.047818591547428936,1996,0,4,average
2023-11-17,alpha158_001,alpha158_CNTD20,0.041231441870523064,1996,0,4,average
2023-11-17,alpha158_001,alpha158_CNTD30,-0.01953377945362995,1996,0,4,average
2023-11-17,alpha158_001,alpha158_CNTD5,-0.05560322365366543,1996,0,4,average
2023-11-17,alpha158_001,alpha158_CNTD60,0.04814922812807492,1996,0,4,average
2023-11-20,alpha158_001,alpha158_CNTD10,0.04447559490264492,1997,0,3,average
2023-11-20,alpha158_001,alpha158_CNTD20,0.08425378115392086,1997,0,3,average
2023-11-20,alpha158_001,alpha158_CNTD30,0.046695510840267185,1997,0,3,average
2023-11-20,alpha158_001,alpha158_CNTD5,-0.018818128100671475,1997,0,3,average
2023-11-20,alpha158_001,alpha158_CNTD60,0.10538446159193142,1997,0,3,average
2023-11-21,alpha158_001,alpha158_CNTD10,0.02054950339656269,1997,0,3,average
2023-11-21,alpha158_001,alpha158_CNTD20,0.05850226586640376,1997,0,3,average
2023-11-21,alpha158_001,alpha158_CNTD30,0.04546499437513688,1997,0,3,average
2023-11-21,alpha158_001,alpha158_CNTD5,0.015085600542319515,1997,0,3,average
2023-11-21,alpha158_001,alpha158_CNTD60,0.1272901955409766,1997,0,3,average
2023-11-22,alpha158_001,alpha158_CNTD10,0.07794944755381476,2000,0,0,average
2023-11-22,alpha158_001,alpha158_CNTD20,0.10832437643198545,2000,0,0,average
2023-11-22,alpha158_001,alpha158_CNTD30,0.061527837700873125,2000,0,0,average
2023-11-22,alpha158_001,alpha158_CNTD5,0.12151778379508774,2000,0,0,average
2023-11-22,alpha158_001,alpha158_CNTD60,0.09026175752629718,2000,0,0,average
2023-11-23,alpha158_001,alpha158_CNTD10,0.018555477162443174,2000,0,0,average
2023-11-23,alpha158_001,alpha158_CNTD20,0.0013298554001672344,2000,0,0,average
2023-11-23,alpha158_001,alpha158_CNTD30,0.01392494569765016,2000,0,0,average
2023-11-23,alpha158_001,alpha158_CNTD5,-0.007249389941619199,2000,0,0,average
2023-11-23,alpha158_001,alpha158_CNTD60,0.03894184955042428,2000,0,0,average
2023-11-24,alpha158_001,alpha158_CNTD10,-0.001739909755328795,1999,0,1,average
2023-11-24,alpha158_001,alpha158_CNTD20,-0.004788312862933131,1999,0,1,average
2023-11-24,alpha158_001,alpha158_CNTD30,0.002378473248093075,1999,0,1,average
2023-11-24,alpha158_001,alpha158_CNTD5,0.01983852089842139,1999,0,1,average
2023-11-24,alpha158_001,alpha158_CNTD60,0.024252006190386394,1999,0,1,average
2023-11-27,alpha158_001,alpha158_CNTD10,-0.01871482191165956,1997,0,3,average
2023-11-27,alpha158_001,alpha158_CNTD20,-0.04094127898470851,1997,0,3,average
2023-11-27,alpha158_001,alpha158_CNTD30,-0.04375157312936754,1997,0,3,average
2023-11-27,alpha158_001,alpha158_CNTD5,0.022340213930472093,1997,0,3,average
2023-11-27,alpha158_001,alpha158_CNTD60,-0.038806188829099336,1997,0,3,average
2023-11-28,alpha158_001,alpha158_CNTD10,0.0103734004259459,1999,0,1,average
2023-11-28,alpha158_001,alpha158_CNTD20,-0.06687299165716462,1999,0,1,average
2023-11-28,alpha158_001,alpha158_CNTD30,-0.0671115119550976,1999,0,1,average
2023-11-28,alpha158_001,alpha158_CNTD5,-0.00549827145583873,1999,0,1,average
2023-11-28,alpha158_001,alpha158_CNTD60,-0.042986701618727495,1999,0,1,average
2023-11-29,alpha158_001,alpha158_CNTD10,-0.11236329131796217,1998,0,2,average
2023-11-29,alpha158_001,alpha158_CNTD20,-0.12528515065968823,1998,0,2,average
2023-11-29,alpha158_001,alpha158_CNTD30,-0.10694816079696176,1998,0,2,average
2023-11-29,alpha158_001,alpha158_CNTD5,-0.06148009331325473,1998,0,2,average
2023-11-29,alpha158_001,alpha158_CNTD60,-0.10953118721499965,1998,0,2,average
2023-11-30,alpha158_001,alpha158_CNTD10,0.005243994008894731,1998,0,2,average
2023-11-30,alpha158_001,alpha158_CNTD20,-0.06227396290370905,1998,0,2,average
2023-11-30,alpha158_001,alpha158_CNTD30,-0.03930926053895299,1998,0,2,average
2023-11-30,alpha158_001,alpha158_CNTD5,0.006421565914631369,1998,0,2,average
2023-11-30,alpha158_001,alpha158_CNTD60,-0.027961470787979316,1998,0,2,average
2023-12-01,alpha158_001,alpha158_CNTD10,0.01198363262412723,1997,0,3,average
2023-12-01,alpha158_001,alpha158_CNTD20,-0.08669819890460753,1997,0,3,average
2023-12-01,alpha158_001,alpha158_CNTD30,-0.057924017414858336,1997,0,3,average
2023-12-01,alpha158_001,alpha158_CNTD5,-0.018265358930799332,1997,0,3,average
2023-12-01,alpha158_001,alpha158_CNTD60,-0.010801929299541647,1997,0,3,average
2023-12-04,alpha158_001,alpha158_CNTD10,-0.0046778197438791195,1997,0,3,average
2023-12-04,alpha158_001,alpha158_CNTD20,-0.04896151014330551,1997,0,3,average
2023-12-04,alpha158_001,alpha158_CNTD30,-0.05650024953852526,1997,0,3,average
2023-12-04,alpha158_001,alpha158_CNTD5,-0.0008564559145981082,1997,0,3,average
2023-12-04,alpha158_001,alpha158_CNTD60,-0.023783498119729,1997,0,3,average
2023-12-05,alpha158_001,alpha158_CNTD10,0.04653358757736139,1996,0,4,average
2023-12-05,alpha158_001,alpha158_CNTD20,0.02594778008406516,1996,0,4,average
2023-12-05,alpha158_001,alpha158_CNTD30,-0.022781958789047378,1996,0,4,average
2023-12-05,alpha158_001,alpha158_CNTD5,-0.0022484282561506088,1996,0,4,average
2023-12-05,alpha158_001,alpha158_CNTD60,0.03989158520038211,1996,0,4,average
2023-12-06,alpha158_001,alpha158_CNTD10,0.04860823182677619,1995,0,5,average
2023-12-06,alpha158_001,alpha158_CNTD20,0.05738423927583881,1995,0,5,average
2023-12-06,alpha158_001,alpha158_CNTD30,-0.07849285213462276,1995,0,5,average
2023-12-06,alpha158_001,alpha158_CNTD5,-0.07148569715174881,1995,0,5,average
2023-12-06,alpha158_001,alpha158_CNTD60,-0.010169631226192138,1995,0,5,average
2023-12-07,alpha158_001,alpha158_CNTD10,-0.07745237297742029,1997,0,3,average
2023-12-07,alpha158_001,alpha158_CNTD20,-0.0034327210898113776,1997,0,3,average
2023-12-07,alpha158_001,alpha158_CNTD30,-0.11417187562600399,1997,0,3,average
2023-12-07,alpha158_001,alpha158_CNTD5,-0.15345486098006425,1997,0,3,average
2023-12-07,alpha158_001,alpha158_CNTD60,-0.029378484856790527,1997,0,3,average
2023-12-08,alpha158_001,alpha158_CNTD10,-0.18366531350447587,1997,0,3,average
2023-12-08,alpha158_001,alpha158_CNTD20,-0.06589495717436712,1997,0,3,average
2023-12-08,alpha158_001,alpha158_CNTD30,-0.18740004420082076,1997,0,3,average
2023-12-08,alpha158_001,alpha158_CNTD5,-0.17551461970293109,1997,0,3,average
2023-12-08,alpha158_001,alpha158_CNTD60,-0.077180217550707,1997,0,3,average
2023-12-11,alpha158_001,alpha158_CNTD10,-0.2104530778091607,1998,0,2,average
2023-12-11,alpha158_001,alpha158_CNTD20,-0.11385026813669963,1998,0,2,average
2023-12-11,alpha158_001,alpha158_CNTD30,-0.2173120890700411,1998,0,2,average
2023-12-11,alpha158_001,alpha158_CNTD5,-0.2512894940297413,1998,0,2,average
2023-12-11,alpha158_001,alpha158_CNTD60,-0.12458605732155498,1998,0,2,average
2023-12-12,alpha158_001,alpha158_CNTD10,-0.21731514992558087,1998,0,2,average
2023-12-12,alpha158_001,alpha158_CNTD20,-0.10342340878597375,1998,0,2,average
2023-12-12,alpha158_001,alpha158_CNTD30,-0.22909745050531416,1998,0,2,average
2023-12-12,alpha158_001,alpha158_CNTD5,-0.1997896785119107,1998,0,2,average
2023-12-12,alpha158_001,alpha158_CNTD60,-0.16953371803616202,1998,0,2,average
2023-12-13,alpha158_001,alpha158_CNTD10,-0.23202748581348143,1996,0,4,average
2023-12-13,alpha158_001,alpha158_CNTD20,-0.1832267781800706,1996,0,4,average
2023-12-13,alpha158_001,alpha158_CNTD30,-0.2582534256854847,1996,0,4,average
2023-12-13,alpha158_001,alpha158_CNTD5,-0.26716461245820294,1996,0,4,average
2023-12-13,alpha158_001,alpha158_CNTD60,-0.1869218716949687,1996,0,4,average
2023-12-14,alpha158_001,alpha158_CNTD10,-0.21562064201067746,1997,0,3,average
2023-12-14,alpha158_001,alpha158_CNTD20,-0.08604513549637419,1997,0,3,average
2023-12-14,alpha158_001,alpha158_CNTD30,-0.19239280341872764,1997,0,3,average
2023-12-14,alpha158_001,alpha158_CNTD5,-0.059906501790895225,1997,0,3,average
2023-12-14,alpha158_001,alpha158_CNTD60,-0.13483286216894555,1997,0,3,average
2023-12-15,alpha158_001,alpha158_CNTD10,-0.13604731681677013,1996,0,4,average
2023-12-15,alpha158_001,alpha158_CNTD20,-0.09976888723096627,1996,0,4,average
2023-12-15,alpha158_001,alpha158_CNTD30,-0.1892401232576529,1996,0,4,average
2023-12-15,alpha158_001,alpha158_CNTD5,0.021905598711322482,1996,0,4,average
2023-12-15,alpha158_001,alpha158_CNTD60,-0.18076846634464136,1996,0,4,average
2023-12-18,alpha158_001,alpha158_CNTD10,-0.11158433701600019,1996,0,4,average
2023-12-18,alpha158_001,alpha158_CNTD20,-0.10713199602163992,1996,0,4,average
2023-12-18,alpha158_001,alpha158_CNTD30,-0.16834225136006653,1996,0,4,average
2023-12-18,alpha158_001,alpha158_CNTD5,0.08542056941491034,1996,0,4,average
2023-12-18,alpha158_001,alpha158_CNTD60,-0.19086672737715726,1996,0,4,average
2023-12-19,alpha158_001,alpha158_CNTD10,-0.15122972514356142,1996,0,4,average
2023-12-19,alpha158_001,alpha158_CNTD20,-0.18035549799801567,1996,0,4,average
2023-12-19,alpha158_001,alpha158_CNTD30,-0.17027925738225952,1996,0,4,average
2023-12-19,alpha158_001,alpha158_CNTD5,-0.0026274850995227387,1996,0,4,average
2023-12-19,alpha158_001,alpha158_CNTD60,-0.24784749086985117,1996,0,4,average
2023-12-20,alpha158_001,alpha158_CNTD10,-0.13783021379084123,1997,0,3,average
2023-12-20,alpha158_001,alpha158_CNTD20,-0.13489515303920152,1997,0,3,average
2023-12-20,alpha158_001,alpha158_CNTD30,-0.1052605232525698,1997,0,3,average
2023-12-20,alpha158_001,alpha158_CNTD5,0.03607491370290661,1997,0,3,average
2023-12-20,alpha158_001,alpha158_CNTD60,-0.2619201147180913,1997,0,3,average
2023-12-21,alpha158_001,alpha158_CNTD10,-0.024300034446921012,1997,0,3,average
2023-12-21,alpha158_001,alpha158_CNTD20,-0.10728723392777237,1997,0,3,average
2023-12-21,alpha158_001,alpha158_CNTD30,-0.10619626424145279,1997,0,3,average
2023-12-21,alpha158_001,alpha158_CNTD5,0.015501213300691869,1997,0,3,average
2023-12-21,alpha158_001,alpha158_CNTD60,-0.23140533680721767,1997,0,3,average
2023-12-22,alpha158_001,alpha158_CNTD10,0.08280774812553565,1997,0,3,average
2023-12-22,alpha158_001,alpha158_CNTD20,-0.06558227377919232,1997,0,3,average
2023-12-22,alpha158_001,alpha158_CNTD30,-0.05546347155621028,1997,0,3,average
2023-12-22,alpha158_001,alpha158_CNTD5,0.08918791475647592,1997,0,3,average
2023-12-22,alpha158_001,alpha158_CNTD60,-0.1958269293525535,1997,0,3,average
2023-12-25,alpha158_001,alpha158_CNTD10,0.05984877365242415,1995,0,5,average
2023-12-25,alpha158_001,alpha158_CNTD20,-0.014807557229106396,1995,0,5,average
2023-12-25,alpha158_001,alpha158_CNTD30,-0.03127361788909691,1995,0,5,average
2023-12-25,alpha158_001,alpha158_CNTD5,-0.023216006521695476,1995,0,5,average
2023-12-25,alpha158_001,alpha158_CNTD60,-0.18247543177194628,1995,0,5,average
2023-12-26,alpha158_001,alpha158_CNTD10,0.04113657025891445,1996,0,4,average
2023-12-26,alpha158_001,alpha158_CNTD20,0.023068028075021695,1996,0,4,average
2023-12-26,alpha158_001,alpha158_CNTD30,0.0031975418345508468,1996,0,4,average
2023-12-26,alpha158_001,alpha158_CNTD5,0.05813814818826747,1996,0,4,average
2023-12-26,alpha158_001,alpha158_CNTD60,-0.1809751753300595,1996,0,4,average
2023-12-27,alpha158_001,alpha158_CNTD10,0.01917274971542806,1995,0,5,average
2023-12-27,alpha158_001,alpha158_CNTD20,0.12132624388177099,1995,0,5,average
2023-12-27,alpha158_001,alpha158_CNTD30,0.07501857430188065,1995,0,5,average
2023-12-27,alpha158_001,alpha158_CNTD5,0.00033767698730861634,1995,0,5,average
2023-12-27,alpha158_001,alpha158_CNTD60,-0.09479987636303512,1995,0,5,average
2023-12-28,alpha158_001,alpha158_CNTD10,-0.05536531564979703,1995,0,5,average
2023-12-28,alpha158_001,alpha158_CNTD20,0.022827585133395632,1995,0,5,average
2023-12-28,alpha158_001,alpha158_CNTD30,0.04783418238069168,1995,0,5,average
2023-12-28,alpha158_001,alpha158_CNTD5,0.013470443915368318,1995,0,5,average
2023-12-28,alpha158_001,alpha158_CNTD60,-0.14138591787712074,1995,0,5,average
2023-12-29,alpha158_001,alpha158_CNTD10,-0.12645403726032842,1996,0,4,average
2023-12-29,alpha158_001,alpha158_CNTD20,-0.02040129955385001,1996,0,4,average
2023-12-29,alpha158_001,alpha158_CNTD30,0.023530864644396413,1996,0,4,average
2023-12-29,alpha158_001,alpha158_CNTD5,-0.1394888889406263,1996,0,4,average
2023-12-29,alpha158_001,alpha158_CNTD60,-0.1687197385168478,1996,0,4,average
2024-01-02,alpha158_001,alpha158_CNTD10,-0.04450241744576837,1997,0,3,average
2024-01-02,alpha158_001,alpha158_CNTD20,0.028691365445332292,1997,0,3,average
2024-01-02,alpha158_001,alpha158_CNTD30,0.05789566214315687,1997,0,3,average
2024-01-02,alpha158_001,alpha158_CNTD5,0.02361456794910139,1997,0,3,average
2024-01-02,alpha158_001,alpha158_CNTD60,-0.13099277774548237,1997,0,3,average
2024-01-03,alpha158_001,alpha158_CNTD10,0.18213016775535346,1997,0,3,average
2024-01-03,alpha158_001,alpha158_CNTD20,0.11586938979742352,1997,0,3,average
2024-01-03,alpha158_001,alpha158_CNTD30,0.050805643810307693,1997,0,3,average
2024-01-03,alpha158_001,alpha158_CNTD5,0.13851367759887445,1997,0,3,average
2024-01-03,alpha158_001,alpha158_CNTD60,-0.06636573568190207,1997,0,3,average
2024-01-04,alpha158_001,alpha158_CNTD10,0.17750285975433944,1997,0,3,average
2024-01-04,alpha158_001,alpha158_CNTD20,0.12739516571115503,1997,0,3,average
2024-01-04,alpha158_001,alpha158_CNTD30,0.0701774961435314,1997,0,3,average
2024-01-04,alpha158_001,alpha158_CNTD5,0.1388725146524608,1997,0,3,average
2024-01-04,alpha158_001,alpha158_CNTD60,-0.015310853096974103,1997,0,3,average
2024-01-05,alpha158_001,alpha158_CNTD10,0.22906558614163147,1997,0,3,average
2024-01-05,alpha158_001,alpha158_CNTD20,0.1659893075108266,1997,0,3,average
2024-01-05,alpha158_001,alpha158_CNTD30,0.0803016740282148,1997,0,3,average
2024-01-05,alpha158_001,alpha158_CNTD5,0.18280765480951494,1997,0,3,average
2024-01-05,alpha158_001,alpha158_CNTD60,-0.056016331601180115,1997,0,3,average
2024-01-08,alpha158_001,alpha158_CNTD10,0.13703308535914013,1997,0,3,average
